
[00:00:00.000 --> 00:00:03.800]  在四年前2008年8月23日
[00:17:00.600 --> 00:17:03.600]  我不知道大家覺得這樣的人生
[00:17:03.600 --> 00:17:05.600]  是否值得向往
[00:17:05.600 --> 00:17:06.600]  我就覺得值得向往
[00:17:06.600 --> 00:17:09.600]  因為相對你就知道後果是怎樣
[00:17:09.600 --> 00:17:11.600]  我覺得你不是一個這樣的人生
[00:17:11.600 --> 00:17:13.600]  我不要說基督教
[00:17:13.600 --> 00:17:14.600]  不是一個這樣的人生
[00:17:14.600 --> 00:17:16.600]  我覺得只有兩個可能
[00:17:16.600 --> 00:17:18.600]  第一個可能
[00:17:18.600 --> 00:17:20.600]  就是你懈怯一生
[00:17:20.600 --> 00:17:22.600]  什麼叫懈怯一生呢
[00:17:22.600 --> 00:17:23.600]  因為你覺得
[00:17:23.600 --> 00:17:26.600]  做所有事都不是很有意義
[00:17:26.600 --> 00:17:27.600]  做又是這樣
[00:17:27.600 --> 00:17:28.600]  不做又是這樣
[00:17:28.600 --> 00:17:30.600]  最後都是死的
[00:17:30.600 --> 00:17:32.600]  實際是我們都是死的
[00:17:32.600 --> 00:17:33.600]  看是長命還是短命
[00:17:33.600 --> 00:17:35.600]  可能在座的年輕人
[00:17:35.600 --> 00:17:37.600]  你們應該都是90至100歲
[00:17:37.600 --> 00:17:39.600]  我相信
[00:17:39.600 --> 00:17:40.600]  不要不相信
[00:17:40.600 --> 00:17:42.600]  我深信
[00:17:42.600 --> 00:17:45.600]  很年輕的一定有90至100歲的命
[00:17:45.600 --> 00:17:47.600]  幻想一下50年前的醫學
[00:17:47.600 --> 00:17:51.600]  現在退回50年前的醫學
[00:17:51.600 --> 00:17:52.600]  再數多50年
[00:17:52.600 --> 00:17:54.600]  你們年紀大的時候的醫學竅門
[00:17:54.600 --> 00:17:55.600]  差不多有很多
[00:17:55.600 --> 00:17:56.600]  你們沒有100歲的命
[00:17:56.600 --> 00:17:57.600]  我都不太相信
[00:17:57.600 --> 00:17:58.600]  多數都有
[00:17:58.600 --> 00:17:59.600]  不過都會死的
[00:17:59.600 --> 00:18:01.600]  可能你懈怯一生
[00:18:01.600 --> 00:18:02.600]  做什麼都沒有用
[00:18:02.600 --> 00:18:04.600]  第二個可能是什麼
[00:18:04.600 --> 00:18:06.600]  如果我們不是一個這樣的人生態度
[00:18:06.600 --> 00:18:07.600]  我覺得有第二個可能
[00:18:07.600 --> 00:18:08.600]  一是你懈怯一生
[00:18:08.600 --> 00:18:10.600]  覺得做什麼都沒什麼意思
[00:18:10.600 --> 00:18:11.600]  第二個可能就是
[00:18:11.600 --> 00:18:13.600]  你最後後悔
[00:18:14.600 --> 00:18:15.600]  你想想
[00:18:15.600 --> 00:18:17.600]  第二個可能就是你後悔
[00:18:17.600 --> 00:18:19.600]  我用我一生的努力
[00:18:19.600 --> 00:18:21.600]  去找很多東西
[00:18:21.600 --> 00:18:23.600]  剛才大勁敗的姐妹都說
[00:18:23.600 --> 00:18:24.600]  我們的社會告訴我們
[00:18:24.600 --> 00:18:26.600]  我們要追求很多東西的時候
[00:18:26.600 --> 00:18:27.600]  到有一刻你發現
[00:18:27.600 --> 00:18:28.600]  你追求的東西
[00:18:28.600 --> 00:18:31.600]  是沒什麼價值的時候
[00:18:31.600 --> 00:18:33.600]  你就覺得
[00:18:33.600 --> 00:18:35.600]  我花這麼多時間做什麼
[00:18:35.600 --> 00:18:38.600]  今年暑假很忙
[00:18:38.600 --> 00:18:41.600]  因為A級的放榜
[00:18:41.600 --> 00:18:43.600]  我們那個叫什麼
[00:18:43.600 --> 00:18:45.600]  A級之後那個叫什麼
[00:18:45.600 --> 00:18:47.600]  DSE
[00:18:47.600 --> 00:18:49.600]  我有教DSE
[00:18:49.600 --> 00:18:50.600]  不過我忘記了
[00:18:50.600 --> 00:18:52.600]  因為很多英文都怪怪的
[00:18:52.600 --> 00:18:53.600]  DSE
[00:18:53.600 --> 00:18:54.600]  DSE的放榜
[00:18:54.600 --> 00:18:56.600]  有時候學生都說
[00:18:56.600 --> 00:18:59.600]  現在有些畢業了的學生都說
[00:18:59.600 --> 00:19:01.600]  他可能不是直入大學
[00:19:01.600 --> 00:19:03.600]  他讀完那些叫做副學士
[00:19:03.600 --> 00:19:05.600]  高級文憑出來
[00:19:05.600 --> 00:19:07.600]  他跟我說
[00:19:07.600 --> 00:19:09.600]  其實讀來做什麼呢
[00:19:10.600 --> 00:19:13.600]  讀完社會好像不太承認
[00:19:13.600 --> 00:19:16.600]  讀完人工又不太高
[00:19:16.600 --> 00:19:20.600]  但是就背了十幾二十萬數
[00:19:20.600 --> 00:19:22.600]  然後政府就叫他還錢
[00:19:22.600 --> 00:19:24.600]  想找工作又找不到
[00:19:24.600 --> 00:19:26.600]  現在剛剛我看那些老師出的卷
[00:19:26.600 --> 00:19:28.600]  原來有一個新的名詞
[00:19:28.600 --> 00:19:30.600]  可能讀通識的同學都知道
[00:19:30.600 --> 00:19:32.600]  叫窮忙族
[00:19:32.600 --> 00:19:34.600]  窮忙族是什麼意思呢
[00:19:34.600 --> 00:19:36.600]  有窮又忙
[00:19:36.600 --> 00:19:38.600]  人生最淒涼就是這樣
[00:19:38.600 --> 00:19:39.600]  有窮又忙
[00:19:39.600 --> 00:19:40.600]  不斷進修
[00:19:40.600 --> 00:19:41.600]  但是又找不到工資
[00:19:41.600 --> 00:19:43.600]  只有一個窮字和一個忙字
[00:19:43.600 --> 00:19:44.600]  繼續進修
[00:19:44.600 --> 00:19:46.600]  大家的社會地位就一直流動不上去
[00:19:46.600 --> 00:19:50.600]  可能當我們看到這個現象的時候
[00:19:50.600 --> 00:19:51.600]  我們就會說
[00:19:51.600 --> 00:19:52.600]  我們做了沒做什麼
[00:19:52.600 --> 00:19:53.600]  要不就這樣
[00:19:53.600 --> 00:19:54.600]  要不就我們很後悔
[00:19:54.600 --> 00:19:55.600]  糟了我們經過一生之後
[00:19:55.600 --> 00:19:58.600]  究竟得到些什麼呢
[00:19:58.600 --> 00:19:59.600]  各位電視姐妹
[00:19:59.600 --> 00:20:00.600]  我想問的就是
[00:20:00.600 --> 00:20:04.600]  如果我們要有信心走人生的路
[00:20:04.600 --> 00:20:06.600]  我真的退很多步
[00:20:06.600 --> 00:20:08.600]  我不說宗教
[00:20:08.600 --> 00:20:10.600]  如果我們的生命可以找到一樣東西
[00:20:10.600 --> 00:20:13.600]  我們真的賴以生存
[00:20:13.600 --> 00:20:14.600]  一直走下去
[00:20:14.600 --> 00:20:16.600]  走到最後我們都不後悔
[00:20:16.600 --> 00:20:21.600]  我覺得這一生都不枉
[00:20:21.600 --> 00:20:22.600]  這一生都不枉
[00:20:22.600 --> 00:20:24.600]  我覺得離開世界後
[00:20:24.600 --> 00:20:26.600]  這樣走是值得的時候
[00:20:26.600 --> 00:20:29.600]  在我們的信仰裡面
[00:20:29.600 --> 00:20:32.600]  希伯來書正正就是在說這件事
[00:20:32.600 --> 00:20:35.600]  他由開始第一節就告訴我們
[00:20:35.600 --> 00:20:38.600]  信仰給我們看到的
[00:20:38.600 --> 00:20:40.600]  就是這種生命的把握
[00:20:40.600 --> 00:20:41.600]  我們看到終極的東西
[00:20:41.600 --> 00:20:42.600]  我們看到上帝
[00:20:42.600 --> 00:20:44.600]  而更加上帝會給我們看到一個
[00:20:44.600 --> 00:20:46.600]  很確實的使命
[00:20:46.600 --> 00:20:48.600]  很確實的確具
[00:20:48.600 --> 00:20:49.600]  我們應該怎樣去走
[00:20:49.600 --> 00:20:52.600]  所以我們可以專心去走
[00:20:52.600 --> 00:20:55.600]  放下我們現在眼前很多無關重要的東西
[00:20:55.600 --> 00:20:58.600]  我們看了這幾節之後
[00:20:58.600 --> 00:20:59.600]  可能四十節的經文
[00:20:59.600 --> 00:21:01.600]  其他的講什麼呢
[00:21:01.600 --> 00:21:03.600]  如果我們看第二節我們就知道
[00:21:03.600 --> 00:21:04.600]  看第二節
[00:21:04.600 --> 00:21:06.600]  他說古人恩爵
[00:21:06.600 --> 00:21:10.600]  這樣獲得了讚許
[00:21:10.600 --> 00:21:12.600]  其實其他的經文
[00:21:12.600 --> 00:21:13.600]  其他的經文
[00:21:13.600 --> 00:21:17.600]  全部就是一些聖經人物的例子
[00:21:17.600 --> 00:21:20.600]  我們看到一些歷史的人物
[00:21:20.600 --> 00:21:22.600]  他就是因為這樣
[00:21:22.600 --> 00:21:24.600]  而活得很有盼望
[00:21:24.600 --> 00:21:26.600]  活得很開心
[00:21:26.600 --> 00:21:27.600]  活得很有意義
[00:21:27.600 --> 00:21:28.600]  這班人是什麼呢
[00:21:28.600 --> 00:21:29.600]  當然我不會看完
[00:21:29.600 --> 00:21:31.600]  我和大家試試看
[00:21:31.600 --> 00:21:33.600]  兩個主要的人物
[00:21:33.600 --> 00:21:36.600]  兩個分別是亞伯拉罕和摩西
[00:21:36.600 --> 00:21:38.600]  可能因為比較熟悉
[00:21:38.600 --> 00:21:41.600]  我們看從第八節到二十二節
[00:21:41.600 --> 00:21:42.600]  這個我讀一次給大家聽
[00:21:42.600 --> 00:21:44.600]  第八節到二十二節
[00:21:44.600 --> 00:21:45.600]  讓大家知道
[00:21:45.600 --> 00:21:46.600]  第一個例子
[00:21:46.600 --> 00:21:47.600]  亞伯拉罕
[00:21:47.600 --> 00:21:48.600]  因為一講你就很明白
[00:21:48.600 --> 00:21:49.600]  第八節
[00:21:49.600 --> 00:21:51.600]  恩爵信亞伯拉罕夢照的時候
[00:21:51.600 --> 00:21:53.600]  就遵命出去
[00:21:53.600 --> 00:21:57.600]  往將來要承受姬業的地方去
[00:21:57.600 --> 00:22:00.600]  他出去的時候還不知往那裡去
[00:22:00.600 --> 00:22:03.600]  恩爵信他就在所應許之地
[00:22:03.600 --> 00:22:05.600]  作客好像在異鄉
[00:22:05.600 --> 00:22:07.600]  居住在帳棚裡
[00:22:07.600 --> 00:22:10.600]  與同蒙一個應許的以撒和亞國一樣
[00:22:10.600 --> 00:22:13.600]  因為他等候著那座有根基的城
[00:22:13.600 --> 00:22:16.600]  就是神所設計和建造的
[00:22:16.600 --> 00:22:17.600]  在這裡看的時候
[00:22:17.600 --> 00:22:18.600]  你回想我剛才說
[00:22:18.600 --> 00:22:20.600]  抽出來那幾段經文
[00:22:20.600 --> 00:22:21.600]  其實正正就是說
[00:22:21.600 --> 00:22:23.600]  他看到一個確實應許
[00:22:23.600 --> 00:22:26.600]  然後一生去努力繼續做下去
[00:22:26.600 --> 00:22:29.600]  恩爵信撒拉自己已過了生育的年齡
[00:22:29.600 --> 00:22:30.600]  還能懷孕
[00:22:30.600 --> 00:22:34.600]  因為他認為應許他的那位是可信的
[00:22:34.600 --> 00:22:38.600]  所以從一個彷彿已死的人境生出子孫
[00:22:38.600 --> 00:22:40.600]  如同天上的星那樣
[00:22:40.600 --> 00:22:42.600]  眾多海邊的沙那樣無數
[00:22:42.600 --> 00:22:45.600]  這些人都是存著信心死的
[00:22:45.600 --> 00:22:48.600]  並沒有得著所應許的
[00:22:48.600 --> 00:22:52.600]  卻從遠處觀望且歡喜迎接
[00:22:52.600 --> 00:22:56.600]  他們承認自己在地上是客裡是寄居的
[00:22:56.600 --> 00:23:00.600]  說這樣的話的人士表明自己要尋找一個家鄉
[00:23:00.600 --> 00:23:01.600]  他們若想念
[00:23:01.600 --> 00:23:02.600]  這個我們剛才讀了
[00:23:02.600 --> 00:23:03.600]  我們跳到17節
[00:23:03.600 --> 00:23:06.600]  恩爵信亞伯拉罕被考驗的時候
[00:23:06.600 --> 00:23:08.600]  把以撒獻上
[00:23:08.600 --> 00:23:10.600]  這就是領受了應許的人
[00:23:10.600 --> 00:23:12.600]  甘心把自己獨生的兒子獻上
[00:23:12.600 --> 00:23:13.600]  論到兒子
[00:23:13.600 --> 00:23:18.600]  神曾說從以撒生的才稱為你的後裔
[00:23:18.600 --> 00:23:22.600]  他認為神甚至能使人從死中復活
[00:23:22.600 --> 00:23:25.600]  意味著他得回了他的兒子
[00:23:25.600 --> 00:23:28.600]  恩爵信以撒指著將來的時期
[00:23:28.600 --> 00:23:32.600]  亞國以數祝福
[00:23:32.600 --> 00:23:35.600]  恩爵信亞國臨死的時候
[00:23:35.600 --> 00:23:38.600]  給約瑟的兩個兒子個別祝福
[00:23:38.600 --> 00:23:40.600]  扶著拐杖敬拜神
[00:23:40.600 --> 00:23:42.600]  恩爵信約瑟臨終的時候
[00:23:42.600 --> 00:23:45.600]  提到以色列人將要出埃及
[00:23:45.600 --> 00:23:47.600]  並為自己的骸骨留下遺言
[00:23:47.600 --> 00:23:50.600]  阿伯拉罕的故事可能大家都知道
[00:23:50.600 --> 00:23:51.600]  我想集中去說
[00:23:51.600 --> 00:23:54.600]  阿伯拉罕領受一個最大的應許是什麼呢
[00:23:54.600 --> 00:23:55.600]  各位弟兄姊妹
[00:23:55.600 --> 00:24:02.600]  就是他的後裔會成為一個大族
[00:24:02.600 --> 00:24:05.600]  當然阿伯拉罕可能看不到這件事
[00:24:05.600 --> 00:24:07.600]  阿伯拉罕不可能看到自己成為大族
[00:24:07.600 --> 00:24:10.600]  他極其量只看孫子也能死掉
[00:24:10.600 --> 00:24:12.600]  他看不到的
[00:24:12.600 --> 00:24:14.600]  但是他的應許在我們看聖經的時候
[00:24:14.600 --> 00:24:18.600]  他一直的代代相傳下去
[00:24:18.600 --> 00:24:24.600]  當他遇到任何困難的時候
[00:24:24.600 --> 00:24:27.600]  耶和華很清楚告訴他
[00:24:27.600 --> 00:24:29.600]  你的子孫是從以色列來的
[00:24:29.600 --> 00:24:31.600]  其他的都不是
[00:24:31.600 --> 00:24:32.600]  他就承繼這個應許
[00:24:32.600 --> 00:24:34.600]  繼續他的人生下去
[00:24:34.600 --> 00:24:38.600]  另外後面他看到23節就是摩西
[00:24:38.600 --> 00:24:40.600]  摩西的例子是什麼呢
[00:24:40.600 --> 00:24:42.600]  我們看23節
[00:24:42.600 --> 00:24:45.600]  摩西就是恩爵信摩西生下來
[00:24:45.600 --> 00:24:46.600]  他的父母
[00:24:46.600 --> 00:24:49.600]  大家一讀就明白摩西放棄了什麼
[00:24:49.600 --> 00:24:52.600]  他的父母見他是個盡美的孩子
[00:24:52.600 --> 00:24:55.600]  把他藏了三個月並不怕黃的命令
[00:24:55.600 --> 00:24:57.600]  恩爵信摩西長大了
[00:24:57.600 --> 00:25:00.600]  不肯稱為法老女兒之子
[00:25:00.600 --> 00:25:02.600]  他寧可和神的百姓一同受苦
[00:25:02.600 --> 00:25:06.600]  也不願在罪中享受片刻的歡樂
[00:25:06.600 --> 00:25:08.600]  他把為尼賽亞受凌辱
[00:25:08.600 --> 00:25:12.600]  看得比埃及的財物更寶貴
[00:25:12.600 --> 00:25:15.600]  因為他賞望所要得的賞賜
[00:25:15.600 --> 00:25:17.600]  恩爵信他離開埃及
[00:25:17.600 --> 00:25:18.600]  不怕黃的憤怒
[00:25:18.600 --> 00:25:20.600]  因為他恆心忍耐
[00:25:20.600 --> 00:25:23.600]  如同看見那不能看見的神
[00:25:23.600 --> 00:25:25.600]  恩爵信他設立了如月節
[00:25:25.600 --> 00:25:26.600]  在門上灑血
[00:25:26.600 --> 00:25:29.600]  免得鬧毀滅者加害以色列人的長子
[00:25:29.600 --> 00:25:31.600]  恩爵信他們過紅海
[00:25:31.600 --> 00:25:32.600]  遇行乾地
[00:25:32.600 --> 00:25:35.600]  埃及人視著要過去
[00:25:35.600 --> 00:25:37.600]  就被淹沒了
[00:25:37.600 --> 00:25:40.600]  亞伯拉罕有個很清晰的應許
[00:25:40.600 --> 00:25:41.600]  他成為一個大族
[00:25:41.600 --> 00:25:44.600]  摩西有個很清晰的應許和使命是什麼
[00:25:44.600 --> 00:25:48.600]  他要帶以色列人由圍爐之家離開
[00:25:48.600 --> 00:25:52.600]  所以他放棄他成為法老女兒之子
[00:25:52.600 --> 00:25:55.600]  這個這麼尊貴的身份
[00:25:55.600 --> 00:25:57.600]  摩西我覺得有時候
[00:25:57.600 --> 00:26:00.600]  如果大家有興趣看摩西的經歷
[00:26:00.600 --> 00:26:04.600]  我覺得看那套卡通片就很好看
[00:26:04.600 --> 00:26:06.600]  那套卡通片我忘記了叫什麼名字
[00:26:06.600 --> 00:26:08.600]  是夢
[00:26:08.600 --> 00:26:10.600]  是叫什麼
[00:26:10.600 --> 00:26:12.600]  是Prince of Egypt
[00:26:12.600 --> 00:26:13.600]  那套很好看
[00:26:13.600 --> 00:26:15.600]  我覺得最深刻的地方是什麼
[00:26:15.600 --> 00:26:17.600]  出埃及記沒有記載
[00:26:17.600 --> 00:26:19.600]  他記載了一個片段
[00:26:19.600 --> 00:26:21.600]  就是他和法老
[00:26:21.600 --> 00:26:24.600]  他和法老真的是兩兄弟
[00:26:24.600 --> 00:26:26.600]  他和法老兩兄弟爭執的時候
[00:26:26.600 --> 00:26:29.600]  摩西心裡的掙扎
[00:26:29.600 --> 00:26:30.600]  聖經就很少記載
[00:26:30.600 --> 00:26:32.600]  但我覺得那套描寫得很好
[00:26:32.600 --> 00:26:34.600]  如果大家有機會去看那套卡通
[00:26:34.600 --> 00:26:39.600]  他為了這麼清晰的應許和使命
[00:26:39.600 --> 00:26:44.600]  他離開埃及帶著以色列人
[00:26:44.600 --> 00:26:47.600]  一步一步走去應許之地
[00:26:47.600 --> 00:26:49.600]  當中遇到的困難
[00:26:49.600 --> 00:26:50.600]  我不在這裡說
[00:26:50.600 --> 00:26:52.600]  可能大家都知道
[00:26:52.600 --> 00:26:54.600]  摩西遇到的困難相當之大
[00:26:54.600 --> 00:26:57.600]  起碼他自己同胞都經常埋怨他
[00:26:57.600 --> 00:27:00.600]  最終這兩個人見不見到
[00:27:00.600 --> 00:27:03.600]  他們得到應許的東西
[00:27:03.600 --> 00:27:05.600]  兩個都見不到
[00:27:05.600 --> 00:27:07.600]  但他們兩個的生命有沒有後悔呢
[00:27:07.600 --> 00:27:09.600]  沒有後悔
[00:27:09.600 --> 00:27:11.600]  十一章一節
[00:27:11.600 --> 00:27:15.600]  信就是所盼望之時的把握
[00:27:15.600 --> 00:27:17.600]  所未見之時的確距
[00:27:17.600 --> 00:27:21.600]  因為他們可以很清楚的看到
[00:27:21.600 --> 00:27:25.600]  上帝在他們生命裡的應許和使命
[00:27:25.600 --> 00:27:26.600]  各位兄弟姐妹
[00:27:26.600 --> 00:27:28.600]  可能這裡大家會問
[00:27:28.600 --> 00:27:30.600]  我有可能嗎
[00:27:30.600 --> 00:27:33.600]  可能最關鍵是這裡
[00:27:33.600 --> 00:27:34.600]  可能我們說
[00:27:34.600 --> 00:27:35.600]  我們的生命要有信心
[00:27:35.600 --> 00:27:36.600]  有盼望的走下去
[00:27:36.600 --> 00:27:38.600]  我們需要有阿伯拉罕的應許
[00:27:38.600 --> 00:27:39.600]  需要有摩西的應許和使命
[00:27:39.600 --> 00:27:42.600]  很清晰的看到我們前面的路要怎麼走
[00:27:42.600 --> 00:27:43.600]  最大問題就是
[00:27:43.600 --> 00:27:44.600]  我不是阿伯拉罕
[00:27:44.600 --> 00:27:45.600]  我不是摩西
[00:27:45.600 --> 00:27:47.600]  我只是小人物
[00:27:47.600 --> 00:27:48.600]  small potato
[00:27:48.600 --> 00:27:50.600]  上帝有沒有這麼關照我
[00:27:50.600 --> 00:27:52.600]  這麼大的使命放在我身上
[00:27:52.600 --> 00:27:53.600]  當然
[00:27:53.600 --> 00:27:54.600]  可能我們
[00:27:54.600 --> 00:27:55.600]  我也不覺得
[00:27:55.600 --> 00:27:56.600]  我不知道
[00:27:56.600 --> 00:27:57.600]  可能大家有機會
[00:27:57.600 --> 00:28:00.600]  可能帶著香港人離開香港
[00:28:00.600 --> 00:28:02.600]  只是開玩笑
[00:28:02.600 --> 00:28:04.600]  不過當我們說到
[00:28:04.600 --> 00:28:06.600]  應許與使命的時候
[00:28:06.600 --> 00:28:07.600]  各位兄弟姐妹
[00:28:07.600 --> 00:28:08.600]  應許和使命
[00:28:08.600 --> 00:28:11.600]  其實是不是真的在我們身上沒有呢
[00:28:11.600 --> 00:28:13.600]  如果我們看應許和使命
[00:28:13.600 --> 00:28:14.600]  這個應許和使命
[00:28:14.600 --> 00:28:16.600]  好像阿伯拉罕和摩西一樣
[00:28:16.600 --> 00:28:18.600]  給我們有盼望去前行的時候
[00:28:18.600 --> 00:28:19.600]  很清晰的時候
[00:28:19.600 --> 00:28:21.600]  我們是不是真的沒有這麼清晰的
[00:28:21.600 --> 00:28:22.600]  應許和使命呢
[00:28:22.600 --> 00:28:23.600]  當我們看應許和使命的時候
[00:28:23.600 --> 00:28:24.600]  我覺得可以從兩方面看
[00:28:24.600 --> 00:28:26.600]  第一個可以從一個叫普遍性
[00:28:26.600 --> 00:28:29.600]  另一個可以從一個叫過庶性
[00:28:29.600 --> 00:28:30.600]  什麼叫普遍性
[00:28:30.600 --> 00:28:31.600]  普遍性就是說
[00:28:31.600 --> 00:28:34.600]  大家都有過庶性
[00:28:34.600 --> 00:28:37.600]  過庶性就是好像阿伯拉罕一樣獨特的
[00:28:37.600 --> 00:28:38.600]  什麼意思呢
[00:28:38.600 --> 00:28:40.600]  我覺得各位兄弟姐妹
[00:28:40.600 --> 00:28:41.600]  我們生活在這個世界
[00:28:41.600 --> 00:28:42.600]  或者生活在這個時空
[00:28:42.600 --> 00:28:44.600]  我覺得我們有些著數
[00:28:44.600 --> 00:28:45.600]  有些著數是什麼意思呢
[00:28:45.600 --> 00:28:47.600]  在我們聖經裡面
[00:28:47.600 --> 00:28:50.600]  我們的而且確
[00:28:50.600 --> 00:28:51.600]  有一些應許
[00:28:51.600 --> 00:28:52.600]  有一些使命
[00:28:52.600 --> 00:28:55.600]  已經放在聖經的上面
[00:28:55.600 --> 00:28:56.600]  給我們看到
[00:28:56.600 --> 00:29:00.600]  我們的人生應該怎樣去走
[00:29:00.600 --> 00:29:01.600]  譬如我最簡單說
[00:29:01.600 --> 00:29:03.600]  我有幾節經文我很喜歡
[00:29:03.600 --> 00:29:04.600]  這裡不用看了
[00:29:04.600 --> 00:29:05.600]  我讀給大家聽
[00:29:05.600 --> 00:29:06.600]  第一個可能我們經常聽過
[00:29:06.600 --> 00:29:07.600]  一個叫大使命
[00:29:07.600 --> 00:29:10.600]  在馬太福音28章
[00:29:10.600 --> 00:29:12.600]  18至20節
[00:29:12.600 --> 00:29:13.600]  可能大家不記得的話
[00:29:13.600 --> 00:29:14.600]  不妨去聽聽
[00:29:14.600 --> 00:29:16.600]  耶穌進前來對他們說
[00:29:16.600 --> 00:29:19.600]  天上地下所有權柄都賜給我了
[00:29:19.600 --> 00:29:21.600]  所以你們要去
[00:29:21.600 --> 00:29:22.600]  使萬民作我的門徒
[00:29:22.600 --> 00:29:25.600]  奉父子聖靈的名給他們施洗
[00:29:25.600 --> 00:29:27.600]  凡我所吩咐你們的
[00:29:27.600 --> 00:29:29.600]  都教導他們遵守看
[00:29:29.600 --> 00:29:31.600]  我天天與你們同在
[00:29:31.600 --> 00:29:33.600]  直到世代的終結
[00:29:33.600 --> 00:29:36.600]  主耶穌基督有一個很大的應許
[00:29:36.600 --> 00:29:37.600]  告訴我們
[00:29:37.600 --> 00:29:40.600]  我們有上帝與我們同行
[00:29:40.600 --> 00:29:43.600]  不知道我們記不記得這個應許
[00:29:43.600 --> 00:29:45.600]  另外一段我很喜歡的
[00:29:45.600 --> 00:29:47.600]  在舊約尼加書6章8節
[00:29:47.600 --> 00:29:51.600]  世人耶和華以指示你何為善
[00:29:51.600 --> 00:29:53.600]  他向你所要的是什麼呢
[00:29:53.600 --> 00:29:54.600]  只要你行公義
[00:29:54.600 --> 00:29:55.600]  好憐憫存
[00:29:55.600 --> 00:29:58.600]  謙卑的心與你的神同行
[00:29:58.600 --> 00:30:00.600]  尼加書
[00:30:00.600 --> 00:30:01.600]  行公義
[00:30:01.600 --> 00:30:03.600]  好憐憫存
[00:30:03.600 --> 00:30:07.600]  謙卑的心與上帝同行
[00:30:07.600 --> 00:30:09.600]  另一段我很喜歡的聖經
[00:30:09.600 --> 00:30:11.600]  可能大家都有不同的聖經
[00:30:11.600 --> 00:30:12.600]  我為什麼會這樣說
[00:30:12.600 --> 00:30:14.600]  我喜歡的聖經呢
[00:30:14.600 --> 00:30:16.600]  在約翰福音10章10節
[00:30:16.600 --> 00:30:17.600]  我來小叫揚
[00:30:17.600 --> 00:30:20.600]  得生命並且得的更豐盛
[00:30:20.600 --> 00:30:23.600]  上帝應許我們的生命可以更豐盛
[00:30:23.600 --> 00:30:24.600]  現在都可能很豐盛了
[00:30:24.600 --> 00:30:26.600]  但會有更豐盛的生命
[00:30:26.600 --> 00:30:28.600]  我想說的是
[00:30:28.600 --> 00:30:30.600]  我想給大家思想或提醒
[00:30:30.600 --> 00:30:33.600]  我們的生命的應許
[00:30:33.600 --> 00:30:35.600]  生命的盼望
[00:30:35.600 --> 00:30:36.600]  在聖經裏面
[00:30:36.600 --> 00:30:39.600]  其實普遍性地寫了
[00:30:39.600 --> 00:30:41.600]  我們還記不記得
[00:30:41.600 --> 00:30:44.600]  我們還有沒有提醒自己
[00:30:44.600 --> 00:30:45.600]  當然我說
[00:30:45.600 --> 00:30:47.600]  應許和使命有過殊性
[00:30:47.600 --> 00:30:48.600]  或者有特殊性
[00:30:48.600 --> 00:30:50.600]  即是在你自己身上
[00:30:50.600 --> 00:30:52.600]  什麼叫在你自己身上呢
[00:30:52.600 --> 00:30:57.600]  我們每個人都有我們自己生活的環境
[00:30:57.600 --> 00:31:01.600]  可能年輕的有你的同學
[00:31:01.600 --> 00:31:04.600]  我們年長一點的有我們同事
[00:31:04.600 --> 00:31:07.600]  我有我自己要面對的人
[00:31:07.600 --> 00:31:08.600]  我是教師
[00:31:08.600 --> 00:31:12.600]  我每年有我自己的學生
[00:31:12.600 --> 00:31:15.600]  可能有弟兄姊妹是做其他的事
[00:31:15.600 --> 00:31:16.600]  你有你的同事
[00:31:16.600 --> 00:31:18.600]  你有你的家人
[00:31:18.600 --> 00:31:24.600]  我們在一個普遍的應許裏面
[00:31:24.600 --> 00:31:27.600]  我們有沒有求問上帝
[00:31:27.600 --> 00:31:31.600]  或者我們有沒有聆聽上帝所說的
[00:31:31.600 --> 00:31:33.600]  我們在我們獨特的時空
[00:31:33.600 --> 00:31:35.600]  或者我在我獨特的位置
[00:31:35.600 --> 00:31:39.600]  我應該做些什麼呢
[00:31:39.600 --> 00:31:43.600]  阿伯拉罕是要成為一個大族
[00:31:43.600 --> 00:31:46.600]  將上帝的祝福帶下去
[00:31:46.600 --> 00:31:51.600]  摩西是要將以色列人從圍爐之家
[00:31:51.600 --> 00:31:53.600]  恢復他們的自由帶出來
[00:31:53.600 --> 00:31:55.600]  我們有沒有
[00:31:55.600 --> 00:31:56.600]  在你的群體
[00:31:56.600 --> 00:31:57.600]  在你的生活當中
[00:31:57.600 --> 00:31:58.600]  你有沒有呢
[00:31:58.600 --> 00:31:59.600]  各位弟子
[00:31:59.600 --> 00:32:01.600]  我沒有否定其他的價值
[00:32:01.600 --> 00:32:03.600]  不過我們坐在這裏的時候
[00:32:03.600 --> 00:32:04.600]  我們坐在這裏
[00:32:04.600 --> 00:32:05.600]  如果我們相信我們
[00:32:05.600 --> 00:32:09.600]  或者我們宣稱我們自己是基督徒的時候
[00:32:09.600 --> 00:32:11.600]  其中一個意義是什麼
[00:32:11.600 --> 00:32:13.600]  就是我們要承擔這些
[00:32:13.600 --> 00:32:18.600]  或者我們是承認這些主耶穌基督的價值
[00:32:18.600 --> 00:32:21.600]  是可以活在我們的身上
[00:32:21.600 --> 00:32:24.600]  和擺在我們群體的身上
[00:32:24.600 --> 00:32:27.600]  我們這一刻我們說不出的原因
[00:32:27.600 --> 00:32:29.600]  可能是我們沒有問上帝
