
[00:00:00.000 --> 00:00:03.240]  弟兄姊妹,讓我們在聆聽主的說話以示
[00:22:53.760 --> 00:22:56.040]  要扔掉的時候
[00:22:56.040 --> 00:22:59.360]  並且真的預備去扔掉
[00:22:59.360 --> 00:23:00.760]  我們要記得
[00:23:00.760 --> 00:23:04.040]  這件事是很迫切性
[00:23:04.040 --> 00:23:06.360]  不能等的時間
[00:23:06.360 --> 00:23:07.960]  等呢
[00:23:07.960 --> 00:23:10.520]  只會使你更痛苦
[00:23:10.520 --> 00:23:11.800]  英文有個字眼
[00:23:11.800 --> 00:23:14.840]  叫做procrastination
[00:23:14.840 --> 00:23:17.600]  procrastination的意思是
[00:23:17.600 --> 00:23:19.520]  拖延一下
[00:23:19.520 --> 00:23:21.560]  很多人常說
[00:23:21.560 --> 00:23:22.960]  有空請你吃飯
[00:23:22.960 --> 00:23:24.200]  不過有拖沒欠
[00:23:24.200 --> 00:23:26.400]  就是procrastination
[00:23:26.400 --> 00:23:28.800]  不過procrastination這個字眼
[00:23:28.800 --> 00:23:32.000]  更詳細常用的方法就是指
[00:23:32.000 --> 00:23:36.800]  一個人有些事應做而不做
[00:23:36.800 --> 00:23:40.000]  認為還有時間的
[00:23:40.000 --> 00:23:42.200]  最典型的例子就是
[00:23:42.200 --> 00:23:45.000]  當你叫一些未信主的人
[00:23:45.000 --> 00:23:47.000]  跟他傳福音之後
[00:23:47.000 --> 00:23:50.000]  說你信不信主
[00:23:50.000 --> 00:23:50.800]  他就說
[00:23:50.800 --> 00:23:53.000]  等一下吧
[00:23:53.000 --> 00:23:58.400]  未到那麼迫切的時間
[00:23:58.400 --> 00:24:01.600]  這個也涉及有時我們傳福音的錯誤
[00:24:01.600 --> 00:24:03.400]  有很多人常說
[00:24:03.400 --> 00:24:07.200]  當到末世上帝審判的時候
[00:24:07.200 --> 00:24:09.000]  或者你死的時候
[00:24:09.000 --> 00:24:11.400]  我怕你沒機會去悔改
[00:24:11.400 --> 00:24:12.600]  那些人就說
[00:24:12.600 --> 00:24:14.000]  既然還沒死
[00:24:14.000 --> 00:24:18.200]  就等到快要死的那一刻才來悔改
[00:24:18.200 --> 00:24:20.800]  就造成了這些procrastination
[00:24:20.800 --> 00:24:23.800]  拖得就拖的態度
[00:24:23.800 --> 00:24:26.000]  但是這節聖經告訴我們
[00:24:26.000 --> 00:24:29.000]  耶和華的日子
[00:24:29.000 --> 00:24:30.400]  很近了
[00:24:30.400 --> 00:24:34.000]  快要來的了
[00:24:34.000 --> 00:24:36.200]  不能拖的
[00:24:36.200 --> 00:24:39.800]  拖有什麼結果呢?
[00:24:39.800 --> 00:24:41.000]  在這裡我想
[00:24:41.000 --> 00:24:43.400]  無論網絡上有機會聽到
[00:24:43.400 --> 00:24:45.400]  或者我們實體崇拜的弟兄姊妹
[00:24:45.400 --> 00:24:48.800]  我們自己作為基督徒也好
[00:24:48.800 --> 00:24:51.200]  當我們有罪的時候
[00:24:51.200 --> 00:24:53.400]  你知道我有罪的時候
[00:24:53.400 --> 00:24:55.400]  你知道自己有罪
[00:24:55.400 --> 00:25:00.400]  你知道需要認罪的時候
[00:25:00.400 --> 00:25:02.200]  你不要拖
[00:25:02.200 --> 00:25:04.800]  真的不要拖
[00:25:04.800 --> 00:25:09.200]  因為拖只能夠將你那種痛
[00:25:09.200 --> 00:25:15.800]  一路拉長
[00:25:15.800 --> 00:25:17.000]  我曾經
[00:25:17.000 --> 00:25:18.200]  現在開始年紀大了
[00:25:18.200 --> 00:25:20.600]  我發覺有個問題
[00:25:20.600 --> 00:25:23.600]  戒損手腳
[00:25:23.600 --> 00:25:29.400]  不像以前那樣一天半天就埋口
[00:25:29.400 --> 00:25:31.000]  現在等一個星期
[00:25:31.000 --> 00:25:32.400]  就算塗藥膏也好
[00:25:32.400 --> 00:25:34.000]  貼膠布也好
[00:25:34.000 --> 00:25:35.400]  我不知道什麼原因
[00:25:35.400 --> 00:25:37.200]  或者人老了之後
[00:25:37.200 --> 00:25:42.200]  新陳代謝慢了
[00:25:42.200 --> 00:25:45.600]  你越拖它
[00:25:45.600 --> 00:25:48.400]  你就越麻煩
[00:25:48.400 --> 00:25:53.200]  最近我因為戒損了一隻手
[00:25:53.200 --> 00:25:55.400]  有個拖
[00:25:55.400 --> 00:25:58.400]  以為今天好像沒那麼流血
[00:25:58.400 --> 00:26:01.600]  不知為什麼經常滲出血水
[00:26:01.600 --> 00:26:03.000]  你貼膠布也好
[00:26:03.000 --> 00:26:05.400]  用紙巾印它
[00:26:05.400 --> 00:26:06.400]  消毒藥水也好
[00:26:06.400 --> 00:26:07.400]  什麼都好
[00:26:07.400 --> 00:26:09.800]  它總是不太埋口
[00:26:09.800 --> 00:26:10.800]  不知為什麼
[00:26:10.800 --> 00:26:14.200]  或者可能糖尿病
[00:26:14.200 --> 00:26:15.600]  但無論怎樣
[00:26:15.600 --> 00:26:22.000]  你越拖傷口就常常痛
[00:26:22.000 --> 00:26:26.600]  上個禮拜我幫家裡換車胎
[00:26:26.600 --> 00:26:28.400]  叫壯丁
[00:26:28.400 --> 00:26:30.000]  壯丁說當然沒空
[00:26:30.000 --> 00:26:31.400]  不知為什麼
[00:26:31.400 --> 00:26:35.600]  就找我來搞
[00:26:35.600 --> 00:26:37.400]  車胎都不輕
[00:26:37.400 --> 00:26:38.400]  一個車胎
[00:26:38.400 --> 00:26:40.800]  我想接近有八九十磅
[00:26:40.800 --> 00:26:42.800]  我猜
[00:26:42.800 --> 00:26:45.000]  我不知道
[00:26:45.000 --> 00:26:46.800]  我打算滑它下來
[00:26:46.800 --> 00:26:48.200]  因為它疊起了
[00:26:48.200 --> 00:26:49.000]  我滑它下來
[00:26:49.000 --> 00:26:50.400]  怎知它滑的時候
[00:26:50.400 --> 00:26:53.400]  不知是我自己手疼腳震還是什麼
[00:26:53.400 --> 00:26:54.400]  一滑下來
[00:26:54.400 --> 00:26:55.400]  它就
[00:26:55.400 --> 00:26:56.200]  不是滑下來
[00:26:56.200 --> 00:26:57.400]  是跌下來
[00:26:57.400 --> 00:27:00.400]  我都叫醒目派
[00:27:00.400 --> 00:27:02.400]  怎知都擋不到
[00:27:02.400 --> 00:27:05.400]  它那種跌下來的那條胎
[00:27:05.400 --> 00:27:06.400]  不是跌了
[00:27:06.400 --> 00:27:07.400]  雞蛋就啪
[00:27:07.400 --> 00:27:08.400]  就跌到地上
[00:27:08.400 --> 00:27:09.400]  跌到胎
[00:27:09.400 --> 00:27:11.000]  胎彈起
[00:27:11.000 --> 00:27:13.000]  一彈彈到我身上
[00:27:13.000 --> 00:27:15.000]  我很自然就用手一擋
[00:27:15.000 --> 00:27:16.000]  一擋之後
[00:27:16.000 --> 00:27:17.000]  手指就一拍
[00:27:17.000 --> 00:27:18.000]  拍到它
[00:27:18.000 --> 00:27:19.400]  嘩 現在其實我很痛
[00:27:19.400 --> 00:27:21.400]  不過我不出聲
[00:27:21.400 --> 00:27:23.400]  隱隱作痛
[00:27:23.400 --> 00:27:25.400]  常常都好似
[00:27:25.400 --> 00:27:26.400]  不知什麼事
[00:27:26.400 --> 00:27:27.400]  聽節目
[00:27:27.400 --> 00:27:28.400]  你拖
[00:27:28.400 --> 00:27:29.400]  你特別醉
[00:27:29.400 --> 00:27:30.400]  醉
[00:27:30.400 --> 00:27:32.400]  我強調
[00:27:32.400 --> 00:27:34.400]  你做了些不好的事
[00:27:34.400 --> 00:27:36.400]  你現在擺在你的心裏面
[00:27:36.400 --> 00:27:39.400]  你不盡快將它清除
[00:27:39.400 --> 00:27:41.400]  上帝不肯清除
[00:27:41.400 --> 00:27:42.400]  上帝主動
[00:27:42.400 --> 00:27:43.400]  很快來到了
[00:27:43.400 --> 00:27:45.400]  但你自己有沒有願意給上帝
[00:27:45.400 --> 00:27:48.400]  收了這些這樣的罪去呢
[00:27:48.400 --> 00:27:50.400]  你拖一日
[00:27:50.400 --> 00:27:51.400]  你就痛一日
[00:27:51.400 --> 00:27:53.400]  痛苦一日
[00:27:53.400 --> 00:27:58.400]  就好似稅務局幾封信給你
[00:28:00.400 --> 00:28:02.400]  喂 你好似
[00:28:02.400 --> 00:28:04.400]  報稅報錯了
[00:28:04.400 --> 00:28:06.400]  剛剛才有個弟兄找我
[00:28:06.400 --> 00:28:10.400]  我說
[00:28:10.400 --> 00:28:12.400]  他說怎麼搞
[00:28:12.400 --> 00:28:13.400]  他走來和我
[00:28:13.400 --> 00:28:15.400]  我和他談電話
[00:28:15.400 --> 00:28:17.400]  我說你報錯
[00:28:17.400 --> 00:28:19.400]  都好麻煩
[00:28:19.400 --> 00:28:22.400]  他說我睡不著
[00:28:22.400 --> 00:28:25.400]  我說有很長時間睡不著
[00:28:25.400 --> 00:28:27.400]  他說為什麼
[00:28:27.400 --> 00:28:29.400]  我們現在政府咳人
[00:28:29.400 --> 00:28:31.400]  我們個個都沒空
[00:28:31.400 --> 00:28:33.400]  搞你的檔案住
[00:28:33.400 --> 00:28:35.400]  等三個月吧你
[00:28:35.400 --> 00:28:37.400]  你知不知道拖
[00:28:37.400 --> 00:28:40.400]  你自己知道錯了之後
[00:28:40.400 --> 00:28:43.400]  你拖一日都是一種鞭策
[00:28:43.400 --> 00:28:44.400]  有些人就說
[00:28:44.400 --> 00:28:45.400]  我無所謂的
[00:28:45.400 --> 00:28:47.400]  天跌下來當被感
[00:28:47.400 --> 00:28:48.400]  那些人叫無責任感
[00:28:48.400 --> 00:28:50.400]  那些人你可以離開他
[00:28:50.400 --> 00:28:54.400]  但有責任感的人
[00:28:54.400 --> 00:28:56.400]  肯承擔自己罪的人
[00:28:56.400 --> 00:28:59.400]  他一定睡不著
[00:28:59.400 --> 00:29:01.400]  你越拖得越耐
[00:29:01.400 --> 00:29:03.400]  越難頂
[00:29:03.400 --> 00:29:05.400]  所以最近我幫了一個人
[00:29:05.400 --> 00:29:07.400]  幫他而已
[00:29:07.400 --> 00:29:08.400]  我真是
[00:29:08.400 --> 00:29:10.400]  搞掂了他
[00:29:10.400 --> 00:29:13.400]  那些欠債之後
[00:29:13.400 --> 00:29:15.400]  我沒有借錢給他
[00:29:15.400 --> 00:29:18.400]  不過幫他搞掂那些文件之後
[00:29:18.400 --> 00:29:19.400]  嘩
[00:29:19.400 --> 00:29:21.400]  未搞掂之前
[00:29:21.400 --> 00:29:22.400]  他日日就問我
[00:29:22.400 --> 00:29:23.400]  幾時呀幾時呀
[00:29:23.400 --> 00:29:25.400]  幾時搞得掂
[00:29:25.400 --> 00:29:27.400]  我說我點知呀
[00:29:27.400 --> 00:29:28.400]  但是
[00:29:28.400 --> 00:29:29.400]  他說好難呀
[00:29:29.400 --> 00:29:30.400]  睡不著呀
[00:29:30.400 --> 00:29:32.400]  我說睡不著就這樣了
[00:29:32.400 --> 00:29:33.400]  抵死囉
[00:29:33.400 --> 00:29:35.400]  不過
[00:29:35.400 --> 00:29:38.400]  上帝比你知死都還好
[00:29:38.400 --> 00:29:39.400]  你知不知道很多信徒
[00:29:39.400 --> 00:29:41.400]  明知自己做了錯事
[00:29:41.400 --> 00:29:42.400]  一路拖
[00:29:42.400 --> 00:29:44.400]  隱藏住
[00:29:44.400 --> 00:29:45.400]  譬如
[00:29:45.400 --> 00:29:47.400]  我不怕老實這樣講
[00:29:47.400 --> 00:29:48.400]  我遇過這樣的情況
[00:29:48.400 --> 00:29:49.400]  不是我呀
[00:29:49.400 --> 00:29:52.400]  遇過有些這樣的人的情況
[00:29:52.400 --> 00:29:54.400]  他出去有外遇呀
[00:29:55.400 --> 00:29:58.400]  藏起來不告訴他配偶聽
[00:29:58.400 --> 00:30:01.400]  他一生呀
[00:30:01.400 --> 00:30:04.400]  每次見到那個配偶
[00:30:04.400 --> 00:30:06.400]  成王成孔
[00:30:06.400 --> 00:30:10.400]  牧師為何有些人願意這樣拖呢
[00:30:10.400 --> 00:30:13.400]  有一種叫最終之樂
[00:30:13.400 --> 00:30:17.400]  在犯罪過程當中有多開心
[00:30:17.400 --> 00:30:20.400]  好像那些人明知吸煙會咳嗽
[00:30:20.400 --> 00:30:21.400]  肺部不好
[00:30:21.400 --> 00:30:23.400]  他又要吸煙
[00:30:23.400 --> 00:30:25.400]  吸那一下很開心
[00:30:25.400 --> 00:30:28.400]  很多信徒就是這樣的過日子
[00:30:28.400 --> 00:30:29.400]  弟兄姊妹
[00:30:29.400 --> 00:30:30.400]  朋友
[00:30:30.400 --> 00:30:31.400]  如果你未信主的
[00:30:31.400 --> 00:30:33.400]  如果你已經信了主的
[00:30:33.400 --> 00:30:35.400]  如果你知道你自己有多少罪的
[00:30:35.400 --> 00:30:37.400]  請大家看清楚這句話
[00:30:37.400 --> 00:30:41.400]  上帝的日子臨近到萬國
[00:30:41.400 --> 00:30:43.400]  包括你在內呀
[00:30:43.400 --> 00:30:45.400]  不只是以東呀
[00:30:45.400 --> 00:30:48.400]  那種痛苦是怎樣呀
[00:30:48.400 --> 00:30:49.400]  下一句講
[00:30:49.400 --> 00:30:50.400]  你怎樣行
[00:30:50.400 --> 00:30:52.400]  他也必照樣向你行
[00:30:52.400 --> 00:30:55.400]  你的報應必歸到你頭上
[00:30:55.400 --> 00:30:57.400]  請弟兄姊妹千萬不要誤會
[00:30:57.400 --> 00:30:59.400]  聖經講報應神學
[00:30:59.400 --> 00:31:03.400]  是講上帝在這裡報應你
[00:31:03.400 --> 00:31:07.400]  報應的詮釋
[00:31:07.400 --> 00:31:09.400]  很多人看的
[00:31:09.400 --> 00:31:12.400]  就是一種好像
[00:31:12.400 --> 00:31:14.400]  伸張正義
[00:31:14.400 --> 00:31:17.400]  有些人看報應
[00:31:17.400 --> 00:31:23.400]  是一個情感的釋放的模式
[00:31:23.400 --> 00:31:26.400]  上帝為我伸冤
[00:31:26.400 --> 00:31:29.400]  所以我就出一口氣之後
[00:31:29.400 --> 00:31:30.400]  絕了
[00:31:30.400 --> 00:31:33.400]  請大家弟兄姊妹留意
[00:31:33.400 --> 00:31:35.400]  上帝在聖經裡面
[00:31:35.400 --> 00:31:39.400]  這裡原文不是用報應這個字眼的
[00:31:39.400 --> 00:31:41.400]  聖經那裡
[00:31:41.400 --> 00:31:44.400]  我特意讀多一次英文給大家聽
[00:31:44.400 --> 00:31:47.400]  just as you have done
[00:31:47.400 --> 00:31:49.400]  so it will be done to you
[00:31:49.400 --> 00:31:54.400]  you will get exactly what your deeds deserve
[00:31:54.400 --> 00:31:58.400]  這個是上帝做事一個很重要的原則
[00:31:58.400 --> 00:32:01.400]  叫做matching principle
[00:32:01.400 --> 00:32:04.400]  對應的一個原則
[00:32:04.400 --> 00:32:09.400]  上帝當看到你做了一些事情
[00:32:09.400 --> 00:32:12.400]  是壞事的時候
[00:32:12.400 --> 00:32:14.400]  上帝就會容許
[00:32:14.400 --> 00:32:16.400]  這種你的作為
[00:32:16.400 --> 00:32:19.400]  同樣在你身上做一次
[00:32:19.400 --> 00:32:23.400]  目的不是想懲罰你
[00:32:23.400 --> 00:32:26.400]  而是想你首先明白
[00:32:26.400 --> 00:32:28.400]  這個罪有多痛苦
[00:32:28.400 --> 00:32:31.400]  你自己嘗試一下
[00:32:31.400 --> 00:32:36.400]  但是目的不是去到報復
[00:32:36.400 --> 00:32:42.400]  因為報應是一種去感情上的抒發
[00:32:42.400 --> 00:32:44.400]  上帝看的
[00:32:44.400 --> 00:32:47.400]  讓你去體會你自己所作的行為
[00:32:47.400 --> 00:32:52.400]  是一種催促你回轉的動力
[00:32:52.400 --> 00:32:54.400]  上文說了
[00:32:54.400 --> 00:32:59.400]  所以弟兄姊妹
[00:33:00.400 --> 00:33:08.400]  上帝讓你的行事歸到於你自己身上
[00:33:08.400 --> 00:33:12.400]  在聖經裏面有一個獨特的陳述
[00:33:12.400 --> 00:33:14.400]  在這裏用了
[00:33:14.400 --> 00:33:17.400]  歸到你頭上
[00:33:17.400 --> 00:33:22.400]  在聖經裏面有一個詞彙
[00:33:22.400 --> 00:33:27.400]  叫做堆炭火在他的頭上
[00:33:28.400 --> 00:33:30.400]  如果你想知道我參考經文
[00:33:30.400 --> 00:33:36.400]  你可以看針研第25篇第22節裏面
[00:33:36.400 --> 00:33:38.400]  他這樣說的
[00:33:38.400 --> 00:33:40.400]  因為你這樣行
[00:33:40.400 --> 00:33:44.400]  就是把炭火堆在他的頭上
[00:33:44.400 --> 00:33:48.400]  耶和華也必想賜你
[00:33:48.400 --> 00:33:51.400]  新約同樣這個陳述用過的
[00:33:51.400 --> 00:33:56.400]  在羅馬書第12章第20節那裏這樣說過
[00:33:56.400 --> 00:34:01.400]  所以你的囚敵若餓了就給他吃
[00:34:01.400 --> 00:34:04.400]  若渴了就給他喝
[00:34:04.400 --> 00:34:06.400]  因為你這樣行
[00:34:06.400 --> 00:34:10.400]  就是把炭火堆在他的頭上
[00:34:10.400 --> 00:34:12.400]  最特別的地方的是
[00:34:12.400 --> 00:34:14.400]  在這裏談論到
[00:34:14.400 --> 00:34:20.400]  將這個事情歸到這個陳述
[00:34:20.400 --> 00:34:22.400]  或者這個講到
[00:34:22.400 --> 00:34:25.400]  你怎樣行也必照樣向你行
[00:34:25.400 --> 00:34:29.400]  在希伯來文裏面用了一個很獨特的詞性
[00:34:29.400 --> 00:34:31.400]  叫做naval
[00:34:31.400 --> 00:34:33.400]  naval是什麼意思
[00:34:33.400 --> 00:34:36.400]  是一個動詞往往用作為
[00:34:36.400 --> 00:34:39.400]  有法的人自我反省
[00:34:39.400 --> 00:34:42.400]  就一定用naval這個詞態
[00:34:42.400 --> 00:34:46.400]  所以希伯來文是很嚴謹的
[00:34:46.400 --> 00:34:50.400]  你用這個詞態就告訴讀者
[00:34:50.400 --> 00:34:55.400]  我想你想清楚這些事情
[00:34:55.400 --> 00:34:59.400]  為什麼上帝要將它歸到你頭上呢
[00:34:59.400 --> 00:35:02.400]  目的是要你反省
[00:35:02.400 --> 00:35:06.400]  知道罪是怎樣錯
[00:35:06.400 --> 00:35:09.400]  將火堆在一個人的頭上
[00:35:09.400 --> 00:35:12.400]  在古近東文化裏面
[00:35:12.400 --> 00:35:16.400]  是一個諺語或者俗語
[00:35:16.400 --> 00:35:20.400]  你想知道類似的諺語
[00:35:20.400 --> 00:35:23.400]  在廣東人裏面怎樣用呢
[00:35:23.400 --> 00:35:25.400]  我告訴你
[00:35:25.400 --> 00:35:30.400]  就是當你媽媽或者你爸爸
[00:35:30.400 --> 00:35:33.400]  看到你做錯事
[00:35:33.400 --> 00:35:35.400]  教完你之後
[00:35:35.400 --> 00:35:38.400]  一定加這一句
[00:35:38.400 --> 00:35:41.400]  你知不知道你錯了什麼
[00:35:41.400 --> 00:35:42.400]  如果不知道的
[00:35:42.400 --> 00:35:47.400]  今晚你動高床板想清楚
[00:35:47.400 --> 00:35:51.400]  我們就不是那麼喜歡玩火的
[00:35:51.400 --> 00:35:55.400]  不過我們喜歡你動高床板想清楚
[00:35:55.400 --> 00:35:57.400]  為什麼要動高床板想清楚
[00:35:57.400 --> 00:35:59.400]  大家知不知道
[00:35:59.400 --> 00:36:02.400]  為什麼不用睡
[00:36:02.400 --> 00:36:06.400]  因為以前不是現在這麼幸福
[00:36:06.400 --> 00:36:08.400]  長期扛著一張床的
[00:36:08.400 --> 00:36:10.400]  我很記得我小時候
[00:36:10.400 --> 00:36:12.400]  家裏睡覺
[00:36:12.400 --> 00:36:15.400]  是叫做航降廠
[00:36:15.400 --> 00:36:16.400]  什麼叫降廠
[00:36:16.400 --> 00:36:18.400]  那時候真的很珍貴
[00:36:18.400 --> 00:36:20.400]  那些實木板
[00:36:20.400 --> 00:36:22.400]  實木板
[00:36:22.400 --> 00:36:24.400]  剛剛那塊實木板
[00:36:24.400 --> 00:36:27.400]  兩塊就剛剛一個人那麼闊
[00:36:27.400 --> 00:36:29.400]  晚上就找兩個木箱
[00:36:29.400 --> 00:36:31.400]  扛起那兩塊板
[00:36:31.400 --> 00:36:34.400]  動高床板
[00:36:34.400 --> 00:36:36.400]  想清楚
[00:36:36.400 --> 00:36:45.400]  就是將炭火堆在你頭上的粵語版本
[00:36:45.400 --> 00:36:48.400]  上帝在這裏說
[00:36:48.400 --> 00:36:50.400]  不要等了
[00:36:50.400 --> 00:36:52.400]  不要拖了
[00:36:52.400 --> 00:36:54.400]  弟兄姊妹
[00:36:54.400 --> 00:36:56.400]  這個也是我做人
[00:36:56.400 --> 00:37:00.400]  學習在上帝裏的一個很重要的功課
[00:37:00.400 --> 00:37:03.400]  每每當你得罪了那個人
[00:37:03.400 --> 00:37:06.400]  你知道的時候
[00:37:06.400 --> 00:37:08.400]  我知道的時候
[00:37:08.400 --> 00:37:10.400]  我馬上道歉
[00:37:10.400 --> 00:37:16.400]  因為如果你得罪傷害了一個人
[00:37:16.400 --> 00:37:18.400]  你不馬上道歉
[00:37:18.400 --> 00:37:20.400]  離開了之後
[00:37:20.400 --> 00:37:24.400]  我不知道你還有沒有機會
[00:37:24.400 --> 00:37:28.400]  一定跟對方講道歉
[00:37:28.400 --> 00:37:32.400]  那你的傷害就變成永恆
[00:37:32.400 --> 00:37:35.400]  你想不想將你所有做過的惡事
[00:37:35.400 --> 00:37:36.400]  變成永恆
[00:37:36.400 --> 00:37:38.400]  而藏在你自己心裏面
[00:37:38.400 --> 00:37:40.400]  不斷被折磨
[00:37:40.400 --> 00:37:41.400]  我不想
[00:37:41.400 --> 00:37:43.400]  上帝都不想
[00:37:43.400 --> 00:37:45.400]  既然這些垃圾要扔進垃圾桶
[00:37:45.400 --> 00:37:47.400]  上帝會有一天來收的
[00:37:47.400 --> 00:37:49.400]  你就馬上扔了
[00:37:49.400 --> 00:37:51.400]  等上帝來收
[00:37:51.400 --> 00:37:53.400]  所以
[00:37:53.400 --> 00:37:57.400]  每逢去談論到認罪悔改
[00:37:57.400 --> 00:38:00.400]  是一個即時的行動
[00:38:00.400 --> 00:38:02.400]  即時的重啟
[00:38:02.400 --> 00:38:06.400]  免得那些記憶困擾
[00:38:06.400 --> 00:38:08.400]  仍然在你的生命裏面
[00:38:08.400 --> 00:38:09.400]  藏留在當中
[00:38:09.400 --> 00:38:10.400]  用英文說
[00:38:10.400 --> 00:38:12.400]  lingering around your mind
[00:38:12.400 --> 00:38:15.400]  一直這樣纏繞
[00:38:15.400 --> 00:38:19.400]  來到好像鬼魂一樣纏繞著你
[00:38:19.400 --> 00:38:21.400]  很痛苦的
[00:38:21.400 --> 00:38:25.400]  認罪悔改有多難呢
[00:38:25.400 --> 00:38:27.400]  你知道錯了
[00:38:27.400 --> 00:38:31.400]  你就向那個做錯的人去承認
[00:38:31.400 --> 00:38:33.400]  不過我無論做任何事
[00:38:33.400 --> 00:38:37.400]  都必得罪上帝
[00:38:37.400 --> 00:38:39.400]  所以弟兄姊妹
[00:38:39.400 --> 00:38:42.400]  認罪悔改讓我插多句說
[00:38:42.400 --> 00:38:46.400]  不只是向上帝祈禱認罪算數
[00:38:46.400 --> 00:38:49.400]  而是你真的能把握
[00:38:49.400 --> 00:38:51.400]  那刻見到那個人的時候
[00:38:51.400 --> 00:38:54.400]  向那個人馬上認罪悔改
[00:38:54.400 --> 00:38:57.400]  否則你一生痛苦
[00:38:57.400 --> 00:39:04.400]  所以弟兄姊妹千萬不要等
[00:39:04.400 --> 00:39:06.400]  千萬不要拖
[00:39:06.400 --> 00:39:10.400]  否則你日後所面對的
[00:39:10.400 --> 00:39:11.400]  會更難堪
[00:39:11.400 --> 00:39:12.400]  更痛苦
[00:39:12.400 --> 00:39:14.400]  罪有一個特性
[00:39:14.400 --> 00:39:16.400]  一路這樣去累積
[00:39:16.400 --> 00:39:17.400]  一路這樣累積
[00:39:17.400 --> 00:39:18.400]  一路累積的時候
[00:39:18.400 --> 00:39:20.400]  你不清理它的時候
[00:39:20.400 --> 00:39:23.400]  它就越來越難拔出來
[00:39:23.400 --> 00:39:27.400]  就好像我藏起的那幾個爛keyboard
[00:39:27.400 --> 00:39:30.400]  所以我今天都決定
[00:39:30.400 --> 00:39:32.400]  準備回去扔掉它
[00:39:32.400 --> 00:39:37.400]  免得有一天
[00:39:37.400 --> 00:39:41.400]  因什麼緣故我死了
[00:39:41.400 --> 00:39:44.400]  家人來幫我收拾我的東西的時候
[00:39:44.400 --> 00:39:47.400]  嘩!搞什麼呢?
[00:39:47.400 --> 00:39:49.400]  十幾個爛keyboard
[00:39:49.400 --> 00:39:51.400]  藏起來幹什麼呢?
[00:39:53.400 --> 00:39:54.400]  還有一樣東西
[00:39:54.400 --> 00:39:56.400]  我家裡藏起來的
[00:39:56.400 --> 00:39:58.400]  不過不說了
[00:39:58.400 --> 00:40:03.400]  我覺得長痛不如短痛
[00:40:03.400 --> 00:40:05.400]  一次過痛定思痛
[00:40:05.400 --> 00:40:07.400]  會來得更加划算
[00:40:07.400 --> 00:40:09.400]  這個我覺得在屬靈上面
[00:40:09.400 --> 00:40:13.400]  應該有的學習和行動
[00:40:13.400 --> 00:40:15.400]  弟兄姊妹,你覺得如何呢?
[00:40:15.400 --> 00:40:16.400]  第二,第十六節
[00:40:16.400 --> 00:40:19.400]  在十六節裡面我們開始看到
[00:40:19.400 --> 00:40:22.400]  上帝怎樣誘發普世的悔改
[00:40:22.400 --> 00:40:24.400]  第十六節這樣說
[00:40:24.400 --> 00:40:29.400]  你們猶大人在我聖山怎樣學了虎杯
[00:40:29.400 --> 00:40:33.400]  萬國也必照樣常常地學
[00:40:33.400 --> 00:40:35.400]  且學且焉
[00:40:35.400 --> 00:40:38.400]  他們就歸於無有
[00:40:38.400 --> 00:40:46.400]  今天很多人開電能車
[00:40:46.400 --> 00:40:48.400]  環保
[00:40:48.400 --> 00:40:49.400]  我告訴你
[00:40:49.400 --> 00:40:51.400]  電能車絕對不會環保
[00:40:52.400 --> 00:40:55.400]  會做出更多破壞
[00:40:55.400 --> 00:40:58.400]  因為那些電池
[00:40:58.400 --> 00:41:02.400]  要用多少東西才能解決那些電池
[00:41:02.400 --> 00:41:04.400]  現在還沒有答案
[00:41:04.400 --> 00:41:08.400]  那些電池是非常毒的東西
[00:41:08.400 --> 00:41:09.400]  你說不知道
[00:41:09.400 --> 00:41:11.400]  牧師我不明白
[00:41:11.400 --> 00:41:13.400]  我說一件事給大家聽就知道了
[00:41:13.400 --> 00:41:16.400]  有個朋友送了一部電腦給我
[00:41:16.400 --> 00:41:18.400]  那部電腦他用了七八年了
[00:41:18.400 --> 00:41:20.400]  我專修爛銅爛鐵
[00:41:20.400 --> 00:41:23.400]  用得沒所謂
[00:41:23.400 --> 00:41:26.400]  他拿回來那部電腦是很漂亮的
[00:41:26.400 --> 00:41:27.400]  殼是鐵的
[00:41:27.400 --> 00:41:31.400]  我沒試過用一部電腦有個鐵殼
[00:41:31.400 --> 00:41:35.400]  回來之後我想遲一天再整一整它
[00:41:35.400 --> 00:41:37.400]  誰知道有一天在家裡有個燒焦的味道
[00:41:37.400 --> 00:41:41.400]  你知道我在家裡很多時候
[00:41:41.400 --> 00:41:43.400]  有獵犬的鼻子
[00:41:43.400 --> 00:41:45.400]  聞到那些燒焦的味道
[00:41:45.400 --> 00:41:47.400]  我就發覺什麼事幹呢
[00:41:47.400 --> 00:41:50.400]  由我書桌來
[00:41:50.400 --> 00:41:51.400]  書桌來沒什麼
[00:41:51.400 --> 00:41:55.400]  只有電腦和一部爛電腦
[00:41:55.400 --> 00:41:56.400]  放在那裡
[00:41:56.400 --> 00:41:58.400]  我就聞一下我的電腦
[00:41:58.400 --> 00:41:59.400]  不是我的電腦
[00:41:59.400 --> 00:42:01.400]  聞著聞著就聞到那部爛電腦
[00:42:01.400 --> 00:42:02.400]  馬上拿它出來
[00:42:02.400 --> 00:42:04.400]  它出煙了
[00:42:04.400 --> 00:42:05.400]  什麼事
[00:42:05.400 --> 00:42:07.400]  出煙第一件事當然是
