
[00:00:00.000 --> 00:00:04.640]  今日主題叫做「絕處啟事」
[00:16:35.120 --> 00:16:36.120]  已經排滿了板
[00:16:36.120 --> 00:16:38.120]  打算出版
[00:16:38.120 --> 00:16:39.120]  但是我說
[00:16:39.120 --> 00:16:40.120]  我打電話給編輯
[00:16:40.120 --> 00:16:44.120]  可不可以撐幾天
[00:16:44.120 --> 00:16:47.120]  然後我們把內容都改了
[00:16:47.120 --> 00:16:49.120]  我以為他會說
[00:16:49.120 --> 00:16:50.120]  你傻的
[00:16:50.120 --> 00:16:52.120]  但是編輯說好
[00:16:52.120 --> 00:16:53.120]  很難
[00:16:53.120 --> 00:16:54.120]  但是我們盡量
[00:16:54.120 --> 00:16:55.120]  我們馬上
[00:16:55.120 --> 00:16:58.120]  星期一
[00:16:58.120 --> 00:16:59.120]  我們知道這個消息
[00:16:59.120 --> 00:17:00.120]  星期三
[00:17:00.120 --> 00:17:03.120]  我們已經向媒體發放
[00:17:03.120 --> 00:17:04.120]  當時突然間
[00:17:04.120 --> 00:17:07.120]  特別在華人媒體裡
[00:17:07.120 --> 00:17:09.120]  原來中國人可以這麼快
[00:17:09.120 --> 00:17:11.120]  去反應
[00:17:11.120 --> 00:17:13.120]  甚至其中一個媒體
[00:17:13.120 --> 00:17:15.120]  其實很多媒體都有報導
[00:17:15.120 --> 00:17:16.120]  以下是其中一個
[00:17:16.120 --> 00:17:17.120]  媒體的報導
[00:17:17.120 --> 00:17:19.120]  東森電視
[00:17:19.120 --> 00:17:20.120]  解開心結
[00:17:20.120 --> 00:17:22.120]  走出心靈受困
[00:17:22.120 --> 00:17:24.120]  或被憤怒情緒困擾
[00:17:24.120 --> 00:17:26.120]  基督教腳生步道團
[00:17:26.120 --> 00:17:27.120]  特別宣布提供
[00:17:27.120 --> 00:17:30.120]  國粵語電話輔導熱線
[00:17:30.120 --> 00:17:32.120]  626-545-5660
[00:17:32.120 --> 00:17:34.120]  我覺得我們作為移民
[00:17:34.120 --> 00:17:35.120]  其實我們很多時候
[00:17:35.120 --> 00:17:37.120]  我們都有這樣的一些的
[00:17:37.120 --> 00:17:41.120]  心靈裡面的那種的困擾
[00:17:41.120 --> 00:17:42.120]  所以呢
[00:17:42.120 --> 00:17:43.120]  我們希望可以有一個
[00:17:43.120 --> 00:17:44.120]  很簡單的電話
[00:17:44.120 --> 00:17:45.120]  他打過來
[00:17:45.120 --> 00:17:47.120]  不需要預約什麼的
[00:17:47.120 --> 00:17:52.120]  電話號碼就是626-545-5660
[00:17:52.120 --> 00:17:53.120]  那我們就希望
[00:17:53.120 --> 00:17:55.120]  可以第一時間去幫助你
[00:17:55.120 --> 00:17:57.120]  此外還要舉辦
[00:17:57.120 --> 00:17:59.120]  走過哀傷專題講座
[00:17:59.120 --> 00:18:01.120]  幫助喪親的家人
[00:18:01.120 --> 00:18:03.120]  重新回歸正常生活
[00:18:03.120 --> 00:18:05.120]  其實我們真的需要去
[00:18:05.120 --> 00:18:08.120]  聽一聽怎麼去面對
[00:18:08.120 --> 00:18:10.120]  所以我們就辦了一個叫做
[00:18:10.120 --> 00:18:13.120]  走出哀傷的這樣的講座
[00:18:13.120 --> 00:18:16.120]  這個而且是在線上的
[00:18:16.120 --> 00:18:18.120]  一個講座
[00:18:18.120 --> 00:18:20.120]  是2月4號禮拜六的
[00:18:20.120 --> 00:18:23.120]  上午10點到12點
[00:18:23.120 --> 00:18:24.120]  那個講員呢
[00:18:24.120 --> 00:18:28.120]  就是張黃球邦博士
[00:18:28.120 --> 00:18:30.120]  那我們現在你在螢幕上
[00:18:30.120 --> 00:18:32.120]  有一個二維碼
[00:18:32.120 --> 00:18:34.120]  你就可以打去
[00:18:34.120 --> 00:18:35.120]  你可以掃這個二維碼
[00:18:35.120 --> 00:18:37.120]  就可以登記
[00:18:37.120 --> 00:18:40.120]  然後我們就把那個連接給你
[00:18:40.120 --> 00:18:42.120]  甚至還安排號角月報
[00:18:42.120 --> 00:18:44.120]  開設特別專題
[00:18:44.120 --> 00:18:46.120]  透過專家分享教導如何
[00:18:46.120 --> 00:18:48.120]  面對突發事件
[00:18:48.120 --> 00:18:51.120]  我們本身有一個號角月報
[00:18:51.120 --> 00:18:53.120]  2月份就會出版了
[00:18:53.120 --> 00:18:55.120]  那麼你也可以上到
[00:18:55.120 --> 00:18:57.120]  我們九勝的網站去看
[00:18:57.120 --> 00:18:59.120]  因為我們就有個專題的探討
[00:18:59.120 --> 00:19:01.120]  當然是探討我們
[00:19:01.120 --> 00:19:02.120]  怎麼面對這個事情
[00:19:02.120 --> 00:19:04.120]  我們的態度怎麼樣
[00:19:04.120 --> 00:19:07.120]  但是也好像剛才所說的
[00:19:07.120 --> 00:19:09.120]  怎麼處理那種的
[00:19:09.120 --> 00:19:13.120]  憤怒的情緒
[00:19:13.120 --> 00:19:16.120]  並且要以更加實際的行動
[00:19:16.120 --> 00:19:18.120]  去陪伴社區民眾
[00:19:18.120 --> 00:19:20.120]  支持他們戰勝困境
[00:19:20.120 --> 00:19:23.120]  神經裡面講要與哀哭的人同哭
[00:19:23.120 --> 00:19:26.120]  並不是說我們抱在一起哭啊
[00:19:26.120 --> 00:19:27.120]  好慘好慘好慘
[00:19:27.120 --> 00:19:29.120]  乃是走在一起的時候
[00:19:29.120 --> 00:19:31.120]  就產生一股的力量
[00:19:31.120 --> 00:19:33.120]  以致我們有能力走出
[00:19:33.120 --> 00:19:35.120]  這個困境裡面
[00:19:35.120 --> 00:19:36.120]  強調繳聲致力服務
[00:19:36.120 --> 00:19:38.120]  華人社區不只民眾
[00:19:38.120 --> 00:19:40.120]  如同家人一樣
[00:19:40.120 --> 00:19:43.120]  也會在危難時刻承擔起責任
[00:19:43.120 --> 00:19:45.120]  透過社區鄰里互助
[00:19:45.120 --> 00:19:48.120]  讓基督徒為主做見證的時刻
[00:19:48.120 --> 00:19:50.120]  觀眾查詢更多訊息
[00:19:50.120 --> 00:19:52.120]  請上基督教教聖觀望
[00:19:52.120 --> 00:19:54.120]  東森新聞團隊洛杉磯報導
[00:19:54.120 --> 00:19:56.120]  我看到這個報導的時候
[00:19:56.120 --> 00:19:58.120]  我以為那個記者是基督徒
[00:19:58.120 --> 00:19:59.120]  我問他
[00:19:59.120 --> 00:20:00.120]  我後來問他
[00:20:00.120 --> 00:20:01.120]  你不是基督徒嗎
[00:20:01.120 --> 00:20:02.120]  他說我不是
[00:20:02.120 --> 00:20:03.120]  但是我看到的時候
[00:20:03.120 --> 00:20:05.120]  他講的東西
[00:20:05.120 --> 00:20:08.120]  好像比很多基督徒好
[00:20:08.120 --> 00:20:09.120]  基督徒是什麼
[00:20:09.120 --> 00:20:11.120]  基督徒不只是星期日回教會
[00:20:11.120 --> 00:20:13.120]  星期日基督徒在危難當中
[00:20:13.120 --> 00:20:17.120]  會站出來為主做見證
[00:20:17.120 --> 00:20:19.120]  奉差遣
[00:20:19.120 --> 00:20:21.120]  我們不可以改變
[00:20:21.120 --> 00:20:25.120]  我們不可以阻止危難的出現
[00:20:25.120 --> 00:20:28.120]  我們不可以改變人的命運
[00:20:28.120 --> 00:20:31.120]  我們不可以改寫他們的歷史
[00:20:31.120 --> 00:20:34.120]  但是起碼在這個困難當中
[00:20:34.120 --> 00:20:36.120]  當人面對困難的時候
[00:20:36.120 --> 00:20:40.120]  我們可以伸出一個援手
[00:20:40.120 --> 00:20:44.120]  讓他經歷什麼叫做神經外
[00:20:44.120 --> 00:20:47.120]  我們報導是讓人聽到福音
[00:20:47.120 --> 00:20:50.120]  但是當我們實際的見證關懷
[00:20:50.120 --> 00:20:55.120]  是讓人看見福音
[00:20:55.120 --> 00:20:56.120]  不過可能你說
[00:20:56.120 --> 00:21:00.120]  牧師 我不懂得這樣做
[00:21:00.120 --> 00:21:03.120]  我什麼都不懂
[00:21:03.120 --> 00:21:06.120]  我讀書又不是很多錢
[00:21:06.120 --> 00:21:08.120]  我聖經又不熟悉
[00:21:08.120 --> 00:21:09.120]  我不行的
[00:21:09.120 --> 00:21:11.120]  我們繼續看下去這段經文
[00:21:11.120 --> 00:21:15.120]  當時耶穌做了很奇怪的動作
[00:21:15.120 --> 00:21:17.120]  就是用「特末和泥」
[00:21:17.120 --> 00:21:20.120]  「末」在祂的眼上
[00:21:20.120 --> 00:21:23.120]  為什麼是「特末和泥」呢
[00:21:23.120 --> 00:21:25.120]  你知道耶穌醫人很簡單
[00:21:25.120 --> 00:21:26.120]  一句話就行了
[00:21:26.120 --> 00:21:27.120]  拉實路死了四天
[00:21:27.120 --> 00:21:28.120]  拉實路出來
[00:21:28.120 --> 00:21:29.120]  立刻出來
[00:21:29.120 --> 00:21:32.120]  三十八年癱瘓了一個人
[00:21:32.120 --> 00:21:34.120]  起來拿起你的玉紙走吧
[00:21:34.120 --> 00:21:35.120]  就起來
[00:21:35.120 --> 00:21:37.120]  最多就是麻風病人
[00:21:37.120 --> 00:21:39.120]  耶穌伸手摸他對他說
[00:21:39.120 --> 00:21:41.120]  我肯你潔淨了吧
[00:21:41.120 --> 00:21:42.120]  摸一下
[00:21:42.120 --> 00:21:46.120]  搞這麼多事情幹什麼
[00:21:46.120 --> 00:21:48.120]  我覺得耶穌是在回應
[00:21:48.120 --> 00:21:52.120]  當時門徒心裡面的一個問題
[00:21:52.120 --> 00:21:55.120]  你說怎樣去關顧
[00:21:55.120 --> 00:21:58.120]  怎樣去承擔責任
[00:21:58.120 --> 00:22:00.120]  我不行
[00:22:00.120 --> 00:22:03.120]  我不懂
[00:22:03.120 --> 00:22:06.120]  「特末」是什麼
[00:22:06.120 --> 00:22:08.120]  「特末和泥」是什麼
[00:22:08.120 --> 00:22:10.120]  是最卑賤的東西
[00:22:10.120 --> 00:22:12.120]  是不是
[00:22:12.120 --> 00:22:14.120]  你有看過以前的戲嗎
[00:22:14.120 --> 00:22:15.120]  我看不起你
[00:22:15.120 --> 00:22:17.120]  我批
[00:22:17.120 --> 00:22:18.120]  西片更厲害
[00:22:18.120 --> 00:22:19.120]  我直接套進去
[00:22:19.120 --> 00:22:20.120]  是不是
[00:22:20.120 --> 00:22:23.120]  我們中國人都很懂
[00:22:23.120 --> 00:22:25.120]  它真的很差
[00:22:25.120 --> 00:22:27.120]  差到什麼
[00:22:27.120 --> 00:22:29.120]  地底泥
[00:22:29.120 --> 00:22:30.120]  是不是
[00:22:30.120 --> 00:22:32.120]  地底
[00:22:32.120 --> 00:22:36.120]  這些這麼卑賤的「特末」
[00:22:36.120 --> 00:22:37.120]  這麼卑賤
[00:22:37.120 --> 00:22:41.120]  這麼不被人看得起的泥
[00:22:41.120 --> 00:22:46.120]  當它擺在耶穌的手裡面的時候
[00:22:46.120 --> 00:22:49.120]  它可以成為醫治的器皿
[00:22:49.120 --> 00:22:51.120]  你能不能比「特末」差
[00:22:51.120 --> 00:22:53.120]  你能不能比「特泥」差
[00:22:53.120 --> 00:22:55.120]  如果你覺得你比「特末和泥」差
[00:22:55.120 --> 00:22:57.120]  你又要看心理醫生
[00:22:57.120 --> 00:22:58.120]  對不對
[00:22:58.120 --> 00:22:59.120]  我們每個人是
[00:22:59.120 --> 00:23:00.120]  我們不懂
[00:23:00.120 --> 00:23:01.120]  我們不懂得說話
[00:23:01.120 --> 00:23:03.120]  很多人說我不懂得說話
[00:23:03.120 --> 00:23:04.120]  沒有人叫你說話
[00:23:04.120 --> 00:23:05.120]  不是叫你講道
[00:23:05.120 --> 00:23:06.120]  你不懂得說話
[00:23:06.120 --> 00:23:07.120]  就真的不要講道
[00:23:07.120 --> 00:23:10.120]  但我不是叫你做這些
[00:23:10.120 --> 00:23:14.120]  你是肯不肯去關懷
[00:23:14.120 --> 00:23:16.120]  主能夠使用
[00:23:16.120 --> 00:23:19.120]  就算我們多麼卑微的時候
[00:23:19.120 --> 00:23:22.120]  我們可以去使用
[00:23:22.120 --> 00:23:26.120]  秘著使用
[00:23:26.120 --> 00:23:28.120]  當這個消息發佈之後
[00:23:28.120 --> 00:23:30.120]  當剛才的新聞發佈之後
[00:23:30.120 --> 00:23:31.120]  很多人可以知道
[00:23:31.120 --> 00:23:32.120]  我們做這件事
[00:23:32.120 --> 00:23:34.120]  有一個人打電話給我
[00:23:34.120 --> 00:23:35.120]  他是我的朋友
[00:23:35.120 --> 00:23:36.120]  他打電話給我
[00:23:36.120 --> 00:23:38.120]  他說我有一個同事
[00:23:38.120 --> 00:23:42.120]  他太太在槍擊案中死了
[00:23:42.120 --> 00:23:43.120]  他自己也進了醫院
[00:23:43.120 --> 00:23:44.120]  不過他出來了
[00:23:44.120 --> 00:23:46.120]  你可以去探望他嗎
[00:23:46.120 --> 00:23:47.120]  我當然可以
[00:23:47.120 --> 00:23:48.120]  他是上海人
[00:23:48.120 --> 00:23:51.120]  於是我帶了一個上海的姊妹
[00:23:51.120 --> 00:23:53.120]  的同工跟我一起去
[00:23:53.120 --> 00:23:56.120]  六十多歲的男人
[00:23:56.120 --> 00:23:58.120]  屋裡還掛著他的太太
[00:23:58.120 --> 00:24:01.120]  很多的照片
[00:24:01.120 --> 00:24:02.120]  我去到的時候問他
[00:24:02.120 --> 00:24:04.120]  你覺得怎樣
[00:24:04.120 --> 00:24:07.120]  他說我很內疚
[00:24:07.120 --> 00:24:10.120]  我不明白為什麼他會說內疚
[00:24:10.120 --> 00:24:12.120]  他不是說我很害怕
[00:24:12.120 --> 00:24:13.120]  我很慘
[00:24:13.120 --> 00:24:14.120]  我很痛苦
[00:24:14.120 --> 00:24:15.120]  他是說內疚
[00:24:15.120 --> 00:24:16.120]  我不明白
[00:24:16.120 --> 00:24:19.120]  原來當槍擊案發生的時候
[00:24:19.120 --> 00:24:21.120]  當時他在跳Line Dance
[00:24:21.120 --> 00:24:22.120]  排舞
[00:24:22.120 --> 00:24:23.120]  兩個兩個
[00:24:23.120 --> 00:24:24.120]  有一排人在跳
[00:24:24.120 --> 00:24:26.120]  他就坐在旁邊
[00:24:26.120 --> 00:24:27.120]  接著槍手進來
[00:24:27.120 --> 00:24:29.120]  打了他太太一槍
[00:24:29.120 --> 00:24:30.120]  他太太掉在地上
[00:24:30.120 --> 00:24:32.120]  他很想過去扶他太太
[00:24:32.120 --> 00:24:33.120]  去保護他太太
[00:24:33.120 --> 00:24:35.120]  結果他也中了槍
[00:24:35.120 --> 00:24:36.120]  不過皮外傷
[00:24:36.120 --> 00:24:37.120]  但他已經沒有辦法
[00:24:37.120 --> 00:24:39.120]  再爬起來
[00:24:39.120 --> 00:24:40.120]  他就趴在那裡
[00:24:40.120 --> 00:24:42.120]  眼白白看著他太太
[00:24:42.120 --> 00:24:44.120]  慢慢地死去
[00:24:44.120 --> 00:24:45.120]  所以他說
[00:24:45.120 --> 00:24:51.120]  我很內疚
[00:24:51.120 --> 00:24:56.120]  當時我完全不知道說什麼
[00:24:56.120 --> 00:24:57.120]  我讀了很多聖經
[00:24:57.120 --> 00:24:58.120]  我有四個神學學位
[00:24:58.120 --> 00:25:00.120]  我有很多顧問的經驗
[00:25:00.120 --> 00:25:03.120]  我有去過很多不同危機的情況
[00:25:03.120 --> 00:25:05.120]  但當時那一刻
[00:25:05.120 --> 00:25:09.120]  我不知道怎麼回答
[00:25:09.120 --> 00:25:11.120]  我同工跟我說
[00:25:11.120 --> 00:25:12.120]  他用國語跟我說
[00:25:12.120 --> 00:25:14.120]  他說
[00:25:14.120 --> 00:25:17.120]  Brunei 其他人擁抱
[00:25:17.120 --> 00:25:20.120]  他說你抱抱他
[00:25:20.120 --> 00:25:22.120]  我不太懂得怎樣
[00:25:22.120 --> 00:25:24.120]  我覺得兩個六十多歲的男人
[00:25:24.120 --> 00:25:25.120]  擁抱在一起
[00:25:25.120 --> 00:25:28.120]  好像有點困難
[00:25:28.120 --> 00:25:30.120]  但我終於站起來
[00:25:30.120 --> 00:25:32.120]  他又站起來
[00:25:32.120 --> 00:25:35.120]  我抱著他
[00:25:35.120 --> 00:25:38.120]  他在我肩膀哭
[00:25:38.120 --> 00:25:40.120]  然後我拍拍他
[00:25:40.120 --> 00:25:42.120]  我用國語跟他說
[00:25:42.120 --> 00:25:51.120]  明白 明白 明白
[00:25:51.120 --> 00:25:53.120]  我們不需要說什麼
[00:25:53.120 --> 00:25:56.120]  有時候什麼叫做關懷
[00:25:56.120 --> 00:26:00.120]  就是給他的擁抱
[00:26:00.120 --> 00:26:03.120]  給他的安慰
[00:26:03.120 --> 00:26:06.120]  這個叫做信仰
[00:26:06.120 --> 00:26:08.120]  我不是做見證
[00:26:08.120 --> 00:26:12.120]  不是做見證我怎麼做見證
[00:26:12.120 --> 00:26:15.120]  其實不是你懂不懂
[00:26:15.120 --> 00:26:17.120]  而是你肯不肯
[00:26:17.120 --> 00:26:20.120]  就算挫抹痛泥
[00:26:20.120 --> 00:26:24.120]  都可以成為醫治的器皿
[00:26:24.120 --> 00:26:27.120]  今天我們在神面前
[00:26:27.120 --> 00:26:31.120]  就是一個這樣的器皿
[00:26:31.120 --> 00:26:32.120]  我們這次來
[00:26:32.120 --> 00:26:40.120]  主要我們有一個叫做神器的佩玲報道音樂會
[00:26:40.120 --> 00:26:43.120]  今天下午四點有一場
[00:26:43.120 --> 00:26:46.120]  好像聽說還有一點空位
[00:26:46.120 --> 00:26:48.120]  還有一點點飛的
[00:26:48.120 --> 00:26:50.120]  我不知道問問Leroy
[00:26:50.120 --> 00:26:52.120]  上網登記
[00:26:52.120 --> 00:26:55.120]  我不知道怎樣
[00:26:55.120 --> 00:26:58.120]  我們特別寫了這首歌
[00:26:58.120 --> 00:27:01.120]  其中這首歌叫做神器盼望
[00:27:01.120 --> 00:27:03.120]  這首歌就說
[00:27:03.120 --> 00:27:04.120]  對面其中有兩句
[00:27:04.120 --> 00:27:06.120]  我是說很觸動我
[00:27:06.120 --> 00:27:07.120]  不是我寫的
[00:27:07.120 --> 00:27:09.120]  不過我看回歌詞的時候
[00:27:09.120 --> 00:27:11.120]  很觸動我
[00:27:11.120 --> 00:27:15.120]  它是言起盼望亂世中
[00:27:15.120 --> 00:27:20.120]  神仍在旁
[00:27:20.120 --> 00:27:22.120]  可能我們這幾年
[00:27:22.120 --> 00:27:24.120]  特別在疫情當中
[00:27:24.120 --> 00:27:26.120]  我們有什麼聚會又去不了
[00:27:26.120 --> 00:27:27.120]  什麼都改了
[00:27:27.120 --> 00:27:31.120]  我們全部立了
[00:27:31.120 --> 00:27:37.120]  聚會去到聚會就很好了
[00:27:37.120 --> 00:27:40.120]  讓我們再一次的盼望
[00:27:40.120 --> 00:27:43.120]  被上帝言起
[00:27:43.120 --> 00:27:44.120]  在亂世中
[00:27:44.120 --> 00:27:45.120]  在很多困難當中
[00:27:45.120 --> 00:27:47.120]  在絕處當中
[00:27:47.120 --> 00:27:50.120]  上帝仍然在
[00:27:50.120 --> 00:27:55.120]  但是信仰不是愛自己而言
[00:27:55.120 --> 00:27:57.120]  說我們很好
[00:27:57.120 --> 00:27:58.120]  我有盼望
[00:27:58.120 --> 00:28:02.120]  而是進入群眾裡
[00:28:02.120 --> 00:28:06.120]  慰藉四周雙重
[00:28:06.120 --> 00:28:08.120]  不是我們懂得去教導
[00:28:08.120 --> 00:28:10.120]  不是我們做很多事
[00:28:10.120 --> 00:28:11.120]  可以幫助別人
[00:28:11.120 --> 00:28:14.120]  而是我們有一份心
[00:28:14.120 --> 00:28:16.120]  就算渴沒痛泥
[00:28:16.120 --> 00:28:21.120]  都可以被主理到意志
[00:28:21.120 --> 00:28:22.120]  真愛天父
[00:28:22.120 --> 00:28:24.120]  我們感謝你
[00:28:24.120 --> 00:28:25.120]  因為我們裡面
[00:28:25.120 --> 00:28:28.120]  有神仙的盼望
[00:28:28.120 --> 00:28:29.120]  仍然在絕處中
[00:28:29.120 --> 00:28:32.120]  我們知道神仍在旁
[00:28:32.120 --> 00:28:34.120]  幫助我們亦都在這個世界裡面
[00:28:34.120 --> 00:28:36.120]  成為和平之子
[00:28:36.120 --> 00:28:38.120]  讓我們生命成為
[00:28:38.120 --> 00:28:40.120]  別人的安慰
[00:28:40.120 --> 00:28:45.120]  醫治心靈的傷創
[00:28:45.120 --> 00:28:47.120]  我們這樣祈禱教託
[00:28:47.120 --> 00:28:49.120]  奉主耶穌的聖名祈求
[00:28:49.120 --> 00:28:50.120]  阿們
