
[00:00:00.000 --> 00:00:05.000]  好,親愛的主,我們願意將我們今天的思考學習都加在你手裏面
[00:15:59.080 --> 00:16:00.080]  很多時候都是這樣
[00:16:00.080 --> 00:16:02.080]  所以這個就是說
[00:16:02.080 --> 00:16:04.080]  爸爸往往都缺席
[00:16:04.080 --> 00:16:06.080]  甚至乎我們可以理解
[00:16:06.080 --> 00:16:08.080]  我嘗試這樣說
[00:16:08.080 --> 00:16:10.080]  就是今天很多時候
[00:16:10.080 --> 00:16:12.080]  就因為這種文化
[00:16:12.080 --> 00:16:13.080]  這種世代
[00:16:13.080 --> 00:16:16.080]  令到很多小朋友沒有爸爸
[00:16:16.080 --> 00:16:18.080]  但是有兩個媽媽
[00:16:18.080 --> 00:16:20.080]  有兩個媽媽的原因
[00:16:20.080 --> 00:16:23.080]  不是因為他媽媽是同性戀
[00:16:23.080 --> 00:16:25.080]  而是因為家裏面的媽媽
[00:16:25.080 --> 00:16:27.080]  就是他媽媽
[00:16:27.080 --> 00:16:28.080]  家裏面
[00:16:28.080 --> 00:16:30.080]  香港裏面就會還有一個姐姐
[00:16:30.080 --> 00:16:31.080]  有一個菲傭
[00:16:31.080 --> 00:16:33.080]  有一個印傭
[00:16:33.080 --> 00:16:35.080]  這個印傭這個姐姐
[00:16:35.080 --> 00:16:38.080]  就會陪著這個小朋友成長
[00:16:38.080 --> 00:16:39.080]  到了他長大的時候
[00:16:39.080 --> 00:16:40.080]  他認得這個菲傭
[00:16:40.080 --> 00:16:41.080]  這個印傭
[00:16:41.080 --> 00:16:42.080]  這個姐姐
[00:16:42.080 --> 00:16:43.080]  這個家傭
[00:16:43.080 --> 00:16:46.080]  就好像他媽媽一樣
[00:16:46.080 --> 00:16:47.080]  所以他在生命裏面
[00:16:47.080 --> 00:16:49.080]  他認定了有兩個媽媽
[00:16:49.080 --> 00:16:51.080]  但是沒有爸爸
[00:16:51.080 --> 00:16:52.080]  沒有爸爸
[00:16:52.080 --> 00:16:54.080]  這個就是今天世代裏面
[00:16:54.080 --> 00:16:55.080]  講的那個情況
[00:16:55.080 --> 00:16:59.080]  以致到小朋友的教育成長
[00:16:59.080 --> 00:17:02.080]  不能夠透過在父親裏面
[00:17:02.080 --> 00:17:06.080]  摸索到一個真正男人的形象
[00:17:06.080 --> 00:17:08.080]  有人這樣說就是什麼呢
[00:17:08.080 --> 00:17:10.080]  一個缺席的爸爸的情況
[00:17:10.080 --> 00:17:12.080]  再加上什麼都把責任
[00:17:12.080 --> 00:17:13.080]  交給女人
[00:17:13.080 --> 00:17:14.080]  交給媽媽
[00:17:14.080 --> 00:17:17.080]  或者給家裏的婦女的話
[00:17:17.080 --> 00:17:20.080]  就令到家裏的婦女就會有焦慮
[00:17:20.080 --> 00:17:21.080]  爸爸缺席
[00:17:21.080 --> 00:17:22.080]  媽媽焦慮
[00:17:22.080 --> 00:17:24.080]  就會加上什麼呢
[00:17:24.080 --> 00:17:26.080]  孩子往往都是失控的
[00:17:26.080 --> 00:17:28.080]  孩子都是往往失控的
[00:17:28.080 --> 00:17:32.080]  而整個就形成了一個失衡的家庭
[00:17:32.080 --> 00:17:33.080]  在今天的社會裏面
[00:17:33.080 --> 00:17:35.080]  有很多家庭都是失衡
[00:17:35.080 --> 00:17:37.080]  因為在家裏面找不到
[00:17:37.080 --> 00:17:39.080]  一個正確的家庭模式
[00:17:39.080 --> 00:17:40.080]  一個家庭的典範
[00:17:40.080 --> 00:17:42.080]  在網上裏面最近都見到
[00:17:42.080 --> 00:17:43.080]  很多這樣的新聞
[00:17:43.080 --> 00:17:46.080]  就是說小朋友在坐飛機
[00:17:46.080 --> 00:17:48.080]  坐飛機的時候就坐
[00:17:48.080 --> 00:17:49.080]  坐的時候
[00:17:49.080 --> 00:17:50.080]  小朋友是什麼
[00:17:50.080 --> 00:17:51.080]  踢腳
[00:17:51.080 --> 00:17:52.080]  踢哪一個
[00:17:52.080 --> 00:17:54.080]  踢前面那個
[00:17:54.080 --> 00:17:55.080]  不停地踢
[00:17:55.080 --> 00:17:56.080]  不停地踢
[00:17:56.080 --> 00:17:58.080]  然後引起前座的乘客不滿
[00:17:58.080 --> 00:17:59.080]  然後就
[00:17:59.080 --> 00:18:01.080]  前座的乘客就說
[00:18:01.080 --> 00:18:03.080]  你為什麼還要踢
[00:18:03.080 --> 00:18:04.080]  可不可以停
[00:18:04.080 --> 00:18:06.080]  接著
[00:18:06.080 --> 00:18:08.080]  那單新聞怎麼說
[00:18:08.080 --> 00:18:09.080]  那個媽媽說什麼
[00:18:09.080 --> 00:18:10.080]  她還是小朋友
[00:18:10.080 --> 00:18:12.080]  你還說她做什麼
[00:18:12.080 --> 00:18:13.080]  我想問
[00:18:13.080 --> 00:18:14.080]  還是小朋友
[00:18:14.080 --> 00:18:16.080]  是不是就可以胡作非為
[00:18:16.080 --> 00:18:18.080]  是不是
[00:18:18.080 --> 00:18:19.080]  她還是小朋友
[00:18:19.080 --> 00:18:23.080]  你就容許她任意妄為
[00:18:23.080 --> 00:18:26.080]  當今天你容許她失控的時候
[00:18:26.080 --> 00:18:28.080]  將來大國不會突然間
[00:18:28.080 --> 00:18:30.080]  我之前失控了十幾年
[00:18:30.080 --> 00:18:32.080]  我現在應該不失控了
[00:18:32.080 --> 00:18:34.080]  是不會的
[00:18:34.080 --> 00:18:36.080]  唯有今天你的爸爸媽媽
[00:18:36.080 --> 00:18:37.080]  怎麼教她
[00:18:37.080 --> 00:18:38.080]  怎麼去培育她
[00:18:38.080 --> 00:18:39.080]  以致她能夠知道
[00:18:39.080 --> 00:18:43.080]  怎麼做一個正常的人
[00:18:43.080 --> 00:18:45.080]  她就會知道怎麼去面對社會
[00:18:45.080 --> 00:18:47.080]  怎麼去生活
[00:18:47.080 --> 00:18:49.080]  原來就是這樣
[00:18:49.080 --> 00:18:50.080]  有些小朋友就是這樣
[00:18:50.080 --> 00:18:53.080]  有些這樣的行為表現
[00:18:53.080 --> 00:18:55.080]  所以今天我們要問
[00:18:55.080 --> 00:18:56.080]  爸爸不在家
[00:18:56.080 --> 00:18:58.080]  不在家的父親
[00:18:58.080 --> 00:19:00.080]  我們可以效法誰呢
[00:19:00.080 --> 00:19:01.080]  這個世代的時候
[00:19:01.080 --> 00:19:03.080]  我們可以效法誰呢
[00:19:03.080 --> 00:19:04.080]  對約瑟亞來說
[00:19:04.080 --> 00:19:05.080]  她同樣要面對一個問題
[00:19:05.080 --> 00:19:10.080]  她要尋找效法的對象
[00:19:10.080 --> 00:19:12.080]  特別是
[00:19:12.080 --> 00:19:14.080]  剛才說的不在家的父親
[00:19:14.080 --> 00:19:15.080]  其中有一個人
[00:19:15.080 --> 00:19:17.080]  是講得最多這個課題的
[00:19:17.080 --> 00:19:18.080]  在香港來說
[00:19:18.080 --> 00:19:20.080]  就是一個叫蔡玄雲的醫生
[00:19:20.080 --> 00:19:22.080]  大家認不認識蔡玄雲醫生
[00:19:22.080 --> 00:19:23.080]  也有些印象吧
[00:19:23.080 --> 00:19:25.080]  蔡玄雲醫生就是
[00:19:25.080 --> 00:19:28.080]  香港突破機構的創辦人之一
[00:19:28.080 --> 00:19:31.080]  也是她很有名的心理
[00:19:31.080 --> 00:19:32.080]  輔導
[00:19:32.080 --> 00:19:34.080]  也是很有果效的
[00:19:34.080 --> 00:19:36.080]  她自己寫了一本書叫做
[00:19:36.080 --> 00:19:38.080]  從未遇上的父親
[00:19:38.080 --> 00:19:40.080]  正正是在說
[00:19:40.080 --> 00:19:42.080]  很多人的成長裏面
[00:19:42.080 --> 00:19:44.080]  都遇不上自己的父親
[00:19:44.080 --> 00:19:46.080]  在那個過程裏面她說
[00:19:46.080 --> 00:19:48.080]  她自己文章裏面她說
[00:19:48.080 --> 00:19:50.080]  父親在兒女的成長過程中
[00:19:50.080 --> 00:19:51.080]  長時間缺席
[00:19:51.080 --> 00:19:54.080]  帶來兒女難以尋找
[00:19:54.080 --> 00:19:56.080]  同性和異性長輩
[00:19:56.080 --> 00:20:00.080]  作為他們自我形象建立的參考
[00:20:00.080 --> 00:20:03.080]  亦缺少從父親所給予的肯定
[00:20:03.080 --> 00:20:05.080]  保護和引導
[00:20:05.080 --> 00:20:08.080]  所以經歷了父親形象的受創
[00:20:08.080 --> 00:20:10.080]  就是說父親形象不健全
[00:20:10.080 --> 00:20:14.080]  有些人長大後就嘗試依靠
[00:20:14.080 --> 00:20:18.080]  物質 名望 事業 成就
[00:20:18.080 --> 00:20:20.080]  別人的評價
[00:20:20.080 --> 00:20:24.080]  才找到一些肯定自己的方法
[00:20:24.080 --> 00:20:26.080]  蔡醫生說
[00:20:26.080 --> 00:20:28.080]  肯定自己的基礎
[00:20:28.080 --> 00:20:31.080]  是完全建立在外界的人身上
[00:20:31.080 --> 00:20:36.080]  這些人內心缺乏自信和安全感
[00:20:36.080 --> 00:20:39.080]  所以這也是值得我們去思考
[00:20:39.080 --> 00:20:42.080]  今天我們要留心我們的孩子
[00:20:42.080 --> 00:20:45.080]  我們能否為他們尋找到
[00:20:45.080 --> 00:20:47.080]  一個可以合適模仿
[00:20:47.080 --> 00:20:50.080]  仿效 效法的對象呢
[00:20:50.080 --> 00:20:54.080]  約西亞她怎麼辦呢
[00:20:54.080 --> 00:20:56.080]  面對著她爺爺
[00:20:56.080 --> 00:20:57.080]  面對著她爸爸
[00:20:57.080 --> 00:20:59.080]  都是行惡的
[00:20:59.080 --> 00:21:01.080]  神喜悅的
[00:21:01.080 --> 00:21:04.080]  拜偶像的事情做盡的
[00:21:04.080 --> 00:21:07.080]  令到國家敗壞的
[00:21:09.080 --> 00:21:11.080]  第二第三節
[00:21:11.080 --> 00:21:13.080]  三十四章二三節說
[00:21:13.080 --> 00:21:14.080]  結果她怎樣做呢
[00:21:14.080 --> 00:21:15.080]  雖然是這樣的處境
[00:21:15.080 --> 00:21:18.080]  她找不到她爸爸和爺爺的典範
[00:21:18.080 --> 00:21:19.080]  但是她說
[00:21:19.080 --> 00:21:21.080]  她選擇了什麼呢
[00:21:21.080 --> 00:21:24.080]  她行耶和華眼中看為正的事
[00:21:24.080 --> 00:21:28.080]  行她祖先大衛所行的道
[00:21:28.080 --> 00:21:30.080]  不偏左右
[00:21:30.080 --> 00:21:33.080]  她作皇帝百年尚且年輕
[00:21:33.080 --> 00:21:37.080]  就尋求她祖先大衛的上帝
[00:21:37.080 --> 00:21:39.080]  這裡說
[00:21:39.080 --> 00:21:41.080]  很清楚描述
[00:21:41.080 --> 00:21:44.080]  約西亞王是很年輕的
[00:21:44.080 --> 00:21:47.080]  無論她作皇的時候八歲
[00:21:47.080 --> 00:21:49.080]  還是她作皇的第八年
[00:21:49.080 --> 00:21:52.080]  也只是十六歲而已
[00:21:52.080 --> 00:21:54.080]  但是這段經文裡
[00:21:54.080 --> 00:21:55.080]  也很有趣
[00:21:55.080 --> 00:21:58.080]  就是說她在她尚且年輕的日子裡
[00:21:58.080 --> 00:22:01.080]  她從八歲開始說什麼呢
[00:22:01.080 --> 00:22:04.080]  她行大衛所行的道
[00:22:04.080 --> 00:22:06.080]  她似乎找到一些
[00:22:06.080 --> 00:22:07.080]  微妙的足跡
[00:22:07.080 --> 00:22:10.080]  知道怎樣可以做得對
[00:22:10.080 --> 00:22:11.080]  怎樣可以做得正
[00:22:11.080 --> 00:22:14.080]  怎樣是一個真男人
[00:22:14.080 --> 00:22:16.080]  一個真男人的形象
[00:22:16.080 --> 00:22:20.080]  她說她找到大衛所行的道
[00:22:20.080 --> 00:22:21.080]  八歲的時候就是這樣
[00:22:21.080 --> 00:22:23.080]  以致到她十六歲的時候
[00:22:23.080 --> 00:22:25.080]  更加表明了什麼呢
[00:22:25.080 --> 00:22:26.080]  她發現了大衛的道
[00:22:26.080 --> 00:22:28.080]  大衛一生所經歷的
[00:22:28.080 --> 00:22:30.080]  顯明了什麼呢
[00:22:30.080 --> 00:22:32.080]  大衛那個的上帝
[00:22:32.080 --> 00:22:36.080]  是她要一心尋求的
[00:22:36.080 --> 00:22:38.080]  你想想挺有趣的
[00:22:38.080 --> 00:22:41.080]  藉著大衛所有的行事為人
[00:22:41.080 --> 00:22:43.080]  雖然她有缺失
[00:22:43.080 --> 00:22:45.080]  但是當約西亞
[00:22:45.080 --> 00:22:47.080]  回望大衛一生的時候
[00:22:47.080 --> 00:22:49.080]  她竟然見得到
[00:22:49.080 --> 00:22:51.080]  她背後的上帝
[00:22:51.080 --> 00:22:53.080]  是她要尋求的
[00:22:53.080 --> 00:22:56.080]  而不是那些偶像
[00:22:56.080 --> 00:23:00.080]  所以不要小看自己年輕
[00:23:00.080 --> 00:23:02.080]  在提摩太前書裡面很清楚說
[00:23:02.080 --> 00:23:05.080]  不可叫人小看你年輕
[00:23:05.080 --> 00:23:07.080]  即使你是年輕還是年輕
[00:23:07.080 --> 00:23:10.080]  但是你仍然可以找到最真
[00:23:10.080 --> 00:23:12.080]  最值得你去學習的東西
[00:23:12.080 --> 00:23:13.080]  總要在言語行為
[00:23:13.080 --> 00:23:15.080]  愛心信心清潔上
[00:23:15.080 --> 00:23:17.080]  都作信徒的榜樣
[00:23:17.080 --> 00:23:19.080]  要以宣讀聖經勸勉
[00:23:19.080 --> 00:23:20.080]  教導遺念
[00:23:20.080 --> 00:23:22.080]  直等到我來
[00:23:22.080 --> 00:23:24.080]  所以這裡一方面
[00:23:24.080 --> 00:23:26.080]  也提醒我們不要
[00:23:26.080 --> 00:23:28.080]  叫人小看我們年輕
[00:23:28.080 --> 00:23:31.080]  我們也不要小看我們的年輕人
[00:23:31.080 --> 00:23:35.080]  我們要給予一個好的榜樣去學習
[00:23:35.080 --> 00:23:36.080]  當然同時間
[00:23:36.080 --> 00:23:38.080]  我也提醒我們教會的弟兄姊妹
[00:23:38.080 --> 00:23:42.080]  不可叫人小看你年老
[00:23:42.080 --> 00:23:44.080]  為甚麼呢
[00:23:44.080 --> 00:23:49.080]  因為重要的生命的問題
[00:23:49.080 --> 00:23:51.080]  不是在於年輕年老
[00:23:51.080 --> 00:23:54.080]  而是選擇正確還是不正確
[00:23:54.080 --> 00:23:55.080]  你選對了東西
[00:23:55.080 --> 00:23:58.080]  你年輕和老是沒有分別的
[00:23:58.080 --> 00:23:59.080]  但是你選錯了
[00:23:59.080 --> 00:24:03.080]  你年輕和老你都要再讓
[00:24:03.080 --> 00:24:05.080]  所以我們教會都在想
[00:24:05.080 --> 00:24:10.080]  不要叫人小看我們教會的長者年老
[00:24:10.080 --> 00:24:12.080]  所以我們接下來
[00:24:12.080 --> 00:24:15.080]  教會有我們的八週年
[00:24:15.080 --> 00:24:18.080]  都想邀請我們的長者有獻詩
[00:24:18.080 --> 00:24:20.080]  所以待會你們會分組的時候
[00:24:20.080 --> 00:24:21.080]  你們討論一下
[00:24:21.080 --> 00:24:22.080]  你們可不可以
[00:24:22.080 --> 00:24:26.080]  在我們八週年為神獻一首詩歌呢
[00:24:26.080 --> 00:24:29.080]  年紀大都可以獻詩給神的
[00:24:29.080 --> 00:24:31.080]  你的嘴巴還可以說話的
[00:24:31.080 --> 00:24:34.080]  所以不要因為年紀輕
[00:24:34.080 --> 00:24:37.080]  或者年紀大而被人小看
[00:24:37.080 --> 00:24:40.080]  重要的是甚麼呢
[00:24:40.080 --> 00:24:43.080]  就是約西亞尋求祂的祖先大衛
[00:24:43.080 --> 00:24:46.080]  和尋求大衛的上帝
[00:24:46.080 --> 00:24:49.080]  他願意在大衛的足跡裡面
[00:24:49.080 --> 00:24:53.080]  去找到如何效法成為一個正人
[00:24:53.080 --> 00:24:55.080]  正直的人
[00:24:55.080 --> 00:24:57.080]  神看為正的人
[00:24:57.080 --> 00:25:00.080]  和做一個君王
[00:25:00.080 --> 00:25:03.080]  所以他願意以大衛
[00:25:03.080 --> 00:25:07.080]  作為效法的榜樣
[00:25:07.080 --> 00:25:08.080]  而事實上
[00:25:08.080 --> 00:25:11.080]  約西亞他這麼年輕的時候
[00:25:11.080 --> 00:25:13.080]  去尋求神的經歷
[00:25:13.080 --> 00:25:15.080]  其實大衛都經歷過
[00:25:15.080 --> 00:25:17.080]  去尋求上帝的經歷
[00:25:17.080 --> 00:25:19.080]  在詩篇
[00:25:19.080 --> 00:25:21.080]  六十三篇第一節這麼說
[00:25:21.080 --> 00:25:23.080]  大衛這樣去寫這首詩歌
[00:25:23.080 --> 00:25:26.080]  他說:神啊,你是我的神
[00:25:26.080 --> 00:25:28.080]  我要徹徹地尋求你
[00:25:28.080 --> 00:25:31.080]  在乾旱疲乏無水之地
[00:25:31.080 --> 00:25:33.080]  我的靈喝上你
[00:25:33.080 --> 00:25:35.080]  我肉身切無利
[00:25:35.080 --> 00:25:37.080]  原來大衛都經歷過
[00:25:37.080 --> 00:25:40.080]  人生很多次不同的階段
[00:25:40.080 --> 00:25:41.080]  高高低低
[00:25:41.080 --> 00:25:43.080]  成功不成功等等的日子裡面
[00:25:43.080 --> 00:25:45.080]  去經歷尋求神
[00:25:45.080 --> 00:25:47.080]  以致他最終
[00:25:47.080 --> 00:25:49.080]  在他生命的終結的時候
[00:25:49.080 --> 00:25:51.080]  認定了尋求的這位神
[00:25:51.080 --> 00:25:53.080]  是真實的
[00:25:53.080 --> 00:25:55.080]  是可靠的
[00:25:55.080 --> 00:25:58.080]  是值得他一生去讚頌的
[00:25:58.080 --> 00:26:00.080]  大衛經歷過這個尋求的過程
[00:26:00.080 --> 00:26:01.080]  也都成為了
[00:26:01.080 --> 00:26:03.080]  約西亞去尋求的一個
[00:26:03.080 --> 00:26:04.080]  很好的啟發
[00:26:04.080 --> 00:26:08.080]  和一個效法的樣式
[00:26:08.080 --> 00:26:10.080]  怎樣去看這個
[00:26:10.080 --> 00:26:12.080]  約西亞去尋求這個
[00:26:12.080 --> 00:26:15.080]  認識大衛的過程裡面
[00:26:15.080 --> 00:26:17.080]  去尋求一個男性呢
[00:26:17.080 --> 00:26:19.080]  我嘗試用另外一本書
[00:26:19.080 --> 00:26:22.080]  幫我們去了解一下
[00:26:22.080 --> 00:26:24.080]  這件事情
[00:26:24.080 --> 00:26:25.080]  有一本書這樣說
[00:26:25.080 --> 00:26:26.080]  這本書叫做
[00:26:26.080 --> 00:26:29.080]  Four pillars of a man
[00:26:29.080 --> 00:26:31.080]  Four pillars of a man's heart
[00:26:31.080 --> 00:26:33.080]  在一個男性的心裡面
[00:26:33.080 --> 00:26:36.080]  其實是需要四條柱
[00:26:36.080 --> 00:26:37.080]  四條柱
[00:26:37.080 --> 00:26:39.080]  這本書裡面正正好說的就是
[00:26:39.080 --> 00:26:41.080]  探討男性的角色
[00:26:41.080 --> 00:26:42.080]  和在聖經裡面
[00:26:42.080 --> 00:26:44.080]  一個男性
[00:26:44.080 --> 00:26:47.080]  一個男人應該有的氣質
[00:26:47.080 --> 00:26:49.080]  以致能夠幫助一個男性
[00:26:49.080 --> 00:26:51.080]  在現今的社會裡面
[00:26:51.080 --> 00:26:54.080]  蘊維那種平衡和力量
[00:26:54.080 --> 00:26:56.080]  所以我們又嘗試看看
[00:26:56.080 --> 00:26:58.080]  究竟這本書裡面說
[00:26:58.080 --> 00:27:00.080]  哪四個支柱
[00:27:00.080 --> 00:27:04.080]  是一個男人應該有的形象呢
[00:27:04.080 --> 00:27:06.080]  男人應該有的形象
[00:27:06.080 --> 00:27:09.080]  第一個支柱是什麼呢
[00:27:09.080 --> 00:27:12.080]  是君王
[00:27:12.080 --> 00:27:15.080]  就是說作為一個男人
[00:27:15.080 --> 00:27:17.080]  我們要有一個形象
[00:27:17.080 --> 00:27:18.080]  或者一個建立
[00:27:18.080 --> 00:27:21.080]  就是一個君王的建立
[00:27:21.080 --> 00:27:22.080]  君王是代表什麼呢
[00:27:22.080 --> 00:27:23.080]  是代表了
[00:27:23.080 --> 00:27:25.080]  建立了一個領導和責任
[00:27:25.080 --> 00:27:26.080]  他有責任
[00:27:26.080 --> 00:27:28.080]  一個男性要有責任
[00:27:28.080 --> 00:27:29.080]  要有領導的角色
[00:27:29.080 --> 00:27:31.080]  去帶領著整個的家庭
[00:27:31.080 --> 00:27:34.080]  以致到你好像一個皇帝一樣
[00:27:34.080 --> 00:27:35.080]  要去管理
[00:27:35.080 --> 00:27:37.080]  要治理整個的國家
[00:27:37.080 --> 00:27:38.080]  整個的家庭
[00:27:38.080 --> 00:27:40.080]  讓這個家庭裡面
[00:27:40.080 --> 00:27:43.080]  行出上帝期望的公然
[00:27:43.080 --> 00:27:44.080]  所以他說
[00:27:44.080 --> 00:27:45.080]  真正的國王
[00:27:45.080 --> 00:27:48.080]  是應該具備牧羊人的心
[00:27:48.080 --> 00:27:49.080]  就是一個國王
[00:27:49.080 --> 00:27:51.080]  好像牧羊人的心
[00:27:51.080 --> 00:27:53.080]  管理他的羊群一樣
[00:27:53.080 --> 00:27:54.080]  很多羊的了
[00:27:54.080 --> 00:27:56.080]  不過他怎樣去管理呢
[00:27:56.080 --> 00:27:57.080]  所以聖經裡面描述
[00:27:57.080 --> 00:27:59.080]  耶穌就是一個好牧人
[00:27:59.080 --> 00:28:00.080]  耶穌是一個好牧人
[00:28:00.080 --> 00:28:02.080]  牧羊他的群羊的時候
[00:28:02.080 --> 00:28:03.080]  就好像政治裡面說的
[00:28:03.080 --> 00:28:06.080]  就是一個君王的角色
[00:28:06.080 --> 00:28:08.080]  一個君王的角色
[00:28:08.080 --> 00:28:09.080]  一個男性的角色
[00:28:09.080 --> 00:28:11.080]  如果能夠處理得好的話
[00:28:11.080 --> 00:28:14.080]  他就能夠帶領整個的國家
[00:28:14.080 --> 00:28:15.080]  整個的家庭
[00:28:15.080 --> 00:28:17.080]  以臣的心意治理
[00:28:17.080 --> 00:28:20.080]  追求那種公平和真理
[00:28:20.080 --> 00:28:22.080]  大衛都是這樣去探索
[00:28:22.080 --> 00:28:25.080]  他自己作為一個君王的角色
[00:28:25.080 --> 00:28:27.080]  所以裡面第二個提到的角色
[00:28:27.080 --> 00:28:28.080]  是什麼呢
[00:28:28.080 --> 00:28:29.080]  第二根的支柱
[00:28:29.080 --> 00:28:30.080]  去撐起一個男人
[00:28:30.080 --> 00:28:33.080]  一個健康的男人是怎樣呢
[00:28:33.080 --> 00:28:36.080]  就是一個Warrior 一個戰士
[00:28:36.080 --> 00:28:38.080]  戰士是代表什麼呢
[00:28:38.080 --> 00:28:40.080]  是代表保護和勇氣
[00:28:40.080 --> 00:28:42.080]  就是說一個男人是需要
[00:28:42.080 --> 00:28:44.080]  有一個保護和勇氣
[00:28:44.080 --> 00:28:46.080]  去面對著敵人
[00:28:46.080 --> 00:28:48.080]  面對著破壞你的家庭
[00:28:48.080 --> 00:28:50.080]  破壞你國家的人
[00:28:50.080 --> 00:28:53.080]  為此去奮勇去爭戰
[00:28:53.080 --> 00:28:56.080]  所以特別說一個男性
[00:28:56.080 --> 00:28:58.080]  應該要勇敢地去面對
[00:28:58.080 --> 00:29:00.080]  挑戰保護所愛的人
[00:29:00.080 --> 00:29:04.080]  並且要在信仰裡面堅定不移
[00:29:04.080 --> 00:29:06.080]  一個勇士是不怕面對著
[00:29:06.080 --> 00:29:08.080]  空旱的敵人
[00:29:08.080 --> 00:29:09.080]  但是留意這裡說
[00:29:09.080 --> 00:29:12.080]  戰士並不是暴力者
[00:29:12.080 --> 00:29:16.080]  因為有些戰士是衝上場殺敵
[00:29:16.080 --> 00:29:19.080]  是為了要搶奪一些老物
[00:29:19.080 --> 00:29:21.080]  去豐富自己
[00:29:21.080 --> 00:29:22.080]  但是這裡說的不是
[00:29:22.080 --> 00:29:25.080]  一個男士應該要怎樣呢
[00:29:25.080 --> 00:29:26.080]  就是他要有勇氣
[00:29:26.080 --> 00:29:29.080]  和去保護他家裡
[00:29:29.080 --> 00:29:30.080]  是說要有紀律
[00:29:30.080 --> 00:29:33.080]  和有使命感的一個守護者
[00:29:33.080 --> 00:29:36.080]  你怎樣去守護你家庭的核心價值
[00:29:36.080 --> 00:29:38.080]  你怎樣幫助你的家庭裡面
[00:29:38.080 --> 00:29:41.080]  能夠在上帝的價值觀裡面去守護呢
[00:29:41.080 --> 00:29:45.080]  這也是一個戰士要有的特質
[00:29:45.080 --> 00:29:49.080]  以致家庭免受外在的誘惑和破壞
[00:29:49.080 --> 00:29:53.080]  在信仰的堅守裡面不妥協
[00:29:53.080 --> 00:29:56.080]  這是第二個書裡面提及的支柱
[00:29:56.080 --> 00:29:58.080]  第三個支柱是什麼呢
[00:29:58.080 --> 00:30:00.080]  就是導師Manta
[00:30:00.080 --> 00:30:03.080]  Manta代表了智慧和傳承
[00:30:03.080 --> 00:30:06.080]  導師的角色是教導和啟發下一代
[00:30:06.080 --> 00:30:09.080]  分享生命的經驗和屬靈的洞見
[00:30:09.080 --> 00:30:13.080]  導師是塑造未來的關鍵人物
[00:30:13.080 --> 00:30:15.080]  就是說導師的角色很重要就是
[00:30:15.080 --> 00:30:17.080]  你作為一個爸爸在家裡
[00:30:17.080 --> 00:30:19.080]  你要成為一個導師
[00:30:19.080 --> 00:30:22.080]  去引導你的孩子
[00:30:22.080 --> 00:30:25.080]  以致他能夠知道聖經的價值
[00:30:25.080 --> 00:30:27.080]  屬靈的洞察力
[00:30:27.080 --> 00:30:29.080]  上帝的洞見
[00:30:29.080 --> 00:30:31.080]  以致能夠塑造他未來
[00:30:31.080 --> 00:30:34.080]  走的一條屬上帝的路
[00:30:34.080 --> 00:30:36.080]  不只是在說現在
[00:30:36.080 --> 00:30:38.080]  而是怎麼走上帝的路
[00:30:38.080 --> 00:30:42.080]  開拓著一個未來是上帝喜悅的未來呢
[00:30:42.080 --> 00:30:45.080]  一個導師就是這樣去藉著智慧的引導
[00:30:45.080 --> 00:30:48.080]  藉著幫助這個年輕的
[00:30:48.080 --> 00:30:52.080]  未熟悉神話語的要求
[00:30:52.080 --> 00:30:56.080]  你就幫他在心智上面能夠成熟
[00:30:56.080 --> 00:31:02.080]  能夠走向與神同行的日子
[00:31:02.080 --> 00:31:06.080]  這個就是第三個很重要的支柱
[00:31:06.080 --> 00:31:08.080]  第四個支柱是什麼呢
[00:31:08.080 --> 00:31:11.080]  就是朋友(friend)
[00:31:11.080 --> 00:31:12.080]  代表什麼呢
[00:31:12.080 --> 00:31:15.080]  我們建立我們的小朋友
[00:31:15.080 --> 00:31:17.080]  或者建立一個男性
[00:31:17.080 --> 00:31:19.080]  其中一個很重要的是什麼呢
[00:31:19.080 --> 00:31:21.080]  你不只是教他知識
[00:31:21.080 --> 00:31:23.080]  如果你只是導師(mentor)
[00:31:23.080 --> 00:31:25.080]  你只是給他足夠的知識
[00:31:25.080 --> 00:31:26.080]  並不足夠
[00:31:26.080 --> 00:31:27.080]  你還要什麼呢
[00:31:27.080 --> 00:31:30.080]  情感的連結和忠誠
[00:31:30.080 --> 00:31:32.080]  就是說一個孩子的成長
[00:31:32.080 --> 00:31:35.080]  其實他還有很多情感的需要
[00:31:35.080 --> 00:31:38.080]  他裡面有很多情緒的波動
[00:31:38.080 --> 00:31:40.080]  他是需要一個人去聆聽
[00:31:40.080 --> 00:31:41.080]  而這個人
[00:31:41.080 --> 00:31:44.080]  如果這個父親能夠做到這個角色
[00:31:44.080 --> 00:31:46.080]  你就能夠幫助你的孩子
[00:31:46.080 --> 00:31:49.080]  能夠明白他是被聆聽的
[00:31:49.080 --> 00:31:52.080]  他的需要是被關心的
[00:31:52.080 --> 00:31:56.080]  他是有人與他同行的
[00:31:56.080 --> 00:31:58.080]  事實上今天很多的男性
[00:31:58.080 --> 00:32:00.080]  都不懂得這件事
[00:32:00.080 --> 00:32:01.080]  不知道你有沒有發現
[00:32:01.080 --> 00:32:04.080]  很多男性一聊天的時候
[00:32:04.080 --> 00:32:07.080]  就聊怎樣解決問題的
[00:32:07.080 --> 00:32:09.080]  我回到祈禱會就知道了
