
[00:00:00.000 --> 00:00:04.000]  在《蝙蝠俠》裡有一個我很喜歡的角色
[00:22:14.000 --> 00:22:19.000]  既然信仰是全人、是整全的
[00:22:19.000 --> 00:22:23.000]  我們不單止要調整我們的心思和意念
[00:22:23.000 --> 00:22:30.000]  我們更加要在行為上悔過或改善
[00:22:30.000 --> 00:22:33.000]  宣道會有一個很重視的傳統
[00:22:33.000 --> 00:22:35.000]  不知道大家知不知道
[00:22:35.000 --> 00:22:37.000]  我們是說來華人宣道會
[00:22:37.000 --> 00:22:43.000]  宣道會有一個很重視的傳統就是信徒的成性
[00:22:43.000 --> 00:22:46.000]  成性不是靠個人的意志力
[00:22:46.000 --> 00:22:48.000]  而是藉著聖靈
[00:22:48.000 --> 00:22:53.000]  在人裡面的耶穌基督親自將聖潔的生命活出來
[00:22:53.000 --> 00:22:56.000]  所以我們不單止要承認
[00:22:56.000 --> 00:22:59.000]  我們自己靠肉體得不到聖
[00:22:59.000 --> 00:23:04.000]  我們要將生命的主權完全交還給神
[00:23:04.000 --> 00:23:08.000]  我們也要主動和主耶穌基督連結
[00:23:08.000 --> 00:23:10.000]  和神同行
[00:23:10.000 --> 00:23:14.000]  隨著時間在我們日常的生活裡
[00:23:14.000 --> 00:23:17.000]  被主去更新、被主去充滿
[00:23:17.000 --> 00:23:20.000]  叫我們活出一個積極的生活
[00:23:20.000 --> 00:23:26.000]  一個具體去對付罪的生活
[00:23:26.000 --> 00:23:28.000]  剛才說到不同的範疇
[00:23:28.000 --> 00:23:31.000]  可能有時我們也有軟弱的地方
[00:23:31.000 --> 00:23:33.000]  在職場裡、在財務裡
[00:23:33.000 --> 00:23:36.000]  如果你過去在職場裡
[00:23:36.000 --> 00:23:40.000]  習慣用不同的方言去爭取利益
[00:23:40.000 --> 00:23:43.000]  或者只是掩飾你的錯誤
[00:23:43.000 --> 00:23:46.000]  真正的悔改和成性
[00:23:46.000 --> 00:23:49.000]  就是當明天你回到辦公室的時候
[00:23:49.000 --> 00:23:51.000]  你勇敢地
[00:23:51.000 --> 00:23:53.000]  好像別加摩教會的信徒一樣
[00:23:53.000 --> 00:23:59.000]  你勇敢地拒絕在那份不實的文件上去簽署
[00:23:59.000 --> 00:24:01.000]  在感情上、在關係上
[00:24:01.000 --> 00:24:05.000]  如果你只是處於一段不聖潔的關係
[00:24:05.000 --> 00:24:10.000]  或者你只是和不應該的人同居
[00:24:10.000 --> 00:24:15.000]  實質的悔改就是勇敢地搬出去
[00:24:15.000 --> 00:24:17.000]  離開那段關係
[00:24:17.000 --> 00:24:20.000]  設立一個聖潔的界線
[00:24:20.000 --> 00:24:25.000]  因為那段關係不斷地拉扯你離開神
[00:24:25.000 --> 00:24:28.000]  在你隱密的私生活裡
[00:24:28.000 --> 00:24:34.000]  倘若你習慣了沉溺於色情的網絡、暴力的影視
[00:24:34.000 --> 00:24:38.000]  或者你經常依賴算命、星座
[00:24:38.000 --> 00:24:43.000]  成為你對未來的安全感的時候
[00:24:43.000 --> 00:24:47.000]  真實的成性就是今天回家之後
[00:24:47.000 --> 00:24:51.000]  你徹底刪除那些應用程式
[00:24:51.000 --> 00:24:55.000]  徹底取消那些會引誘你犯罪的訂閱
[00:24:55.000 --> 00:25:02.000]  並且將你生命的主權重新交回給神
[00:25:02.000 --> 00:25:05.000]  是很難的、很不舒服的
[00:25:05.000 --> 00:25:09.000]  因為悔改一定會帶來痛楚
[00:25:09.000 --> 00:25:19.000]  因為我們要將肉體裡對世界的安逸、享樂的依賴割捨
[00:25:19.000 --> 00:25:24.000]  並且讓基督在我們的生命裡掌權
[00:25:24.000 --> 00:25:30.000]  但是當你願意付上代價悔改的時候
[00:25:30.000 --> 00:25:34.000]  主耶穌在17節給了我們一個很美麗的應許
[00:25:34.000 --> 00:25:38.000]  祂說:得勝的,我必將隱藏的瑪拿賜給他
[00:25:38.000 --> 00:25:41.000]  並且要賜他一塊白石
[00:25:41.000 --> 00:25:44.000]  石上寫著新的名字
[00:25:44.000 --> 00:25:47.000]  隱藏的瑪拿
[00:25:47.000 --> 00:25:52.000]  那些昔日在信仰上妥協的基督徒
[00:25:52.000 --> 00:25:55.000]  為了肉體的滿足、為了社會的地位
[00:25:55.000 --> 00:26:02.000]  他們走去吃的是那些異教神殿裏祭偶像的食物
[00:26:02.000 --> 00:26:06.000]  但主耶穌說:如果你願意為我的緣故
[00:26:06.000 --> 00:26:10.000]  放棄世界那些骯髒的筵席
[00:26:10.000 --> 00:26:12.000]  放棄那些不義之財
[00:26:12.000 --> 00:26:14.000]  放棄那些最終之路
[00:26:14.000 --> 00:26:19.000]  我就會親自餵養你
[00:26:19.000 --> 00:26:27.000]  瑪拿是在舊約裡面、曠野裡面神為以色列人賜下的糧食
[00:26:27.000 --> 00:26:31.000]  代表著神親自的供應
[00:26:31.000 --> 00:26:34.000]  世俗的利益看起來是很美味
[00:26:34.000 --> 00:26:39.000]  但吃下去之後只會帶來心靈的枯乾
[00:26:39.000 --> 00:26:43.000]  帶來被罪捆綁的短暫快樂
[00:26:43.000 --> 00:26:49.000]  但耶穌說要賜給真正信徒的是隱藏的瑪拿
[00:26:49.000 --> 00:26:54.000]  哪怕這個瑪拿是俗世的眼光所不能看見
[00:26:54.000 --> 00:26:58.000]  哪怕這個瑪拿是世人所不能明白
[00:26:58.000 --> 00:27:02.000]  但他的生命、他的真理的道
[00:27:02.000 --> 00:27:05.000]  耶穌說他是生命的糧
[00:27:05.000 --> 00:27:10.000]  叫我們的靈魂得到真正的飽足和滿足
[00:27:10.000 --> 00:27:16.000]  我們心靈的空虛可以被神的滿足填滿
[00:27:16.000 --> 00:27:19.000]  還有那塊白石
[00:27:19.000 --> 00:27:22.000]  白石在羅馬時期有兩個最主要的意義
[00:27:22.000 --> 00:27:24.000]  第一個就是在法庭上
[00:27:24.000 --> 00:27:31.000]  當陪審團投下白石代表無罪的宣判
[00:27:31.000 --> 00:27:35.000]  另外還有一個白石的第二個意義
[00:27:35.000 --> 00:27:38.000]  就是在當時的聖宴裡
[00:27:38.000 --> 00:27:43.000]  你拿著白石代表你被邀請的入場券
[00:27:43.000 --> 00:27:49.000]  耶穌說:沒錯,這個世界可能會因為你不肯妥協
[00:27:49.000 --> 00:27:53.000]  去定你罪,排擠你,不讓你入場
[00:27:53.000 --> 00:27:56.000]  但只要你忠心到底
[00:27:56.000 --> 00:28:01.000]  我就會在天上,在終末的法庭宣判你無罪
[00:28:01.000 --> 00:28:05.000]  並且我賜給你一張刻著你的名字
[00:28:05.000 --> 00:28:13.000]  代表著你是被尊崇,被邀請進入黃賢寺的白石入場券
[00:28:13.000 --> 00:28:17.000]  那種親密,那種無人能夠取代的愛
[00:28:17.000 --> 00:28:23.000]  只有你和我才明白
[00:28:23.000 --> 00:28:26.000]  昔日別交摩架會的信徒
[00:28:26.000 --> 00:28:31.000]  他可以很勇敢去面對暴君的刀劍
[00:28:31.000 --> 00:28:38.000]  但他們抵擋不了世間世俗、燕洛的誘惑
[00:28:38.000 --> 00:28:40.000]  他們不怕為耶穌死
[00:28:40.000 --> 00:28:48.000]  但他們不知道如何在日常的柴米油鹽、工作、娛樂裡為主而活
[00:28:48.000 --> 00:28:55.000]  今天,我們是否也像一個別交摩架會的信徒?
[00:28:55.000 --> 00:28:59.000]  弟兄姊妹,讓我們此刻也誠實地
[00:28:59.000 --> 00:29:03.000]  去檢視一下自己的生命
[00:29:03.000 --> 00:29:09.000]  有沒有一些地方是我們已經向世界妥協了?
[00:29:09.000 --> 00:29:12.000]  是否我們為眼前的好處
[00:29:12.000 --> 00:29:14.000]  為了怕我們被人孤立
[00:29:14.000 --> 00:29:18.000]  或者單純為了肉體的享受
[00:29:18.000 --> 00:29:20.000]  我們慢慢有些聖經的原則
[00:29:20.000 --> 00:29:25.000]  過去我們聽過的,但我們慢慢放下了
[00:29:25.000 --> 00:29:30.000]  然後我們向世界的價值觀低頭
[00:29:30.000 --> 00:29:33.000]  主見到我們的掙扎
[00:29:33.000 --> 00:29:37.000]  主也知道要在這個彎曲薄謀的世代
[00:29:37.000 --> 00:29:39.000]  要活出聖潔其實是困難
[00:29:39.000 --> 00:29:43.000]  但是我們的主耶穌愛我們
[00:29:43.000 --> 00:29:45.000]  我們的主耶穌愛我們
[00:29:45.000 --> 00:29:51.000]  以致祂不願意看到我們繼續在罪裡面沉淪
[00:29:51.000 --> 00:29:56.000]  讓我們記得信仰和生活不是分割
[00:29:56.000 --> 00:29:58.000]  我們不可以將靈魂交給神
[00:29:58.000 --> 00:30:04.000]  但是我們的身體肉身的主權就是交給世界
[00:30:04.000 --> 00:30:09.000]  今天耶穌呼召我們要做一個得勝者
[00:30:09.000 --> 00:30:12.000]  不單是面對大逼迫的時候
[00:30:12.000 --> 00:30:14.000]  我們要堅守主名
[00:30:14.000 --> 00:30:17.000]  而是更加要在我們每一天
[00:30:17.000 --> 00:30:20.000]  每一天很多微不足道的選擇裡
[00:30:20.000 --> 00:30:22.000]  我們拒絕妥協
[00:30:22.000 --> 00:30:25.000]  活出聖潔
[00:30:25.000 --> 00:30:27.000]  願主幫助我們
[00:30:27.000 --> 00:30:30.000]  不貪戀世俗賢直
[00:30:30.000 --> 00:30:32.000]  願主幫助我們
[00:30:32.000 --> 00:30:36.000]  單單去到仰慕神的隱藏的萬能
[00:30:36.000 --> 00:30:39.000]  並且期盼在永恆裡
[00:30:39.000 --> 00:30:44.000]  由主的手中接過那塊刻著我們的名字的白石
[00:30:44.000 --> 00:30:47.000]  我們一起同心低頭祈禱
[00:30:51.000 --> 00:30:54.000]  主耶穌基督
[00:30:54.000 --> 00:30:57.000]  祢是那位眼目如火焰
[00:30:57.000 --> 00:31:02.000]  口中套出兩刃利劍的主
[00:31:02.000 --> 00:31:05.000]  祢的話語大有能
[00:31:05.000 --> 00:31:08.000]  祢知道我們的居所
[00:31:08.000 --> 00:31:12.000]  祢知道我們生活在一個充滿著試探
[00:31:12.000 --> 00:31:17.000]  甚至常常和祢的真理去到背道而馳的世界裡
[00:31:17.000 --> 00:31:20.000]  主也求祢赦免我們
[00:31:20.000 --> 00:31:23.000]  因為我們有時都好像別加摩教會的信徒一樣
[00:31:23.000 --> 00:31:25.000]  我們雖然宣告祢的名
[00:31:25.000 --> 00:31:29.000]  但是我們生活裡隨從了很多世俗的標準
[00:31:29.000 --> 00:31:34.000]  我們有時將信仰和生活去到割裂
[00:31:34.000 --> 00:31:36.000]  濫用了祢的恩典
[00:31:36.000 --> 00:31:41.000]  在工作、在感情、在日常的娛樂生活裡
[00:31:41.000 --> 00:31:44.000]  我們向罪惡妥協
[00:31:44.000 --> 00:31:46.000]  求聖靈光照我們
[00:31:46.000 --> 00:31:50.000]  賜我們有個真實悔改的勇氣
[00:31:50.000 --> 00:31:52.000]  又求聖靈兼顧我們
[00:31:52.000 --> 00:31:57.000]  幫助我們明白信仰是整全的
[00:31:57.000 --> 00:32:02.000]  讓基督的生命在我們裡面真實地活現出來
[00:32:02.000 --> 00:32:05.000]  也在每一個微小的選擇上
[00:32:05.000 --> 00:32:07.000]  幫助我們去追求聖潔
[00:32:07.000 --> 00:32:10.000]  追求一個德性的生命
[00:32:10.000 --> 00:32:13.000]  也求祢賜給我們力量
[00:32:13.000 --> 00:32:19.000]  去拒絕世俗那些包裝美麗卻帶著毒素的現象
[00:32:19.000 --> 00:32:24.000]  單單渴望祢允許我們隱藏的萬物
[00:32:24.000 --> 00:32:29.000]  讓祢成為我們生命裡最大的滿足
[00:32:29.000 --> 00:32:32.000]  讓我們一生忠心到底
[00:32:32.000 --> 00:32:36.000]  不再用恩典成為我們放縱的藉口
[00:32:36.000 --> 00:32:37.000]  直到那一天
[00:32:37.000 --> 00:32:39.000]  我們可以從祢的手中
[00:32:39.000 --> 00:32:43.000]  接過那塊刻著我們的名字的白石
[00:32:43.000 --> 00:32:47.000]  享受和祢永遠同住的榮耀
[00:32:47.000 --> 00:32:49.000]  禱告奉主耶穌基督
[00:32:49.000 --> 00:32:51.000]  得聖的名字祈求
