
[00:00:00.000 --> 00:00:03.600]  大英姊妹平安 十二月已經進入了
[00:18:58.700 --> 00:18:59.900]  你可以下載
[00:18:59.900 --> 00:19:01.700]  這個應用程式就是我們
[00:19:01.700 --> 00:19:04.500]  怎樣去有每日靈修的建立
[00:19:04.500 --> 00:19:06.900]  這個叫守護式靈修計劃
[00:19:06.900 --> 00:19:09.300]  大家也有些聽聞
[00:19:09.300 --> 00:19:11.500]  我們今年一些童工
[00:19:11.500 --> 00:19:12.500]  錄這個靈修
[00:19:12.500 --> 00:19:14.000]  錄到我們氣喘
[00:19:14.000 --> 00:19:16.700]  追到裙甩褲甩
[00:19:16.700 --> 00:19:19.300]  但是我們都不覺得
[00:19:19.300 --> 00:19:21.700]  明年我們就不再用這種方式
[00:19:21.700 --> 00:19:23.100]  但是你會不會很失望呢
[00:19:23.100 --> 00:19:24.500]  不需要失望的
[00:19:24.500 --> 00:19:26.700]  因為我們都有一個
[00:19:26.700 --> 00:19:28.900]  讀經靈修的計劃
[00:19:28.900 --> 00:19:31.100]  我們繼續會去進行的
[00:19:31.100 --> 00:19:34.100]  透過apps下載之後
[00:19:34.100 --> 00:19:37.700]  登記這個電郵
[00:19:37.700 --> 00:19:39.900]  我們就知道你的身份
[00:19:39.900 --> 00:19:41.500]  透過這個電郵
[00:19:41.500 --> 00:19:44.000]  我們可以加入成為一個
[00:19:44.000 --> 00:19:45.500]  靈修小組
[00:19:45.500 --> 00:19:47.300]  我們平時的小組
[00:19:47.300 --> 00:19:48.700]  我們自己就可以成為一個
[00:19:48.700 --> 00:19:49.900]  靈修小組
[00:19:49.900 --> 00:19:51.400]  你說我沒有小組行不行
[00:19:51.400 --> 00:19:52.000]  都行
[00:19:52.000 --> 00:19:54.400]  你就算家人有兩個人以上
[00:19:54.400 --> 00:19:56.700]  你都可以成為一個家庭小組
[00:19:56.700 --> 00:20:00.400]  為什麼我要推廣這個讀經計劃呢
[00:20:00.400 --> 00:20:02.800]  其實世間上有很多讀經計劃
[00:20:02.800 --> 00:20:03.800]  老實說
[00:20:03.800 --> 00:20:05.000]  牧師一日靈
[00:20:05.000 --> 00:20:07.800]  有五個靈修的youtube
[00:20:07.800 --> 00:20:09.800]  真的現在找到很多
[00:20:09.800 --> 00:20:12.100]  但是這個好處就是因為
[00:20:12.100 --> 00:20:14.400]  當我們成為了一個群組之後
[00:20:14.400 --> 00:20:16.900]  我們就有一個守護式的靈修
[00:20:16.900 --> 00:20:19.500]  就是說當我們每天讀完之後
[00:20:19.500 --> 00:20:20.400]  我們按一下
[00:20:20.400 --> 00:20:22.500]  它就在這個apps上記錄了
[00:20:22.500 --> 00:20:25.000]  我們就會看到全組人
[00:20:25.000 --> 00:20:27.500]  讀了的那些就有記號
[00:20:27.500 --> 00:20:29.100]  未讀的那些就沒有記號
[00:20:29.100 --> 00:20:30.100]  你說不要存了
[00:20:30.100 --> 00:20:31.800]  你就可以鼓勵他了
[00:20:31.800 --> 00:20:33.100]  你今天還沒看
[00:20:33.100 --> 00:20:35.200]  你不如也看吧
[00:20:35.200 --> 00:20:37.300]  其實靈修很簡單
[00:20:37.300 --> 00:20:38.900]  幾分鐘就看完了
[00:20:38.900 --> 00:20:41.700]  不是那個靈修很難
[00:20:41.700 --> 00:20:45.400]  而是我們是能夠彼此鼓勵
[00:20:45.400 --> 00:20:47.300]  比較壞的說是彼此監察
[00:20:47.300 --> 00:20:48.700]  但是不是監察的
[00:20:48.700 --> 00:20:50.000]  就是彼此鼓勵
[00:20:50.000 --> 00:20:51.500]  如果我們全組人
[00:20:51.500 --> 00:20:53.300]  都有看好這個聖經的時候
[00:20:53.300 --> 00:20:55.700]  我們就有一顆果子了
[00:20:55.700 --> 00:20:56.800]  這個果子就是說
[00:20:56.800 --> 00:20:59.100]  我們全組人的努力
[00:20:59.100 --> 00:21:02.400]  所以如果你可以在貓子那裡
[00:21:02.400 --> 00:21:04.100]  我已經有下載連結了
[00:21:04.100 --> 00:21:06.800]  或者你上網也可以找到
[00:21:06.800 --> 00:21:08.300]  我不在這裡推銷了
[00:21:08.300 --> 00:21:10.200]  但是我很鼓勵
[00:21:10.200 --> 00:21:12.500]  是由明年1月1日開始的
[00:21:12.500 --> 00:21:14.600]  這個整個月是給你下載
[00:21:14.600 --> 00:21:16.000]  以及試用而已
[00:21:16.000 --> 00:21:17.100]  所以
[00:21:17.100 --> 00:21:20.500]  牧師是否有一件很好的禮物送給大家呢
[00:21:20.500 --> 00:21:21.500]  是的
[00:21:21.500 --> 00:21:22.400]  有些人說
[00:21:22.400 --> 00:21:25.700]  牧師我自己有自己的靈修計劃
[00:21:25.700 --> 00:21:27.600]  我自己在看《每日讀經釋義》
[00:21:27.600 --> 00:21:28.300]  那行不行
[00:21:28.300 --> 00:21:29.500]  當然行
[00:21:29.500 --> 00:21:32.500]  因為《每日讀經釋義》是讀經的
[00:21:32.500 --> 00:21:35.500]  那個靈修就是靈修文章
[00:21:35.500 --> 00:21:36.900]  有些人就說
[00:21:36.900 --> 00:21:37.500]  咦
[00:21:37.500 --> 00:21:39.600]  我不是在看《寧命日糧》嗎
[00:21:39.600 --> 00:21:42.400]  我們現在還在派《寧命日糧》
[00:21:42.400 --> 00:21:44.300]  這些都沒有壞的
[00:21:44.300 --> 00:21:47.000]  我們剛才說的是全組人參與
[00:21:47.000 --> 00:21:49.600]  《寧命日糧》可能是你個人看的
[00:21:49.600 --> 00:21:51.300]  所以你就說
[00:21:51.300 --> 00:21:52.300]  所以
[00:21:52.300 --> 00:21:53.100]  鼓勵你
[00:21:53.100 --> 00:21:54.200]  新的一年
[00:21:54.200 --> 00:21:55.400]  新的立志
[00:21:55.400 --> 00:21:57.900]  將神的話語藏在心中
[00:21:57.900 --> 00:21:59.100]  背記聖經
[00:21:59.100 --> 00:22:02.000]  將靈修藏在心中的時候
[00:22:02.000 --> 00:22:05.000]  每日就成為我們生命的力量
[00:22:05.000 --> 00:22:08.200]  有些人說這個叫QT時間
[00:22:08.200 --> 00:22:10.100]  什麼叫QT
[00:22:10.100 --> 00:22:12.300]  Quiet Time很重要
[00:22:12.300 --> 00:22:15.600]  就是每日都有安靜在神面前的時間
[00:22:15.600 --> 00:22:18.500]  真是我們這個世代太忙碌了
[00:22:18.500 --> 00:22:19.800]  如果你告訴我
[00:22:19.800 --> 00:22:23.000]  忙碌到連15分鐘都找不到出來
[00:22:23.000 --> 00:22:24.800]  那你真是太忙碌了
[00:22:24.800 --> 00:22:25.600]  有時
[00:22:25.600 --> 00:22:26.400]  真的
[00:22:26.400 --> 00:22:28.400]  看手機很容易
[00:22:28.400 --> 00:22:30.300]  一個小時都很快看完
[00:22:30.300 --> 00:22:31.200]  我都會跟你說
[00:22:31.200 --> 00:22:33.000]  我現在經常做運動的時候
[00:22:33.000 --> 00:22:35.400]  就一邊聽那些靈修一邊看
[00:22:35.400 --> 00:22:36.700]  我一天起碼
[00:22:36.700 --> 00:22:39.200]  都看兩三個小時而已
[00:22:39.200 --> 00:22:41.500]  因為我又要運動又要聽
[00:22:41.500 --> 00:22:43.000]  其實真的很花時間
[00:22:43.000 --> 00:22:44.300]  所以你千萬不要告訴我
[00:22:44.300 --> 00:22:46.200]  那你沒有時間
[00:22:46.200 --> 00:22:50.000]  當你運用了一些靈遂的時間的時候
[00:22:50.000 --> 00:22:53.500]  這些神的話語就進入你的心了
[00:22:53.500 --> 00:22:54.400]  所以
[00:22:54.400 --> 00:22:55.500]  很鼓勵大家
[00:22:55.500 --> 00:22:58.800]  我們將神的話語傳記
[00:22:58.800 --> 00:22:59.700]  在末世的時候
[00:22:59.700 --> 00:23:02.300]  我們要保持的第三個態度
[00:23:02.300 --> 00:23:04.100]  就是我們要謹慎
[00:23:04.100 --> 00:23:05.900]  免於放縱
[00:23:05.900 --> 00:23:08.300]  經文34到36節說
[00:23:08.300 --> 00:23:09.500]  你們要謹慎
[00:23:09.500 --> 00:23:11.500]  免得被貪食醉酒
[00:23:11.500 --> 00:23:14.500]  以及今生的憂慮壓住你們的心
[00:23:14.500 --> 00:23:17.000]  那個日子就忽然臨到你們
[00:23:17.000 --> 00:23:18.600]  如同羅網一樣
[00:23:18.600 --> 00:23:19.800]  因為那個日子
[00:23:19.800 --> 00:23:23.300]  要臨到所有居住在地面上的人
[00:23:23.300 --> 00:23:25.200]  你們要時時警醒
[00:23:25.200 --> 00:23:26.500]  常常祈求
[00:23:26.500 --> 00:23:29.500]  使你們能夠逃避這一切要來的事
[00:23:29.500 --> 00:23:33.000]  得以站立在人子面前
[00:23:33.000 --> 00:23:34.400]  經文特別提到
[00:23:34.400 --> 00:23:37.100]  耶穌警告他的門徒要謹慎
[00:23:37.100 --> 00:23:41.600]  避免被生活的放縱和憂慮所纏累
[00:23:41.600 --> 00:23:42.600]  34節說
[00:23:42.600 --> 00:23:45.000]  恐怕因貪食醉酒
[00:23:45.000 --> 00:23:47.600]  並今生的思慮
[00:23:47.600 --> 00:23:49.400]  累住你們的心
[00:23:49.400 --> 00:23:51.400]  那日子就如同網羅
[00:23:51.400 --> 00:23:53.600]  忽然臨到你們
[00:23:53.600 --> 00:23:57.300]  貪食和醉酒是象徵肉體的放縱
[00:23:57.300 --> 00:23:58.700]  今生的思慮
[00:23:58.700 --> 00:24:02.100]  則是代表過度的焦慮與忙碌
[00:24:02.100 --> 00:24:06.700]  這些都可能使我們失去屬靈的警覺
[00:24:06.700 --> 00:24:08.600]  所以耶穌進一步勸勉我們
[00:24:08.600 --> 00:24:09.900]  在36節說
[00:24:09.900 --> 00:24:11.700]  你們要時時警醒
[00:24:11.700 --> 00:24:13.500]  常常祈求
[00:24:13.500 --> 00:24:16.300]  使你們能夠逃避這一切要來的事
[00:24:16.300 --> 00:24:19.500]  得以站立在人子面前
[00:24:19.500 --> 00:24:22.600]  警醒和禱告是一種屬靈的操練
[00:24:22.600 --> 00:24:25.100]  幫助我們抵擋誘惑
[00:24:25.100 --> 00:24:27.800]  並且在主再來的時候
[00:24:27.800 --> 00:24:31.900]  坦然無懼地迎接祂
[00:24:31.900 --> 00:24:34.600]  在一個注重物質享樂的時代
[00:24:34.600 --> 00:24:37.100]  我們要時常的審查
[00:24:37.100 --> 00:24:44.900]  我們是否讓生活中的享樂和憂慮
[00:24:44.900 --> 00:24:47.600]  影響了我們短暫的生命
[00:24:47.600 --> 00:24:49.000]  耶穌提醒我們
[00:24:49.000 --> 00:24:51.800]  生活的核心應該是祂的旨意
[00:24:51.800 --> 00:24:55.300]  而非短暫的快樂
[00:24:55.300 --> 00:24:56.300]  我想問問大家
[00:24:56.300 --> 00:24:59.100]  今年如何慶祝聖誕節
[00:24:59.100 --> 00:25:03.100]  我不知道是否因為經濟差
[00:25:03.100 --> 00:25:06.600]  所以現在慶祝聖誕節的氣氛都弱了
[00:25:06.600 --> 00:25:08.800]  香港就弱了
[00:25:08.800 --> 00:25:10.400]  但是你去到深圳
[00:25:10.400 --> 00:25:12.000]  你就知道很強
[00:25:12.000 --> 00:25:14.000]  我們早幾個星期
[00:25:14.000 --> 00:25:16.700]  我們同工就去深圳
[00:25:16.700 --> 00:25:18.500]  又去吃東西
[00:25:18.500 --> 00:25:20.200]  又去配眼鏡
[00:25:20.200 --> 00:25:23.700]  又去踏腳
[00:25:23.700 --> 00:25:25.800]  哇!真的很開心
[00:25:25.800 --> 00:25:28.000]  有時候跟你說的時候
[00:25:28.000 --> 00:25:31.800]  我們都很享受這個時候
[00:25:31.800 --> 00:25:34.600]  我也提醒自己
[00:25:34.600 --> 00:25:36.600]  我們會不會因為這件事
[00:25:36.600 --> 00:25:39.200]  令我們的心飛了去呢?
[00:25:39.200 --> 00:25:41.800]  你知道香港有很多人
[00:25:41.800 --> 00:25:45.600]  逢星期五六天就上去國內消費
[00:25:45.600 --> 00:25:48.100]  所以我們振興了國內的消費
[00:25:48.100 --> 00:25:52.200]  所以在香港相對很平靜
[00:25:52.200 --> 00:25:54.300]  很靜局
[00:25:54.300 --> 00:25:58.700]  我們如何使用聖誕節
[00:25:58.700 --> 00:26:04.700]  都成為一個我們能夠將喜訊傳開的日子呢?
[00:26:04.700 --> 00:26:08.900]  我們是否只顧著去商場消費呢?
[00:26:08.900 --> 00:26:12.800]  又或者我們能夠體重神自己的心意
[00:26:12.800 --> 00:26:15.100]  就在這個聖誕佳節裏面
[00:26:15.100 --> 00:26:18.000]  讓福音能夠傳開
[00:26:18.000 --> 00:26:23.800]  12月其實是一個福音很好的傳開的時機
[00:26:23.800 --> 00:26:29.500]  很多人他們對福音通常都比較沒有興趣
[00:26:29.500 --> 00:26:33.400]  但通常在聖誕節人的心是比較開放
[00:26:33.400 --> 00:26:37.200]  當你跟他們說關於耶穌基督的事情的時候
[00:26:37.200 --> 00:26:40.200]  他們的心比較願意去接受
[00:26:40.200 --> 00:26:44.300]  我記得以前去國內教會探訪的時候
[00:26:44.300 --> 00:26:48.000]  每逢聖誕節都是人潮如積的
[00:26:48.000 --> 00:26:50.900]  教堂開放的時候
[00:26:50.900 --> 00:26:55.300]  一次兩次三次的聚會都仍然有很多人來到
[00:26:55.300 --> 00:26:58.100]  原來很多人在聖誕節裏面
[00:26:58.100 --> 00:27:02.500]  他覺得去教堂是一個宗教的氣氛
[00:27:02.500 --> 00:27:04.400]  他們去承接氣氛
[00:27:04.400 --> 00:27:07.100]  那些天主教堂更加不用說
[00:27:07.100 --> 00:27:09.100]  他們開很多堂彌撒的
[00:27:09.100 --> 00:27:12.600]  我們就使用這個機會讓人的心
[00:27:12.600 --> 00:27:16.500]  他對這種渴慕的時候就可以帶領他
[00:27:16.500 --> 00:27:18.500]  所以我相信24號晚
[00:27:18.500 --> 00:27:21.600]  如果得著弟兄姊妹努力邀請的時候
[00:27:21.600 --> 00:27:25.900]  坐滿禮堂甚至坐BC房都不是難
[00:27:25.900 --> 00:27:28.900]  我們相信神的救恩開的時候
[00:27:28.900 --> 00:27:31.200]  更多的人能夠認識主
[00:27:31.200 --> 00:27:33.400]  能夠迴轉歸向神
[00:27:33.400 --> 00:27:34.600]  我們在這個月裏面
[00:27:34.600 --> 00:27:38.700]  弟兄姊妹亦都有不同的報道活動
[00:27:38.700 --> 00:27:40.900]  我們小組有報道的活動
[00:27:40.900 --> 00:27:43.800]  我們的兒童木區都有報道的活動
[00:27:43.800 --> 00:27:47.900]  我們都願意透過這些機會操練我們
[00:27:47.900 --> 00:27:53.100]  繼續將這個福音傳播
[00:27:53.100 --> 00:27:55.300]  所以張琳琦提醒我們
[00:27:55.300 --> 00:27:58.200]  基督第一次降臨帶來了救贖
[00:27:58.200 --> 00:28:01.500]  而祂的再來將是完成神的角度
[00:28:01.500 --> 00:28:04.300]  我們要以信心迎向苦難
[00:28:04.300 --> 00:28:06.300]  扎根於神的話語
[00:28:06.300 --> 00:28:07.500]  將謹慎
[00:28:07.500 --> 00:28:10.400]  要並謹慎免於放縱
[00:28:10.400 --> 00:28:13.300]  這樣的生命不但能夠榮耀神
[00:28:13.300 --> 00:28:16.300]  亦都能夠成為這個世代的見證
[00:28:16.300 --> 00:28:23.400]  讓我們同心禱告
[00:28:23.400 --> 00:28:26.400]  慈愛天父我們感謝祢
[00:28:26.400 --> 00:28:29.700]  祢幫助我們藉著張琳琦
[00:28:29.700 --> 00:28:32.700]  預備祢自己降臨的時候
[00:28:32.700 --> 00:28:35.700]  我們不只是有個節祭的慶祝
[00:28:35.700 --> 00:28:38.300]  我們更加願意神使用這段時間
[00:28:38.300 --> 00:28:41.100]  讓我們的心去反思
[00:28:41.100 --> 00:28:43.500]  讓我們的心去警醒
[00:28:43.500 --> 00:28:47.000]  我們願意立志過一個聖潔的生活
[00:28:47.000 --> 00:28:49.500]  我們更加在這個節日的日子
[00:28:49.500 --> 00:28:51.200]  趁著這個機會
[00:28:51.200 --> 00:28:53.400]  去將福音傳開
[00:28:53.400 --> 00:28:55.500]  願天父去幫助我們
[00:28:55.500 --> 00:28:57.000]  讓這個張琳琦
[00:28:57.000 --> 00:28:59.700]  成為一個很有意義的日子
[00:28:59.700 --> 00:29:01.300]  感謝耶穌
[00:29:01.300 --> 00:29:03.700]  願祢誰聽月立
[00:29:03.700 --> 00:29:05.500]  我們在祢面前的禱告
