
[00:00:00.000 --> 00:00:03.060]  我來了同福一年多的時間
[00:18:20.200 --> 00:18:22.200]  也在我對祂的慈悲之下
[00:18:22.200 --> 00:18:24.200]  也在我對祂的慈悲之下
[00:18:24.200 --> 00:18:26.200]  也在我對祂的慈悲之下
[00:18:26.200 --> 00:18:28.200]  也在我對祂的慈悲之下
[00:18:28.200 --> 00:18:30.200]  也在我對祂的慈悲之下
[00:18:30.200 --> 00:18:32.200]  也在我對祂的慈悲之下
[00:18:32.200 --> 00:18:34.200]  也在我對祂的慈悲之下
[00:18:34.200 --> 00:18:36.200]  也在我對祂的慈悲之下
[00:18:36.200 --> 00:18:38.200]  也在我對祂的慈悲之下
[00:18:38.200 --> 00:18:40.200]  也在我對祂的慈悲之下
[00:18:40.200 --> 00:18:42.200]  也在我對祂的慈悲之下
[00:18:42.200 --> 00:18:44.200]  也在我對祂的慈悲之下
[00:18:44.200 --> 00:18:46.200]  也在我對祂的慈悲之下
[00:18:46.200 --> 00:18:48.200]  也在我對祂的慈悲之下
[00:18:48.200 --> 00:18:50.200]  也在我對祂的慈悲之下
[00:18:50.200 --> 00:18:52.200]  也在我對祂的慈悲之下
[00:18:52.200 --> 00:18:54.200]  也在我對祂的慈悲之下
[00:18:54.200 --> 00:18:56.200]  也在我對祂的慈悲之下
[00:18:56.200 --> 00:18:58.200]  也在我對祂的慈悲之下
[00:18:58.200 --> 00:19:00.200]  也在我對祂的慈悲之下
[00:19:00.200 --> 00:19:02.200]  也在我對祂的慈悲之下
[00:19:02.200 --> 00:19:04.200]  也在我對祂的慈悲之下
[00:19:04.200 --> 00:19:06.200]  也在我對祂的慈悲之下
[00:19:06.200 --> 00:19:08.200]  也在我對祂的慈悲之下
[00:19:08.200 --> 00:19:10.200]  也在我對祂的慈悲之下
[00:19:10.200 --> 00:19:12.200]  也在我對祂的慈悲之下
[00:19:12.200 --> 00:19:14.200]  也在我對祂的慈悲之下
[00:19:14.200 --> 00:19:16.200]  也在我對祂的慈悲之下
[00:19:16.200 --> 00:19:18.200]  也在我對祂的慈悲之下
[00:19:18.200 --> 00:19:20.200]  也在我對祂的慈悲之下
[00:19:20.200 --> 00:19:22.200]  也在我對祂的慈悲之下
[00:19:22.200 --> 00:19:24.200]  也在我對祂的慈悲之下
[00:19:24.200 --> 00:19:26.200]  也在我對祂的慈悲之下
[00:19:26.200 --> 00:19:28.200]  也在我對祂的慈悲之下
[00:19:28.200 --> 00:19:30.200]  也在我對祂的慈悲之下
[00:19:30.200 --> 00:19:32.200]  也在我對祂的慈悲之下
[00:19:32.200 --> 00:19:34.200]  也在我對祂的慈悲之下
[00:19:34.200 --> 00:19:36.200]  也在我對祂的慈悲之下
[00:19:36.200 --> 00:19:38.200]  也在我對祂的慈悲之下
[00:19:38.200 --> 00:19:40.200]  也在我對祂的慈悲之下
[00:19:40.200 --> 00:19:42.200]  也在我對祂的慈悲之下
[00:19:42.200 --> 00:19:44.200]  也在我對祂的慈悲之下
[00:19:44.200 --> 00:19:46.200]  也在我對祂的慈悲之下
[00:19:46.200 --> 00:19:48.200]  也在我對祂的慈悲之下
[00:19:48.200 --> 00:19:50.200]  也在我對祂的慈悲之下
[00:19:50.200 --> 00:19:52.200]  也在我對祂的慈悲之下
[00:19:52.200 --> 00:19:54.200]  也在我對祂的慈悲之下
[00:19:54.200 --> 00:19:56.200]  也在我對祂的慈悲之下
[00:19:56.200 --> 00:19:58.200]  也在我對祂的慈悲之下
[00:19:58.200 --> 00:20:00.200]  也在我對祂的慈悲之下
[00:20:00.200 --> 00:20:02.200]  也在我對祂的慈悲之下
[00:20:02.200 --> 00:20:04.200]  也在我對祂的慈悲之下
[00:20:04.200 --> 00:20:06.200]  也在我對祂的慈悲之下
[00:20:06.200 --> 00:20:08.200]  也在我對祂的慈悲之下
[00:20:08.200 --> 00:20:10.200]  也在我對祂的慈悲之下
[00:20:10.200 --> 00:20:12.200]  也在我對祂的慈悲之下
[00:20:12.200 --> 00:20:14.200]  也在我對祂的慈悲之下
[00:20:14.200 --> 00:20:16.200]  也在我對祂的慈悲之下
[00:20:16.200 --> 00:20:18.200]  也在我對祂的慈悲之下
[00:20:18.200 --> 00:20:20.200]  也在我對祂的慈悲之下
[00:20:20.200 --> 00:20:22.200]  也在我對祂的慈悲之下
[00:20:22.200 --> 00:20:24.200]  也在我對祂的慈悲之下
[00:20:24.200 --> 00:20:26.200]  也在我對祂的慈悲之下
[00:20:26.200 --> 00:20:28.200]  也在我對祂的慈悲之下
[00:20:28.200 --> 00:20:30.200]  也在我對祂的慈悲之下
[00:20:30.200 --> 00:20:32.200]  也在我對祂的慈悲之下
[00:20:32.200 --> 00:20:34.200]  也在我對祂的慈悲之下
[00:20:34.200 --> 00:20:36.200]  也在我對祂的慈悲之下
[00:20:36.200 --> 00:20:38.200]  也在我對祂的慈悲之下
[00:20:38.200 --> 00:20:40.200]  也在我對祂的慈悲之下
[00:20:40.200 --> 00:20:42.200]  也在我對祂的慈悲之下
[00:20:42.200 --> 00:20:44.200]  也在我對祂的慈悲之下
[00:20:44.200 --> 00:20:46.200]  也在我對祂的慈悲之下
[00:20:46.200 --> 00:20:48.200]  也在我對祂的慈悲之下
[00:20:48.200 --> 00:20:50.200]  也在我對祂的慈悲之下
[00:20:50.200 --> 00:20:52.200]  也在我對祂的慈悲之下
[00:20:52.200 --> 00:20:54.200]  也在我對祂的慈悲之下
[00:20:54.200 --> 00:20:56.200]  也在我對祂的慈悲之下
[00:20:56.200 --> 00:20:58.200]  也在我對祂的慈悲之下
[00:20:58.200 --> 00:21:00.200]  也在我對祂的慈悲之下
[00:21:00.200 --> 00:21:02.200]  也在我對祂的慈悲之下
[00:21:02.200 --> 00:21:04.200]  也在我對祂的慈悲之下
[00:21:04.200 --> 00:21:06.200]  也在我對祂的慈悲之下
[00:21:06.200 --> 00:21:08.200]  也在我對祂的慈悲之下
[00:21:08.200 --> 00:21:10.200]  也在我對祂的慈悲之下
[00:21:10.200 --> 00:21:12.200]  也在我對祂的慈悲之下
[00:21:12.200 --> 00:21:14.200]  也在我對祂的慈悲之下
[00:21:14.200 --> 00:21:16.200]  也在我對祂的慈悲之下
[00:21:16.200 --> 00:21:18.200]  也在我對祂的慈悲之下
[00:21:18.200 --> 00:21:20.200]  也在我對祂的慈悲之下
[00:21:20.200 --> 00:21:22.200]  也在我對祂的慈悲之下
[00:21:22.200 --> 00:21:24.200]  也在我對祂的慈悲之下
[00:21:24.200 --> 00:21:26.200]  也在我對祂的慈悲之下
[00:21:26.200 --> 00:21:28.200]  也在我對祂的慈悲之下
[00:21:28.200 --> 00:21:30.200]  也在我對祂的慈悲之下
[00:21:30.200 --> 00:21:32.200]  也在我對祂的慈悲之下
[00:21:32.200 --> 00:21:34.200]  也在我對祂的慈悲之下
[00:21:34.200 --> 00:21:36.200]  也在我對祂的慈悲之下
[00:21:36.200 --> 00:21:38.200]  也在我對祂的慈悲之下
[00:21:38.200 --> 00:21:40.200]  也在我對祂的慈悲之下
[00:21:40.200 --> 00:21:42.200]  也在我對祂的慈悲之下
[00:21:42.200 --> 00:21:44.200]  也在我對祂的慈悲之下
[00:21:44.200 --> 00:21:46.200]  也在我對祂的慈悲之下
[00:21:46.200 --> 00:21:48.200]  也在我對祂的慈悲之下
[00:21:48.200 --> 00:21:50.200]  也在我對祂的慈悲之下
[00:21:50.200 --> 00:21:52.200]  也在我對祂的慈悲之下
[00:21:52.200 --> 00:21:54.200]  也在我對祂的慈悲之下
[00:21:54.200 --> 00:21:56.200]  也在我對祂的慈悲之下
[00:21:56.200 --> 00:21:58.200]  也在我對祂的慈悲之下
[00:21:58.200 --> 00:22:00.200]  也在我對祂的慈悲之下
[00:22:00.200 --> 00:22:02.200]  也在我對祂的慈悲之下
[00:22:02.200 --> 00:22:04.200]  也在我對祂的慈悲之下
[00:22:04.200 --> 00:22:06.200]  也在我對祂的慈悲之下
[00:22:06.200 --> 00:22:08.200]  也在我對祂的慈悲之下
[00:22:08.200 --> 00:22:10.200]  也在我對祂的慈悲之下
[00:22:10.200 --> 00:22:12.200]  也在我對祂的慈悲之下
[00:22:12.200 --> 00:22:14.200]  也在我對祂的慈悲之下
[00:22:14.200 --> 00:22:16.200]  也在我對祂的慈悲之下
[00:22:16.200 --> 00:22:18.200]  也在我對祂的慈悲之下
[00:22:18.200 --> 00:22:20.200]  也在我對祂的慈悲之下
[00:22:20.200 --> 00:22:22.200]  也在我對祂的慈悲之下
[00:22:22.200 --> 00:22:24.200]  也在我對祂的慈悲之下
[00:22:24.200 --> 00:22:26.200]  也在我對祂的慈悲之下
[00:22:26.200 --> 00:22:28.200]  也在我對祂的慈悲之下
[00:22:28.200 --> 00:22:30.200]  也在我對祂的慈悲之下
[00:22:30.200 --> 00:22:32.200]  也在我對祂的慈悲之下
[00:22:32.200 --> 00:22:34.200]  也在我對祂的慈悲之下
[00:22:34.200 --> 00:22:36.200]  也在我對祂的慈悲之下
[00:22:36.200 --> 00:22:38.200]  也在我對祂的慈悲之下
[00:22:38.200 --> 00:22:40.200]  也在我對祂的慈悲之下
[00:22:40.200 --> 00:22:42.200]  也在我對祂的慈悲之下
[00:22:42.200 --> 00:22:44.200]  也在我對祂的慈悲之下
[00:22:44.200 --> 00:22:46.200]  也在我對祂的慈悲之下
[00:22:46.200 --> 00:22:48.200]  也在我對祂的慈悲之下
[00:22:48.200 --> 00:22:50.200]  也在我對祂的慈悲之下
[00:22:50.200 --> 00:22:52.200]  也在我對祂的慈悲之下
[00:22:52.200 --> 00:22:54.200]  也在我對祂的慈悲之下
[00:22:54.200 --> 00:22:56.200]  也在我對祂的慈悲之下
[00:22:56.200 --> 00:22:58.200]  也在我對祂的慈悲之下
[00:22:58.200 --> 00:23:00.200]  也在我對祂的慈悲之下
[00:23:00.200 --> 00:23:02.200]  也在我對祂的慈悲之下
[00:23:02.200 --> 00:23:04.200]  也在我對祂的慈悲之下
[00:23:04.200 --> 00:23:06.200]  也在我對祂的慈悲之下
[00:23:06.200 --> 00:23:08.200]  也在我對祂的慈悲之下
[00:23:08.200 --> 00:23:10.200]  也在我對祂的慈悲之下
[00:23:10.200 --> 00:23:12.200]  也在我對祂的慈悲之下
[00:23:12.200 --> 00:23:14.200]  也在我對祂的慈悲之下
[00:23:14.200 --> 00:23:16.200]  也在我對祂的慈悲之下
[00:23:16.200 --> 00:23:18.200]  也在我對祂的慈悲之下
[00:23:18.200 --> 00:23:20.200]  也在我對祂的慈悲之下
[00:23:20.200 --> 00:23:22.200]  也在我對祂的慈悲之下
[00:23:22.200 --> 00:23:24.200]  也在我對祂的慈悲之下
[00:23:24.200 --> 00:23:26.200]  也在我對祂的慈悲之下
[00:23:26.200 --> 00:23:28.200]  也在我對祂的慈悲之下
[00:23:28.200 --> 00:23:30.200]  也在我對祂的慈悲之下
[00:23:30.200 --> 00:23:32.200]  也在我對祂的慈悲之下
[00:23:32.200 --> 00:23:34.200]  也在我對祂的慈悲之下
[00:23:34.200 --> 00:23:36.200]  也在我對祂的慈悲之下
[00:23:36.200 --> 00:23:38.200]  也在我對祂的慈悲之下
[00:23:38.200 --> 00:23:40.200]  也在我對祂的慈悲之下
[00:23:40.200 --> 00:23:42.200]  也在我對祂的慈悲之下
[00:23:42.200 --> 00:23:44.200]  也在我對祂的慈悲之下
[00:23:44.200 --> 00:23:46.200]  也在我對祂的慈悲之下
[00:23:46.200 --> 00:23:48.200]  也在我對祂的慈悲之下
[00:23:48.200 --> 00:23:50.200]  也在我對祂的慈悲之下
[00:23:50.200 --> 00:23:52.200]  也在我對祂的慈悲之下
[00:23:52.200 --> 00:23:54.200]  也在我對祂的慈悲之下
[00:23:54.200 --> 00:23:56.200]  也在我對祂的慈悲之下
[00:23:56.200 --> 00:23:58.200]  也在我對祂的慈悲之下
[00:23:58.200 --> 00:24:00.200]  也在我對祂的慈悲之下
[00:24:00.200 --> 00:24:02.200]  也在我對祂的慈悲之下
[00:24:02.200 --> 00:24:04.200]  也在我對祂的慈悲之下
[00:24:04.200 --> 00:24:06.200]  也在我對祂的慈悲之下
[00:24:06.200 --> 00:24:08.200]  也在我對祂的慈悲之下
[00:24:08.200 --> 00:24:10.200]  也在我對祂的慈悲之下
[00:24:10.200 --> 00:24:12.200]  也在我對祂的慈悲之下
[00:24:12.200 --> 00:24:14.200]  也在我對祂的慈悲之下
[00:24:14.200 --> 00:24:16.200]  也在我對祂的慈悲之下
[00:24:16.200 --> 00:24:18.200]  也在我對祂的慈悲之下
[00:24:18.200 --> 00:24:20.200]  也在我對祂的慈悲之下
[00:24:20.200 --> 00:24:22.200]  也在我對祂的慈悲之下
[00:24:22.200 --> 00:24:24.200]  也在我對祂的慈悲之下
[00:24:24.200 --> 00:24:26.200]  也在我對祂的慈悲之下
[00:24:26.200 --> 00:24:28.200]  也在我對祂的慈悲之下
[00:24:28.200 --> 00:24:30.200]  也在我對祂的慈悲之下
[00:24:30.200 --> 00:24:32.200]  也在我對祂的慈悲之下
[00:24:32.200 --> 00:24:34.200]  也在我對祂的慈悲之下
[00:24:34.200 --> 00:24:36.200]  遠一點的意思是
[00:24:36.200 --> 00:24:38.200]  我們可以看前文
[00:24:38.200 --> 00:24:40.200]  後來
[00:24:40.200 --> 00:24:42.200]  我們看前文的時間
[00:24:42.200 --> 00:24:44.200]  我們看到原來
[00:24:44.200 --> 00:24:46.200]  第五章至第七章
[00:24:46.200 --> 00:24:48.200]  是登山部分
[00:24:48.200 --> 00:24:50.200]  而第七章的
[00:24:50.200 --> 00:24:52.200]  二十八至二十九節就是對耶穌
[00:24:52.200 --> 00:24:54.200]  這一段說話的一個總結
[00:24:54.200 --> 00:24:56.200]  這一段說話的一個總結
[00:24:56.200 --> 00:24:58.200]  讓我們一起讀出這兩節經文
[00:24:58.200 --> 00:25:00.200]  預備起
[00:25:00.200 --> 00:25:10.200]  (中文)
[00:25:10.200 --> 00:25:12.200]  裡面提到耶穌的教訓有權柄
[00:25:12.200 --> 00:25:14.200]  裡面提到耶穌的教訓有權柄
[00:25:14.200 --> 00:25:16.200]  進入第八章
[00:25:16.200 --> 00:25:18.200]  就開始看到
[00:25:18.200 --> 00:25:20.200]  耶穌不單止說話有權柄
[00:25:20.200 --> 00:25:22.200]  行動同樣帶有權柄
[00:25:22.200 --> 00:25:24.200]  行動同樣帶有權柄
[00:25:24.200 --> 00:25:26.200]  到底什麼是權柄
[00:25:26.200 --> 00:25:28.200]  權柄和能力有什麼不同
[00:25:28.200 --> 00:25:30.200]  有兩個例子
[00:25:30.200 --> 00:25:32.200]  第一個例子
[00:25:32.200 --> 00:25:34.200]  有沒有人練武
[00:25:34.200 --> 00:25:36.200]  空手道 跆拳道
[00:25:36.200 --> 00:25:38.200]  有人舉手
[00:25:38.200 --> 00:25:40.200]  其實
[00:25:40.200 --> 00:25:42.200]  練武的人就知道
[00:25:42.200 --> 00:25:44.200]  出到街可不可以義武傷人
[00:25:44.200 --> 00:25:46.200]  其實不可以
[00:25:46.200 --> 00:25:48.200]  不可以義武傷人
[00:25:48.200 --> 00:25:50.200]  特別練空手道
[00:25:50.200 --> 00:25:52.200]  如果練到第四段
[00:25:52.200 --> 00:25:54.200]  要去警局登記
[00:25:54.200 --> 00:25:56.200]  知道嗎
[00:25:56.200 --> 00:25:58.200]  打傷了人
[00:25:58.200 --> 00:26:00.200]  知道被人告什麼嗎
[00:26:00.200 --> 00:26:02.200]  慈孝傷人
[00:26:02.200 --> 00:26:04.200]  空手打人
[00:26:04.200 --> 00:26:06.200]  被人告慈孝傷人
[00:26:06.200 --> 00:26:10.200]  但他們也不會
[00:26:10.200 --> 00:26:12.200]  因為自己有能力
[00:26:12.200 --> 00:26:14.200]  做一些傷害人的事
[00:26:14.200 --> 00:26:18.200]  第二個例子
[00:26:18.200 --> 00:26:20.200]  一個有趣的故事
[00:26:20.200 --> 00:26:22.200]  一個男長
[00:26:22.200 --> 00:26:24.200]  他在一艘很大的戰艦上
[00:26:24.200 --> 00:26:26.200]  看見
[00:26:26.200 --> 00:26:28.200]  很遠的地方
[00:26:28.200 --> 00:26:30.200]  有一盞很微弱的燈
[00:26:30.200 --> 00:26:32.200]  在閃
[00:26:32.200 --> 00:26:34.200]  剛剛和他在同一條
[00:26:34.200 --> 00:26:36.200]  航道上
[00:26:36.200 --> 00:26:38.200]  他馬上就發出
[00:26:38.200 --> 00:26:40.200]  一個訊號
[00:26:40.200 --> 00:26:42.200]  警告對方
[00:26:42.200 --> 00:26:44.200]  向南轉十度
[00:26:44.200 --> 00:26:46.200]  改變你的航道
[00:26:46.200 --> 00:26:48.200]  然後回覆
[00:26:48.200 --> 00:26:50.200]  向北轉十度
[00:26:50.200 --> 00:26:52.200]  改變你的航道
[00:26:52.200 --> 00:26:54.200]  男長感到
[00:26:54.200 --> 00:26:56.200]  很驚訝
[00:26:56.200 --> 00:26:58.200]  這樣跟我說話
[00:26:58.200 --> 00:27:00.200]  再發出這個訊息
[00:27:00.200 --> 00:27:02.200]  向南轉十度
[00:27:02.200 --> 00:27:04.200]  我是男長
[00:27:04.200 --> 00:27:06.200]  然後又回覆
[00:27:06.200 --> 00:27:08.200]  向北轉十度
[00:27:08.200 --> 00:27:10.200]  我是二等水兵
[00:27:10.200 --> 00:27:12.200]  真的很激動
[00:27:12.200 --> 00:27:16.200]  男長馬上又再發出
[00:27:16.200 --> 00:27:18.200]  這個訊息
[00:27:18.200 --> 00:27:20.200]  向南轉十度
[00:27:20.200 --> 00:27:22.200]  我是一艘戰艦
[00:27:22.200 --> 00:27:24.200]  最後
[00:27:24.200 --> 00:27:26.200]  回覆的訊息
[00:27:26.200 --> 00:27:28.200]  向北轉十度
[00:27:28.200 --> 00:27:30.200]  我是燈塔
[00:27:30.200 --> 00:27:34.200]  明不明白
[00:27:34.200 --> 00:27:36.200]  權柄和能力
[00:27:36.200 --> 00:27:38.200]  之間的分別
[00:27:38.200 --> 00:27:40.200]  我們回到經文
[00:27:40.200 --> 00:27:42.200]  第八章裏分別記載了
[00:27:42.200 --> 00:27:44.200]  有很多不同類型的權柄
[00:27:44.200 --> 00:27:46.200]  有醫治的權柄
[00:27:46.200 --> 00:27:48.200]  裏面有大麻瘋病得醫治
[00:27:48.200 --> 00:27:50.200]  百夫長的僕人
[00:27:50.200 --> 00:27:52.200]  第二治 彼得的惡母
[00:27:52.200 --> 00:27:54.200]  亦都講到
[00:27:54.200 --> 00:27:56.200]  靈界的權柄
[00:27:56.200 --> 00:27:58.200]  被鬼附的亦都得身著釋放
[00:27:58.200 --> 00:28:00.200]  有大自然的權柄
[00:28:00.200 --> 00:28:02.200]  平靜風和浪
[00:28:02.200 --> 00:28:04.200]  進到第九章我們就看到
[00:28:04.200 --> 00:28:06.200]  剛剛看過的 有赦罪的權柄
[00:28:06.200 --> 00:28:08.200]  接著再下去
[00:28:08.200 --> 00:28:10.200]  我們看到管會堂的女兒
[00:28:10.200 --> 00:28:12.200]  死而復生 有管生死的權柄
[00:28:12.200 --> 00:28:14.200]  我們會發現
[00:28:14.200 --> 00:28:16.200]  今日我們看的經文
[00:28:16.200 --> 00:28:18.200]  裏面提到的
[00:28:18.200 --> 00:28:20.200]  心靈裏面的枷鎖
[00:28:20.200 --> 00:28:22.200]  原來只不過是其中的一方面
[00:28:22.200 --> 00:28:24.200]  事實上所有人類
[00:28:24.200 --> 00:28:26.200]  懼怕的範疇裏面
[00:28:26.200 --> 00:28:28.200]  原來
[00:28:28.200 --> 00:28:30.200]  耶穌都在掌權
[00:28:30.200 --> 00:28:32.200]  不論是
[00:28:32.200 --> 00:28:34.200]  我們的身體
[00:28:34.200 --> 00:28:36.200]  病患
[00:28:36.200 --> 00:28:38.200]  是靈界 是大自然
[00:28:38.200 --> 00:28:40.200]  是罪
[00:28:40.200 --> 00:28:42.200]  甚至乎是生死
[00:28:42.200 --> 00:28:44.200]  原來這些一切
[00:28:44.200 --> 00:28:46.200]  都要伏在
[00:28:46.200 --> 00:28:48.200]  耶穌的腳下
[00:28:48.200 --> 00:28:50.200]  勁不勁呀 頂姐妹
[00:28:50.200 --> 00:28:52.200]  好勁
[00:28:52.200 --> 00:28:54.200]  但耶穌那麼勁
[00:28:54.200 --> 00:28:56.200]  他那麼有權柄
[00:28:56.200 --> 00:28:58.200]  和我有什麼關係
[00:28:58.200 --> 00:29:00.200]  我問我大兒子
[00:29:00.200 --> 00:29:02.200]  如果爸爸是一個
[00:29:02.200 --> 00:29:04.200]  很有權的人
[00:29:04.200 --> 00:29:06.200]  你有什麼
[00:29:06.200 --> 00:29:08.200]  對你有什麼影響
[00:29:08.200 --> 00:29:10.200]  他回答我 第一
[00:29:10.200 --> 00:29:12.200]  弟弟那麼頑皮
[00:29:12.200 --> 00:29:14.200]  你可以教訓他
[00:29:14.200 --> 00:29:16.200]  我不明白他為什麼
[00:29:16.200 --> 00:29:18.200]  會想第一件事
[00:29:18.200 --> 00:29:20.200]  還要不是想自己
[00:29:20.200 --> 00:29:22.200]  不是想自己頑皮 是想弟弟
[00:29:22.200 --> 00:29:24.200]  第二件事
[00:29:24.200 --> 00:29:26.200]  第二件事
[00:29:26.200 --> 00:29:28.200]  可以免費去迪士尼
[00:29:28.200 --> 00:29:30.200]  好現實
[00:29:30.200 --> 00:29:32.200]  第三
[00:29:32.200 --> 00:29:34.200]  再想闊一點
[00:29:34.200 --> 00:29:36.200]  可以坐飛機 私人飛機
[00:29:36.200 --> 00:29:38.200]  到處去
[00:29:38.200 --> 00:29:40.200]  越想越遠
[00:29:40.200 --> 00:29:42.200]  他沒有考慮到有權的是誰
[00:29:42.200 --> 00:29:44.200]  他的爸爸 不是他
[00:29:44.200 --> 00:29:48.200]  事實上這不是他
[00:29:48.200 --> 00:29:50.200]  需要考慮的地方
[00:29:50.200 --> 00:29:52.200]  因為和他
[00:29:52.200 --> 00:29:54.200]  關係最密切
[00:29:54.200 --> 00:29:56.200]  又愛錫他的爸爸
[00:29:56.200 --> 00:29:58.200]  既然有這個權柄
[00:29:58.200 --> 00:30:00.200]  作為二子的他
[00:30:00.200 --> 00:30:02.200]  又何須擔心
[00:30:02.200 --> 00:30:04.200]  頂姐妹 原來我們
[00:30:04.200 --> 00:30:06.200]  最大的安穩
[00:30:06.200 --> 00:30:08.200]  可以透過耶穌
[00:30:08.200 --> 00:30:10.200]  在天父裏面
[00:30:10.200 --> 00:30:12.200]  找得到 我們還需要
[00:30:12.200 --> 00:30:14.200]  懼怕什麼
[00:30:14.200 --> 00:30:16.200]  上個月
[00:30:16.200 --> 00:30:18.200]  禮拜六的崇拜
[00:30:18.200 --> 00:30:20.200]  其中一堂崇拜是我去廣島
[00:30:20.200 --> 00:30:22.200]  我用了牧區裏面
[00:30:22.200 --> 00:30:24.200]  一個姐妹的見證
[00:30:24.200 --> 00:30:26.200]  作為例子 今天
[00:30:26.200 --> 00:30:28.200]  就想在這裏再重複
[00:30:28.200 --> 00:30:30.200]  用她的例子成為
[00:30:30.200 --> 00:30:32.200]  大家的激勵
[00:30:32.200 --> 00:30:34.200]  這位姐妹她迴轉了沒多久
[00:30:34.200 --> 00:30:36.200]  她剛剛在十一月的
[00:30:36.200 --> 00:30:38.200]  浸禮裏面受洗
[00:30:38.200 --> 00:30:40.200]  在迴轉之前她經歷了很多困難
[00:30:40.200 --> 00:30:42.200]  小產 接著就
[00:30:42.200 --> 00:30:44.200]  早產 接著就生
[00:30:44.200 --> 00:30:46.200]  癌症 要將左邊的腎
[00:30:46.200 --> 00:30:48.200]  切除
[00:30:48.200 --> 00:30:50.200]  雖然看著
[00:30:50.200 --> 00:30:52.200]  兩個只有幾歲大的兒子
[00:30:52.200 --> 00:30:54.200]  心裏面擔心
[00:30:54.200 --> 00:30:56.200]  很難免 但在整個過程
[00:30:56.200 --> 00:30:58.200]  由發現
[00:30:58.200 --> 00:31:00.200]  去到治療 以至
[00:31:00.200 --> 00:31:02.200]  去到康復的階段
[00:31:02.200 --> 00:31:04.200]  她
[00:31:04.200 --> 00:31:06.200]  看到的是
[00:31:06.200 --> 00:31:08.200]  天父在裏面的
[00:31:08.200 --> 00:31:10.200]  看顧和保護
[00:31:10.200 --> 00:31:12.200]  她的心
[00:31:12.200 --> 00:31:14.200]  充滿了感恩
[00:31:14.200 --> 00:31:16.200]  在浸禮之前那天
[00:31:16.200 --> 00:31:18.200]  她去做例行檢查
[00:31:18.200 --> 00:31:20.200]  醫生告訴她 她的肺
[00:31:20.200 --> 00:31:22.200]  有陰影
[00:31:22.200 --> 00:31:24.200]  還建議她做手術
[00:31:24.200 --> 00:31:26.200]  將其中一片的肺去切除
[00:31:26.200 --> 00:31:28.200]  雖然是這樣
[00:31:28.200 --> 00:31:30.200]  在浸禮那天
[00:31:30.200 --> 00:31:32.200]  她仍然堅持
[00:31:32.200 --> 00:31:34.200]  站在台上
[00:31:34.200 --> 00:31:36.200]  去數算
[00:31:36.200 --> 00:31:38.200]  神的恩典
[00:31:38.200 --> 00:31:40.200]  神在她身上的作為
[00:31:40.200 --> 00:31:42.200]  去到十二月中
[00:31:42.200 --> 00:31:44.200]  的時間 她終於做了
[00:31:44.200 --> 00:31:46.200]  手術
[00:31:46.200 --> 00:31:48.200]  將其中一片的肺葉
[00:31:48.200 --> 00:31:50.200]  切除
[00:31:50.200 --> 00:31:52.200]  在牧區裏面 牧區其實我們
[00:31:52.200 --> 00:31:54.200]  在十二月三十一日我們有個年終感恩會
[00:31:54.200 --> 00:31:56.200]  我知道她做手術
[00:31:56.200 --> 00:31:58.200]  我就跟她說 不如
[00:31:58.200 --> 00:32:00.200]  你不要來 你休息一下
[00:32:00.200 --> 00:32:02.200]  但她跟我說
[00:32:02.200 --> 00:32:04.200]  她想來 她堅持想來
[00:32:04.200 --> 00:32:06.200]  在十二月
[00:32:06.200 --> 00:32:08.200]  三十日那天
[00:32:08.200 --> 00:32:10.200]  即是年終感恩會之前那天
[00:32:10.200 --> 00:32:12.200]  她又收到醫生的通知
[00:32:12.200 --> 00:32:14.200]  她說肺部的陰影
[00:32:14.200 --> 00:32:16.200]  原來刺了出來之後
[00:32:16.200 --> 00:32:18.200]  發現真是癌病的復發
[00:32:18.200 --> 00:32:20.200]  她需要做化療
[00:32:20.200 --> 00:32:24.200]  雖然她收到這個消息
[00:32:24.200 --> 00:32:26.200]  但她仍然堅持
[00:32:26.200 --> 00:32:28.200]  要在跟著那天的
[00:32:28.200 --> 00:32:30.200]  年終感恩會裏面
[00:32:30.200 --> 00:32:32.200]  去講見證
[00:32:32.200 --> 00:32:34.200]  感恩會 弟兄姊妹
[00:32:34.200 --> 00:32:36.200]  講的是
[00:32:36.200 --> 00:32:38.200]  感恩的說話
[00:32:38.200 --> 00:32:40.200]  數算著的恩
[00:32:40.200 --> 00:32:42.200]  永耀神的名
[00:32:42.200 --> 00:32:44.200]  因為她有個相信
[00:32:44.200 --> 00:32:46.200]  她相信
[00:32:46.200 --> 00:32:48.200]  耶穌在這裏掌權
[00:32:48.200 --> 00:32:50.200]  並且
[00:32:50.200 --> 00:32:52.200]  她樂意信服耶穌
[00:32:52.200 --> 00:32:54.200]  事實上在過去一年裏面
[00:32:54.200 --> 00:32:56.200]  在牧區裏面
[00:32:56.200 --> 00:32:58.200]  其實有不少的組員甚至組長
[00:32:58.200 --> 00:33:00.200]  都有重病
[00:33:00.200 --> 00:33:02.200]  但是他們同樣
[00:33:02.200 --> 00:33:04.200]  是用信靠
[00:33:04.200 --> 00:33:06.200]  和信服去面對
[00:33:06.200 --> 00:33:08.200]  弟兄姊妹
[00:33:08.200 --> 00:33:10.200]  如果我們這樣說
[00:33:10.200 --> 00:33:12.200]  我們說神
[00:33:12.200 --> 00:33:14.200]  行出醫治的神蹟
[00:33:14.200 --> 00:33:16.200]  可以叫她得著
