
[00:00:00.000 --> 00:00:05.000]  你覺得今天的社會,我們活在今天的社會,你覺得男女平等嗎?
[00:19:32.000 --> 00:19:34.000]  我想大家明白一件事
[00:19:34.000 --> 00:19:37.000]  當底波拉這樣做這個決定的時候
[00:19:37.000 --> 00:19:39.000]  他是有風險的
[00:19:39.000 --> 00:19:40.000]  風險是什麼
[00:19:40.000 --> 00:19:41.000]  如果打敗仗的時候
[00:19:41.000 --> 00:19:43.000]  他都會被牽連的
[00:19:43.000 --> 00:19:45.000]  他都會被敵軍所殺的
[00:19:45.000 --> 00:19:46.000]  不過很有趣
[00:19:46.000 --> 00:19:47.000]  很明顯他知道
[00:19:47.000 --> 00:19:49.000]  如果在戰場上
[00:19:49.000 --> 00:19:52.000]  真正打仗的是神的話
[00:19:52.000 --> 00:19:53.000]  是上帝的話
[00:19:53.000 --> 00:19:55.000]  這場戰爭是必定可以得勝
[00:19:55.000 --> 00:19:58.000]  儘管巴拉在開始的時候
[00:19:58.000 --> 00:20:00.000]  是有一點猶疑的
[00:20:00.000 --> 00:20:01.000]  不過要留意
[00:20:01.000 --> 00:20:04.000]  神是親自點名這個人
[00:20:04.000 --> 00:20:06.000]  點名這個人
[00:20:06.000 --> 00:20:09.000]  要他來帶領意識的人去打仗的
[00:20:09.000 --> 00:20:11.000]  底波拉知道
[00:20:11.000 --> 00:20:13.000]  底波拉知道
[00:20:13.000 --> 00:20:14.000]  他要配合
[00:20:14.000 --> 00:20:15.000]  儘管
[00:20:15.000 --> 00:20:16.000]  很明顯
[00:20:16.000 --> 00:20:17.000]  兩個人
[00:20:17.000 --> 00:20:19.000]  巴拉和這個底波拉
[00:20:19.000 --> 00:20:20.000]  做事的風格不同
[00:20:20.000 --> 00:20:21.000]  節奏不同
[00:20:21.000 --> 00:20:22.000]  需求不同
[00:20:22.000 --> 00:20:24.000]  觀點不同
[00:20:24.000 --> 00:20:25.000]  但是
[00:20:25.000 --> 00:20:28.000]  這正正是我們在這個故事當中
[00:20:28.000 --> 00:20:31.000]  學到的第二個功課
[00:20:31.000 --> 00:20:32.000]  大家有沒有留意
[00:20:32.000 --> 00:20:34.000]  很多時候當我們一起去侍奉
[00:20:34.000 --> 00:20:38.000]  在團隊裡面一同合作的時候
[00:20:38.000 --> 00:20:40.000]  跟我們一起合作的人的步伐
[00:20:40.000 --> 00:20:41.000]  態度
[00:20:41.000 --> 00:20:45.000]  未必是我們所期望的
[00:20:45.000 --> 00:20:46.000]  工作的進度
[00:20:46.000 --> 00:20:49.000]  或者預設的目標
[00:20:49.000 --> 00:20:52.000]  都可能有所落差的
[00:20:52.000 --> 00:20:54.000]  曾經有沒有自己這樣說過
[00:20:54.000 --> 00:20:55.000]  或者聽別人這樣說過
[00:20:55.000 --> 00:20:56.000]  算了吧
[00:20:56.000 --> 00:20:57.000]  找他來做
[00:20:57.000 --> 00:20:59.000]  找別人來做
[00:20:59.000 --> 00:21:00.000]  自己做也好過了
[00:21:00.000 --> 00:21:02.000]  沒那麼高興
[00:21:02.000 --> 00:21:05.000]  有沒有聽過這些話
[00:21:05.000 --> 00:21:08.000]  不過如果回看底波拉
[00:21:08.000 --> 00:21:11.000]  他沒有在巴拉軟弱的時候放棄他
[00:21:11.000 --> 00:21:12.000]  反而
[00:21:12.000 --> 00:21:15.000]  跟他一起同工
[00:21:15.000 --> 00:21:17.000]  他不但只有說
[00:21:17.000 --> 00:21:19.000]  他真的有行動
[00:21:19.000 --> 00:21:22.000]  來跟他一起去
[00:21:22.000 --> 00:21:23.000]  我們再看下去的時候
[00:21:23.000 --> 00:21:25.000]  第23節可以說
[00:21:25.000 --> 00:21:28.000]  是這個故事的一個結語
[00:21:28.000 --> 00:21:31.000]  這個結語是清清楚楚告訴我們
[00:21:31.000 --> 00:21:33.000]  這場戰爭是神
[00:21:33.000 --> 00:21:37.000]  是上帝讓以色列人得勝的
[00:21:37.000 --> 00:21:38.000]  接著
[00:21:38.000 --> 00:21:40.000]  我們如果看下一章
[00:21:40.000 --> 00:21:41.000]  第五章的時候
[00:21:41.000 --> 00:21:43.000]  就記載了底波拉
[00:21:43.000 --> 00:21:48.000]  為贊美神的勝利而作的一首歌
[00:21:48.000 --> 00:21:50.000]  其中有一些關於上帝
[00:21:50.000 --> 00:21:55.000]  怎樣用奇蹟去擊敗敵人的描述
[00:21:55.000 --> 00:22:00.000]  經常這樣說
[00:22:00.000 --> 00:22:02.000]  星獸從天上爭前
[00:22:02.000 --> 00:22:05.000]  從其軌道攻擊西西拉
[00:22:05.000 --> 00:22:09.000]  機訊古河把敵人沖沒
[00:22:09.000 --> 00:22:11.000]  我們可以想像
[00:22:11.000 --> 00:22:14.000]  當時西西拉軍隊的鐵車
[00:22:14.000 --> 00:22:17.000]  威威風風一路殺過去
[00:22:17.000 --> 00:22:19.000]  打算跟以色列人開戰
[00:22:19.000 --> 00:22:22.000]  誰知道突然間一場暴雨
[00:22:22.000 --> 00:22:25.000]  把土地變成泥漿
[00:22:25.000 --> 00:22:27.000]  大家想像一下
[00:22:27.000 --> 00:22:29.000]  你的車
[00:22:29.000 --> 00:22:32.000]  你的鐵車走在泥漿上會怎樣
[00:22:32.000 --> 00:22:34.000]  動彈不得
[00:22:34.000 --> 00:22:36.000]  英文有句說話叫什麼
[00:22:36.000 --> 00:22:38.000]  Stuck in the mud
[00:22:38.000 --> 00:22:42.000]  我不知道這句說話是否從這個故事來查
[00:22:42.000 --> 00:22:44.000]  他就是這樣stuck in the mud
[00:22:44.000 --> 00:22:45.000]  車子走不了
[00:22:45.000 --> 00:22:48.000]  就在這個時候聖經說
[00:22:48.000 --> 00:22:51.000]  我的靈應當努力前行
[00:22:51.000 --> 00:22:54.000]  乃是撞馬遲驅
[00:22:54.000 --> 00:22:56.000]  踢跳奔騰
[00:22:56.000 --> 00:22:57.000]  簡單的說話
[00:22:57.000 --> 00:22:58.000]  我們可以想像
[00:22:58.000 --> 00:23:00.000]  當時在電影大銀幕的時候
[00:23:00.000 --> 00:23:02.000]  嘩
[00:23:02.000 --> 00:23:04.000]  這麼多部鐵車
[00:23:04.000 --> 00:23:07.000]  在泥漿上動彈不得
[00:23:07.000 --> 00:23:09.000]  巴拉一聲號令
[00:23:09.000 --> 00:23:12.000]  所有的埋伏在山上的
[00:23:12.000 --> 00:23:15.000]  以色列一萬大軍
[00:23:15.000 --> 00:23:18.000]  鞭策他們的馬匹
[00:23:18.000 --> 00:23:19.000]  從山沖下
[00:23:19.000 --> 00:23:22.000]  一路沖下一路喊叫
[00:23:22.000 --> 00:23:27.000]  然後開始殺敵
[00:23:27.000 --> 00:23:29.000]  底波拉記錄了
[00:23:29.000 --> 00:23:33.000]  上帝在這場戰爭所做過的神蹟
[00:23:33.000 --> 00:23:37.000]  和神為百姓所做的奇妙作為
[00:23:37.000 --> 00:23:40.000]  他就是將這個感恩的說話
[00:23:40.000 --> 00:23:43.000]  用歌曲的方式來表達出來
[00:23:43.000 --> 00:23:46.000]  為什麼用歌曲的方式
[00:23:46.000 --> 00:23:47.000]  很簡單
[00:23:47.000 --> 00:23:49.000]  好讓他的百姓
[00:23:49.000 --> 00:23:54.000]  可以永遠向神歌唱感恩
[00:23:54.000 --> 00:23:56.000]  我想大家都會留意到
[00:23:56.000 --> 00:23:57.000]  在這首歌中
[00:23:57.000 --> 00:23:59.000]  如果大家回去有機會看的時候
[00:23:59.000 --> 00:24:00.000]  你必定會留意到
[00:24:00.000 --> 00:24:03.000]  在這個讚美的歌裡面
[00:24:03.000 --> 00:24:05.000]  底波拉除了將榮耀歸給
[00:24:05.000 --> 00:24:07.000]  天父上帝之外
[00:24:07.000 --> 00:24:09.000]  他也將功勞歸給其他
[00:24:09.000 --> 00:24:11.000]  有貢獻的參與者
[00:24:11.000 --> 00:24:13.000]  他有提到巴拉
[00:24:13.000 --> 00:24:15.000]  不過他沒有提到
[00:24:15.000 --> 00:24:17.000]  巴拉開始時候的猶疑
[00:24:17.000 --> 00:24:18.000]  他只是提到
[00:24:18.000 --> 00:24:20.000]  巴拉如何帶領群眾
[00:24:20.000 --> 00:24:21.000]  消滅敵人的勇敢
[00:24:21.000 --> 00:24:24.000]  他也提到這個瓦翼
[00:24:24.000 --> 00:24:25.000]  他稱讚瓦翼
[00:24:25.000 --> 00:24:27.000]  他做事相當聰明
[00:24:27.000 --> 00:24:31.000]  很冷靜激打西西拉
[00:24:31.000 --> 00:24:35.000]  然後就為整場戰爭畫上句號
[00:24:35.000 --> 00:24:37.000]  這個我覺得是我們
[00:24:37.000 --> 00:24:38.000]  在這個故事裡面
[00:24:38.000 --> 00:24:40.000]  可以學到的第三個功課
[00:24:40.000 --> 00:24:43.000]  就是信徒為神作功
[00:24:43.000 --> 00:24:46.000]  事功有果效
[00:24:46.000 --> 00:24:47.000]  就要怎樣
[00:24:47.000 --> 00:24:50.000]  將榮耀歸給天父上帝
[00:24:50.000 --> 00:24:51.000]  也同一個時間
[00:24:51.000 --> 00:24:52.000]  我們需要肯定欣賞
[00:24:52.000 --> 00:24:55.000]  以及感謝所有的同工
[00:24:55.000 --> 00:24:57.000]  一起的參與者
[00:24:57.000 --> 00:24:58.000]  作為一個結論
[00:24:58.000 --> 00:25:00.000]  我們可以看到
[00:25:00.000 --> 00:25:03.000]  儘管底波拉是一個女人
[00:25:03.000 --> 00:25:05.000]  儘管巴拉在開始的時候
[00:25:05.000 --> 00:25:06.000]  有猶疑
[00:25:06.000 --> 00:25:10.000]  儘管瓦翼只有口釘
[00:25:10.000 --> 00:25:16.000]  但是當人願意被神使用的時候
[00:25:16.000 --> 00:25:19.000]  人就能夠擊敗給我們
[00:25:19.000 --> 00:25:20.000]  強大
[00:25:20.000 --> 00:25:23.000]  裝備給我們好的敵人
[00:25:23.000 --> 00:25:28.000]  神會使用任何
[00:25:28.000 --> 00:25:31.000]  每一個願意被神使用的人
[00:25:31.000 --> 00:25:34.000]  無論我們有什麼限制
[00:25:34.000 --> 00:25:36.000]  或者是缺點
[00:25:36.000 --> 00:25:38.000]  每一個人是完美的
[00:25:38.000 --> 00:25:40.000]  當我們作為一個團隊
[00:25:40.000 --> 00:25:44.000]  為神去做功的時候
[00:25:44.000 --> 00:25:47.000]  我們需要明白
[00:25:47.000 --> 00:25:49.000]  每一個人都有弱點
[00:25:49.000 --> 00:25:51.000]  每一個人都有優點
[00:25:51.000 --> 00:25:54.000]  我們需要運用各自的恩賜
[00:25:54.000 --> 00:25:55.000]  互相配搭
[00:25:55.000 --> 00:25:56.000]  互相包容
[00:25:56.000 --> 00:25:58.000]  互相遷就
[00:25:58.000 --> 00:26:01.000]  來完成神的使命
[00:26:01.000 --> 00:26:02.000]  也要清楚知道
[00:26:02.000 --> 00:26:04.000]  剛才我也提過
[00:26:04.000 --> 00:26:05.000]  當我們認定
[00:26:05.000 --> 00:26:09.000]  我們爭戰的真正在戰場上
[00:26:09.000 --> 00:26:11.000]  是天父上帝的時候
[00:26:11.000 --> 00:26:12.000]  我告訴大家
[00:26:12.000 --> 00:26:13.000]  這場的戰爭
[00:26:13.000 --> 00:26:15.000]  已經勝負定了出來
[00:26:15.000 --> 00:26:16.000]  神必得稱
[00:26:16.000 --> 00:26:21.000]  我們只不過是一個屬靈爭戰的參與者
[00:26:21.000 --> 00:26:24.000]  真正的工作
[00:26:24.000 --> 00:26:25.000]  是聖靈
[00:26:25.000 --> 00:26:27.000]  是天父上帝
[00:26:27.000 --> 00:26:30.000]  願神都使用我們每一個人
[00:26:30.000 --> 00:26:32.000]  在祂的侍功裡面
[00:26:32.000 --> 00:26:33.000]  來參與
[00:26:33.000 --> 00:26:35.000]  讓神得著祂當得的榮耀
[00:26:35.000 --> 00:26:37.000]  讓我們在同體裡祈禱
[00:26:37.000 --> 00:26:39.000]  祖叔叔我們多謝你
[00:26:39.000 --> 00:26:40.000]  底波拉的故事
[00:26:40.000 --> 00:26:42.000]  再一次提醒我們
[00:26:42.000 --> 00:26:44.000]  主神你會選用
[00:26:44.000 --> 00:26:46.000]  每一個願意給你使用的人
[00:26:46.000 --> 00:26:47.000]  所以神下求你
[00:26:47.000 --> 00:26:49.000]  讓我們都有一個願意的心
[00:26:49.000 --> 00:26:52.000]  在你面前謙虛的等候神你的差遣
[00:26:52.000 --> 00:26:53.000]  讓我們有一些看到
[00:26:53.000 --> 00:26:57.000]  我們不能夠力不所及的時候
[00:26:57.000 --> 00:26:58.000]  神下你加力
[00:26:58.000 --> 00:26:59.000]  就是因為這樣
[00:26:59.000 --> 00:27:02.000]  我們才能夠在屬靈的路上有成長
[00:27:02.000 --> 00:27:04.000]  能夠更加懂得以求你
[00:27:04.000 --> 00:27:06.000]  更加的活得像你
[00:27:06.000 --> 00:27:09.000]  求你恩待使用賜福
[00:27:09.000 --> 00:27:10.000]  這樣的祈禱交託
[00:27:10.000 --> 00:27:12.000]  奉耶穌名字而求
[00:27:12.000 --> 00:27:13.000]  阿們
