
[00:00:00.000 --> 00:00:05.040]  我們需要很用心地去看保羅良祿的來臨
[00:16:25.200 --> 00:16:27.560]  那在基督耶穌裏死了的人
[00:16:27.560 --> 00:16:28.560]  必先復活
[00:16:28.560 --> 00:16:31.920]  然後我們這些活着還傳流到
[00:16:31.920 --> 00:16:35.400]  必和他們一同被提到雲裏
[00:16:35.400 --> 00:16:37.280]  在空中與主相會
[00:16:37.280 --> 00:16:40.840]  這樣我們就要與主永遠同在
[00:16:40.840 --> 00:16:45.160]  所以你們當用這些話彼此勸勉
[00:16:45.160 --> 00:16:46.960]  真的很偉強氣
[00:16:46.960 --> 00:16:48.320]  這幾節聖經
[00:16:48.320 --> 00:16:49.920]  神學家就真的厲害了
[00:16:49.920 --> 00:16:51.240]  就在這裏討論
[00:16:51.240 --> 00:16:52.880]  這叫末世論
[00:16:52.880 --> 00:16:55.080]  叫什麼號角
[00:16:55.080 --> 00:16:57.240]  究竟有沒有被提
[00:16:57.240 --> 00:16:58.560]  有沒有在空中
[00:16:58.560 --> 00:17:00.880]  我們討論了很多東西
[00:17:00.880 --> 00:17:02.760]  其實你不需要理這些東西
[00:17:02.760 --> 00:17:05.440]  重要的東西是保羅告訴他什麼
[00:17:05.440 --> 00:17:07.200]  就是你們死了的親友
[00:17:07.200 --> 00:17:08.520]  如果他是主來
[00:17:08.520 --> 00:17:10.080]  他認識上帝的話
[00:17:10.080 --> 00:17:14.200]  他是會與耶穌基督有份的
[00:17:14.200 --> 00:17:17.040]  而且他們不會是第二級的民族
[00:17:17.040 --> 00:17:18.160]  就是他不會是
[00:17:18.160 --> 00:17:20.720]  你是做頭等
[00:17:20.720 --> 00:17:21.760]  然後他做二等
[00:17:21.760 --> 00:17:23.680]  他會復活
[00:17:23.680 --> 00:17:28.160]  跟着跟我們一起迎接主耶穌基督
[00:17:28.160 --> 00:17:30.240]  我記得我星期二晚上
[00:17:30.240 --> 00:17:31.480]  準備完之後我回家
[00:17:31.480 --> 00:17:33.880]  我和太太說這段事的時候
[00:17:33.880 --> 00:17:35.640]  我太太給了一個反應給我
[00:17:35.640 --> 00:17:37.880]  她說接受羅來加教會的弟兄姐妹
[00:17:37.880 --> 00:17:39.720]  真的很cute
[00:17:39.720 --> 00:17:41.600]  很可愛
[00:17:41.600 --> 00:17:42.880]  她慌死
[00:17:42.880 --> 00:17:44.640]  我爸爸和耶穌沒有份
[00:17:44.640 --> 00:17:47.000]  你知不知道
[00:17:47.000 --> 00:17:50.480]  就不是說她怕她爸爸落地獄那些東西
[00:17:50.480 --> 00:17:53.800]  她覺得人生最大的盼望
[00:17:53.800 --> 00:17:55.400]  就是主耶穌基督回來
[00:17:55.400 --> 00:17:58.520]  跟着我們與祂永遠同在
[00:17:58.520 --> 00:18:01.400]  所以留心保羅說他們的盼望是什麼
[00:18:01.400 --> 00:18:04.320]  他們的盼望是要與主永遠同在
[00:18:04.320 --> 00:18:07.720]  就不是上天堂那麼簡單
[00:18:07.720 --> 00:18:10.720]  今天很多人想着很想上天堂
[00:18:10.720 --> 00:18:13.400]  但是不是上天堂與主同在
[00:18:13.400 --> 00:18:16.200]  在天堂天天喫自助餐不會肥
[00:18:16.200 --> 00:18:17.880]  有錢花不完
[00:18:17.880 --> 00:18:19.120]  喜歡做什麼就做什麼
[00:18:19.120 --> 00:18:20.240]  天天打高爾夫球
[00:18:20.240 --> 00:18:21.280]  那就是天堂
[00:18:21.280 --> 00:18:25.080]  那不是天堂
[00:18:25.080 --> 00:18:27.120]  接受羅來加教會的弟兄姐妹
[00:18:27.120 --> 00:18:29.680]  想要的是要與主永遠同在
[00:18:29.680 --> 00:18:31.200]  而當保羅告訴你
[00:18:31.200 --> 00:18:34.080]  我們最終所有人與主去
[00:18:34.080 --> 00:18:35.760]  你可以想象
[00:18:35.760 --> 00:18:38.520]  他馬上開一個party在那裏
[00:18:38.520 --> 00:18:39.400]  耶穌會回來
[00:18:39.400 --> 00:18:41.480]  耶穌會回來
[00:18:41.480 --> 00:18:47.040]  我不知道你今天有多想耶穌會回來
[00:18:47.040 --> 00:18:50.280]  或者你想不想耶穌回來
[00:18:50.280 --> 00:18:53.520]  你渴不渴望與主永遠同在
[00:18:53.520 --> 00:18:55.720]  如果你回來教會也是按撥鍾
[00:18:55.720 --> 00:18:58.320]  都是想想快點吧
[00:18:58.320 --> 00:18:59.040]  去喝茶了
[00:18:59.040 --> 00:19:01.160]  肚子餓了
[00:19:01.160 --> 00:19:02.840]  我想如果耶穌回來
[00:19:02.840 --> 00:19:05.880]  你也不會很開心
[00:19:05.880 --> 00:19:09.040]  這個是接受羅來加前後說給我們的挑戰
[00:19:09.040 --> 00:19:09.920]  三點
[00:19:09.920 --> 00:19:11.880]  不是隨意禱告
[00:19:11.880 --> 00:19:12.960]  隨心謝恩
[00:19:12.960 --> 00:19:15.040]  不是隨隨便便的
[00:19:15.040 --> 00:19:19.920]  而是在患難中起落的順道
[00:19:19.920 --> 00:19:26.600]  並且期盼基督救主快來與他永在
[00:19:26.600 --> 00:19:28.360]  與主耶穌基督永遠同在
[00:19:28.360 --> 00:19:29.120]  好得無比
[00:19:29.120 --> 00:19:30.280]  你記得保羅怎麼說
[00:19:30.280 --> 00:19:33.440]  他說若他處於兩難之中
[00:19:33.440 --> 00:19:36.920]  他想與基督永遠同在
[00:19:36.920 --> 00:19:38.120]  現在就永遠同在
[00:19:38.120 --> 00:19:41.960]  但是他知道如果上帝要他繼續留在這個世界上
[00:19:41.960 --> 00:19:43.800]  爲了菲律賓的教會
[00:19:43.800 --> 00:19:44.920]  爲了其他的教會
[00:19:44.920 --> 00:19:49.880]  他願意繼續在地上去侍奉、去受苦
