
[00:00:00.000 --> 00:00:06.000]  今年的主題是「以禱操年暫處身邊」
[00:18:29.500 --> 00:18:31.500]  今天我們要怎樣?
[00:18:31.500 --> 00:18:33.500]  幫我們自己的同胞
[00:18:33.500 --> 00:18:35.500]  贖回他們的子女
[00:18:35.500 --> 00:18:38.500]  不要讓他們去漂洋過海
[00:18:38.500 --> 00:18:40.500]  做外地傭工
[00:18:40.500 --> 00:18:42.500]  你們不僅沒有這樣做
[00:18:42.500 --> 00:18:44.500]  還來加一把腳
[00:18:44.500 --> 00:18:45.500]  多踹兩腳
[00:18:45.500 --> 00:18:46.500]  來謀取暴利
[00:18:46.500 --> 00:18:49.500]  令他們賣自己的兒女
[00:18:49.500 --> 00:18:50.500]  有沒有搞錯?
[00:18:50.500 --> 00:18:51.500]  這些是什麼人?
[00:18:51.500 --> 00:18:53.500]  尼西米就指責他們
[00:18:53.500 --> 00:18:56.500]  所以你看到
[00:18:56.500 --> 00:18:59.500]  尼西米很正義的發聲
[00:18:59.500 --> 00:19:01.500]  但這班人有什麼反應?
[00:19:01.500 --> 00:19:03.500]  很清晰的
[00:19:03.500 --> 00:19:05.500]  第八節的下半節
[00:19:05.500 --> 00:19:07.500]  他們就靜默不語
[00:19:07.500 --> 00:19:09.500]  無話可答
[00:19:09.500 --> 00:19:11.500]  為什麼無話可答?
[00:19:11.500 --> 00:19:13.500]  如果不對的話
[00:19:13.500 --> 00:19:14.500]  他們一定會反駁
[00:19:14.500 --> 00:19:15.500]  所以你看到
[00:19:15.500 --> 00:19:17.500]  那些記者去打麥
[00:19:17.500 --> 00:19:18.500]  問那些高官
[00:19:18.500 --> 00:19:19.500]  或者問我們的首長
[00:19:19.500 --> 00:19:21.500]  有時候是默然不語的
[00:19:21.500 --> 00:19:22.500]  聽不到聽不到
[00:19:22.500 --> 00:19:24.500]  碰走碰過的
[00:19:24.500 --> 00:19:25.500]  就是因為什麼?
[00:19:25.500 --> 00:19:27.500]  就是真的無話可答
[00:19:27.500 --> 00:19:30.500]  尼西米指出這班人
[00:19:30.500 --> 00:19:32.500]  你們犯錯
[00:19:32.500 --> 00:19:34.500]  是因為基於你們的心態不好
[00:19:34.500 --> 00:19:38.500]  你們就缺乏了一個敬畏神的心
[00:19:38.500 --> 00:19:39.500]  我們一起來看
[00:19:39.500 --> 00:19:41.500]  尼西米第五章第九節
[00:19:41.500 --> 00:19:42.500]  我們一起讀出
[00:19:42.500 --> 00:19:43.500]  我又說
[00:19:43.500 --> 00:19:45.500]  你們所行的不善
[00:19:45.500 --> 00:19:49.500]  你們行事不當敬畏我們的神嗎?
[00:19:49.500 --> 00:19:52.500]  不然難免我們的仇敵
[00:19:52.500 --> 00:19:54.500]  外邦人誹謗我們
[00:19:54.500 --> 00:19:57.500]  你留意這句話
[00:19:57.500 --> 00:19:59.500]  你們所行的不善
[00:19:59.500 --> 00:20:01.500]  善是什麼呢?
[00:20:01.500 --> 00:20:03.500]  待會我們會解釋
[00:20:03.500 --> 00:20:04.500]  最近大家都很熟悉
[00:20:04.500 --> 00:20:06.500]  連一些不信耶穌的人
[00:20:06.500 --> 00:20:08.500]  都知道善是什麼一回事
[00:20:08.500 --> 00:20:11.500]  你們所行的是不善
[00:20:11.500 --> 00:20:13.500]  為什麼?
[00:20:13.500 --> 00:20:16.500]  你們就是缺乏了敬畏神的心
[00:20:16.500 --> 00:20:18.500]  你們缺乏了敬畏神的心
[00:20:18.500 --> 00:20:20.500]  所以引致你們會做這件事
[00:20:20.500 --> 00:20:22.500]  如果我們有一個敬畏神的心
[00:20:22.500 --> 00:20:26.500]  你整個人的生活取向價值觀
[00:20:26.500 --> 00:20:29.500]  是完全不同的
[00:20:29.500 --> 00:20:32.500]  尼西米敬畏神
[00:20:32.500 --> 00:20:35.500]  跟他們有一個很大的分別
[00:20:35.500 --> 00:20:36.500]  接著尼西米說
[00:20:36.500 --> 00:20:39.500]  你們這樣剝削我們自己的同胞
[00:20:39.500 --> 00:20:42.500]  不單單令同胞受傷害
[00:20:42.500 --> 00:20:44.500]  更加一件事是什麼呢?
[00:20:44.500 --> 00:20:46.500]  令那些不信的人
[00:20:46.500 --> 00:20:48.500]  那些外邦人恥笑我們
[00:20:48.500 --> 00:20:49.500]  譏諷我們
[00:20:49.500 --> 00:20:50.500]  侮辱我們
[00:20:50.500 --> 00:20:52.500]  羞辱了神的命
[00:20:52.500 --> 00:20:55.500]  大家有沒有一個感覺
[00:20:55.500 --> 00:20:56.500]  當我寫到這裡的時候
[00:20:56.500 --> 00:20:57.500]  我就想起
[00:20:57.500 --> 00:21:00.500]  七月二十五日的一件事
[00:21:00.500 --> 00:21:01.500]  七月二十五日發生什麼事
[00:21:01.500 --> 00:21:02.500]  大家知不知道?
[00:21:02.500 --> 00:21:03.500]  有些人知道
[00:21:03.500 --> 00:21:05.500]  但我一說你會記得
[00:21:05.500 --> 00:21:09.500]  在新界的聽證會裡
[00:21:09.500 --> 00:21:12.500]  一個中文大學的同學
[00:21:12.500 --> 00:21:13.500]  拿了一本聖經
[00:21:13.500 --> 00:21:15.500]  遞上給陳茂波
[00:21:15.500 --> 00:21:17.500]  跟他說你是基督徒
[00:21:17.500 --> 00:21:18.500]  我也是基督徒
[00:21:18.500 --> 00:21:19.500]  你是新亞畢業
[00:21:19.500 --> 00:21:21.500]  我現在正在讀新亞
[00:21:21.500 --> 00:21:23.500]  你應該要做基督徒要做的事
[00:21:23.500 --> 00:21:25.500]  所以送一本新的聖經給他
[00:21:25.500 --> 00:21:26.500]  接著陳茂波一說
[00:21:26.500 --> 00:21:27.500]  我看到的時候
[00:21:27.500 --> 00:21:28.500]  我說不要說了
[00:21:28.500 --> 00:21:30.500]  你不要害我了
[00:21:30.500 --> 00:21:31.500]  陳茂波怎麼說?
[00:21:31.500 --> 00:21:33.500]  我也是基督徒
[00:21:33.500 --> 00:21:34.500]  2008年的時候
[00:21:34.500 --> 00:21:37.500]  我的名片是印著
[00:21:37.500 --> 00:21:38.500]  行公義
[00:21:38.500 --> 00:21:40.500]  好憐憫
[00:21:40.500 --> 00:21:42.500]  我說你閉嘴吧
[00:21:42.500 --> 00:21:44.500]  你不是見證神
[00:21:44.500 --> 00:21:45.500]  現在你這樣說
[00:21:45.500 --> 00:21:46.500]  會害死我們
[00:21:46.500 --> 00:21:48.500]  我不知道你有沒有一些不信的家人
[00:21:48.500 --> 00:21:51.500]  基督徒會做這些事嗎?
[00:21:51.500 --> 00:21:54.500]  你明白這個道理嗎?
[00:21:54.500 --> 00:21:56.500]  這不是見證
[00:21:56.500 --> 00:21:57.500]  尼欽就指責這些人
[00:21:57.500 --> 00:21:59.500]  你們這些有錢人
[00:21:59.500 --> 00:22:00.500]  雖然你敬拜神
[00:22:00.500 --> 00:22:01.500]  你做這些事的時候
[00:22:01.500 --> 00:22:03.500]  是令人恥笑我們
[00:22:03.500 --> 00:22:06.500]  令神的名利受羞辱
[00:22:06.500 --> 00:22:09.500]  為什麼尼欽有這麼大的勇氣
[00:22:09.500 --> 00:22:11.500]  去斥責
[00:22:11.500 --> 00:22:14.500]  挑戰這些權貴
[00:22:14.500 --> 00:22:15.500]  很簡單
[00:22:15.500 --> 00:22:18.500]  就是尼欽自己本身做得好
[00:22:18.500 --> 00:22:21.500]  他能夠行得正的時候
[00:22:21.500 --> 00:22:24.500]  他才有資格去指責這些人的錯誤
[00:22:24.500 --> 00:22:28.500]  尼欽絕對沒有假公濟私
[00:22:28.500 --> 00:22:33.500]  他也避免了一切跟自己利益有關的事
[00:22:33.500 --> 00:22:36.500]  所以他能夠鏗鏘有聲的
[00:22:36.500 --> 00:22:38.500]  指責這些權貴
[00:22:38.500 --> 00:22:40.500]  他更加指出
[00:22:40.500 --> 00:22:42.500]  我和我的兄弟
[00:22:42.500 --> 00:22:43.500]  我的僕人
[00:22:43.500 --> 00:22:46.500]  也有借錢給這些市民
[00:22:46.500 --> 00:22:49.500]  但是我沒有收取任何的利息
[00:22:49.500 --> 00:22:50.500]  所以你們也要這樣做
[00:22:50.500 --> 00:22:51.500]  我們一起去讀
[00:22:51.500 --> 00:22:53.500]  尼欽米第五章第十節
[00:22:53.500 --> 00:22:56.500]  我和我的弟兄與僕人
[00:22:56.500 --> 00:22:59.500]  也將銀錢糧食借給百姓
[00:22:59.500 --> 00:23:03.500]  我們大家都當面去利息
[00:23:03.500 --> 00:23:04.500]  不要忘記
[00:23:04.500 --> 00:23:06.500]  尼欽米說這句話的時候
[00:23:06.500 --> 00:23:10.500]  是在民眾大會上說的
[00:23:10.500 --> 00:23:12.500]  如果尼欽米說的不是事實
[00:23:12.500 --> 00:23:14.500]  立刻被人踢爆
[00:23:14.500 --> 00:23:15.500]  不是吧
[00:23:15.500 --> 00:23:16.500]  你說沒有收取利息
[00:23:16.500 --> 00:23:18.500]  你那次多收了我一口氣
[00:23:18.500 --> 00:23:20.500]  那就死定了
[00:23:20.500 --> 00:23:23.500]  掩飾不了
[00:23:23.500 --> 00:23:24.500]  你記不記得
[00:23:24.500 --> 00:23:26.500]  陳茂波不是說過
[00:23:26.500 --> 00:23:28.500]  我買的土地與我無關
[00:23:28.500 --> 00:23:29.500]  是我太太的
[00:23:29.500 --> 00:23:31.500]  我是沒有任何的利益
[00:23:31.500 --> 00:23:33.500]  誰知道沒多久
[00:23:33.500 --> 00:23:36.500]  租去農地的伯伯真厲害
[00:23:36.500 --> 00:23:39.500]  保持著很多年前的那張收條
[00:23:39.500 --> 00:23:40.500]  大家拍得很清楚
[00:23:40.500 --> 00:23:42.500]  吸了一個印是誰簽名的
[00:23:42.500 --> 00:23:44.500]  是陳茂波簽名的
[00:23:44.500 --> 00:23:45.500]  接著就說
[00:23:45.500 --> 00:23:46.500]  他來這裡
[00:23:46.500 --> 00:23:49.500]  他說自己是業主
[00:23:49.500 --> 00:23:51.500]  你記不記得
[00:23:51.500 --> 00:23:53.500]  接著人們又問陳茂波
[00:23:53.500 --> 00:23:54.500]  你記不記得
[00:23:54.500 --> 00:23:57.500]  你說過你是業主
[00:23:57.500 --> 00:23:59.500]  就是靜默
[00:23:59.500 --> 00:24:00.500]  無話可說
[00:24:00.500 --> 00:24:01.500]  不記得
[00:24:01.500 --> 00:24:02.500]  沒有回應
[00:24:02.500 --> 00:24:04.500]  但之前剛好很清楚記得
[00:24:04.500 --> 00:24:06.500]  我買這個地的時候是五月
[00:24:06.500 --> 00:24:09.500]  我買的時候是農地
[00:24:09.500 --> 00:24:13.500]  但五月底之後就轉了工業用地
[00:24:13.500 --> 00:24:16.500]  其實價值提升了
[00:24:16.500 --> 00:24:18.500]  這些你記得這麼清楚
[00:24:18.500 --> 00:24:20.500]  你自己有沒有說過你是老闆
[00:24:20.500 --> 00:24:22.500]  是不記得的
[00:24:22.500 --> 00:24:24.500]  你知不知道如果李希敏說謊
[00:24:24.500 --> 00:24:27.500]  我沒有收取任何利息的時候
[00:24:27.500 --> 00:24:29.500]  這個不是事實
[00:24:29.500 --> 00:24:30.500]  死定了
[00:24:30.500 --> 00:24:32.500]  立刻被人帶去揭穿
[00:24:32.500 --> 00:24:35.500]  所以李希敏所說的是真實的
[00:24:35.500 --> 00:24:39.500]  他這個宣告不單單證明了他生命的純正
[00:24:39.500 --> 00:24:44.500]  更加拉近了他和人民之間的距離
[00:24:44.500 --> 00:24:47.500]  這班人民原來知道這個特首
[00:24:47.500 --> 00:24:48.500]  真的這麼愛我們
[00:24:48.500 --> 00:24:50.500]  站在我們那邊
[00:24:50.500 --> 00:24:52.500]  他這份親民
[00:24:52.500 --> 00:24:53.500]  這份愛心
[00:24:53.500 --> 00:24:57.500]  他的借貸真是負群解群
[00:24:57.500 --> 00:24:59.500]  跟那些成人之危
[00:24:59.500 --> 00:25:02.500]  去掠取暴利的人
[00:25:02.500 --> 00:25:04.500]  是有天淵之別
[00:25:04.500 --> 00:25:07.500]  但最重要的是他有敬畏神的心
[00:25:07.500 --> 00:25:09.500]  隨即李希敏逼迫這班人
[00:25:09.500 --> 00:25:12.500]  不可以再收他們利息不單止
[00:25:12.500 --> 00:25:14.500]  還要求他們做一件事
[00:25:14.500 --> 00:25:18.500]  將田地歸還給他們
[00:25:18.500 --> 00:25:19.500]  這班人你猜遠不遠?
[00:25:19.500 --> 00:25:20.500]  當然不遠
[00:25:20.500 --> 00:25:22.500]  但現在群情洶湧
[00:25:22.500 --> 00:25:23.500]  在群眾壓力底下
[00:25:23.500 --> 00:25:24.500]  於是怎樣?
[00:25:24.500 --> 00:25:26.500]  先答應你
[00:25:26.500 --> 00:25:28.500]  但李希敏很聰明
[00:25:28.500 --> 00:25:30.500]  立刻要他們簽約
[00:25:30.500 --> 00:25:31.500]  然後還要什麼?
[00:25:31.500 --> 00:25:33.500]  叫祭司來
[00:25:33.500 --> 00:25:37.500]  叫他們在神面前起誓立約
[00:25:37.500 --> 00:25:40.500]  如果你不遵守你所做的
[00:25:40.500 --> 00:25:43.500]  你會被神大大的咒詛
[00:25:43.500 --> 00:25:44.500]  這段經文就記載在
[00:25:44.500 --> 00:25:46.500]  李希敏的五章十一到十三節
[00:25:46.500 --> 00:25:47.500]  大家回去看
[00:25:47.500 --> 00:25:49.500]  在這個時候
[00:25:49.500 --> 00:25:52.500]  百姓見到李希敏所處理這件事
[00:25:52.500 --> 00:25:54.500]  見到這班富戶終於肯來
[00:25:54.500 --> 00:25:57.500]  但是他說不收利息的時候
[00:25:57.500 --> 00:25:58.500]  他們有什麼反應?
[00:25:58.500 --> 00:26:00.500]  我們一起去讀第十三節
[00:26:03.500 --> 00:26:05.500]  又讚美耶和華
[00:26:05.500 --> 00:26:08.500]  百姓就照著左傾去的去行
[00:26:08.500 --> 00:26:12.500]  你看李希敏終於可以平息民憤
[00:26:12.500 --> 00:26:16.500]  這個特區首長
[00:26:16.500 --> 00:26:18.500]  處理危機事件
[00:26:18.500 --> 00:26:21.500]  那種方法、生命力
[00:26:21.500 --> 00:26:23.500]  是不是令你很羨慕?
[00:26:23.500 --> 00:26:25.500]  和慨嘆呢?
[00:26:25.500 --> 00:26:27.500]  我就是
[00:26:27.500 --> 00:26:30.500]  為什麼我們面對危機的時候
[00:26:30.500 --> 00:26:32.500]  是經常失誤?
[00:26:32.500 --> 00:26:35.500]  你看李希敏就有這種勇氣
[00:26:35.500 --> 00:26:37.500]  因為她行得正
[00:26:37.500 --> 00:26:39.500]  然後她就求神
[00:26:39.500 --> 00:26:40.500]  你去施恩給她
[00:26:40.500 --> 00:26:45.500]  但是這個求恩的憑據在哪裡呢?
[00:26:45.500 --> 00:26:48.500]  我透過李希敏的五章十四到十九節
[00:26:48.500 --> 00:26:50.500]  其實是第十八節
[00:26:50.500 --> 00:26:54.500]  我就看到當時的社會是怎樣
[00:26:54.500 --> 00:26:57.500]  和李希敏的政績是怎樣
[00:26:57.500 --> 00:27:00.500]  李希敏很令我們驚訝
[00:27:00.500 --> 00:27:05.500]  原來她打工不收人工
[00:27:05.500 --> 00:27:07.500]  不收俸祿
[00:27:07.500 --> 00:27:10.500]  而且不是一個月
[00:27:10.500 --> 00:27:11.500]  一年
[00:27:11.500 --> 00:27:14.500]  是十二年這麼久
[00:27:14.500 --> 00:27:18.500]  我們一起去讀李希敏的第五章第十四節
[00:27:18.500 --> 00:27:34.500]  自從我碰派作猶大地的省長,就是從雅達竊西王二十年直到二十二年,共十二年之久,我與我弟兄都沒有吃省長的捧綠
[00:27:34.500 --> 00:27:37.500]  李希敏是在公元前四百四十五年
[00:27:37.500 --> 00:27:42.500]  受王的委派回到特區裡面來做首長管理猶大省
[00:27:42.500 --> 00:27:45.500]  而她是在四百三十三年
[00:27:45.500 --> 00:27:47.500]  去回朝廷述職
[00:27:47.500 --> 00:27:49.500]  這十二年這麼久
[00:27:49.500 --> 00:27:53.500]  她應該享有豐厚的俸祿
[00:27:53.500 --> 00:27:55.500]  但是她放棄了
[00:27:55.500 --> 00:27:56.500]  為什麼?
[00:27:56.500 --> 00:28:00.500]  原來她如果在這個特區裡面來工作
[00:28:00.500 --> 00:28:02.500]  她收的人工
[00:28:02.500 --> 00:28:07.500]  就是從當地人民的稅收裡面抽出來
[00:28:07.500 --> 00:28:10.500]  這個道理我想大家都很簡單容易明白
[00:28:10.500 --> 00:28:13.500]  今天香港的特區行政首長
[00:28:13.500 --> 00:28:15.500]  那些行政會議裡面的成員
[00:28:15.500 --> 00:28:17.500]  立法會裡面的議員
[00:28:17.500 --> 00:28:18.500]  那些局長
[00:28:18.500 --> 00:28:20.500]  你知不知道他們的人工很高的
[00:28:20.500 --> 00:28:23.500]  高過英國、美國的
[00:28:23.500 --> 00:28:25.500]  但是他們的工資是誰出的?
[00:28:25.500 --> 00:28:28.500]  不是北京政府寄下來的
[00:28:28.500 --> 00:28:30.500]  是今天抽你和我的稅
[00:28:30.500 --> 00:28:31.500]  然後去供養這班人的
[00:28:31.500 --> 00:28:33.500]  是我們養著這班人的
[00:28:33.500 --> 00:28:35.500]  所以如果他們的人工越高的時候
[00:28:35.500 --> 00:28:37.500]  人民要納的稅很自然會怎樣?
[00:28:37.500 --> 00:28:39.500]  就會增加
[00:28:39.500 --> 00:28:42.500]  而事實上波斯帝國已經有很繁重
[00:28:42.500 --> 00:28:45.500]  很重的稅
[00:28:45.500 --> 00:28:46.500]  而他們剛剛回歸
[00:28:46.500 --> 00:28:48.500]  他們很窮
[00:28:48.500 --> 00:28:53.500]  所以如果他再來收更豐厚的俸祿的時候
[00:28:53.500 --> 00:28:58.500]  是令到當時的人民要付出的更多
[00:28:58.500 --> 00:28:59.500]  還有
[00:28:59.500 --> 00:29:01.500]  我們可能忽略了
[00:29:01.500 --> 00:29:03.500]  那時候不是用錢的
[00:29:03.500 --> 00:29:05.500]  那時候是用物質的
[00:29:05.500 --> 00:29:07.500]  他們的俸祿可能是什麼呢?
[00:29:07.500 --> 00:29:11.500]  就是田產、油和酒
[00:29:11.500 --> 00:29:13.500]  所以你想一下
[00:29:13.500 --> 00:29:17.500]  如果黎希敏收那個很豐厚的俸祿
[00:29:17.500 --> 00:29:19.500]  人民是受苦的
[00:29:19.500 --> 00:29:23.500]  所以黎希敏甘心情願放棄自己的權利
[00:29:23.500 --> 00:29:25.500]  可能你說
[00:29:25.500 --> 00:29:26.500]  那當然了
[00:29:26.500 --> 00:29:27.500]  黎希敏有錢
[00:29:27.500 --> 00:29:28.500]  黎希敏絕對有錢的
[00:29:28.500 --> 00:29:29.500]  我相信
[00:29:29.500 --> 00:29:30.500]  因為你不要忘記
[00:29:30.500 --> 00:29:32.500]  他還沒做省議員之前
[00:29:32.500 --> 00:29:33.500]  他做什麼的?
[00:29:33.500 --> 00:29:35.500]  在皇宮裡面做酒政的
[00:29:35.500 --> 00:29:38.500]  他已經有很多的財富都不領
[00:29:38.500 --> 00:29:40.500]  但是請你不要忘記
[00:29:40.500 --> 00:29:43.500]  有錢不等於要拿出來的
[00:29:43.500 --> 00:29:45.500]  你見到很多有錢人
[00:29:45.500 --> 00:29:47.500]  他一樣賺到很盡的
[00:29:47.500 --> 00:29:49.500]  是不是?
[00:29:49.500 --> 00:29:53.500]  黎希敏他放棄了自己
[00:29:53.500 --> 00:29:55.500]  去收取俸祿
[00:29:55.500 --> 00:29:57.500]  他雖然有錢
[00:29:57.500 --> 00:29:58.500]  但是不要忘記
[00:29:58.500 --> 00:30:00.500]  十二年之久
[00:30:00.500 --> 00:30:02.500]  還有一樣很特別的就是
[00:30:02.500 --> 00:30:03.500]  不只是他不收
[00:30:03.500 --> 00:30:05.500]  你有沒有留意到他的團隊?
[00:30:05.500 --> 00:30:07.500]  連我的兄弟
[00:30:07.500 --> 00:30:10.500]  跟隨我的僕人都沒得收
[00:30:10.500 --> 00:30:11.500]  我又很相信
[00:30:11.500 --> 00:30:14.500]  黎希敏不是用壓力來壓他們
[00:30:14.500 --> 00:30:16.500]  這個就是什麼呢?
[00:30:16.500 --> 00:30:18.500]  要求放棄
[00:30:18.500 --> 00:30:21.500]  這個生命力很重要
[00:30:21.500 --> 00:30:24.500]  所以這一隊的團隊
[00:30:24.500 --> 00:30:27.500]  是很值得我們羨慕的
[00:30:27.500 --> 00:30:30.500]  今天回看我們現政府的團隊是怎樣的?
[00:30:30.500 --> 00:30:32.500]  流流流的
[00:30:32.500 --> 00:30:34.500]  大家各有各盡量去賺錢
[00:30:34.500 --> 00:30:36.500]  這個才是悲哀的
[00:30:36.500 --> 00:30:38.500]  為什麼黎希敏可以這樣做?
[00:30:38.500 --> 00:30:41.500]  就是他敬神而行義
[00:30:41.500 --> 00:30:43.500]  他對神敬畏的心
[00:30:43.500 --> 00:30:44.500]  他之前罵這些人
[00:30:44.500 --> 00:30:45.500]  你們沒有敬畏神
[00:30:45.500 --> 00:30:48.500]  所以來剝奪自己同胞的利益
[00:30:48.500 --> 00:30:50.500]  但和我不同
[00:30:50.500 --> 00:30:52.500]  我們一起來看黎希敏的第五章
[00:30:52.500 --> 00:30:54.500]  第十五節
[00:30:54.500 --> 00:30:55.500]  我們一起來讀出
[00:30:55.500 --> 00:30:57.500]  在我以前的省長
[00:30:57.500 --> 00:30:59.500]  家中百姓的擔子
[00:30:59.500 --> 00:31:02.500]  每日索要糧食和酒
[00:31:02.500 --> 00:31:05.500]  並銀紙四十射赫勒
[00:31:05.500 --> 00:31:08.500]  就使他們的僕人也乞濟百姓
[00:31:08.500 --> 00:31:12.500]  但我因敬畏神不者養行
[00:31:12.500 --> 00:31:14.500]  黎希敏不是一開始
[00:31:14.500 --> 00:31:16.500]  他們回歸做省長
[00:31:16.500 --> 00:31:19.500]  是後期差派去的
[00:31:19.500 --> 00:31:21.500]  原來之前的省長做什麼?
[00:31:21.500 --> 00:31:22.500]  你看出
[00:31:22.500 --> 00:31:26.500]  之前的省長要求有豐厚的薪金不止
[00:31:26.500 --> 00:31:29.500]  每日還要油和酒
[00:31:29.500 --> 00:31:30.500]  還有每日要零用錢
[00:31:30.500 --> 00:31:32.500]  四十射赫勒
[00:31:32.500 --> 00:31:34.500]  這個絕對不是一個小的數目
[00:31:34.500 --> 00:31:38.500]  他加重了市民的負擔
[00:31:38.500 --> 00:31:41.500]  或許合理
[00:31:41.500 --> 00:31:43.500]  但絕對不是合情
[00:31:43.500 --> 00:31:44.500]  還有一件事
[00:31:44.500 --> 00:31:46.500]  上糧不正下糧歪
[00:31:46.500 --> 00:31:50.500]  這班省長這樣來剝奪人民
[00:31:50.500 --> 00:31:51.500]  大有大食
[00:31:51.500 --> 00:31:52.500]  小有小食
[00:31:52.500 --> 00:31:54.500]  結果他們的僕人是什麼?
[00:31:54.500 --> 00:31:57.500]  他們的僕人也乞濟百姓
[00:31:57.500 --> 00:31:59.500]  看到嗎?
[00:31:59.500 --> 00:32:01.500]  一樣的來到哈哈爸爸
[00:32:01.500 --> 00:32:04.500]  如果你的省長常常說虛方的話
[00:32:04.500 --> 00:32:07.500]  下面的人也一樣照樣虛方
[00:32:07.500 --> 00:32:10.500]  這個給我看到一個很大的悲哀
[00:32:10.500 --> 00:32:12.500]  前任的省長
[00:32:12.500 --> 00:32:14.500]  搜刮民脂民膏
[00:32:14.500 --> 00:32:15.500]  中飽私囊
[00:32:15.500 --> 00:32:17.500]  他的僕人去仗勢欺人
[00:32:17.500 --> 00:32:19.500]  但黎希敏截然不同
[00:32:19.500 --> 00:32:22.500]  他的團隊也同樣放棄收取俸祿
[00:32:22.500 --> 00:32:24.500]  是基於一個因素
[00:32:24.500 --> 00:32:28.500]  就是因我敬畏神不借養行
[00:32:28.500 --> 00:32:30.500]  就是這麼簡單
[00:32:30.500 --> 00:32:34.500]  所以心態是決定行動
[00:32:34.500 --> 00:32:37.500]  黎希敏心中尊敬神
[00:32:37.500 --> 00:32:38.500]  敬畏神
[00:32:38.500 --> 00:32:40.500]  於是他就要按神的心意而行
[00:32:40.500 --> 00:32:42.500]  他就來做什麼?
[00:32:42.500 --> 00:32:45.500]  要拯救這班陷在困境
[00:32:45.500 --> 00:32:48.500]  心情沮喪的子民當中
[00:32:48.500 --> 00:32:49.500]  因為他敬畏神
[00:32:49.500 --> 00:32:51.500]  他知道神的心意是什麼
[00:32:51.500 --> 00:32:53.500]  他知道什麼叫善
[00:32:53.500 --> 00:32:54.500]  記不記得
[00:32:54.500 --> 00:32:56.500]  他說你們所行的不善
[00:32:56.500 --> 00:32:58.500]  善是什麼?
[00:32:58.500 --> 00:33:00.500]  最近一句話
[00:33:00.500 --> 00:33:02.500]  就算不是基督徒也很熟悉
[00:33:02.500 --> 00:33:04.500]  行公義
[00:33:04.500 --> 00:33:05.500]  好憐憫
[00:33:05.500 --> 00:33:07.500]  知道為什麼嗎?
[00:33:07.500 --> 00:33:08.500]  因為有一個網台
[00:33:08.500 --> 00:33:10.500]  D100
[00:33:10.500 --> 00:33:12.500]  就是行公義好憐憫
[00:33:12.500 --> 00:33:13.500]  不過再加一句
[00:33:13.500 --> 00:33:15.500]  就是講真話
[00:33:15.500 --> 00:33:17.500]  這句口號
[00:33:17.500 --> 00:33:18.500]  我很相信
[00:33:18.500 --> 00:33:19.500]  是李錦雄
[00:33:19.500 --> 00:33:21.500]  時代論壇的社長
[00:33:21.500 --> 00:33:22.500]  他下個星期
[00:33:22.500 --> 00:33:25.500]  應該來我們當中講祖堂崇拜
[00:33:25.500 --> 00:33:28.500]  就來跟我們分享
[00:33:28.500 --> 00:33:30.500]  他就很強調
[00:33:30.500 --> 00:33:32.500]  這是基督徒的使命
[00:33:32.500 --> 00:33:34.500]  行公義好憐憫
[00:33:34.500 --> 00:33:35.500]  為什麼現在不相信耶穌
[00:33:35.500 --> 00:33:36.500]  人們都這麼熟悉呢?
[00:33:36.500 --> 00:33:38.500]  就是因為陳茂波
[00:33:38.500 --> 00:33:40.500]  在議事會堂裡面就說
[00:33:40.500 --> 00:33:42.500]  我也是基督徒
[00:33:42.500 --> 00:33:43.500]  我08年的時候
[00:33:43.500 --> 00:33:44.500]  我的卡片都印著
[00:33:44.500 --> 00:33:47.500]  行公義好憐憫
[00:33:47.500 --> 00:33:49.500]  但是正如我剛才所說
[00:33:49.500 --> 00:33:51.500]  我們看東西不要只看一部分
[00:33:51.500 --> 00:33:53.500]  這句不是一句口號
[00:33:53.500 --> 00:33:55.500]  行公義好憐憫
[00:33:55.500 --> 00:33:57.500]  究竟那句說話的背後意義是什麼?
[00:33:57.500 --> 00:33:59.500]  我們先讀這一節經文
[00:33:59.500 --> 00:34:03.500]  尼加書第六章第八節
[00:34:03.500 --> 00:34:04.500]  尼加書六章八節
[00:34:04.500 --> 00:34:05.500]  我們一起讀出
[00:34:05.500 --> 00:34:09.500]  世人啊!耶和華已指示你何為善?
[00:34:09.500 --> 00:34:12.500]  他向你所要的是什麼呢?
[00:34:12.500 --> 00:34:15.500]  只要你行公義好憐憫
[00:34:15.500 --> 00:34:17.500]  全謙卑的心
[00:34:17.500 --> 00:34:19.500]  與你的神同行
[00:34:19.500 --> 00:34:24.500]  剛才尼西米指責你們所行的不善
[00:34:24.500 --> 00:34:27.500]  這段經文說出善是什麼一回事?
[00:34:27.500 --> 00:34:30.500]  神就說我指示你何為善?
[00:34:30.500 --> 00:34:32.500]  善事是什麼呢?
[00:34:32.500 --> 00:34:33.500]  是兩方面
[00:34:33.500 --> 00:34:36.500]  對人是行公義好憐憫
[00:34:36.500 --> 00:34:40.500]  對神是全謙卑的心與神同行
[00:34:40.500 --> 00:34:42.500]  這段經文的背景是什麼呢?
[00:34:42.500 --> 00:34:44.500]  你一定要看前文後理
[00:34:44.500 --> 00:34:46.500]  原來當時的人民都很敬虔
[00:34:46.500 --> 00:34:48.500]  屈身在神面前敬拜
[00:34:48.500 --> 00:34:51.500]  按神的指示來獻祭
[00:34:51.500 --> 00:34:53.500]  獻一歲的公牛
