
[00:00:00.000 --> 00:00:04.420]  今日的講題是比較囂張的
[00:19:25.140 --> 00:19:27.140]  什麼都是要正面的
[00:19:27.140 --> 00:19:28.140]  不可以罵的
[00:19:28.140 --> 00:19:30.140]  總之你是最好的
[00:19:30.140 --> 00:19:32.140]  你好啊 什麼都好啊
[00:19:32.140 --> 00:19:34.140]  要說些好聽 適合你聽的話
[00:19:34.140 --> 00:19:37.140]  這些叫愛的 有些人會覺得
[00:19:37.140 --> 00:19:39.140]  但又有些人會覺得是怎樣的?
[00:19:39.140 --> 00:19:42.140]  是要罵才是愛的
[00:19:42.140 --> 00:19:46.140]  但你也知道我們現在有很多人是怎樣的
[00:19:46.140 --> 00:19:48.140]  是認真不能說的
[00:19:48.140 --> 00:19:50.140]  所以究竟什麼是愛呢?
[00:19:50.140 --> 00:19:54.140]  保羅在這裡就指出我們要追求的愛
[00:19:54.140 --> 00:19:59.140]  我們可以嘗試分成三個層次
[00:19:59.140 --> 00:20:03.140]  第一個層次是愛是怎樣的?
[00:20:03.140 --> 00:20:05.140]  愛是對別人寬容的
[00:20:05.140 --> 00:20:09.140]  第二個層次是愛是必須要勝過自我的
[00:20:09.140 --> 00:20:14.140]  第三個層次是愛是必須要有積極的行動的
[00:20:14.140 --> 00:20:17.140]  第一個層次是愛是對別人寬容的
[00:20:17.140 --> 00:20:20.140]  愛是恆久忍耐
[00:20:20.140 --> 00:20:24.140]  所以是不能急的
[00:20:24.140 --> 00:20:26.140]  你可能很心急
[00:20:26.140 --> 00:20:27.140]  你旁邊的弟兄姊妹
[00:20:27.140 --> 00:20:30.140]  為何回到教會這麼多年還未成長
[00:20:30.140 --> 00:20:32.140]  還是這麼壞
[00:20:32.140 --> 00:20:34.140]  但這些是急不來的
[00:20:34.140 --> 00:20:36.140]  情況有點像
[00:20:36.140 --> 00:20:38.140]  你看到你老公的壞習慣
[00:20:38.140 --> 00:20:40.140]  這麼多年都戒不掉
[00:20:40.140 --> 00:20:42.140]  一樣的 急不來的
[00:20:42.140 --> 00:20:44.140]  所以愛是要恆久忍耐
[00:20:44.140 --> 00:20:46.140]  不能急躁的
[00:20:46.140 --> 00:20:50.140]  並且愛是要有恩慈的
[00:20:50.140 --> 00:20:54.140]  是要用仁慈來相待的
[00:20:54.140 --> 00:20:57.140]  我們能夠體諒別人的軟弱
[00:20:57.140 --> 00:20:59.140]  能夠接納到別人的限制
[00:20:59.140 --> 00:21:04.140]  甚至我們可以善待那些惡待我們自己的人
[00:21:04.140 --> 00:21:07.140]  然後愛第二個層次是甚麼?
[00:21:07.140 --> 00:21:09.140]  是勝過自我的
[00:21:09.140 --> 00:21:12.140]  弟兄姊妹 愛是一定要勝過自我的
[00:21:12.140 --> 00:21:16.140]  你想想 很簡單
[00:21:16.140 --> 00:21:19.140]  愛那個你愛得下的人
[00:21:19.140 --> 00:21:20.140]  當然是簡單
[00:21:20.140 --> 00:21:22.140]  你當然不用勝過自我
[00:21:22.140 --> 00:21:25.140]  但愛那個你愛不下的人
[00:21:25.140 --> 00:21:28.140]  愛那個你覺得他很難忍受的人
[00:21:28.140 --> 00:21:31.140]  你必須要勝過自我
[00:21:31.140 --> 00:21:32.140]  怎樣勝過自我?
[00:21:32.140 --> 00:21:35.140]  包括不激烈的質度
[00:21:35.140 --> 00:21:37.140]  不自我膨脹
[00:21:37.140 --> 00:21:39.140]  不自高自大
[00:21:39.140 --> 00:21:41.140]  不會做不合宜的事情
[00:21:41.140 --> 00:21:44.140]  不會自我忠心
[00:21:44.140 --> 00:21:47.140]  避免很容易的被觸怒
[00:21:47.140 --> 00:21:49.140]  我們不計算別人的惡
[00:21:49.140 --> 00:21:51.140]  更加不存加害
[00:21:51.140 --> 00:21:53.140]  不喜歡惡事
[00:21:53.140 --> 00:21:56.140]  只喜歡神的真理
[00:21:56.140 --> 00:21:58.140]  所以這些全部都是要怎樣?
[00:21:58.140 --> 00:22:00.140]  是勝過自我的
[00:22:00.140 --> 00:22:02.140]  是放下自己的
[00:22:02.140 --> 00:22:04.140]  你必須要放下自己
[00:22:04.140 --> 00:22:07.140]  你才能夠做到不會質度
[00:22:07.140 --> 00:22:08.140]  不自我膨脹
[00:22:08.140 --> 00:22:10.140]  不自高自大
[00:22:10.140 --> 00:22:12.140]  不做不合宜的事情
[00:22:12.140 --> 00:22:14.140]  不自我忠心
[00:22:14.140 --> 00:22:16.140]  不會輕易發怒
[00:22:16.140 --> 00:22:18.140]  不會計算別人的惡
[00:22:18.140 --> 00:22:20.140]  只喜歡真理
[00:22:20.140 --> 00:22:24.140]  必須要勝過自我
[00:22:24.140 --> 00:22:25.140]  然後愛
[00:22:25.140 --> 00:22:30.140]  最後一個層次更加是一個積極的行動
[00:22:30.140 --> 00:22:32.140]  這幾個積極的行動
[00:22:32.140 --> 00:22:34.140]  你看到一樣東西
[00:22:34.140 --> 00:22:36.140]  他是在說什麼?
[00:22:36.140 --> 00:22:38.140]  是凡事
[00:22:38.140 --> 00:22:40.140]  凡事是什麼?
[00:22:40.140 --> 00:22:43.140]  是任何的事
[00:22:43.140 --> 00:22:45.140]  凡事要去包容
[00:22:45.140 --> 00:22:48.140]  就是我們接納別人的好
[00:22:48.140 --> 00:22:51.140]  同樣要接納別人的不好
[00:22:51.140 --> 00:22:53.140]  和他的不足
[00:22:53.140 --> 00:22:55.140]  凡事相信
[00:22:55.140 --> 00:22:56.140]  就是我們信任人
[00:22:56.140 --> 00:22:58.140]  他們都是有好的方面
[00:22:58.140 --> 00:23:01.140]  可能你今天看到他有很多事情做得不好的地方
[00:23:01.140 --> 00:23:03.140]  但我們相信他有好的方面
[00:23:03.140 --> 00:23:05.140]  這是凡事相信
[00:23:05.140 --> 00:23:07.140]  凡事盼望
[00:23:07.140 --> 00:23:10.140]  縱然下到一個怎樣的境況
[00:23:10.140 --> 00:23:13.140]  我們仍然不要失去盼望
[00:23:13.140 --> 00:23:14.140]  凡事的忍耐
[00:23:14.140 --> 00:23:18.140]  就是我們能夠堅持不放棄
[00:23:18.140 --> 00:23:20.140]  所以愛是一個行動
[00:23:20.140 --> 00:23:23.140]  更加是一個積極的行動
[00:23:23.140 --> 00:23:28.140]  所以我們要去追求愛
[00:23:28.140 --> 00:23:32.140]  而當我們真的能夠做到追求愛的時候
[00:23:32.140 --> 00:23:35.140]  我們就可以做到前面第十二章
[00:23:35.140 --> 00:23:39.140]  他所說的是我們可以建立基督的身體
[00:23:39.140 --> 00:23:46.140]  其實保羅用身體來比喻一間教會
[00:23:46.140 --> 00:23:50.140]  比喻我們能夠按恩賜去配搭
[00:23:50.140 --> 00:23:53.140]  是一個很絕妙的比喻
[00:23:53.140 --> 00:23:55.140]  他在說我們恩賜不同
[00:23:55.140 --> 00:23:57.140]  我們能夠彼此配搭
[00:23:57.140 --> 00:23:59.140]  他在說我們肢體不同
[00:23:59.140 --> 00:24:00.140]  但同樣重要
[00:24:00.140 --> 00:24:02.140]  你想想你的身體
[00:24:02.140 --> 00:24:04.140]  你的手和你的腳是不同的
[00:24:04.140 --> 00:24:06.140]  但他們同樣都怎樣
[00:24:06.140 --> 00:24:09.140]  很重要對不對
[00:24:09.140 --> 00:24:12.140]  還有我們身體是不同
[00:24:12.140 --> 00:24:15.140]  我們是需要彼此配搭去發揮功用
[00:24:15.140 --> 00:24:17.140]  如果我們身體裡有一些器官
[00:24:17.140 --> 00:24:20.140]  有一些部份不協調的時候
[00:24:20.140 --> 00:24:22.140]  我們的身體又會怎樣
[00:24:22.140 --> 00:24:25.140]  很不舒服對不對
[00:24:25.140 --> 00:24:27.140]  所以我們必須要彼此去配搭
[00:24:27.140 --> 00:24:29.140]  發揮到我們的功用
[00:24:29.140 --> 00:24:34.140]  更加我們要彼此去相顧 同享苦樂
[00:24:34.140 --> 00:24:39.140]  今天早上我聽到有些長者說自己的腳很痛
[00:24:39.140 --> 00:24:41.140]  你腳很痛你會不會說
[00:24:41.140 --> 00:24:43.140]  我丟掉了一隻腳去
[00:24:43.140 --> 00:24:46.140]  不會的
[00:24:46.140 --> 00:24:47.140]  你會遷就著一隻腳
[00:24:47.140 --> 00:24:52.140]  你會照顧你這隻痛的腳
[00:24:52.140 --> 00:24:54.140]  以致你整個身體都要怎樣
[00:24:54.140 --> 00:24:56.140]  同享這些苦樂
[00:24:56.140 --> 00:25:00.140]  弟兄姊妹 基督的身體就是這樣
[00:25:00.140 --> 00:25:03.140]  我們因此要彼此去配搭
[00:25:03.140 --> 00:25:05.140]  去建立基督的身體
[00:25:05.140 --> 00:25:09.140]  所以我們需要去追求愛
[00:25:09.140 --> 00:25:12.140]  一個退休宣教士的見證
[00:25:12.140 --> 00:25:18.140]  同樣都是在幸福小組的分享會的一個見證
[00:25:18.140 --> 00:25:22.140]  我今天跟大家說兩個幸福小組的見證
[00:25:22.140 --> 00:25:23.140]  我不是要跟你說
[00:25:23.140 --> 00:25:27.140]  教會我們要大力推行幸福小組
[00:25:27.140 --> 00:25:32.140]  也不是要告訴你幸福小組有多好
[00:25:32.140 --> 00:25:35.140]  不過在幸福小組來說
[00:25:35.140 --> 00:25:36.140]  我發現一件事
[00:25:36.140 --> 00:25:40.140]  就是幸福小組是再一次提醒基督徒
[00:25:40.140 --> 00:25:44.140]  我們要去關心身邊一些未存在的朋友
[00:25:44.140 --> 00:25:48.140]  我們要將愛帶到他們的生命當中
[00:25:48.140 --> 00:25:51.140]  帶他們去認識耶穌
[00:25:51.140 --> 00:25:53.140]  有一個退休的宣教士
[00:25:53.140 --> 00:25:57.140]  他打算退休之後
[00:25:57.140 --> 00:25:59.140]  就過他退休的生活
[00:25:59.140 --> 00:26:01.140]  打算去環遊世界
[00:26:01.140 --> 00:26:04.140]  但在他環遊世界之前
[00:26:04.140 --> 00:26:08.140]  因為聽聞在高雄福氣教會
[00:26:08.140 --> 00:26:11.140]  他們推行幸福小組
[00:26:11.140 --> 00:26:13.140]  又祝福了很多人
[00:26:13.140 --> 00:26:18.140]  所以這位宣教士就打算去福氣教會
[00:26:18.140 --> 00:26:22.140]  甚至打算將多年宣教士的經驗
[00:26:22.140 --> 00:26:24.140]  可以和這間教會分享
[00:26:24.140 --> 00:26:25.140]  去祝福他們
[00:26:25.140 --> 00:26:26.140]  激勵他們
[00:26:26.140 --> 00:26:28.140]  讓他們努力去傳福音
[00:26:28.140 --> 00:26:30.140]  誰知道這個退休的宣教士
[00:26:30.140 --> 00:26:34.140]  去到福氣教會的時候
[00:26:34.140 --> 00:26:38.140]  弟兄姊妹對他過往怎樣做宣教士的經驗
[00:26:38.140 --> 00:26:40.140]  沒什麼興趣
[00:26:40.140 --> 00:26:42.140]  每個弟兄姊妹問他的問題
[00:26:42.140 --> 00:26:44.140]  都是一個問題
[00:26:44.140 --> 00:26:45.140]  就是問他
[00:26:45.140 --> 00:26:48.140]  我怎樣才可以邀請到人去幸福小組
[00:26:48.140 --> 00:26:51.140]  宣教士聽完就很沒趣
[00:26:51.140 --> 00:26:54.140]  所以他就開始去想
[00:26:54.140 --> 00:26:56.140]  這麼厲害
[00:26:56.140 --> 00:26:59.140]  每個人都這麼努力去做幸福小組
[00:26:59.140 --> 00:27:01.140]  那我也試試吧
[00:27:01.140 --> 00:27:04.140]  所以這個宣教士就開始去投入
[00:27:04.140 --> 00:27:08.140]  去嘗試做幸福小組
[00:27:08.140 --> 00:27:11.140]  當他去帶這個幸福小組的時候
[00:27:11.140 --> 00:27:14.140]  他還向神做了一個立志
[00:27:14.140 --> 00:27:17.140]  因為他真的看到幸福小組祝福了很多人
[00:27:17.140 --> 00:27:19.140]  他就跟神說
[00:27:19.140 --> 00:27:21.140]  神啊,我本來就打算退休了
[00:27:21.140 --> 00:27:23.140]  我打算之後環遊世界
[00:27:23.140 --> 00:27:27.140]  不過如果你在今年年底
[00:27:27.140 --> 00:27:29.140]  12月31號之前
[00:27:29.140 --> 00:27:31.140]  讓我可以透過幸福小組
[00:27:31.140 --> 00:27:33.140]  可以帶到七個人
[00:27:33.140 --> 00:27:36.140]  決志和他們願意填表格
[00:27:36.140 --> 00:27:38.140]  受浸加入教會的話
[00:27:38.140 --> 00:27:42.140]  那我就留下來繼續忠心去做好幸福小組吧
[00:27:42.140 --> 00:27:47.140]  直至到12月31號那天晚上
[00:27:47.140 --> 00:27:50.140]  他當時就真的透過幸福小組
[00:27:50.140 --> 00:27:52.140]  就帶到六個人決志
[00:27:52.140 --> 00:27:55.140]  和六個人他們都填了表格
[00:27:55.140 --> 00:27:57.140]  說願意接受浸泥
[00:27:57.140 --> 00:27:59.140]  受浸加入教會
[00:27:59.140 --> 00:28:01.140]  當時這個宣教士心想
[00:28:01.140 --> 00:28:03.140]  只有六個就不夠了
[00:28:03.140 --> 00:28:06.140]  就可以開開心心去環遊世界了
[00:28:06.140 --> 00:28:11.140]  但是他那天晚上就約了微信主的朋友
[00:28:11.140 --> 00:28:13.140]  就一起在家裡吃個飯
[00:28:13.140 --> 00:28:17.140]  想著一起過除夕的時間
[00:28:17.140 --> 00:28:20.140]  誰知道到了晚上11點45分
[00:28:20.140 --> 00:28:25.140]  還有三個字就過完這一年了
[00:28:25.140 --> 00:28:27.140]  也過了他納節的期限
[00:28:27.140 --> 00:28:31.140]  突然之間其中一個微信主的朋友
[00:28:31.140 --> 00:28:34.140]  他打開一個手袋
[00:28:34.140 --> 00:28:37.140]  在手袋裡拿了一張紙出來
[00:28:37.140 --> 00:28:38.140]  那張紙是什麼呢
[00:28:38.140 --> 00:28:43.140]  就是他們幸福小組那張決志表和受浸表格
[00:28:43.140 --> 00:28:48.140]  他說我還是要決志相信耶穌和受浸加入教會
[00:28:48.140 --> 00:28:51.140]  結果就在這個宣教士的面前填好表格
[00:28:51.140 --> 00:28:53.140]  決志和相信耶穌
[00:28:53.140 --> 00:28:57.140]  和要去接受浸泥加入教會
[00:28:57.140 --> 00:29:00.140]  所以這個宣教士就說
[00:29:00.140 --> 00:29:02.140]  那我沒話說了
[00:29:02.140 --> 00:29:08.140]  終於夠七個我就要完成神給他的應許
[00:29:08.140 --> 00:29:12.140]  所以他就留下繼續在福氣教會裡面
[00:29:12.140 --> 00:29:16.140]  努力去做這個幸福小組
[00:29:16.140 --> 00:29:18.140]  弟兄姊妹跟你分享這個見證
[00:29:18.140 --> 00:29:20.140]  很想告訴你
[00:29:20.140 --> 00:29:24.140]  愛是需要我們去行動
[00:29:24.140 --> 00:29:27.140]  是積極的行動出來的
[00:29:27.140 --> 00:29:31.140]  最後分享一個自己的故事給你聽
[00:29:31.140 --> 00:29:37.140]  大家看到這張圖嗎
[00:29:37.140 --> 00:29:42.140]  你見到這個穿著孖煙通的是我爸爸
[00:29:42.140 --> 00:29:46.140]  這個圍枱是每一年我們家做節
[00:29:46.140 --> 00:29:48.140]  生日吃的飯
[00:29:48.140 --> 00:29:55.140]  你有沒有數到有多少碟菜
[00:29:55.140 --> 00:30:01.140]  我打斜角那兩碗都是羅宋湯
[00:30:01.140 --> 00:30:04.140]  十八個菜加兩個湯
[00:30:04.140 --> 00:30:06.140]  每一次我爸爸做完的時候
[00:30:06.140 --> 00:30:08.140]  都只跟我說一句話
[00:30:08.140 --> 00:30:12.140]  吃光它
[00:30:12.140 --> 00:30:14.140]  在我家裡
[00:30:14.140 --> 00:30:18.140]  我全家人都只跟我說
[00:30:18.140 --> 00:30:25.140]  我爸爸很疼我
[00:30:25.140 --> 00:30:28.140]  這麼多年我只聽說過
[00:30:28.140 --> 00:30:33.140]  唯一一件我覺得我爸爸很疼我的事
[00:30:33.140 --> 00:30:37.140]  就是當我爸爸知道我出生是個兒子
[00:30:37.140 --> 00:30:40.140]  我爸爸開心到撞傷頭
[00:30:40.140 --> 00:30:44.140]  因為我前面三個都是姐姐
[00:30:44.140 --> 00:30:46.140]  唯一是這件事
[00:30:46.140 --> 00:30:48.140]  其實我從來都不覺得我爸爸疼我
[00:30:48.140 --> 00:30:51.140]  特別是因為我爸爸經常罵我
[00:30:51.140 --> 00:30:52.140]  打我
[00:30:52.140 --> 00:30:55.140]  他打我都不是用藤條
[00:30:55.140 --> 00:30:59.140]  他是用拖鞋
[00:30:59.140 --> 00:31:01.140]  你有沒有印象以前的年代
[00:31:01.140 --> 00:31:03.140]  有一隻膠拖鞋
[00:31:03.140 --> 00:31:06.140]  是啡色的那隻膠拖鞋
[00:31:06.140 --> 00:31:09.140]  有上一年多的見過
[00:31:09.140 --> 00:31:11.140]  我爸爸還要厲害到
[00:31:11.140 --> 00:31:13.140]  因為他穿九號鞋
[00:31:13.140 --> 00:31:16.140]  那隻膠拖鞋要大隻一點
[00:31:16.140 --> 00:31:17.140]  他每次打
[00:31:17.140 --> 00:31:18.140]  要不打屁股
[00:31:18.140 --> 00:31:20.140]  要不打大腿
[00:31:20.140 --> 00:31:22.140]  還要那時候讀小學
[00:31:22.140 --> 00:31:24.140]  小學幼稚園都是穿什麼
[00:31:24.140 --> 00:31:25.140]  穿短褲
[00:31:25.140 --> 00:31:29.140]  上學就被人看到有半個膠拖鞋印
[00:31:29.140 --> 00:31:34.140]  所以我說我從來都不覺得我爸爸很疼我
[00:31:34.140 --> 00:31:36.140]  就算到長大了
[00:31:36.140 --> 00:31:37.140]  我讀神學
[00:31:37.140 --> 00:31:39.140]  沒有在家裡住
[00:31:39.140 --> 00:31:40.140]  結婚
[00:31:40.140 --> 00:31:43.140]  也不是經常回家
[00:31:43.140 --> 00:31:46.140]  不過我經常收到我姐姐打電話來跟我說
[00:31:46.140 --> 00:31:49.140]  你爸爸買了一條牛舌給你吃
[00:31:49.140 --> 00:31:50.140]  你快點回來吃
[00:31:50.140 --> 00:31:53.140]  再不吃就變了
[00:31:53.140 --> 00:31:56.140]  我有空就回來
[00:31:56.140 --> 00:32:00.140]  所以我一直都感受不到我爸爸有多疼我
[00:32:00.140 --> 00:32:02.140]  直到有一次
[00:32:02.140 --> 00:32:05.140]  有一次那晚又是預備做節
[00:32:05.140 --> 00:32:09.140]  不知道為什麼那天我早了下班
[00:32:09.140 --> 00:32:11.140]  我就早點回家
[00:32:11.140 --> 00:32:13.140]  因為我住慈雲山
[00:32:13.140 --> 00:32:18.140]  慈雲山走回家就有一條很斜的斜路
[00:32:18.140 --> 00:32:21.140]  當時我走回去的時候
[00:32:21.140 --> 00:32:24.140]  我離遠看到有個阿伯
[00:32:24.140 --> 00:32:29.140]  他拖著整個裝修車子
[00:32:29.140 --> 00:32:31.140]  滿了
[00:32:31.140 --> 00:32:33.140]  我看到是我爸爸
[00:32:33.140 --> 00:32:36.140]  我看到我爸爸拖著車子
[00:32:36.140 --> 00:32:39.140]  滿了裝修車子
[00:32:39.140 --> 00:32:40.140]  走著一條斜路
[00:32:40.140 --> 00:32:42.140]  八十多歲的一個阿伯
[00:32:42.140 --> 00:32:44.140]  就是為了煮一餐菜
[00:32:44.140 --> 00:32:46.140]  最後就跟兒子說
[00:32:46.140 --> 00:32:48.140]  吃光它
[00:32:48.140 --> 00:32:49.140]  那一刻
[00:32:49.140 --> 00:32:50.140]  我很感受到
[00:32:50.140 --> 00:32:51.140]  我爸爸
[00:32:51.140 --> 00:32:53.140]  他很疼我
[00:32:53.140 --> 00:32:55.140]  鄧小妹
[00:32:55.140 --> 00:32:57.140]  跟你分享這個故事
[00:32:57.140 --> 00:32:59.140]  不是教大家怎樣做爸爸
[00:32:59.140 --> 00:33:01.140]  而是我很想跟大家說
[00:33:01.140 --> 00:33:02.140]  愛
[00:33:02.140 --> 00:33:05.140]  從來不是只有口說
[00:33:05.140 --> 00:33:06.140]  愛
[00:33:06.140 --> 00:33:08.140]  也不是一個口號
[00:33:08.140 --> 00:33:09.140]  愛
[00:33:09.140 --> 00:33:12.140]  是需要我們積極去行動
[00:33:12.140 --> 00:33:13.140]  鄧小妹
[00:33:13.140 --> 00:33:14.140]  我很鼓勵你
[00:33:14.140 --> 00:33:15.140]  甚至你可以說
[00:33:15.140 --> 00:33:18.140]  我今天去挑戰大家
[00:33:18.140 --> 00:33:20.140]  這個禮拜內
[00:33:20.140 --> 00:33:21.140]  鼓勵你
[00:33:21.140 --> 00:33:23.140]  嘗試找一個人
[00:33:23.140 --> 00:33:25.140]  無論他是過往
[00:33:25.140 --> 00:33:26.140]  可能曾經回過教會
[00:33:26.140 --> 00:33:28.140]  現在已經很久沒有回教會也好
[00:33:28.140 --> 00:33:32.140]  又或者他是未信主的家人
[00:33:32.140 --> 00:33:33.140]  親戚朋友
[00:33:33.140 --> 00:33:34.140]  我鼓勵你
[00:33:34.140 --> 00:33:36.140]  打個電話
[00:33:36.140 --> 00:33:38.140]  關心一下他也好
[00:33:38.140 --> 00:33:40.140]  發個WhatsApp問候一下他也好
[00:33:40.140 --> 00:33:42.140]  甚至請他吃一餐飯
[00:33:42.140 --> 00:33:44.140]  見個面
[00:33:44.140 --> 00:33:46.140]  關心一下他
[00:33:46.140 --> 00:33:47.140]  讓我們的愛
[00:33:47.140 --> 00:33:49.140]  不只是說的
[00:33:49.140 --> 00:33:51.140]  讓我們的愛
[00:33:51.140 --> 00:33:53.140]  能夠積極行動
[00:33:53.140 --> 00:33:55.140]  讓我們的教會
[00:33:55.140 --> 00:33:57.140]  不單止追求
[00:33:57.140 --> 00:33:59.140]  屬靈的恩賜
[00:33:59.140 --> 00:34:01.140]  我們更加追求愛
[00:34:01.140 --> 00:34:05.140]  以致我們能夠建立基督的身體
[00:34:05.140 --> 00:34:07.140]  鄧小妹
[00:34:07.140 --> 00:34:08.140]  你願意嗎?
[00:34:08.140 --> 00:34:10.140]  願神祝福大家
