
[00:00:00.000 --> 00:00:04.800]  各位,今天我的講題叫做「從榮耀降臨」
[00:23:20.000 --> 00:23:22.000]  有沒有牧師宿舍
[00:23:22.000 --> 00:23:24.000]  我會有很多的憂慮
[00:23:24.000 --> 00:23:27.000]  但是基督將會降生
[00:23:27.000 --> 00:23:28.000]  就是叫人
[00:23:28.000 --> 00:23:31.000]  你不需要為你的未來憂慮
[00:23:31.000 --> 00:23:33.000]  而最重要的就是
[00:23:33.000 --> 00:23:35.000]  這一位聖嬰來到
[00:23:35.000 --> 00:23:37.000]  在至高之處
[00:23:37.000 --> 00:23:39.000]  榮耀歸於上帝
[00:23:39.000 --> 00:23:41.000]  他要榮耀上帝
[00:23:41.000 --> 00:23:45.000]  他要將平安賜給世人
[00:23:45.000 --> 00:23:48.000]  而平安就是我們人最需要的
[00:23:48.000 --> 00:23:49.000]  第三
[00:23:49.000 --> 00:23:51.000]  可以摸到這個聖嬰
[00:23:51.000 --> 00:23:54.000]  或者說接觸到這個聖嬰
[00:23:54.000 --> 00:23:57.000]  聖嬰成為人身
[00:23:57.000 --> 00:23:58.000]  或者有肉身
[00:23:58.000 --> 00:24:00.000]  是要讓人
[00:24:00.000 --> 00:24:02.000]  你可以摸到他
[00:24:02.000 --> 00:24:05.000]  各位有沒有摸過嬰兒
[00:24:05.000 --> 00:24:06.000]  摸嬰兒
[00:24:06.000 --> 00:24:08.000]  嬰兒可能對你笑
[00:24:08.000 --> 00:24:09.000]  他很開心
[00:24:09.000 --> 00:24:11.000]  你又開心
[00:24:11.000 --> 00:24:13.000]  我以前有三個嬰兒
[00:24:13.000 --> 00:24:17.000]  現在已經青年了
[00:24:17.000 --> 00:24:22.000]  爸爸媽媽一見到嬰兒出生
[00:24:22.000 --> 00:24:25.000]  我想除了護士摸他
[00:24:25.000 --> 00:24:28.000]  爸爸媽媽都很想摸他
[00:24:28.000 --> 00:24:30.000]  摸他 接觸他
[00:24:30.000 --> 00:24:33.000]  接觸他之後就會產生什麼
[00:24:33.000 --> 00:24:36.000]  產生一種關係
[00:24:36.000 --> 00:24:38.000]  是不是
[00:24:38.000 --> 00:24:40.000]  產生一個關係
[00:24:40.000 --> 00:24:42.000]  是由接觸開始的
[00:24:42.000 --> 00:24:44.000]  還有
[00:24:44.000 --> 00:24:48.000]  嬰兒一定你會幫他起個名字
[00:24:48.000 --> 00:24:49.000]  是不是
[00:24:49.000 --> 00:24:51.000]  慢慢你叫他阿B阿B
[00:24:51.000 --> 00:24:54.000]  他就認到你了
[00:24:54.000 --> 00:24:56.000]  好像我小時候叫阿開
[00:24:56.000 --> 00:24:58.000]  阿開阿開
[00:24:58.000 --> 00:25:01.000]  那你有了個名字之後
[00:25:01.000 --> 00:25:05.000]  你又跟嬰兒有個關係
[00:25:05.000 --> 00:25:08.000]  遲些你又叫他爸爸媽媽
[00:25:08.000 --> 00:25:10.000]  那就更加明白
[00:25:10.000 --> 00:25:11.000]  這個關係
[00:25:11.000 --> 00:25:12.000]  這個是我媽媽
[00:25:12.000 --> 00:25:14.000]  這個是我爸爸
[00:25:14.000 --> 00:25:17.000]  猶太人認為有名的時候
[00:25:17.000 --> 00:25:20.000]  那樣東西就存在了
[00:25:20.000 --> 00:25:21.000]  所以他們認為
[00:25:21.000 --> 00:25:25.000]  神存在不需要猶豫
[00:25:25.000 --> 00:25:27.000]  因為神祂有名
[00:25:27.000 --> 00:25:29.000]  神的名就是耶和華
[00:25:29.000 --> 00:25:33.000]  耶穌的存在都不需要猶豫
[00:25:33.000 --> 00:25:36.000]  因為耶穌有個名是耶穌
[00:25:36.000 --> 00:25:38.000]  一叫祂的名字的時候
[00:25:38.000 --> 00:25:41.000]  這個耶穌就會來
[00:25:41.000 --> 00:25:45.000]  我第一次接觸耶穌的時候是八歲
[00:25:45.000 --> 00:25:48.000]  八歲的時候住在觀塘
[00:25:48.000 --> 00:25:50.000]  過馬路
[00:25:50.000 --> 00:25:52.000]  想買個麵包
[00:25:52.000 --> 00:25:54.000]  因為沒有東西吃
[00:25:54.000 --> 00:25:56.000]  媽媽去了醫院
[00:25:56.000 --> 00:25:58.000]  要生妹妹
[00:25:58.000 --> 00:26:05.000]  她可能會有些問題
[00:26:05.000 --> 00:26:07.000]  未必生得出來
[00:26:07.000 --> 00:26:09.000]  所以媽媽很憂慮
[00:26:09.000 --> 00:26:12.000]  她曾經因為生我姊姊
[00:26:12.000 --> 00:26:14.000]  我姊姊死了
[00:26:14.000 --> 00:26:17.000]  所以她又很怕孩子會死在肚子裡
[00:26:17.000 --> 00:26:19.000]  媽媽很憂慮
[00:26:19.000 --> 00:26:21.000]  我也在憂慮她
[00:26:21.000 --> 00:26:25.000]  當時我只能夠為她禱告
[00:26:25.000 --> 00:26:27.000]  沒有東西吃很餓
[00:26:27.000 --> 00:26:30.000]  去買生命麵包
[00:26:30.000 --> 00:26:32.000]  過馬路
[00:26:32.000 --> 00:26:35.000]  大概頭暈眼濕
[00:26:35.000 --> 00:26:37.000]  沒有留意周圍的車
[00:26:37.000 --> 00:26:40.000]  加上我當時有三百度近視
[00:26:40.000 --> 00:26:42.000]  但不知道後來才知道
[00:26:42.000 --> 00:26:43.000]  現在一千度
[00:26:43.000 --> 00:26:44.000]  有一輛車來
[00:26:44.000 --> 00:26:46.000]  一撞
[00:26:46.000 --> 00:26:48.000]  撞倒了
[00:26:48.000 --> 00:26:52.000]  撞倒了馬上很害怕
[00:26:52.000 --> 00:26:53.000]  又不是暈了
[00:26:53.000 --> 00:26:55.000]  有知覺
[00:26:55.000 --> 00:26:57.000]  摸摸頭
[00:26:57.000 --> 00:26:59.000]  我以為全部是水
[00:26:59.000 --> 00:27:01.000]  原來全部是血
[00:27:01.000 --> 00:27:03.000]  我撞到頭也很嚴重
[00:27:03.000 --> 00:27:06.000]  不斷流血
[00:27:06.000 --> 00:27:07.000]  很害怕
[00:27:07.000 --> 00:27:10.000]  馬上想這次我會死
[00:27:10.000 --> 00:27:14.000]  因為我二哥三哥在我前面都死了
[00:27:14.000 --> 00:27:17.000]  這次輪到我死了
[00:27:17.000 --> 00:27:19.000]  媽媽進了醫院
[00:27:19.000 --> 00:27:22.000]  未來的妹妹可能會死
[00:27:22.000 --> 00:27:23.000]  越想越害怕
[00:27:23.000 --> 00:27:25.000]  媽媽也可能死
[00:27:25.000 --> 00:27:27.000]  越想越害怕
[00:27:27.000 --> 00:27:29.000]  怎樣都算了
[00:27:29.000 --> 00:27:31.000]  馬上喊耶穌救我
[00:27:31.000 --> 00:27:32.000]  當然不是大喊
[00:27:32.000 --> 00:27:35.000]  也沒有力氣喊
[00:27:35.000 --> 00:27:39.000]  心裡去喊耶穌愛我
[00:27:39.000 --> 00:27:40.000]  就在那段時間
[00:27:40.000 --> 00:27:43.000]  有個親戚經過救了我
[00:27:43.000 --> 00:27:44.000]  我沒有死
[00:27:44.000 --> 00:27:46.000]  死了今天不在了
[00:27:46.000 --> 00:27:48.000]  各位
[00:27:48.000 --> 00:27:49.000]  一喊耶穌的名字
[00:27:49.000 --> 00:27:50.000]  就是耶穌
[00:27:50.000 --> 00:27:53.000]  在我生命真的有這樣經歷過
[00:27:53.000 --> 00:27:56.000]  聖嬰靈就是要榮辰益人
[00:27:56.000 --> 00:27:59.000]  耶穌的降生是不是這麼榮耀呢?
[00:27:59.000 --> 00:28:01.000]  你細心去看
[00:28:01.000 --> 00:28:04.000]  耶穌降生一點榮耀都沒有
[00:28:04.000 --> 00:28:05.000]  從世人的角度
[00:28:05.000 --> 00:28:09.000]  聖靈這樣是榮耀的事嗎?
[00:28:09.000 --> 00:28:12.000]  不是一個婚禮的結合
[00:28:12.000 --> 00:28:15.000]  不是男女兩性的結合
[00:28:15.000 --> 00:28:20.000]  而是人神之間的結合
[00:28:20.000 --> 00:28:24.000]  這個似乎違反了常規和生育律
[00:28:24.000 --> 00:28:29.000]  違反了社會倫常的關係
[00:28:29.000 --> 00:28:30.000]  各位你想一下
[00:28:30.000 --> 00:28:32.000]  瑪利亞對約瑟說
[00:28:32.000 --> 00:28:33.000]  未來老公
[00:28:33.000 --> 00:28:36.000]  我其實肚子有個BB了
[00:28:36.000 --> 00:28:37.000]  不過不是你的
[00:28:37.000 --> 00:28:39.000]  是神的
[00:28:39.000 --> 00:28:44.000]  未來老公會不會接受得到
[00:28:44.000 --> 00:28:47.000]  你的肚子不是我的已經生氣了
[00:28:47.000 --> 00:28:52.000]  接著又不說肚子是誰是神的
[00:28:52.000 --> 00:28:55.000]  你想一下約瑟當時知道的時候
[00:28:55.000 --> 00:28:56.000]  他的處境會怎樣呢?
[00:28:56.000 --> 00:28:58.000]  你慢慢去想
[00:28:58.000 --> 00:28:59.000]  所以聖經就說
[00:28:59.000 --> 00:29:02.000]  他要暗暗的休了他
[00:29:02.000 --> 00:29:05.000]  不讓人知道這樣的醜事
[00:29:05.000 --> 00:29:08.000]  都不想出街了
[00:29:08.000 --> 00:29:11.000]  天使就說你儘管娶他來
[00:29:11.000 --> 00:29:14.000]  聖靈感恩為什麼是榮耀
[00:29:14.000 --> 00:29:17.000]  是很大的榮耀
[00:29:17.000 --> 00:29:19.000]  在神學上他彰顯了
[00:29:19.000 --> 00:29:26.000]  上帝是掌管生育和生命的大能的神
[00:29:26.000 --> 00:29:30.000]  因為生育之神當時
[00:29:30.000 --> 00:29:33.000]  迦南地認為是亞瑟拉
[00:29:33.000 --> 00:29:36.000]  一個女神掌管生育
[00:29:36.000 --> 00:29:39.000]  不是耶和華
[00:29:39.000 --> 00:29:44.000]  掌管生命的是當時所謂的太陽神
[00:29:44.000 --> 00:29:46.000]  但現在上帝
[00:29:46.000 --> 00:29:48.000]  他能夠掌管生育
[00:29:48.000 --> 00:29:52.000]  上帝能夠按常規去做事
[00:29:52.000 --> 00:29:55.000]  一男一女可以生BB
[00:29:55.000 --> 00:29:58.000]  聖靈和人結合都可以生
[00:29:58.000 --> 00:30:01.000]  他超越了他的常規
[00:30:01.000 --> 00:30:05.000]  榮耀的基督就這樣降生
[00:30:05.000 --> 00:30:09.000]  所以這裡要顯示上帝他的大能
[00:30:09.000 --> 00:30:12.000]  神或者叫上帝
[00:30:12.000 --> 00:30:15.000]  意思就是大能者
[00:30:15.000 --> 00:30:19.000]  很有能力的那一位
[00:30:19.000 --> 00:30:22.000]  用希伯來文就是
[00:30:22.000 --> 00:30:24.000]  El或者Elohim
[00:30:24.000 --> 00:30:28.000]  Elohim是中數
[00:30:28.000 --> 00:30:33.000]  神是豐富到用中數去描寫
[00:30:33.000 --> 00:30:36.000]  不是說他是多神
[00:30:36.000 --> 00:30:40.000]  他是一位,但他是很豐富的神
[00:30:40.000 --> 00:30:42.000]  榮耀基督的降生
[00:30:42.000 --> 00:30:45.000]  牧羊在夜裡,在黑暗裡
[00:30:45.000 --> 00:30:49.000]  黑暗的時候人會怕,人會震
[00:30:49.000 --> 00:30:52.000]  看到天使,有得救了
[00:30:52.000 --> 00:30:57.000]  藥室在夢裡,在夜晚發夢
[00:30:57.000 --> 00:31:01.000]  一個人發夢的時候是最無助的
[00:31:01.000 --> 00:31:06.000]  夢也是很多時候不受控制的
[00:31:06.000 --> 00:31:14.000]  人不能控制,對前途很迷惘的時候
[00:31:14.000 --> 00:31:17.000]  好像就在夢裡
[00:31:17.000 --> 00:31:20.000]  但天使向他顯現,指示他
[00:31:20.000 --> 00:31:25.000]  儘管抱,娶瑪利亞過來
[00:31:25.000 --> 00:31:30.000]  博士在探索裡見到明星
[00:31:30.000 --> 00:31:33.000]  知道新生王降生
[00:31:33.000 --> 00:31:38.000]  所以人是怎樣跟榮耀基督相遇
[00:31:38.000 --> 00:31:42.000]  在黑暗痛苦裡,在夢裡
[00:31:42.000 --> 00:31:46.000]  不知道怎麼做的時候
[00:31:46.000 --> 00:31:49.000]  甚至在探索的時候
[00:31:49.000 --> 00:31:51.000]  去尋找神的時候
[00:31:51.000 --> 00:31:54.000]  神就被你尋見了
[00:31:54.000 --> 00:31:57.000]  聖嬰耶穌來到這個世界
[00:31:57.000 --> 00:32:01.000]  讓我們勝過黑暗、恐懼、羞辱
[00:32:01.000 --> 00:32:04.000]  轉化成光明、平安
[00:32:04.000 --> 00:32:07.000]  這是很大的權力
[00:32:07.000 --> 00:32:10.000]  聖嬰耶穌怎樣來榮神益人
[00:32:10.000 --> 00:32:12.000]  耶穌基督的降生
[00:32:12.000 --> 00:32:16.000]  彰顯了一位我們的神是怎樣的一位的神
[00:32:16.000 --> 00:32:18.000]  祂是怎樣的
[00:32:18.000 --> 00:32:22.000]  祂是能夠使聖靈感人的
[00:32:22.000 --> 00:32:24.000]  祂可以突破常規
[00:32:24.000 --> 00:32:28.000]  祂可以超越,祂以大能已經很厲害了
[00:32:28.000 --> 00:32:30.000]  祂是超大能
[00:32:30.000 --> 00:32:32.000]  上帝大能到
[00:32:32.000 --> 00:32:34.000]  撒旦都不能夠知道
[00:32:34.000 --> 00:32:36.000]  上帝有多少斤兩
[00:32:36.000 --> 00:32:40.000]  上帝的能力去到哪裡
[00:32:40.000 --> 00:32:42.000]  祂是超越的
[00:32:42.000 --> 00:32:45.000]  大家幻想一下一個武林高手
[00:32:45.000 --> 00:32:47.000]  好像張無忌
[00:32:47.000 --> 00:32:50.000]  同人打親就吸了人家的武功過來
[00:32:50.000 --> 00:32:53.000]  所以他會越打越勁
[00:32:53.000 --> 00:32:56.000]  那些高手一跟他打完
[00:32:56.000 --> 00:32:58.000]  他又進去了他那裡
[00:32:58.000 --> 00:33:00.000]  上帝就這麼厲害
[00:33:00.000 --> 00:33:02.000]  人張無忌的幻想
[00:33:02.000 --> 00:33:05.000]  但是上帝使聖靈感人
[00:33:05.000 --> 00:33:07.000]  要告訴我們
[00:33:07.000 --> 00:33:09.000]  祂有神跡的
[00:33:09.000 --> 00:33:13.000]  神跡就是超越了常規的能力
[00:33:13.000 --> 00:33:16.000]  道成肉身要彰顯什麼
[00:33:16.000 --> 00:33:20.000]  上帝能夠自限祂的能力
[00:33:20.000 --> 00:33:21.000]  祂有能力
[00:33:21.000 --> 00:33:24.000]  但是祂都可以限制祂的能力
[00:33:24.000 --> 00:33:25.000]  大家想像一下
[00:33:25.000 --> 00:33:27.000]  你的手不停動不停動
[00:33:27.000 --> 00:33:30.000]  你的人不能夠控制你的手的時候
[00:33:30.000 --> 00:33:32.000]  好不好
[00:33:32.000 --> 00:33:34.000]  很糟糕
[00:33:34.000 --> 00:33:35.000]  你的手
[00:33:35.000 --> 00:33:37.000]  好像我兒子一樣
[00:33:37.000 --> 00:33:39.000]  在英國很喜歡踢球
[00:33:39.000 --> 00:33:42.000]  他不知為什麼經常都要動腳
[00:33:42.000 --> 00:33:44.000]  無緣無故又一腳彈起
[00:33:44.000 --> 00:33:46.000]  控制一下你的腳
[00:33:46.000 --> 00:33:48.000]  又一腳彈起
[00:33:48.000 --> 00:33:51.000]  坐兩坐又一腳彈起
[00:33:51.000 --> 00:33:52.000]  好像有病一樣
[00:33:52.000 --> 00:33:54.000]  你控制他
[00:33:54.000 --> 00:33:55.000]  他當然不知為什麼
[00:33:55.000 --> 00:33:57.000]  一踢開球
[00:33:57.000 --> 00:33:59.000]  那些機能
[00:33:59.000 --> 00:34:01.000]  一想到球就踢
[00:34:01.000 --> 00:34:03.000]  現在當然不會了
[00:34:03.000 --> 00:34:05.000]  有一段時間
[00:34:05.000 --> 00:34:06.000]  上帝有能力
[00:34:06.000 --> 00:34:08.000]  但是上帝可以控制他的能力
[00:34:08.000 --> 00:34:09.000]  各位
[00:34:09.000 --> 00:34:11.000]  控制他的能力
[00:34:11.000 --> 00:34:13.000]  去到恰當的地方
[00:34:13.000 --> 00:34:16.000]  即是上帝可以控制他自己
[00:34:16.000 --> 00:34:18.000]  可以自制
[00:34:18.000 --> 00:34:19.000]  有人說
[00:34:19.000 --> 00:34:21.000]  上帝可不可以做一塊石頭
[00:34:21.000 --> 00:34:23.000]  自己搬不起
[00:34:23.000 --> 00:34:24.000]  你回答他
[00:34:24.000 --> 00:34:25.000]  可以
[00:34:25.000 --> 00:34:27.000]  又是死
[00:34:27.000 --> 00:34:28.000]  不可以
[00:34:28.000 --> 00:34:29.000]  又是死
[00:34:29.000 --> 00:34:31.000]  因為
[00:34:31.000 --> 00:34:32.000]  可以
[00:34:32.000 --> 00:34:34.000]  即是上帝不是大能
[00:34:34.000 --> 00:34:35.000]  不可以
[00:34:35.000 --> 00:34:38.000]  即是上帝都不是大能
[00:34:38.000 --> 00:34:41.000]  不是全能
[00:34:41.000 --> 00:34:44.000]  你怎樣去解決這個問題
[00:34:44.000 --> 00:34:45.000]  第一個就是
[00:34:45.000 --> 00:34:48.000]  上帝自己首先不會做一塊石頭
[00:34:48.000 --> 00:34:51.000]  令自己搬不起這麼蠢
[00:34:51.000 --> 00:34:53.000]  你會不會
[00:34:53.000 --> 00:34:54.000]  做一塊石頭
[00:34:54.000 --> 00:34:57.000]  會令自己搬不起
[00:34:57.000 --> 00:35:00.000]  這個違反了上帝的邏輯
[00:35:00.000 --> 00:35:02.000]  因為上帝是大能的
[00:35:02.000 --> 00:35:03.000]  全能的
[00:35:03.000 --> 00:35:06.000]  他就不會做這樣的石頭
[00:35:06.000 --> 00:35:08.000]  但最重要的是
[00:35:08.000 --> 00:35:10.000]  告訴我們
[00:35:10.000 --> 00:35:13.000]  如果上帝真的搬不起一塊石頭
[00:35:13.000 --> 00:35:16.000]  不是他沒有能力搬不起
[00:35:16.000 --> 00:35:17.000]  他沒有能力搬起
[00:35:17.000 --> 00:35:20.000]  而是他限制他自己
[00:35:20.000 --> 00:35:23.000]  不去搬起那塊石頭
[00:35:23.000 --> 00:35:26.000]  你看到主耶穌的一生
[00:35:26.000 --> 00:35:28.000]  他是限制自己
[00:35:28.000 --> 00:35:31.000]  主耶穌來到世界
[00:35:31.000 --> 00:35:34.000]  變成在人裡面最無能的
[00:35:34.000 --> 00:35:36.000]  最軟弱的
[00:35:36.000 --> 00:35:37.000]  那個嬰兒
[00:35:37.000 --> 00:35:38.000]  最小的
[00:35:38.000 --> 00:35:41.000]  可能被視為最微小的
[00:35:41.000 --> 00:35:43.000]  我兒子一出生的時候
[00:35:43.000 --> 00:35:45.000]  我一隻手掌可以拿起
[00:35:45.000 --> 00:35:50.000]  將他捏一捏都可以
[00:35:50.000 --> 00:35:51.000]  嬰兒
[00:35:51.000 --> 00:35:54.000]  上帝竟然變成嬰兒
[00:35:54.000 --> 00:35:56.000]  這個是新生王是救主
[00:35:56.000 --> 00:35:58.000]  你問都沒有人相信
[00:35:58.000 --> 00:36:01.000]  就是上帝限制了他自己
[00:36:01.000 --> 00:36:03.000]  這個嬰兒
[00:36:03.000 --> 00:36:06.000]  卻也是最受人注目的
[00:36:06.000 --> 00:36:08.000]  嬰兒是最可愛的
[00:36:08.000 --> 00:36:10.000]  嬰兒是最有希望的
[00:36:10.000 --> 00:36:12.000]  主耶穌要成為嬰兒
[00:36:12.000 --> 00:36:16.000]  本身有很多神學意義
[00:36:16.000 --> 00:36:19.000]  嬰兒也不會有什麼罪
[00:36:19.000 --> 00:36:21.000]  嬰兒不會犯罪
[00:36:21.000 --> 00:36:25.000]  是長大後越來越多罪
[00:36:25.000 --> 00:36:27.000]  天真無邪
[00:36:27.000 --> 00:36:28.000]  道成肉身
[00:36:28.000 --> 00:36:31.000]  表示上帝可以控制他自己
[00:36:31.000 --> 00:36:33.000]  今天我們人
[00:36:33.000 --> 00:36:35.000]  最難搞的一件事
[00:36:35.000 --> 00:36:37.000]  我們有權力有勢力的時候
[00:36:37.000 --> 00:36:40.000]  我們未必控制到自己
[00:36:40.000 --> 00:36:42.000]  有人懷疑警察
[00:36:42.000 --> 00:36:44.000]  是不是能夠控制他自己
[00:36:44.000 --> 00:36:47.000]  見到一些所謂他們的暴徒
[00:36:47.000 --> 00:36:51.000]  暴徒又能不能夠控制他們自己
[00:36:51.000 --> 00:36:53.000]  他說和理非的
[00:36:53.000 --> 00:36:57.000]  他能不能夠真的控制自己做到呢
[00:36:57.000 --> 00:36:59.000]  控制
[00:36:59.000 --> 00:37:00.000]  自制
[00:37:00.000 --> 00:37:03.000]  是生命裡面很重要
[00:37:03.000 --> 00:37:05.000]  我們的神做到了
[00:37:05.000 --> 00:37:08.000]  有人叫耶穌在十字架跳下來
[00:37:08.000 --> 00:37:09.000]  如果你是神的
[00:37:09.000 --> 00:37:10.000]  耶穌是可以的
[00:37:10.000 --> 00:37:12.000]  但是他不跳
[00:37:12.000 --> 00:37:16.000]  因為他一跳就不能夠完成救贖
[00:37:16.000 --> 00:37:18.000]  他能夠控制自己
[00:37:18.000 --> 00:37:20.000]  各位弟兄姊妹
[00:37:20.000 --> 00:37:22.000]  以馬來尼
[00:37:22.000 --> 00:37:24.000]  耶穌來到這個世界
[00:37:24.000 --> 00:37:27.000]  是來到我們中間的上帝
[00:37:27.000 --> 00:37:29.000]  這個是第一個解釋
[00:37:29.000 --> 00:37:32.000]  其實以馬來尼
[00:37:32.000 --> 00:37:35.000]  第二個解釋
[00:37:35.000 --> 00:37:38.000]  就是住在我們當中的上帝
[00:37:38.000 --> 00:37:39.000]  他不只是來
[00:37:39.000 --> 00:37:41.000]  他直接住在我們
[00:37:41.000 --> 00:37:44.000]  住在你生命裡面
[00:37:44.000 --> 00:37:47.000]  當你和耶穌發生了關係之後
[00:37:47.000 --> 00:37:50.000]  主耶穌就要住在你裡面
[00:37:50.000 --> 00:37:51.000]  第三個就是說
[00:37:51.000 --> 00:37:55.000]  他是常常和我們一起的
[00:37:55.000 --> 00:37:59.000]  常常和我們同在
[00:37:59.000 --> 00:38:02.000]  常常都想著我們
[00:38:02.000 --> 00:38:05.000]  各位你可以聽著許牧師講道
[00:38:05.000 --> 00:38:06.000]  雲遊四海
[00:38:06.000 --> 00:38:08.000]  我不知道
[00:38:08.000 --> 00:38:13.000]  你可能在幻想很帥的梁永禪牧師
[00:38:13.000 --> 00:38:17.000]  你未必真的有在聽我講道
[00:38:17.000 --> 00:38:19.000]  你不是和我同在
[00:38:19.000 --> 00:38:21.000]  你的人在這裡
[00:38:21.000 --> 00:38:24.000]  你的心不在
[00:38:24.000 --> 00:38:25.000]  神的同在
[00:38:25.000 --> 00:38:29.000]  不是指他的形象和我們同在這麼簡單
[00:38:29.000 --> 00:38:31.000]  住在這裡
[00:38:31.000 --> 00:38:33.000]  而是他的心
[00:38:33.000 --> 00:38:34.000]  他的靈
[00:38:34.000 --> 00:38:37.000]  神都是和我們同在的
[00:38:37.000 --> 00:38:38.000]  以馬來尼
[00:38:38.000 --> 00:38:41.000]  為什麼能夠給你平安
[00:38:41.000 --> 00:38:43.000]  就是他不只是來到
[00:38:43.000 --> 00:38:45.000]  還要住在這裡
[00:38:45.000 --> 00:38:48.000]  還要住在你的思想裡面
[00:38:48.000 --> 00:38:50.000]  你的生命裡面
[00:38:50.000 --> 00:38:51.000]  聖嬰耶穌
[00:38:51.000 --> 00:38:54.000]  彰顯上帝的同在
[00:38:54.000 --> 00:38:57.000]  聖嬰是要彰顯
[00:38:57.000 --> 00:38:59.000]  道成肉身的
[00:38:59.000 --> 00:39:05.000]  彰顯上帝的救恩
[00:39:05.000 --> 00:39:07.000]  因為耶穌就是Joshua
[00:39:07.000 --> 00:39:09.000]  就是約書蘭
[00:39:09.000 --> 00:39:11.000]  上帝的救恩
[00:39:11.000 --> 00:39:13.000]  救人脫離凶惡
[00:39:13.000 --> 00:39:17.000]  救人可以有能力去勝過罪
[00:39:17.000 --> 00:39:20.000]  救人脫離那惡者
[00:39:20.000 --> 00:39:25.000]  主禱文說叫我們不遇見是談
[00:39:25.000 --> 00:39:27.000]  脫離凶惡
[00:39:27.000 --> 00:39:31.000]  凶惡其實原文是凶惡者
[00:39:31.000 --> 00:39:36.000]  各位凶惡者比凶惡更加凶惡
[00:39:36.000 --> 00:39:40.000]  凶惡者可以控制你
[00:39:40.000 --> 00:39:43.000]  你戰勝一個凶惡
[00:39:43.000 --> 00:39:45.000]  但如果你是被凶惡者
[00:39:45.000 --> 00:39:47.000]  被他纏著的時候
[00:39:47.000 --> 00:39:52.000]  你是沒有辦法對付的
[00:39:52.000 --> 00:39:54.000]  所以要脫離他
[00:39:54.000 --> 00:39:58.000]  耶穌可以救你脫離凶惡者
[00:39:58.000 --> 00:40:03.000]  大家有沒有見過那些人被鬼附
[00:40:03.000 --> 00:40:06.000]  鬼會令到他沒有自尊
[00:40:06.000 --> 00:40:08.000]  做很多蠢事
[00:40:08.000 --> 00:40:12.000]  他不脫離凶惡者
[00:40:12.000 --> 00:40:14.000]  他就很慘
[00:40:14.000 --> 00:40:17.000]  救人脫離痛苦
[00:40:17.000 --> 00:40:21.000]  因為罪惡一定會帶來痛苦
[00:40:21.000 --> 00:40:23.000]  你痛苦的時候
[00:40:23.000 --> 00:40:25.000]  你就會很辛苦
[00:40:25.000 --> 00:40:26.000]  你痛苦的時候
[00:40:26.000 --> 00:40:28.000]  你就會去求救
[00:40:28.000 --> 00:40:30.000]  主啊救我
[00:40:30.000 --> 00:40:34.000]  耶穌基督就是來這樣救你
[00:40:34.000 --> 00:40:36.000]  耶穌基督降生來
[00:40:36.000 --> 00:40:37.000]  榮神益人
[00:40:37.000 --> 00:40:39.000]  彰顯上帝的榮美
[00:40:39.000 --> 00:40:43.000]  並叫人的生命得著益處
[00:40:43.000 --> 00:40:45.000]  榮耀的降生
[00:40:45.000 --> 00:40:47.000]  第一聖靈感人
[00:40:47.000 --> 00:40:49.000]  我們認識我們的上帝
[00:40:49.000 --> 00:40:51.000]  是超能的
[00:40:51.000 --> 00:40:53.000]  大能都不夠
[00:40:53.000 --> 00:40:57.000]  你要相信上帝能夠施行神蹟
[00:40:57.000 --> 00:40:59.000]  有些人患了絕症
[00:40:59.000 --> 00:41:01.000]  醫生說他死定了
[00:41:01.000 --> 00:41:05.000]  他總是不死
[00:41:05.000 --> 00:41:08.000]  我曾經遇過一個伯伯
[00:41:08.000 --> 00:41:10.000]  他患了喉癌
[00:41:10.000 --> 00:41:12.000]  他三個兒子都是醫生
[00:41:12.000 --> 00:41:15.000]  說爸爸只有一個星期的命
[00:41:15.000 --> 00:41:18.000]  所以就叫教會快點去幫他洗禮
[00:41:18.000 --> 00:41:20.000]  我什麼都不做
[00:41:20.000 --> 00:41:22.000]  這些救人的靈魂
[00:41:22.000 --> 00:41:24.000]  什麼會都不開
[00:41:24.000 --> 00:41:26.000]  撲都要撲出去
[00:41:26.000 --> 00:41:28.000]  幫他洗完禮之後
[00:41:28.000 --> 00:41:30.000]  一個星期都不死
[00:41:30.000 --> 00:41:32.000]  兩個星期都不死
[00:41:32.000 --> 00:41:34.000]  三個星期都不死
[00:41:34.000 --> 00:41:39.000]  他竟然活了一年零八個月
[00:41:39.000 --> 00:41:41.000]  好像日本人打我們一樣
[00:41:41.000 --> 00:41:43.000]  抗戰
[00:41:43.000 --> 00:41:48.000]  他洗完禮都不知道多開心
[00:41:48.000 --> 00:41:52.000]  所以你看到上帝超能
[00:41:52.000 --> 00:41:54.000]  三個兒子都是醫生
[00:41:54.000 --> 00:41:56.000]  說爸爸都死定了
[00:41:56.000 --> 00:41:58.000]  他都不死
[00:41:58.000 --> 00:42:00.000]  道成肉身
[00:42:00.000 --> 00:42:04.000]  要認識上帝能夠限制他的能力
[00:42:04.000 --> 00:42:06.000]  弟兄姊妹你有權力
[00:42:06.000 --> 00:42:08.000]  有能力的時候
[00:42:08.000 --> 00:42:11.000]  你要限制你的能力
[00:42:11.000 --> 00:42:12.000]  你不懂的話
[00:42:12.000 --> 00:42:14.000]  向主耶穌學習
[00:42:14.000 --> 00:42:16.000]  他來到這個世界
[00:42:16.000 --> 00:42:19.000]  道成肉身為了愛我們
[00:42:19.000 --> 00:42:21.000]  他限制他自己
