
[00:00:00.000 --> 00:00:02.400]  今年所有第三個禮拜
[00:18:07.440 --> 00:18:09.560]  在詩篇七十八篇
[00:18:09.560 --> 00:18:12.720]  第二十四到二十五節他說
[00:18:12.720 --> 00:18:16.120]  馬拿被稱為天上的糧食
[00:18:16.120 --> 00:18:19.960]  是稱為被大能者的食物
[00:18:19.960 --> 00:18:24.920]  當初摩西特別有吩咐亞倫
[00:18:24.920 --> 00:18:29.280]  說你用罐子給我裝一罐馬拿
[00:18:29.280 --> 00:18:31.960]  就把它放到約櫃裡面
[00:18:31.960 --> 00:18:35.160]  跟著還有亞倫發芽的帳
[00:18:35.160 --> 00:18:39.280]  以及磁界法板都放到約櫃裡面
[00:18:39.280 --> 00:18:41.400]  一直留存到今天
[00:18:41.400 --> 00:18:45.560]  但是約櫃現在不知道到哪裡去了
[00:18:45.560 --> 00:18:49.560]  我們看電影印第安納就用法櫃騎兵
[00:18:49.560 --> 00:18:52.280]  說被德國納粹炸去了
[00:18:52.280 --> 00:18:54.600]  但是沒有這回事
[00:18:54.600 --> 00:18:56.960]  到底在哪裡沒有人知道
[00:18:56.960 --> 00:18:59.280]  但是猶太的拉比們
[00:18:59.280 --> 00:19:02.920]  他們都相信主耶穌要再來的時候
[00:19:02.920 --> 00:19:05.680]  彌撒雅要再來的時候
[00:19:05.680 --> 00:19:10.000]  會重新放置那罐馬拿
[00:19:10.000 --> 00:19:11.600]  新的馬拿
[00:19:11.600 --> 00:19:13.600]  再一次賜給我們的
[00:19:13.600 --> 00:19:15.160]  哈雷路亞
[00:19:15.160 --> 00:19:16.960]  神供應猶太人的目的
[00:19:16.960 --> 00:19:18.640]  是要讓他們能學習
[00:19:18.640 --> 00:19:22.760]  你不要為世上這些事情煩惱
[00:19:22.760 --> 00:19:27.480]  我不是叫你們說不要去做事情
[00:19:27.480 --> 00:19:28.360]  不要炒菜
[00:19:28.360 --> 00:19:29.280]  不要做飯
[00:19:29.280 --> 00:19:30.920]  就等著馬拿掉下來
[00:19:30.920 --> 00:19:32.560]  或者是安全飛下來
[00:19:32.560 --> 00:19:34.040]  No 我的意思是說
[00:19:34.040 --> 00:19:37.400]  你要學習信靠仰望神
[00:19:37.400 --> 00:19:43.400]  你要相信祂會為你來得到那更大
[00:19:43.400 --> 00:19:46.120]  要叫我們的百姓能夠謙卑勝服
[00:19:46.120 --> 00:19:47.120]  聽從祂的
[00:19:47.120 --> 00:19:49.000]  哈雷路亞這樣沒事
[00:19:49.000 --> 00:19:53.280]  出埃及的人有多喝過靈水
[00:19:53.280 --> 00:19:55.240]  我們剛才看這個新聞
[00:19:55.240 --> 00:19:56.680]  我們一起來念
[00:19:56.680 --> 00:19:59.480]  出埃及記十七章一到第七節
[00:19:59.480 --> 00:20:04.960]  請以色列全會眾都遵耶和華的吩咐
[00:20:04.960 --> 00:20:09.240]  按照戰口從遜的曠野往前行
[00:20:09.240 --> 00:20:11.280]  在利菲丁安營
[00:20:11.280 --> 00:20:13.800]  百姓沒有水喝
[00:20:13.800 --> 00:20:18.440]  所以與摩西爭鬧說給我們水喝吧
[00:20:18.440 --> 00:20:20.160]  摩西對他們說
[00:20:20.160 --> 00:20:22.400]  你們為什麼與我爭鬧
[00:20:22.400 --> 00:20:25.200]  為什麼試探耶和華呢
[00:20:25.200 --> 00:20:28.920]  百姓在那裡甚渴要喝水
[00:20:28.920 --> 00:20:31.560]  就向摩西發怨言說
[00:20:31.560 --> 00:20:34.680]  你們為什麼將我從埃及領出來
[00:20:34.680 --> 00:20:39.240]  使我們和我們的兒女病深處都渴死呢
[00:20:39.240 --> 00:20:42.280]  摩西就呼求耶和華說
[00:20:42.280 --> 00:20:45.200]  我向這百姓怎樣行呢
[00:20:45.200 --> 00:20:48.040]  他們幾乎要拿石頭打死我
[00:20:48.040 --> 00:20:50.160]  耶和華對摩西說
[00:20:50.160 --> 00:20:54.400]  你手裡拿著你先前擊打河水的杖
[00:20:54.400 --> 00:20:57.040]  帶領以色列的幾個長老
[00:20:57.040 --> 00:20:59.840]  從百姓面前走過去
[00:20:59.840 --> 00:21:03.240]  我必在河裂的磐石那裡
[00:21:03.240 --> 00:21:05.280]  站在你面前
[00:21:05.280 --> 00:21:07.560]  你要擊打磐石
[00:21:07.560 --> 00:21:10.080]  從磐石裡必有水流出來
[00:21:10.080 --> 00:21:12.120]  使百姓可以喝
[00:21:12.120 --> 00:21:16.560]  摩西就在以色列的長老眼前這樣行了
[00:21:16.560 --> 00:21:19.440]  他給那地方起名叫瑪莎
[00:21:19.440 --> 00:21:21.360]  就是試探的意思
[00:21:21.360 --> 00:21:24.880]  又叫米利巴就是爭鬧的意思
[00:21:24.880 --> 00:21:26.960]  因以色列人爭鬧
[00:21:26.960 --> 00:21:29.400]  又因他們試探耶和華
[00:21:29.400 --> 00:21:33.600]  說耶和華是在我們中間不是
[00:21:33.600 --> 00:21:35.600]  所以這裡講得很明白了
[00:21:35.600 --> 00:21:38.000]  當我們怨天的時候
[00:21:38.000 --> 00:21:40.040]  其實你在試探他
[00:21:40.040 --> 00:21:42.400]  你到底是有神沒神
[00:21:42.400 --> 00:21:44.880]  你到底是有沒有這個能力
[00:21:44.880 --> 00:21:47.160]  這麼簡單一個事情
[00:21:47.160 --> 00:21:49.960]  神你到底幫不幫我做成
[00:21:49.960 --> 00:21:51.360]  我這樣講
[00:21:51.360 --> 00:21:54.200]  因為我們在世界上面
[00:21:54.200 --> 00:21:56.680]  碰了太多的弊
[00:21:56.680 --> 00:21:58.440]  你會常常你發現
[00:21:58.440 --> 00:22:00.280]  做這個事情做不順
[00:22:00.280 --> 00:22:02.360]  做那個事情做不順
[00:22:02.360 --> 00:22:05.200]  所以我們從小
[00:22:05.200 --> 00:22:05.920]  被人說
[00:22:05.920 --> 00:22:07.240]  NO 你不可以做那個
[00:22:07.240 --> 00:22:09.240]  NO 那個插頭不要去摸
[00:22:09.240 --> 00:22:10.320]  哎呀 叫你睡覺
[00:22:10.320 --> 00:22:11.600]  你為什麼還不睡覺
[00:22:11.600 --> 00:22:12.920]  電視關了
[00:22:12.920 --> 00:22:14.720]  NO NO NO NO NO
[00:22:14.720 --> 00:22:16.760]  我不是說叫你不要管小孩子
[00:22:16.760 --> 00:22:17.720]  要管
[00:22:17.720 --> 00:22:21.280]  但是要用很巧妙的方法來管
[00:22:21.280 --> 00:22:23.800]  今天我聽到一個比喻
[00:22:23.800 --> 00:22:28.720]  他說有專家在研究在試驗
[00:22:28.720 --> 00:22:30.840]  把這個水族箱裡面
[00:22:30.840 --> 00:22:32.800]  放一條小魚下去
[00:22:32.800 --> 00:22:36.720]  又放一條BURKU的食人魚
[00:22:36.720 --> 00:22:39.560]  然後中間有一片玻璃隔開
[00:22:39.560 --> 00:22:41.960]  這個食人魚一看到小魚
[00:22:41.960 --> 00:22:45.520]  就衝過去要吃它 碰一下
[00:22:45.520 --> 00:22:46.800]  碰到玻璃了
[00:22:46.800 --> 00:22:49.520]  它再來碰就碰到玻璃了
[00:22:49.520 --> 00:22:51.600]  連續幾天下來
[00:22:51.600 --> 00:22:53.280]  它不再試了
[00:22:53.280 --> 00:22:53.960]  因為它已經
[00:22:53.960 --> 00:22:55.200]  NO NO NO NO
[00:22:55.200 --> 00:22:56.320]  碰B碰多了
[00:22:56.320 --> 00:22:58.960]  它已經不再去試這樣的事情
[00:22:58.960 --> 00:23:00.600]  然後這科學家把這個玻璃
[00:23:00.600 --> 00:23:02.320]  偷偷地抽起來
[00:23:02.320 --> 00:23:05.400]  哇 大魚小魚啊
[00:23:05.400 --> 00:23:07.920]  Living happily ever after
[00:23:07.920 --> 00:23:10.200]  從此快樂地生活在一起
[00:23:10.200 --> 00:23:11.920]  大魚也不會去吃它
[00:23:11.920 --> 00:23:13.720]  小魚也不怕它了
[00:23:13.720 --> 00:23:14.840]  為什麼
[00:23:14.840 --> 00:23:17.400]  我們碰B碰多了
[00:23:17.400 --> 00:23:20.280]  我們的心所想的都是說
[00:23:20.280 --> 00:23:23.960]  這有怎麼可能有這種事情嘛
[00:23:23.960 --> 00:23:28.280]  食人怎麼可能復活嘛
[00:23:28.280 --> 00:23:30.800]  沒看過這種事情嘛
[00:23:30.800 --> 00:23:33.000]  這個病醫生都醫不好
[00:23:33.000 --> 00:23:35.840]  你禱告 禱告得好嗎
[00:23:35.840 --> 00:23:36.960]  哎呀
[00:23:36.960 --> 00:23:40.160]  我們的心裡面太多的NO
[00:23:40.160 --> 00:23:41.720]  我們都不想到
[00:23:41.720 --> 00:23:44.760]  我們怎麼樣被養大
[00:23:44.760 --> 00:23:48.800]  我們沒有再一次能夠靠神
[00:23:48.800 --> 00:23:50.000]  我跟你講
[00:23:50.000 --> 00:23:52.200]  人家說NO不算數
[00:23:52.200 --> 00:23:54.640]  神說NO才算數
[00:23:54.640 --> 00:23:56.120]  人家說你不行
[00:23:56.120 --> 00:23:57.240]  沒這回事
[00:23:57.240 --> 00:23:58.520]  神說我不行
[00:23:58.520 --> 00:23:59.400]  Yes
[00:23:59.400 --> 00:24:01.040]  我真的不行
[00:24:01.040 --> 00:24:03.320]  你的能力在我軟弱的身上
[00:24:03.320 --> 00:24:04.880]  顯出神的大能了
[00:24:04.880 --> 00:24:06.440]  這才是真情
[00:24:06.440 --> 00:24:08.240]  這些百姓呢
[00:24:08.240 --> 00:24:11.560]  沒有水喝又開始起哄了
[00:24:11.560 --> 00:24:12.600]  神跟他怎麼講
[00:24:12.600 --> 00:24:13.440]  拿你那個帳
[00:24:13.440 --> 00:24:14.800]  就是當初我給你那個
[00:24:14.800 --> 00:24:15.760]  你打紅海
[00:24:15.760 --> 00:24:17.640]  紅海就分開那個帳
[00:24:17.640 --> 00:24:20.120]  你去打那個磐石吧
[00:24:20.120 --> 00:24:21.680]  水就出來了
[00:24:21.680 --> 00:24:24.080]  所以他給那地方取名叫米粒巴
[00:24:24.080 --> 00:24:27.240]  他給那地方取名叫做瑪薩
[00:24:27.240 --> 00:24:30.640]  就是自嘆自鬧的意思
[00:24:30.640 --> 00:24:32.640]  我們的生命中
[00:24:32.640 --> 00:24:34.520]  爭爭吵吵
[00:24:34.520 --> 00:24:35.440]  吵不完
[00:24:35.440 --> 00:24:37.120]  鬧不完
[00:24:37.120 --> 00:24:41.200]  因為我們都有先入為主的觀念
[00:24:41.200 --> 00:24:43.120]  我們都有自己的看法
[00:24:43.120 --> 00:24:45.600]  都有自己的opinion
[00:24:45.600 --> 00:24:47.160]  我們總認為
[00:24:47.160 --> 00:24:50.160]  我這麼做是為你好
[00:24:50.160 --> 00:24:51.560]  我們總認為說
[00:24:51.560 --> 00:24:53.040]  孩子啊
[00:24:53.040 --> 00:24:53.800]  我跟你講
[00:24:53.800 --> 00:24:55.080]  你照我的
[00:24:55.080 --> 00:24:57.840]  你人生少奮鬥十年了
[00:24:57.840 --> 00:24:59.280]  有這回事嗎
[00:24:59.280 --> 00:25:00.800]  我不知道
[00:25:00.800 --> 00:25:03.080]  我相信不會的
[00:25:03.080 --> 00:25:07.520]  你知道小鷹、小老鷹它怎麼學飛啊
[00:25:07.520 --> 00:25:10.400]  小老鷹它不敢飛啊
[00:25:10.400 --> 00:25:12.160]  它羽毛已經豐滿了
[00:25:12.160 --> 00:25:14.040]  但是它不敢飛啊
[00:25:14.040 --> 00:25:15.760]  大老鷹怎麼辦
[00:25:15.760 --> 00:25:18.880]  就把它一腳踢出去朝外面去啊
[00:25:18.880 --> 00:25:20.600]  它真的掉下來啊
[00:25:20.600 --> 00:25:50.600]  他就 嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡嗡
[00:25:50.600 --> 00:25:56.600]  我被人看不起,他是自大尊榮的。
[00:25:56.600 --> 00:26:00.600]  我的生命很多限制,但是他是無限的。
[00:26:00.600 --> 00:26:06.600]  我們就在一起看到,在這裡,靈水,磐石擊打靈水。
[00:26:06.600 --> 00:26:11.600]  格林多前書十章四節他說,保羅說,
[00:26:11.600 --> 00:26:13.600]  他們也都喝了一樣的靈水,
[00:26:13.600 --> 00:26:17.600]  所喝的是出於隨著他們的靈磐石,
[00:26:17.600 --> 00:26:20.600]  那磐石就是基督。
[00:26:20.600 --> 00:26:24.600]  換句話說,你可以用你的心去想,
[00:26:24.600 --> 00:26:28.600]  摩西拜的數百萬烏合之眾走在曠野的時候,
[00:26:28.600 --> 00:26:31.600]  就有一個磐石跟著他們走,
[00:26:31.600 --> 00:26:34.600]  那就是耶穌基督,靈磐石。
[00:26:34.600 --> 00:26:38.600]  Hallelujah,是的,在我們的生命中,
[00:26:38.600 --> 00:26:40.600]  耶穌基督就是磐石,
[00:26:40.600 --> 00:26:45.600]  祂是萬事的磐石,水代表聖靈。
[00:26:45.600 --> 00:26:49.600]  磐石不被擊打,水不會出來。
[00:26:49.600 --> 00:26:52.600]  耶穌不被釘死在石架上,
[00:26:52.600 --> 00:26:55.600]  聖靈不會下來。
[00:26:55.600 --> 00:26:57.600]  這是聖經要告訴我們的,
[00:26:57.600 --> 00:27:00.600]  在初埃及紀祂就已經預表了,
[00:27:00.600 --> 00:27:03.600]  那磐石要被擊打。
[00:27:03.600 --> 00:27:06.600]  但是聖經上面又有第二次磐石,
[00:27:06.600 --> 00:27:09.600]  是他們在初埃及紀的四十年後的,
[00:27:09.600 --> 00:27:13.600]  他們到了巡的曠野,叫做迦底斯,
[00:27:13.600 --> 00:27:15.600]  已經非常靠近迦南庭園了,
[00:27:15.600 --> 00:27:17.600]  就在那個邊界上面,
[00:27:17.600 --> 00:27:19.600]  他們又同樣發生這個沒水喝的時候,
[00:27:19.600 --> 00:27:21.600]  大家又開始怨天尤人了。
[00:27:21.600 --> 00:27:24.600]  四十年了還搞這回事啊。
[00:27:24.600 --> 00:27:26.600]  所以今年我六十多歲了,
[00:27:26.600 --> 00:27:29.600]  我也會幹這門糗事,不是嗎?
[00:27:29.600 --> 00:27:32.600]  這些人也是來到摩西人面前,
[00:27:32.600 --> 00:27:33.600]  就罵這個罵那個。
[00:27:33.600 --> 00:27:35.600]  但是這個時候啊,
[00:27:35.600 --> 00:27:39.600]  米利安也死了,亞倫也死了,
[00:27:39.600 --> 00:27:43.600]  摩西的心情壞到極點。
[00:27:43.600 --> 00:27:46.600]  在以前有人幫他扛,
[00:27:46.600 --> 00:27:48.600]  有人幫他圓通,
[00:27:48.600 --> 00:27:50.600]  有人幫他做公關,
[00:27:50.600 --> 00:27:52.600]  有人幫他同工。
[00:27:52.600 --> 00:27:56.600]  今天百姓直接面對的摩西就罵他。
[00:27:56.600 --> 00:27:59.600]  摩西他來到神的面前,
[00:27:59.600 --> 00:28:01.600]  帶著許多的委屈,
[00:28:01.600 --> 00:28:04.600]  神說你就吩咐磐石出水。
[00:28:04.600 --> 00:28:07.600]  結果摩西還是老方法,
[00:28:07.600 --> 00:28:10.600]  就拿著那個磐石打磐石啊,
[00:28:10.600 --> 00:28:12.600]  也出了水了。
[00:28:12.600 --> 00:28:13.600]  但是神跟他說,
[00:28:13.600 --> 00:28:14.600]  餵餵餵餵餵,
[00:28:14.600 --> 00:28:15.600]  What are you doing?
[00:28:15.600 --> 00:28:16.600]  你幹什麼?
[00:28:16.600 --> 00:28:19.600]  我跟你說吩咐磐石出水啊,
[00:28:19.600 --> 00:28:22.600]  耶穌基督被釘死在十字架上,
[00:28:22.600 --> 00:28:24.600]  死一次就夠了,
[00:28:24.600 --> 00:28:26.600]  不需要死兩次,
[00:28:26.600 --> 00:28:27.600]  你知道嗎?
[00:28:27.600 --> 00:28:29.600]  所以有的時候我們講不是罵人,
[00:28:29.600 --> 00:28:30.600]  我們講人說,
[00:28:30.600 --> 00:28:33.600]  你明明是把耶穌又釘死人家了,
[00:28:33.600 --> 00:28:36.600]  耶穌死一次復活升天就已經夠了,
[00:28:36.600 --> 00:28:38.600]  聖靈已經下來了,
[00:28:38.600 --> 00:28:40.600]  你只要吩咐,
[00:28:40.600 --> 00:28:42.600]  奉主耶穌基督的名,
[00:28:42.600 --> 00:28:44.600]  你禱告,
[00:28:44.600 --> 00:28:45.600]  事情就成就,
[00:28:45.600 --> 00:28:47.600]  奉主耶穌基督的名,
[00:28:47.600 --> 00:28:48.600]  萬人一致,
[00:28:48.600 --> 00:28:50.600]  病就可以得到醫治,
[00:28:50.600 --> 00:28:52.600]  你不用再去擊打磐石,
[00:28:52.600 --> 00:28:55.600]  不用再去把耶穌重釘十字架,
[00:28:55.600 --> 00:28:58.600]  第二次喝靈水,
[00:28:58.600 --> 00:28:59.600]  Hallelujah!
[00:28:59.600 --> 00:29:02.600]  摩西被上道了,
[00:29:02.600 --> 00:29:06.600]  但是神也顧念他,
[00:29:06.600 --> 00:29:07.600]  所以摩西,
[00:29:07.600 --> 00:29:10.600]  神說你進不了迦南平原了,
[00:29:10.600 --> 00:29:15.600]  摩西就在泥坡山上面眺望迦南平原,
[00:29:15.600 --> 00:29:17.600]  後來他就死在那裡,
[00:29:17.600 --> 00:29:20.600]  他死的時候是一百二十歲,
[00:29:20.600 --> 00:29:23.600]  眼睛沒有昏瞎,
[00:29:23.600 --> 00:29:26.600]  精神沒有恍惚,
[00:29:26.600 --> 00:29:27.600]  一代的蕭雄,
[00:29:27.600 --> 00:29:29.600]  神的僕人,
[00:29:29.600 --> 00:29:33.600]  神人摩西就這樣子就過去了,
[00:29:33.600 --> 00:29:36.600]  Hallelujah!
[00:29:36.600 --> 00:29:41.600]  摩西為以色列民做了天大的事情,
[00:29:41.600 --> 00:29:45.600]  他為神做了天大見證,
[00:29:45.600 --> 00:29:47.600]  Hallelujah! 讚美神!
[00:29:47.600 --> 00:29:49.600]  神甚至稱讚摩西說,
[00:29:49.600 --> 00:29:51.600]  他是在我面前,
[00:29:51.600 --> 00:29:54.600]  全家都是敬宗的,
[00:29:54.600 --> 00:29:56.600]  但是神不能欺瞞,
[00:29:56.600 --> 00:30:00.600]  神又說你吩咐磐石出口,
[00:30:00.600 --> 00:30:02.600]  你奉我的名禱告就夠了,
[00:30:02.600 --> 00:30:04.600]  你用神的話語,
[00:30:04.600 --> 00:30:06.600]  你可以抵擋撒旦魔鬼,
[00:30:06.600 --> 00:30:08.600]  你可以為人帶來一致,
[00:30:08.600 --> 00:30:09.600]  你可以為人帶來祝福,
[00:30:09.600 --> 00:30:11.600]  就夠了,
[00:30:11.600 --> 00:30:14.600]  用不著加上其他的花樣,
[00:30:14.600 --> 00:30:16.600]  如果神這麼說,
[00:30:16.600 --> 00:30:18.600]  就這麼做,
[00:30:18.600 --> 00:30:20.600]  Hallelujah! 讚美神!
[00:30:20.600 --> 00:30:24.600]  詩篇第114篇第八節說,
[00:30:24.600 --> 00:30:28.600]  他叫磐石變為水池,
[00:30:28.600 --> 00:30:31.600]  叫堅石變為泉源,
[00:30:31.600 --> 00:30:34.600]  第一次的磐石是幾打磐石,
[00:30:34.600 --> 00:30:36.600]  水流出來,
[00:30:36.600 --> 00:30:38.600]  在汛的礦泉,
[00:30:38.600 --> 00:30:40.600]  第二次的堅石變為泉源,
[00:30:40.600 --> 00:30:42.600]  是在汛的礦泉,
[00:30:42.600 --> 00:30:44.600]  那次流出大量的水,
[00:30:44.600 --> 00:30:46.600]  變為泉源,
[00:30:46.600 --> 00:30:47.600]  Hallelujah!
[00:30:47.600 --> 00:30:50.600]  你想想看水池跟泉源,
[00:30:50.600 --> 00:30:52.600]  有什麼區別嗎?
[00:30:52.600 --> 00:30:55.600]  水池的水是死的,
[00:30:55.600 --> 00:30:57.600]  不下雨就乾了,
[00:30:57.600 --> 00:30:59.600]  泉源是什麼?
[00:30:59.600 --> 00:31:01.600]  永流不息的,
[00:31:01.600 --> 00:31:03.600]  源淘淘不絕的,
[00:31:03.600 --> 00:31:05.600]  各位弟兄姊妹朋友們,
[00:31:05.600 --> 00:31:08.600]  我相信你在你們的生命中,
[00:31:08.600 --> 00:31:10.600]  都有水池,
[00:31:10.600 --> 00:31:11.600]  免不了,
[00:31:11.600 --> 00:31:12.600]  但是,
[00:31:12.600 --> 00:31:14.600]  你有泉源嗎?
[00:31:14.600 --> 00:31:16.600]  耶穌在節氣的末了,
[00:31:16.600 --> 00:31:18.600]  就是最大的那一日,
[00:31:18.600 --> 00:31:20.600]  祂站著高聲說,
[00:31:20.600 --> 00:31:22.600]  若口渴,人若口渴,
[00:31:22.600 --> 00:31:24.600]  可以到我這裡來喝,
[00:31:24.600 --> 00:31:26.600]  他信我的,
[00:31:26.600 --> 00:31:28.600]  就如今上所說,
[00:31:28.600 --> 00:31:30.600]  從他腹中,
[00:31:30.600 --> 00:31:32.600]  要流出活水的江河來,
[00:31:32.600 --> 00:31:34.600]  你有泉源嗎?
[00:31:34.600 --> 00:31:35.600]  讓我們禱告,
[00:31:35.600 --> 00:31:37.600]  阿爸父我們感謝你,
[00:31:37.600 --> 00:31:38.600]  我們讚美你,
[00:31:38.600 --> 00:31:40.600]  你是偉大奇妙神,
[00:31:40.600 --> 00:31:42.600]  再一次,
[00:31:42.600 --> 00:31:45.600]  要把一切榮耀歸給你,
[00:31:45.600 --> 00:31:47.600]  神啊,謝謝你,
[00:31:47.600 --> 00:31:49.600]  那奇妙的工作,
[00:31:49.600 --> 00:31:50.600]  謝謝你,
[00:31:50.600 --> 00:31:52.600]  願拿了我們的敬拜,
[00:31:52.600 --> 00:31:53.600]  讚美我們的禱告,
[00:31:53.600 --> 00:31:54.600]  我們的福祉,
[00:31:54.600 --> 00:31:56.600]  求你眷顧,
[00:31:56.600 --> 00:31:59.600]  我們每一位弟兄姊妹朋友們,
[00:31:59.600 --> 00:32:00.600]  哈雷洛亞,
[00:32:00.600 --> 00:32:02.600]  今天是你的主日,
[00:32:02.600 --> 00:32:04.600]  願你得著那應得,
[00:32:04.600 --> 00:32:05.600]  當得,
[00:32:05.600 --> 00:32:06.600]  佩得的榮耀,
[00:32:06.600 --> 00:32:08.600]  感謝你,
[00:32:08.600 --> 00:32:09.600]  禱告讚美,
[00:32:09.600 --> 00:32:11.600]  是奉主耶穌基督的名,
[00:32:11.600 --> 00:32:12.600]  阿們。
