
[00:00:00.000 --> 00:00:06.880]  早前食環署向一個75歲的豬婆婆票控
[00:23:48.000 --> 00:23:53.000]  全世界最長的橋又在加拿大開始興建
[00:23:53.000 --> 00:23:59.000]  但是當時的工程師因為過份自信
[00:23:59.000 --> 00:24:01.000]  未經過嚴密的計算
[00:24:01.000 --> 00:24:07.000]  擅自增加了那條橋的長度
[00:24:07.000 --> 00:24:12.000]  也沒有精準地計算過那條橋的承載能力
[00:24:12.000 --> 00:24:15.000]  所以當那條橋差不多完成工程的時候
[00:24:15.000 --> 00:24:17.000]  突然就塌下來
[00:24:17.000 --> 00:24:20.000]  57人死亡,很多人受傷
[00:24:20.000 --> 00:24:24.000]  之後大橋重新建造
[00:24:24.000 --> 00:24:29.000]  但是後繼者又同樣犯了一個嚴重的錯誤
[00:24:29.000 --> 00:24:33.000]  某一個支撐點的標準不足夠
[00:24:33.000 --> 00:24:37.000]  並且忽略了計算共振的頻率
[00:24:37.000 --> 00:24:40.000]  大家知不知道共振的頻率是什麼?
[00:24:40.000 --> 00:24:44.000]  即是有時看電視
[00:24:44.000 --> 00:24:46.000]  突然敲一下東西
[00:24:46.000 --> 00:24:51.000]  接著那個玻璃杯就爛了
[00:24:51.000 --> 00:24:54.000]  就是有一個共振的頻率
[00:24:54.000 --> 00:24:57.000]  當持續發出聲音的時候
[00:24:57.000 --> 00:25:03.000]  某個水晶杯就會因為和它的自然頻率相符的時候
[00:25:03.000 --> 00:25:06.000]  就會令到那個水晶杯破裂
[00:25:06.000 --> 00:25:09.000]  這個就是一個共振的原理
[00:25:09.000 --> 00:25:12.000]  所以就是因為當時忽略了這些東西
[00:25:12.000 --> 00:25:15.000]  令到悲劇再次發生
[00:25:15.000 --> 00:25:17.000]  再次發生塌橋的事件
[00:25:17.000 --> 00:25:20.000]  因此有人傷亡
[00:25:20.000 --> 00:25:21.000]  經歷種種
[00:25:21.000 --> 00:25:24.000]  大橋終於能夠通車了
[00:25:24.000 --> 00:25:29.000]  但是這條大橋原本能夠成為加拿大人驕傲的東西
[00:25:29.000 --> 00:25:32.000]  卻成為了他們的恥辱
[00:25:32.000 --> 00:25:36.000]  而那位首位的設計師所畢業的學院
[00:25:36.000 --> 00:25:39.000]  也因此聲譽掃地
[00:25:39.000 --> 00:25:45.000]  但是這間學院沒有因為這樣而掩飾或隱瞞這件事
[00:25:45.000 --> 00:25:50.000]  反而聯合其他加拿大的七所工程學院
[00:25:50.000 --> 00:25:56.000]  集資買了這條大橋剩下來的鋼鐵殘骸
[00:25:56.000 --> 00:25:59.000]  而打造了一隻隻的戒指
[00:25:59.000 --> 00:26:03.000]  分發給每一年從工程系畢業的學生
[00:26:03.000 --> 00:26:06.000]  取名這隻戒指叫Iron Ring
[00:26:06.000 --> 00:26:10.000]  即是工程師之戒
[00:26:10.000 --> 00:26:14.000]  但也被叫作恥辱之戒
[00:26:14.000 --> 00:26:19.000]  每一個畢業生除了領到畢業證書的同時
[00:26:19.000 --> 00:26:22.000]  也會領到這隻戒指
[00:26:22.000 --> 00:26:25.000]  並且他們必須要參加一個儀式
[00:26:25.000 --> 00:26:27.000]  就是所有的畢業生
[00:26:27.000 --> 00:26:31.000]  一起同時握著一條鐵鏈宣誓
[00:26:31.000 --> 00:26:36.000]  宣誓他們持守的專業和對公眾的責任
[00:26:36.000 --> 00:26:41.000]  而這隻戒指即是戴在尾指的指環
[00:26:41.000 --> 00:26:46.000]  是代表著工程師的驕傲 責任 義務
[00:26:46.000 --> 00:26:48.000]  以及更加謙卑
[00:26:48.000 --> 00:26:53.000]  更重要的是提醒他們不要忘記歷史的教訓
[00:26:53.000 --> 00:26:57.000]  華華告訴我那隻戒指戴在尾指的時候
[00:26:57.000 --> 00:27:01.000]  其實用意就是當你簽文件
[00:27:01.000 --> 00:27:04.000]  或者寫字的時候 或者動一動的時候
[00:27:04.000 --> 00:27:06.000]  有時候你會撞到一些東西
[00:27:06.000 --> 00:27:08.000]  一撞到一些東西的時候就會
[00:27:08.000 --> 00:27:10.000]  「咚」
[00:27:10.000 --> 00:27:11.000]  不像
[00:27:11.000 --> 00:27:13.000]  「哼」
[00:27:13.000 --> 00:27:16.000]  類似發出一些共鳴的聲音
[00:27:16.000 --> 00:27:20.000]  這些共鳴的聲音就是提醒你
[00:27:20.000 --> 00:27:22.000]  不要再讓悲劇發生
[00:27:22.000 --> 00:27:26.000]  並且提醒你應該要持守的事情
[00:27:26.000 --> 00:27:33.000]  其實聖靈時刻向我們發出共鳴的聲音
[00:27:33.000 --> 00:27:36.000]  既溫柔地提醒我們
[00:27:36.000 --> 00:27:40.000]  也以溫柔的力量去震動我們的生命
[00:27:40.000 --> 00:27:44.000]  令我們的生命帶來更新和改變
[00:27:44.000 --> 00:27:46.000]  弟兄姊妹
[00:27:46.000 --> 00:27:48.000]  因著基督
[00:27:48.000 --> 00:27:52.000]  我們因著信可以進入到聖靈的生生命
[00:27:52.000 --> 00:27:55.000]  讓我們有屬靈的思想
[00:27:55.000 --> 00:27:58.000]  從永恆的角度看自己
[00:27:58.000 --> 00:27:59.000]  看這個世界
[00:27:59.000 --> 00:28:02.000]  令我們有檢視自己的力量
[00:28:02.000 --> 00:28:07.000]  並且聖靈是必然會進行更新的工作
[00:28:07.000 --> 00:28:12.000]  令我們的生命不會再因為掙扎而徬徨
[00:28:12.000 --> 00:28:16.000]  而是我們知道我們有被改變的力量
[00:28:16.000 --> 00:28:19.000]  因為我們深信當我們依靠聖靈的時候
[00:28:19.000 --> 00:28:23.000]  我們的生命是必然帶來改變
[00:28:23.000 --> 00:28:25.000]  所以
[00:28:25.000 --> 00:28:31.000]  讓我們不要單純滿足於在星期六回教會
[00:28:31.000 --> 00:28:34.000]  讓我們時刻察覺
[00:28:34.000 --> 00:28:37.000]  聖靈對我們發出共鳴的聲音
[00:28:37.000 --> 00:28:39.000]  讓祂更新我們
[00:28:39.000 --> 00:28:45.000]  令我們有力量在日常生活中展現我們是屬上帝的人
[00:28:45.000 --> 00:28:48.000]  如我們繼續彼此提醒
[00:28:48.000 --> 00:28:49.000]  一同學習
[00:28:49.000 --> 00:28:54.000]  願一切榮耀、頌讚都歸給三一的上帝
