
[00:00:00.000 --> 00:00:03.080]  我們剛纔讀那段聖經應該是很熟悉的聖經
[00:17:22.640 --> 00:17:24.640]  你就這樣看這本聖經的時候
[00:17:24.640 --> 00:17:26.640]  也有一個很獨特的地方
[00:17:26.640 --> 00:17:28.640]  這本書其實是前後呼應的
[00:17:28.640 --> 00:17:30.640]  如果你看一本好的書
[00:17:30.640 --> 00:17:31.640]  很多時候
[00:17:31.640 --> 00:17:32.640]  第一章的東西
[00:17:32.640 --> 00:17:33.640]  最後的一章
[00:17:33.640 --> 00:17:36.640]  是會前後呼應的
[00:17:36.640 --> 00:17:39.640]  你有沒有想過
[00:17:39.640 --> 00:17:40.640]  其實整本聖經
[00:17:40.640 --> 00:17:41.640]  雖然有66本
[00:17:41.640 --> 00:17:43.640]  中間隔了不知多少千年
[00:17:43.640 --> 00:17:44.640]  所寫成的
[00:17:44.640 --> 00:17:48.640]  其實都是有少少前後呼應的
[00:17:48.640 --> 00:17:51.640]  你記得聖經是怎麼開始的
[00:17:51.640 --> 00:17:53.640]  開始的時候
[00:17:53.640 --> 00:17:54.640]  在一個原址裏面
[00:17:54.640 --> 00:17:56.640]  有一對夫婦
[00:17:56.640 --> 00:18:02.640]  你記不記得聖經最後是怎麼結束的
[00:18:02.640 --> 00:18:04.640]  在一個花園的城市裏面
[00:18:04.640 --> 00:18:06.640]  有一對新的夫婦
[00:18:06.640 --> 00:18:09.640]  第一對夫婦是阿當與夏娃
[00:18:09.640 --> 00:18:12.640]  最後那對夫婦是
[00:18:12.640 --> 00:18:13.640]  基督與教會
[00:18:13.640 --> 00:18:14.640]  Christ and the Church
[00:18:14.640 --> 00:18:15.640]  你看到沒有
[00:18:15.640 --> 00:18:16.640]  所有東西
[00:18:16.640 --> 00:18:18.640]  其實這個以前是一個園子
[00:18:18.640 --> 00:18:21.640]  現在這個園子就不是新加坡了
[00:18:21.640 --> 00:18:23.640]  天堂就不是新加坡了
[00:18:23.640 --> 00:18:24.640]  就是一個
[00:18:24.640 --> 00:18:26.640]  是一個相對來說
[00:18:26.640 --> 00:18:27.640]  甚至你看回
[00:18:27.640 --> 00:18:29.640]  他之前會講河流
[00:18:29.640 --> 00:18:31.640]  最後有生命水等等
[00:18:31.640 --> 00:18:35.640]  很多東西是前後呼應的
[00:18:35.640 --> 00:18:38.640]  但是因爲蛇
[00:18:38.640 --> 00:18:40.640]  因爲撒旦的引誘
[00:18:40.640 --> 00:18:42.640]  人墮落了
[00:18:42.640 --> 00:18:44.640]  墮落了黑暗裏面
[00:18:44.640 --> 00:18:45.640]  人是靠什麼
[00:18:45.640 --> 00:18:48.640]  可以重新進入光明
[00:18:48.640 --> 00:18:50.640]  是因爲耶穌基督的十字架
[00:18:50.640 --> 00:18:52.640]  整個耶穌基督的十字架
[00:18:52.640 --> 00:18:54.640]  是整本聖經的中心
[00:18:54.640 --> 00:18:55.640]  甚至如果你記得
[00:18:55.640 --> 00:18:57.640]  在啓示錄最後的時候
[00:18:57.640 --> 00:18:59.640]  已經有一個火壺
[00:18:59.640 --> 00:19:00.640]  爲了這個撒旦
[00:19:00.640 --> 00:19:02.640]  爲了這個蛇
[00:19:02.640 --> 00:19:03.640]  是預備了
[00:19:03.640 --> 00:19:05.640]  當你這樣看的時候
[00:19:05.640 --> 00:19:06.640]  你開始明白
[00:19:06.640 --> 00:19:08.640]  這本聖經真的很有趣
[00:19:08.640 --> 00:19:11.640]  明明創世紀和啓示錄
[00:19:11.640 --> 00:19:13.640]  是完全兩個人寫的
[00:19:13.640 --> 00:19:15.640]  但是爲什麼會這樣呢
[00:19:15.640 --> 00:19:19.640]  難道這個真的是上帝的話語嗎
[00:19:19.640 --> 00:19:21.640]  當我們小的時候
[00:19:21.640 --> 00:19:23.640]  其實是很明白這個道理的
[00:19:23.640 --> 00:19:25.640]  我們當聖經是一本書來看的
[00:19:25.640 --> 00:19:27.640]  我們小時候
[00:19:27.640 --> 00:19:29.640]  我們小朋友小的時候
[00:19:29.640 --> 00:19:30.640]  我們都是和他看
[00:19:30.640 --> 00:19:31.640]  Big Picture Story Bible
[00:19:31.640 --> 00:19:32.640]  一本書
[00:19:32.640 --> 00:19:34.640]  沒有新約舊約的
[00:19:34.640 --> 00:19:36.640]  有幾個章節
[00:19:36.640 --> 00:19:38.640]  但是他看多幾次的時候
[00:19:38.640 --> 00:19:40.640]  他知道整本書是一本書
[00:19:40.640 --> 00:19:42.640]  他也知道整本書有一個高潮
[00:19:42.640 --> 00:19:44.640]  就是耶穌基督的受死復活
[00:19:44.640 --> 00:19:46.640]  我不知道你有沒有這樣的經驗
[00:19:46.640 --> 00:19:48.640]  和你小朋友讀聖經的時候
[00:19:48.640 --> 00:19:50.640]  我們去讀了幾次之後
[00:19:50.640 --> 00:19:52.640]  他知道故事的發展
[00:19:52.640 --> 00:19:54.640]  去到有一個章節
[00:19:54.640 --> 00:19:57.640]  有一章是不是很開心的人的犯罪
[00:19:57.640 --> 00:19:58.640]  讀完之後
[00:19:58.640 --> 00:19:59.640]  你說要睡覺了
[00:19:59.640 --> 00:20:00.640]  他就說
[00:20:00.640 --> 00:20:02.640]  媽媽可不可以再讀多一章
[00:20:02.640 --> 00:20:03.640]  讀完一章
[00:20:03.640 --> 00:20:04.640]  然後他說什麼
[00:20:04.640 --> 00:20:05.640]  再讀一章
[00:20:05.640 --> 00:20:06.640]  再讀一章
[00:20:06.640 --> 00:20:08.640]  你知道爲什麼他一直叫你讀下去嗎
[00:20:08.640 --> 00:20:10.640]  因爲他知道你讀得夠的時候
[00:20:10.640 --> 00:20:13.640]  你一定會去到那個故事的高潮
[00:20:13.640 --> 00:20:14.640]  那個故事的高潮
[00:20:14.640 --> 00:20:17.640]  就是耶穌基督來拯救了那些人
[00:20:17.640 --> 00:20:19.640]  從罪與黑暗裏面出來
[00:20:19.640 --> 00:20:21.640]  所有東西都是這樣的
[00:20:21.640 --> 00:20:24.640]  但是爲什麼我們大人不敢讀聖經呢
[00:20:24.640 --> 00:20:26.640]  因爲66本太長了
[00:20:26.640 --> 00:20:27.640]  太大挑戰性
[00:20:27.640 --> 00:20:29.640]  裝不進腦袋裏
[00:20:29.640 --> 00:20:32.640]  小朋友的聖經很簡單
[00:20:32.640 --> 00:20:33.640]  是一本
[00:20:33.640 --> 00:20:35.640]  我們將它變成66本
[00:20:35.640 --> 00:20:39.640]  然後覺得這一本和其他65本是沒有關係的
[00:20:39.640 --> 00:20:41.640]  以爲我們讀得很精細
[00:20:41.640 --> 00:20:43.640]  其實因爲我們的腦袋不夠裝
[00:20:43.640 --> 00:20:47.640]  所以我們沒辦法想到一個這麼完美
[00:20:47.640 --> 00:20:50.640]  這麼強大的故事
[00:20:50.640 --> 00:20:52.640]  聖經學者都告訴我們
[00:20:52.640 --> 00:20:53.640]  聖經是一箇中心點
[00:20:53.640 --> 00:20:57.640]  中心點是神的王國的來臨
[00:20:57.640 --> 00:20:59.640]  這個世界所有的國度會過去
[00:20:59.640 --> 00:21:01.640]  所有大公子什麼鬼都會過去
[00:21:01.640 --> 00:21:03.640]  天國一定來臨
[00:21:03.640 --> 00:21:07.640]  而天國來臨就是主耶穌基督的來臨
