
[00:00:00.000 --> 00:00:03.760]  上一次跟大家已經開始了講這個題目「彼此」
[00:15:34.180 --> 00:15:36.420]  我說穆斯敏你女傳徒天天都見到的嗎
[00:15:36.420 --> 00:15:39.940]  因為她的教會就在我們教會旁邊
[00:15:39.940 --> 00:15:41.180]  辦公室旁邊
[00:15:41.180 --> 00:15:41.980]  不過她現在搬了
[00:15:41.980 --> 00:15:43.180]  搬了又再搬
[00:15:43.180 --> 00:15:44.500]  搬了又再搬
[00:15:44.500 --> 00:15:45.380]  搬了又再搬
[00:15:45.380 --> 00:15:47.740]  搬了又再搬
[00:15:47.740 --> 00:15:49.220]  搬了又再搬
[00:15:49.220 --> 00:15:50.260]  我天天都見到你
[00:15:50.260 --> 00:15:51.020]  我去洗手間
[00:15:51.020 --> 00:15:51.620]  你也去洗手間
[00:15:51.620 --> 00:15:53.220]  不過我去男廁你去女廁
[00:15:53.220 --> 00:15:54.940]  真的時不時會碰到面
[00:15:54.940 --> 00:15:57.140]  嗨梁牧師你好
[00:15:57.140 --> 00:15:59.580]  我說我只是這個電話跟你聊
[00:15:59.580 --> 00:16:01.500]  聊了半小時左右
[00:16:01.500 --> 00:16:03.980]  是多過我跟你五年內說的話
[00:16:03.980 --> 00:16:06.060]  對不對
[00:16:06.060 --> 00:16:07.340]  我說是的
[00:16:07.340 --> 00:16:10.820]  我說如果你去到一個弟兄姊妹的屋企
[00:16:10.820 --> 00:16:12.940]  去探訪她的時候
[00:16:12.940 --> 00:16:14.980]  探訪她的時候
[00:16:14.980 --> 00:16:16.820]  我說
[00:16:16.820 --> 00:16:18.700]  我叫她的名字
[00:16:18.700 --> 00:16:20.340]  誰誰
[00:16:20.340 --> 00:16:23.100]  我說你覺得是不是好處就是我跟你這樣
[00:16:23.100 --> 00:16:23.820]  平常
[00:16:23.820 --> 00:16:24.620]  嗨
[00:16:24.620 --> 00:16:25.940]  你好
[00:16:25.940 --> 00:16:27.100]  你也去洗手間
[00:16:27.100 --> 00:16:28.620]  是的我也去洗手間
[00:16:28.620 --> 00:16:30.140]  吃午餐了
[00:16:30.140 --> 00:16:31.220]  吃了午餐了
[00:16:31.220 --> 00:16:32.060]  這樣而已
[00:16:32.060 --> 00:16:33.420]  是不是
[00:16:33.420 --> 00:16:35.180]  但是我跟她真的聊了一些
[00:16:35.180 --> 00:16:38.020]  是牧會
[00:16:38.020 --> 00:16:41.380]  大家一些的分享
[00:16:41.380 --> 00:16:42.340]  她跟我說過
[00:16:42.340 --> 00:16:44.260]  我沒有探訪過
[00:16:44.260 --> 00:16:47.060]  因為我是one man band
[00:16:47.060 --> 00:16:49.380]  幹事做的也是我做
[00:16:49.380 --> 00:16:50.180]  什麼都是我做
[00:16:50.180 --> 00:16:52.980]  只不過是教會有幾個姐妹
[00:16:52.980 --> 00:16:54.620]  她去探一下那些
[00:16:54.620 --> 00:16:55.380]  醫院啊
[00:16:55.380 --> 00:16:57.220]  患病啊那些
[00:16:57.220 --> 00:16:58.060]  我說是
[00:16:58.060 --> 00:16:59.860]  但是一定要探訪
[00:16:59.860 --> 00:17:01.340]  但是我很忙的
[00:17:01.340 --> 00:17:02.180]  我說是
[00:17:02.180 --> 00:17:03.140]  我說我也是
[00:17:03.140 --> 00:17:06.500]  不過你不要在星期六才去探訪
[00:17:06.500 --> 00:17:07.820]  星期六才去探訪
[00:17:07.820 --> 00:17:09.460]  你那篇講章都還沒講完
[00:17:09.460 --> 00:17:10.540]  還沒預備完
[00:17:10.540 --> 00:17:11.700]  我說你可以
[00:17:11.700 --> 00:17:14.380]  weekdays(週末)晚上去探訪
[00:17:14.380 --> 00:17:17.620]  晚上見到全家人
[00:17:17.620 --> 00:17:19.020]  丈夫不回教會的
[00:17:19.020 --> 00:17:20.340]  晚上他也應該下班了
[00:17:20.340 --> 00:17:21.540]  兒子上學了
[00:17:21.540 --> 00:17:23.100]  如果你早上去探他
[00:17:23.100 --> 00:17:23.940]  白天去探他
[00:17:23.940 --> 00:17:26.540]  但是晚上全家人在一起
[00:17:26.540 --> 00:17:29.260]  我就是這樣跟她分享
[00:17:29.260 --> 00:17:30.500]  所以弟兄姊妹
[00:17:30.500 --> 00:17:32.740]  彼此一定要有聯繫
[00:17:32.740 --> 00:17:33.340]  好了
[00:17:33.340 --> 00:17:34.340]  繼續下去
[00:17:34.340 --> 00:17:35.500]  已不鎖書
[00:17:35.500 --> 00:17:37.380]  第四章第25節
[00:17:37.380 --> 00:17:39.900]  所以你們要棄絕謊言
[00:17:39.900 --> 00:17:42.340]  每個人要淪陷於說實話
[00:17:42.340 --> 00:17:44.100]  因為我們互為肢體
[00:17:44.100 --> 00:17:44.820]  弟兄姊妹
[00:17:44.820 --> 00:17:47.220]  如果我們說是大家是friend
[00:17:47.220 --> 00:17:49.300]  還說話不說真話的時候
[00:17:49.300 --> 00:17:51.140]  怎樣做friend
[00:17:51.140 --> 00:17:53.860]  如果我跟你一起拍檔做生意
[00:17:53.860 --> 00:17:54.700]  是partner
[00:17:54.700 --> 00:17:57.340]  而大家說話不真實的時候
[00:17:57.340 --> 00:17:58.620]  怎樣可以做拍檔
[00:17:58.620 --> 00:17:59.580]  遲早擦檔
[00:17:59.580 --> 00:18:00.340]  是不是
[00:18:00.340 --> 00:18:01.860]  我見得多啊
[00:18:01.860 --> 00:18:03.740]  我見過不知幾多幾多
[00:18:03.740 --> 00:18:04.940]  好friend的
[00:18:04.940 --> 00:18:06.300]  friend過打band的
[00:18:06.300 --> 00:18:07.020]  整啊整啊
[00:18:07.020 --> 00:18:09.260]  其中一個呢
[00:18:09.260 --> 00:18:11.260]  就開始出出地古惑了
[00:18:11.260 --> 00:18:13.100]  兩個一起闖天下
[00:18:13.100 --> 00:18:14.540]  由小做起
[00:18:14.540 --> 00:18:17.700]  做到一個可以買樓
[00:18:17.700 --> 00:18:18.620]  另外一個呢
[00:18:18.620 --> 00:18:20.660]  仍然都是沒什麼特別
[00:18:20.660 --> 00:18:23.220]  公司又不見得他很旺
[00:18:23.220 --> 00:18:25.500]  為什麼一個突然間可以買到樓呢
[00:18:25.500 --> 00:18:28.100]  因為大家是中學時候認識
[00:18:28.100 --> 00:18:29.020]  沒有讀大學
[00:18:29.020 --> 00:18:30.260]  但是一起去打工
[00:18:30.260 --> 00:18:31.180]  學會了東西
[00:18:31.180 --> 00:18:32.380]  一起跳槽出來
[00:18:32.380 --> 00:18:34.260]  自己開檔
[00:18:34.260 --> 00:18:39.820]  後來被發現一個收回佣
[00:18:39.820 --> 00:18:43.220]  所以他就能夠可以儲到錢
[00:18:43.220 --> 00:18:45.500]  這個在說40年前
[00:18:45.500 --> 00:18:48.660]  現在除非你收千萬豪佣
[00:18:48.660 --> 00:18:53.300]  那時候收十多萬已經可以買屋了
[00:18:53.300 --> 00:18:55.020]  結果發現了什麼
[00:18:55.020 --> 00:18:57.420]  他不告他
[00:18:57.420 --> 00:18:59.420]  馬上擦檔
[00:18:59.420 --> 00:19:01.020]  不誠實啊
[00:19:01.020 --> 00:19:01.900]  不誠實啊
[00:19:01.900 --> 00:19:02.660]  弟兄姊妹
[00:19:02.660 --> 00:19:05.180]  我們究竟在教會裡面彼此相交
[00:19:05.180 --> 00:19:08.220]  有沒有不誠實啊
[00:19:08.220 --> 00:19:10.900]  有沒有為了一己的私慾而不誠實啊
[00:19:10.900 --> 00:19:11.580]  我告訴你
[00:19:11.580 --> 00:19:14.100]  是有的
[00:19:14.100 --> 00:19:15.860]  不過
[00:19:15.860 --> 00:19:17.180]  很多時候是說
[00:19:17.180 --> 00:19:19.980]  為了教會
[00:19:19.980 --> 00:19:22.460]  正如好像有時候我們做父母
[00:19:22.460 --> 00:19:23.940]  為了愛啊
[00:19:23.940 --> 00:19:26.140]  哇我昨晚才看新聞
[00:19:26.140 --> 00:19:27.820]  他說本來不知道那些小朋友
[00:19:27.820 --> 00:19:29.820]  打了一間叫嘉南幼稚園
[00:19:29.820 --> 00:19:30.740]  有沒有看到新聞啊
[00:19:30.740 --> 00:19:31.780]  嘉南幼稚園
[00:19:31.780 --> 00:19:34.740]  本來不知道要三萬八千元一年學費
[00:19:34.740 --> 00:19:36.340]  有沒有看到新聞啊
[00:19:36.340 --> 00:19:39.220]  為什麼又沒有啊
[00:19:39.220 --> 00:19:40.380]  新聞是要看的
[00:19:40.380 --> 00:19:41.740]  不是我說的
[00:19:41.740 --> 00:19:46.060]  是施暴臻還是George Miller
[00:19:46.060 --> 00:19:49.500]  總之就是很偉大的神的僕人
[00:19:49.500 --> 00:19:50.940]  不是我們這些
[00:19:50.940 --> 00:19:52.700]  是很偉大的神的僕人
[00:19:52.700 --> 00:19:53.940]  一手拿著聖經
[00:19:53.940 --> 00:19:55.500]  另一手就不是看電視
[00:19:55.500 --> 00:19:56.820]  那時候沒有電視看
[00:19:56.820 --> 00:19:57.780]  拿著報紙
[00:19:57.780 --> 00:19:59.300]  有沒有聽過這些話啊
[00:19:59.300 --> 00:20:04.420]  那你才知道這個世界發生了什麼事啊
[00:20:04.420 --> 00:20:05.460]  這個家長說
[00:20:05.460 --> 00:20:06.580]  好啊
[00:20:06.580 --> 00:20:08.380]  一年三萬八千元
[00:20:08.380 --> 00:20:09.740]  現在政府津貼
[00:20:09.740 --> 00:20:11.780]  幸好我現在給一萬元就夠了
[00:20:11.780 --> 00:20:12.980]  接著你知道他說什麼
[00:20:12.980 --> 00:20:13.580]  好啊
[00:20:13.580 --> 00:20:14.380]  省了點錢
[00:20:14.380 --> 00:20:17.380]  我又叫他學興趣班啊
[00:20:17.380 --> 00:20:19.380]  哎呀
[00:20:19.380 --> 00:20:21.380]  小朋友有難啊
[00:20:21.380 --> 00:20:23.780]  然後省了點錢
[00:20:23.780 --> 00:20:26.220]  要他多學幾個興趣班
[00:20:26.220 --> 00:20:29.540]  很多小朋友有難啊
[00:20:29.540 --> 00:20:32.020]  氣絕謊言
[00:20:32.020 --> 00:20:34.020]  接著這裡呢
[00:20:34.020 --> 00:20:35.020]  好
[00:20:35.020 --> 00:20:36.420]  先跳一下
[00:20:36.420 --> 00:20:37.740]  已不鎖書
[00:20:37.740 --> 00:20:39.100]  第五章第十九節
[00:20:39.100 --> 00:20:41.620]  他說要用詩篇讚美詩
[00:20:41.620 --> 00:20:44.060]  靈哥彼此對說
[00:20:44.060 --> 00:20:45.060]  對說啊
[00:20:45.060 --> 00:20:48.340]  口唱心和地讚美主
[00:20:48.340 --> 00:20:51.140]  口唱心和地讚美主
[00:20:51.140 --> 00:20:53.060]  我想將這節聖經已不鎖書
[00:20:53.060 --> 00:20:54.980]  第五章十九節
[00:20:54.980 --> 00:20:56.420]  跳到下面
[00:20:56.420 --> 00:20:58.980]  哥羅西書三章十六節
[00:20:58.980 --> 00:20:59.900]  找到嗎
[00:20:59.900 --> 00:21:01.100]  在圖表下面
[00:21:01.100 --> 00:21:01.820]  看不看到
[00:21:01.820 --> 00:21:02.540]  三一六
[00:21:02.540 --> 00:21:04.260]  不過是哥羅西書三章十六節
[00:21:04.260 --> 00:21:05.140]  看到嗎
[00:21:05.140 --> 00:21:05.660]  看到啊
[00:21:05.660 --> 00:21:05.940]  OK
[00:21:05.940 --> 00:21:06.580]  他說什麼
[00:21:06.580 --> 00:21:08.500]  當用各樣的智慧把基督的道理
[00:21:08.500 --> 00:21:10.540]  豐豐富富的存在心裡
[00:21:10.540 --> 00:21:11.860]  接著怎麼能夠
[00:21:11.860 --> 00:21:12.820]  將基督的道理
[00:21:12.820 --> 00:21:14.780]  豐豐富富的存在心裡
[00:21:14.780 --> 00:21:15.980]  是用詩篇
[00:21:15.980 --> 00:21:16.700]  讚美詩
[00:21:16.700 --> 00:21:17.340]  靈哥
[00:21:17.340 --> 00:21:18.980]  是不是跟已不鎖書
[00:21:18.980 --> 00:21:20.500]  那一節
[00:21:20.500 --> 00:21:22.700]  五章十九節很相似啊
[00:21:22.700 --> 00:21:24.980]  已不鎖書和哥羅西書
[00:21:24.980 --> 00:21:27.100]  就是很多地方都相似
[00:21:27.100 --> 00:21:28.740]  所以當你讀已不鎖書的時候
[00:21:28.740 --> 00:21:30.620]  你參考一下哥羅西書
[00:21:30.620 --> 00:21:31.340]  你會好像
[00:21:31.340 --> 00:21:31.620]  咦
[00:21:31.620 --> 00:21:33.500]  兩個不同的角度
[00:21:33.500 --> 00:21:36.020]  我們會更加能夠明白
[00:21:36.020 --> 00:21:37.020]  是這樣的
[00:21:37.020 --> 00:21:39.140]  學者都很清楚明白的
[00:21:39.140 --> 00:21:40.300]  所以我看到一件事
[00:21:40.300 --> 00:21:41.260]  一度就說
[00:21:41.260 --> 00:21:42.620]  彼此對說
[00:21:42.620 --> 00:21:43.740]  什麼叫彼此對說
[00:21:43.740 --> 00:21:44.460]  你跟我說話
[00:21:44.460 --> 00:21:45.020]  我跟你說話
[00:21:45.020 --> 00:21:45.820]  就彼此對說
[00:21:45.820 --> 00:21:46.540]  是不是
[00:21:46.540 --> 00:21:47.300]  如果現在好處
[00:21:47.300 --> 00:21:48.300]  那不是彼此對說
[00:21:48.300 --> 00:21:49.540]  我說話你們聽而已
[00:21:49.540 --> 00:21:50.660]  對不對
[00:21:50.660 --> 00:21:51.540]  如果我走過來
[00:21:51.540 --> 00:21:52.180]  給個麥克風
[00:21:52.180 --> 00:21:53.580]  阿永利你怎麼看
[00:21:53.580 --> 00:21:55.620]  其實我在馬鞍山和火炭堂
[00:21:55.620 --> 00:21:56.100]  都是這樣的
[00:21:56.100 --> 00:21:57.700]  走到街上
[00:21:57.700 --> 00:21:59.100]  問你怎麼看
[00:21:59.100 --> 00:22:01.060]  大家彼此對說了
[00:22:01.060 --> 00:22:02.420]  所以上面就說
[00:22:02.420 --> 00:22:03.420]  靈哥彼此對說
[00:22:03.420 --> 00:22:04.460]  下面說什麼
[00:22:04.460 --> 00:22:05.140]  彼此什麼
[00:22:05.140 --> 00:22:06.300]  教導啊
[00:22:06.300 --> 00:22:07.740]  看到嗎
[00:22:07.740 --> 00:22:09.180]  平衡的
[00:22:09.180 --> 00:22:10.020]  彼此對說
[00:22:10.020 --> 00:22:11.140]  彼此教導
[00:22:11.140 --> 00:22:12.100]  其實是真的
[00:22:12.100 --> 00:22:15.220]  因為當我們是用神的說話
[00:22:15.220 --> 00:22:19.260]  用屬靈人所寫的詩歌
[00:22:19.260 --> 00:22:20.260]  大家去
[00:22:20.260 --> 00:22:22.060]  無論用詩歌分享
[00:22:22.060 --> 00:22:24.260]  好像昨天的詩歌分享
[00:22:24.260 --> 00:22:25.940]  或者是用聖經分享
[00:22:25.940 --> 00:22:27.620]  好像我有時早上
[00:22:27.620 --> 00:22:29.220]  我今早就分享了一些出去
[00:22:29.220 --> 00:22:30.340]  不過今天
[00:22:30.340 --> 00:22:31.260]  我悔改了
[00:22:31.260 --> 00:22:32.980]  是六點多才分享
[00:22:32.980 --> 00:22:34.140]  因為我吃了好多東西
[00:22:34.140 --> 00:22:35.540]  所以六點多才起床
[00:22:35.540 --> 00:22:36.780]  不過我真的悔改了
[00:22:36.780 --> 00:22:38.100]  我不會再半夜
[00:22:38.100 --> 00:22:38.820]  兩點啊
[00:22:38.820 --> 00:22:39.580]  三點啊
[00:22:39.580 --> 00:22:41.380]  五點之前
[00:22:41.380 --> 00:22:42.020]  騙你們
[00:22:42.020 --> 00:22:43.060]  我不會的
[00:22:43.060 --> 00:22:43.500]  OK
[00:22:43.500 --> 00:22:45.820]  如果你們是很不高興的
[00:22:45.820 --> 00:22:47.380]  刪了我
[00:22:47.380 --> 00:22:48.180]  cut了我
[00:22:48.180 --> 00:22:49.100]  不要要我
[00:22:49.100 --> 00:22:50.100]  OK的
[00:22:50.100 --> 00:22:51.740]  解決得到的
[00:22:51.740 --> 00:22:52.580]  好了
[00:22:52.580 --> 00:22:54.100]  所以彼此教導
[00:22:54.100 --> 00:22:54.660]  弟兄姊妹
[00:22:54.660 --> 00:22:55.620]  我們彼此教導
[00:22:55.620 --> 00:22:56.260]  彼此對說
[00:22:56.260 --> 00:22:57.340]  彼此造就
[00:22:57.340 --> 00:22:58.100]  彼此勸勉
[00:22:58.100 --> 00:23:01.420]  全部都要有神的話語
[00:23:01.420 --> 00:23:03.460]  如果用我和你人的智慧
[00:23:03.460 --> 00:23:04.220]  我可以告訴你
[00:23:04.220 --> 00:23:05.660]  我們那些智慧
[00:23:05.660 --> 00:23:06.820]  很多時候
[00:23:06.820 --> 00:23:09.500]  是很個人化
[00:23:09.500 --> 00:23:11.060]  很文化背景化
[00:23:11.060 --> 00:23:12.620]  是不是啊
[00:23:12.620 --> 00:23:14.540]  是可以這樣的
[00:23:14.540 --> 00:23:15.180]  如果說
[00:23:15.180 --> 00:23:15.740]  慘了
[00:23:15.740 --> 00:23:17.220]  人不為己諸天
[00:23:17.220 --> 00:23:18.500]  什麼天誅地滅
[00:23:18.500 --> 00:23:20.220]  這些如果你當是智慧
[00:23:20.220 --> 00:23:22.060]  你也要想想自己
[00:23:22.060 --> 00:23:25.100]  天誅地滅
[00:23:25.100 --> 00:23:27.180]  這些不是正經的教導
[00:23:27.180 --> 00:23:28.100]  但是如果我們真的
[00:23:28.100 --> 00:23:31.620]  用心每一天學習神的話語
[00:23:31.620 --> 00:23:33.100]  我們出口成什麼
[00:23:33.100 --> 00:23:34.340]  出口就是神的話語
[00:23:34.340 --> 00:23:35.500]  是真的
[00:23:35.500 --> 00:23:36.420]  我記得我小時候
[00:23:36.420 --> 00:23:39.300]  聽過一句話
[00:23:39.300 --> 00:23:41.940]  不讀詩無以言
[00:23:41.940 --> 00:23:43.260]  不是詩篇
[00:23:43.260 --> 00:23:45.700]  以前是讀詩書的
[00:23:45.700 --> 00:23:46.140]  是不是
[00:23:46.140 --> 00:23:47.540]  他說不讀詩無以言
[00:23:47.540 --> 00:23:49.060]  沒話說
[00:23:49.060 --> 00:23:49.940]  我們今天什麼
[00:23:49.940 --> 00:23:54.060]  不讀聖經
[00:23:54.060 --> 00:23:55.420]  大家知道我下一句是什麼了
[00:23:55.420 --> 00:23:56.220]  是不是
[00:23:56.220 --> 00:23:57.580]  說的話就是
[00:23:57.580 --> 00:23:59.460]  或者是不知道什麼
[00:23:59.460 --> 00:24:01.700]  但是如果我們多讀神的話語
[00:24:01.700 --> 00:24:03.380]  我們盼望
[00:24:03.380 --> 00:24:05.700]  讀明白自己實行的時候
[00:24:05.700 --> 00:24:07.340]  與別人分享的時候
[00:24:07.340 --> 00:24:10.460]  是神的話語
[00:24:10.460 --> 00:24:11.020]  好了
[00:24:11.020 --> 00:24:13.020]  時間方面來說
[00:24:13.020 --> 00:24:15.740]  也應該說完這裡也挺好的
[00:24:15.740 --> 00:24:17.780]  因為這個也是很重要的
[00:24:17.780 --> 00:24:19.620]  在《義分書》第五章第一節
[00:24:19.620 --> 00:24:21.860]  要傳敬畏基督的心
[00:24:21.860 --> 00:24:23.940]  彼此信服
[00:24:23.940 --> 00:24:24.340]  哇
[00:24:24.340 --> 00:24:26.140]  彼此信服
[00:24:26.140 --> 00:24:27.700]  什麼叫彼此信服
[00:24:27.700 --> 00:24:30.100]  我給了你們一些經文
[00:24:30.100 --> 00:24:34.460]  但是當我再看再看再看的時候
[00:24:34.460 --> 00:24:36.620]  我發覺裡面有些東西
[00:24:36.620 --> 00:24:38.260]  我需要加多一些經文
[00:24:38.260 --> 00:24:40.580]  要不然很容易誤解
[00:24:40.580 --> 00:24:42.140]  誤用了聖經
[00:24:42.140 --> 00:24:45.380]  我首先說了信服這個字
[00:24:45.380 --> 00:24:46.220]  信服這個字
[00:24:46.220 --> 00:24:47.740]  希利文用英文寫
[00:24:47.740 --> 00:24:49.260]  就叫Hupotasso
[00:24:49.260 --> 00:24:51.140]  Hupotasso有下面的意思
[00:24:51.140 --> 00:24:52.900]  在下面的意思
[00:24:52.900 --> 00:24:53.260]  就是說
[00:24:53.260 --> 00:24:59.580]  Put under, be subject unto, to submit oneself to
[00:24:59.580 --> 00:25:02.820]  就是將你自己放在下面
[00:25:02.820 --> 00:25:05.380]  這樣叫做服了
[00:25:05.380 --> 00:25:06.380]  我這次服了
[00:25:06.380 --> 00:25:08.100]  我們中國人真的很厲害
[00:25:08.100 --> 00:25:10.100]  我五體投地了
[00:25:10.100 --> 00:25:10.820]  是不是
[00:25:10.820 --> 00:25:11.500]  什麼叫五體
[00:25:11.500 --> 00:25:12.460]  我也不知道什麼叫五體
[00:25:12.460 --> 00:25:13.860]  五體是什麼
[00:25:13.860 --> 00:25:14.980]  我真的不知道什麼叫五體
[00:25:14.980 --> 00:25:17.220]  阿永你五體是什麼
[00:25:18.660 --> 00:25:20.500]  頭、兩手、兩隻腳
[00:25:20.500 --> 00:25:21.940]  如果投地
[00:25:21.940 --> 00:25:23.180]  整個人就趴在地上
[00:25:23.180 --> 00:25:24.140]  是不是
[00:25:24.140 --> 00:25:25.420]  我服了這麼多天
[00:25:25.420 --> 00:25:27.100]  服到趴在地上了
[00:25:27.100 --> 00:25:28.220]  是不是
[00:25:28.220 --> 00:25:29.180]  趴在地上會怎樣
[00:25:29.180 --> 00:25:31.300]  還有沒有攻擊性
[00:25:31.300 --> 00:25:32.340]  沒有了
[00:25:32.340 --> 00:25:33.020]  是不是
[00:25:33.020 --> 00:25:34.100]  中國人有一句
[00:25:34.100 --> 00:25:39.500]  又是很厲害的
[00:25:39.500 --> 00:25:41.180]  文無第一
[00:25:41.180 --> 00:25:43.220]  知不知道什麼叫文無第一
[00:25:43.220 --> 00:25:43.980]  不是紋身
[00:25:43.980 --> 00:25:45.060]  文無那些
[00:25:45.060 --> 00:25:49.380]  文學是沒有第一名這件事的
[00:25:49.380 --> 00:25:51.180]  不是考試有第一名的
[00:25:51.180 --> 00:25:52.260]  不是說那些
[00:25:52.260 --> 00:25:53.740]  寫一篇文章
[00:25:53.740 --> 00:25:55.100]  你喜歡那個人不喜歡
[00:25:55.100 --> 00:25:55.660]  對不對
[00:25:55.660 --> 00:25:57.660]  那個人喜歡你不喜歡
[00:25:57.660 --> 00:25:59.460]  武無第二
[00:25:59.460 --> 00:26:00.700]  什麼叫武無第二
[00:26:00.700 --> 00:26:02.220]  不是武無
[00:26:02.220 --> 00:26:04.460]  就是武術是沒有第二的
[00:26:04.460 --> 00:26:05.340]  你說你好打
[00:26:05.340 --> 00:26:06.300]  打我吧
[00:26:06.300 --> 00:26:07.420]  誰留下就輸了
[00:26:07.420 --> 00:26:08.660]  對不對
[00:26:08.660 --> 00:26:09.180]  是不是
[00:26:09.180 --> 00:26:10.460]  所以這是一句話
[00:26:10.460 --> 00:26:12.340]  文沒有第一的
[00:26:12.340 --> 00:26:13.740]  你寫一篇文章
[00:26:13.740 --> 00:26:15.100]  十個人看
[00:26:15.100 --> 00:26:16.380]  看完之後
[00:26:16.380 --> 00:26:18.140]  有人說最漂亮
[00:26:18.140 --> 00:26:19.660]  又說真的挺好
[00:26:19.660 --> 00:26:20.700]  不外如是而已
[00:26:20.700 --> 00:26:21.620]  是不是
[00:26:21.620 --> 00:26:22.780]  但是武術呢
[00:26:22.780 --> 00:26:23.860]  兩個人在那裡說
[00:26:23.860 --> 00:26:24.820]  我好打
[00:26:24.820 --> 00:26:25.780]  這個是我好打
[00:26:25.780 --> 00:26:26.500]  不要說那麼多
[00:26:26.500 --> 00:26:27.540]  打我吧
[00:26:27.540 --> 00:26:28.500]  打一個吧
[00:26:28.500 --> 00:26:30.860]  打過誰留下就輸了
[00:26:30.860 --> 00:26:32.140]  站起來就贏了
[00:26:32.140 --> 00:26:33.340]  經常都見打擂台都是這樣
[00:26:33.340 --> 00:26:34.980]  是不是
[00:26:34.980 --> 00:26:36.260]  所以這裡呢
[00:26:36.260 --> 00:26:38.300]  那個馴服是有一個含意
[00:26:38.300 --> 00:26:38.940]  就是什麼
[00:26:38.940 --> 00:26:40.580]  真的趴在這裡
[00:26:40.580 --> 00:26:41.660]  我服了
[00:26:41.660 --> 00:26:42.820]  我認低了
[00:26:42.820 --> 00:26:45.020]  好了不要再打我了
[00:26:45.020 --> 00:26:47.260]  或者我是肯聽話了
[00:26:47.260 --> 00:26:48.420]  是不是
[00:26:48.420 --> 00:26:49.340]  好了
[00:26:49.340 --> 00:26:51.940]  看看聖經怎麼說呢
[00:26:51.940 --> 00:26:54.380]  他就從他們下去
[00:26:54.380 --> 00:26:55.460]  回到拿撒勒
[00:26:55.460 --> 00:26:56.580]  這個說耶穌
[00:26:56.580 --> 00:26:59.100]  並且順從他們
[00:26:59.100 --> 00:27:00.980]  他母親把這一切事
[00:27:00.980 --> 00:27:02.540]  都存在心裡
[00:27:02.540 --> 00:27:05.660]  這個就說到順從父母
[00:27:05.660 --> 00:27:07.180]  有一件我重要的是什麼
[00:27:07.180 --> 00:27:09.380]  就是主耶穌基督是神的兒子
[00:27:09.380 --> 00:27:10.380]  祂自己知不知道自己
[00:27:10.380 --> 00:27:13.020]  當然知道了
[00:27:13.020 --> 00:27:14.140]  但是
[00:27:14.140 --> 00:27:16.460]  祂作為一個人在世上的時候
[00:27:16.460 --> 00:27:18.180]  祂都這樣做
[00:27:18.180 --> 00:27:19.940]  祂就和他們
[00:27:19.940 --> 00:27:22.420]  就是約瑟和瑪利亞
[00:27:22.420 --> 00:27:23.340]  下去回去
[00:27:23.340 --> 00:27:25.500]  回到拿撒勒的地方
[00:27:25.500 --> 00:27:26.660]  並且祂
[00:27:26.660 --> 00:27:28.820]  主耶穌是順從他們
[00:27:28.820 --> 00:27:30.540]  聽母親說
[00:27:30.540 --> 00:27:31.900]  聽父親說
[00:27:31.900 --> 00:27:33.660]  而瑪利亞
[00:27:33.660 --> 00:27:35.020]  把這一切的事
[00:27:35.020 --> 00:27:37.660]  存在心裡面
[00:27:37.660 --> 00:27:38.540]  所以弟兄姊妹
[00:27:38.540 --> 00:27:41.580]  在裡面的一個教導是什麼
[00:27:41.580 --> 00:27:43.980]  我們中國人很重視的
[00:27:43.980 --> 00:27:45.380]  什麼以孝為先
[00:27:45.380 --> 00:27:46.980]  不幸以孝為先
[00:27:46.980 --> 00:27:49.500]  不幸以孝為先
[00:27:49.500 --> 00:27:51.820]  孝道是很重要的
[00:27:51.820 --> 00:27:54.700]  神給我們有父母
[00:27:54.700 --> 00:27:56.500]  父母對我們來說是很重要的
[00:27:56.500 --> 00:27:59.420]  我們要孝敬父母是真的
[00:27:59.420 --> 00:28:01.580]  但是不是盲目
[00:28:01.580 --> 00:28:04.180]  如果父母叫你去做壞事
[00:28:04.180 --> 00:28:06.340]  我們可以不聽
[00:28:06.340 --> 00:28:11.300]  父母做一些完全不合道德
[00:28:11.300 --> 00:28:12.580]  不合法律
[00:28:12.580 --> 00:28:14.740]  不合規矩的
[00:28:14.740 --> 00:28:16.140]  我可以不聽
[00:28:16.140 --> 00:28:18.260]  我都不聽我媽媽的話
[00:28:18.260 --> 00:28:19.980]  我很想探望我大媽媽
[00:28:19.980 --> 00:28:21.620]  我媽媽是小的
[00:28:21.620 --> 00:28:24.820]  那個年代是這樣的
[00:28:24.820 --> 00:28:26.020]  其實我媽媽很好的
[00:28:26.020 --> 00:28:30.580]  她把大媽媽從鄉下帶出來香港
[00:28:30.580 --> 00:28:33.020]  在香港買了一間房子給她住
[00:28:33.020 --> 00:28:34.420]  給她收租
[00:28:34.420 --> 00:28:38.380]  幫她的大兒子娶老婆
[00:28:38.380 --> 00:28:40.260]  然後有個哥哥不讀書
[00:28:40.260 --> 00:28:42.700]  是逃學還偷東西
[00:28:42.700 --> 00:28:45.420]  他把她從鄧鏡波帶回來香港
[00:28:45.420 --> 00:28:48.500]  去中正中學找個位子讀書
[00:28:48.500 --> 00:28:50.340]  我媽媽真的做得出這些事
[00:28:50.340 --> 00:28:51.620]  把自己的孫子
[00:28:51.620 --> 00:28:53.700]  我對下最小的弟弟
