
[00:00:00.000 --> 00:00:03.000]  在我們生命當中有一個很奇妙的事情發生
[00:17:20.000 --> 00:17:24.000]  那個地方叫做彩繪
[00:17:24.000 --> 00:17:25.000]  我會去給人家彩繪
[00:17:25.000 --> 00:17:26.000]  我會給人家畫
[00:17:26.000 --> 00:17:29.000]  但是我不會去拿筆起來畫別人
[00:17:29.000 --> 00:17:32.000]  在四川我幫他安排
[00:17:32.000 --> 00:17:34.000]  我們那攤位要做造型氣球
[00:17:34.000 --> 00:17:36.000]  我會
[00:17:36.000 --> 00:17:39.000]  而且還真的會
[00:17:39.000 --> 00:17:41.000]  我也會做很多東西
[00:17:41.000 --> 00:17:42.000]  所以我就想沒有問題
[00:17:42.000 --> 00:17:44.000]  可是問題買不到氣球
[00:17:44.000 --> 00:17:47.000]  只有買到三十幾個
[00:17:47.000 --> 00:17:48.000]  我說那怎麼做呢
[00:17:48.000 --> 00:17:49.000]  那來那麼多人
[00:17:49.000 --> 00:17:50.000]  他說好
[00:17:50.000 --> 00:17:51.000]  看一看
[00:17:51.000 --> 00:17:57.000]  突然看到有彩繪皮膚的畫筆
[00:17:57.000 --> 00:17:58.000]  那個沒有圖形
[00:17:58.000 --> 00:18:01.000]  我說那我們這一組就轉型
[00:18:01.000 --> 00:18:02.000]  做彩繪
[00:18:02.000 --> 00:18:03.000]  天啊
[00:18:03.000 --> 00:18:05.000]  那我不在那一組嗎
[00:18:05.000 --> 00:18:07.000]  我想說住啊怎麼辦
[00:18:07.000 --> 00:18:08.000]  我想說那好吧
[00:18:08.000 --> 00:18:09.000]  那先練習練習
[00:18:09.000 --> 00:18:11.000]  在空中上練習
[00:18:11.000 --> 00:18:13.000]  我說所有的隊員來
[00:18:13.000 --> 00:18:15.000]  每一個都要畫一畫
[00:18:15.000 --> 00:18:16.000]  我在臉上畫一畫
[00:18:16.000 --> 00:18:18.000]  然後呢
[00:18:18.000 --> 00:18:19.000]  前面畫了幾個以後呢
[00:18:19.000 --> 00:18:22.000]  後面說那個傅老師
[00:18:22.000 --> 00:18:26.000]  我可以請別人畫嗎
[00:18:26.000 --> 00:18:28.000]  他們覺得我應該不會畫
[00:18:28.000 --> 00:18:31.000]  我是不會畫
[00:18:31.000 --> 00:18:32.000]  那太陽怎麼畫
[00:18:32.000 --> 00:18:33.000]  就很簡單
[00:18:33.000 --> 00:18:35.000]  就畫一個紅心
[00:18:35.000 --> 00:18:37.000]  不是紅色的圓圈的太陽
[00:18:37.000 --> 00:18:38.000]  然後上面用黃色
[00:18:38.000 --> 00:18:40.000]  用光芒就好了
[00:18:40.000 --> 00:18:42.000]  這麼簡單對不對
[00:18:42.000 --> 00:18:45.000]  其實我最會畫是畫線條
[00:18:45.000 --> 00:18:48.000]  就像那個超級杯
[00:18:48.000 --> 00:18:50.000]  就是那個美國
[00:18:50.000 --> 00:18:51.000]  那個美式足球
[00:18:51.000 --> 00:18:53.000]  不是在這裡畫畫那個
[00:18:53.000 --> 00:18:54.000]  我會畫線條
[00:18:54.000 --> 00:18:56.000]  因為畫幾個就好
[00:18:56.000 --> 00:18:59.000]  畫三撇或兩撇
[00:18:59.000 --> 00:19:00.000]  所以他們看了不滿意
[00:19:00.000 --> 00:19:02.000]  他們就說
[00:19:02.000 --> 00:19:04.000]  老師我知道我有線
[00:19:04.000 --> 00:19:05.000]  所以我不會進去
[00:19:05.000 --> 00:19:06.000]  但是當我進去的時候
[00:19:06.000 --> 00:19:07.000]  我就說沒有辦法
[00:19:07.000 --> 00:19:08.000]  我不能只畫這個
[00:19:08.000 --> 00:19:10.000]  因為學生就來跟我說
[00:19:10.000 --> 00:19:16.000]  老師我要畫花
[00:19:16.000 --> 00:19:19.000]  畫花怎麼辦呢
[00:19:19.000 --> 00:19:20.000]  我就開始
[00:19:20.000 --> 00:19:21.000]  好那至少我會畫草
[00:19:21.000 --> 00:19:23.000]  我先把草畫出來
[00:19:23.000 --> 00:19:24.000]  綠色畫草
[00:19:24.000 --> 00:19:27.000]  我畫得還不錯
[00:19:27.000 --> 00:19:29.000]  後來就紅色畫好
[00:19:29.000 --> 00:19:31.000]  就來畫圓圈
[00:19:31.000 --> 00:19:32.000]  開始畫不圓
[00:19:32.000 --> 00:19:34.000]  後來發現有技巧了
[00:19:34.000 --> 00:19:36.000]  我就這樣轉五個圓
[00:19:36.000 --> 00:19:37.000]  就很圓了
[00:19:37.000 --> 00:19:39.000]  中間再一個黃色
[00:19:39.000 --> 00:19:41.000]  變那個花心
[00:19:41.000 --> 00:19:42.000]  很漂亮
[00:19:42.000 --> 00:19:43.000]  朦朧美
[00:19:43.000 --> 00:19:46.000]  真的很漂亮我覺得
[00:19:46.000 --> 00:19:55.000]  老師可不可以畫蝴蝶
[00:19:55.000 --> 00:19:56.000]  蝴蝶怎麼畫
[00:19:56.000 --> 00:19:58.000]  就開始講蝴蝶
[00:19:58.000 --> 00:20:00.000]  後來我太陽已經進步了
[00:20:00.000 --> 00:20:01.000]  我搞到說
[00:20:01.000 --> 00:20:03.000]  主要怎麼不能畫這種紅心
[00:20:03.000 --> 00:20:04.000]  這種太陽有什麼好看呢
[00:20:04.000 --> 00:20:05.000]  藝術型的有沒有
[00:20:05.000 --> 00:20:07.000]  至少讓我有一點藝術
[00:20:07.000 --> 00:20:08.000]  後來發現
[00:20:08.000 --> 00:20:10.000]  好像他們都畫側
[00:20:10.000 --> 00:20:11.000]  那太陽可以這樣畫
[00:20:11.000 --> 00:20:14.000]  就是畫成螺旋狀
[00:20:14.000 --> 00:20:16.000]  這樣就比較可愛對不對
[00:20:16.000 --> 00:20:18.000]  後來我就這樣
[00:20:18.000 --> 00:20:20.000]  後來我就看見我兩個同伴
[00:20:20.000 --> 00:20:22.000]  的太陽都畫得跟我一樣
[00:20:22.000 --> 00:20:23.000]  因為他們知道
[00:20:23.000 --> 00:20:24.000]  這個畫得不錯
[00:20:24.000 --> 00:20:25.000]  所以後來我熱門了
[00:20:25.000 --> 00:20:29.000]  我前面排了一堆人
[00:20:29.000 --> 00:20:30.000]  我有限
[00:20:30.000 --> 00:20:33.000]  但是我卻知道
[00:20:33.000 --> 00:20:35.000]  上帝可以幫助我
[00:20:35.000 --> 00:20:36.000]  我需要祂
[00:20:36.000 --> 00:20:38.000]  我沒有辦法提升我自己
[00:20:38.000 --> 00:20:39.000]  在很多的層面
[00:20:39.000 --> 00:20:41.000]  但是當我依靠主的時候
[00:20:41.000 --> 00:20:43.000]  很多事情會發生
[00:20:43.000 --> 00:20:45.000]  所以現在叫我畫
[00:20:45.000 --> 00:20:48.000]  我可能會找你下手
[00:20:48.000 --> 00:20:50.000]  畫得真的不錯
[00:20:50.000 --> 00:20:53.000]  所以這是一個思考
[00:20:53.000 --> 00:20:55.000]  無論罪有多少
[00:20:55.000 --> 00:20:57.000]  人沒有辦法償還
[00:20:57.000 --> 00:20:58.000]  其實另外一個角度是
[00:20:58.000 --> 00:20:59.000]  不管我們身
[00:20:59.000 --> 00:21:00.000]  我們身的是有限的
[00:21:00.000 --> 00:21:02.000]  我們需要耶穌的
[00:21:02.000 --> 00:21:03.000]  第二個
[00:21:03.000 --> 00:21:05.000]  這段經文教授我們第二個原則
[00:21:05.000 --> 00:21:08.000]  很重要的原則
[00:21:08.000 --> 00:21:10.000]  無論罪有多少
[00:21:10.000 --> 00:21:13.000]  神全然免除
[00:21:13.000 --> 00:21:15.000]  五十兩免了
[00:21:15.000 --> 00:21:18.000]  五百兩照免
[00:21:18.000 --> 00:21:20.000]  為什麼可以免除呢
[00:21:20.000 --> 00:21:25.000]  因為耶穌用祂自己的生命
[00:21:25.000 --> 00:21:29.000]  祂免除我們所有的罪
[00:21:29.000 --> 00:21:32.000]  耶穌用祂兒子生命的代價
[00:21:32.000 --> 00:21:36.000]  讓我們所有的罪債全抹清
[00:21:36.000 --> 00:21:38.000]  耶穌看我們最多最少嗎
[00:21:38.000 --> 00:21:40.000]  耶穌不看
[00:21:40.000 --> 00:21:44.000]  耶穌說狗可以赦免
[00:21:44.000 --> 00:21:48.000]  耶穌愛沒有限度
[00:21:48.000 --> 00:21:50.000]  我們不是要在落露
[00:21:50.000 --> 00:21:51.000]  說我怎麼樣
[00:21:51.000 --> 00:21:52.000]  我們應該落露
[00:21:52.000 --> 00:21:54.000]  神怎麼看我
[00:21:54.000 --> 00:21:55.000]  當我願意接近祂
[00:21:55.000 --> 00:21:57.000]  當我願意接受的時候
[00:21:57.000 --> 00:22:01.000]  神說全然赦免
[00:22:01.000 --> 00:22:03.000]  罪惡滔天又如何呢
[00:22:03.000 --> 00:22:06.000]  神說全然赦免
[00:22:06.000 --> 00:22:15.000]  耶穌在實相上足夠赦免全世界的罪
[00:22:15.000 --> 00:22:17.000]  神是這樣來幫助我們
[00:22:17.000 --> 00:22:21.000]  其實耶穌在講幾句話的一個故事
[00:22:21.000 --> 00:22:22.000]  一個場景
[00:22:22.000 --> 00:22:25.000]  只是一個載主免債的過程
[00:22:25.000 --> 00:22:27.000]  但是祂卻讓我深深明白
[00:22:27.000 --> 00:22:31.000]  那個愛是無可限量的
[00:22:31.000 --> 00:22:33.000]  不是你我來決定
[00:22:33.000 --> 00:22:35.000]  是耶穌來決定
[00:22:35.000 --> 00:22:38.000]  因為祂已經赦免我們了
[00:22:38.000 --> 00:22:40.000]  所以在這裡
[00:22:40.000 --> 00:22:41.000]  耶穌問西門
[00:22:41.000 --> 00:22:43.000]  所以西門的回答就是
[00:22:43.000 --> 00:22:45.000]  我知道了
[00:22:45.000 --> 00:22:47.000]  若是我欠五百兩個
[00:22:47.000 --> 00:22:49.000]  我知道我應該愛耶穌更多的
[00:22:49.000 --> 00:22:52.000]  所以其實要知道自己有限
[00:22:52.000 --> 00:22:54.000]  就會更愛耶穌的
[00:22:54.000 --> 00:22:56.000]  其實很多人不愛耶穌的一個原因
[00:22:56.000 --> 00:22:58.000]  是因為覺得自己太厲害了
[00:22:58.000 --> 00:23:01.000]  反正我自己可以搞定
[00:23:01.000 --> 00:23:05.000]  太有才了
[00:23:05.000 --> 00:23:11.000]  但真正謙卑的人是知道自己需要祂的
[00:23:11.000 --> 00:23:14.000]  全世界科學家有兩極
[00:23:14.000 --> 00:23:19.000]  那個頂尖科學家兩極化
[00:23:19.000 --> 00:23:22.000]  一極是說我太厲害了
[00:23:22.000 --> 00:23:24.000]  我就是研究出來
[00:23:24.000 --> 00:23:26.000]  但是另外一個那種頂尖科學家
[00:23:26.000 --> 00:23:28.000]  他說我只研究一點點
[00:23:28.000 --> 00:23:30.000]  很多我不知道
[00:23:30.000 --> 00:23:33.000]  只有上帝才知道一切
[00:23:33.000 --> 00:23:36.000]  求主幫助我們承認自己的有限
[00:23:36.000 --> 00:23:38.000]  知道自己的有限
[00:23:38.000 --> 00:23:40.000]  我們來回應主
[00:23:40.000 --> 00:23:43.000]  讓我們裡頭的愛更加的可悟
[00:23:43.000 --> 00:23:45.000]  因為我們明白
[00:23:45.000 --> 00:23:46.000]  若沒有耶穌
[00:23:46.000 --> 00:23:50.000]  我們真的是完蛋了
[00:23:50.000 --> 00:23:52.000]  耶穌場景
[00:23:52.000 --> 00:23:53.000]  整個在驗喜的場景
[00:23:53.000 --> 00:23:56.000]  耶穌跟西門講完以後
[00:23:56.000 --> 00:23:58.000]  耶穌突然做一個動作
[00:23:58.000 --> 00:23:59.000]  祂跟西門講話
[00:23:59.000 --> 00:24:02.000]  祂就轉過來向著女人
[00:24:02.000 --> 00:24:04.000]  然後跟誰說
[00:24:04.000 --> 00:24:06.000]  跟西門說話
[00:24:06.000 --> 00:24:08.000]  很奇怪
[00:24:08.000 --> 00:24:10.000]  跟你說話應該看著你
[00:24:10.000 --> 00:24:12.000]  但耶穌聖經說
[00:24:12.000 --> 00:24:14.000]  轉過來向著那女人
[00:24:14.000 --> 00:24:16.000]  向西門說
[00:24:16.000 --> 00:24:18.000]  其實耶穌在做一個動作
[00:24:18.000 --> 00:24:20.000]  這動作是耶穌來做什麼
[00:24:20.000 --> 00:24:21.000]  你看喔
[00:24:21.000 --> 00:24:23.000]  當耶穌這樣轉向那個女人的時候
[00:24:23.000 --> 00:24:25.000]  然後跟西門說話的時候
[00:24:25.000 --> 00:24:27.000]  西門應該是看著耶穌的
[00:24:27.000 --> 00:24:29.000]  當他看到耶穌不看他
[00:24:29.000 --> 00:24:31.000]  就看那女人的時候
[00:24:31.000 --> 00:24:33.000]  西門的眼光會看誰
[00:24:33.000 --> 00:24:35.000]  看女人
[00:24:35.000 --> 00:24:36.000]  所以耶穌下來就說了
[00:24:36.000 --> 00:24:39.000]  你看見這女人
[00:24:39.000 --> 00:24:43.000]  耶穌在提醒這個西門該看見的
[00:24:43.000 --> 00:24:45.000]  西門之前好像懵懂無知
[00:24:45.000 --> 00:24:48.000]  因為他看見這女人是一個罪人而已
[00:24:48.000 --> 00:24:50.000]  但現在耶穌明點了
[00:24:50.000 --> 00:24:52.000]  明點要他看一個什麼呢
[00:24:52.000 --> 00:24:55.000]  看一個愛耶穌的榜樣
[00:24:55.000 --> 00:24:57.000]  耶穌就跟他說
[00:24:57.000 --> 00:24:58.000]  你看見這女人
[00:24:58.000 --> 00:24:59.000]  我進了你家
[00:24:59.000 --> 00:25:02.000]  你沒有給我水洗腳
[00:25:02.000 --> 00:25:04.000]  但這女人用眼淚濕過我的腳
[00:25:04.000 --> 00:25:06.000]  用頭髮擦乾
[00:25:06.000 --> 00:25:08.000]  你沒有與我親嘴
[00:25:08.000 --> 00:25:10.000]  但這女人從我進來的時候
[00:25:10.000 --> 00:25:12.000]  就不住個用嘴親我的腳
[00:25:12.000 --> 00:25:15.000]  你沒有用油抹我的頭
[00:25:15.000 --> 00:25:18.000]  但這女人用香膏抹我的腳
[00:25:18.000 --> 00:25:19.000]  你不懂對不對
[00:25:19.000 --> 00:25:21.000]  耶穌說你不懂對不對
[00:25:21.000 --> 00:25:25.000]  我來點醒告訴你
[00:25:25.000 --> 00:25:26.000]  神要我們看的是什麼
[00:25:26.000 --> 00:25:30.000]  愛耶穌的榜樣
[00:25:30.000 --> 00:25:34.000]  一個愛耶穌的榜樣
[00:25:34.000 --> 00:25:39.000]  昨天在許一個三的按摩禮拜上面
[00:25:39.000 --> 00:25:43.000]  邵叔分享
[00:25:43.000 --> 00:25:45.000]  其實邵叔講了
[00:25:45.000 --> 00:25:48.000]  聽了很多遍
[00:25:48.000 --> 00:25:50.000]  同樣的經文
[00:25:50.000 --> 00:25:52.000]  同樣的律政
[00:25:52.000 --> 00:25:55.000]  同樣的故事
[00:25:55.000 --> 00:25:57.000]  但是在我裡頭
[00:25:57.000 --> 00:26:01.000]  不斷地被提醒
[00:26:01.000 --> 00:26:02.000]  因為我明白
[00:26:02.000 --> 00:26:05.000]  有一個愛耶穌的長輩
[00:26:05.000 --> 00:26:09.000]  在我們前頭
[00:26:09.000 --> 00:26:11.000]  他愛耶穌
[00:26:11.000 --> 00:26:13.000]  所以他用他的餘生
[00:26:13.000 --> 00:26:16.000]  黃金年代
[00:26:16.000 --> 00:26:21.000]  他盡力來服侍耶穌
[00:26:21.000 --> 00:26:24.000]  其實我們大可說
[00:26:24.000 --> 00:26:27.000]  邵叔九十歲了
[00:26:27.000 --> 00:26:29.000]  可不可以篩選一下
[00:26:29.000 --> 00:26:32.000]  那個路遠的不要去
[00:26:32.000 --> 00:26:37.000]  那個困難的調整一下
[00:26:37.000 --> 00:26:43.000]  那個身體不舒服就休一下
[00:26:43.000 --> 00:26:45.000]  我們不敢講
[00:26:45.000 --> 00:26:47.000]  愛他不敢講
[00:26:47.000 --> 00:26:48.000]  為什麼不敢講
[00:26:48.000 --> 00:26:52.000]  因為他不會答應
[00:26:52.000 --> 00:26:56.000]  他在大陸這麼多天
[00:26:56.000 --> 00:26:59.000]  他其實每一天
[00:26:59.000 --> 00:27:00.000]  我聽他講
[00:27:00.000 --> 00:27:03.000]  他每一天要講六個小時
[00:27:03.000 --> 00:27:05.000]  他只有中午五個小時講
[00:27:05.000 --> 00:27:07.000]  早上四小時
[00:27:07.000 --> 00:27:12.000]  晚上大概要兩小時
[00:27:12.000 --> 00:27:15.000]  我知道講那個的辛苦
[00:27:15.000 --> 00:27:18.000]  因為我曾經一天講九個小時
[00:27:18.000 --> 00:27:20.000]  到十二個小時
[00:27:20.000 --> 00:27:21.000]  沒有人替
[00:27:21.000 --> 00:27:23.000]  就自己從頭講到尾
[00:27:23.000 --> 00:27:25.000]  那是不一樣啊
[00:27:25.000 --> 00:27:28.000]  我們那時候三十幾
[00:27:28.000 --> 00:27:31.000]  邵叔九十耶
[00:27:31.000 --> 00:27:33.000]  快生病了
[00:27:33.000 --> 00:27:36.000]  這老人家說什麼搞搞
[00:27:36.000 --> 00:27:37.000]  要病喔
[00:27:37.000 --> 00:27:39.000]  不要在這裡病
[00:27:39.000 --> 00:27:41.000]  回家再病
[00:27:41.000 --> 00:27:42.000]  然後他就說
[00:27:42.000 --> 00:27:46.000]  對 回家真的病了
[00:27:46.000 --> 00:27:50.000]  我看到的是一個愛耶穌的榜樣
[00:27:50.000 --> 00:27:51.000]  我們關心他
[00:27:51.000 --> 00:27:52.000]  我們很想
[00:27:52.000 --> 00:27:55.000]  但是我們發現不行
[00:27:55.000 --> 00:27:57.000]  因為愛耶穌
[00:27:57.000 --> 00:28:01.000]  這件事我們沒有辦法攔阻任何人
[00:28:01.000 --> 00:28:07.000]  怎麼可以攔阻別人愛耶穌呢
[00:28:07.000 --> 00:28:11.000]  想的是怎麼可以讓自己不愛耶穌呢
[00:28:11.000 --> 00:28:14.000]  一個愛耶穌的榜樣
[00:28:14.000 --> 00:28:16.000]  耶穌要西門來看
[00:28:16.000 --> 00:28:19.000]  這個進到他家裡的不肅之客
[00:28:19.000 --> 00:28:21.000]  這個罪人
[00:28:21.000 --> 00:28:25.000]  但是他是如何的愛他
[00:28:25.000 --> 00:28:28.000]  他盡了他該盡的責任
[00:28:28.000 --> 00:28:32.000]  他甚至做超過他該盡的責任
[00:28:32.000 --> 00:28:35.000]  因為他裡頭有對耶穌的愛
[00:28:35.000 --> 00:28:37.000]  因為這個女人也明白
[00:28:37.000 --> 00:28:39.000]  他有很大的赦免
[00:28:39.000 --> 00:28:41.000]  他願意來愛主
[00:28:41.000 --> 00:28:44.000]  所以這個也幫助我們來思想
[00:28:44.000 --> 00:28:46.000]  真的是愛無限
[00:28:46.000 --> 00:28:48.000]  赦免就無限
[00:28:48.000 --> 00:28:49.000]  當這個女人
[00:28:49.000 --> 00:28:52.000]  耶穌講這個女人的時候
[00:28:52.000 --> 00:28:54.000]  他就告訴西門說
[00:28:54.000 --> 00:28:56.000]  所以我告訴你
[00:28:56.000 --> 00:28:58.000]  他許過的罪都赦免了
[00:28:58.000 --> 00:29:02.000]  因為他的愛多
[00:29:02.000 --> 00:29:05.000]  這個女人回應主
[00:29:05.000 --> 00:29:07.000]  神是說宣告一個赦免
[00:29:07.000 --> 00:29:11.000]  是沒有窮盡的在他生命當中
[00:29:11.000 --> 00:29:12.000]  他的愛多
[00:29:12.000 --> 00:29:17.000]  說他許多的罪都赦免了
[00:29:17.000 --> 00:29:18.000]  求主來幫助我們
[00:29:18.000 --> 00:29:21.000]  來進入一個更新的領域裡面
[00:29:21.000 --> 00:29:22.000]  這是我們知道
[00:29:22.000 --> 00:29:26.000]  我們是可以來回應主的
[00:29:26.000 --> 00:29:28.000]  愛是因為知道
[00:29:28.000 --> 00:29:30.000]  耶穌先愛我們
[00:29:30.000 --> 00:29:34.000]  這件事情是耶穌就來對這個女人說什麼
[00:29:34.000 --> 00:29:36.000]  他對這個女人說
[00:29:36.000 --> 00:29:40.000]  你平平安安的回家吧
[00:29:40.000 --> 00:29:41.000]  你的性救了你
[00:29:41.000 --> 00:29:43.000]  你平平安安的回去吧
[00:29:43.000 --> 00:29:44.000]  所以呢
[00:29:44.000 --> 00:29:45.000]  愛無限
[00:29:45.000 --> 00:29:46.000]  平安無限
[00:29:46.000 --> 00:29:48.000]  其實人一生追求什麼呢
[00:29:48.000 --> 00:29:49.000]  你會發現在我們裡頭
[00:29:49.000 --> 00:29:51.000]  我們最要的是什麼
[00:29:51.000 --> 00:29:55.000]  平安
[00:29:55.000 --> 00:29:57.000]  我們希望我們生活平安
[00:29:57.000 --> 00:29:59.000]  我們希望我們跟我們家人和睦相處
[00:29:59.000 --> 00:30:00.000]  那是平安
[00:30:00.000 --> 00:30:02.000]  我們希望我們在做每一件事情
[00:30:02.000 --> 00:30:05.000]  在整個計畫裡面是平安
[00:30:05.000 --> 00:30:10.000]  其實聖經的平安不是平在那裡的
[00:30:10.000 --> 00:30:12.000]  聖經的平安是如同飛鷹
[00:30:12.000 --> 00:30:14.000]  跟老鷹一樣可以起起伏伏
[00:30:14.000 --> 00:30:16.000]  但是就是穩在那裡
[00:30:16.000 --> 00:30:20.000]  不會掉下來的
[00:30:20.000 --> 00:30:21.000]  這是穩的
[00:30:21.000 --> 00:30:22.000]  就是知道說
[00:30:22.000 --> 00:30:23.000]  安全的
[00:30:23.000 --> 00:30:25.000]  可以有刺激
[00:30:25.000 --> 00:30:26.000]  可以有刺骨
[00:30:26.000 --> 00:30:28.000]  但是安全的
[00:30:28.000 --> 00:30:30.000]  是把那個極大的平安
[00:30:30.000 --> 00:30:31.000]  引到我們的生命
[00:30:31.000 --> 00:30:32.000]  為什麼
[00:30:32.000 --> 00:30:33.000]  因為我們知道罪沒有了
[00:30:33.000 --> 00:30:35.000]  我們得不到赦免
[00:30:35.000 --> 00:30:36.000]  如果有罪疚感
[00:30:36.000 --> 00:30:40.000]  我們睡覺都睡不安穩的
[00:30:40.000 --> 00:30:42.000]  神幫助我們來經歷一個事情
[00:30:42.000 --> 00:30:45.000]  就是原來耶穌愛我們
[00:30:45.000 --> 00:30:48.000]  是沒有限量
[00:30:48.000 --> 00:30:50.000]  但是我們呢
[00:30:50.000 --> 00:30:54.000]  我們可以來愛耶穌嗎
[00:30:54.000 --> 00:30:57.000]  我們愛耶穌有多少啊
[00:30:57.000 --> 00:31:01.000]  主幫助我們來經歷那個恩典
[00:31:01.000 --> 00:31:04.000]  那我們繼續來思想
[00:31:04.000 --> 00:31:05.000]  神在我們生命當中
[00:31:05.000 --> 00:31:08.000]  要做多美好的事情
[00:31:08.000 --> 00:31:10.000]  我們一起來禱告
[00:31:10.000 --> 00:31:12.000]  今天一組我們再次來謝謝你
[00:31:12.000 --> 00:31:13.000]  謝謝你
[00:31:13.000 --> 00:31:16.000]  因為你向我們展現你自己
[00:31:16.000 --> 00:31:18.000]  讓我們心中澎湃
[00:31:18.000 --> 00:31:21.000]  因為我們知道你真實愛我們
[00:31:21.000 --> 00:31:24.000]  在每一組奉耶穌基督的名禱告
[00:31:24.000 --> 00:31:25.000]  我們
