
[00:00:00.000 --> 00:00:10.200]  不知大家是否記得上星期黃牧師提到的內容或者不內容的題目
[00:17:58.200 --> 00:18:00.200]  它已經不是一個普通的杯
[00:18:00.200 --> 00:18:01.200]  一個銀
[00:18:01.200 --> 00:18:04.200]  它已經是被提升了
[00:18:04.200 --> 00:18:06.200]  它是非凡的了
[00:18:06.200 --> 00:18:07.200]  它是特別的了
[00:18:07.200 --> 00:18:08.200]  在新約裏面
[00:18:08.200 --> 00:18:12.200]  特別講到聖潔被分別了出來
[00:18:12.200 --> 00:18:13.200]  所以我們
[00:18:13.200 --> 00:18:14.200]  神要求我們
[00:18:14.200 --> 00:18:15.200]  爲什麼要聖潔呢
[00:18:15.200 --> 00:18:17.200]  其實我們是有一個條件的
[00:18:17.200 --> 00:18:18.200]  我們是有一個條件
[00:18:18.200 --> 00:18:19.200]  我們可以做到
[00:18:19.200 --> 00:18:21.200]  因爲最先是什麼
[00:18:21.200 --> 00:18:23.200]  我們要成爲特別
[00:18:23.200 --> 00:18:25.200]  我們要被神揀選出來的時候
[00:18:25.200 --> 00:18:26.200]  第一步是什麼
[00:18:26.200 --> 00:18:27.200]  就是重生
[00:18:27.200 --> 00:18:29.200]  神不是要求一些非信徒
[00:18:29.200 --> 00:18:35.200]  我們一般已經被主赦免
[00:18:35.200 --> 00:18:37.200]  我們蒙主的恩典
[00:18:37.200 --> 00:18:40.200]  我們成爲他屬神的人的時候
[00:18:40.200 --> 00:18:41.200]  我們已經重生了
[00:18:41.200 --> 00:18:44.200]  這就是我們被分別出來的第一步
[00:18:44.200 --> 00:18:47.200]  但這不是止於第一步
[00:18:47.200 --> 00:18:50.200]  雖然我們被稱爲義
[00:18:50.200 --> 00:18:53.200]  我們身份上被稱爲聖徒
[00:18:53.200 --> 00:18:55.200]  在很多書信當中
[00:18:55.200 --> 00:18:59.200]  當保祿寫信給教會衆使徒的時候
[00:18:59.200 --> 00:19:01.200]  衆人的時候
[00:19:01.200 --> 00:19:02.200]  都是稱他們爲聖
[00:19:02.200 --> 00:19:04.200]  但這只不過是地位上
[00:19:04.200 --> 00:19:05.200]  在身份上
[00:19:05.200 --> 00:19:08.200]  我們已經被神稱爲義
[00:19:08.200 --> 00:19:11.200]  但真正聖潔的生命
[00:19:11.200 --> 00:19:13.200]  不是隻有名字
[00:19:13.200 --> 00:19:15.200]  是需要透過我們日常生活中
[00:19:15.200 --> 00:19:17.200]  去顯露出來
[00:19:17.200 --> 00:19:21.200]  這纔是我們要去實踐的生命
[00:19:21.200 --> 00:19:22.200]  保祿在聖經當中
[00:19:22.200 --> 00:19:23.200]  在《哥羅世書》
[00:19:23.200 --> 00:19:25.200]  很清楚地讓我們知道
[00:19:25.200 --> 00:19:30.200]  列出了很多很清楚的提示
[00:19:30.200 --> 00:19:32.200]  怎樣纔是聖潔呢
[00:19:32.200 --> 00:19:34.200]  信徒是需要棄絕
[00:19:34.200 --> 00:19:36.200]  和自食一些不好的行爲
[00:19:36.200 --> 00:19:37.200]  包括什麼呢
[00:19:37.200 --> 00:19:38.200]  有說
[00:19:38.200 --> 00:19:39.200]  淫亂
[00:19:39.200 --> 00:19:40.200]  貪婪
[00:19:40.200 --> 00:19:41.200]  拜偶像
[00:19:41.200 --> 00:19:42.200]  叛逆
[00:19:42.200 --> 00:19:43.200]  惱恨
[00:19:43.200 --> 00:19:44.200]  口中的污言穢語
[00:19:44.200 --> 00:19:45.200]  說大話
[00:19:45.200 --> 00:19:47.200]  這些都是不應該做的
[00:19:47.200 --> 00:19:49.200]  但同時也要鼓勵信徒
[00:19:49.200 --> 00:19:51.200]  在《哥羅世書》三章也看到
[00:19:51.200 --> 00:19:52.200]  信徒應該有的行爲
[00:19:52.200 --> 00:19:53.200]  有憐憫
[00:19:53.200 --> 00:19:54.200]  謙虛
[00:19:54.200 --> 00:19:55.200]  溫柔
[00:19:55.200 --> 00:19:55.200]  忍耐
[00:19:55.200 --> 00:19:56.200]  饒恕
[00:19:56.200 --> 00:19:57.200]  愛心
[00:19:57.200 --> 00:19:58.200]  妻子要信服丈夫
[00:19:58.200 --> 00:19:59.200]  丈夫要愛妻子
[00:19:59.200 --> 00:20:01.200]  這些全部都有提到
[00:20:01.200 --> 00:20:03.200]  但我們要問一個問題
[00:20:03.200 --> 00:20:07.200]  這是因爲神給我們的提示
[00:20:07.200 --> 00:20:08.200]  因爲聖經說什麼
[00:20:08.200 --> 00:20:09.200]  十五節
[00:20:09.200 --> 00:20:12.200]  哪照你們既是聖潔
[00:20:12.200 --> 00:20:15.200]  所以你在一切所行事上也要聖潔
[00:20:15.200 --> 00:20:18.200]  這就是神要求我們做的原因
[00:20:18.200 --> 00:20:19.200]  更加聖經說到
[00:20:19.200 --> 00:20:20.200]  在十六節
[00:20:20.200 --> 00:20:21.200]  因爲經上記着說
[00:20:21.200 --> 00:20:22.200]  你們要聖潔
[00:20:22.200 --> 00:20:24.200]  因爲我是聖潔的
[00:20:24.200 --> 00:20:26.200]  其實這段經文
[00:20:26.200 --> 00:20:32.200]  是彼得引述舊約的聖經
[00:20:32.200 --> 00:20:33.200]  而在舊約聖經裏面
[00:20:33.200 --> 00:20:35.200]  是多次多次提出
[00:20:35.200 --> 00:20:39.200]  爲什麼要多次提出呢
[00:20:39.200 --> 00:20:40.200]  告訴我們
[00:20:40.200 --> 00:20:41.200]  其實這件事
[00:20:41.200 --> 00:20:43.200]  是由舊約到現在
[00:20:43.200 --> 00:20:47.200]  都是一樣沒有改變的
[00:20:47.200 --> 00:20:48.200]  這也是聖經
[00:20:48.200 --> 00:20:50.200]  白子黑子寫明
[00:20:50.200 --> 00:20:51.200]  去到今時今日
[00:20:51.200 --> 00:20:55.200]  我們都是要去遵守的
[00:20:55.200 --> 00:20:58.200]  其實我們要問一個問題
[00:20:58.200 --> 00:21:02.200]  我們知道神要我們做
[00:21:02.200 --> 00:21:03.200]  但其實我說信徒
[00:21:03.200 --> 00:21:05.200]  要活出一個聖潔生命
[00:21:05.200 --> 00:21:08.200]  是否真的可以活出呢
[00:21:08.200 --> 00:21:09.200]  這纔是我們的重點
[00:21:09.200 --> 00:21:12.200]  其實可不可以活出呢
[00:21:12.200 --> 00:21:14.200]  我們相信
[00:21:14.200 --> 00:21:16.200]  每一位基督徒
[00:21:16.200 --> 00:21:17.200]  他們都盼望
[00:21:17.200 --> 00:21:18.200]  相信自己
[00:21:18.200 --> 00:21:20.200]  很想很想活出一個聖潔生命
[00:21:20.200 --> 00:21:22.200]  一個合乎神心意的生命
[00:21:22.200 --> 00:21:24.200]  一個能夠討神喜悅的生命
[00:21:24.200 --> 00:21:27.200]  但實質上有時會感到灰心
[00:21:27.200 --> 00:21:28.200]  掙扎
[00:21:28.200 --> 00:21:30.200]  或者因爲自己做不到
[00:21:30.200 --> 00:21:34.200]  有一位信徒分享
[00:21:34.200 --> 00:21:36.200]  我將他的說話分享
[00:21:36.200 --> 00:21:40.200]  他說他在信日主日子當中
[00:21:40.200 --> 00:21:41.200]  他經歷了很多掙扎
[00:21:41.200 --> 00:21:42.200]  在追求聖潔上
[00:21:42.200 --> 00:21:45.200]  他陷入了兩種狀態
[00:21:45.200 --> 00:21:46.200]  這種兩種狀態
[00:21:46.200 --> 00:21:49.200]  我不知道你們會否經歷過
[00:21:49.200 --> 00:21:51.200]  他說掙扎
[00:21:51.200 --> 00:21:52.200]  什麼意思呢
[00:21:52.200 --> 00:21:54.200]  他很想不犯罪
[00:21:54.200 --> 00:21:56.200]  他很想按照聖經所說
[00:21:56.200 --> 00:21:57.200]  很想不犯罪
[00:21:57.200 --> 00:21:59.200]  但做不到
[00:21:59.200 --> 00:22:01.200]  人變得很灰心
[00:22:01.200 --> 00:22:03.200]  很沮喪
[00:22:03.200 --> 00:22:04.200]  越灰心越沮喪
[00:22:04.200 --> 00:22:06.200]  又不敢和別人分享
[00:22:06.200 --> 00:22:07.200]  不想被人知道
[00:22:07.200 --> 00:22:09.200]  當什麼都藏起來的時候
[00:22:09.200 --> 00:22:11.200]  人變得很虛僞
[00:22:11.200 --> 00:22:13.200]  很隱藏自己
[00:22:13.200 --> 00:22:15.200]  但又讓他感到
[00:22:15.200 --> 00:22:18.200]  很內疚 很掙扎
[00:22:18.200 --> 00:22:21.200]  這種就是現在很多人
[00:22:21.200 --> 00:22:22.200]  尤其是基督徒的時候
[00:22:22.200 --> 00:22:25.200]  發覺比他不信主的人更加痛苦
[00:22:25.200 --> 00:22:26.200]  因爲不信主的人
[00:22:26.200 --> 00:22:28.200]  他什麼都做得到
[00:22:28.200 --> 00:22:29.200]  但你說信了主
[00:22:29.200 --> 00:22:30.200]  我知道神是聖潔的
[00:22:30.200 --> 00:22:31.200]  我又不可以犯罪
[00:22:31.200 --> 00:22:32.200]  但自己又做不到
[00:22:32.200 --> 00:22:35.200]  自然就會有一種掙扎
[00:22:35.200 --> 00:22:37.200]  這種掙扎有時很痛苦
[00:22:37.200 --> 00:22:39.200]  甚至有些掙扎
[00:22:39.200 --> 00:22:41.200]  往往是一些習慣性的罪
[00:22:41.200 --> 00:22:43.200]  和一些成人的行爲
[00:22:43.200 --> 00:22:46.200]  例如有些人一向都很虛僞
[00:22:46.200 --> 00:22:49.200]  無論對上司 對下屬 對朋友
[00:22:49.200 --> 00:22:52.200]  爲了討人喜歡 隱藏自己
[00:22:52.200 --> 00:22:54.200]  知道自己不對 但做不到
[00:22:54.200 --> 00:22:57.200]  有些可能是情緒上的爆發
[00:22:57.200 --> 00:23:00.200]  嫉妒 很容易妒忌別人
[00:23:00.200 --> 00:23:03.200]  很容易生氣 詛咒身邊的人
[00:23:03.200 --> 00:23:04.200]  有些是完美主義者
[00:23:04.200 --> 00:23:06.200]  很驕傲 看不起別人
[00:23:06.200 --> 00:23:08.200]  但自己可能有自卑
[00:23:08.200 --> 00:23:09.200]  有些成人的行爲
[00:23:09.200 --> 00:23:11.200]  現在很多人都有
[00:23:11.200 --> 00:23:13.200]  身邊的朋友都見到
[00:23:13.200 --> 00:23:15.200]  打遊戲 煲劇 不停上網
[00:23:15.200 --> 00:23:17.200]  步飲步食 色情
[00:23:17.200 --> 00:23:20.200]  現在手機電腦都容易瀏覽到
[00:23:20.200 --> 00:23:24.200]  吸菸 有醉酒 吸毒
[00:23:24.200 --> 00:23:26.200]  這些都是很真實的
[00:23:26.200 --> 00:23:27.200]  我們可能會面對
[00:23:27.200 --> 00:23:28.200]  所以你說
[00:23:28.200 --> 00:23:30.200]  是不是真的可以活出正義生命呢
[00:23:30.200 --> 00:23:33.200]  有時真的會面對這種掙扎狀態
[00:23:33.200 --> 00:23:39.200]  另一種狀態就是麻木
[00:23:39.200 --> 00:23:42.200]  究竟麻木好些還是掙扎好些呢
[00:23:42.200 --> 00:23:43.200]  麻木是什麼呢
[00:23:43.200 --> 00:23:45.200]  就是在掙扎過程當中
[00:23:45.200 --> 00:23:47.200]  我們都會聽到一些人去勸他
[00:23:47.200 --> 00:23:49.200]  去教導他 幫他
[00:23:49.200 --> 00:23:52.200]  慢慢在哪裏吸收來的資訊
[00:23:52.200 --> 00:23:54.200]  神很接納人
[00:23:54.200 --> 00:23:56.200]  人人都有軟弱
[00:23:56.200 --> 00:23:58.200]  即使你不能克服這些罪也好
[00:23:58.200 --> 00:23:59.200]  神都不介意
[00:23:59.200 --> 00:24:02.200]  因爲神會愛你的
[00:24:02.200 --> 00:24:05.200]  這就是福音 所謂的福音
[00:24:05.200 --> 00:24:10.200]  似乎能夠釋放一些痛苦
[00:24:10.200 --> 00:24:13.200]  感覺沒那麼罪疚感 壓力少了
[00:24:13.200 --> 00:24:18.200]  但這種方法永遠都不能夠幫助人勝過罪惡
[00:24:18.200 --> 00:24:22.200]  逐漸被這些罪捆綁
[00:24:22.200 --> 00:24:26.200]  甚至對於罪變得麻木
[00:24:26.200 --> 00:24:27.200]  他不再內疚
[00:24:27.200 --> 00:24:29.200]  於是感覺舒服很多
[00:24:29.200 --> 00:24:32.200]  但這種情況仍然存在
[00:24:32.200 --> 00:24:37.200]  我們只可以說這是一種無力的生命
[00:24:37.200 --> 00:24:39.200]  是一種屬肉體的生命
[00:24:39.200 --> 00:24:44.200]  他不能夠活出信仰裏面所講的聖潔
[00:24:44.200 --> 00:24:45.200]  我們要去想
[00:24:45.200 --> 00:24:47.200]  既然是這樣的時候
[00:24:47.200 --> 00:24:49.200]  聖經對我們的作用是什麼呢
[00:24:49.200 --> 00:24:52.200]  如何幫助我們去解決呢
[00:24:52.200 --> 00:24:57.200]  信徒如何追求聖潔呢
[00:24:57.200 --> 00:25:02.200]  改革中有一個成性教義 很長的
[00:25:02.200 --> 00:25:04.200]  我只能引述一點
[00:25:04.200 --> 00:25:06.200]  在嘉義文裏面
[00:25:06.200 --> 00:25:11.200]  有一個主義是其中一件事
[00:25:11.200 --> 00:25:14.200]  來自改革中的神學
[00:25:14.200 --> 00:25:17.200]  起源於馬丁路德和嘉義文
[00:25:17.200 --> 00:25:22.200]  嘉義文的教義裏面有五點
[00:25:22.200 --> 00:25:24.200]  這是其中一點 其中一部分
[00:25:24.200 --> 00:25:28.200]  其中一件事就是傳言敗壞
[00:25:28.200 --> 00:25:30.200]  不知道大家有沒有聽過
[00:25:30.200 --> 00:25:31.200]  意思是什麼呢
[00:25:31.200 --> 00:25:34.200]  人類自從壓多犯罪之後
[00:25:34.200 --> 00:25:38.200]  人就會沾染一種罪性
[00:25:38.200 --> 00:25:40.200]  我們很明白
[00:25:40.200 --> 00:25:41.200]  當我們傳瘋的時候
[00:25:41.200 --> 00:25:42.200]  跟別人傳瘋
[00:25:42.200 --> 00:25:43.200]  問他有沒有罪
[00:25:43.200 --> 00:25:46.200]  起初他可能會說沒有罪
[00:25:46.200 --> 00:25:47.200]  但你會問他
[00:25:47.200 --> 00:25:48.200]  但不是啊
[00:25:48.200 --> 00:25:50.200]  我們人都有自私 妒忌
[00:25:50.200 --> 00:25:52.200]  說人背後的閒話
[00:25:52.200 --> 00:25:55.200]  對啊 父母都沒有教我們說謊
[00:25:55.200 --> 00:26:00.200]  但我們出生就自然會貪心 說謊
[00:26:00.200 --> 00:26:02.200]  這種原罪
[00:26:02.200 --> 00:26:05.200]  無論信主前 信主後
[00:26:05.200 --> 00:26:07.200]  我們仍然存在
[00:26:07.200 --> 00:26:10.200]  人的一種傾向都是向罪那邊
[00:26:10.200 --> 00:26:12.200]  不過唯一一件事不同
[00:26:12.200 --> 00:26:14.200]  信主的人有什麼不同呢
[00:26:14.200 --> 00:26:17.200]  就是因爲信徒有內在的聖靈
[00:26:17.200 --> 00:26:18.200]  當我們認遂悔改
[00:26:18.200 --> 00:26:20.200]  聖靈內在我們心裏的時候
[00:26:20.200 --> 00:26:22.200]  神就不斷提醒我們
[00:26:22.200 --> 00:26:23.200]  當我們犯罪的時候
[00:26:23.200 --> 00:26:25.200]  我們會有醒覺
[00:26:25.200 --> 00:26:27.200]  我們會有痛苦
[00:26:27.200 --> 00:26:30.200]  所以剛纔那種信徒在罪中的掙扎
[00:26:30.200 --> 00:26:32.200]  相信都有聖靈的提醒
[00:26:32.200 --> 00:26:36.200]  聖靈需要不斷提醒
[00:26:36.200 --> 00:26:38.200]  以至人能夠迴轉
[00:26:38.200 --> 00:26:40.200]  所以當一個基督徒的生命
[00:26:40.200 --> 00:26:42.200]  慢慢漸漸成熟的時候
[00:26:42.200 --> 00:26:44.200]  他就越有能力削弱
[00:26:44.200 --> 00:26:47.200]  罪對人帶來的那種影響性
[00:26:47.200 --> 00:26:50.200]  自然就能夠活出聖潔的果子
[00:26:50.200 --> 00:26:52.200]  屬神的果子
[00:26:52.200 --> 00:26:54.200]  但是這個肉體的罪
[00:26:54.200 --> 00:26:58.200]  我們屬肉體這種罪仍然存在
[00:26:58.200 --> 00:27:00.200]  所以將來我們都要等到
[00:27:00.200 --> 00:27:03.200]  當一個人完全死透了
[00:27:03.200 --> 00:27:05.200]  這個肉體都死了的時候
[00:27:05.200 --> 00:27:07.200]  我們才能夠達到完全
[00:27:07.200 --> 00:27:09.200]  我們回到經文
[00:27:09.200 --> 00:27:11.200]  看起來好像很無助
[00:27:11.200 --> 00:27:14.200]  但是今天經文提醒我們什麼呢
[00:27:14.200 --> 00:27:17.200]  因爲經上記着你們要聖潔
[00:27:17.200 --> 00:27:19.200]  因爲我是聖潔的
[00:27:19.200 --> 00:27:21.200]  對我們有什麼提醒呢
[00:27:21.200 --> 00:27:24.200]  雖然那個傳言敗壞
[00:27:24.200 --> 00:27:26.200]  講到人類都是一個狀態
[00:27:26.200 --> 00:27:30.200]  好像我們不能夠自己得勝
[00:27:30.200 --> 00:27:32.200]  但是我們知道
[00:27:32.200 --> 00:27:35.200]  既然神給了這個命令我們
[00:27:35.200 --> 00:27:37.200]  祂自然就有什麼
[00:27:37.200 --> 00:27:39.200]  祂有方法
[00:27:39.200 --> 00:27:42.200]  祂自然就有能力幫助我們
[00:27:42.200 --> 00:27:45.200]  因爲經文包括了神的要求
[00:27:45.200 --> 00:27:48.200]  也包括了神對我們的期待
[00:27:48.200 --> 00:27:51.200]  祂要求我們一切行事上要聖潔
[00:27:51.200 --> 00:27:53.200]  神不會要求一些
[00:27:53.200 --> 00:27:55.200]  我們做不到的事情去做
[00:27:55.200 --> 00:27:56.200]  祂不會要求一個
[00:27:56.200 --> 00:27:58.200]  我們背不起的石頭去背
[00:27:58.200 --> 00:28:02.200]  所以神一定會幫助我們去做到
[00:28:02.200 --> 00:28:04.200]  剛纔說了
[00:28:04.200 --> 00:28:08.200]  我們的信徒可以靠着聖靈的幫助
[00:28:08.200 --> 00:28:11.200]  依靠聖靈去活出聖潔
[00:28:11.200 --> 00:28:14.200]  問題在於我們是否願意去
[00:28:14.200 --> 00:28:17.200]  選擇去依靠神
[00:28:17.200 --> 00:28:20.200]  其實連一個去選擇行善
[00:28:20.200 --> 00:28:22.200]  之前這個選擇
[00:28:22.200 --> 00:28:24.200]  這個主權都是給我們
[00:28:24.200 --> 00:28:26.200]  神給我們有自由意志
[00:28:26.200 --> 00:28:28.200]  我們相信有自由意志
[00:28:28.200 --> 00:28:30.200]  所以我們有自由意志
[00:28:30.200 --> 00:28:32.200]  可以選擇去依靠聖靈
[00:28:32.200 --> 00:28:34.200]  聖靈的作用是什麼
[00:28:34.200 --> 00:28:37.200]  祂說是叫我們爲罪爲義爲審判
[00:28:37.200 --> 00:28:38.200]  自己責備自己
[00:28:38.200 --> 00:28:39.200]  這個是耶穌基督
[00:28:39.200 --> 00:28:41.200]  在臨昇天之前
[00:28:41.200 --> 00:28:44.200]  祂向門徒吩咐所說的
[00:28:44.200 --> 00:28:46.200]  祂要差派聖靈在我們心裏
[00:28:46.200 --> 00:28:48.200]  作爲保衛師去幫助我們
[00:28:48.200 --> 00:28:49.200]  所以我相信
[00:28:49.200 --> 00:28:50.200]  今天如果我在座
[00:28:50.200 --> 00:28:51.200]  所有的基督徒
[00:28:51.200 --> 00:28:55.200]  即管你可能是面對這些掙扎或者麻木
[00:28:55.200 --> 00:28:59.200]  但不是宣告如此就算了
[00:28:59.200 --> 00:29:02.200]  因爲我們仍然有一個選擇
[00:29:02.200 --> 00:29:03.200]  我們可以跟從神
[00:29:03.200 --> 00:29:04.200]  去依靠聖靈
[00:29:04.200 --> 00:29:07.200]  去過一個得勝的生活
[00:29:07.200 --> 00:29:09.200]  這個第二是聖潔的生命
[00:29:09.200 --> 00:29:11.200]  第三個生命是什麼呢
[00:29:11.200 --> 00:29:12.200]  要我們活出
[00:29:12.200 --> 00:29:15.200]  就是敬畏神的生命
[00:29:15.200 --> 00:29:16.200]  經文剛纔讀了
[00:29:16.200 --> 00:29:18.200]  我不再讀多一次
[00:29:18.200 --> 00:29:21.200]  這裏說到我們需要全敬畏的心
[00:29:21.200 --> 00:29:24.200]  道理門在世寄居的日子
[00:29:24.200 --> 00:29:26.200]  這是第三方面
[00:29:26.200 --> 00:29:29.200]  我們說全敬畏的心和寄居的日子
[00:29:29.200 --> 00:29:31.200]  有什麼關係呢
[00:29:31.200 --> 00:29:34.200]  兩樣東西怎麼連在一起呢
[00:29:34.200 --> 00:29:36.200]  先說什麼叫敬畏
[00:29:36.200 --> 00:29:38.200]  什麼叫敬畏
[00:29:38.200 --> 00:29:44.200]  原來敬畏有包含懼怕
[00:29:44.200 --> 00:29:48.200]  這個懼怕不是因爲怕佛
[00:29:48.200 --> 00:29:49.200]  不是我們怕神
[00:29:49.200 --> 00:29:52.200]  被神懲罰的時候才敬畏他
[00:29:52.200 --> 00:29:53.200]  魔鬼就是
[00:29:53.200 --> 00:29:55.200]  他懼怕神的懲罰
[00:29:55.200 --> 00:29:56.200]  信徒不是
[00:29:56.200 --> 00:29:59.200]  信徒是因爲看到神那種威嚴
[00:29:59.200 --> 00:30:00.200]  神的聖潔
[00:30:00.200 --> 00:30:02.200]  他無限的崇高偉大
[00:30:02.200 --> 00:30:04.200]  而產生一種驚擾
[00:30:04.200 --> 00:30:05.200]  戰戰兢兢的態度
[00:30:05.200 --> 00:30:07.200]  很尊敬一個人
[00:30:07.200 --> 00:30:09.200]  經文17節說到
[00:30:09.200 --> 00:30:11.200]  你們既稱那不偏待人
[00:30:11.200 --> 00:30:13.200]  按各人行爲審判人的主爲父的時候
[00:30:13.200 --> 00:30:15.200]  你就要全敬畏的心
[00:30:15.200 --> 00:30:18.200]  因着神這種不偏待人
[00:30:18.200 --> 00:30:19.200]  他是公義正直
[00:30:19.200 --> 00:30:21.200]  但他又是那位慈愛的主
[00:30:21.200 --> 00:30:23.200]  所以你沒想到
[00:30:23.200 --> 00:30:24.200]  神是慈愛
[00:30:24.200 --> 00:30:25.200]  你就可以興門不得
[00:30:25.200 --> 00:30:27.200]  你就可以亂來
[00:30:27.200 --> 00:30:30.200]  我們就是要因爲神的威嚴的時候
[00:30:30.200 --> 00:30:32.200]  我們更加要對他那種尊敬
[00:30:32.200 --> 00:30:34.200]  所以這個敬畏是包括
[00:30:34.200 --> 00:30:38.200]  尊敬也包括愛在當中
[00:30:38.200 --> 00:30:41.200]  和在世寄居日子有什麼關係呢
[00:30:41.200 --> 00:30:42.200]  這裏提醒我們
[00:30:42.200 --> 00:30:45.200]  爲什麼要講寄居日子呢
[00:30:45.200 --> 00:30:47.200]  我不知道你如果講到寄居日子
[00:30:47.200 --> 00:30:52.200]  你會想起香港哪些人呢
[00:30:52.200 --> 00:30:54.200]  哪些人啊
[00:30:54.200 --> 00:30:55.200]  我們就很少了
[00:30:55.200 --> 00:30:57.200]  我們在香港土生土長這麼多年
[00:30:57.200 --> 00:30:59.200]  如果我們沒去過外國住過
[00:30:59.200 --> 00:31:00.200]  我們就會覺得
[00:31:00.200 --> 00:31:02.200]  我都沒經歷什麼叫寄居日子
[00:31:02.200 --> 00:31:04.200]  如果你在外國住過一段時間
[00:31:04.200 --> 00:31:07.200]  你會感受到你都是寄居者
[00:31:07.200 --> 00:31:08.200]  現在很多香港人
[00:31:08.200 --> 00:31:12.200]  又移民去美國 英國 澳洲
[00:31:12.200 --> 00:31:14.200]  因爲疫情之後
[00:31:14.200 --> 00:31:15.200]  我們開始就會明白
[00:31:15.200 --> 00:31:17.200]  什麼叫寄居日子呢
[00:31:17.200 --> 00:31:21.200]  我想起香港很多南亞裔人
[00:31:21.200 --> 00:31:24.200]  有些可能在香港生活了很多年
[00:31:24.200 --> 00:31:25.200]  甚至是第二代
[00:31:25.200 --> 00:31:28.200]  他講的話和我一模一樣
[00:31:28.200 --> 00:31:31.200]  但你感覺他都是寄居者
[00:31:31.200 --> 00:31:33.200]  他都可能看自己是寄居者
[00:31:33.200 --> 00:31:35.200]  因爲他不是主流的
[00:31:35.200 --> 00:31:37.200]  他是一個少數的羣體
[00:31:37.200 --> 00:31:39.200]  他的生活文化和我們不同
[00:31:39.200 --> 00:31:40.200]  他怎麼看自己呢
[00:31:40.200 --> 00:31:43.200]  就算他和大家近似
[00:31:43.200 --> 00:31:45.200]  讀同一間學校
[00:31:45.200 --> 00:31:48.200]  他都覺得自己是一個寄居者
[00:31:48.200 --> 00:31:50.200]  或者你家裏的工人
[00:31:50.200 --> 00:31:51.200]  菲傭 印傭
[00:31:51.200 --> 00:31:53.200]  我又請過菲傭又請過印傭
[00:31:53.200 --> 00:31:55.200]  都有大大話話
[00:31:55.200 --> 00:31:57.200]  好像四個還是五個
[00:31:57.200 --> 00:31:59.200]  這十幾年
[00:31:59.200 --> 00:32:01.200]  就算你怎麼對他好
[00:32:01.200 --> 00:32:03.200]  你當自己家裏住
[00:32:03.200 --> 00:32:05.200]  他都不會當自己家裏住
[00:32:05.200 --> 00:32:07.200]  我從來沒有見過他
[00:32:07.200 --> 00:32:09.200]  自己很大膽地
[00:32:09.200 --> 00:32:11.200]  躺在沙發上
[00:32:11.200 --> 00:32:13.200]  沒有一個人願意
[00:32:13.200 --> 00:32:15.200]  就算態度怎麼差都好
[00:32:15.200 --> 00:32:18.200]  他都不會大無私地躺在沙發上
[00:32:18.200 --> 00:32:19.200]  這個是感覺
[00:32:19.200 --> 00:32:20.200]  這個是你家
[00:32:20.200 --> 00:32:22.200]  不是我家
[00:32:22.200 --> 00:32:24.200]  寄居的生活就是這樣
[00:32:24.200 --> 00:32:26.200]  所以我們說
[00:32:26.200 --> 00:32:29.200]  其實基督徒在地上的生活就好像寄居
[00:32:29.200 --> 00:32:31.200]  第一件事我們知道
[00:32:31.200 --> 00:32:32.200]  我們的文化
[00:32:32.200 --> 00:32:34.200]  我們的生活習慣
[00:32:34.200 --> 00:32:36.200]  或者是我們的價值觀
[00:32:36.200 --> 00:32:40.200]  我們和主流社會的價值觀是不同的
[00:32:40.200 --> 00:32:42.200]  所以難怪當人們
[00:32:42.200 --> 00:32:44.200]  對我們或者藐視我們
[00:32:44.200 --> 00:32:45.200]  不認同我們
[00:32:45.200 --> 00:32:46.200]  這也很正常
[00:32:46.200 --> 00:32:48.200]  因爲事實上我們所活出來的
[00:32:48.200 --> 00:32:50.200]  這種生活模式
[00:32:50.200 --> 00:32:51.200]  這種價值觀
[00:32:51.200 --> 00:32:52.200]  是有別於這個世界
[00:32:52.200 --> 00:32:54.200]  主流的世界
[00:32:54.200 --> 00:32:56.200]  另外這個寄居
[00:32:56.200 --> 00:32:57.200]  其實是說什麼呢
[00:32:57.200 --> 00:32:59.200]  希特勒文章有一個字
[00:32:59.200 --> 00:33:00.200]  不用那麼長
[00:33:00.200 --> 00:33:01.200]  不用這幾個字
[00:33:01.200 --> 00:33:03.200]  他就是用客裏
[00:33:03.200 --> 00:33:05.200]  什麼叫客裏呢
[00:33:05.200 --> 00:33:08.200]  客裏是代表你逗留的時間很短
[00:33:08.200 --> 00:33:11.200]  對比就算你在地上生命有幾十年
[00:33:11.200 --> 00:33:13.200]  但對比屬靈的生命上
[00:33:13.200 --> 00:33:16.200]  我們在地上的日子都是短暫的
[00:33:16.200 --> 00:33:17.200]  所以費勒比書三章二十節
[00:33:17.200 --> 00:33:18.200]  他說
[00:33:18.200 --> 00:33:21.200]  但我們是天上的國民
[00:33:21.200 --> 00:33:22.200]  很清楚地說明
[00:33:22.200 --> 00:33:23.200]  我們真正的身份
[00:33:23.200 --> 00:33:24.200]  我們屬於天上的
[00:33:24.200 --> 00:33:25.200]  而地上的生活
[00:33:25.200 --> 00:33:28.200]  只不過是寄居
[00:33:28.200 --> 00:33:29.200]  這種寄居是會怎麼樣呢
[00:33:29.200 --> 00:33:31.200]  比如其實
[00:33:31.200 --> 00:33:32.200]  當我們知道
[00:33:32.200 --> 00:33:34.200]  我們自己在地上寄居的時候
[00:33:34.200 --> 00:33:37.200]  其實我們的生活形態就會不同了
[00:33:37.200 --> 00:33:38.200]  因爲旅途當中
[00:33:38.200 --> 00:33:41.200]  一切都是暫時的
