
[00:00:00.000 --> 00:00:05.640]  有一間教會 他們主任牧師的職位出現了空缺
[00:23:33.900 --> 00:23:35.700]  我們必須要搞清楚
[00:23:35.700 --> 00:23:39.540]  神要我們做什麼
[00:23:39.540 --> 00:23:43.380]  等候是一門很難的功課
[00:23:43.380 --> 00:23:45.680]  自己等嗎?
[00:23:45.680 --> 00:23:50.800]  很多其他的吸引、引誘甚至試探
[00:23:50.800 --> 00:23:53.860]  給我們仰望一會兒
[00:23:53.860 --> 00:23:56.180]  然後就不再等
[00:23:56.180 --> 00:23:58.740]  和別人一起等嗎?
[00:23:58.740 --> 00:24:00.020]  更難
[00:24:00.020 --> 00:24:02.320]  每個人的性格不同
[00:24:02.320 --> 00:24:04.380]  耐性有異
[00:24:04.380 --> 00:24:07.960]  如果不是一方面去引誘
[00:24:07.960 --> 00:24:12.820]  另可能就是另外一方面提出放棄
[00:24:12.820 --> 00:24:16.140]  接著就各隻分了
[00:24:16.140 --> 00:24:22.800]  所以難免有憂悶、煩躁、不安
[00:24:22.800 --> 00:24:24.600]  第11節說
[00:24:24.600 --> 00:24:26.340]  我的心問你為何憂悶
[00:24:26.340 --> 00:24:28.440]  為何在我裡面煩躁
[00:24:28.440 --> 00:24:30.480]  應當仰望神
[00:24:30.480 --> 00:24:32.800]  因我還要稱讚他
[00:24:32.800 --> 00:24:34.840]  他是我臉上的光榮
[00:24:34.840 --> 00:24:38.420]  是我的神
[00:24:38.420 --> 00:24:39.960]  每個人的一生
[00:24:39.960 --> 00:24:43.540]  都會有情緒低落、沮喪的時候
[00:24:43.540 --> 00:24:46.100]  私人無論大衛也好
[00:24:46.100 --> 00:24:49.680]  可拉後裔也好都不會例外
[00:24:49.680 --> 00:24:54.040]  私人在講到自己切身經驗的時候
[00:24:54.040 --> 00:24:55.840]  他呼喊說
[00:24:55.840 --> 00:24:57.620]  我的心問你為何憂悶
[00:24:57.620 --> 00:24:59.420]  為何在我裡面煩躁
[00:24:59.420 --> 00:25:01.980]  應當仰望神
[00:25:01.980 --> 00:25:09.660]  這是對所有氣裡的人一個最好的提醒
[00:25:09.660 --> 00:25:12.480]  《仕途行傳》記載了
[00:25:12.480 --> 00:25:15.300]  仕途保羅生命裡面的一段經歷
[00:25:15.300 --> 00:25:19.640]  他當時搭乘一艘開往羅馬的船
[00:25:19.640 --> 00:25:22.980]  途中遇上了猛烈的暴風
[00:25:22.980 --> 00:25:24.520]  幾乎所有的乘客
[00:25:24.520 --> 00:25:28.360]  沒有一個可以生存
[00:25:28.360 --> 00:25:31.180]  他們都要被捲入大海
[00:25:31.180 --> 00:25:36.300]  但是主的使者在夜間顯現
[00:25:36.300 --> 00:25:38.080]  向保羅保證
[00:25:38.080 --> 00:25:42.700]  船上沒有一個人會丟掉生命
[00:25:42.700 --> 00:25:44.480]  保羅相信這個信息
[00:25:44.480 --> 00:25:49.100]  於是在《仕途行傳》27章25節那裡
[00:25:49.100 --> 00:25:51.400]  他跟全船的人說
[00:25:51.400 --> 00:25:52.940]  眾位可以放心
[00:25:52.940 --> 00:25:55.240]  我相信神祂怎樣對我說
[00:25:55.240 --> 00:25:59.860]  事情也要怎樣成就
[00:25:59.860 --> 00:26:03.680]  保羅就好像詩篇42篇的作者一樣
[00:26:03.680 --> 00:26:08.040]  將主權交託給神
[00:26:08.040 --> 00:26:09.840]  弟兄姊妹
[00:26:09.840 --> 00:26:14.180]  今天儘管你可能感到驚慌
[00:26:14.180 --> 00:26:17.000]  感到害怕、感到氣餒
[00:26:17.000 --> 00:26:20.080]  但是只要仰望天父
[00:26:20.080 --> 00:26:23.160]  就會找到值得振奮的理由
[00:26:23.160 --> 00:26:24.940]  請你記住
[00:26:24.940 --> 00:26:27.500]  詩人的提醒
[00:26:27.500 --> 00:26:30.320]  應當仰望神
[00:26:30.320 --> 00:26:33.380]  然後跟使徒保羅一起說
[00:26:33.380 --> 00:26:36.720]  我相信神
[00:26:36.720 --> 00:26:40.820]  下次當你感到鬱悶的時候
[00:26:40.820 --> 00:26:45.160]  記得抬起頭仰望祂
[00:26:45.160 --> 00:26:52.580]  然後跟使徒保羅一起說我相信神
[00:26:52.580 --> 00:26:56.420]  我憂悶、我煩躁
[00:26:56.420 --> 00:26:57.700]  我的心啊
[00:26:57.700 --> 00:26:59.760]  你為何憂悶
[00:26:59.760 --> 00:27:02.060]  為何在我裡面煩躁
[00:27:02.060 --> 00:27:05.120]  應當仰望神
[00:27:05.120 --> 00:27:08.200]  於是我將令我憂悶
[00:27:08.200 --> 00:27:11.520]  令我煩躁的事交託給神
[00:27:11.520 --> 00:27:13.320]  但是你發不發覺
[00:27:13.320 --> 00:27:15.620]  很多時候
[00:27:15.620 --> 00:27:18.440]  或者我相信大家都會有以下的經歷
[00:27:18.440 --> 00:27:20.480]  我們左手交
[00:27:20.480 --> 00:27:22.540]  右手自己就托法
[00:27:22.540 --> 00:27:24.840]  然後我繼續憂悶
[00:27:24.840 --> 00:27:26.640]  繼續煩躁
[00:27:26.640 --> 00:27:28.680]  那怎麼辦呢?
[00:27:28.680 --> 00:27:32.000]  應當仰望神,對不對?
[00:27:32.000 --> 00:27:35.600]  有一些的無奈
[00:27:35.600 --> 00:27:38.920]  既然聖經說應當仰望神
[00:27:38.920 --> 00:27:41.220]  好吧,沒辦法
[00:27:41.220 --> 00:27:47.880]  於是下一個循環又開始
[00:27:47.880 --> 00:27:50.940]  我憂悶、我煩躁
[00:27:50.940 --> 00:27:51.720]  我的心啊
[00:27:51.720 --> 00:27:52.740]  你為何憂悶
[00:27:52.740 --> 00:27:54.280]  為何在我裡面煩躁
[00:27:54.280 --> 00:27:56.320]  應當仰望神
[00:27:56.320 --> 00:28:01.200]  於是我又將我憂悶、煩躁的事交託給神
[00:28:01.200 --> 00:28:03.500]  我們做以下的動作
[00:28:03.500 --> 00:28:04.780]  我們禱告
[00:28:04.780 --> 00:28:05.800]  左手交託
[00:28:05.800 --> 00:28:07.080]  右手就拿回去
[00:28:07.080 --> 00:28:08.620]  然後呢?
[00:28:08.620 --> 00:28:09.900]  我繼續憂悶
[00:28:09.900 --> 00:28:11.680]  我又繼續煩躁
[00:28:11.680 --> 00:28:12.460]  怎麼辦呢?
[00:28:12.460 --> 00:28:15.280]  應當仰望神
[00:28:15.280 --> 00:28:22.700]  又是只剩一片的無奈
[00:28:22.700 --> 00:28:24.240]  因爲
[00:28:24.240 --> 00:28:27.300]  聖經沒有停在這裏
[00:28:27.300 --> 00:28:30.880]  第十一節這裏說
[00:28:30.880 --> 00:28:31.660]  我的心啊
[00:28:31.660 --> 00:28:32.680]  你為何憂悶
[00:28:32.680 --> 00:28:34.220]  為何在我裡面煩躁
[00:28:34.220 --> 00:28:36.520]  應當仰望神
[00:28:36.520 --> 00:28:38.840]  因我還要稱讚他
[00:28:38.840 --> 00:28:40.640]  他是我臉上的光榮
[00:28:40.640 --> 00:28:43.180]  是我的神
[00:28:43.180 --> 00:28:44.980]  我們要衝破的
[00:28:44.980 --> 00:28:49.080]  不是不停地在這裏轉圈
[00:28:49.080 --> 00:28:51.120]  不停地打困
[00:28:51.120 --> 00:28:54.460]  不停地做著同一個動作
[00:28:54.460 --> 00:28:57.020]  我們要衝破這個困局
[00:28:57.020 --> 00:29:01.360]  我們再讀這裏的下貫節
[00:29:01.360 --> 00:29:03.160]  因我還要稱讚他
[00:29:03.160 --> 00:29:04.960]  他是我臉上的光榮
[00:29:04.960 --> 00:29:08.020]  是我的神
[00:29:08.020 --> 00:29:13.660]  我們不單止是做禱告的這個動作
[00:29:13.660 --> 00:29:17.240]  我們要真正的仰望他
[00:29:17.240 --> 00:29:21.580]  怎樣難過、走不過的道路、困境、死胡同
[00:29:21.580 --> 00:29:25.180]  他都曾經帶領我們走得過的
[00:29:25.180 --> 00:29:28.760]  所以我還要稱讚他
[00:29:28.760 --> 00:29:31.320]  爲到過去的恩典
[00:29:31.320 --> 00:29:32.860]  我們稱讚他
[00:29:32.860 --> 00:29:34.900]  爲到現在我們求的恩典
[00:29:34.900 --> 00:29:37.200]  我們稱讚他
[00:29:37.200 --> 00:29:40.540]  爲到未成就的恩典
[00:29:40.540 --> 00:29:42.060]  我們稱讚他
[00:29:42.060 --> 00:29:44.120]  我們說我信神
[00:29:44.120 --> 00:29:46.680]  不單止理性上、頭腦上
[00:29:46.680 --> 00:29:48.980]  更加是全心全意
[00:29:48.980 --> 00:29:52.560]  全心全意地渴慕我主
[00:29:52.560 --> 00:29:55.380]  敬拜、讚美
[00:29:55.380 --> 00:29:57.420]  完全獻給我們的主
[00:29:57.420 --> 00:30:02.540]  全心全意地愛慕我們的恩主
[00:30:02.540 --> 00:30:07.920]  我們應該單單的仰望你
[00:30:07.920 --> 00:30:13.040]  單單仰望你、仰望神
[00:30:13.040 --> 00:30:15.080]  結果是怎樣呢?
[00:30:15.080 --> 00:30:19.700]  我們看看私人的心路歷程
[00:30:19.700 --> 00:30:22.000]  第五節那裡這樣說
[00:30:22.000 --> 00:30:23.800]  我的心啊你為何憂悶
[00:30:23.800 --> 00:30:25.320]  為何還可以在裡面煩躁
[00:30:25.320 --> 00:30:27.880]  應當仰望神
[00:30:27.880 --> 00:30:34.280]  因他笑臉幫助我 我還要稱讚他
[00:30:34.280 --> 00:30:35.820]  第十一節
[00:30:35.820 --> 00:30:37.600]  我的心啊你為何憂悶
[00:30:37.600 --> 00:30:39.140]  為何在我裡面煩躁
[00:30:39.140 --> 00:30:40.940]  應當仰望神
[00:30:40.940 --> 00:30:46.060]  因我還要稱讚他
[00:30:46.060 --> 00:30:47.600]  他是我的臉上
[00:30:47.600 --> 00:30:49.640]  他是我臉上的光榮
[00:30:49.640 --> 00:30:53.220]  是我的神
[00:30:53.220 --> 00:30:55.020]  有什麼不同?
[00:30:55.020 --> 00:30:56.560]  單單仰望神
[00:30:56.560 --> 00:30:59.380]  我們不單止不再憂悶
[00:30:59.380 --> 00:31:01.180]  不再煩躁
[00:31:01.180 --> 00:31:03.980]  我們不再打群聾
[00:31:03.980 --> 00:31:08.080]  我們衝破困局
[00:31:08.080 --> 00:31:11.920]  我還要稱讚他
[00:31:11.920 --> 00:31:15.760]  在第五節和第十一節同樣說得出這句話
[00:31:15.760 --> 00:31:18.320]  已經絕不簡單
[00:31:18.320 --> 00:31:23.440]  但是 各位朋友
[00:31:23.440 --> 00:31:27.540]  只有我們屬他的兒女
[00:31:27.540 --> 00:31:33.160]  才可以說得出接下來這句話
[00:31:33.160 --> 00:31:35.980]  因為
[00:31:35.980 --> 00:31:39.560]  他是我臉上的光榮
[00:31:39.560 --> 00:31:41.620]  是我的神
[00:31:41.620 --> 00:31:44.700]  他是我的
[00:31:44.700 --> 00:31:49.560]  很親切的說一句
[00:31:49.560 --> 00:31:51.860]  他是我的
[00:31:51.860 --> 00:31:55.180]  還有什麼可怕?
[00:31:55.180 --> 00:31:58.260]  他是我的就是Being
[00:31:58.260 --> 00:32:00.820]  同神很親密的關係
[00:32:00.820 --> 00:32:05.420]  是個人的同神很親密的關係
[00:32:05.420 --> 00:32:06.960]  教會人數的多少
[00:32:06.960 --> 00:32:11.320]  不應該是我們作為牧者所著重的
[00:32:11.320 --> 00:32:13.620]  相反我們要反思的
[00:32:13.620 --> 00:32:18.480]  我們是不是滿意教會裡面
[00:32:18.480 --> 00:32:24.360]  每一個同神的關係
[00:32:24.360 --> 00:32:27.180]  他是我的就是Being
[00:32:27.180 --> 00:32:29.480]  同神的關係
[00:32:29.480 --> 00:32:33.840]  我盼望弟兄姊妹的Being
[00:32:33.840 --> 00:32:37.940]  同神的關係良好堅固
[00:32:37.940 --> 00:32:39.220]  如果我們的Being
[00:32:39.220 --> 00:32:41.780]  同神的關係良好的話
[00:32:41.780 --> 00:32:45.100]  Doing就自然反映得到
[00:32:45.100 --> 00:32:46.120]  我們的Being
[00:32:46.120 --> 00:32:48.440]  我們同神的關係良好的話
[00:32:48.440 --> 00:32:51.520]  Doing就會得心應手
[00:32:51.520 --> 00:32:53.300]  回應一開始
[00:32:53.300 --> 00:32:57.660]  我講那個聘牧委員會的笑話的反思
[00:32:57.660 --> 00:32:59.200]  作為教會
[00:32:59.200 --> 00:33:01.240]  作為基督徒
[00:33:01.240 --> 00:33:03.040]  我們以什麼樣的原則
[00:33:03.040 --> 00:33:04.960]  去對待人、事、物
[00:33:04.960 --> 00:33:07.140]  以致對神?
[00:33:07.140 --> 00:33:09.440]  我們就會以神的教導
[00:33:09.440 --> 00:33:11.220]  以聖經為藍本
[00:33:11.220 --> 00:33:14.040]  時時醒察、時時仰望
[00:33:14.040 --> 00:33:17.380]  時時思想神的意思
[00:33:17.380 --> 00:33:19.440]  神的心意
[00:33:19.440 --> 00:33:21.220]  我們的Being
[00:33:21.220 --> 00:33:23.140]  同神的關係良好的話
[00:33:23.140 --> 00:33:27.360]  我們就會真心的去關愛我們身邊的人
[00:33:27.360 --> 00:33:30.940]  然後Doing就會由內而外
[00:33:30.940 --> 00:33:33.000]  你就會自動自覺
[00:33:33.000 --> 00:33:39.140]  邀請你身邊還沒信主的朋友回來教會
[00:33:39.140 --> 00:33:42.220]  告訴他知道
[00:33:42.220 --> 00:33:48.100]  十一節這裡 祂是我臉上的光榮 是我的神
[00:33:48.100 --> 00:33:50.420]  祂是我的
[00:33:50.420 --> 00:33:52.200]  而這位主
[00:33:52.200 --> 00:33:56.300]  也都可以是他們的
[00:33:56.300 --> 00:34:02.700]  讓我們一起低頭祈禱
[00:34:02.700 --> 00:34:04.500]  親愛的主多謝你
[00:34:04.500 --> 00:34:09.360]  藉著詩篇給我們一個提醒
[00:34:09.360 --> 00:34:14.480]  原來很多時我們和你聊天
[00:34:14.480 --> 00:34:18.580]  我都只是做了一個禱告的動作
[00:34:18.580 --> 00:34:23.180]  沒有真正在心裡面向你撫撫
[00:34:23.180 --> 00:34:29.080]  沒有真正的去仰望你、依靠你
[00:34:29.080 --> 00:34:31.120]  更加沒有珍惜
[00:34:31.120 --> 00:34:33.680]  你是我臉上的光榮
[00:34:33.680 --> 00:34:38.800]  你是我的神
[00:34:38.800 --> 00:34:40.860]  主要是盼望
[00:34:40.860 --> 00:34:44.420]  藉著詩篇的提醒
[00:34:44.420 --> 00:34:50.320]  讓我們了解真正的單單仰望你
[00:34:50.320 --> 00:34:58.000]  不只是做一些自欺、犧牲你的動作
[00:34:58.000 --> 00:35:02.100]  而是我們和你的關係真正的建立
[00:35:02.100 --> 00:35:05.680]  真正的由心底裡面
[00:35:05.680 --> 00:35:09.260]  我們曉得事事的仰望你
[00:35:09.260 --> 00:35:12.840]  尋求你的心意
[00:35:12.840 --> 00:35:15.400]  而我們每日的生活
[00:35:15.400 --> 00:35:18.480]  都真的可以土主你起源
[00:35:18.480 --> 00:35:20.020]  多謝你聽我的祈禱
[00:35:20.020 --> 00:35:22.320]  奉主耶穌基督的名
[00:35:22.320 --> 00:35:23.860]  阿們
