
[00:00:00.000 --> 00:00:02.800]  在網上有一個這樣的報導
[00:15:48.480 --> 00:15:50.480]  我經常想想我們今天
[00:15:50.480 --> 00:15:53.280]  神揀我們在這裡
[00:15:53.280 --> 00:15:56.120]  完全是神的恩典
[00:15:56.120 --> 00:16:00.200]  所以整個以色列民族
[00:16:00.200 --> 00:16:01.320]  就是這樣揀選
[00:16:01.320 --> 00:16:03.480]  但是神在這裡強調
[00:16:03.480 --> 00:16:07.880]  神的偉大不是祂怎樣厲害怎樣大能
[00:16:07.880 --> 00:16:09.240]  神的偉大
[00:16:09.240 --> 00:16:11.920]  祂那麼大,祂仍然揀選以色列民族
[00:16:11.920 --> 00:16:14.400]  換句話說,祂是一個謙卑
[00:16:14.400 --> 00:16:15.840]  一個憐憫
[00:16:15.840 --> 00:16:19.080]  保守、看顧以色列民族的神
[00:16:19.080 --> 00:16:21.880]  所以神的偉大不是祂厲害
[00:16:21.880 --> 00:16:23.680]  而是祂謙卑
[00:16:23.680 --> 00:16:26.320]  所以神呼召我們要學習
[00:16:26.320 --> 00:16:28.280]  神那種謙卑
[00:16:28.280 --> 00:16:30.560]  所以最先是什麼呢
[00:16:30.560 --> 00:16:34.400]  除掉你心裡面的污穢
[00:16:34.400 --> 00:16:35.440]  這裡
[00:16:35.440 --> 00:16:38.040]  如果我們用希伯來原文去解釋
[00:16:38.040 --> 00:16:40.040]  就比較露骨一點點
[00:16:40.040 --> 00:16:41.040]  他在說什麼呢
[00:16:41.040 --> 00:16:42.640]  他原來是在說
[00:16:42.640 --> 00:16:44.680]  除掉心裡面的污穢
[00:16:44.680 --> 00:16:46.640]  他是在說
[00:16:46.640 --> 00:16:48.720]  割掉包皮你的心
[00:16:48.720 --> 00:16:51.720]  如果我照這樣字去直譯
[00:16:51.720 --> 00:16:55.200]  割掉包皮你的心
[00:16:55.200 --> 00:16:56.560]  他在說什麼呢
[00:16:56.560 --> 00:16:58.560]  心裡面的割禮
[00:16:58.560 --> 00:17:01.960]  原來心裡面的割禮不是保羅發明的
[00:17:01.960 --> 00:17:04.640]  在這裡已經有了
[00:17:04.640 --> 00:17:05.960]  當時的以色列人
[00:17:05.960 --> 00:17:08.400]  覺得包皮是一些骯髒的東西
[00:17:08.400 --> 00:17:12.160]  所以割包皮是割了一些骯髒的東西
[00:17:12.160 --> 00:17:13.400]  除掉一些骯髒的東西
[00:17:13.400 --> 00:17:17.720]  大家也知道割禮是神子民的記號
[00:17:17.720 --> 00:17:19.760]  這些骯髒的東西
[00:17:19.760 --> 00:17:21.600]  心裡面的東西
[00:17:21.600 --> 00:17:25.360]  其實是在說人心裡面的那種詭詐
[00:17:25.360 --> 00:17:28.000]  那種婊女不一
[00:17:28.000 --> 00:17:30.280]  所以我們看回剛才的經文
[00:17:30.280 --> 00:17:31.600]  那個心裡
[00:17:31.600 --> 00:17:33.960]  其實心裡的原文
[00:17:33.960 --> 00:17:35.960]  是在說內裡的人
[00:17:35.960 --> 00:17:37.280]  inner man
[00:17:37.280 --> 00:17:39.200]  內裡的人相對是什麼
[00:17:39.200 --> 00:17:40.720]  外表的人
[00:17:40.720 --> 00:17:41.080]  換句話說
[00:17:41.080 --> 00:17:42.000]  那個神在說什麼
[00:17:42.000 --> 00:17:43.240]  跟他的意思是指
[00:17:43.240 --> 00:17:45.320]  你要學習我的謙卑
[00:17:45.320 --> 00:17:47.160]  所以如果你真的愛我
[00:17:47.160 --> 00:17:51.480]  就要拒絕做那些婊女不一致的人
[00:17:51.480 --> 00:17:53.160]  什麼是婊女不一致的人呢
[00:17:53.160 --> 00:17:56.120]  我舉個例子
[00:17:56.120 --> 00:17:58.560]  外表是很敬虔的
[00:17:58.560 --> 00:17:59.760]  很虔誠的
[00:17:59.760 --> 00:18:01.200]  可能有很多侍奉
[00:18:01.200 --> 00:18:04.600]  可能很忙在宗教的活動上
[00:18:04.600 --> 00:18:07.640]  可能自己很侍奉
[00:18:07.640 --> 00:18:09.000]  覺得你侍奉很多
[00:18:09.000 --> 00:18:09.960]  神就開心了
[00:18:09.960 --> 00:18:11.960]  接著就賜福給你
[00:18:11.960 --> 00:18:14.640]  但是心裡的內裡
[00:18:14.640 --> 00:18:16.440]  對神那種冷漠
[00:18:16.440 --> 00:18:18.360]  那種冰冷
[00:18:18.360 --> 00:18:20.560]  可能自己
[00:18:20.560 --> 00:18:22.920]  這個是內裡的東西
[00:18:22.920 --> 00:18:24.640]  其他人不知道的
[00:18:24.640 --> 00:18:27.040]  可能我們騙到人的
[00:18:27.040 --> 00:18:29.080]  外表很敬虔
[00:18:29.080 --> 00:18:31.800]  但是內裡可能也騙了自己
[00:18:31.800 --> 00:18:33.200]  我很敬虔
[00:18:33.200 --> 00:18:35.160]  但是以為騙到神
[00:18:35.160 --> 00:18:36.200]  但是騙不到的
[00:18:36.200 --> 00:18:40.040]  慢慢外表和內裡就越來越遠
[00:18:40.040 --> 00:18:43.360]  這個人會慢慢開始不太認識自己
[00:18:43.360 --> 00:18:45.880]  我的心靈對我很陌生
[00:18:45.880 --> 00:18:47.440]  我的心靈不是
[00:18:47.440 --> 00:18:49.200]  我不太明白它
[00:18:49.200 --> 00:18:50.120]  等於姐妹
[00:18:50.120 --> 00:18:53.160]  這樣的心態是很難愛到神的
[00:18:53.160 --> 00:18:55.680]  所以今天神就呼召我們
[00:18:55.680 --> 00:18:58.280]  如果我們學習去愛神
[00:18:58.280 --> 00:19:00.480]  我們要拿走我們的面具
[00:19:00.480 --> 00:19:01.800]  拿走我們的盔甲
[00:19:01.800 --> 00:19:04.720]  用真理來回神的面前
[00:19:04.720 --> 00:19:06.320]  去學習去怎樣愛
[00:19:06.320 --> 00:19:08.920]  因為神知道了我們一切
[00:19:08.920 --> 00:19:11.320]  所以我們不用靠外表
[00:19:11.320 --> 00:19:13.720]  不用靠我們覺得自己很好
[00:19:13.720 --> 00:19:16.600]  因為神已經覺得我們很好
[00:19:16.600 --> 00:19:20.600]  同福堂在一九九八年的復興
[00:19:20.600 --> 00:19:23.520]  是由一班人的生命更新開始
[00:19:23.520 --> 00:19:27.440]  當時我也悲聲離去更新
[00:19:27.440 --> 00:19:32.480]  在生命更新之前
[00:19:32.480 --> 00:19:35.680]  我自己也是一個表裡不一致的人
[00:19:35.680 --> 00:19:40.000]  在教會就很熱心侍奉
[00:19:40.000 --> 00:19:41.520]  做很多事
[00:19:41.520 --> 00:19:44.680]  很愛主
[00:19:44.680 --> 00:19:47.160]  當時的童工都很喜歡我
[00:19:47.160 --> 00:19:50.160]  因為有些侍奉的崗位
[00:19:50.160 --> 00:19:51.640]  當時同福堂有百多人
[00:19:51.640 --> 00:19:53.240]  有些侍奉的崗位
[00:19:53.240 --> 00:19:54.480]  可能有些頂層會很忙
[00:19:54.480 --> 00:19:55.520]  回不來侍奉
[00:19:55.520 --> 00:19:57.960]  他找到我都有求必應
[00:19:57.960 --> 00:19:58.960]  使命必達
[00:19:58.960 --> 00:19:59.760]  一定在這裡
[00:19:59.760 --> 00:20:00.960]  所以在表面上
[00:20:00.960 --> 00:20:04.360]  有些人覺得這個弟兄很謙卑
[00:20:04.360 --> 00:20:05.640]  又很愛主
[00:20:05.640 --> 00:20:07.120]  很忠心侍奉
[00:20:07.120 --> 00:20:08.520]  很火熱
[00:20:08.520 --> 00:20:10.720]  這個是外表的東西
[00:20:10.720 --> 00:20:11.600]  但內裡是怎樣的
[00:20:11.600 --> 00:20:14.240]  我自己知道
[00:20:14.240 --> 00:20:16.160]  我真實的我
[00:20:16.160 --> 00:20:18.600]  是一種很強烈跟別人比較
[00:20:18.600 --> 00:20:21.120]  很想贏人的心態
[00:20:21.120 --> 00:20:21.920]  因為從小到大
[00:20:21.920 --> 00:20:23.680]  我跟爸爸的關係不好
[00:20:23.680 --> 00:20:27.800]  我得不到父親的肯定
[00:20:27.800 --> 00:20:29.200]  所以我心裡有一種
[00:20:29.200 --> 00:20:31.440]  很強烈的自卑感
[00:20:31.440 --> 00:20:32.800]  經常在潛意識上
[00:20:32.800 --> 00:20:34.800]  覺得我不及上人
[00:20:34.800 --> 00:20:36.720]  所以在工作上
[00:20:36.720 --> 00:20:38.880]  我非常拼命
[00:20:38.880 --> 00:20:40.720]  別人做得多
[00:20:40.720 --> 00:20:42.320]  我比你做得更多
[00:20:42.320 --> 00:20:43.360]  別人做得好
[00:20:43.360 --> 00:20:45.360]  我比你做得更好
[00:20:45.360 --> 00:20:49.080]  別人要老闆讚他幾句
[00:20:49.080 --> 00:20:51.560]  我要讚足我五六句
[00:20:51.560 --> 00:20:56.120]  所以在總量的競爭
[00:20:56.120 --> 00:20:58.520]  藉著職位
[00:20:58.520 --> 00:21:00.120]  藉著階級
[00:21:00.120 --> 00:21:01.760]  藉著權位
[00:21:01.760 --> 00:21:03.320]  藉著表現
[00:21:03.320 --> 00:21:05.880]  或者藉著一個更勁的學位
[00:21:05.880 --> 00:21:07.520]  去在別人面前證明
[00:21:07.520 --> 00:21:08.840]  我怎樣碰
[00:21:08.840 --> 00:21:10.680]  怎樣有價值
[00:21:10.680 --> 00:21:12.760]  在職場是這樣
[00:21:12.760 --> 00:21:14.080]  在教會也是這樣
[00:21:14.080 --> 00:21:15.680]  用很努力
[00:21:15.680 --> 00:21:19.160]  去讓別人覺得我有價值
[00:21:19.160 --> 00:21:22.400]  但慢慢你就會覺得
[00:21:22.400 --> 00:21:24.640]  很辛苦、很不開心
[00:21:24.640 --> 00:21:26.680]  為甚麼呢?有兩個原因
[00:21:26.680 --> 00:21:28.000]  第一個就是
[00:21:28.000 --> 00:21:29.720]  一個表裡不一致的人
[00:21:29.720 --> 00:21:30.640]  其實是很辛苦的
[00:21:30.640 --> 00:21:32.400]  你是很拉扯的
[00:21:32.400 --> 00:21:33.680]  就好像精神分裂一樣
[00:21:33.680 --> 00:21:35.560]  你在別人面前做一個樣子
[00:21:35.560 --> 00:21:38.200]  但真實的你是不一樣的
[00:21:38.200 --> 00:21:40.640]  所以長期是很不開心的
[00:21:40.640 --> 00:21:44.320]  因為你沒有辦法做一個真正的自己
[00:21:44.320 --> 00:21:46.080]  第二個原因
[00:21:46.080 --> 00:21:47.680]  當時我和
[00:21:47.680 --> 00:21:51.920]  有段時間和神的關係好像鹹魚一樣
[00:21:51.920 --> 00:21:55.000]  已經好像很冷漠
[00:21:55.000 --> 00:21:57.240]  很刻板
[00:21:57.240 --> 00:21:59.200]  很枯乾
[00:21:59.200 --> 00:22:01.400]  在他的頭腦上認識神
[00:22:01.400 --> 00:22:05.920]  慢慢我的侍奉就是靠我自己
[00:22:05.920 --> 00:22:08.160]  所以有些時候
[00:22:08.160 --> 00:22:09.320]  放了工
[00:22:09.320 --> 00:22:10.680]  回教會侍奉
[00:22:10.680 --> 00:22:13.120]  心裡有一種埋怨
[00:22:13.120 --> 00:22:15.960]  唉!又要回教會侍奉
[00:22:15.960 --> 00:22:17.760]  又沒有錢給
[00:22:17.760 --> 00:22:19.120]  不敢跟別人說
[00:22:19.120 --> 00:22:21.120]  自己心裡已經惡惡
[00:22:21.120 --> 00:22:22.360]  你說辛苦嗎?
[00:22:22.360 --> 00:22:24.280]  你從來都不敢在別人面前
[00:22:24.280 --> 00:22:26.440]  表露一個真實的你
[00:22:26.440 --> 00:22:29.160]  你怕別人不接納你
[00:22:29.160 --> 00:22:32.120]  直至在1998年
[00:22:32.120 --> 00:22:35.360]  有一次有位弟兄邀請我去一個聚會
[00:22:35.360 --> 00:22:39.400]  這個聚會是一個阿根廷牧師講道
[00:22:39.400 --> 00:22:43.640]  他的講題是百分之一百聖潔
[00:22:43.640 --> 00:22:46.440]  例如我們講聖潔不只是講聖的東西
[00:22:46.440 --> 00:22:49.600]  其實聖潔是我們整個人生是否跟從神
[00:22:49.600 --> 00:22:51.040]  和這個世界不同
[00:22:51.040 --> 00:22:54.200]  所以很多東西我們要避更新
[00:22:54.200 --> 00:22:56.320]  阿根廷牧師是講什麼話的呢?
[00:22:56.320 --> 00:22:57.560]  西班牙話
[00:22:57.560 --> 00:22:58.640]  我不懂得聽
[00:22:58.640 --> 00:23:00.280]  當時是英文翻譯
[00:23:00.280 --> 00:23:02.400]  但當時英文翻譯的翻譯得不是很好
[00:23:02.400 --> 00:23:05.640]  所以整場我基本上不太聽得到他說什麼
[00:23:05.640 --> 00:23:07.240]  但是
[00:23:07.240 --> 00:23:09.360]  我一邊聽一邊哭
[00:23:09.360 --> 00:23:10.600]  我很記得
[00:23:10.600 --> 00:23:12.440]  我當時是帶了一包
[00:23:12.440 --> 00:23:14.160]  全身的聽無止手筋進去
[00:23:14.160 --> 00:23:15.640]  整包都哭了
[00:23:15.640 --> 00:23:17.560]  我們說哭得多厲害
[00:23:17.560 --> 00:23:20.160]  為什麼哭呢?
[00:23:20.160 --> 00:23:23.200]  因為聖靈讓我看到我自己的罪
[00:23:23.200 --> 00:23:24.760]  那種驕傲
[00:23:24.760 --> 00:23:26.160]  那種枯乾
[00:23:26.160 --> 00:23:28.320]  那種假冒為善的罪
[00:23:28.320 --> 00:23:30.880]  甚至聖靈讓我感受到
[00:23:30.880 --> 00:23:33.960]  天父因為我的罪而傷心
[00:23:33.960 --> 00:23:36.000]  哭一邊哭一邊哭
[00:23:36.000 --> 00:23:38.120]  我在神的面前一邊哭
[00:23:38.120 --> 00:23:39.320]  認罪悔懷主啊
[00:23:39.320 --> 00:23:40.680]  求你赦免我
[00:23:40.680 --> 00:23:42.520]  我真是離你很遠
[00:23:42.520 --> 00:23:44.840]  我求你復興
[00:23:44.840 --> 00:23:47.120]  那一天哭完之後
[00:23:47.120 --> 00:23:48.160]  就很開心
[00:23:48.160 --> 00:23:48.680]  為什麼呢?
[00:23:48.680 --> 00:23:51.520]  因為我在神的面前認罪
[00:23:51.520 --> 00:23:53.640]  我經歷到神的苦處
[00:23:53.640 --> 00:23:55.800]  從那個時間開始
[00:23:55.800 --> 00:23:58.160]  我所信的神就是再不一樣
[00:23:58.160 --> 00:24:00.720]  再不在我頭腦上認識
[00:24:00.720 --> 00:24:02.360]  再不在概念上
[00:24:02.360 --> 00:24:04.120]  再不在書上看
[00:24:04.120 --> 00:24:06.560]  在聖經的文字上看
[00:24:06.560 --> 00:24:09.360]  我的神是直接介入我的生命
[00:24:09.360 --> 00:24:12.760]  我的神是每天都和我在一起
[00:24:12.760 --> 00:24:14.200]  是一個很大的改變
[00:24:14.200 --> 00:24:16.520]  之前我不敢跟牧師說
[00:24:16.520 --> 00:24:17.880]  我之前不喜歡看聖經
[00:24:17.880 --> 00:24:20.600]  帶茶經但是自己不喜歡看聖經
[00:24:20.600 --> 00:24:22.040]  但是又不敢跟別人說
[00:24:22.040 --> 00:24:23.320]  有什麼理由你帶著茶經
[00:24:23.320 --> 00:24:24.440]  說自己不喜歡看聖經
[00:24:24.440 --> 00:24:26.160]  覺得很悶
[00:24:26.160 --> 00:24:28.040]  但是由那一晚開始
[00:24:28.040 --> 00:24:30.440]  我就很喜歡神的說話
[00:24:30.440 --> 00:24:33.240]  很喜歡聖經直到今天
[00:24:33.240 --> 00:24:34.440]  第二件事
[00:24:34.440 --> 00:24:36.200]  我做回一個真正的自己
[00:24:36.200 --> 00:24:38.800]  因為我夢神越南
[00:24:38.800 --> 00:24:41.320]  你是我所愛的孩子
[00:24:41.320 --> 00:24:42.680]  我永遠接納你
[00:24:42.680 --> 00:24:44.240]  你不需要再裝模作樣
[00:24:44.240 --> 00:24:46.200]  我不需要在大英師妹面前裝模作樣
[00:24:46.200 --> 00:24:48.480]  我不需要再在牧師面前裝模作樣
[00:24:48.480 --> 00:24:50.960]  我不需要在神的面前裝模作樣
[00:24:50.960 --> 00:24:52.880]  這個神完全接納我
[00:24:52.880 --> 00:24:54.520]  所以由那個時間開始
[00:24:54.520 --> 00:24:55.720]  我仍然熱心侍奉
[00:24:55.720 --> 00:24:59.120]  但是我的心態再不一樣
[00:24:59.120 --> 00:25:00.000]  我愛神
[00:25:00.000 --> 00:25:02.720]  我經歷神的愛
[00:25:02.720 --> 00:25:06.360]  大英師妹這個是聖靈幫助我們
[00:25:06.360 --> 00:25:08.040]  讓我們一起學習
[00:25:08.040 --> 00:25:09.120]  我們怎樣愛神
[00:25:09.120 --> 00:25:11.920]  學習放下我們的面具
[00:25:11.920 --> 00:25:15.320]  即靠著神去經歷那種更新
[00:25:15.320 --> 00:25:17.000]  我們真心愛神
[00:25:17.000 --> 00:25:18.840]  真心去侍奉
[00:25:18.840 --> 00:25:21.560]  真心去愛其他人
[00:25:21.560 --> 00:25:22.880]  第三個
[00:25:22.880 --> 00:25:24.960]  愛神的具體行動
[00:25:24.960 --> 00:25:26.800]  關懷弱勢社群
[00:25:26.800 --> 00:25:27.960]  我們繼續看
[00:25:27.960 --> 00:25:30.960]  新明記第十章十七至十九節
[00:25:30.960 --> 00:25:31.560]  我們一起讀
[00:25:31.560 --> 00:25:32.680]  一二三
[00:25:32.680 --> 00:25:35.320]  因為耶和華,你們的神
[00:25:35.320 --> 00:25:37.520]  他是萬神之神
[00:25:37.520 --> 00:25:38.960]  萬主之主
[00:25:38.960 --> 00:25:40.440]  至大的神
[00:25:40.440 --> 00:25:41.840]  大有能力
[00:25:41.840 --> 00:25:43.440]  大而可為
[00:25:43.440 --> 00:25:45.240]  不以貌取人
[00:25:45.240 --> 00:25:47.400]  也不受賄賂
[00:25:47.400 --> 00:25:50.160]  他為孤兒寡婦伸冤
[00:25:50.160 --> 00:25:52.680]  又連愛寄居的
[00:25:52.680 --> 00:25:54.600]  賜給他依食
[00:25:54.600 --> 00:25:58.560]  所以你們要連愛寄居的
[00:25:58.560 --> 00:26:00.480]  因為你們在埃及地
[00:26:00.480 --> 00:26:02.880]  也作過寄居的
[00:26:02.880 --> 00:26:04.320]  接著這裡
[00:26:04.320 --> 00:26:07.200]  新明記第二次強調
[00:26:07.200 --> 00:26:08.400]  這裡仍然有很多字
[00:26:08.400 --> 00:26:09.040]  萬神之貧
[00:26:09.040 --> 00:26:09.640]  萬主之主
[00:26:09.640 --> 00:26:10.360]  至大的神
[00:26:10.360 --> 00:26:12.240]  大有能力的神
[00:26:12.240 --> 00:26:14.360]  大而可為
[00:26:14.360 --> 00:26:16.040]  神的偉大
[00:26:16.040 --> 00:26:16.800]  但是弟兄姊妹
[00:26:16.800 --> 00:26:17.880]  神的偉大
[00:26:17.880 --> 00:26:19.320]  不是他怎樣勁
[00:26:19.320 --> 00:26:20.600]  怎樣大能
[00:26:20.600 --> 00:26:22.880]  神的偉大是他的謙卑
[00:26:22.880 --> 00:26:24.080]  憐憫
[00:26:24.080 --> 00:26:24.920]  保守
[00:26:24.920 --> 00:26:25.600]  看顧
[00:26:25.600 --> 00:26:27.520]  不單只是以色列民族
[00:26:27.520 --> 00:26:30.040]  並且是弱勢社群
[00:26:30.040 --> 00:26:31.960]  這個是神的性格
[00:26:31.960 --> 00:26:33.480]  所以神和以色列人說
[00:26:33.480 --> 00:26:34.600]  如果你愛我
[00:26:34.600 --> 00:26:37.560]  就要愛、照顧、關顧
[00:26:37.560 --> 00:26:39.280]  那些弱勢社群
[00:26:39.280 --> 00:26:40.200]  有兩個原因
[00:26:40.200 --> 00:26:40.760]  為甚麼要這樣做
[00:26:40.760 --> 00:26:42.960]  一個是神的性格
[00:26:42.960 --> 00:26:46.040]  我們愛神是以事用思想的
[00:26:46.040 --> 00:26:47.960]  所以神喜悅的
[00:26:47.960 --> 00:26:48.880]  我們就做
[00:26:48.880 --> 00:26:49.920]  第二件事
[00:26:49.920 --> 00:26:52.280]  你記住我們的原本是怎樣
[00:26:52.280 --> 00:26:53.960]  以色列人其實在埃及的時候
[00:26:53.960 --> 00:26:55.480]  都是弱勢社群
[00:26:55.480 --> 00:26:57.040]  神都連愛他
[00:26:57.040 --> 00:27:00.480]  所以以色列人更加感同身受
[00:27:00.480 --> 00:27:04.160]  用具體行動去服侍有需要的人
[00:27:04.160 --> 00:27:05.080]  頂子妹
[00:27:05.080 --> 00:27:09.560]  同福堂是一間接受任何人進來的教會
[00:27:09.560 --> 00:27:11.120]  無論你是甚麼背景
[00:27:11.120 --> 00:27:13.120]  無論你是甚麼人神
[00:27:13.120 --> 00:27:14.480]  同福堂都接納你
[00:27:14.480 --> 00:27:17.280]  這個是同福堂的核心價值
[00:27:17.280 --> 00:27:21.000]  在過往我們有很多頂子妹
[00:27:21.000 --> 00:27:24.880]  出錢出力去服侍有需要的人
[00:27:24.880 --> 00:27:26.760]  我在這裡感謝這些頂子妹
[00:27:26.760 --> 00:27:28.640]  很大班的頂子妹
[00:27:28.640 --> 00:27:30.480]  他們用心去服侍
[00:27:30.480 --> 00:27:31.680]  我為他們感恩
[00:27:31.680 --> 00:27:36.120]  我亦都相信神一定會報答
[00:27:36.120 --> 00:27:40.400]  這些真心用具體行動去愛神的頂子妹
[00:27:40.400 --> 00:27:43.680]  其實現在我們有幾百位頂子妹
[00:27:43.680 --> 00:27:48.360]  去探訪港島東區的一些家庭
[00:27:48.360 --> 00:27:53.320]  在12月18日
[00:27:53.320 --> 00:27:57.440]  我們舉辦了一個聖誕聯歡會
[00:27:57.440 --> 00:28:01.240]  那裡有百多位我們探訪的居民參與
[00:28:01.240 --> 00:28:04.680]  那天都有九個人的順耶穌
[00:28:04.680 --> 00:28:09.480]  以往我們都會一直舉辦
[00:28:09.480 --> 00:28:12.440]  因為這三年因為疫情的關係沒有辦法
[00:28:12.440 --> 00:28:15.600]  那次是第一次去舉辦
[00:28:15.600 --> 00:28:18.400]  那天充滿喜樂 很開心
[00:28:18.400 --> 00:28:25.560]  我們亦都有每隔一個星期
[00:28:25.560 --> 00:28:28.920]  我們都會有一些鄰舍關懷隊
[00:28:28.920 --> 00:28:33.800]  去探訪我們大坑附近維多利亞公園的一些公友
[00:28:33.800 --> 00:28:36.480]  我們將福音帶給他們去關愛他們
[00:28:36.480 --> 00:28:38.640]  探訪了很多很多年
[00:28:38.640 --> 00:28:43.960]  我們亦都每隔一個星期都有街頭報道隊
[00:28:43.960 --> 00:28:48.080]  我們去港島東區很多地方去街頭報道
[00:28:48.080 --> 00:28:50.640]  向街坊傳福音
[00:28:50.640 --> 00:28:54.520]  我們每個月的第二第四個星期
[00:28:54.520 --> 00:28:59.440]  都有為智障人士和他的家庭
[00:28:59.440 --> 00:29:03.040]  舉行的寶石家族的崇拜
[00:29:03.040 --> 00:29:06.000]  另外我們有光明之子
[00:29:06.000 --> 00:29:10.920]  這一班是領子妹去向監獄的囚友傳福音
[00:29:10.920 --> 00:29:12.400]  不單止是傳福音
[00:29:12.400 --> 00:29:16.480]  他出獄之後我們都幫助他們投入社會
[00:29:16.480 --> 00:29:23.240]  今年五月我們第二間的宿舍都開幕了
[00:29:23.240 --> 00:29:29.560]  所以同福堂是一間願意用具體行動去愛神
[00:29:29.560 --> 00:29:34.080]  即是去服侍一些有需要的人的教會
[00:29:34.080 --> 00:29:39.480]  所以這個我很相信是神興起同福堂呼召我們
[00:29:39.480 --> 00:29:42.160]  去做的一個特別的使命
[00:29:42.160 --> 00:29:49.480]  所以過往這三年無論社會環境有多困難
[00:29:49.480 --> 00:29:51.920]  無論疫情有多嚴峻
[00:29:51.920 --> 00:29:54.040]  無論財政有多缺乏
[00:29:54.040 --> 00:29:56.600]  我們都一樣堅持去做這件事
[00:29:56.600 --> 00:30:03.360]  我很相信這是我們整個同福堂群體去愛神的一個具體行動
[00:30:03.360 --> 00:30:07.840]  事實上神給我們見到很多神的奇妙作為
[00:30:07.840 --> 00:30:13.000]  其實在過往的聖誕崇拜
[00:30:13.000 --> 00:30:15.960]  你知道有多少人信耶穌嗎?
[00:30:15.960 --> 00:30:18.160]  有六十八位信耶穌
[00:30:18.160 --> 00:30:21.320]  給掌聲耶穌好嗎?
[00:30:21.320 --> 00:30:26.240]  那一天我們同事都呼召了一些頂子妹全時間侍奉
[00:30:26.240 --> 00:30:30.200]  一共有五十二位頂子妹去表示
[00:30:30.200 --> 00:30:33.560]  他們願意受裝備去全時間侍奉
[00:30:33.560 --> 00:30:36.840]  我們再給掌聲耶穌
[00:30:36.840 --> 00:30:38.960]  頂子妹不單只是那一天
[00:30:38.960 --> 00:30:42.480]  其實在聖誕崇拜之前的那一星期
[00:30:42.480 --> 00:30:44.280]  神都有很多奇妙作為
[00:30:44.280 --> 00:30:47.680]  剛才說的聖誕歡迎會
[00:30:47.680 --> 00:30:50.760]  我們加上街頭報道隊去報道
[00:30:50.760 --> 00:30:53.640]  也包括有傾有講信耶穌的人
[00:30:53.640 --> 00:30:57.920]  其實之前的那星期已經超過四十人信耶穌
[00:30:57.920 --> 00:30:59.120]  加起來的數字
[00:30:59.120 --> 00:31:00.280]  換句話說
[00:31:00.280 --> 00:31:03.400]  只是那兩個星期已經有百多人信耶穌
[00:31:03.400 --> 00:31:08.880]  最大掌聲歸給耶穌好嗎?
[00:31:08.880 --> 00:31:13.280]  頂子妹我很相信神在同福
[00:31:13.280 --> 00:31:14.680]  會一直帶領我們
[00:31:14.680 --> 00:31:21.200]  但是我們要學習怎樣去盡心盡性盡力去愛神
[00:31:21.200 --> 00:31:24.680]  但是可能頂子妹一邊聽到的時候
[00:31:24.680 --> 00:31:28.080]  我不知道大家有沒有少少心裏面的掙扎
[00:31:28.080 --> 00:31:30.720]  心裏面說我也想愛
[00:31:30.720 --> 00:31:33.240]  不過有些時間我愛不了
[00:31:33.240 --> 00:31:34.800]  怎樣呢?
[00:31:34.800 --> 00:31:38.000]  我最後想講一個故事給大家聽
[00:31:38.000 --> 00:31:42.520]  Sam的媽媽很早就離開這個世界
[00:31:42.520 --> 00:31:45.200]  留下爸爸給她照顧
[00:31:45.200 --> 00:31:49.600]  但是爸爸很不幸地患上腦退化
[00:31:49.600 --> 00:31:54.440]  這一天Sam和他的爸爸就坐在公園的長椅上
[00:31:54.440 --> 00:31:58.160]  Sam最精會神的在打手機
[00:31:58.160 --> 00:32:00.800]  突然間有一隻麻雀飛過
[00:32:00.800 --> 00:32:02.680]  爸爸問「什麼來的?」
[00:32:02.680 --> 00:32:03.560]  Sam看一看
[00:32:03.560 --> 00:32:04.520]  「麻雀呀」
[00:32:04.520 --> 00:32:08.120]  於是他繼續去打手機
[00:32:08.120 --> 00:32:09.400]  好幾個爸爸又問
[00:32:09.400 --> 00:32:11.200]  「什麼來的?」
[00:32:11.200 --> 00:32:12.560]  「麻雀呀」
[00:32:12.560 --> 00:32:14.080]  剛才說過了
[00:32:14.080 --> 00:32:16.160]  繼續去打手機
[00:32:16.160 --> 00:32:17.240]  好幾個爸爸又問
[00:32:17.240 --> 00:32:19.800]  「什麼來的?」
[00:32:19.800 --> 00:32:21.800]  爸爸問「什麼來的?」
[00:32:21.800 --> 00:32:24.960]  Sam開始覺得很不耐煩
[00:32:24.960 --> 00:32:26.600]  「麻雀呀」
[00:32:26.600 --> 00:32:27.480]  剛才不是說過了
[00:32:27.480 --> 00:32:28.360]  聽不聽到呀
[00:32:28.360 --> 00:32:30.000]  「麻雀呀」
[00:32:30.000 --> 00:32:32.560]  然後爸爸就再也沒有說話
[00:32:32.560 --> 00:32:34.520]  一直 Sam和他回家的時候
[00:32:34.520 --> 00:32:35.960]  爸爸一聲也沒有說
[00:32:35.960 --> 00:32:40.800]  回到家都是沉寂不語
[00:32:40.800 --> 00:32:43.840]  Sam很不喜歡自己這樣
[00:32:43.840 --> 00:32:46.240]  他覺得自己這樣做好不好
[00:32:46.240 --> 00:32:48.080]  很不想這樣
[00:32:48.080 --> 00:32:48.720]  但不知道為什麼
[00:32:48.720 --> 00:32:50.960]  因為爸爸幻想腦退化的時候
[00:32:50.960 --> 00:32:53.720]  不斷每天重複問很多很多問題
[00:32:53.720 --> 00:32:57.000]  他覺得自己開始受不了
