
[00:00:00.000 --> 00:00:04.000]  今日的題目是耶穌是誰
[00:19:09.000 --> 00:19:14.000]  要藉著彼得的禱告
[00:19:14.000 --> 00:19:16.000]  向教會宣告
[00:19:16.000 --> 00:19:20.000]  這一家不是單單猶太人的教會
[00:19:20.000 --> 00:19:25.000]  我也愛撒瑪利亞人
[00:19:25.000 --> 00:19:27.000]  小行傳第十章
[00:19:27.000 --> 00:19:29.000]  一個羅馬人
[00:19:29.000 --> 00:19:33.000]  叫做戈利劉
[00:19:33.000 --> 00:19:35.000]  他派人去找彼得
[00:19:35.000 --> 00:19:38.000]  彼得之前見了一個異象
[00:19:38.000 --> 00:19:41.000]  三次有一個看著很多動物下來
[00:19:41.000 --> 00:19:43.000]  他面前叫他吃
[00:19:43.000 --> 00:19:45.000]  他說不吃因為這些是不潔的
[00:19:45.000 --> 00:19:46.000]  連續三次
[00:19:46.000 --> 00:19:47.000]  彼得就蒙茶茶
[00:19:47.000 --> 00:19:49.000]  這個異象究竟在說什麼
[00:19:49.000 --> 00:19:53.000]  然後戈利劉的僕人就來到他的屋前
[00:19:53.000 --> 00:19:56.000]  請他去戈利劉的家
[00:19:56.000 --> 00:19:58.000]  戈利劉是一個敬畏神的人
[00:19:58.000 --> 00:20:01.000]  相信耶和華的人
[00:20:01.000 --> 00:20:03.000]  天使叫他去找彼得
[00:20:03.000 --> 00:20:05.000]  彼得去到他的門口的時候就說
[00:20:05.000 --> 00:20:06.000]  你知道我是猶太人
[00:20:06.000 --> 00:20:08.000]  不應該進你愛邦人的家
[00:20:08.000 --> 00:20:10.000]  你叫我來幹什麼
[00:20:10.000 --> 00:20:13.000]  然後戈利劉就告訴他
[00:20:13.000 --> 00:20:17.000]  是天使叫我叫你來的
[00:20:17.000 --> 00:20:22.000]  然後彼得他恍然大悟
[00:20:22.000 --> 00:20:26.000]  原來神並不偏待人
[00:20:26.000 --> 00:20:31.000]  神愛每一個敬畏他的人
[00:20:31.000 --> 00:20:33.000]  然後彼得向戈利劉
[00:20:33.000 --> 00:20:35.000]  和他的家人講道
[00:20:35.000 --> 00:20:37.000]  還沒祈禱就這樣講道
[00:20:37.000 --> 00:20:38.000]  講話而已
[00:20:38.000 --> 00:20:41.000]  聖靈就降臨
[00:20:41.000 --> 00:20:43.000]  向彼得
[00:20:43.000 --> 00:20:46.000]  向教會
[00:20:46.000 --> 00:20:49.000]  證實
[00:20:49.000 --> 00:20:52.000]  神愛愛邦人
[00:20:52.000 --> 00:20:55.000]  教會不是單單猶太人的群體
[00:20:55.000 --> 00:20:57.000]  也不是單單有猶太人血統的
[00:20:57.000 --> 00:20:59.000]  撒米利亞人群體
[00:20:59.000 --> 00:21:01.000]  更加是愛邦人的群體
[00:21:01.000 --> 00:21:06.000]  都是教會的一份子
[00:21:06.000 --> 00:21:08.000]  從此
[00:21:08.000 --> 00:21:12.000]  教會就不再單屬猶太人
[00:21:12.000 --> 00:21:18.000]  成為萬族萬民普世的教會
[00:21:18.000 --> 00:21:20.000]  拆開一點
[00:21:20.000 --> 00:21:23.000]  有時候一些靈音運動
[00:21:23.000 --> 00:21:26.000]  他們喜歡用撒米利亞人的經歷
[00:21:26.000 --> 00:21:29.000]  或者戈利劉的經歷講道
[00:21:29.000 --> 00:21:31.000]  所以就算我們信了耶穌
[00:21:31.000 --> 00:21:32.000]  就算受了洗
[00:21:32.000 --> 00:21:34.000]  我們也要懇求聖靈降臨
[00:21:34.000 --> 00:21:35.000]  給聖靈充滿
[00:21:35.000 --> 00:21:36.000]  給聖靈激導
[00:21:36.000 --> 00:21:37.000]  這樣才真的屬於神
[00:21:37.000 --> 00:21:39.000]  其實不是的
[00:21:39.000 --> 00:21:41.000]  這兩個是單一的事件
[00:21:41.000 --> 00:21:44.000]  神藉著彼得的工作
[00:21:44.000 --> 00:21:46.000]  透過聖靈的降臨
[00:21:46.000 --> 00:21:48.000]  向教會顯示
[00:21:48.000 --> 00:21:53.000]  教會群體是屬於甚麼人的
[00:21:53.000 --> 00:21:56.000]  單一的事件再沒有發生過
[00:21:56.000 --> 00:21:59.000]  所以這跟靈音運動沒有關係
[00:21:59.000 --> 00:22:01.000]  而且第二件事
[00:22:01.000 --> 00:22:04.000]  因為教會已經是屬於普世的
[00:22:04.000 --> 00:22:07.000]  所以發覺從小唐人傳第十二章開始
[00:22:07.000 --> 00:22:09.000]  彼得的角色開始式微
[00:22:09.000 --> 00:22:10.000]  開始淡化
[00:22:10.000 --> 00:22:12.000]  哪個角色開始上來
[00:22:12.000 --> 00:22:13.000]  後半部
[00:22:13.000 --> 00:22:16.000]  保羅的角色開始上來
[00:22:16.000 --> 00:22:20.000]  神的確是藉著彼得
[00:22:20.000 --> 00:22:24.000]  建立耶穌的教會
[00:22:24.000 --> 00:22:27.000]  所以耶穌說
[00:22:27.000 --> 00:22:31.000]  我要把我的教會建造在這盤石上
[00:22:31.000 --> 00:22:34.000]  陰間的權柄不能勝過他
[00:22:34.000 --> 00:22:36.000]  陰間的權柄不能勝過他
[00:22:36.000 --> 00:22:38.000]  似乎教會會被陰間的權柄
[00:22:38.000 --> 00:22:40.000]  一邊打一邊打 不過打不死
[00:22:40.000 --> 00:22:43.000]  好像小強那樣
[00:22:43.000 --> 00:22:46.000]  但原來意思不是這樣的
[00:22:46.000 --> 00:22:49.000]  陰間原文是指死亡
[00:22:49.000 --> 00:22:52.000]  權柄原文是指一道門
[00:22:52.000 --> 00:22:55.000]  即是說死亡的門不能勝過他
[00:22:55.000 --> 00:22:58.000]  不能勝過教會的拓展
[00:22:58.000 --> 00:23:00.000]  不能勝過神的家
[00:23:00.000 --> 00:23:03.000]  誰是進攻那一邊
[00:23:03.000 --> 00:23:06.000]  我們才是進攻那一邊
[00:23:06.000 --> 00:23:09.000]  我們才是攻擊那一邊
[00:23:09.000 --> 00:23:11.000]  而死亡的門
[00:23:11.000 --> 00:23:12.000]  我們就這樣聽
[00:23:12.000 --> 00:23:14.000]  我們不太知道在說什麼
[00:23:14.000 --> 00:23:16.000]  但馬太芬的讀者一聽
[00:23:16.000 --> 00:23:20.000]  他們知道在說什麼
[00:23:20.000 --> 00:23:22.000]  馬太芬的讀者
[00:23:22.000 --> 00:23:26.000]  他們那個年代是大受逼迫
[00:23:26.000 --> 00:23:30.000]  很多信徒殉道
[00:23:30.000 --> 00:23:32.000]  所以他們一看
[00:23:32.000 --> 00:23:34.000]  死亡的門
[00:23:34.000 --> 00:23:38.000]  不能勝過教會
[00:23:38.000 --> 00:23:40.000]  事實
[00:23:40.000 --> 00:23:46.000]  很多時候教會的發展和建立
[00:23:46.000 --> 00:23:49.000]  充滿著很多宣教士
[00:23:49.000 --> 00:23:52.000]  很多殉道者的血
[00:23:52.000 --> 00:23:54.000]  但無論怎樣壓迫
[00:23:54.000 --> 00:23:57.000]  無論有多少政權
[00:23:57.000 --> 00:24:00.000]  都不能改變
[00:24:00.000 --> 00:24:05.000]  不能破釋不能破滅主耶穌基督的教會
[00:24:05.000 --> 00:24:07.000]  昔日是這樣
[00:24:07.000 --> 00:24:11.000]  過去文化大革命在中國是這樣
[00:24:11.000 --> 00:24:14.000]  前年我和一個伊朗的牧師聊天
[00:24:14.000 --> 00:24:15.000]  他跟我說
[00:24:15.000 --> 00:24:18.000]  你不要看伊朗那麼極權
[00:24:18.000 --> 00:24:20.000]  你放心
[00:24:20.000 --> 00:24:26.000]  我們有一百萬的基督徒在伊朗
[00:24:26.000 --> 00:24:30.000]  陰間的權柄不能勝過他
[00:24:30.000 --> 00:24:33.000]  但我們仍然要小心
[00:24:33.000 --> 00:24:37.000]  教會的沒落通常不是因為逼迫
[00:24:37.000 --> 00:24:42.000]  是因為被世俗同化
[00:24:42.000 --> 00:24:46.000]  這個更加危險
[00:24:46.000 --> 00:24:48.000]  當我們看回歷史的時候
[00:24:48.000 --> 00:24:50.000]  我們開始明白了
[00:24:50.000 --> 00:24:52.000]  所以為什麼說到第十九節
[00:24:52.000 --> 00:24:53.000]  主耶穌和彼得說
[00:24:53.000 --> 00:24:56.000]  我們把天國的弱勢給你
[00:24:56.000 --> 00:24:57.000]  因為事實
[00:24:57.000 --> 00:25:00.000]  彼得是拿著教會
[00:25:00.000 --> 00:25:03.000]  接不接納不同民族的人
[00:25:03.000 --> 00:25:06.000]  不同文化的人那把鎖匙
[00:25:06.000 --> 00:25:08.000]  神的確是透過他
[00:25:08.000 --> 00:25:10.000]  開啟撒瑪利亞人
[00:25:10.000 --> 00:25:12.000]  開啟外邦人的門
[00:25:12.000 --> 00:25:15.000]  為教會
[00:25:15.000 --> 00:25:17.000]  凡你在地上所捆綁的
[00:25:17.000 --> 00:25:19.000]  在天上也要捆綁
[00:25:19.000 --> 00:25:20.000]  凡你在地上所釋放的
[00:25:20.000 --> 00:25:23.000]  在天上也要釋放
[00:25:23.000 --> 00:25:26.000]  似乎彼得很厲害
[00:25:26.000 --> 00:25:27.000]  但其實這兩句
[00:25:27.000 --> 00:25:30.000]  是當時一個很平常的說話
[00:25:30.000 --> 00:25:31.000]  是法律用語
[00:25:31.000 --> 00:25:33.000]  是在法庭上說的
[00:25:33.000 --> 00:25:34.000]  意思簡單來說
[00:25:34.000 --> 00:25:36.000]  哪些是被容許的行動
[00:25:36.000 --> 00:25:38.000]  哪些是需要禁止的行動
[00:25:38.000 --> 00:25:39.000]  而這一段說話
[00:25:39.000 --> 00:25:41.000]  其實在馬太福音第十八章
[00:25:41.000 --> 00:25:42.000]  重複出現過
[00:25:42.000 --> 00:25:45.000]  不過因為在不同的處境
[00:25:45.000 --> 00:25:47.000]  用法的意思一樣
[00:25:47.000 --> 00:25:49.000]  不過用法會不同
[00:25:49.000 --> 00:25:50.000]  我們遲些會說到
[00:25:50.000 --> 00:25:52.000]  馬太福音第十八章再說
[00:25:52.000 --> 00:25:55.000]  在說的是否彼得那麼有權
[00:25:55.000 --> 00:25:56.000]  他能夠捆綁
[00:25:56.000 --> 00:25:57.000]  他能夠禁止
[00:25:57.000 --> 00:25:59.000]  他能夠釋放
[00:25:59.000 --> 00:26:02.000]  舉個簡單的例子容易明白
[00:26:02.000 --> 00:26:05.000]  現在探訪
[00:26:05.000 --> 00:26:07.000]  去探訪弟兄姊妹
[00:26:07.000 --> 00:26:09.000]  比以前麻煩很多
[00:26:09.000 --> 00:26:11.000]  特別是弟兄姊妹住在屋苑裡
[00:26:11.000 --> 00:26:12.000]  新的屋苑裡
[00:26:12.000 --> 00:26:14.000]  一進去屋苑
[00:26:14.000 --> 00:26:16.000]  就有一個護衛在
[00:26:16.000 --> 00:26:17.000]  進了一個護衛
[00:26:17.000 --> 00:26:18.000]  很辛苦通過護衛
[00:26:18.000 --> 00:26:19.000]  去到大堂
[00:26:19.000 --> 00:26:21.000]  又有另一個人在
[00:26:21.000 --> 00:26:22.000]  是不是
[00:26:22.000 --> 00:26:24.000]  他們開門口的
[00:26:24.000 --> 00:26:25.000]  他們有沒有權
[00:26:25.000 --> 00:26:26.000]  讓你進去還是不進去
[00:26:26.000 --> 00:26:29.000]  他們當然有
[00:26:29.000 --> 00:26:32.000]  不過
[00:26:32.000 --> 00:26:34.000]  真正讓你進去的
[00:26:34.000 --> 00:26:36.000]  是不是他們
[00:26:36.000 --> 00:26:37.000]  不是
[00:26:37.000 --> 00:26:39.000]  是屋主
[00:26:39.000 --> 00:26:41.000]  一樣
[00:26:41.000 --> 00:26:43.000]  主耶穌祂自己說的
[00:26:43.000 --> 00:26:45.000]  我要把我的教會
[00:26:45.000 --> 00:26:46.000]  建造在一盤石上
[00:26:46.000 --> 00:26:48.000]  這盤教會是誰的教會
[00:26:48.000 --> 00:26:51.000]  主耶穌基督的教會
[00:26:51.000 --> 00:26:53.000]  所以這裡說的是
[00:26:53.000 --> 00:26:56.000]  彼得的責任
[00:26:56.000 --> 00:26:59.000]  教會的責任
[00:26:59.000 --> 00:27:00.000]  不是說我們的權柄
[00:27:00.000 --> 00:27:02.000]  我們是一個管家
[00:27:02.000 --> 00:27:06.000]  按著教會的頭
[00:27:06.000 --> 00:27:08.000]  教會屬於主耶穌
[00:27:08.000 --> 00:27:10.000]  按著主耶穌的心意
[00:27:10.000 --> 00:27:11.000]  祂要釋放什麼
[00:27:11.000 --> 00:27:13.000]  我們就釋放什麼
[00:27:13.000 --> 00:27:15.000]  祂要禁止什麼
[00:27:15.000 --> 00:27:17.000]  我們就要禁止什麼
[00:27:17.000 --> 00:27:20.000]  說的是這件事
[00:27:20.000 --> 00:27:24.000]  所以在地上和在天上要同步
[00:27:24.000 --> 00:27:28.000]  就是這個意思
[00:27:28.000 --> 00:27:32.000]  那我們要容許什麼
[00:27:32.000 --> 00:27:35.000]  在彼得來說
[00:27:35.000 --> 00:27:37.000]  就是教會福音的拓展
[00:27:37.000 --> 00:27:39.000]  要遍及全地
[00:27:39.000 --> 00:27:44.000]  遵行主耶穌基督的吩咐
[00:27:44.000 --> 00:27:47.000]  遍及萬民
[00:27:47.000 --> 00:27:49.000]  將救恩流出來
[00:27:49.000 --> 00:27:52.000]  因為主耶穌基督的心意
[00:27:52.000 --> 00:27:53.000]  將愛流出來
[00:27:53.000 --> 00:27:55.000]  將公義流出來
[00:27:55.000 --> 00:27:56.000]  無論在社會裡
[00:27:56.000 --> 00:27:58.000]  無論在各民族裡
[00:27:58.000 --> 00:28:02.000]  帶出主耶穌基督的榮耀
[00:28:02.000 --> 00:28:04.000]  但要禁止什麼
[00:28:04.000 --> 00:28:07.000]  禁止撒旦的謊言
[00:28:07.000 --> 00:28:10.000]  去迷惑弟兄姊妹
[00:28:10.000 --> 00:28:13.000]  禁止撒旦的威嚇
[00:28:13.000 --> 00:28:17.000]  以至人失去信心
[00:28:17.000 --> 00:28:19.000]  禁止撒旦的作為
[00:28:19.000 --> 00:28:20.000]  無論在社會上
[00:28:20.000 --> 00:28:23.000]  無論在教會裡
[00:28:23.000 --> 00:28:27.000]  這是教會的責任
[00:28:27.000 --> 00:28:29.000]  如果這樣看回歷史的時候
[00:28:29.000 --> 00:28:30.000]  明白這段經文的時候
[00:28:30.000 --> 00:28:33.000]  我們開始明白一件事
[00:28:33.000 --> 00:28:36.000]  為什麼主耶穌要帶一群門徒
[00:28:36.000 --> 00:28:38.000]  去凱撒尼亞肥勒比
[00:28:38.000 --> 00:28:40.000]  一個外邦人的地方
[00:28:40.000 --> 00:28:45.000]  去宣告祂自己的身份
[00:28:45.000 --> 00:28:48.000]  如果祂宣佈祂是基督的
[00:28:48.000 --> 00:28:49.000]  外邦人根本就不知道
[00:28:49.000 --> 00:28:51.000]  基督是什麼一回事
[00:28:51.000 --> 00:28:53.000]  為什麼不是在猶太人的境內
[00:28:53.000 --> 00:28:56.000]  要去到外邦人的地方
[00:28:56.000 --> 00:28:59.000]  去做一個這麼重要的宣告
[00:28:59.000 --> 00:29:01.000]  很簡單
[00:29:01.000 --> 00:29:04.000]  主耶穌不是比得想像中
[00:29:04.000 --> 00:29:05.000]  一個君王的彌賽亞
[00:29:05.000 --> 00:29:07.000]  祂是一個受苦的彌賽亞
[00:29:07.000 --> 00:29:09.000]  祂更加不是他們想像中
[00:29:09.000 --> 00:29:11.000]  一個猶太人的彌賽亞
[00:29:11.000 --> 00:29:14.000]  祂乃是全地萬民的彌賽亞
[00:29:14.000 --> 00:29:16.000]  而祂的教會
[00:29:16.000 --> 00:29:19.000]  也不是單一文化的教會
[00:29:19.000 --> 00:29:22.000]  是要接觸不同人的教會
[00:29:22.000 --> 00:29:25.000]  不同文化的教會
[00:29:25.000 --> 00:29:27.000]  所以我們都要努力
[00:29:27.000 --> 00:29:30.000]  今早我們有新朋友
[00:29:30.000 --> 00:29:34.000]  只會說普通話的來到
[00:29:34.000 --> 00:29:38.000]  我們明年每個月
[00:29:38.000 --> 00:29:40.000]  我們期望在陽光那邊
[00:29:40.000 --> 00:29:45.000]  我們有聚集恩容的事工
[00:29:45.000 --> 00:29:47.000]  我們都期待
[00:29:47.000 --> 00:29:49.000]  這一間教會
[00:29:49.000 --> 00:29:51.000]  屬於主耶穌基督的教會
[00:29:51.000 --> 00:29:53.000]  不是單單屬於
[00:29:53.000 --> 00:29:57.000]  說廣東話的人的教會
[00:29:57.000 --> 00:30:01.000]  讓我們按著神的心意
[00:30:01.000 --> 00:30:03.000]  管理好教會
[00:30:03.000 --> 00:30:05.000]  這個不單止是豐盛家
[00:30:05.000 --> 00:30:08.000]  不單止是我們每一個人的家
[00:30:08.000 --> 00:30:11.000]  這個是永生神
[00:30:11.000 --> 00:30:13.000]  這家是永生神的家
[00:30:13.000 --> 00:30:18.000]  我們一同的禱告
[00:30:18.000 --> 00:30:22.000]  主耶穌幫助我們
[00:30:22.000 --> 00:30:24.000]  幫助我們每次我們看聖經的時候
[00:30:24.000 --> 00:30:26.000]  每次我們聽到的時候
[00:30:26.000 --> 00:30:28.000]  聖靈親自的作供
[00:30:28.000 --> 00:30:30.000]  讓我們認識祢是誰
[00:30:30.000 --> 00:30:32.000]  不是透過我們的期待
[00:30:32.000 --> 00:30:34.000]  不是透過我們的需要
[00:30:34.000 --> 00:30:38.000]  不是透過別人的說話去認識祢
[00:30:38.000 --> 00:30:39.000]  主啊
[00:30:39.000 --> 00:30:41.000]  讓我們對祢的認識
[00:30:41.000 --> 00:30:47.000]  緊緊的紮根於祢的真理裡面
[00:30:47.000 --> 00:30:50.000]  讓我們對祢的經歷
[00:30:50.000 --> 00:30:52.000]  在祢面前所蒙的恩
[00:30:52.000 --> 00:30:55.000]  能夠更加緊緊的抓住祢
[00:30:55.000 --> 00:30:58.000]  和去依靠祢
[00:30:58.000 --> 00:31:01.000]  讓祢的教會
[00:31:01.000 --> 00:31:04.000]  盛傳祢的心意
[00:31:04.000 --> 00:31:05.000]  在中間顯出愛
[00:31:05.000 --> 00:31:06.000]  顯出公義
[00:31:06.000 --> 00:31:07.000]  顯出聖潔
[00:31:07.000 --> 00:31:10.000]  顯出勇氣
[00:31:10.000 --> 00:31:14.000]  也是傳遞萬民的教會
[00:31:14.000 --> 00:31:16.000]  奉主耶穌基督的名字
[00:31:16.000 --> 00:31:17.000]  阿們
