
[00:00:00.000 --> 00:00:04.160]  今天我們來到一個新的港島系列
[00:16:14.760 --> 00:16:15.560]  人們就會亂寫
[00:16:15.560 --> 00:16:17.160]  通常寫很多負面的東西
[00:16:17.160 --> 00:16:19.160]  尤其是那些大病人
[00:16:19.160 --> 00:16:24.760]  於是他發覺半年之後
[00:16:24.760 --> 00:16:28.360]  那些一直寫感恩日記的人
[00:16:28.360 --> 00:16:31.160]  所有整個組的人的健康
[00:16:31.160 --> 00:16:33.960]  都比這組亂寫東西的人好
[00:16:33.960 --> 00:16:36.760]  那組的人的血壓正常
[00:16:36.760 --> 00:16:38.360]  糖尿正常
[00:16:38.360 --> 00:16:39.960]  沒什麼副作用
[00:16:39.960 --> 00:16:42.760]  復原的速度比那組的人快
[00:16:42.760 --> 00:16:45.560]  心情開心很多
[00:16:45.560 --> 00:16:46.760]  另外那組的人
[00:16:46.760 --> 00:16:48.360]  整個組的人都不行
[00:16:48.360 --> 00:16:49.960]  所以他才發覺
[00:16:49.960 --> 00:16:52.760]  原來當你不懂得感恩的時候
[00:16:52.760 --> 00:16:55.160]  是對你身體造成很大的傷害
[00:16:55.160 --> 00:16:56.760]  當你懂得感恩
[00:16:56.760 --> 00:16:57.960]  人一感恩
[00:16:57.960 --> 00:16:59.160]  血管都會通一點
[00:16:59.160 --> 00:17:01.560]  所以比較少心臟病
[00:17:01.560 --> 00:17:04.360]  憋著一口氣就不行了
[00:17:04.360 --> 00:17:06.760]  所以他就非常好
[00:17:06.760 --> 00:17:09.960]  而且他還不單止研究對身體健康
[00:17:09.960 --> 00:17:10.760]  對心情的健康
[00:17:10.760 --> 00:17:11.560]  mental health
[00:17:11.560 --> 00:17:12.760]  他都研究了
[00:17:12.760 --> 00:17:15.160]  原來當你寫日記的時候
[00:17:15.160 --> 00:17:17.160]  每天找出五樣東西來感恩的時候
[00:17:17.160 --> 00:17:19.960]  這個人生活是比較full of energy
[00:17:19.960 --> 00:17:21.960]  會對生命比較多passion
[00:17:21.960 --> 00:17:23.960]  會比較多興趣
[00:17:23.960 --> 00:17:25.560]  當你每天起床
[00:17:25.560 --> 00:17:27.560]  如果你對生命仍然有那種熱誠
[00:17:27.560 --> 00:17:29.960]  覺得很多東西很好奇
[00:17:29.960 --> 00:17:31.160]  仍然很想學
[00:17:31.160 --> 00:17:33.160]  仍然很有創意生活
[00:17:33.160 --> 00:17:34.360]  你一生很開心
[00:17:34.360 --> 00:17:35.560]  很開心
[00:17:35.560 --> 00:17:37.160]  但你知道有時候人
[00:17:37.160 --> 00:17:39.560]  生活慢慢年紀大
[00:17:39.560 --> 00:17:41.160]  越來越麻木
[00:17:41.160 --> 00:17:43.560]  生活有時每樣東西都沒有興趣
[00:17:43.560 --> 00:17:44.760]  今天起床
[00:17:44.760 --> 00:17:46.360]  每樣東西都不想學
[00:17:46.360 --> 00:17:47.960]  對每樣東西都沒有好奇
[00:17:47.960 --> 00:17:49.960]  不想知道這樣不想知道那樣
[00:17:49.960 --> 00:17:51.560]  對任何東西都沒有passion
[00:17:51.560 --> 00:17:53.560]  你知道這樣是很depress的
[00:17:53.560 --> 00:17:56.360]  但以前是年紀大才會這樣
[00:17:56.360 --> 00:17:59.160]  現在很年輕這一代都變成這樣
[00:17:59.160 --> 00:18:02.360]  沒理由十二三歲已經到這個level
[00:18:02.360 --> 00:18:04.360]  所以我就覺得很
[00:18:04.360 --> 00:18:06.360]  當我們不懂得感恩
[00:18:06.360 --> 00:18:08.760]  當我們覺得所有身邊擁有的東西
[00:18:08.760 --> 00:18:10.760]  都是理所當然的時候
[00:18:10.760 --> 00:18:12.760]  我們就摧毀了這一代
[00:18:12.760 --> 00:18:14.760]  我們摧毀了這一代
[00:18:14.760 --> 00:18:15.960]  當他們很小的時候
[00:18:15.960 --> 00:18:18.760]  什麼都不需要fight for任何的東西
[00:18:18.760 --> 00:18:20.360]  對生命沒有了passion的時候
[00:18:20.360 --> 00:18:21.960]  你就發覺這一代很畸形
[00:18:21.960 --> 00:18:23.160]  其實很不開心
[00:18:23.160 --> 00:18:23.960]  他們什麼都有
[00:18:23.960 --> 00:18:25.160]  但他們不開心
[00:18:25.160 --> 00:18:26.760]  他們非常不開心
[00:18:26.760 --> 00:18:29.960]  最近我們國語學生
[00:18:29.960 --> 00:18:31.160]  也有一個跟我們分享
[00:18:31.160 --> 00:18:33.160]  他十二歲的時候
[00:18:33.160 --> 00:18:35.160]  我問他他分享十二歲的時候
[00:18:35.160 --> 00:18:37.160]  他跟他媽咪說
[00:18:37.160 --> 00:18:39.160]  他媽咪問他你生日禮物想要什麼
[00:18:39.160 --> 00:18:40.760]  他跟他媽咪說我生日禮物
[00:18:40.760 --> 00:18:42.760]  只想你陪我十分鐘
[00:18:42.760 --> 00:18:44.760]  你陪我十分鐘當我生日禮物
[00:18:44.760 --> 00:18:47.960]  我們有時在人生當中
[00:18:47.960 --> 00:18:50.360]  很忙碌
[00:18:50.360 --> 00:18:53.560]  但我們沒有停下來欣賞沿路的風景
[00:18:53.560 --> 00:18:54.760]  miss了很多的東西
[00:18:54.760 --> 00:18:55.960]  也不懂得感恩
[00:18:55.960 --> 00:18:57.960]  讓我們生活少了很多的passion
[00:18:57.960 --> 00:18:59.960]  所以彼此鼓勵
[00:18:59.960 --> 00:19:03.160]  我希望大家學會每一天花一點時間
[00:19:03.160 --> 00:19:04.760]  學會感恩
[00:19:04.760 --> 00:19:06.760]  你人生會開心很多
[00:19:06.760 --> 00:19:08.760]  無論是什麼環境都學會
[00:19:08.760 --> 00:19:10.760]  你的生活會多一些passion
[00:19:10.760 --> 00:19:12.360]  會多很多passion
[00:19:12.360 --> 00:19:14.760]  第二件事就是常常感恩
[00:19:14.760 --> 00:19:16.760]  不單使我們生活更健康
[00:19:16.760 --> 00:19:19.960]  還使我們的人際關係更加好
[00:19:19.960 --> 00:19:21.960]  他能夠幫助我們人際的關係
[00:19:21.960 --> 00:19:26.360]  在肥勒比書的第一章三到四節
[00:19:26.360 --> 00:19:28.360]  是保羅同一卷的書卷
[00:19:28.360 --> 00:19:30.360]  保羅寫給肥勒比教會的人
[00:19:30.360 --> 00:19:32.360]  他當中說這段話
[00:19:32.360 --> 00:19:34.360]  他說每逢上到你們
[00:19:34.360 --> 00:19:36.360]  我就感謝我的上帝
[00:19:36.360 --> 00:19:38.360]  每次為你們大家禱告
[00:19:38.360 --> 00:19:40.360]  都懷著喜樂的心
[00:19:40.360 --> 00:19:43.960]  你看保羅書信不單止是肥勒比書
[00:19:43.960 --> 00:19:45.960]  他寫給任何一間教會
[00:19:45.960 --> 00:19:47.160]  建立的教會
[00:19:47.160 --> 00:19:49.160]  他都是感恩開始
[00:19:49.160 --> 00:19:51.160]  我一想到你們就感恩
[00:19:51.160 --> 00:19:53.160]  為你們祈禱都開心
[00:19:53.160 --> 00:19:55.160]  你知道這很難得
[00:19:55.160 --> 00:19:57.160]  當你在教會侍奉過
[00:19:57.160 --> 00:19:59.160]  通常有時離開教會
[00:19:59.160 --> 00:20:01.160]  回想起來都會嘔血
[00:20:01.160 --> 00:20:03.160]  就好像你換公司
[00:20:03.160 --> 00:20:05.160]  轉公司想起舊公司的老闆
[00:20:05.160 --> 00:20:07.160]  想起就嘔血
[00:20:07.160 --> 00:20:09.160]  想起舊公司舊同事都很感恩
[00:20:09.160 --> 00:20:11.160]  想起你們就開心
[00:20:11.160 --> 00:20:13.160]  一祈禱當中想起你們我就感恩
[00:20:13.160 --> 00:20:15.160]  不得了
[00:20:15.160 --> 00:20:17.160]  保羅也是
[00:20:17.160 --> 00:20:19.160]  每次建立一個教會和弟兄姊妹合作完
[00:20:19.160 --> 00:20:21.160]  建立完教會
[00:20:21.160 --> 00:20:23.160]  他建立另一個教會
[00:20:23.160 --> 00:20:25.160]  寫信回去都說我想起你們我就開心
[00:20:25.160 --> 00:20:27.160]  這樣的人際關係非常好
[00:20:27.160 --> 00:20:29.160]  當你想起你身邊的人
[00:20:29.160 --> 00:20:31.160]  懂得感恩的時候
[00:20:31.160 --> 00:20:33.160]  你人際關係是很好
[00:20:33.160 --> 00:20:35.160]  婚姻都一樣
[00:20:35.160 --> 00:20:37.160]  所有統計研究都告訴我們
[00:20:37.160 --> 00:20:39.160]  在婚姻當中如果夫妻懂得彼此感恩
[00:20:39.160 --> 00:20:41.160]  他們的快樂指數高很多
[00:20:41.160 --> 00:20:43.160]  離婚率就會下降很多
[00:20:43.160 --> 00:20:45.160]  看了這個
[00:20:45.160 --> 00:20:47.160]  Christopher Egger
[00:20:47.160 --> 00:20:49.160]  是一個很有名的Inspirational Coach
[00:20:49.160 --> 00:20:51.160]  他寫了一篇文章
[00:20:51.160 --> 00:20:53.160]  為什麼要為你身邊
[00:20:53.160 --> 00:20:55.160]  很難受的人感恩
[00:20:55.160 --> 00:20:57.160]  你知道我們身邊都有一些很難受的人
[00:20:57.160 --> 00:20:59.160]  怎樣為你們很難受的人感恩
[00:20:59.160 --> 00:21:01.160]  就是這篇文章
[00:21:01.160 --> 00:21:03.160]  他講了很多原因
[00:21:03.160 --> 00:21:05.160]  其中幾個我想拿出來和大家分享
[00:21:05.160 --> 00:21:07.160]  其中一個
[00:21:07.160 --> 00:21:09.160]  當你想到
[00:21:09.160 --> 00:21:11.160]  你身邊很難受的人
[00:21:11.160 --> 00:21:13.160]  你要為他們感恩
[00:21:13.160 --> 00:21:15.160]  通常是那些很難受的人
[00:21:15.160 --> 00:21:17.160]  讓你真正看到
[00:21:17.160 --> 00:21:19.160]  你真實的你是怎樣
[00:21:19.160 --> 00:21:21.160]  因為那些很難受的人
[00:21:21.160 --> 00:21:23.160]  會不斷點你的死穴
[00:21:23.160 --> 00:21:25.160]  如果不是有他們點你的死穴
[00:21:25.160 --> 00:21:27.160]  你永遠都不知道
[00:21:27.160 --> 00:21:29.160]  你有那個死穴
[00:21:29.160 --> 00:21:31.160]  你有一些盲點
[00:21:31.160 --> 00:21:33.160]  如果每個人都相信你
[00:21:33.160 --> 00:21:35.160]  你完全不知道自己是怎樣
[00:21:35.160 --> 00:21:37.160]  就因為你身邊有些人會不斷點你的死穴
[00:21:37.160 --> 00:21:39.160]  你才知道原來真實的我是這樣
[00:21:39.160 --> 00:21:41.160]  原來就是這樣
[00:21:41.160 --> 00:21:43.160]  如果不是你就失去了成長的機會
[00:21:43.160 --> 00:21:45.160]  第二件事
[00:21:45.160 --> 00:21:47.160]  他說在他coach很多人當中
[00:21:47.160 --> 00:21:49.160]  他發覺很多人之後
[00:21:49.160 --> 00:21:51.160]  變得很成功
[00:21:51.160 --> 00:21:53.160]  就是因為他們身邊
[00:21:53.160 --> 00:21:55.160]  有一些很難受的人
[00:21:55.160 --> 00:21:57.160]  去逼他們做一些他們不願意做的決定
[00:21:57.160 --> 00:21:59.160]  我舉個例子
[00:21:59.160 --> 00:22:01.160]  很多人在做工當中
[00:22:01.160 --> 00:22:03.160]  突然換了一個老闆
[00:22:03.160 --> 00:22:05.160]  換了一個director
[00:22:05.160 --> 00:22:07.160]  換了一個team
[00:22:07.160 --> 00:22:09.160]  很難受的
[00:22:09.160 --> 00:22:11.160]  就是因為有些很難受的director
[00:22:11.160 --> 00:22:13.160]  很難受的team
[00:22:13.160 --> 00:22:15.160]  逼他們在想
[00:22:15.160 --> 00:22:17.160]  到底我應不應該轉工
[00:22:17.160 --> 00:22:19.160]  到底我是否真的想
[00:22:19.160 --> 00:22:21.160]  花時間在這間公司
[00:22:21.160 --> 00:22:23.160]  或者這個career
[00:22:23.160 --> 00:22:25.160]  因為我想轉一個career
[00:22:25.160 --> 00:22:27.160]  如果不是有那些人在
[00:22:27.160 --> 00:22:29.160]  很多人就落於那些很安逸的生活
[00:22:29.160 --> 00:22:31.160]  他們就算了
[00:22:31.160 --> 00:22:33.160]  如果不是太差
[00:22:33.160 --> 00:22:35.160]  雖然不喜歡這份工作
[00:22:35.160 --> 00:22:37.160]  但如果不是太差
[00:22:37.160 --> 00:22:39.160]  我都settle down就算了
[00:22:39.160 --> 00:22:41.160]  有飲有食就算了
[00:22:41.160 --> 00:22:43.160]  就沒有那些動力
[00:22:43.160 --> 00:22:45.160]  I want to make a decision
[00:22:45.160 --> 00:22:47.160]  我想要有些改變
[00:22:47.160 --> 00:22:49.160]  我到底真的適合做什麼
[00:22:49.160 --> 00:22:51.160]  我們人沒有那些動力
[00:22:51.160 --> 00:22:53.160]  但他說那些很難受的人
[00:22:53.160 --> 00:22:55.160]  就逼到你有那些動力
[00:22:55.160 --> 00:22:57.160]  一定要逼你
[00:22:57.160 --> 00:22:59.160]  反正都是在想
[00:22:59.160 --> 00:23:01.160]  我真的適合做什麼
[00:23:01.160 --> 00:23:03.160]  不如轉吧
[00:23:03.160 --> 00:23:05.160]  你知道我讀心理輔導的時候
[00:23:05.160 --> 00:23:07.160]  我和一班同學
[00:23:07.160 --> 00:23:09.160]  每個都是五六十歲
[00:23:09.160 --> 00:23:11.160]  對他們的人生當中
[00:23:11.160 --> 00:23:13.160]  他們是第二或第三個career
[00:23:13.160 --> 00:23:15.160]  他們做了很多年的engineer
[00:23:15.160 --> 00:23:17.160]  很多年的會計
[00:23:17.160 --> 00:23:19.160]  各個行業
[00:23:19.160 --> 00:23:21.160]  他們分享為什麼後來要讀心理輔導
[00:23:21.160 --> 00:23:23.160]  其中很大的原因都是這樣
[00:23:23.160 --> 00:23:25.160]  最近轉了director
[00:23:25.160 --> 00:23:27.160]  實在受不了
[00:23:27.160 --> 00:23:29.160]  之前我不喜歡這份工作
[00:23:29.160 --> 00:23:31.160]  都想試心理輔導
[00:23:31.160 --> 00:23:33.160]  沒有這樣的決心動力
[00:23:33.160 --> 00:23:35.160]  直到這個director來了
[00:23:35.160 --> 00:23:37.160]  實在受不了
[00:23:37.160 --> 00:23:39.160]  最後還是狠心
[00:23:39.160 --> 00:23:41.160]  要轉career
[00:23:41.160 --> 00:23:43.160]  不如試試新的
[00:23:43.160 --> 00:23:45.160]  終於被他殺出一條新的路
[00:23:45.160 --> 00:23:47.160]  所以回頭要感恩
[00:23:47.160 --> 00:23:49.160]  如果當初不是你那麼可惡
[00:23:49.160 --> 00:23:51.160]  今天都不會有今天的我
[00:23:51.160 --> 00:23:53.160]  所以要感恩
[00:23:53.160 --> 00:23:55.160]  所以你發覺神擺在你身邊的每一個人
[00:23:55.160 --> 00:23:57.160]  都對你有好處
[00:23:57.160 --> 00:23:59.160]  只要你留意
[00:23:59.160 --> 00:24:01.160]  不要只抱怨
[00:24:01.160 --> 00:24:03.160]  每一個你覺得很難受的人
[00:24:03.160 --> 00:24:05.160]  都對你的生命有好處
[00:24:05.160 --> 00:24:07.160]  為他們感恩
[00:24:07.160 --> 00:24:09.160]  懂得感恩
[00:24:09.160 --> 00:24:11.160]  你的人際關係會很不一樣
[00:24:11.160 --> 00:24:13.160]  第三樣我想分享的是
[00:24:13.160 --> 00:24:15.160]  當我們學會感恩的時候
[00:24:15.160 --> 00:24:17.160]  我們和神的關係
[00:24:17.160 --> 00:24:19.160]  都會更加堅固
[00:24:19.160 --> 00:24:21.160]  而且我們和神的關係
[00:24:21.160 --> 00:24:23.160]  會上一層樓
[00:24:23.160 --> 00:24:25.160]  在詩篇的118篇一到四節
[00:24:25.160 --> 00:24:27.160]  那裡說要感謝上帝
[00:24:27.160 --> 00:24:29.160]  因祂至善
[00:24:29.160 --> 00:24:31.160]  祂的慈愛永遠長存
[00:24:31.160 --> 00:24:33.160]  願以色列人說
[00:24:33.160 --> 00:24:35.160]  祂的慈愛永遠長存
[00:24:35.160 --> 00:24:37.160]  願上帝的祭司們說
[00:24:37.160 --> 00:24:39.160]  祂的慈愛永遠長存
[00:24:39.160 --> 00:24:41.160]  願所有敬畏上主的人說
[00:24:41.160 --> 00:24:43.160]  祂的慈愛永遠長存
[00:24:43.160 --> 00:24:49.160]  我在讀書的時候
[00:24:49.160 --> 00:24:51.160]  曾經有一段時間
[00:24:51.160 --> 00:24:53.160]  尤其是我信主前幾年
[00:24:53.160 --> 00:24:55.160]  其實我的祈禱是很不濟的
[00:24:55.160 --> 00:24:57.160]  我的祈禱應該沒有超過五分鐘
[00:24:57.160 --> 00:24:59.160]  我的祈禱稍微比謝范祈禱長一點
[00:24:59.160 --> 00:25:01.160]  我就當是靈修了
[00:25:01.160 --> 00:25:03.160]  所以有一段時間
[00:25:03.160 --> 00:25:05.160]  一直困在那個情況
[00:25:05.160 --> 00:25:07.160]  我知道其實有些人
[00:25:07.160 --> 00:25:09.160]  可以祈禱很長
[00:25:09.160 --> 00:25:11.160]  但我完全不明白
[00:25:11.160 --> 00:25:13.160]  為什麼那些人可以祈禱那麼長
[00:25:13.160 --> 00:25:15.160]  我和神五分鐘已經說完了
[00:25:15.160 --> 00:25:17.160]  已經不錯了
[00:25:17.160 --> 00:25:19.160]  我和太太三分鐘已經說完了
[00:25:19.160 --> 00:25:21.160]  已經很給神面子了
[00:25:21.160 --> 00:25:23.160]  但是有一個轉捩點
[00:25:23.160 --> 00:25:25.160]  就是我讀大學的時候
[00:25:25.160 --> 00:25:27.160]  有一段時間
[00:25:27.160 --> 00:25:29.160]  有depression
[00:25:29.160 --> 00:25:31.160]  很憂鬱
[00:25:31.160 --> 00:25:33.160]  甚至憂鬱到一種程度
[00:25:33.160 --> 00:25:35.160]  我無法上學
[00:25:35.160 --> 00:25:37.160]  我就要請假
[00:25:37.160 --> 00:25:39.160]  我和老師請假
[00:25:39.160 --> 00:25:41.160]  要停留至少兩個星期
[00:25:41.160 --> 00:25:43.160]  在那兩個星期
[00:25:43.160 --> 00:25:45.160]  剛好那段時間
[00:25:45.160 --> 00:25:47.160]  上其中一課教詩篇
[00:25:47.160 --> 00:25:49.160]  老師跟我說
[00:25:49.160 --> 00:25:51.160]  藉著你休息的時間
[00:25:51.160 --> 00:25:53.160]  不如你還念那學詩篇
[00:25:53.160 --> 00:25:55.160]  你試試學詩人的祈禱
[00:25:55.160 --> 00:25:57.160]  或者祈禱可以幫你
[00:25:57.160 --> 00:25:59.160]  勝過depression
[00:25:59.160 --> 00:26:01.160]  他就說
[00:26:01.160 --> 00:26:03.160]  如果你平時按五分鐘
[00:26:03.160 --> 00:26:05.160]  他第一個告訴我
[00:26:05.160 --> 00:26:07.160]  五分鐘的prayer never work
[00:26:07.160 --> 00:26:09.160]  他是無效的
[00:26:09.160 --> 00:26:11.160]  你相信我
[00:26:11.160 --> 00:26:13.160]  他就說
[00:26:13.160 --> 00:26:15.160]  你一定要想辦法
[00:26:15.160 --> 00:26:17.160]  讓你的祈禱加長
[00:26:17.160 --> 00:26:19.160]  而且加長還是很enjoy
[00:26:19.160 --> 00:26:21.160]  我又沒辦法
[00:26:21.160 --> 00:26:23.160]  我真的和神無話可說
[00:26:23.160 --> 00:26:25.160]  尤其這一陣子
[00:26:25.160 --> 00:26:27.160]  他給我一個秘訣
[00:26:27.160 --> 00:26:29.160]  當你祈禱時覺得無話可說
[00:26:29.160 --> 00:26:31.160]  你從感恩開始
[00:26:31.160 --> 00:26:33.160]  來到神面前
[00:26:33.160 --> 00:26:35.160]  你先想五樣
[00:26:35.160 --> 00:26:37.160]  你可以感恩的東西
[00:26:37.160 --> 00:26:39.160]  只要你想到這五樣
[00:26:39.160 --> 00:26:41.160]  你發覺你和神開始有話可說
[00:26:41.160 --> 00:26:43.160]  我試試
[00:26:43.160 --> 00:26:45.160]  一開始
[00:26:45.160 --> 00:26:47.160]  我記得第一次試
[00:26:47.160 --> 00:26:49.160]  完全想不到任何東西
[00:26:49.160 --> 00:26:51.160]  因為那段時間我想不到任何可以感恩的東西
[00:26:51.160 --> 00:26:53.160]  擔心很多的東西
[00:26:53.160 --> 00:26:55.160]  有很多不順利的東西
[00:26:55.160 --> 00:26:57.160]  於是就很不開心
[00:26:57.160 --> 00:26:59.160]  後來我很記得
[00:26:59.160 --> 00:27:01.160]  那個轉捩點就是
[00:27:01.160 --> 00:27:03.160]  五分鐘之後我突然想到
[00:27:03.160 --> 00:27:05.160]  一樣東西感恩
[00:27:05.160 --> 00:27:07.160]  因為我突然聞到咖啡的香味
[00:27:07.160 --> 00:27:09.160]  我很記得那是轉捩點
[00:27:09.160 --> 00:27:11.160]  我突然聞到咖啡的香味
[00:27:11.160 --> 00:27:13.160]  我突然覺得
[00:27:13.160 --> 00:27:15.160]  挺香
[00:27:15.160 --> 00:27:17.160]  感恩
[00:27:17.160 --> 00:27:19.160]  第一樣東西是感恩咖啡的香味
[00:27:19.160 --> 00:27:21.160]  於是很奇怪
[00:27:21.160 --> 00:27:23.160]  想到第一樣就想到第二樣
[00:27:23.160 --> 00:27:25.160]  想到第二樣就有三樣
[00:27:25.160 --> 00:27:27.160]  有三樣就真的有五樣
[00:27:27.160 --> 00:27:29.160]  而且很奇怪
[00:27:29.160 --> 00:27:31.160]  一開始感恩
[00:27:31.160 --> 00:27:33.160]  就好像你練功時
[00:27:33.160 --> 00:27:35.160]  打通任督二脈
[00:27:35.160 --> 00:27:37.160]  突然你和神通了
[00:27:37.160 --> 00:27:39.160]  是那一次很奇妙
[00:27:39.160 --> 00:27:41.160]  突然我覺得原來我和神可以很多話說
[00:27:41.160 --> 00:27:43.160]  原來以前
[00:27:43.160 --> 00:27:45.160]  所有的東西都放棄了
[00:27:45.160 --> 00:27:47.160]  匆匆忙忙
[00:27:47.160 --> 00:27:49.160]  很著迷於我自己的職業
[00:27:49.160 --> 00:27:51.160]  忘記了停下來
[00:27:51.160 --> 00:27:53.160]  來品嘗
[00:27:53.160 --> 00:27:55.160]  神賜給我們生命中的每一秒
[00:27:55.160 --> 00:27:57.160]  每一種很多的酸甜苦辣
[00:27:57.160 --> 00:27:59.160]  每一種的滋味
[00:27:59.160 --> 00:28:01.160]  當我們靜下來
[00:28:01.160 --> 00:28:03.160]  欣賞這些的時候
[00:28:03.160 --> 00:28:05.160]  你會發覺很多東西你可以和神說
[00:28:05.160 --> 00:28:07.160]  當你感恩就通了
[00:28:07.160 --> 00:28:09.160]  之後就發覺原來我真的可以祈禱一個小時
[00:28:09.160 --> 00:28:11.160]  然後不覺得悶
[00:28:11.160 --> 00:28:13.160]  原來我很多東西可以和神說
[00:28:13.160 --> 00:28:15.160]  就是從感恩開始
[00:28:15.160 --> 00:28:17.160]  原來我不感恩的時候
[00:28:17.160 --> 00:28:19.160]  我和神的關係就困在那裡
[00:28:19.160 --> 00:28:21.160]  永遠都沒有什麼可以說
[00:28:21.160 --> 00:28:23.160]  五分鐘就說完了
[00:28:23.160 --> 00:28:25.160]  但當你真的靜下來
[00:28:25.160 --> 00:28:27.160]  品嘗神賜給你的生命
[00:28:27.160 --> 00:28:29.160]  每一樣的恩典
[00:28:29.160 --> 00:28:31.160]  你開始和神的關係就不一樣
[00:28:31.160 --> 00:28:33.160]  所以這個是我的轉捩點
[00:28:33.160 --> 00:28:35.160]  所以我才發覺原來感恩
[00:28:35.160 --> 00:28:37.160]  很能夠堅固
[00:28:37.160 --> 00:28:39.160]  讓我們和神的關係
[00:28:39.160 --> 00:28:41.160]  真的能夠進深一步
[00:28:41.160 --> 00:28:43.160]  如果你沒有嘗試過
[00:28:43.160 --> 00:28:45.160]  回去嘗試一下
[00:28:45.160 --> 00:28:47.160]  早上花點時間
[00:28:47.160 --> 00:28:49.160]  用感恩開始
[00:28:49.160 --> 00:28:51.160]  不要用一些抱怨急急忙忙的心態
[00:28:51.160 --> 00:28:53.160]  開始你的一天
[00:28:53.160 --> 00:28:55.160]  花點時間喝杯咖啡
[00:28:55.160 --> 00:28:57.160]  想一想神在你身上的恩典
[00:28:57.160 --> 00:28:59.160]  數五樣出來
[00:28:59.160 --> 00:29:01.160]  你和神慢慢會越來越多東西說
[00:29:01.160 --> 00:29:03.160]  有很多東西
[00:29:03.160 --> 00:29:05.160]  一感恩你就會有很多東西說
[00:29:05.160 --> 00:29:07.160]  最後我想用一次經文
[00:29:07.160 --> 00:29:09.160]  和大家做一個提醒
[00:29:09.160 --> 00:29:11.160]  因為我們會有一個很富裕的時代
[00:29:11.160 --> 00:29:13.160]  用一次經文
[00:29:13.160 --> 00:29:15.160]  生命記的八章十一十四節
[00:29:15.160 --> 00:29:17.160]  十七十八節
[00:29:17.160 --> 00:29:19.160]  是藉著摩西提醒當時的以色列人
[00:29:19.160 --> 00:29:21.160]  你們要小心
[00:29:21.160 --> 00:29:23.160]  不可忘記上主
[00:29:23.160 --> 00:29:25.160]  你們的上帝
[00:29:25.160 --> 00:29:27.160]  不可忽略我今天頒布給你們的一切
[00:29:27.160 --> 00:29:29.160]  法律和誡命
[00:29:29.160 --> 00:29:31.160]  當你們吃飽
[00:29:31.160 --> 00:29:33.160]  又好防止居住
[00:29:33.160 --> 00:29:35.160]  你們的牛羊金銀和其他財物
[00:29:35.160 --> 00:29:37.160]  增多的時候
[00:29:37.160 --> 00:29:39.160]  要小心
[00:29:39.160 --> 00:29:41.160]  不可驕傲而忘記了上主
[00:29:41.160 --> 00:29:43.160]  你們的上帝
[00:29:43.160 --> 00:29:45.160]  所以不要以為你們是靠自己的雙手
[00:29:45.160 --> 00:29:47.160]  和力量致富的
[00:29:47.160 --> 00:29:49.160]  你們要記住那是上主
[00:29:49.160 --> 00:29:51.160]  你們的上帝賜給你們力量
[00:29:51.160 --> 00:29:53.160]  使你們致富
[00:29:53.160 --> 00:29:55.160]  這是神藉著摩西提醒
[00:29:55.160 --> 00:29:57.160]  當代的以色列人
[00:29:57.160 --> 00:29:59.160]  說神有一天帶你們進了迦南地
[00:29:59.160 --> 00:30:01.160]  你們有自己的屋了
[00:30:01.160 --> 00:30:03.160]  你們的牛羊增多
[00:30:03.160 --> 00:30:05.160]  你們的金銀財富增多
[00:30:05.160 --> 00:30:07.160]  財富增多的時候
[00:30:07.160 --> 00:30:09.160]  記得不要驕傲
[00:30:09.160 --> 00:30:11.160]  不要忘記這一切
[00:30:11.160 --> 00:30:13.160]  都是從神賜給你
[00:30:13.160 --> 00:30:15.160]  不要以為這一切是靠你的雙手
[00:30:15.160 --> 00:30:17.160]  你的智慧你的頭腦
[00:30:17.160 --> 00:30:19.160]  你的力量賺回來
[00:30:19.160 --> 00:30:21.160]  因為聖經說賜貨財的力量
[00:30:21.160 --> 00:30:23.160]  是耶和華所賜
[00:30:23.160 --> 00:30:25.160]  如果神不是賜給你
[00:30:25.160 --> 00:30:27.160]  你的腦袋也是神賜給你
[00:30:27.160 --> 00:30:29.160]  你有這樣的智慧
[00:30:29.160 --> 00:30:31.160]  有這樣的機遇是神賜給你的
[00:30:31.160 --> 00:30:33.160]  有這樣的精神體力
[00:30:33.160 --> 00:30:35.160]  有這樣的健康的身體也是神賜給你的
[00:30:35.160 --> 00:30:39.160]  神稍微收取你一點點的腦袋
[00:30:39.160 --> 00:30:41.160]  你出生有輕度的智障
[00:30:41.160 --> 00:30:43.160]  你都沒有機會賺這樣的錢
[00:30:43.160 --> 00:30:45.160]  這一切的力量都是神賜給你的
[00:30:45.160 --> 00:30:47.160]  所以記得當你富足的時候
[00:30:47.160 --> 00:30:49.160]  不可忘記那位賜給你賺錢
[00:30:49.160 --> 00:30:51.160]  力量的神
[00:30:51.160 --> 00:30:53.160]  以至於你們不會忘記他
[00:30:53.160 --> 00:30:57.160]  我最近去LA開會的時候
[00:30:57.160 --> 00:30:59.160]  認識了一班很特別的人
[00:30:59.160 --> 00:31:03.160]  這班人全部都是去開教會的人
[00:31:03.160 --> 00:31:05.160]  Church Planters
[00:31:05.160 --> 00:31:07.160]  他們是開方直堂的人
[00:31:07.160 --> 00:31:09.160]  因為我也有參加三谷的直堂
[00:31:09.160 --> 00:31:11.160]  所以他們將我們圈在一起
[00:31:11.160 --> 00:31:13.160]  一群人
[00:31:13.160 --> 00:31:15.160]  那一群人就開了一個Facebook的群組
