
[00:00:00.000 --> 00:00:03.060]  希望大家看得到這個題目應該都很開胃
[00:16:38.660 --> 00:16:43.260]  以致他們覺得找到生命的終極意義
[00:16:43.260 --> 00:16:45.460]  不過作者就說
[00:16:45.460 --> 00:16:47.760]  能夠找到生命的終極意義
[00:16:47.760 --> 00:16:49.260]  一定要去到那個終極
[00:16:49.260 --> 00:16:50.160]  其實是什麼呢
[00:16:50.160 --> 00:16:51.160]  To be
[00:16:51.160 --> 00:16:54.060]  你要成為怎樣的人
[00:16:54.060 --> 00:16:55.160]  是什麼意思呢
[00:16:55.160 --> 00:16:56.860]  不是你做什麼
[00:16:56.860 --> 00:16:58.560]  就決定你能不能夠
[00:16:58.560 --> 00:17:00.460]  就是蒙福的問題
[00:17:00.460 --> 00:17:02.460]  而是你是什麼人
[00:17:02.460 --> 00:17:05.260]  就決定你是否真的能夠蒙福
[00:17:05.260 --> 00:17:06.760]  是很不同的
[00:17:06.760 --> 00:17:09.060]  不是靠你做一堆事情
[00:17:09.060 --> 00:17:10.860]  去證明你自己蒙福
[00:17:10.860 --> 00:17:12.460]  而是你是一個這樣的人
[00:17:12.460 --> 00:17:15.360]  你就能經歷到一種福氣
[00:17:15.360 --> 00:17:18.460]  當然之後我們會再講到
[00:17:18.460 --> 00:17:21.460]  很簡單 我們做一個練習你就知道了
[00:17:21.460 --> 00:17:22.660]  你問一問
[00:17:22.660 --> 00:17:27.460]  你平時怎樣介紹你自己的呢
[00:17:27.460 --> 00:17:29.860]  你怎樣介紹你自己
[00:17:29.860 --> 00:17:31.560]  如果介紹三樣東西
[00:17:31.560 --> 00:17:33.160]  通常一開始你見人
[00:17:33.160 --> 00:17:34.160]  和陌生人聊天
[00:17:34.160 --> 00:17:35.060]  你介紹三樣東西
[00:17:35.060 --> 00:17:38.460]  你會介紹哪三樣東西給別人認識呢
[00:17:38.460 --> 00:17:41.160]  通常是說你自己的名字
[00:17:41.160 --> 00:17:43.760]  要不就跟著說你住哪裡
[00:17:43.760 --> 00:17:46.860]  或者什麼你是在哪裡上班
[00:17:46.860 --> 00:17:49.160]  我是什麼公司的總裁
[00:17:49.160 --> 00:17:50.560]  我是老闆
[00:17:50.560 --> 00:17:54.260]  或者我是在哪個社區裡面
[00:17:54.260 --> 00:18:01.260]  我是那些戶外委員會的委員等等
[00:18:01.260 --> 00:18:05.460]  又或者你說我是很有錢的
[00:18:05.460 --> 00:18:11.560]  或者我是開什麼車的
[00:18:11.560 --> 00:18:12.160]  說什麼呢
[00:18:12.160 --> 00:18:15.160]  就是說Underhill就說
[00:18:15.160 --> 00:18:18.160]  原來有很多人怎樣去介紹自己呢
[00:18:18.160 --> 00:18:19.160]  他介紹自己的
[00:18:19.160 --> 00:18:22.460]  都是在介紹他擁有的東西
[00:18:22.460 --> 00:18:24.260]  他做的東西
[00:18:24.260 --> 00:18:25.760]  一些他要的東西
[00:18:25.760 --> 00:18:30.060]  以致他證明他是有價值的
[00:18:30.060 --> 00:18:31.560]  他證明他有價值
[00:18:31.560 --> 00:18:34.460]  證明他是重要
[00:18:34.460 --> 00:18:40.360]  證明他覺得自己真的值回他的價值
[00:18:40.360 --> 00:18:46.360]  他給銀眼看他的身份
[00:18:46.360 --> 00:18:49.060]  但是你想想我們有介紹的時候
[00:18:49.060 --> 00:18:51.460]  我們有多少時候一開始就介紹
[00:18:51.460 --> 00:18:53.460]  你好我是石偉漢
[00:18:53.460 --> 00:18:56.060]  我是信耶穌的
[00:18:56.060 --> 00:18:59.560]  有多少時候我們這樣排這個介紹的次序呢
[00:18:59.560 --> 00:19:00.160]  又或者這麼說
[00:19:00.160 --> 00:19:00.960]  一開始的時候介紹
[00:19:00.960 --> 00:19:02.560]  你好我是石偉漢
[00:19:02.560 --> 00:19:07.060]  我是屬於耶穌的
[00:19:07.060 --> 00:19:08.260]  你會發現原來
[00:19:08.260 --> 00:19:13.760]  他說很多人都在強調介紹擁有的身邊的事物
[00:19:13.760 --> 00:19:17.660]  而你真正和神的關係和身份
[00:19:17.660 --> 00:19:22.860]  並不是我們常常第一時間介紹給人認識的角色
[00:19:22.860 --> 00:19:25.760]  或者身份
[00:19:25.760 --> 00:19:27.060]  說什麼呢
[00:19:27.060 --> 00:19:30.060]  就是說當我們藉著一些我們要的東西
[00:19:30.060 --> 00:19:31.060]  我們想擁有的東西
[00:19:31.060 --> 00:19:33.660]  我們很渴望得到的東西
[00:19:33.660 --> 00:19:35.660]  而去介紹自己
[00:19:35.660 --> 00:19:40.160]  而往往我們掉進了這個世界裡面的一個圈套
[00:19:40.160 --> 00:19:43.460]  一個圈套是什麼樣的圈套呢
[00:19:43.460 --> 00:19:47.060]  就是幫你列出一個price tag
[00:19:47.060 --> 00:19:50.960]  一個價錢牌
[00:19:50.960 --> 00:19:53.860]  我們就用了你擁有什麼樣的車
[00:19:53.860 --> 00:19:55.260]  你住什麼樣的房子
[00:19:55.260 --> 00:19:56.560]  你有多少身家
[00:19:56.560 --> 00:19:57.960]  你有多少股票
[00:19:57.960 --> 00:19:59.860]  你有多少住宅
[00:19:59.860 --> 00:20:04.860]  等等去定義你的價錢牌
[00:20:04.860 --> 00:20:08.060]  有人說這個情況是什麼情況呢
[00:20:08.060 --> 00:20:11.660]  就是說這個情況就好像一個比喻裡面說的
[00:20:11.660 --> 00:20:16.260]  有一個人出來搗亂了一間店鋪
[00:20:16.260 --> 00:20:19.660]  把價錢牌亂貼
[00:20:19.660 --> 00:20:21.260]  貼完之後
[00:20:21.260 --> 00:20:26.160]  你的真正價值和你的價錢牌不一樣
[00:20:26.160 --> 00:20:30.560]  以至到你已經被人貼了是30% off
[00:20:30.560 --> 00:20:33.260]  或者是70% off
[00:20:33.260 --> 00:20:36.760]  被人定義了你是7折
[00:20:36.760 --> 00:20:40.460]  把你的價值定義了只剩下3折
[00:20:40.460 --> 00:20:46.260]  甚至乎有人被人定義到什麼都不值
[00:20:46.260 --> 00:20:49.960]  他就說當你藉著這些擁有的東西去定義自己的時候
[00:20:49.960 --> 00:20:51.060]  就會出現這個問題
[00:20:51.060 --> 00:20:55.160]  你的優先次序就會搞亂了
[00:20:55.160 --> 00:20:56.160]  很簡單
[00:20:56.160 --> 00:20:57.760]  問一個問題
[00:20:57.760 --> 00:21:00.860]  這些是什麼呢
[00:21:00.860 --> 00:21:04.860]  銀紙
[00:21:04.860 --> 00:21:07.060]  等等你把錢包都給我
[00:21:07.060 --> 00:21:10.460]  我最喜歡收集廢紙
[00:21:10.460 --> 00:21:11.860]  這張是什麼呢
[00:21:11.860 --> 00:21:14.760]  就是100元美金
[00:21:14.760 --> 00:21:16.860]  值多少錢
[00:21:16.860 --> 00:21:18.860]  100元美金
[00:21:18.860 --> 00:21:21.460]  我在這裡挖花了這張紙
[00:21:21.460 --> 00:21:23.660]  值多少錢
[00:21:23.660 --> 00:21:25.860]  我拿走它
[00:21:25.860 --> 00:21:28.660]  我再扔兩腳
[00:21:28.660 --> 00:21:31.560]  稍後用了它
[00:21:31.560 --> 00:21:32.660]  再扔兩腳
[00:21:32.660 --> 00:21:34.460]  值多少錢
[00:21:34.460 --> 00:21:35.860]  100元美金
[00:21:35.860 --> 00:21:38.460]  真的
[00:21:38.460 --> 00:21:40.860]  真的100元美金
[00:21:40.860 --> 00:21:43.560]  你想想我們的價值
[00:21:43.560 --> 00:21:47.060]  有時候有人多說你兩句
[00:21:47.060 --> 00:21:52.660]  有時候你的工作不如意
[00:21:52.660 --> 00:21:54.460]  你生活很老套
[00:21:54.460 --> 00:21:56.260]  你的婚姻失敗
[00:21:56.260 --> 00:21:58.960]  這些東西成為你的價錢牌之後
[00:21:58.960 --> 00:22:04.160]  不斷不斷將你的價錢折上折
[00:22:04.160 --> 00:22:06.460]  折到一個地步你開始懷疑自己
[00:22:06.460 --> 00:22:10.060]  其實你自己沒有價值
[00:22:10.060 --> 00:22:11.460]  很多人輕生就是這個原因
[00:22:11.460 --> 00:22:14.160]  因為覺得自己沒有價值
[00:22:14.160 --> 00:22:15.460]  他有沒有看回自己
[00:22:15.460 --> 00:22:19.060]  其實值多少
[00:22:19.060 --> 00:22:19.960]  他值100元的話
[00:22:19.960 --> 00:22:21.060]  就算你拿走他
[00:22:21.060 --> 00:22:22.360]  他都是值100元
[00:22:22.360 --> 00:22:23.360]  我們的生命價值
[00:22:23.360 --> 00:22:27.760]  原來不知不覺被這些錯誤的價錢牌
[00:22:27.760 --> 00:22:29.360]  去標籤錯了我們
[00:22:29.360 --> 00:22:30.960]  甚至被誤導
[00:22:30.960 --> 00:22:34.860]  令我們看自己不斷折上折
[00:22:34.860 --> 00:22:38.260]  看自己什麼都不值
[00:22:38.260 --> 00:22:40.460]  這個就是我們人生次序裡面
[00:22:40.460 --> 00:22:44.460]  調轉錯誤所引致的問題
[00:22:44.460 --> 00:22:46.660]  所以這裡說
[00:22:46.660 --> 00:22:49.260]  坊間有一個這樣的說法
[00:22:49.260 --> 00:22:51.760]  除了有我們剛才讀的八幅之外
[00:22:51.760 --> 00:22:53.960]  還有另外一個八幅
[00:22:53.960 --> 00:22:55.360]  你想一想這個八幅
[00:22:55.360 --> 00:22:59.160]  是不是在你生活裡面都存在著呢
[00:22:59.160 --> 00:23:02.160]  這個叫魔鬼八幅
[00:23:02.160 --> 00:23:03.560]  魔鬼八幅告訴我
[00:23:03.560 --> 00:23:07.060]  我們怎樣去面對這個社會的生活呢
[00:23:07.060 --> 00:23:08.260]  第一個的幅是什麼呢
[00:23:08.260 --> 00:23:10.960]  他說處處逼人的有福了
[00:23:10.960 --> 00:23:14.760]  因為他們在世上得享高位
[00:23:14.760 --> 00:23:17.560]  你有沒有發現你在做事的環境裡面
[00:23:17.560 --> 00:23:22.560]  越是處處逼人不斷去壓迫別人
[00:23:22.560 --> 00:23:25.560]  那些人就好像越多空間那樣
[00:23:25.560 --> 00:23:27.360]  你越是被人壓迫那個
[00:23:27.360 --> 00:23:29.660]  你發現你越來越縮了一塊
[00:23:29.660 --> 00:23:31.160]  不知道怎麼辦
[00:23:31.160 --> 00:23:33.860]  而那些人往往都好像
[00:23:33.860 --> 00:23:35.860]  在公司裡面很快就升職
[00:23:35.860 --> 00:23:39.560]  找到一些洞路得到高位
[00:23:39.560 --> 00:23:42.460]  接著冷酷無情的人有福了
[00:23:42.460 --> 00:23:43.960]  冷酷無情就是說
[00:23:43.960 --> 00:23:46.860]  藏起自己的感情的人就有福了
[00:23:46.860 --> 00:23:50.060]  因為人生決不能傷他分毫
[00:23:50.060 --> 00:23:52.260]  那就不會受傷害
[00:23:52.260 --> 00:23:54.060]  當你不付出你的情感
[00:23:54.060 --> 00:23:56.660]  你就永遠都不會受到傷害
[00:23:56.660 --> 00:23:58.260]  是不是這樣呢
[00:23:58.260 --> 00:24:02.860]  第三就是抱怨投訴的人有福了
[00:24:02.860 --> 00:24:05.860]  很多人喜歡抱怨投訴
[00:24:05.860 --> 00:24:09.460]  他說這些人在世上得以任意妄為
[00:24:09.460 --> 00:24:11.060]  你有沒有發現是這樣的
[00:24:11.060 --> 00:24:12.860]  就是說自己不對
[00:24:12.860 --> 00:24:14.460]  只要大大聲聲投訴
[00:24:14.460 --> 00:24:16.760]  是你不對了
[00:24:16.760 --> 00:24:19.060]  那就好像自己就對了
[00:24:19.060 --> 00:24:21.060]  如果你看新聞
[00:24:21.060 --> 00:24:22.860]  真的是天天都有
[00:24:22.860 --> 00:24:25.360]  就是不斷在抱怨投訴的時候
[00:24:25.360 --> 00:24:27.460]  越大聲越是公開
[00:24:27.460 --> 00:24:29.360]  就好像越是自己對
[00:24:29.360 --> 00:24:34.360]  就令自己覺得自己是唯一正確的
[00:24:34.360 --> 00:24:36.460]  不去反省的人有福了
[00:24:36.460 --> 00:24:39.360]  如果當一個人不去反省的時候
[00:24:39.360 --> 00:24:41.660]  有些人就會覺得自己能夠從
[00:24:41.660 --> 00:24:45.460]  不需要為自己的罪去發愁去擔憂
[00:24:45.460 --> 00:24:46.860]  當一個人不反省的話
[00:24:46.860 --> 00:24:49.060]  怎麼會覺得自己知罪呢
[00:24:49.060 --> 00:24:53.160]  怎麼會為罪為義去自己審查自己呢
[00:24:53.160 --> 00:24:54.860]  不會
[00:24:54.860 --> 00:24:56.560]  逼他人的有福了
[00:24:56.560 --> 00:24:59.460]  因為他們可以坐享其成
[00:24:59.460 --> 00:25:01.360]  小時候圓滑的人有福了
[00:25:01.360 --> 00:25:05.260]  因為他們懂得門路去轉空隙
[00:25:05.260 --> 00:25:07.660]  找一些隙縫去找好處
[00:25:07.660 --> 00:25:09.760]  挑起爭端的人有福了
[00:25:09.760 --> 00:25:11.860]  當令到人與人之間有爭端
[00:25:11.860 --> 00:25:13.960]  國與國之間有爭端的人的話
[00:25:13.960 --> 00:25:16.960]  他們就可以從中得到好處
[00:25:16.960 --> 00:25:18.360]  惹是生非的人有福了
[00:25:18.360 --> 00:25:22.060]  因為人人都會遷就他們
[00:25:22.060 --> 00:25:24.560]  當你看到這八個魔鬼八幅的時候
[00:25:24.560 --> 00:25:26.260]  你有沒有想一下
[00:25:26.260 --> 00:25:27.360]  你外面面對的社會
[00:25:27.360 --> 00:25:30.060]  是不是很多人都在做這些事
[00:25:30.060 --> 00:25:31.560]  很多人都在做這些事
[00:25:31.560 --> 00:25:32.360]  但是那些人
[00:25:32.360 --> 00:25:33.660]  你總是看到好像
[00:25:33.660 --> 00:25:35.660]  他們還拿了很多好處
[00:25:35.660 --> 00:25:36.560]  是不是
[00:25:36.560 --> 00:25:40.260]  好像更加那些人為了遷就他
[00:25:40.260 --> 00:25:44.460]  總是給他們優先
[00:25:44.460 --> 00:25:45.660]  所以這種方法
[00:25:45.660 --> 00:25:47.560]  令到很多人都會
[00:25:47.560 --> 00:25:48.360]  不知不覺
[00:25:48.360 --> 00:25:50.660]  墮入了魔鬼的圈套
[00:25:50.660 --> 00:25:56.760]  搞錯了有福的一個正確的優先之處
[00:25:56.760 --> 00:25:58.460]  不是要去擁有什麼
[00:25:58.460 --> 00:26:01.560]  而是我們究竟是一個怎樣的人
[00:26:01.560 --> 00:26:02.660]  最近有兩則新聞
[00:26:02.660 --> 00:26:04.660]  不知道你有沒有看過
[00:26:04.660 --> 00:26:07.360]  有沒有看過左邊那則新聞
[00:26:07.360 --> 00:26:09.160]  會笑的就是有看過
[00:26:09.160 --> 00:26:11.360]  右邊那則新聞
[00:26:11.360 --> 00:26:13.260]  右邊那則新聞沒有了
[00:26:13.260 --> 00:26:15.260]  簡單說左邊那則新聞就是
[00:26:15.260 --> 00:26:17.360]  有一個CEO
[00:26:17.360 --> 00:26:18.360]  就是那個男人
[00:26:18.360 --> 00:26:19.760]  有一間公司的CEO
[00:26:19.760 --> 00:26:20.960]  就是總裁來的
[00:26:20.960 --> 00:26:24.660]  他就去一個co-pay的演唱會
[00:26:24.660 --> 00:26:26.460]  接著就抱著一個女人
[00:26:26.460 --> 00:26:27.960]  很開心了
[00:26:27.960 --> 00:26:30.160]  結果就被鏡頭拍到
[00:26:30.160 --> 00:26:32.260]  那些叫kiss cam拍到他了
[00:26:32.260 --> 00:26:34.960]  接著就出事了
[00:26:34.960 --> 00:26:39.160]  原來他是一個有婦之夫
[00:26:39.160 --> 00:26:41.960]  那個女人是一個有夫之婦
[00:26:41.960 --> 00:26:43.760]  他們兩個就這樣在裡面
[00:26:43.760 --> 00:26:47.460]  其實就是在偷情了
[00:26:47.460 --> 00:26:48.260]  接著呢
[00:26:48.260 --> 00:26:50.360]  你知不知道之後還大大聲說
[00:26:50.360 --> 00:26:52.760]  要告那個co-pay
[00:26:52.760 --> 00:26:53.760]  我說什麼為什麼
[00:26:53.760 --> 00:26:57.560]  因為你侵犯了我的私隱
[00:26:57.560 --> 00:26:59.160]  他在那個演唱會
[00:26:59.160 --> 00:27:00.860]  就是一萬多人的場合
[00:27:00.860 --> 00:27:02.660]  公開地抱著一個女人
[00:27:02.660 --> 00:27:04.360]  他說這個是私隱
[00:27:04.360 --> 00:27:05.160]  那代表什麼呢
[00:27:05.160 --> 00:27:07.760]  他覺得自己沒有犯錯
[00:27:07.760 --> 00:27:09.560]  就是在婚姻裡面有婚外情
[00:27:09.560 --> 00:27:10.460]  沒有犯錯
[00:27:10.460 --> 00:27:13.060]  你發現了是你不對
[00:27:13.060 --> 00:27:14.260]  是這樣的
[00:27:14.260 --> 00:27:15.660]  就是你做錯事是你不對
[00:27:15.660 --> 00:27:17.160]  不是做錯那個不對
[00:27:17.160 --> 00:27:20.160]  是你發現他做錯是不對
[00:27:20.160 --> 00:27:22.060]  就是你覺得有問題
[00:27:22.060 --> 00:27:23.760]  你問問題
[00:27:23.760 --> 00:27:26.060]  就是你怎麼解決這個問題
[00:27:26.060 --> 00:27:27.560]  就是解決了問問題的人
[00:27:27.560 --> 00:27:30.360]  就解決了這個問題
[00:27:30.360 --> 00:27:31.360]  是不是
[00:27:31.360 --> 00:27:32.460]  就是這樣的
[00:27:32.460 --> 00:27:36.160]  所以問問題的人通常都是壞的
[00:27:36.160 --> 00:27:37.560]  但是真的做錯事
[00:27:37.560 --> 00:27:40.260]  覺得好像被人包庇似的
[00:27:40.260 --> 00:27:41.860]  這個社會有時候都是這樣
[00:27:41.860 --> 00:27:44.960]  所以說這些人永遠都不懂得反省
[00:27:44.960 --> 00:27:47.160]  右邊那個就是再新一點的
[00:27:47.160 --> 00:27:48.760]  就是什麼呢
[00:27:48.760 --> 00:27:50.260]  在一個US Open
[00:27:50.260 --> 00:27:52.660]  就是美國的網球比賽裡面
[00:27:52.660 --> 00:27:56.160]  那個網球員給了一頂帽子
[00:27:56.160 --> 00:27:57.860]  給前面那個小孩
[00:27:57.860 --> 00:28:00.860]  旁邊那個人又是一個CEO
[00:28:00.860 --> 00:28:02.760]  CEO都很閒 經常看比賽
[00:28:02.760 --> 00:28:04.160]  看演唱會
[00:28:04.160 --> 00:28:06.560]  就搶了旁邊那個小孩
[00:28:06.560 --> 00:28:07.860]  搶完之後怎麼樣呢
[00:28:07.860 --> 00:28:10.860]  立刻塞進老婆的袋裡面
[00:28:10.860 --> 00:28:12.560]  是立刻塞進去
[00:28:12.560 --> 00:28:14.460]  沒有理那個小孩
[00:28:14.460 --> 00:28:16.760]  但是又是被鏡頭拍到
[00:28:16.760 --> 00:28:20.860]  然後當然就失敗了
[00:28:20.860 --> 00:28:22.260]  但是其中一個
[00:28:22.260 --> 00:28:23.860]  我不知道是不是真的
[00:28:23.860 --> 00:28:27.260]  網上說其中一個他的說法就是
[00:28:27.260 --> 00:28:30.360]  這個世界是first come first serve的
[00:28:30.360 --> 00:28:31.260]  先到先得
[00:28:31.260 --> 00:28:33.060]  誰搶就誰先
[00:28:33.060 --> 00:28:35.660]  因為你沒到過小孩的手
[00:28:35.660 --> 00:28:37.160]  我中間搶了
[00:28:37.160 --> 00:28:40.060]  那不就是我的了
[00:28:40.060 --> 00:28:41.460]  原來是這樣的
[00:28:41.460 --> 00:28:42.860]  這個世界是告訴你
[00:28:42.860 --> 00:28:44.260]  不斷要拿多一點
[00:28:44.260 --> 00:28:46.460]  拿多一點 擁有多一點
[00:28:46.460 --> 00:28:49.060]  那是不是真的有福氣呢
[00:28:49.060 --> 00:28:50.160]  這裡告訴我們
[00:28:50.160 --> 00:28:52.560]  我們真的要去小心
[00:28:52.560 --> 00:28:55.560]  有福氣不是在於我們得到什麼
[00:28:55.560 --> 00:28:57.360]  而是你是一個怎樣的人
[00:28:57.360 --> 00:28:58.660]  才能夠確保你
[00:28:58.660 --> 00:29:00.360]  能夠得到別人的尊重
[00:29:00.360 --> 00:29:01.860]  得到別人的重視
[00:29:01.860 --> 00:29:04.860]  值得得到上帝的福氣呢
[00:29:04.860 --> 00:29:05.760]  這個是第一點
[00:29:05.760 --> 00:29:09.960]  我想大家去思考的
[00:29:09.960 --> 00:29:12.560]  好 到了第二點的時候
[00:29:12.560 --> 00:29:13.760]  既然是這樣
[00:29:13.760 --> 00:29:15.560]  我們耶穌說
[00:29:15.560 --> 00:29:17.460]  怎樣成為一個有福的人呢
[00:29:17.460 --> 00:29:18.260]  或者這麼說
[00:29:18.260 --> 00:29:19.960]  耶穌眼裡有福的人
[00:29:19.960 --> 00:29:22.460]  是什麼人呢
[00:29:22.460 --> 00:29:24.060]  我們又試試看
[00:29:24.060 --> 00:29:24.960]  我們時間觀是
[00:29:24.960 --> 00:29:26.560]  如果不行的話
[00:29:26.560 --> 00:29:28.660]  未必可以看完
[00:29:28.660 --> 00:29:30.260]  但是呢
[00:29:30.260 --> 00:29:31.360]  我記得耶穌說
[00:29:31.360 --> 00:29:31.960]  這裡八福
[00:29:31.960 --> 00:29:33.160]  正如我說的
[00:29:33.160 --> 00:29:37.660]  八種人的狀況
[00:29:37.660 --> 00:29:38.860]  是一個怎樣的Being
[00:29:38.860 --> 00:29:41.660]  一個怎樣的Human Being呢
[00:29:41.660 --> 00:29:42.660]  第一個是什麼呢
[00:29:42.660 --> 00:29:46.060]  就是心靈貧窮的人有福了
[00:29:46.060 --> 00:29:48.560]  因為天國是他們的
[00:29:48.560 --> 00:29:50.360]  這裡說一個心靈的貧窮
[00:29:50.360 --> 00:29:52.360]  是怎樣狀況呢
[00:29:52.360 --> 00:29:53.860]  就是相對於肉體
[00:29:53.860 --> 00:29:56.760]  肉體的貧窮大家很明白了
[00:29:56.760 --> 00:29:59.660]  其實沒有人明白肉體的貧窮
[00:29:59.660 --> 00:30:00.760]  就是沒有人救我窮
[00:30:00.760 --> 00:30:02.760]  你們不要明白
[00:30:02.760 --> 00:30:04.360]  但這裡說肉體的貧窮
[00:30:04.360 --> 00:30:05.960]  是說經濟上的缺乏
[00:30:05.960 --> 00:30:07.660]  社會裡面很低微
[00:30:07.660 --> 00:30:09.060]  這些都是肉體上的貧窮
[00:30:09.060 --> 00:30:10.660]  不過耶穌強調的
[00:30:10.660 --> 00:30:13.060]  是那種心靈的貧窮是什麼呢
[00:30:13.060 --> 00:30:16.360]  心裡面有沒有神呢
[00:30:16.360 --> 00:30:18.260]  他說一些
[00:30:18.260 --> 00:30:19.860]  當一個人願意承認自己
[00:30:19.860 --> 00:30:21.760]  心靈是貧窮的時候
[00:30:21.760 --> 00:30:24.460]  他就承認自己無所依賴
[00:30:24.460 --> 00:30:27.460]  只有完全的信靠神
[00:30:27.460 --> 00:30:29.360]  覺得什麼都沒有東西靠得到
[00:30:29.360 --> 00:30:31.660]  而只有只可以靠神的時候
[00:30:31.660 --> 00:30:34.560]  這種人就叫做心靈的貧窮
[00:30:34.560 --> 00:30:38.260]  我們或者叫做虛心的人
[00:30:38.260 --> 00:30:39.860]  這種心靈的貧窮的人
[00:30:39.860 --> 00:30:42.360]  那個狀態正正因為他認定了
[00:30:42.360 --> 00:30:43.960]  他沒有東西可以再依靠
[00:30:43.960 --> 00:30:45.860]  完全的依靠神的話
[00:30:45.860 --> 00:30:47.060]  代表了這個人
[00:30:47.060 --> 00:30:50.060]  他是要圍著神去轉
[00:30:50.060 --> 00:30:53.760]  而不是自我忠心
[00:30:53.760 --> 00:30:54.460]  當一個人知道
[00:30:54.460 --> 00:30:56.360]  他不能夠以自我為忠心的話
[00:30:56.360 --> 00:30:57.760]  他就能夠知道
[00:30:57.760 --> 00:31:01.660]  在神面前他是要欠他
[00:31:01.660 --> 00:31:03.460]  他願意將他的生命
[00:31:03.460 --> 00:31:05.060]  完全交託給神
[00:31:05.060 --> 00:31:07.460]  才能夠擁有到神的國
[00:31:07.460 --> 00:31:08.560]  才能夠享受到
[00:31:08.560 --> 00:31:12.360]  從屬天而來的歡喜和快樂
[00:31:12.360 --> 00:31:15.160]  所以心靈貧窮的人
[00:31:15.160 --> 00:31:16.660]  天國是他們的
[00:31:16.660 --> 00:31:17.960]  因為他對神的渴慕
[00:31:17.960 --> 00:31:19.860]  以致他們能夠願意追求
[00:31:19.860 --> 00:31:23.560]  擁有神的國度
[00:31:23.560 --> 00:31:25.260]  謙虛的相反
[00:31:25.260 --> 00:31:28.260]  或者心靈貧窮的一個相反
[00:31:28.260 --> 00:31:30.060]  其實就是說一種驕傲
[00:31:30.060 --> 00:31:31.860]  一種屬靈的驕傲
[00:31:31.860 --> 00:31:33.760]  驕傲就是我們覺得
[00:31:33.760 --> 00:31:36.560]  不需要擁有神所賜日的福分
[00:31:36.560 --> 00:31:38.160]  也不需要靠神
[00:31:38.160 --> 00:31:41.260]  去得到自己的人生
[00:31:41.260 --> 00:31:43.960]  所以這種人是很難在神面前
[00:31:43.960 --> 00:31:46.060]  去謙虛起來
[00:31:46.060 --> 00:31:47.360]  當然關於謙虛的功課
[00:31:47.360 --> 00:31:51.360]  我們之後的肥立秘書的講員
[00:31:51.360 --> 00:31:54.060]  都會繼續講
[00:31:54.060 --> 00:31:58.160]  但是我想一個漫畫
[00:31:58.160 --> 00:32:01.260]  大家有沒有看過花生漫畫
[00:32:01.260 --> 00:32:03.760]  花生漫畫裡面其中有一幕
[00:32:03.760 --> 00:32:06.860]  就是有一個故事是在講
[00:32:06.860 --> 00:32:08.660]  花生漫畫裡面
[00:32:08.660 --> 00:32:11.060]  其中一個小朋友Linus
[00:32:11.060 --> 00:32:14.460]  和Charlie Brown 查理布朗
[00:32:14.460 --> 00:32:17.860]  他們試過有一次坐下來聊天
[00:32:17.860 --> 00:32:20.160]  聊著他們的人生大計
[00:32:20.160 --> 00:32:22.760]  其中Linus就說
[00:32:22.760 --> 00:32:24.060]  我長大了之後
[00:32:24.060 --> 00:32:25.660]  我想我要成為一個
[00:32:25.660 --> 00:32:29.260]  謙虛的鄉間的小醫生
[00:32:29.260 --> 00:32:31.560]  很想成為一個謙虛鄉間的小醫生
[00:32:31.560 --> 00:32:33.260]  我會住在城市裡面
[00:32:33.260 --> 00:32:35.360]  每一個清晨起來的時候
[00:32:35.360 --> 00:32:37.160]  我就會坐上跑車
[00:32:37.160 --> 00:32:39.860]  朝著鄉間送出前進
[00:32:39.860 --> 00:32:43.460]  然後我會開始每一天的診治工作
[00:32:43.460 --> 00:32:45.660]  我要讓方圓幾十里的人
[00:32:45.660 --> 00:32:48.760]  每一個人都會由我來醫治
[00:32:48.760 --> 00:32:50.260]  他最後這樣說
[00:32:50.260 --> 00:32:51.460]  他說我會成為一個
[00:32:51.460 --> 00:32:56.460]  文明世界的謙虛鄉間小醫生
[00:32:56.460 --> 00:33:00.160]  夠不夠謙虛
[00:33:00.160 --> 00:33:01.060]  我要成為一個
[00:33:01.060 --> 00:33:06.660]  文明世界鄉間的小醫生
[00:33:06.660 --> 00:33:08.560]  原來我們知道
[00:33:08.560 --> 00:33:11.060]  一種謙虛的狀況
[00:33:11.060 --> 00:33:14.260]  其實真的很難去學習
[00:33:14.260 --> 00:33:15.060]  或者很難去做
[00:33:15.060 --> 00:33:17.760]  因為你越是告訴別人你謙虛
[00:33:17.760 --> 00:33:20.060]  你就越不謙虛
[00:33:20.060 --> 00:33:20.860]  你越是告訴別人
[00:33:20.860 --> 00:33:23.060]  你成為一個世界最謙虛的人
[00:33:23.060 --> 00:33:25.860]  你就成為一個世界最不謙虛的人
[00:33:25.860 --> 00:33:29.260]  但是這個狀況正正好提醒我們
[00:33:29.260 --> 00:33:30.260]  心靈貧窮的人
[00:33:30.260 --> 00:33:31.760]  正正好承認就是
[00:33:31.760 --> 00:33:33.860]  我沒有辦法靠自己去謙虛
[00:33:33.860 --> 00:33:36.160]  我只能夠對神說
[00:33:36.160 --> 00:33:38.260]  神啊 你去做吧
[00:33:38.260 --> 00:33:39.560]  我就交給你了
[00:33:39.560 --> 00:33:41.360]  我願意順服神
[00:33:41.360 --> 00:33:44.860]  認定了神是唯一能夠幫到你的人
[00:33:44.860 --> 00:33:46.760]  因為你知道你在心靈裡面
[00:33:46.760 --> 00:33:49.460]  你是缺乏的
