
[00:00:00.000 --> 00:00:03.400]  (主持人) 各位兄弟姐妹平安,我們今天再看詩篇,
[00:13:58.200 --> 00:13:59.700]  而且傳道永遠,
[00:13:59.700 --> 00:14:00.700]  傳言公義,
[00:14:00.700 --> 00:14:03.200]  這是上帝聖經的話語,
[00:14:03.200 --> 00:14:05.200]  給我們各樣的好處。
[00:14:05.200 --> 00:14:06.200]  不單單是這樣,
[00:14:06.200 --> 00:14:07.700]  第十節說到,
[00:14:07.700 --> 00:14:12.200]  「都比金子可羨慕,且比極多的精金可羨慕,
[00:14:12.200 --> 00:14:16.700]  好像黃金那麼珍貴,那麼吸引人,
[00:14:16.700 --> 00:14:20.200]  而且比勿甘甜,且比風防下敵的勿甘甜,
[00:14:20.200 --> 00:14:23.200]  聽得明白,很開心,很甘甜。」
[00:14:23.200 --> 00:14:26.200]  不知道這個是不是你自己的感受,
[00:14:26.200 --> 00:14:27.700]  或者你的經歷呢?
[00:14:27.700 --> 00:14:29.200]  其實我每年聽培靈會,
[00:14:29.200 --> 00:14:31.700]  當別人解釋得很清楚的時候,
[00:14:31.700 --> 00:14:33.700]  我覺得很開心,聽明白了。
[00:14:33.700 --> 00:14:34.700]  我也知道,
[00:14:34.700 --> 00:14:38.200]  見到很多弟兄姊妹有這個心腸、心情,
[00:14:38.200 --> 00:14:40.200]  所以很多人排著隊回來聽,
[00:14:40.200 --> 00:14:41.200]  九龍聖鎮信會,
[00:14:41.200 --> 00:14:43.200]  你以為七點鐘去到有位置,
[00:14:43.200 --> 00:14:44.700]  要早點去才有位置,
[00:14:44.700 --> 00:14:46.700]  很多人排著隊聽,
[00:14:46.700 --> 00:14:49.700]  因為聽完講解得清楚明白的時候,
[00:14:49.700 --> 00:14:52.200]  是很開心、很甘甜、很珍貴。
[00:14:52.200 --> 00:14:53.700]  不單只是這樣,
[00:14:53.700 --> 00:14:55.200]  不單只是要去聽,
[00:14:55.200 --> 00:14:57.200]  其實自己看很多時候都可以。
[00:14:57.200 --> 00:14:59.200]  我稍後會再講我自己的經歷,
[00:14:59.200 --> 00:15:00.700]  以及弟兄姊妹的經歷。
[00:15:00.700 --> 00:15:02.700]  神的話語很寶貴,
[00:15:02.700 --> 00:15:05.700]  給我們有很大的力量,
[00:15:05.700 --> 00:15:08.700]  使我們心裡面暢快,
[00:15:08.700 --> 00:15:10.700]  在當中有很多的喜樂。
[00:15:10.700 --> 00:15:12.700]  但是這裡有一個條件,
[00:15:12.700 --> 00:15:14.700]  況且你僕人因此受警戒,
[00:15:14.700 --> 00:15:15.700]  守著者,
[00:15:15.700 --> 00:15:17.700]  所以便有大賞。
[00:15:17.700 --> 00:15:19.700]  有一個僕人的心態,
[00:15:19.700 --> 00:15:22.700]  去閱讀上帝的話語才行。
[00:15:22.700 --> 00:15:23.700]  就是說,
[00:15:23.700 --> 00:15:24.700]  如果你心裡面,
[00:15:24.700 --> 00:15:26.700]  我經常都覺得自高自大,
[00:15:26.700 --> 00:15:28.200]  經常跳跳踢踢,
[00:15:28.200 --> 00:15:29.200]  又或者這麼說,
[00:15:29.200 --> 00:15:30.700]  你心裡面經常都,
[00:15:30.700 --> 00:15:32.700]  看你哪裡錯,哪裡不對。
[00:15:32.700 --> 00:15:34.200]  其實多數我們自己看錯,
[00:15:34.200 --> 00:15:35.200]  但是我們經常覺得,
[00:15:35.200 --> 00:15:36.200]  這裡又不合理,
[00:15:36.200 --> 00:15:37.700]  那裡又不合我的想法,
[00:15:37.700 --> 00:15:39.200]  為什麼要這樣?
[00:15:39.200 --> 00:15:41.200]  當不是一個僕人心態的時候,
[00:15:41.200 --> 00:15:42.700]  我們未必領受到上帝,
[00:15:42.700 --> 00:15:45.200]  給我們藉著祂的話語的警戒。
[00:15:45.200 --> 00:15:47.200]  而且神的話語給我們,
[00:15:47.200 --> 00:15:49.700]  可以得著祂的賞賜。
[00:15:49.700 --> 00:15:51.700]  在這裡分享多一件事情,
[00:15:51.700 --> 00:15:55.200]  有一位老老的姊妹,
[00:15:55.200 --> 00:15:56.200]  一年長的姊妹,
[00:15:56.200 --> 00:15:58.700]  那位姊妹每天都看聖經,
[00:15:58.700 --> 00:16:00.700]  有一天她看見聖經的話語,
[00:16:00.700 --> 00:16:02.200]  講到什麼呢?
[00:16:02.200 --> 00:16:04.200]  講到神的話語吩咐她,
[00:16:04.200 --> 00:16:06.200]  「不可貪戀人的妻子,
[00:16:06.200 --> 00:16:08.700]  房屋,田地,牛奴,
[00:16:08.700 --> 00:16:09.700]  並他一切所有的」
[00:16:09.700 --> 00:16:11.200]  這十大來的,對不對?
[00:16:11.200 --> 00:16:12.200]  她記住,
[00:16:12.200 --> 00:16:13.200]  那天聽完之後,
[00:16:13.200 --> 00:16:14.200]  很深印象,
[00:16:14.200 --> 00:16:15.700]  「不可貪戀人的妻子,
[00:16:15.700 --> 00:16:17.200]  房屋,田地,牛奴,
[00:16:17.200 --> 00:16:19.200]  並他一切所有的」
[00:16:19.200 --> 00:16:21.200]  那天她如常去買菜,
[00:16:21.200 --> 00:16:23.200]  買菜都是平時買開的,
[00:16:23.200 --> 00:16:24.200]  那些師奶,
[00:16:24.200 --> 00:16:25.700]  那些賣菜的姊姊,
[00:16:25.700 --> 00:16:27.200]  她在買菜的時候,
[00:16:27.200 --> 00:16:28.700]  平常也是付錢,
[00:16:28.700 --> 00:16:29.700]  然後會找錢,
[00:16:29.700 --> 00:16:30.700]  找錢一找,
[00:16:30.700 --> 00:16:32.700]  找多了幾十元給她,
[00:16:32.700 --> 00:16:33.700]  突然間,
[00:16:33.700 --> 00:16:35.200]  有多幾十元拿在手上,
[00:16:35.200 --> 00:16:36.200]  心裏卜卜跳,
[00:16:36.200 --> 00:16:38.200]  有幾十元多了,
[00:16:38.200 --> 00:16:40.700]  「不可貪戀人的妻子,
[00:16:40.700 --> 00:16:42.200]  房屋,田地,牛奴,
[00:16:42.200 --> 00:16:43.700]  並他一切所有的」
[00:16:43.700 --> 00:16:45.200]  還有,
[00:16:45.200 --> 00:16:46.200]  她平時,
[00:16:46.200 --> 00:16:47.200]  她想想,
[00:16:47.200 --> 00:16:49.200]  她平時騙錢都騙我很多,
[00:16:49.200 --> 00:16:51.200]  她平時騙我這麼多錢,
[00:16:51.200 --> 00:16:53.200]  這次當是補償都可以,
[00:16:53.200 --> 00:16:54.200]  是吧?
[00:16:54.200 --> 00:16:56.200]  那就無數了,
[00:16:56.200 --> 00:16:57.200]  但是再想一想,
[00:16:57.200 --> 00:16:58.200]  不是的,
[00:16:58.200 --> 00:16:59.200]  還有,
[00:16:59.200 --> 00:17:01.200]  「一切所有的」,
[00:17:01.200 --> 00:17:03.200]  算了,
[00:17:03.200 --> 00:17:05.200]  還給你,
[00:17:05.200 --> 00:17:06.200]  找多了,
[00:17:06.200 --> 00:17:08.200]  不用找這麼多,
[00:17:08.200 --> 00:17:09.200]  然後那位,
[00:17:09.200 --> 00:17:11.200]  平時買菜都見熟,
[00:17:11.200 --> 00:17:13.200]  習慣「熟口熟面」,
[00:17:13.200 --> 00:17:14.200]  喂,阿嬸,
[00:17:14.200 --> 00:17:16.200]  你這麼公道,
[00:17:16.200 --> 00:17:18.200]  真是好,
[00:17:18.200 --> 00:17:19.200]  找給我,
[00:17:19.200 --> 00:17:21.200]  平時人們代了就算了,
[00:17:21.200 --> 00:17:22.200]  你真是好,
[00:17:22.200 --> 00:17:23.200]  她說,
[00:17:23.200 --> 00:17:24.200]  我們是基督徒,
[00:17:24.200 --> 00:17:25.200]  神叫我們貪心,
[00:17:25.200 --> 00:17:27.200]  就是這麼簡單,
[00:17:27.200 --> 00:17:29.200]  你相信神真是好,
[00:17:29.200 --> 00:17:31.200]  突然間我感受到,
[00:17:31.200 --> 00:17:32.200]  很溫暖,
[00:17:32.200 --> 00:17:34.200]  這個讚賞,
[00:17:34.200 --> 00:17:36.200]  比「極多的金子」更珍貴,
[00:17:36.200 --> 00:17:37.200]  感不感受到?
[00:17:37.200 --> 00:17:38.200]  不過還沒說完,
[00:17:38.200 --> 00:17:40.200]  但是她還是有反省人生,
[00:17:40.200 --> 00:17:42.200]  她說了幫我們常常反省自己,
[00:17:42.200 --> 00:17:43.200]  後來她回來,
[00:17:43.200 --> 00:17:45.200]  跟我說這個故事的時候,
[00:17:45.200 --> 00:17:46.200]  她說,
[00:17:46.200 --> 00:17:48.200]  不過如果是幾十萬,
[00:17:48.200 --> 00:17:50.200]  賺回幾十元,
[00:17:50.200 --> 00:17:51.200]  我覺得是很甘甜,
[00:17:51.200 --> 00:17:52.200]  幾十元算了,
[00:17:52.200 --> 00:17:54.200]  不用貪你那幾十元,
[00:17:54.200 --> 00:17:56.200]  人家又讚賞我,
[00:17:56.200 --> 00:17:57.200]  什麼都可以,
[00:17:57.200 --> 00:17:59.200]  但是如果是幾十萬又怎麼樣?
[00:17:59.200 --> 00:18:00.200]  她說,
[00:18:00.200 --> 00:18:01.200]  如果是幾十萬呢?
[00:18:01.200 --> 00:18:02.200]  如果是幾十萬,
[00:18:02.200 --> 00:18:03.200]  你快點告訴銀行,
[00:18:03.200 --> 00:18:05.200]  如果你的戶口突然多了幾十萬,
[00:18:05.200 --> 00:18:06.200]  那些叫洗黑錢,
[00:18:06.200 --> 00:18:08.200]  拉坐牢的那些,
[00:18:08.200 --> 00:18:10.200]  幾十萬不要貪那些錢,
[00:18:10.200 --> 00:18:11.200]  神警戒我們,
[00:18:11.200 --> 00:18:13.200]  免得我們受到網羅,
[00:18:13.200 --> 00:18:15.200]  所以求神幫助我們,
[00:18:15.200 --> 00:18:17.200]  神的話語去提醒我們,
[00:18:17.200 --> 00:18:18.200]  免得我們,
[00:18:18.200 --> 00:18:20.200]  也幫助我們受警戒,
[00:18:20.200 --> 00:18:22.200]  使我們得到賞賜,
[00:18:22.200 --> 00:18:24.200]  誰能知道自己的錯失,
[00:18:24.200 --> 00:18:25.200]  願你,
[00:18:25.200 --> 00:18:26.200]  誰能,
[00:18:26.200 --> 00:18:29.200]  這裡其實已經有一個代表性,
[00:18:29.200 --> 00:18:31.200]  這些叫做問題句,
[00:18:31.200 --> 00:18:34.200]  這些問題句已經代表了答案,
[00:18:34.200 --> 00:18:36.200]  就是看神話語的人,
[00:18:36.200 --> 00:18:38.200]  就知道自己的錯失,
[00:18:38.200 --> 00:18:40.200]  所以已經沒有答到,
[00:18:40.200 --> 00:18:42.200]  但是已經是假設你答了,
[00:18:42.200 --> 00:18:43.200]  我們怎麼能夠知道?
[00:18:43.200 --> 00:18:44.200]  就是看,
[00:18:44.200 --> 00:18:46.200]  常常閱讀上帝的話語,
[00:18:46.200 --> 00:18:48.200]  就能夠知道自己的錯失,
[00:18:48.200 --> 00:18:49.200]  接著下去,
[00:18:49.200 --> 00:18:52.200]  打後那幾節是一個祈禱來的,
[00:18:52.200 --> 00:18:55.200]  願你赦免我隱形未現的過錯,
[00:18:55.200 --> 00:18:57.200]  其實有時候我自己都,
[00:18:57.200 --> 00:18:59.200]  其實我犯的罪很多時候,
[00:18:59.200 --> 00:19:00.200]  或者我們犯的罪,
[00:19:00.200 --> 00:19:01.200]  其實別人不知道的,
[00:19:01.200 --> 00:19:02.200]  別人不知道你的心想什麼,
[00:19:02.200 --> 00:19:04.200]  或者說你表面都挺好的,
[00:19:04.200 --> 00:19:06.200]  但是其實你是有很多的過錯在當中,
[00:19:06.200 --> 00:19:08.200]  求你阻攔獨人,
[00:19:08.200 --> 00:19:10.200]  不犯任意妄為的罪,
[00:19:10.200 --> 00:19:11.200]  不容者罪,
[00:19:11.200 --> 00:19:12.200]  剋制我,
[00:19:12.200 --> 00:19:14.200]  我便完全免犯大罪,
[00:19:14.200 --> 00:19:15.200]  縱然別人不知道,
[00:19:15.200 --> 00:19:17.200]  但是你自己知道,
[00:19:17.200 --> 00:19:19.200]  但是天父都知,
[00:19:19.200 --> 00:19:21.200]  會提醒你免犯大罪,
[00:19:21.200 --> 00:19:23.200]  在這裡提一件事情,
[00:19:23.200 --> 00:19:25.200]  好像大衛一樣,
[00:19:25.200 --> 00:19:26.200]  大衛寫得來,
[00:19:26.200 --> 00:19:28.200]  是自己領回的東西,
[00:19:28.200 --> 00:19:31.200]  我上次講詩篇都有講過,
[00:19:31.200 --> 00:19:33.200]  大衛任意妄為的時候,
[00:19:33.200 --> 00:19:34.200]  就犯大罪,
[00:19:34.200 --> 00:19:36.200]  包括拔絲疤事件,
[00:19:36.200 --> 00:19:39.200]  包括數點文數,
[00:19:39.200 --> 00:19:41.200]  全部都是大罪來的,
[00:19:41.200 --> 00:19:43.200]  但是他和素羅的分別是什麼呢?
[00:19:43.200 --> 00:19:45.200]  神經話語在心裡,
[00:19:45.200 --> 00:19:47.200]  所以他有機會去認罪,
[00:19:47.200 --> 00:19:48.200]  悔改,
[00:19:48.200 --> 00:19:51.200]  不是長期陷在網羅之中,
[00:19:51.200 --> 00:19:53.200]  因為神的話語在心裡,
[00:19:53.200 --> 00:19:55.200]  已經藏在心裡,
[00:19:55.200 --> 00:19:57.200]  所以他有機會,
[00:19:57.200 --> 00:20:00.200]  仍然可以成為合神心意的人,
[00:20:00.200 --> 00:20:03.200]  不是我們有一個地步,
[00:20:03.200 --> 00:20:05.200]  叫做誠勝完美,
[00:20:05.200 --> 00:20:06.200]  我們追求完美,
[00:20:06.200 --> 00:20:07.200]  我們追求誠勝,
[00:20:07.200 --> 00:20:09.200]  但是我們知道在地上,
[00:20:09.200 --> 00:20:11.200]  我們不會還有距離,
[00:20:11.200 --> 00:20:13.200]  但是神幫我們,
[00:20:13.200 --> 00:20:16.200]  讓我們看清楚自己軟弱犯罪的時候,
[00:20:16.200 --> 00:20:18.200]  不要長期陷在網羅之中,
[00:20:18.200 --> 00:20:19.200]  我們會恨惡罪惡,
[00:20:19.200 --> 00:20:22.200]  因為神的話語就是讓我們恨惡罪惡,
[00:20:22.200 --> 00:20:24.200]  使我們離開罪惡,
[00:20:24.200 --> 00:20:26.200]  不是長期在罪惡當中,
[00:20:26.200 --> 00:20:29.200]  所以免得我受大的過犯,
[00:20:29.200 --> 00:20:31.200]  願耶和華我的盤石,
[00:20:31.200 --> 00:20:32.200]  我的救贖主,
[00:20:32.200 --> 00:20:35.200]  呼求上帝願我口中的言語,
[00:20:35.200 --> 00:20:39.200]  心裡的意念在你面前蒙越立,
[00:20:39.200 --> 00:20:42.200]  這也是他最後禱告的祈求,
[00:20:42.200 --> 00:20:44.200]  我口中的言語,
[00:20:44.200 --> 00:20:47.200]  心裡的想法也是蒙神越立,
[00:20:47.200 --> 00:20:49.200]  那是什麼意思呢?
[00:20:49.200 --> 00:20:50.200]  其實我們很多時候,
[00:20:50.200 --> 00:20:52.200]  好像亞國書所說的,
[00:20:52.200 --> 00:20:54.200]  我們的口是地獄的火,
[00:20:54.200 --> 00:20:56.200]  經常都噴出來,
[00:20:56.200 --> 00:20:58.200]  說些話傷害人家,
[00:20:58.200 --> 00:21:00.200]  很獨立的說話,
[00:21:00.200 --> 00:21:01.200]  說得人家很傷心,
[00:21:01.200 --> 00:21:02.200]  硬著硬著,
[00:21:02.200 --> 00:21:04.200]  其實說話真的很厲害,
[00:21:04.200 --> 00:21:07.200]  說話傷人的東西,
[00:21:07.200 --> 00:21:10.200]  很深的,
[00:21:10.200 --> 00:21:12.200]  亦有很多家庭跟我分享,
[00:21:12.200 --> 00:21:15.200]  一聽到家人某些說話,
[00:21:15.200 --> 00:21:18.200]  一聽到他刺激到神經,
[00:21:18.200 --> 00:21:20.200]  很深遠的內心創傷,
[00:21:20.200 --> 00:21:22.200]  會湧出來,
[00:21:22.200 --> 00:21:24.200]  最近我都有些弟兄姐妹,
[00:21:24.200 --> 00:21:25.200]  有些經歷跟我分享,
[00:21:25.200 --> 00:21:27.200]  她自己說到家裡,
[00:21:27.200 --> 00:21:29.200]  一聽到一句說話,
[00:21:29.200 --> 00:21:30.200]  不是那句說話,
[00:21:30.200 --> 00:21:32.200]  而是背後那一抽東西,
[00:21:32.200 --> 00:21:34.200]  那二十幾三十年來,
[00:21:34.200 --> 00:21:36.200]  她攻擊你的說話,
[00:21:36.200 --> 00:21:37.200]  貶低你的說話,
[00:21:37.200 --> 00:21:40.200]  踩你的東西都湧出來,
[00:21:40.200 --> 00:21:43.200]  口中的言語成為傷害別人的工具,
[00:21:43.200 --> 00:21:45.200]  但其實我的口是用來讚美神的,
[00:21:45.200 --> 00:21:47.200]  創造的時候是用來讚美神的,
[00:21:47.200 --> 00:21:49.200]  這個是私人的心願,
[00:21:49.200 --> 00:21:52.200]  願我可希望我口裡的說話,
[00:21:52.200 --> 00:21:53.200]  和心裡的意念,
[00:21:53.200 --> 00:21:55.200]  能夠在你面前蒙越,
[00:21:55.200 --> 00:21:57.200]  所以我想說多一個例子,
[00:21:57.200 --> 00:22:00.200]  這個例子是上個星期發生的,
[00:22:00.200 --> 00:22:06.200]  上個星期有位長長的姐妹求救,
[00:22:06.200 --> 00:22:07.200]  她向我求救,
[00:22:07.200 --> 00:22:11.200]  她說她鄰居鄰居是非常壞的,
[00:22:11.200 --> 00:22:12.200]  她很壞,
[00:22:12.200 --> 00:22:14.200]  我問她怎樣壞呢?
[00:22:14.200 --> 00:22:16.200]  她說她很壞,
[00:22:16.200 --> 00:22:18.200]  專門在我睡覺前,
[00:22:18.200 --> 00:22:20.200]  大聲說話,
[00:22:20.200 --> 00:22:23.200]  她的描述很大聲,
[00:22:23.200 --> 00:22:26.200]  令我整晚都睡不著,
[00:22:26.200 --> 00:22:28.200]  我問她是否壞呢?
[00:22:28.200 --> 00:22:30.200]  鄰居是否壞呢?
[00:22:30.200 --> 00:22:32.200]  她說她很壞,
[00:22:32.200 --> 00:22:33.200]  我問她是否壞呢?
[00:22:33.200 --> 00:22:34.200]  她說她很壞,
[00:22:34.200 --> 00:22:35.200]  她出來求救,
[00:22:35.200 --> 00:22:36.200]  我問她是否壞呢?
[00:22:36.200 --> 00:22:37.200]  她說她很壞,
[00:22:37.200 --> 00:22:38.200]  我問她是否壞呢?
[00:22:38.200 --> 00:22:39.200]  她說她很壞,
[00:22:39.200 --> 00:22:40.200]  我問她是否壞呢?
[00:22:40.200 --> 00:22:41.200]  她說她很壞,
[00:22:41.200 --> 00:22:42.200]  我問她是否壞呢?
[00:22:42.200 --> 00:22:43.200]  她說她很壞,
[00:22:43.200 --> 00:22:44.200]  我問她是否壞呢?
[00:22:44.200 --> 00:22:45.200]  她說她很壞,
[00:22:45.200 --> 00:22:46.200]  我問她是否壞呢?
[00:22:46.200 --> 00:22:47.200]  她說她很壞,
[00:22:47.200 --> 00:22:48.200]  我問她是否壞呢?
[00:22:48.200 --> 00:22:49.200]  她說她很壞,
[00:22:49.200 --> 00:22:50.200]  我問她是否壞呢?
[00:22:50.200 --> 00:22:51.200]  她說她很壞,
[00:22:51.200 --> 00:22:52.200]  我問她是否壞呢?
[00:22:52.200 --> 00:22:53.200]  她說她很壞,
[00:22:53.200 --> 00:22:54.200]  我問她是否壞呢?
[00:22:54.200 --> 00:22:55.200]  她說她很壞,
[00:22:55.200 --> 00:22:56.200]  我問她是否壞呢?
[00:22:56.200 --> 00:22:57.200]  她說她很壞,
[00:23:05.200 --> 00:23:06.200]  她說她很壞,
[00:23:06.200 --> 00:23:07.200]  我問她是否壞呢?
[00:23:07.200 --> 00:23:08.200]  她說她很壞,
[00:23:08.200 --> 00:23:09.200]  我問她是否壞呢?
[00:23:09.200 --> 00:23:10.200]  她說她很壞,
[00:23:10.200 --> 00:23:11.200]  我問她是否壞呢?
[00:23:11.200 --> 00:23:12.200]  她說她很壞,
[00:23:12.200 --> 00:23:13.200]  我問她是否壞呢?
[00:23:13.200 --> 00:23:14.200]  她說她很壞,
[00:23:14.200 --> 00:23:15.200]  我問她是否壞呢?
[00:23:15.200 --> 00:23:16.200]  她說她很壞,
[00:23:16.200 --> 00:23:17.200]  我問她是否壞呢?
[00:23:17.200 --> 00:23:18.200]  她說她很壞,
[00:23:18.200 --> 00:23:19.200]  我問她是否壞呢?
[00:23:19.200 --> 00:23:20.200]  她說她很壞,
[00:23:20.200 --> 00:23:21.200]  我問她是否壞呢?
[00:23:21.200 --> 00:23:22.200]  她說她很壞,
[00:23:22.200 --> 00:23:23.200]  我問她是否壞呢?
[00:23:23.200 --> 00:23:24.200]  她說她很壞,
[00:23:24.200 --> 00:23:25.200]  我問她是否壞呢?
[00:23:25.200 --> 00:23:26.200]  她說她很壞,
[00:23:26.200 --> 00:23:27.200]  我問她是否壞呢?
[00:23:36.200 --> 00:23:37.200]  這樣,
[00:23:37.200 --> 00:23:41.200]  明天買一包橙和蘋果的隔壁,
[00:23:41.200 --> 00:23:42.200]  跟隔壁說聲,
[00:23:42.200 --> 00:23:43.200]  不好意思,
[00:23:43.200 --> 00:23:46.200]  但叫婆婆道歉是很難的,
[00:23:46.200 --> 00:23:47.200]  所以我想說,
[00:23:47.200 --> 00:23:48.200]  他們是不肯道歉的,
[00:23:48.200 --> 00:23:49.200]  但不要說太多,
[00:23:49.200 --> 00:23:50.200]  總之送一盒橙,
[00:23:50.200 --> 00:23:52.200]  我將來都留意一下,
[00:23:52.200 --> 00:23:53.200]  自己關門,
[00:23:53.200 --> 00:23:54.200]  勢力一點,
[00:23:54.200 --> 00:23:55.200]  說完就快點走,
[00:23:55.200 --> 00:23:57.200]  因為我怕她說多兩句又吵架,
[00:23:57.200 --> 00:23:59.200]  所以送一包橙給隔壁,
[00:23:59.200 --> 00:24:00.200]  希望可以復和,
[00:24:00.200 --> 00:24:02.200]  但我只是說了這件事,
[00:24:02.200 --> 00:24:03.200]  我也想著我這個說法,
[00:24:03.200 --> 00:24:05.200]  我上星期就不在這裡,
[00:24:05.200 --> 00:24:07.200]  我在隔壁天堂天家廣道,
[00:24:07.200 --> 00:24:08.200]  說了這個故事,
[00:24:08.200 --> 00:24:09.200]  我是想著這樣做的,
[00:24:09.200 --> 00:24:13.200]  完了之後令我感動,
[00:24:13.200 --> 00:24:15.200]  我們太古城堂有得救,
[00:24:15.200 --> 00:24:16.200]  為什麼呢?
[00:24:16.200 --> 00:24:17.200]  因為完了之後,
[00:24:17.200 --> 00:24:18.200]  我說完之後,
[00:24:18.200 --> 00:24:20.200]  有個天堂天家的團友,
[00:24:20.200 --> 00:24:21.200]  完了,
[00:24:21.200 --> 00:24:25.200]  下午買了一罐WD-40,
[00:24:25.200 --> 00:24:28.200]  拿來放在我辦公室裡,
[00:24:28.200 --> 00:24:30.200]  應該跟婆婆接一接那個教,
[00:24:30.200 --> 00:24:31.200]  關門順一點,
[00:24:31.200 --> 00:24:33.200]  可能沒有那麼大力量,
[00:24:33.200 --> 00:24:34.200]  有時候可能是關門大力量,
[00:24:34.200 --> 00:24:36.200]  不過這個還不夠,
[00:24:36.200 --> 00:24:40.200]  還要多加一個海綿膠貼,
[00:24:40.200 --> 00:24:41.200]  年輕人自己買來,
[00:24:41.200 --> 00:24:44.200]  放在我桌上,
[00:24:44.200 --> 00:24:47.200]  心裡的意念蒙神月立,
[00:24:47.200 --> 00:24:48.200]  哇,
[00:24:48.200 --> 00:24:50.200]  真乖,
[00:24:50.200 --> 00:24:52.200]  我知道神的話語幫助你,
[00:24:52.200 --> 00:24:55.200]  是神啟發你改變你,
[00:24:55.200 --> 00:24:57.200]  願你口中的言語,
[00:24:57.200 --> 00:25:00.200]  心裡的意念在神面前蒙月立,
[00:25:00.200 --> 00:25:02.200]  我在這裡沒拆箱,
[00:25:02.200 --> 00:25:04.200]  所以我還沒找到婆婆,
[00:25:04.200 --> 00:25:06.200]  兒子你這麼乖,
[00:25:06.200 --> 00:25:08.200]  我這個星期一定要去找她,
[00:25:08.200 --> 00:25:10.200]  不過她肯不肯讓我唸,
[00:25:10.200 --> 00:25:11.200]  這是另外一回事,
[00:25:11.200 --> 00:25:12.200]  不過,
[00:25:12.200 --> 00:25:13.200]  anyway,
[00:25:13.200 --> 00:25:14.200]  你這麼乖,
[00:25:14.200 --> 00:25:15.200]  我無論如何都要做點事,
[00:25:15.200 --> 00:25:16.200]  但我想說回頭,
[00:25:16.200 --> 00:25:18.200]  神的話語是要讓我們,
[00:25:18.200 --> 00:25:19.200]  我們的呼求也是一樣,
[00:25:19.200 --> 00:25:21.200]  讓我們口中的言語,
[00:25:21.200 --> 00:25:23.200]  心裡的意念,
[00:25:23.200 --> 00:25:25.200]  要蒙神月立,
[00:25:25.200 --> 00:25:27.200]  神的話語最重要的目標,
[00:25:27.200 --> 00:25:28.200]  幫助我們,
[00:25:28.200 --> 00:25:30.200]  我想說我自己上半生,
[00:25:30.200 --> 00:25:31.200]  不生之久,
[00:25:31.200 --> 00:25:32.200]  上上經這些事情,
[00:25:32.200 --> 00:25:34.200]  神的話語也提醒我,
[00:25:34.200 --> 00:25:37.200]  我所做的事是否蒙她月立呢?
[00:25:37.200 --> 00:25:39.200]  我心裡的意念,
[00:25:39.200 --> 00:25:41.200]  多說一兩件事情,
[00:25:41.200 --> 00:25:43.200]  我做銷售的時候,
[00:25:43.200 --> 00:25:45.200]  有一次神的話語,
[00:25:45.200 --> 00:25:48.200]  我覺得很清楚地提醒我,
[00:25:48.200 --> 00:25:52.200]  有一期我們推銷的時候,
[00:25:52.200 --> 00:25:54.200]  推銷那些屋邨,
[00:25:54.200 --> 00:25:57.200]  但是有時候沒有生意的時候,
[00:25:57.200 --> 00:26:01.200]  又浪費了車錢,
[00:26:01.200 --> 00:26:03.200]  真是很心痛,
[00:26:03.200 --> 00:26:05.200]  又沒有生意又浪費車錢,
[00:26:05.200 --> 00:26:07.200]  神的話語激勵我,
[00:26:07.200 --> 00:26:11.200]  這一夜並沒有打著什麼,
[00:26:11.200 --> 00:26:12.200]  這是約翰福音,
[00:26:12.200 --> 00:26:15.200]  我當晚看聖經神告訴我,
[00:26:15.200 --> 00:26:17.200]  整夜努力,
[00:26:17.200 --> 00:26:19.200]  沒有打著什麼,
[00:26:19.200 --> 00:26:21.200]  給我自己很大的,
[00:26:21.200 --> 00:26:22.200]  我的財困因子,
[00:26:22.200 --> 00:26:23.200]  其實是怎樣用的呢?
[00:26:23.200 --> 00:26:24.200]  下半生,
[00:26:24.200 --> 00:26:26.200]  這個我不說下去,
[00:26:26.200 --> 00:26:28.200]  不過我想說,
[00:26:28.200 --> 00:26:29.200]  這給我自己,
[00:26:29.200 --> 00:26:32.200]  接下來怎樣對應自己是很大的幫助,
[00:26:32.200 --> 00:26:33.200]  我究竟在做什麼?
[00:26:33.200 --> 00:26:36.200]  不過我還想說多一件事情,
[00:26:36.200 --> 00:26:38.200]  後來慢慢轉工,
[00:26:38.200 --> 00:26:39.200]  轉行,
[00:26:39.200 --> 00:26:41.200]  都做得不錯,
[00:26:41.200 --> 00:26:44.200]  我都做了team head,
[00:26:44.200 --> 00:26:46.200]  有隊馬仔跟著,
[00:26:46.200 --> 00:26:47.200]  但是我發覺,
[00:26:47.200 --> 00:26:49.200]  我心裡的意念,
[00:26:49.200 --> 00:26:52.200]  神上上席的話語提醒我,
[00:26:52.200 --> 00:26:55.200]  究竟我的心地是否不好呢?
[00:26:55.200 --> 00:26:57.200]  口中的言語是怎樣呢?
[00:26:57.200 --> 00:26:58.200]  我們做銷售人,
[00:26:58.200 --> 00:27:00.200]  說話也說得差不多,
[00:27:00.200 --> 00:27:02.200]  所以我們有時責人,
[00:27:02.200 --> 00:27:03.200]  或者什麼的,
[00:27:03.200 --> 00:27:05.200]  是別人未必很察覺的,
[00:27:05.200 --> 00:27:06.200]  但是知道的,
[00:27:06.200 --> 00:27:08.200]  表面上又不是很責你,
[00:27:08.200 --> 00:27:10.200]  但其實是在責你,
[00:27:10.200 --> 00:27:11.200]  很高技巧,
[00:27:11.200 --> 00:27:13.200]  我當然掌握到一點點,
