
[00:00:00.000 --> 00:00:06.460]  在最近的同志平權的爭議聲音裏面
[00:22:46.440 --> 00:22:48.640]  而且他還提及
[00:22:48.640 --> 00:22:54.240]  如果我們不是這樣的話
[00:22:54.240 --> 00:23:01.440]  就很容易成為基督十字架的受敵
[00:23:01.440 --> 00:23:08.040]  大概是不跟耶穌基督的呼召去行的人
[00:23:08.040 --> 00:23:13.440]  保羅說他流淚地要這樣去表達
[00:23:13.440 --> 00:23:19.040]  這些人只顧著自己的禱福
[00:23:19.040 --> 00:23:21.640]  保羅不是貓哭老鼠
[00:23:21.640 --> 00:23:24.040]  保羅在這裡提及
[00:23:24.040 --> 00:23:26.640]  經文上是可以翻譯為
[00:23:26.640 --> 00:23:29.440]  憂傷地哀哭
[00:23:29.440 --> 00:23:31.240]  所以他不是貓哭老鼠
[00:23:31.240 --> 00:23:34.040]  不是的,看他們多慘
[00:23:34.040 --> 00:23:38.840]  他是很想他們都以神的榮耀
[00:23:38.840 --> 00:23:40.840]  做自己的榮耀
[00:23:40.840 --> 00:23:44.240]  不只是以自己的禱福
[00:23:44.240 --> 00:23:47.440]  做自己的榮耀
[00:23:47.440 --> 00:23:49.440]  我們中國人也會說
[00:23:49.440 --> 00:23:51.440]  「土滿腸肥」
[00:23:51.440 --> 00:23:53.240]  所以說禱福的時候
[00:23:53.240 --> 00:23:54.040]  你明白的
[00:23:54.040 --> 00:23:56.440]  是一種我們怎樣說呢?
[00:23:56.440 --> 00:23:58.440]  「眾情日落」
[00:23:58.440 --> 00:24:05.240]  或者只是鼓吹別人去享受世界
[00:24:05.240 --> 00:24:11.240]  但是不鼓勵人去服侍人的一種精神
[00:24:11.240 --> 00:24:14.840]  當保羅提到如果信徒中間
[00:24:14.840 --> 00:24:20.040]  都有這樣虛有其表的表現
[00:24:20.040 --> 00:24:24.840]  保羅說「小心,小心」
[00:24:24.840 --> 00:24:27.240]  大概如果用耶穌基督的說法
[00:24:27.240 --> 00:24:29.840]  他們已經得到他們的榮耀
[00:24:29.840 --> 00:24:33.240]  不過這不是神的榮耀
[00:24:33.240 --> 00:24:39.840]  你說難道我不准享受一下嗎?
[00:24:39.840 --> 00:24:41.240]  你也知道的
[00:24:41.240 --> 00:24:44.040]  傳道書也提醒我們
[00:24:44.040 --> 00:24:47.640]  在神會審問的事實下
[00:24:47.640 --> 00:24:50.640]  我們是可以吃喝快樂的
[00:24:50.640 --> 00:24:55.040]  不過吃喝快樂和眾情日落
[00:24:55.040 --> 00:24:59.240]  我猜你也會分辨的
[00:24:59.240 --> 00:25:03.040]  而且如果你說我真的不懂分辨
[00:25:03.040 --> 00:25:04.240]  不要緊
[00:25:04.240 --> 00:25:05.440]  剛才我們讀過
[00:25:05.440 --> 00:25:09.040]  「肥勒比書」第二章的經文
[00:25:09.040 --> 00:25:11.840]  我想讀少少第七節
[00:25:11.840 --> 00:25:14.640]  第八節給你聽
[00:25:14.640 --> 00:25:15.640]  這裡提及說
[00:25:15.640 --> 00:25:20.040]  耶穌基督取了奴僕的形象
[00:25:20.040 --> 00:25:23.640]  成為人的樣式
[00:25:23.640 --> 00:25:24.840]  第八節又提到
[00:25:24.840 --> 00:25:31.040]  祂自己卑微
[00:25:31.040 --> 00:25:32.440]  有人的樣子
[00:25:32.440 --> 00:25:33.840]  祂自己卑微
[00:25:33.840 --> 00:25:36.440]  順服至死等等
[00:25:36.440 --> 00:25:39.840]  這一段經文提到
[00:25:39.840 --> 00:25:42.240]  我們的主
[00:25:42.240 --> 00:25:47.840]  祂不畏懼與神同等的權柄
[00:25:47.840 --> 00:25:51.240]  祂去畏懼我們
[00:25:51.240 --> 00:25:53.840]  要我們去得獎賞
[00:25:53.840 --> 00:25:55.240]  然後這裡又提及
[00:25:55.240 --> 00:25:59.040]  祂自己卑微
[00:25:59.040 --> 00:26:01.040]  好像我們一樣
[00:26:01.040 --> 00:26:04.640]  然後經文第二十一節再重覆
[00:26:04.640 --> 00:26:05.440]  祂說
[00:26:05.440 --> 00:26:09.040]  就將我們卑微的身體
[00:26:09.040 --> 00:26:11.240]  改變形狀
[00:26:11.240 --> 00:26:14.840]  與祂自己的榮耀相似
[00:26:14.840 --> 00:26:16.240]  那裡不是卑賤
[00:26:16.240 --> 00:26:17.840]  其實應該是卑微
[00:26:17.840 --> 00:26:21.640]  與剛才第二章的字眼
[00:26:21.640 --> 00:26:26.440]  同出一個字眼
[00:26:26.440 --> 00:26:29.840]  耶穌基督自己卑微
[00:26:29.840 --> 00:26:32.440]  將我們卑微的生命
[00:26:32.440 --> 00:26:35.240]  變為榮耀的生命
[00:26:35.240 --> 00:26:40.240]  難怪當宗教改革的時候
[00:26:40.240 --> 00:26:45.440]  改教的神學家再與我們提及
[00:26:45.440 --> 00:26:48.840]  說耶穌基督來到這個世界上
[00:26:48.840 --> 00:26:53.840]  是與我們進行一個奇妙的交換
[00:26:53.840 --> 00:26:54.640]  我讀到這裡
[00:26:54.640 --> 00:26:58.640]  我終於明白為何他們會這樣說
[00:26:58.640 --> 00:27:02.440]  將祂榮耀的生命變為卑微
[00:27:02.440 --> 00:27:07.440]  將我們的卑微變成榮耀
[00:27:07.440 --> 00:27:13.640]  不過也要看我們是否去領獎
[00:27:13.640 --> 00:27:17.040]  祂用祂的性命保證
[00:27:17.040 --> 00:27:20.440]  我們是必定可以得獎的
[00:27:20.440 --> 00:27:23.640]  你會否像我們中國人所說
[00:27:23.640 --> 00:27:27.840]  「入到寶山空手而回」
[00:27:27.840 --> 00:27:29.640]  又或者再演繹
[00:27:29.640 --> 00:27:34.440]  「入到教會空手而出」
[00:27:34.440 --> 00:27:40.840]  又或者過完人生之後
[00:27:40.840 --> 00:27:45.040]  都是得個吉
[00:27:45.040 --> 00:27:47.640]  在你的手上
[00:27:47.640 --> 00:27:49.640]  你可以去選擇
[00:27:49.640 --> 00:27:52.440]  當你被神的大愛感動的時候
[00:27:52.440 --> 00:27:54.440]  你可以去回應
[00:27:54.440 --> 00:27:57.040]  剛才去北京的故事還沒講完
[00:27:57.040 --> 00:27:58.640]  最後講完
[00:27:58.640 --> 00:28:01.440]  過了一點時間
[00:28:01.440 --> 00:28:05.440]  1986年去到北京
[00:28:05.440 --> 00:28:08.840]  一定去天安門廣場
[00:28:08.840 --> 00:28:11.840]  天安門廣場的大
[00:28:11.840 --> 00:28:15.840]  是我日後有機會去到
[00:28:15.840 --> 00:28:19.240]  或者歐洲、美洲、澳洲等等
[00:28:19.240 --> 00:28:21.040]  你想到什麼洲都好
[00:28:21.040 --> 00:28:25.840]  都沒見過這麼大的一個地方
[00:28:25.840 --> 00:28:27.840]  你也知道在三年之後
[00:28:27.840 --> 00:28:32.240]  那裡發生什麼事情
[00:28:32.240 --> 00:28:40.440]  當1989年我在外地讀書的時候
[00:28:40.440 --> 00:28:42.640]  受了刺激
[00:28:42.640 --> 00:28:45.040]  回想三年之前
[00:28:45.040 --> 00:28:48.240]  去過了一個很大很大的地方
[00:28:48.240 --> 00:28:52.840]  如今發生這麼悲慘的事情
[00:28:52.840 --> 00:28:56.040]  但是我再想不到的事情就是
[00:28:56.040 --> 00:28:58.840]  再十年之後
[00:28:58.840 --> 00:29:03.640]  我竟然是神學畢業
[00:29:03.640 --> 00:29:06.440]  可以有機會侍奉主
[00:29:06.440 --> 00:29:08.040]  是我沒想過的
[00:29:08.040 --> 00:29:13.440]  1986年拿到獎去北京
[00:29:13.440 --> 00:29:17.240]  換來的就是
[00:29:17.240 --> 00:29:21.640]  侍奉的呼召或者刺激
[00:29:21.640 --> 00:29:27.840]  然後再呼召我繼續去得獎
[00:29:27.840 --> 00:29:30.240]  最後所以我想說的是
[00:29:30.240 --> 00:29:35.640]  那個獎不只是遙遠的將來才出現
[00:29:35.640 --> 00:29:39.440]  那個獎是祂給你一點點
[00:29:39.440 --> 00:29:42.440]  然後又鼓勵你再去服事
[00:29:42.440 --> 00:29:48.040]  然後又得到更大的獎賞
[00:29:48.040 --> 00:29:49.840]  我是我們的主
[00:29:49.840 --> 00:29:51.840]  保證得獎的
[00:29:51.840 --> 00:29:53.440]  你怎樣回應祂
[00:29:53.440 --> 00:29:54.840]  我們一起祈禱
[00:29:57.840 --> 00:30:00.440]  我們親愛的天父上帝
[00:30:00.440 --> 00:30:02.840]  祢是那個呼召我們
[00:30:02.840 --> 00:30:05.240]  去得祢自己的獎賞
[00:30:05.240 --> 00:30:09.840]  和賞賜的上帝
[00:30:09.840 --> 00:30:13.040]  多謝祢給我們有這樣的機會
[00:30:13.040 --> 00:30:16.440]  因為我們本來只有卑微的生命
[00:30:16.440 --> 00:30:18.040]  但是我們的主耶穌
[00:30:18.040 --> 00:30:21.040]  讓我們能夠得到祂的恩賜
[00:30:21.040 --> 00:30:23.440]  祢是我們的天父上帝
[00:30:23.440 --> 00:30:27.840]  因為我們本來只有卑微的生命
[00:30:27.840 --> 00:30:29.440]  但是我們的主耶穌
[00:30:29.440 --> 00:30:33.840]  祢用祢的榮耀換取我們的卑微
[00:30:33.840 --> 00:30:38.640]  祢還給我們機會讓我們可以侍奉祢
[00:30:38.640 --> 00:30:41.840]  可以被祢鼓勵
[00:30:41.840 --> 00:30:44.840]  被祢賞賜
[00:30:44.840 --> 00:30:48.440]  主的這份莫大的榮幸
[00:30:48.440 --> 00:30:51.840]  求祢幫助我們也去兌現
[00:30:51.840 --> 00:30:56.840]  上上鼓勵我們能夠專心一事
[00:30:56.840 --> 00:31:00.640]  為祢成就可能最微小的事情
[00:31:00.640 --> 00:31:03.040]  但是有意義的事情
[00:31:03.040 --> 00:31:06.040]  求主使用我們的生命
[00:31:06.040 --> 00:31:07.840]  給我們有機會
[00:31:07.840 --> 00:31:13.240]  給我們有份去參與你自己的工作
[00:31:13.240 --> 00:31:15.240]  多謝你聽我們祈禱
[00:31:15.240 --> 00:31:17.240]  奉耶穌基督的名字
[00:31:17.240 --> 00:31:19.240]  阿們
