
[00:00:00.000 --> 00:00:02.920]  親愛的天父 求祢差派祢的聖靈
[00:16:53.920 --> 00:16:56.920]  走前面他要走十字架的道路
[00:16:56.920 --> 00:16:57.920]  受苦的道路
[00:16:57.920 --> 00:16:58.920]  走上十字架
[00:16:58.920 --> 00:16:59.920]  割割他
[00:16:59.920 --> 00:17:01.920]  就是因為他愛人
[00:17:01.920 --> 00:17:03.920]  這一份是一份無條件的愛
[00:17:03.920 --> 00:17:05.920]  單單的愛
[00:17:05.920 --> 00:17:07.920]  不計較的愛
[00:17:07.920 --> 00:17:10.920]  可以嗎?弟兄姊妹
[00:17:10.920 --> 00:17:16.920]  記不記得12月25日
[00:17:16.920 --> 00:17:19.920]  學生的弟兄姊妹可能不知道
[00:17:19.920 --> 00:17:22.920]  12月25日在我們這裡發現
[00:17:22.920 --> 00:17:24.920]  發生了一件歷史性時刻的事情
[00:17:24.920 --> 00:17:27.920]  當日是我們聖誕節崇拜
[00:17:27.920 --> 00:17:29.920]  我們弟兄姊妹就預備了
[00:17:29.920 --> 00:17:31.920]  應該有三十多份的禮物
[00:17:31.920 --> 00:17:33.920]  回來互相交換
[00:17:33.920 --> 00:17:36.920]  我們首先會在這裡有聖誕崇拜
[00:17:36.920 --> 00:17:37.920]  然後這裡有聚會
[00:17:37.920 --> 00:17:39.920]  我們的禮物就放在旁邊
[00:17:39.920 --> 00:17:41.920]  那間祈禱房裡面
[00:17:41.920 --> 00:17:44.920]  當我們差不多完聚會之後
[00:17:44.920 --> 00:17:45.920]  負責的弟兄姊妹
[00:17:45.920 --> 00:17:47.920]  想著去拿那些禮物
[00:17:47.920 --> 00:17:50.920]  就發現三十多份
[00:17:50.920 --> 00:17:52.920]  剩下十多份都不夠
[00:17:52.920 --> 00:17:55.920]  好像應該有十多二十份
[00:17:55.920 --> 00:17:57.920]  就被人偷了
[00:18:01.920 --> 00:18:03.920]  一個很開心的日子
[00:18:03.920 --> 00:18:05.920]  原本是大家
[00:18:05.920 --> 00:18:07.920]  其實那些禮物都不是很貴重的東西
[00:18:07.920 --> 00:18:09.920]  但是大家開心的日子
[00:18:09.920 --> 00:18:11.920]  就沒有了這份開心
[00:18:11.920 --> 00:18:14.920]  但我很記得
[00:18:14.920 --> 00:18:16.920]  當中有一個姐妹跟我說
[00:18:16.920 --> 00:18:18.920]  或者可能那個賊
[00:18:18.920 --> 00:18:19.920]  她家裡的小朋友
[00:18:19.920 --> 00:18:21.920]  比我們更加需要這份禮物
[00:18:21.920 --> 00:18:24.920]  雖然我們不是鼓勵那些賊
[00:18:24.920 --> 00:18:26.920]  因為這樣的原因來偷我們的東西
[00:18:26.920 --> 00:18:27.920]  去偷東西
[00:18:27.920 --> 00:18:30.920]  但當那個姐妹這樣說的時候
[00:18:30.920 --> 00:18:32.920]  我覺得很難得
[00:18:32.920 --> 00:18:33.920]  她的胸襟
[00:18:33.920 --> 00:18:36.920]  可能是
[00:18:36.920 --> 00:18:37.920]  可能不是
[00:18:37.920 --> 00:18:39.920]  但是她的胸襟
[00:18:39.920 --> 00:18:41.920]  很感動我
[00:18:41.920 --> 00:18:43.920]  我們有沒有
[00:18:43.920 --> 00:18:44.920]  所以那一刻
[00:18:44.920 --> 00:18:45.920]  我出來的時候
[00:18:45.920 --> 00:18:47.920]  一來跟弟兄姊妹解釋報告
[00:18:47.920 --> 00:18:50.920]  同樣為我們教會的治安保安祈禱
[00:18:50.920 --> 00:18:52.920]  也都為那個賊去祈禱
[00:18:52.920 --> 00:18:55.920]  為他的心去祈禱
[00:18:55.920 --> 00:18:58.920]  以善對惡
[00:18:59.920 --> 00:19:01.920]  是主耶穌基督的教導
[00:19:01.920 --> 00:19:02.920]  我們特別做基督徒
[00:19:02.920 --> 00:19:04.920]  很多時候我們會有一個處境
[00:19:04.920 --> 00:19:05.920]  我們愛
[00:19:05.920 --> 00:19:07.920]  因為神先愛我們
[00:19:07.920 --> 00:19:09.920]  所以我們會很主動去愛一些
[00:19:09.920 --> 00:19:11.920]  可能你自己都覺得
[00:19:11.920 --> 00:19:12.920]  你去愛他的時候
[00:19:12.920 --> 00:19:13.920]  愛他之前
[00:19:13.920 --> 00:19:15.920]  都覺得那些人不是很可愛
[00:19:15.920 --> 00:19:18.920]  但是你都去愛他
[00:19:18.920 --> 00:19:21.920]  又或者聖靈一路催迫你
[00:19:21.920 --> 00:19:23.920]  有些人常常放在你心裡
[00:19:23.920 --> 00:19:25.920]  要你去關心
[00:19:25.920 --> 00:19:28.920]  但你覺得不是很舒服
[00:19:29.920 --> 00:19:31.920]  這是我們做基督徒有時候會面對到
[00:19:31.920 --> 00:19:32.920]  外面的人就算了
[00:19:32.920 --> 00:19:34.920]  有得不要理他
[00:19:34.920 --> 00:19:35.920]  但有時你的心裡
[00:19:35.920 --> 00:19:37.920]  聖靈有催迫你
[00:19:37.920 --> 00:19:40.920]  所以當你鼓起很大的勇氣
[00:19:40.920 --> 00:19:43.920]  和用盡你的愛心去愛這個人的時候
[00:19:43.920 --> 00:19:45.920]  但他又不領情
[00:19:45.920 --> 00:19:47.920]  他又做了一些事
[00:19:47.920 --> 00:19:48.920]  或者有些說話
[00:19:48.920 --> 00:19:49.920]  有些回應打擊你
[00:19:49.920 --> 00:19:51.920]  傷害你
[00:19:51.920 --> 00:19:53.920]  一次一次
[00:19:53.920 --> 00:19:55.920]  我想在座當中
[00:19:55.920 --> 00:19:57.920]  有些弟兄姊妹會有這樣的經歷
[00:19:58.920 --> 00:20:00.920]  當你在神面前儲夠了能量
[00:20:00.920 --> 00:20:02.920]  你又再去愛他的時候
[00:20:02.920 --> 00:20:04.920]  你又經歷到傷害
[00:20:04.920 --> 00:20:05.920]  你會問神
[00:20:05.920 --> 00:20:06.920]  神啊
[00:20:06.920 --> 00:20:09.920]  我怎樣原諒這個人呢
[00:20:09.920 --> 00:20:11.920]  你叫我要愛他
[00:20:11.920 --> 00:20:12.920]  要原諒他
[00:20:12.920 --> 00:20:14.920]  我怎樣可以重新再拿著力量
[00:20:14.920 --> 00:20:16.920]  再去面對這個人
[00:20:16.920 --> 00:20:17.920]  甚至不要說愛他
[00:20:17.920 --> 00:20:19.920]  要見回他都困難
[00:20:19.920 --> 00:20:21.920]  為什麼
[00:20:21.920 --> 00:20:23.920]  因為我們的心
[00:20:23.920 --> 00:20:25.920]  真的受傷了
[00:20:26.920 --> 00:20:29.920]  我們的心受傷了
[00:20:29.920 --> 00:20:32.920]  弟兄姊妹
[00:20:32.920 --> 00:20:34.920]  這個
[00:20:34.920 --> 00:20:35.920]  我們做基督徒
[00:20:35.920 --> 00:20:37.920]  不是很神聖
[00:20:37.920 --> 00:20:38.920]  不是每樣東西
[00:20:38.920 --> 00:20:40.920]  我們都很容易去面對到
[00:20:40.920 --> 00:20:42.920]  你和我一樣
[00:20:42.920 --> 00:20:43.920]  我和你都是一樣
[00:20:43.920 --> 00:20:45.920]  我們都是有血有肉的人
[00:20:45.920 --> 00:20:47.920]  一個平常的人
[00:20:47.920 --> 00:20:49.920]  所以我們今天
[00:20:49.920 --> 00:20:50.920]  面對著耶穌的教導
[00:20:50.920 --> 00:20:52.920]  要愛我們的仇敵
[00:20:52.920 --> 00:20:53.920]  要為他們去祈禱
[00:20:53.920 --> 00:20:54.920]  我們會有掙扎
[00:20:54.920 --> 00:20:55.920]  我們會有挑戰
[00:20:55.920 --> 00:20:57.920]  是正常的
[00:20:57.920 --> 00:20:59.920]  不過這個是神的命令
[00:20:59.920 --> 00:21:01.920]  我們怎樣可以將這個命令
[00:21:01.920 --> 00:21:03.920]  是應用在我們生活上面呢
[00:21:03.920 --> 00:21:05.920]  第三點
[00:21:05.920 --> 00:21:07.920]  我們一同去學習
[00:21:07.920 --> 00:21:08.920]  真的弟兄姊妹
[00:21:08.920 --> 00:21:09.920]  我們一起去學
[00:21:09.920 --> 00:21:12.920]  以愛還愛
[00:21:12.920 --> 00:21:13.920]  48節
[00:21:13.920 --> 00:21:14.920]  我們一起讀
[00:21:14.920 --> 00:21:15.920]  預備一二三
[00:21:15.920 --> 00:21:18.920]  所以你們要完全
[00:21:18.920 --> 00:21:21.920]  將你們的天賦完全一樣
[00:21:21.920 --> 00:21:23.920]  完全
[00:21:24.920 --> 00:21:25.920]  完全
[00:21:25.920 --> 00:21:29.920]  以愛還愛
[00:21:29.920 --> 00:21:32.920]  我們用神的愛
[00:21:32.920 --> 00:21:33.920]  我們經歷神的愛
[00:21:33.920 --> 00:21:35.920]  我們報答神的愛
[00:21:35.920 --> 00:21:37.920]  學習神的愛
[00:21:37.920 --> 00:21:38.920]  去愛我們身邊一些
[00:21:38.920 --> 00:21:40.920]  我們覺得比較難去愛的人
[00:21:40.920 --> 00:21:45.920]  我們不要忘記
[00:21:45.920 --> 00:21:47.920]  這個是有聖靈的幫助
[00:21:47.920 --> 00:21:49.920]  聖靈的幫助
[00:21:49.920 --> 00:21:50.920]  有一個長者
[00:21:50.920 --> 00:21:51.920]  屬靈的長者他這樣說
[00:21:51.920 --> 00:21:53.920]  以惡報惡
[00:21:53.920 --> 00:21:55.920]  這個做法是屬於魔鬼的
[00:21:55.920 --> 00:21:57.920]  以善待善
[00:21:57.920 --> 00:21:59.920]  是屬於人的
[00:21:59.920 --> 00:22:01.920]  唯有以善對惡
[00:22:01.920 --> 00:22:03.920]  是屬於神
[00:22:03.920 --> 00:22:05.920]  屬於神的人
[00:22:05.920 --> 00:22:07.920]  能夠以善對惡
[00:22:07.920 --> 00:22:10.920]  不是因為我們比其他人好
[00:22:10.920 --> 00:22:11.920]  不是因為我多麼好
[00:22:11.920 --> 00:22:12.920]  我做得多麼好
[00:22:12.920 --> 00:22:13.920]  我做到了
[00:22:13.920 --> 00:22:15.920]  別人怎樣傷害我
[00:22:15.920 --> 00:22:17.920]  我都能夠去原諒他 愛他
[00:22:17.920 --> 00:22:19.920]  而是因為我們做基督徒
[00:22:19.920 --> 00:22:20.920]  我們是神的兒女
[00:22:20.920 --> 00:22:22.920]  有聖靈
[00:22:22.920 --> 00:22:25.920]  在我們心裏幫助我們
[00:22:25.920 --> 00:22:27.920]  以致我們可以
[00:22:27.920 --> 00:22:30.920]  主動地去愛仇敵
[00:22:30.920 --> 00:22:32.920]  馬太福音我們看這段經文之前
[00:22:32.920 --> 00:22:33.920]  其實他是在說
[00:22:33.920 --> 00:22:34.920]  很有趣的
[00:22:34.920 --> 00:22:35.920]  說別人蓋你左邊
[00:22:35.920 --> 00:22:36.920]  讓別人蓋你右邊
[00:22:36.920 --> 00:22:38.920]  其實意思不是叫你任人欺負
[00:22:38.920 --> 00:22:41.920]  而是叫我們不要去報仇
[00:22:41.920 --> 00:22:45.920]  而在這段經文更加提出
[00:22:45.920 --> 00:22:47.920]  我們不單止不去報仇
[00:22:47.920 --> 00:22:49.920]  我們更加要主動去原諒
[00:22:49.920 --> 00:22:51.920]  那些傷害我們的人
[00:22:52.920 --> 00:22:53.920]  曾經傷害我們的人
[00:22:53.920 --> 00:22:55.920]  這是我們效法天父的樣式
[00:22:55.920 --> 00:22:57.920]  所以你們要完全
[00:22:57.920 --> 00:23:00.920]  像你們的天父一樣完全
[00:23:00.920 --> 00:23:01.920]  這裏說的完全
[00:23:01.920 --> 00:23:03.920]  不是說我們完全人
[00:23:03.920 --> 00:23:04.920]  不會犯罪
[00:23:04.920 --> 00:23:06.920]  我們都有自己的限制
[00:23:06.920 --> 00:23:08.920]  我們都有我們的不足
[00:23:08.920 --> 00:23:11.920]  但這裏提醒我們學習
[00:23:11.920 --> 00:23:12.920]  好像天父那樣
[00:23:12.920 --> 00:23:15.920]  有一個寬恕的心
[00:23:15.920 --> 00:23:16.920]  去愛我們的仇敵
[00:23:16.920 --> 00:23:19.920]  在愛裏去完全
[00:23:19.920 --> 00:23:21.920]  我們不會去揀擇
[00:23:21.920 --> 00:23:23.920]  哪些愛哪些不愛
[00:23:23.920 --> 00:23:25.920]  雖然我們有自己主觀的喜好
[00:23:25.920 --> 00:23:28.920]  但我們要學習神的一份愛
[00:23:28.920 --> 00:23:30.920]  完全complete
[00:23:30.920 --> 00:23:32.920]  完全
[00:23:32.920 --> 00:23:33.920]  為甚麼
[00:23:33.920 --> 00:23:37.920]  做回原本應該要做的事
[00:23:37.920 --> 00:23:38.920]  這就是叫complete
[00:23:38.920 --> 00:23:42.920]  一粒螺絲做出來
[00:23:42.920 --> 00:23:44.920]  就要放在一個螺絲的位置
[00:23:44.920 --> 00:23:46.920]  令到它有用處
[00:23:46.920 --> 00:23:48.920]  神做我們有這個的愛
[00:23:48.920 --> 00:23:51.920]  我們用這份愛去愛其他人
[00:23:51.920 --> 00:23:52.920]  就是這麼簡單
[00:23:52.920 --> 00:23:54.920]  用神做我們的時候
[00:23:54.920 --> 00:23:55.920]  這份愛去愛其他人
[00:23:55.920 --> 00:23:57.920]  這個就叫完全
[00:23:57.920 --> 00:23:58.920]  叫complete
[00:23:58.920 --> 00:24:01.920]  以愛還愛
[00:24:01.920 --> 00:24:02.920]  我們經歷聖靈的幫助
[00:24:02.920 --> 00:24:05.920]  我們經歷神的愛和醫治
[00:24:05.920 --> 00:24:07.920]  如果你曾經經歷過
[00:24:07.920 --> 00:24:08.920]  神的愛和醫治的時候
[00:24:08.920 --> 00:24:10.920]  你就發現你才有能力
[00:24:10.920 --> 00:24:12.920]  去效法神
[00:24:12.920 --> 00:24:14.920]  好像夢前我的兒女
[00:24:14.920 --> 00:24:16.920]  所以今天我們要去
[00:24:16.920 --> 00:24:17.920]  原諒其他人的時候
[00:24:17.920 --> 00:24:19.920]  首先我們的生命就要給神
[00:24:19.920 --> 00:24:20.920]  去醫治了
[00:24:20.920 --> 00:24:22.920]  我們要經歷了這個醫治
[00:24:22.920 --> 00:24:24.920]  我們才能夠有力量去愛其他人
[00:24:24.920 --> 00:24:26.920]  神那份無條件的愛
[00:24:26.920 --> 00:24:28.920]  神那份的溫柔
[00:24:28.920 --> 00:24:30.920]  能夠溶掉我們心裏面
[00:24:30.920 --> 00:24:31.920]  很多的苦澀
[00:24:31.920 --> 00:24:33.920]  很多的苦毒
[00:24:33.920 --> 00:24:34.920]  是的,真是的
[00:24:34.920 --> 00:24:35.920]  我們被傷害的時候
[00:24:35.920 --> 00:24:36.920]  我們心裏面會有苦毒
[00:24:36.920 --> 00:24:37.920]  會有苦澀
[00:24:37.920 --> 00:24:39.920]  但是神的愛
[00:24:39.920 --> 00:24:42.920]  先溶化了我們心裏面這些東西
[00:24:42.920 --> 00:24:43.920]  充滿我們
[00:24:43.920 --> 00:24:45.920]  以致我們能夠
[00:24:45.920 --> 00:24:46.920]  在神的愛裏面
[00:24:46.920 --> 00:24:47.920]  感受到
[00:24:47.920 --> 00:24:49.920]  我們有神的愛已經很滿足了
[00:24:49.920 --> 00:24:52.920]  我們感受到那份平安滿足
[00:24:52.920 --> 00:24:54.920]  這個是我們要學習的
[00:24:54.920 --> 00:24:56.920]  很多時候我們很想在地上
[00:24:56.920 --> 00:24:58.920]  從人那裏拿到這東西
[00:24:58.920 --> 00:25:00.920]  但是最基本最先的就是
[00:25:00.920 --> 00:25:02.920]  我們在神裏面
[00:25:02.920 --> 00:25:03.920]  神的愛裏面
[00:25:03.920 --> 00:25:04.920]  首先得著滿足
[00:25:04.920 --> 00:25:05.920]  平安
[00:25:05.920 --> 00:25:06.920]  喜樂
[00:25:06.920 --> 00:25:07.920]  這個都是我和你
[00:25:07.920 --> 00:25:09.920]  需要去學習的
[00:25:09.920 --> 00:25:10.920]  唯有神的愛
[00:25:10.920 --> 00:25:13.920]  才能夠使我們心得到醫治
[00:25:13.920 --> 00:25:15.920]  神在我們心裏面動功
[00:25:15.920 --> 00:25:17.920]  神醫治你
[00:25:17.920 --> 00:25:19.920]  你才能夠繼續愛其他人
[00:25:19.920 --> 00:25:21.920]  有一個弟兄
[00:25:21.920 --> 00:25:24.920]  他曾經十幾年前
[00:25:24.920 --> 00:25:26.920]  被一個好朋友出賣了
[00:25:26.920 --> 00:25:27.920]  很辛苦
[00:25:27.920 --> 00:25:29.920]  很不開心
[00:25:29.920 --> 00:25:31.920]  後來這個弟兄
[00:25:31.920 --> 00:25:32.920]  他信了耶穌
[00:25:32.920 --> 00:25:34.920]  回教會很多年
[00:25:34.920 --> 00:25:36.920]  他很久都沒有見到這個仇人了
[00:25:36.920 --> 00:25:39.920]  但是有一天
[00:25:39.920 --> 00:25:41.920]  他回來教會
[00:25:41.920 --> 00:25:42.920]  這個弟兄回教會
[00:25:42.920 --> 00:25:43.920]  那天是聖餐主人
[00:25:43.920 --> 00:25:45.920]  他坐下來的時候
[00:25:45.920 --> 00:25:47.920]  遠遠看到那個仇人
[00:25:47.920 --> 00:25:48.920]  坐在那裏
[00:25:48.920 --> 00:25:49.920]  那些人告訴他
[00:25:49.920 --> 00:25:50.920]  那個是新朋友
[00:25:50.920 --> 00:25:51.920]  他信了耶穌
[00:25:51.920 --> 00:25:53.920]  來和我們一起聚會
[00:25:53.920 --> 00:25:55.920]  這個弟兄就心想
[00:25:55.920 --> 00:25:58.920]  這個人也信耶穌的嗎?
[00:25:58.920 --> 00:26:00.920]  他很壞的
[00:26:00.920 --> 00:26:02.920]  他做人很差的
[00:26:02.920 --> 00:26:04.920]  他也信耶穌?
[00:26:04.920 --> 00:26:06.920]  然後他坐在那裏再想想
[00:26:06.920 --> 00:26:08.920]  我很憎恨他
[00:26:08.920 --> 00:26:11.920]  十幾年前他也這樣傷害了我
[00:26:11.920 --> 00:26:13.920]  現在還要和我一起聚會
[00:26:13.920 --> 00:26:15.920]  一起領聖餐
[00:26:15.920 --> 00:26:17.920]  我不行的
[00:26:17.920 --> 00:26:19.920]  怎麼辦?怎麼辦?
[00:26:19.920 --> 00:26:22.920]  於是當開始聚會
[00:26:22.920 --> 00:26:24.920]  祈禱的時候
[00:26:24.920 --> 00:26:27.920]  就靜靜地走了出去
[00:26:27.920 --> 00:26:30.920]  這個弟兄一路走一路說
[00:26:30.920 --> 00:26:32.920]  很憤怒啊
[00:26:32.920 --> 00:26:33.920]  很憤怒啊
[00:26:33.920 --> 00:26:35.920]  為什麼讓我見到他?
[00:26:35.920 --> 00:26:37.920]  但突然之間他憤怒了
[00:26:37.920 --> 00:26:38.920]  心裏想
[00:26:38.920 --> 00:26:42.920]  不是啊,這是聖餐聚會
[00:26:42.920 --> 00:26:43.920]  我每一次聖餐
[00:26:43.920 --> 00:26:46.920]  我都經歷到神怎樣原諒我
[00:26:46.920 --> 00:26:48.920]  但他仍然很憤怒
[00:26:48.920 --> 00:26:49.920]  繼續走
[00:26:49.920 --> 00:26:50.920]  很憤怒
[00:26:50.920 --> 00:26:51.920]  很憤怒
[00:26:51.920 --> 00:26:53.920]  憤怒的時候突然又停一停
[00:26:53.920 --> 00:26:55.920]  他又想想
[00:26:55.920 --> 00:26:57.920]  他十幾年前
[00:26:57.920 --> 00:26:58.920]  他怎樣在痛苦裏面
[00:26:58.920 --> 00:27:01.920]  經歷到神的愛
[00:27:01.920 --> 00:27:03.920]  神怎樣在他最困難的時候
[00:27:03.920 --> 00:27:04.920]  來愛他
[00:27:04.920 --> 00:27:06.920]  幫助他
[00:27:06.920 --> 00:27:07.920]  擁抱他
[00:27:07.920 --> 00:27:11.920]  讓他經歷到那份平安喜樂
[00:27:11.920 --> 00:27:12.920]  他心裏的聖靈
[00:27:12.920 --> 00:27:14.920]  突然給他一句說話
[00:27:14.920 --> 00:27:17.920]  你們若有彼此相愛的心
[00:27:17.920 --> 00:27:19.920]  眾人因此就認出
[00:27:19.920 --> 00:27:22.920]  你們是我的門徒了
[00:27:22.920 --> 00:27:23.920]  就是神的說話
[00:27:23.920 --> 00:27:24.920]  在那一刻
[00:27:24.920 --> 00:27:27.920]  在弟兄心裏叮了一叮
[00:27:27.920 --> 00:27:28.920]  他覺得
[00:27:28.920 --> 00:27:31.920]  是的,因為神的愛
[00:27:31.920 --> 00:27:32.920]  他得著赦免
[00:27:32.920 --> 00:27:35.920]  今天他都願意去原諒
[00:27:35.920 --> 00:27:38.920]  這個十幾年傷害了他的人
[00:27:38.920 --> 00:27:39.920]  所以當他帶著
[00:27:39.920 --> 00:27:41.920]  一路流著眼淚
[00:27:41.920 --> 00:27:44.920]  回到聚會領聖餐
[00:27:44.920 --> 00:27:45.920]  聖餐之後
[00:27:45.920 --> 00:27:47.920]  有機會感恩見證
[00:27:47.920 --> 00:27:49.920]  他站出來分享
[00:27:49.920 --> 00:27:50.920]  剛才他怎樣面對著
[00:27:50.920 --> 00:27:53.920]  這個得罪了他的人
[00:27:53.920 --> 00:27:56.920]  他怎樣被聖靈感動他
[00:27:56.920 --> 00:27:58.920]  願意去原諒這個人
[00:27:58.920 --> 00:27:59.920]  回來當中
[00:27:59.920 --> 00:28:00.920]  因為有神的愛
[00:28:00.920 --> 00:28:02.920]  先賢赦免他
[00:28:02.920 --> 00:28:05.920]  在愛裏我們能夠化敵為友
[00:28:05.920 --> 00:28:06.920]  在愛裏我們能夠
[00:28:06.920 --> 00:28:09.920]  將自己內心那種憤恨除去
[00:28:09.920 --> 00:28:10.920]  改變我們的生命
[00:28:10.920 --> 00:28:12.920]  改變人的生命
[00:28:12.920 --> 00:28:13.920]  弟兄姊妹
[00:28:13.920 --> 00:28:15.920]  以愛還愛
[00:28:15.920 --> 00:28:16.920]  這個是不是
[00:28:16.920 --> 00:28:20.920]  你自己生活上的一個行動呢
[00:28:20.920 --> 00:28:24.920]  我們經歷了神這樣愛我們
[00:28:24.920 --> 00:28:26.920]  我們是誰
[00:28:26.920 --> 00:28:28.920]  為什麼我們不能夠
[00:28:28.920 --> 00:28:30.920]  學習神那一點
[00:28:30.920 --> 00:28:32.920]  對人那種愛
[00:28:32.920 --> 00:28:34.920]  去愛我們身邊的人
[00:28:34.920 --> 00:28:38.920]  那種溫柔
[00:28:38.920 --> 00:28:40.920]  就是這樣
[00:28:40.920 --> 00:28:41.920]  我們就能夠稱為
[00:28:41.920 --> 00:28:43.920]  神的寶貝兒女
[00:28:43.920 --> 00:28:45.920]  我們學習神
[00:28:45.920 --> 00:28:47.920]  這一份的愛
[00:28:47.920 --> 00:28:51.920]  去愛我們身邊的人
[00:28:51.920 --> 00:28:55.920]  以愛還愛
[00:28:55.920 --> 00:28:57.920]  我們的愛其實很微不足道
[00:28:57.920 --> 00:28:59.920]  我們怎樣報答到神呢
[00:28:59.920 --> 00:29:00.920]  神其中一樣東西
[00:29:00.920 --> 00:29:02.920]  就是叫我們要愛我們身邊的人
[00:29:02.920 --> 00:29:04.920]  我們學習他
[00:29:04.920 --> 00:29:06.920]  用他的愛去愛身邊的人
[00:29:06.920 --> 00:29:08.920]  以愛還愛
[00:29:08.920 --> 00:29:11.920]  同樣當我們要去愛其他人
[00:29:11.920 --> 00:29:13.920]  原諒身邊的人的時候
[00:29:13.920 --> 00:29:16.920]  弟兄姊妹我都想問一問
[00:29:16.920 --> 00:29:17.920]  你有沒有發覺
[00:29:17.920 --> 00:29:18.920]  試過你去愛其他人
[00:29:18.920 --> 00:29:19.920]  你去原諒那些
[00:29:19.920 --> 00:29:22.920]  曾經傷害過你的人之後
[00:29:22.920 --> 00:29:24.920]  你其實心裏還不是很平安
[00:29:24.920 --> 00:29:28.920]  不是很開心
[00:29:28.920 --> 00:29:31.920]  為什麼呢
[00:29:31.920 --> 00:29:33.920]  你有沒有忘記了
[00:29:33.920 --> 00:29:37.920]  同樣你都要原諒自己
[00:29:37.920 --> 00:29:39.920]  很多時候我們很著意地
[00:29:39.920 --> 00:29:42.920]  原諒其他人
[00:29:42.920 --> 00:29:47.920]  我們有沒有原諒我們自己呢
[00:29:47.920 --> 00:29:48.920]  有時候我們會生氣
[00:29:48.920 --> 00:29:49.920]  為什麼我們會這樣
[00:29:49.920 --> 00:29:51.920]  這樣的這麼差的
[00:29:51.920 --> 00:29:52.920]  這麼容易去愛的
[00:29:52.920 --> 00:29:55.920]  為什麼我愛不到呢
[00:29:55.920 --> 00:29:57.920]  原諒自己
[00:29:57.920 --> 00:29:59.920]  神都是這樣原諒你
[00:29:59.920 --> 00:30:04.920]  為什麼你不原諒自己呢
[00:30:04.920 --> 00:30:06.920]  到最後
[00:30:06.920 --> 00:30:07.920]  今日有兩個行動
[00:30:07.920 --> 00:30:10.920]  很想弟兄姊妹去思想一下
[00:30:10.920 --> 00:30:12.920]  第一個行動
[00:30:12.920 --> 00:30:13.920]  亦都是今個禮拜
[00:30:13.920 --> 00:30:14.920]  我們一起做的行動
[00:30:14.920 --> 00:30:16.920]  你想一想
[00:30:16.920 --> 00:30:18.920]  有哪一個傷害了你
[00:30:18.920 --> 00:30:19.920]  無論在近排
[00:30:19.920 --> 00:30:22.920]  或者在你自小成長裏面
[00:30:22.920 --> 00:30:27.920]  傷害了你
[00:30:27.920 --> 00:30:29.920]  可不可以你預備一下
[00:30:29.920 --> 00:30:30.920]  開始一下
[00:30:30.920 --> 00:30:33.920]  有時原諒不是馬上原諒就原諒到
[00:30:33.920 --> 00:30:35.920]  可能需要一個過程
[00:30:35.920 --> 00:30:37.920]  由祈禱開始
[00:30:37.920 --> 00:30:39.920]  自己為他祈禱
[00:30:39.920 --> 00:30:43.920]  你有沒有預備去原諒他呢
[00:30:43.920 --> 00:30:45.920]  第二
[00:30:45.920 --> 00:30:47.920]  你傷害了哪一個
[00:30:47.920 --> 00:30:50.920]  有沒有人在生你的氣
[00:30:50.920 --> 00:30:52.920]  你有沒有像上個禮拜那樣說
[00:30:52.920 --> 00:30:53.920]  反省
[00:30:53.920 --> 00:30:56.920]  自己反省的原因呢
[00:30:56.920 --> 00:30:58.920]  鼓起勇氣
[00:30:58.920 --> 00:31:01.920]  面對面跟他談一談
[00:31:01.920 --> 00:31:03.920]  甚至要道歉
[00:31:03.920 --> 00:31:05.920]  面對面
[00:31:05.920 --> 00:31:07.920]  今日我們很容易就用了很多不同的方法
[00:31:07.920 --> 00:31:08.920]  寫幾個字
[00:31:08.920 --> 00:31:11.920]  或者在電話上面
[00:31:11.920 --> 00:31:12.920]  發一個符號
[00:31:12.920 --> 00:31:14.920]  就代表了我們的原諒
[00:31:14.920 --> 00:31:17.920]  但今日我們試一下
[00:31:17.920 --> 00:31:19.920]  面對面
[00:31:19.920 --> 00:31:21.920]  既然我們面對面傷害了人
[00:31:21.920 --> 00:31:24.920]  為甚麼我們不能面對面去處理呢
[00:31:24.920 --> 00:31:28.920]  求聖靈在我們裏面去說話
[00:31:28.920 --> 00:31:30.920]  我們安靜一會
[00:31:30.920 --> 00:31:34.920]  我們請敬拜隊預備一首回應詩歌
[00:31:34.920 --> 00:31:40.920]  我們請弟兄姊妹安靜合埋雙眼禱告
[00:31:40.920 --> 00:31:43.920]  同樣今日我鼓勵弟兄姊妹
[00:31:43.920 --> 00:31:45.920]  認真的禱告
[00:31:45.920 --> 00:31:47.920]  在聖靈裏面
[00:31:47.920 --> 00:31:49.920]  其實我們都不完全
[00:31:49.920 --> 00:31:53.920]  但我們學習天父那份完全的愛
[00:31:53.920 --> 00:31:56.920]  剛才說的兩個行動
[00:31:56.920 --> 00:31:58.920]  誰傷害了你
[00:31:58.920 --> 00:32:00.920]  你傷害了誰
[00:32:00.920 --> 00:32:02.920]  原諒
[00:32:02.920 --> 00:32:06.920]  請你認真的在座位裏面向神禱告
[00:32:06.920 --> 00:32:09.920]  想一想
[00:32:09.920 --> 00:32:12.920]  當你覺得你已經預備好了
[00:32:12.920 --> 00:32:15.920]  你有這個具體行動的時候
[00:32:15.920 --> 00:32:19.920]  我邀請你和我們一起去唱這首詩歌
[00:32:19.920 --> 00:32:20.920]  不用急
[00:32:20.920 --> 00:32:22.920]  我們有時間
[00:32:22.920 --> 00:32:25.920]  讓聖靈在你心裏工作
