
[00:00:00.000 --> 00:00:06.600]  今天我們會看一個,如果大家有時在主義學的時候都聽過的一個比喻
[00:18:43.640 --> 00:18:45.800]  當我們這樣做的時候
[00:18:45.800 --> 00:18:48.960]  我們的生命就不再一樣了
[00:18:48.960 --> 00:18:52.080]  當我們知道我們去學習感恩
[00:18:52.080 --> 00:18:56.280]  我們的生命就會拒絕藐視
[00:18:56.280 --> 00:18:57.960]  反倒去愛
[00:18:57.960 --> 00:19:00.440]  這個是我們今天學的第二個功課
[00:19:00.440 --> 00:19:02.200]  如果我們看這段聖經
[00:19:02.200 --> 00:19:05.040]  其實看回第一節 第九節
[00:19:05.040 --> 00:19:08.480]  其實聖經很清楚告訴我們
[00:19:08.480 --> 00:19:13.240]  耶穌是向那些仗著自己是義人
[00:19:13.240 --> 00:19:15.120]  藐視別人的人說的
[00:19:15.120 --> 00:19:17.960]  所以這個比喻是叫我們不要藐視其他人
[00:19:17.960 --> 00:19:21.240]  不要以為是我們自己去清義
[00:19:21.240 --> 00:19:24.080]  我們再看一下這一段聖經
[00:19:24.080 --> 00:19:25.560]  在第十一節那裡
[00:19:25.560 --> 00:19:28.200]  這個法利菜人站著自言自語
[00:19:28.200 --> 00:19:31.240]  祈禱說 神啊 我感謝你
[00:19:31.240 --> 00:19:34.280]  我不似別人勒索不義奸淫
[00:19:34.280 --> 00:19:36.000]  也不似這個衰利
[00:19:36.000 --> 00:19:38.680]  我一個禮拜禁食兩次
[00:19:38.680 --> 00:19:42.360]  凡我所得的都捐上十分之一
[00:19:42.360 --> 00:19:44.440]  很多時候我們看這段禱告的時候
[00:19:44.440 --> 00:19:46.080]  我們都會發現一個重點
[00:19:46.080 --> 00:19:47.400]  就是這個重點不斷說
[00:19:47.400 --> 00:19:48.680]  我做了什麼
[00:19:48.680 --> 00:19:51.120]  我做了什麼
[00:19:51.120 --> 00:19:52.320]  那你說
[00:19:52.320 --> 00:19:55.280]  這個禱告有沒有問題啊
[00:19:55.280 --> 00:19:57.560]  原來在舊約聖經裡面
[00:19:57.560 --> 00:20:00.160]  我們都發現有一個祈禱
[00:20:00.160 --> 00:20:05.240]  是跟法利菜人這個祈禱的格式很相似的
[00:20:05.240 --> 00:20:07.680]  我們一起看一下這段聖經
[00:20:07.680 --> 00:20:09.560]  生命記的二十六章
[00:20:09.560 --> 00:20:10.800]  十三至十四節
[00:20:10.800 --> 00:20:11.920]  我們一起讀
[00:20:11.920 --> 00:20:13.360]  一 二 三
[00:20:13.360 --> 00:20:15.960]  你又要在耶和華
[00:20:15.960 --> 00:20:18.160]  你神面前說
[00:20:18.160 --> 00:20:22.400]  我已將聖物從我家裡拿出來
[00:20:22.400 --> 00:20:25.240]  給了你未人和寄居的
[00:20:25.240 --> 00:20:27.280]  與孤兒寡婦
[00:20:27.280 --> 00:20:30.960]  是照你所吩咐我的一切命令
[00:20:30.960 --> 00:20:34.160]  你的命令我都沒有違背
[00:20:34.160 --> 00:20:36.160]  也沒有忘記
[00:20:36.160 --> 00:20:38.160]  我受喪的時候
[00:20:38.160 --> 00:20:40.280]  沒有吃這聖物
[00:20:40.280 --> 00:20:42.040]  不潔淨的時候
[00:20:42.040 --> 00:20:44.040]  也沒有拿出來
[00:20:44.040 --> 00:20:46.680]  又沒有為死人送去
[00:20:46.680 --> 00:20:48.520]  我聽從了耶和華
[00:20:48.520 --> 00:20:49.840]  我神的話
[00:20:49.840 --> 00:20:52.840]  都照你所吩咐的行了
[00:20:52.840 --> 00:20:53.520]  那些人就說
[00:20:53.520 --> 00:20:54.280]  不是啊 梁牧師
[00:20:54.280 --> 00:20:55.320]  那OK啦
[00:20:55.320 --> 00:20:56.120]  是不是啊
[00:20:56.120 --> 00:20:58.040]  舊約有段這樣的聖經
[00:20:58.040 --> 00:21:00.720]  舊約有這個禱告的格式
[00:21:00.720 --> 00:21:02.720]  法利菜人用這個格式禱告
[00:21:02.720 --> 00:21:04.320]  你又說法利菜人有問題
[00:21:04.320 --> 00:21:07.200]  是不是你有問題啊
[00:21:07.200 --> 00:21:10.040]  當我們去看這段聖經的時候
[00:21:10.040 --> 00:21:11.640]  我們發現這個格式
[00:21:11.640 --> 00:21:14.240]  是跟法利菜人很相似的
[00:21:14.240 --> 00:21:17.280]  但是如果我們看前一點
[00:21:17.280 --> 00:21:20.640]  你就發現心態是完全不同的
[00:21:20.640 --> 00:21:23.720]  所以我們先看前一點
[00:21:23.720 --> 00:21:27.920]  我們去到生命記二十六章第五至十節
[00:21:27.920 --> 00:21:29.560]  我們一起讀這段聖經
[00:21:29.560 --> 00:21:30.800]  一 二 三
[00:21:30.800 --> 00:21:34.360]  你要在耶和華你神面前說
[00:21:34.360 --> 00:21:38.400]  我祖源是一個將亡的阿蘭人
[00:21:38.400 --> 00:21:40.680]  下到埃及寄居
[00:21:40.680 --> 00:21:42.640]  他人口稀少
[00:21:42.640 --> 00:21:45.960]  在那裡卻成了又大又強
[00:21:45.960 --> 00:21:48.240]  人數很多的國民
[00:21:48.240 --> 00:21:50.560]  埃及人惡待我們
[00:21:50.560 --> 00:21:51.960]  苦害我們
[00:21:51.960 --> 00:21:55.040]  將苦功加在我們身上
[00:21:55.040 --> 00:21:57.680]  於是我們哀求耶和華
[00:21:57.680 --> 00:21:59.560]  我們列祖的神
[00:21:59.560 --> 00:22:02.400]  耶和華聽見我們的聲音
[00:22:02.400 --> 00:22:05.320]  看見我們所受的困苦
[00:22:05.320 --> 00:22:07.000]  勞碌 欺壓
[00:22:07.000 --> 00:22:11.320]  他就用大能的手和伸出來的膀臂
[00:22:11.320 --> 00:22:15.200]  並大可畏的事與神蹟歧視
[00:22:15.200 --> 00:22:17.840]  領我們出了埃及
[00:22:17.840 --> 00:22:20.560]  將我們領進這地方
[00:22:20.560 --> 00:22:24.320]  把這流奶與蜜之地賜給我們
[00:22:24.320 --> 00:22:25.560]  耶和華啊
[00:22:25.560 --> 00:22:31.720]  現在我把你所賜給我地上初熟的土產奉了來
[00:22:31.720 --> 00:22:36.640]  隨後你要把方子放在耶和華你神面前
[00:22:36.640 --> 00:22:39.400]  向耶和華你的神下拜
[00:22:39.400 --> 00:22:41.560]  當我們看回這一段聖經
[00:22:41.560 --> 00:22:42.560]  我們就知道
[00:22:42.560 --> 00:22:46.720]  心態與法利藏的禱告完全不一樣
[00:22:46.720 --> 00:22:48.480]  這段聖經讓我們看到
[00:22:48.480 --> 00:22:53.280]  其實這段禱告的基礎是怎樣的
[00:22:53.280 --> 00:22:55.200]  我不是靠自己的
[00:22:55.200 --> 00:22:57.840]  我是靠神才能得到拯救
[00:22:57.840 --> 00:22:59.120]  這段聖經講得很清楚
[00:22:59.120 --> 00:23:03.400]  祂說我祖先本來是一個張望的雅蘭人
[00:23:03.400 --> 00:23:05.480]  祂去到埃及寄居
[00:23:05.480 --> 00:23:07.160]  祂人口本來稀少
[00:23:07.160 --> 00:23:08.680]  但是神的恩典
[00:23:08.680 --> 00:23:10.280]  叫祂們在埃及成為一個
[00:23:10.280 --> 00:23:12.960]  又大又強人數很多的國民
[00:23:12.960 --> 00:23:14.640]  但是當祂們強大的時候
[00:23:14.640 --> 00:23:15.600]  埃及人就怎樣
[00:23:15.600 --> 00:23:17.120]  就惡待祂們
[00:23:17.120 --> 00:23:18.200]  苦害祂們
[00:23:18.200 --> 00:23:20.960]  將這些苦功加在祂們身上
[00:23:20.960 --> 00:23:21.600]  於是怎樣
[00:23:21.600 --> 00:23:23.560]  祂們就哀求神
[00:23:23.560 --> 00:23:27.520]  哀求耶和華神聽見祂們的聲音
[00:23:27.520 --> 00:23:30.840]  看到祂們的困苦勞碌欺壓
[00:23:30.840 --> 00:23:31.480]  然後怎樣
[00:23:31.480 --> 00:23:34.200]  就用神大能的手
[00:23:34.200 --> 00:23:36.680]  和伸出來的蚌臂
[00:23:36.680 --> 00:23:39.920]  用大可畏的事和神職其事
[00:23:39.920 --> 00:23:42.720]  將祂們在埃及那裡拯救出來
[00:23:42.720 --> 00:23:44.840]  不單止將祂們在埃及那裡拯救出來
[00:23:44.840 --> 00:23:50.120]  更加將祂們帶到加南這個流瀨語脈的地方
[00:23:50.120 --> 00:23:51.640]  整個祈禱
[00:23:51.640 --> 00:23:54.040]  就是知道救恩不是靠自己的
[00:23:54.040 --> 00:23:57.080]  整個祈禱就是我們本來就快要滅亡的了
[00:23:57.080 --> 00:23:59.600]  我們的祖先本來就快要滅亡的了
[00:23:59.600 --> 00:24:02.680]  我們在埃及被人用來做苦功的了
[00:24:02.680 --> 00:24:04.520]  我們今天能夠來到這裡
[00:24:04.520 --> 00:24:05.440]  是因為什麼
[00:24:05.440 --> 00:24:07.760]  是神用大能的手
[00:24:07.760 --> 00:24:09.760]  和伸出來的蚌臂
[00:24:09.760 --> 00:24:12.800]  並且大可畏和神職其事
[00:24:12.800 --> 00:24:15.800]  將祂們從埃及那裡拯救了出來
[00:24:15.800 --> 00:24:18.200]  整個祈禱是什麼
[00:24:18.200 --> 00:24:21.440]  根基就是救恩不是靠自己
[00:24:21.440 --> 00:24:23.560]  是因為神拯救了我們
[00:24:23.560 --> 00:24:26.960]  所以其實是和法利塞人的祈禱很不一樣的
[00:24:26.960 --> 00:24:29.640]  但是如果我們回到剛才的祈禱
[00:24:29.640 --> 00:24:33.480]  這個祈禱除了格式是和法利塞人一樣之外
[00:24:33.480 --> 00:24:35.800]  其實內容都是相反的
[00:24:35.800 --> 00:24:37.760]  如果你記得法利塞人的禱告
[00:24:37.760 --> 00:24:40.840]  法利塞人的禱告是一個藐視人的禱告
[00:24:40.840 --> 00:24:42.640]  他不好 他不行
[00:24:42.640 --> 00:24:44.920]  我多好 我多行
[00:24:44.920 --> 00:24:47.000]  但是這個祈禱是說
[00:24:47.000 --> 00:24:49.920]  我領受了神的恩典
[00:24:49.920 --> 00:24:51.480]  我是不配
[00:24:51.480 --> 00:24:52.400]  於是怎樣
[00:24:52.400 --> 00:24:54.960]  我將神給我的恩典和愛
[00:24:54.960 --> 00:24:57.320]  去和其他人去分享
[00:24:57.320 --> 00:24:59.560]  所以他這裡的禱告其實是什麼
[00:24:59.560 --> 00:25:01.760]  神啊 我感謝祢的恩典
[00:25:01.760 --> 00:25:03.080]  所以今天怎樣
[00:25:03.080 --> 00:25:05.280]  我會將祢給我的愛和恩典
[00:25:05.280 --> 00:25:07.120]  去給利美人
[00:25:07.120 --> 00:25:09.040]  去給寄居的
[00:25:09.040 --> 00:25:11.600]  去給孤兒寡婦
[00:25:11.600 --> 00:25:14.280]  原來當我們的生命
[00:25:14.280 --> 00:25:16.600]  當我們能夠懂得去感恩
[00:25:16.600 --> 00:25:18.800]  當我們知道我們所有的東西
[00:25:18.800 --> 00:25:21.520]  其實不是我們自己有多好
[00:25:21.520 --> 00:25:23.440]  不是我們自己有多好
[00:25:23.440 --> 00:25:26.840]  全部是神的恩典的時候
[00:25:26.840 --> 00:25:29.240]  我們不單止懂得感恩
[00:25:29.240 --> 00:25:31.240]  我們就不會去藐視其他人
[00:25:31.240 --> 00:25:32.080]  為什麼
[00:25:32.080 --> 00:25:35.320]  今天我也是因為神才可以到今天
[00:25:35.320 --> 00:25:38.000]  我們就不會藐視更加
[00:25:38.000 --> 00:25:38.720]  怎樣
[00:25:38.720 --> 00:25:42.600]  我們會學習去愛人
[00:25:42.600 --> 00:25:45.880]  今天我們要學習放下藐視
[00:25:45.880 --> 00:25:49.160]  因為我們知道今天我們也不是靠自己
[00:25:49.160 --> 00:25:51.080]  但是放下藐視之後
[00:25:51.080 --> 00:25:54.120]  其實你就會學習去愛身邊的人
[00:25:54.120 --> 00:25:56.000]  因為你知道自己不配
[00:25:56.000 --> 00:25:57.960]  你又會將你今天的恩典
[00:25:57.960 --> 00:26:00.760]  去和其他人分享
[00:26:00.760 --> 00:26:03.840]  在日本我聽到原來有一個餐廳
[00:26:03.840 --> 00:26:07.680]  叫做會上錯菜的餐廳
[00:26:07.680 --> 00:26:09.680]  這個餐廳的發起人
[00:26:09.680 --> 00:26:12.440]  原來是很想去關顧那些
[00:26:12.440 --> 00:26:14.120]  是患了失智症
[00:26:14.120 --> 00:26:17.360]  或者俗稱老人癡呆症的老人家
[00:26:17.360 --> 00:26:19.560]  他們會請這些老人家
[00:26:19.560 --> 00:26:23.160]  去成為餐廳的幫手
[00:26:23.160 --> 00:26:24.560]  這個餐廳的發起人說
[00:26:24.560 --> 00:26:27.000]  很多時候我們是不知不覺
[00:26:27.000 --> 00:26:28.960]  藐視了這一班老人家
[00:26:28.960 --> 00:26:31.240]  我們對他們的病有誤解
[00:26:31.240 --> 00:26:33.040]  覺得他們什麼都不可以做
[00:26:33.040 --> 00:26:35.520]  覺得他們要和社會隔絕
[00:26:35.520 --> 00:26:37.040]  但是這個餐廳的發起人說
[00:26:37.040 --> 00:26:39.360]  我很想藉著這個餐廳
[00:26:39.360 --> 00:26:43.120]  去讓我們再一次不要去歧視他們
[00:26:43.120 --> 00:26:44.840]  我們要開放接納他們
[00:26:44.840 --> 00:26:48.120]  並且讓他們在這個開放和接納裡面
[00:26:48.120 --> 00:26:50.840]  能夠活出生命的價值
[00:26:50.840 --> 00:26:52.600]  所以這間餐廳很有趣
[00:26:52.600 --> 00:26:54.040]  你一進去的時候
[00:26:54.040 --> 00:26:55.680]  他就會已經告訴你
[00:26:55.680 --> 00:26:59.920]  他說你今天去點的菜式
[00:26:59.920 --> 00:27:02.440]  很可能會是上錯的
[00:27:02.440 --> 00:27:04.480]  但是他說上錯了不要緊
[00:27:04.480 --> 00:27:06.200]  因為我可以告訴你
[00:27:06.200 --> 00:27:09.320]  保證在餐牌裡面的菜式
[00:27:09.320 --> 00:27:12.280]  每一樣都是美味的
[00:27:12.280 --> 00:27:14.840]  就有一個這樣的統計
[00:27:14.840 --> 00:27:17.080]  就是如果你去這間餐廳吃東西
[00:27:17.080 --> 00:27:19.800]  有37%的機會
[00:27:19.800 --> 00:27:21.320]  你點的那樣東西
[00:27:21.320 --> 00:27:23.160]  和你桌上吃的那樣東西
[00:27:23.160 --> 00:27:24.960]  是不一樣的
[00:27:24.960 --> 00:27:29.520]  但是他們每一次都會派一個顧客的調查
[00:27:29.520 --> 00:27:31.320]  去問他們有多滿意
[00:27:31.320 --> 00:27:33.960]  然後表示滿意的顧客
[00:27:33.960 --> 00:27:36.760]  卻是有99%的
[00:27:36.760 --> 00:27:38.440]  接著這個餐廳的發起人就說
[00:27:38.440 --> 00:27:41.040]  原來當我們能夠去放下
[00:27:41.040 --> 00:27:42.960]  對這些人的歧視
[00:27:42.960 --> 00:27:46.040]  讓他們真的活出生命的價值
[00:27:46.040 --> 00:27:48.960]  這個社會你說有多美好呢
[00:27:48.960 --> 00:27:52.160]  你說如果其實這間餐廳
[00:27:52.160 --> 00:27:57.080]  我們去放下我們對某一些老人家的誤解
[00:27:57.080 --> 00:27:59.680]  讓他們都去活出生命的價值
[00:27:59.680 --> 00:28:01.200]  如果我們今天知道
[00:28:01.200 --> 00:28:03.960]  其實我們不是靠自己得救
[00:28:03.960 --> 00:28:06.200]  我們不去藐視其他人
[00:28:06.200 --> 00:28:09.440]  反而讓他們能夠經歷耶穌的愛
[00:28:09.440 --> 00:28:13.760]  在耶穌的愛裡面活出基督的生命和價值
[00:28:13.760 --> 00:28:17.040]  那樣東西不是更加美好嗎
[00:28:17.040 --> 00:28:22.160]  所以今天第二個分享和反思的問題
[00:28:22.160 --> 00:28:26.280]  就是你有沒有曾經歧視過人呢
[00:28:26.280 --> 00:28:27.840]  為什麼呢
[00:28:27.840 --> 00:28:30.640]  相反 今天你又怎麼和一些
[00:28:30.640 --> 00:28:33.200]  有需要的人去分享福音呢
[00:28:33.200 --> 00:28:36.760]  你有沒有見到身邊被孤立
[00:28:36.760 --> 00:28:39.920]  或者身邊有需要幫助的人呢
[00:28:39.920 --> 00:28:44.000]  今天你又怎麼去關心和幫助他們呢
[00:28:44.000 --> 00:28:47.000]  接下來我要分享的就是很新鮮熱鬧的
[00:28:47.000 --> 00:28:49.800]  因為我昨天講完第一堂之後
[00:28:49.800 --> 00:28:51.680]  我就上去少年崇拜
[00:28:51.680 --> 00:28:54.080]  因為我們說我們是講同一個信息的
[00:28:54.080 --> 00:28:55.400]  我很掛念少年人
[00:28:55.400 --> 00:28:57.760]  於是我就進去了他們其中一個小組
[00:28:57.760 --> 00:29:00.640]  他們剛剛在分享這條問題
[00:29:00.640 --> 00:29:02.120]  我坐下來的時候
[00:29:02.120 --> 00:29:03.560]  有一個少年人就這樣說
[00:29:03.560 --> 00:29:07.640]  他說他以前是會藐視那些成績不好的同學
[00:29:07.640 --> 00:29:10.600]  因為他覺得自己的成績挺好 是不是
[00:29:10.600 --> 00:29:12.440]  但是他說他現在都學會了
[00:29:12.440 --> 00:29:14.800]  其實有時候每一個同學
[00:29:14.800 --> 00:29:16.200]  都有些東西比較厲害
[00:29:16.200 --> 00:29:17.880]  有些東西沒那麼厲害的
[00:29:17.880 --> 00:29:20.760]  而他們可能也有不同的原因
[00:29:20.760 --> 00:29:23.000]  以至到他們需要幫助
[00:29:23.000 --> 00:29:25.640]  今天他們怎麼去彼此幫助呢
[00:29:25.640 --> 00:29:26.800]  哎呀 我覺得很開心
[00:29:26.800 --> 00:29:29.440]  少年人都學習了這個功課
[00:29:29.440 --> 00:29:31.120]  接著我聽到另外一個少年人說
[00:29:31.120 --> 00:29:35.000]  他們的班以前會經常笑那些
[00:29:35.000 --> 00:29:36.680]  樣子不太帥
[00:29:36.680 --> 00:29:40.480]  以及比較胖的同學
[00:29:40.480 --> 00:29:43.280]  我聽起來覺得真的不太好
[00:29:43.280 --> 00:29:45.520]  不過幸好他們都比較真誠
[00:29:45.520 --> 00:29:48.000]  因為我坐在這裡 他就這麼說
[00:29:48.000 --> 00:29:50.240]  我自己以前也被人這樣說
[00:29:50.240 --> 00:29:52.800]  但是他說現在他會學習
[00:29:52.800 --> 00:29:56.720]  怎樣去關心那些被人忽視的同學
[00:29:56.720 --> 00:29:58.240]  我覺得很好
[00:29:58.240 --> 00:30:01.440]  我也記得我曾經認識一位門徒
[00:30:01.440 --> 00:30:04.520]  他做很多事情都很願意跟隨耶穌
[00:30:04.520 --> 00:30:05.680]  但是有一件事
[00:30:05.680 --> 00:30:08.200]  他從來不願意開放自己的
[00:30:08.200 --> 00:30:10.800]  就是探訪基層的家庭
[00:30:10.800 --> 00:30:12.680]  我當初很不明白
[00:30:12.680 --> 00:30:15.120]  因為我會覺得
[00:30:15.120 --> 00:30:16.360]  為什麼你會這樣呢
[00:30:16.360 --> 00:30:17.400]  你一件事都跟得那麼足
[00:30:17.400 --> 00:30:20.120]  其實你奉獻你都是超額奉獻的
[00:30:20.120 --> 00:30:22.000]  但是去探訪基層的家庭你卻不去
[00:30:22.000 --> 00:30:23.040]  於是我那次約了他出來
[00:30:23.040 --> 00:30:24.120]  我跟他說
[00:30:24.120 --> 00:30:26.040]  這樣我很難大家一起去行
[00:30:26.040 --> 00:30:27.000]  因為這件事很重要
[00:30:27.000 --> 00:30:28.280]  他已經說得很清楚
[00:30:28.280 --> 00:30:30.840]  我們要關顧社區的孤兒寡婦
[00:30:30.840 --> 00:30:32.480]  我說為什麼你覺得這麼困難呢
[00:30:32.480 --> 00:30:34.760]  原來他有一個誤解
[00:30:34.760 --> 00:30:38.320]  他覺得這些人是生活不努力
[00:30:38.320 --> 00:30:39.640]  我說你想錯了
[00:30:39.640 --> 00:30:41.640]  其實我正在探訪幾個家庭
[00:30:41.640 --> 00:30:44.360]  不如你跟我去探訪其中一個家庭
[00:30:44.360 --> 00:30:45.680]  接著他去到這個家庭裡面
[00:30:45.680 --> 00:30:46.800]  他真的發現
[00:30:46.800 --> 00:30:49.160]  其實整個家庭
[00:30:49.160 --> 00:30:52.680]  父母兩個的兒子其實都很努力
[00:30:52.680 --> 00:30:55.520]  但確實在現在我們很多的制度裡面
[00:30:55.520 --> 00:30:56.720]  他們很努力
[00:30:56.720 --> 00:30:58.680]  但仍然有很多的掙扎
[00:30:58.680 --> 00:31:01.320]  收入仍然是很困難的
[00:31:01.320 --> 00:31:03.160]  他看到他明白了
[00:31:03.160 --> 00:31:05.720]  就是說他以前對這些人的誤解
[00:31:05.720 --> 00:31:08.320]  以至到他覺得他很難關心這些人
[00:31:08.320 --> 00:31:10.840]  但今天他是一個很願意探訪
[00:31:10.840 --> 00:31:15.200]  並且帶著少年去探訪的一個肢體
[00:31:15.200 --> 00:31:17.240]  今天我們都要學習
[00:31:17.240 --> 00:31:19.280]  其實今天我們有的東西
[00:31:19.280 --> 00:31:21.680]  其實都是神給我們的恩典
[00:31:21.680 --> 00:31:23.320]  如果我們知道是恩典的時候
[00:31:23.320 --> 00:31:27.520]  今天我們怎樣去關心身邊被孤立的人呢?
[00:31:27.520 --> 00:31:29.680]  我們經常說2023年
[00:31:29.680 --> 00:31:31.760]  很希望是我們教會的福音年
[00:31:31.760 --> 00:31:34.200]  因為我們很多東西都解放了
[00:31:34.200 --> 00:31:37.720]  我都可以今天脫下口罩跟大家說話了
[00:31:37.720 --> 00:31:39.040]  接下來其實我們《少年報》
[00:31:39.040 --> 00:31:41.880]  4月29日我們都有一個叫做朋友日
[00:31:41.880 --> 00:31:45.000]  我們都很想鼓勵他們邀請朋友回來
[00:31:45.000 --> 00:31:45.640]  為什麼呢?
[00:31:45.640 --> 00:31:47.760]  可以再一次吃東西了
[00:31:47.760 --> 00:31:49.880]  所以我們都搞輕食了
[00:31:49.880 --> 00:31:52.560]  輕食就是不是吃到飽的
[00:31:52.560 --> 00:31:54.400]  這是下午茶時間
[00:31:54.400 --> 00:31:56.960]  但是這麼多新的機會
[00:31:56.960 --> 00:32:00.440]  我們又怎樣去關心身邊有需要的人呢?
[00:32:00.440 --> 00:32:02.720]  很想我們都回去反思,好不好?
[00:32:02.720 --> 00:32:04.880]  今天是,崇拜也沒有時間去反思
[00:32:04.880 --> 00:32:06.800]  我們可以拍下它
[00:32:06.800 --> 00:32:10.040]  這個都成為我們回去的反思,好不好?
[00:32:10.040 --> 00:32:13.440]  我們怎樣可以關心身邊的人呢?
[00:32:13.440 --> 00:32:14.680]  但是原來我們要學習
[00:32:14.680 --> 00:32:18.320]  首先放下一些藐視
[00:32:18.320 --> 00:32:20.040]  或者一些歧視
[00:32:20.040 --> 00:32:24.560]  我們才能夠學習去關心身邊的人
[00:32:24.560 --> 00:32:29.080]  今天我們從剛才有關法利塞人的經文裏面
[00:32:29.080 --> 00:32:30.880]  學了兩個功課
[00:32:30.880 --> 00:32:33.880]  很想我們都從瑞利的經文裏面
[00:32:33.880 --> 00:32:36.040]  去學一個功課,好不好?
[00:32:36.040 --> 00:32:38.800]  今天我們第三個功課叫做
[00:32:38.800 --> 00:32:41.960]  跟隨耶穌,生命成長
[00:32:41.960 --> 00:32:44.080]  我們一起去讀第十三節,好不好?
[00:32:44.080 --> 00:32:45.920]  我們一起讀,一二三
[00:32:45.920 --> 00:32:49.160]  那瑞利遠遠地站著
[00:32:49.160 --> 00:32:51.960]  連舉目望天也不敢
[00:32:51.960 --> 00:32:53.720]  只隨著風雪
[00:32:53.720 --> 00:32:57.720]  神啊,開恩可憐我這個罪人
[00:32:57.720 --> 00:32:59.680]  如果我們看這段聖經
[00:32:59.680 --> 00:33:02.360]  我們發現這個瑞利跟法利塞人
[00:33:02.360 --> 00:33:04.200]  確實是一個很大的對比
[00:33:04.200 --> 00:33:07.280]  瑞利遠遠地站著
[00:33:07.280 --> 00:33:09.120]  有聖經學者認為
[00:33:09.120 --> 00:33:12.880]  他是站在外邦人院的最後邊
[00:33:12.880 --> 00:33:14.240]  他是以色列人來的
[00:33:14.240 --> 00:33:16.320]  他可以站進去以色列人院
[00:33:16.320 --> 00:33:17.840]  但是他覺得自己不配
[00:33:17.840 --> 00:33:20.520]  於是他站在外邦人院的後面
[00:33:20.520 --> 00:33:21.760]  遠遠地站著
[00:33:21.760 --> 00:33:23.080]  不單止是這樣
[00:33:23.080 --> 00:33:26.920]  聖經說他連舉目望天也不敢
[00:33:26.920 --> 00:33:28.280]  接著有一個動作
[00:33:28.280 --> 00:33:31.280]  這個動作叫做隨著風
[00:33:31.280 --> 00:33:35.120]  這個動作在新約聖經出現過兩次
[00:33:35.120 --> 00:33:38.720]  這個動作是代表一個極度的
[00:33:38.720 --> 00:33:41.400]  慚愧和愧疚
[00:33:41.400 --> 00:33:42.080]  為什麼呢?
[00:33:42.080 --> 00:33:43.160]  我告訴你
[00:33:43.160 --> 00:33:45.320]  這個動作在新約聖經
[00:33:45.320 --> 00:33:47.000]  另外一次出現的地方的時候
[00:33:47.000 --> 00:33:48.320]  你就會知道了
[00:33:48.320 --> 00:33:52.040]  這個動作在新約聖經哪個地方出現過呢?
[00:33:52.040 --> 00:33:54.680]  就是當那些人釘死了耶穌
[00:33:54.680 --> 00:33:57.320]  就是發現耶穌是異人的時候
[00:33:57.320 --> 00:33:58.560]  當那些人釘死了耶穌
[00:33:58.560 --> 00:33:59.520]  發現耶穌是異人
[00:33:59.520 --> 00:34:02.240]  聖經說那些人就是隨著風
[00:34:02.240 --> 00:34:05.040]  我們釘死了一個異人
[00:34:05.040 --> 00:34:06.720]  原來隨著風
[00:34:06.720 --> 00:34:10.920]  就是代表一個極度的慚愧和愧疚
[00:34:10.920 --> 00:34:15.920]  在這個極度慚愧和愧疚的狀態裡面
[00:34:15.920 --> 00:34:19.160]  祂知道除了神以外
[00:34:19.160 --> 00:34:21.080]  沒有人能夠救了祂
[00:34:21.080 --> 00:34:23.040]  就是說神除了你
[00:34:23.040 --> 00:34:25.320]  我是沒得救的了
[00:34:25.320 --> 00:34:28.040]  但是當祂有這個態度
[00:34:28.040 --> 00:34:31.120]  當祂有這個心的時候
[00:34:31.120 --> 00:34:32.640]  聖經這麼說
[00:34:32.640 --> 00:34:35.240]  耶穌說我告訴你們
[00:34:35.240 --> 00:34:36.640]  這人回家去
[00:34:36.640 --> 00:34:39.040]  就是說這個瑞利回家
[00:34:39.040 --> 00:34:43.480]  反而被那個法利塞人倒算為二
[00:34:43.480 --> 00:34:47.080]  因為凡至高的必降為卑
[00:34:47.080 --> 00:34:49.400]  自卑的必升為高
[00:34:49.400 --> 00:34:51.000]  原來今天我們要從瑞利
[00:34:51.000 --> 00:34:52.520]  一起學一個很重要的功課
[00:34:52.520 --> 00:34:54.120]  這個功課我們每一個人都要學的
[00:34:54.120 --> 00:34:55.360]  就是除了神之外
[00:34:55.360 --> 00:34:57.600]  我們是沒得救的了
[00:34:57.600 --> 00:34:59.440]  你不如試試跟旁邊的人說
[00:34:59.440 --> 00:35:00.720]  除了神以外
[00:35:00.720 --> 00:35:05.440]  我是沒得救的了
[00:35:05.440 --> 00:35:07.400]  比較難說是不是
[00:35:07.400 --> 00:35:08.200]  但是是真的
[00:35:08.200 --> 00:35:09.720]  你要明白除了神之外
[00:35:09.720 --> 00:35:11.800]  我是沒得救的了
[00:35:11.800 --> 00:35:14.360]  我們是唯有知道我們除了神以外
[00:35:14.360 --> 00:35:15.160]  我是沒得救的
[00:35:15.160 --> 00:35:17.880]  我才會跟耶穌的
[00:35:17.880 --> 00:35:18.600]  如果不是
[00:35:18.600 --> 00:35:21.080]  你會跟自己跟其他人是不是
[00:35:21.080 --> 00:35:22.200]  但是我們認定
[00:35:22.200 --> 00:35:24.600]  打得太多我心裡有點痛
[00:35:24.600 --> 00:35:28.920]  我都是一個直到悔咎和慚愧的表現
[00:35:28.920 --> 00:35:30.560]  除了耶穌之外
[00:35:30.560 --> 00:35:32.720]  我們是沒得救的了
[00:35:32.720 --> 00:35:36.440]  所以這個瑞利
[00:35:36.440 --> 00:35:39.480]  踏出了祂生命成長的第一步
[00:35:39.480 --> 00:35:41.240]  為什麼我說第一步呢
