
[00:00:00.000 --> 00:00:12.000]  新的一年開始,我們要改變,從哪裡開始改變呢?
[00:25:04.000 --> 00:25:07.000]  我還看到有一個男的把他的女朋友,
[00:25:07.000 --> 00:25:10.000]  不知道女朋友還是他的同居人,
[00:25:10.000 --> 00:25:13.000]  弄在脖子上面,
[00:25:13.000 --> 00:25:18.000]  他就在那邊很瘋狂啊!
[00:25:18.000 --> 00:25:21.000]  這些人到了教會一來看,
[00:25:21.000 --> 00:25:28.000]  跟我的祖公,不是祖公,那叫什麼?
[00:25:28.000 --> 00:25:30.000]  爺爺,是不是?
[00:25:30.000 --> 00:25:34.000]  跟我的祖母那個時代的啦!
[00:25:34.000 --> 00:25:37.000]  所以美國的教會他們後來很多的教會,
[00:25:37.000 --> 00:25:39.000]  包括一些傳統的教會,
[00:25:39.000 --> 00:25:41.000]  他們開始開青年崇拜,
[00:25:41.000 --> 00:25:45.000]  開始有這個比較現代的教會,
[00:25:45.000 --> 00:25:47.000]  為什麼?
[00:25:47.000 --> 00:25:51.000]  因為他們要吸引年輕人。
[00:25:51.000 --> 00:25:55.000]  弟兄姊妹,福音的本質沒有改變,
[00:25:55.000 --> 00:25:59.000]  但是傳福音的方式可以改變。
[00:25:59.000 --> 00:26:00.000]  親愛的弟兄姊妹,
[00:26:00.000 --> 00:26:02.000]  那古舊的福音的本質,
[00:26:02.000 --> 00:26:06.000]  耶穌基督病他定時之假不可以改變。
[00:26:06.000 --> 00:26:07.000]  但是親愛的弟兄姊妹,
[00:26:07.000 --> 00:26:12.000]  福音的工作是一直在更新的。
[00:26:12.000 --> 00:26:21.000]  所以我們要成為一個新的皮帶,
[00:26:21.000 --> 00:26:26.000]  神要賜下新鮮的恩典給我們。
[00:26:26.000 --> 00:26:32.000]  我們都知道我們在那邊學高雄幸福小組,
[00:26:32.000 --> 00:26:36.000]  那是一個方式,懂嗎?
[00:26:36.000 --> 00:26:39.000]  這個教會他們不是今天才這樣子,
[00:26:39.000 --> 00:26:41.000]  他們一直在那邊思想,一直在研究,
[00:26:41.000 --> 00:26:44.000]  怎麼樣子可以讓傳福音更有果效,
[00:26:44.000 --> 00:26:45.000]  帶領更多人信耶穌。
[00:26:45.000 --> 00:26:50.000]  所以他們終於把那個所謂韓國教會的那個雙翼的系統,
[00:26:50.000 --> 00:26:51.000]  把它做了改良,
[00:26:51.000 --> 00:26:53.000]  然後把這個所謂的敞開小組,
[00:26:53.000 --> 00:26:55.000]  變成是他們現在叫做幸福小組,
[00:26:55.000 --> 00:26:57.000]  其實裡面很多類似相似的,
[00:26:57.000 --> 00:27:02.000]  只是說他做了一些的修正,
[00:27:02.000 --> 00:27:05.000]  然後這個幸福小組就帶領這個教會,
[00:27:05.000 --> 00:27:12.000]  從三四百人一下子成長到兩千個人。
[00:27:12.000 --> 00:27:16.000]  我們能不能夠接受新的觀念?
[00:27:16.000 --> 00:27:22.000]  我們能不能夠接受新的做法?
[00:27:22.000 --> 00:27:26.000]  你知道這裡的北美的華人教會,
[00:27:26.000 --> 00:27:34.000]  大概比台灣的教會要慢個十五到二十年。
[00:27:34.000 --> 00:27:40.000]  原因是因為我們早期在這裡建立教會的弟兄姐妹,
[00:27:40.000 --> 00:27:44.000]  很多都是二三十年前從台灣過來的。
[00:27:44.000 --> 00:27:48.000]  所以我們的思維還是停留在二三十年前,
[00:27:48.000 --> 00:27:49.000]  你懂我意思嗎?
[00:27:49.000 --> 00:27:54.000]  那時候台灣的基督徒人數是2.5%,
[00:27:54.000 --> 00:27:58.000]  今天台灣的基督徒人數已經是6.5了,
[00:27:58.000 --> 00:28:02.000]  台北市已經是超過12%了。
[00:28:02.000 --> 00:28:04.000]  所以為什麼會這樣子?
[00:28:04.000 --> 00:28:09.000]  因為這些年來有很多的變化,
[00:28:09.000 --> 00:28:12.000]  不單單是方法,更是什麼?
[00:28:12.000 --> 00:28:15.000]  是聖靈的工作在台灣,
[00:28:15.000 --> 00:28:19.000]  這些年來有很大的很強烈的工作。
[00:28:19.000 --> 00:28:23.000]  今天我們還有姐妹從高雄來,
[00:28:23.000 --> 00:28:26.000]  她提到說在高雄現在傳福音很容易,
[00:28:26.000 --> 00:28:30.000]  你知道我是高雄人,
[00:28:30.000 --> 00:28:32.000]  高雄傳福音不容易。
[00:28:32.000 --> 00:28:36.000]  我先講是三十年前我在台灣的時候,
[00:28:36.000 --> 00:28:39.000]  但是今天為什麼傳福音很容易?
[00:28:39.000 --> 00:28:42.000]  因為這些年台灣的教會禱告,
[00:28:42.000 --> 00:28:45.000]  台灣的教會可悟突破,
[00:28:45.000 --> 00:28:47.000]  所以可悟聖靈的工作,
[00:28:47.000 --> 00:28:50.000]  所以聖靈在今天台灣的教會,
[00:28:50.000 --> 00:28:53.000]  祂可以很自由的工作,你懂這意思嗎?
[00:28:53.000 --> 00:28:58.000]  三十年前在中國大陸,為什麼教會這麼興旺?
[00:28:58.000 --> 00:29:02.000]  是因為教會的人可悟,所以禱告,
[00:29:02.000 --> 00:29:05.000]  然後聖靈工作。
[00:29:05.000 --> 00:29:08.000]  親愛的女子們,
[00:29:08.000 --> 00:29:15.000]  所以新酒要裝在新皮帶裡面。
[00:29:15.000 --> 00:29:22.000]  我們很多時候因為有一些舊的東西影響我們。
[00:29:22.000 --> 00:29:24.000]  這是你看,
[00:29:24.000 --> 00:29:27.000]  每一次iPhone一出來,大家通宵搭檔,
[00:29:27.000 --> 00:29:30.000]  在那邊排隊要買iPhone,
[00:29:30.000 --> 00:29:37.000]  這種盛況什麼時候出現在靈良堂呢?
[00:29:37.000 --> 00:29:41.000]  每一次崇拜開始之前就排成熟了,
[00:29:41.000 --> 00:29:44.000]  大家擠著要進來了。
[00:29:44.000 --> 00:29:47.000]  新的一年,2019年我們禱告,
[00:29:47.000 --> 00:29:50.840]  陳良堂要像這樣一樣,Amen?
[00:29:50.840 --> 00:29:58.000]  你都沒有信心。
[00:29:58.000 --> 00:30:02.760]  邱子明,要成為一個新皮帶。
[00:30:02.760 --> 00:30:04.920]  成為一個新皮帶的意思就是說,
[00:30:04.920 --> 00:30:07.760]  我這個人的個性,我這個人的脾氣,
[00:30:07.760 --> 00:30:13.480]  我這個人的習慣,我的價值觀要改變。
[00:30:13.480 --> 00:30:17.880]  如果有人說,我就是這個樣子,
[00:30:17.880 --> 00:30:20.200]  誰也改變不了我,
[00:30:20.200 --> 00:30:27.120]  那就表示這個人沒藥救了。
[00:30:27.120 --> 00:30:31.800]  邱子明,什麼時候當我說我不能改變,
[00:30:31.800 --> 00:30:36.280]  我不想改變,這個人已經沒藥救了。
[00:30:36.280 --> 00:30:39.320]  我們這些都是有救的,Amen?
[00:30:39.320 --> 00:30:43.720]  跟你旁邊說,你是有救的。
[00:30:43.720 --> 00:30:46.320]  丁子妹,不管你年紀多大,
[00:30:46.320 --> 00:30:49.480]  其實有人說年紀大的人不容易改變,
[00:30:49.480 --> 00:30:51.720]  which is true,
[00:30:51.720 --> 00:30:56.960]  但是丁子妹,年紀大的人可不可以改變呢?
[00:30:56.960 --> 00:31:00.040]  可以,我就告訴你有一個中國大媽,
[00:31:00.040 --> 00:31:02.440]  事實上叫她大媽是有點那個,
[00:31:02.440 --> 00:31:05.800]  但是在國內來講,她年紀也算是比較大了,
[00:31:05.800 --> 00:31:14.600]  她74歲,上偶,本來是很抑鬱,很寡歡的,
[00:31:14.600 --> 00:31:19.680]  她的兒女跟她說,媽,你不要一直悶在家裡面,
[00:31:19.680 --> 00:31:23.480]  來,就把她報名去外面,就帶她去參加,
[00:31:23.480 --> 00:31:27.040]  你知道國內不是流行跳廣場舞嗎?
[00:31:27.040 --> 00:31:29.640]  是不是?我不知道是不是這樣跳了。
[00:31:29.640 --> 00:31:33.960]  所以她就去跳廣場舞,跳一跳她覺得太無聊了,
[00:31:33.960 --> 00:31:36.520]  這個大媽就說她不去了。
[00:31:36.520 --> 00:31:39.040]  後來有朋友就跟她講說,
[00:31:39.040 --> 00:31:43.520]  那你要不要試試看我們去跳鋼管舞?
[00:31:43.520 --> 00:31:46.800]  哇,你跳過鋼管舞嗎?
[00:31:46.800 --> 00:31:50.200]  你們沒有,你看過鋼管舞嗎?
[00:31:50.200 --> 00:31:52.800]  不敢回答。
[00:31:52.800 --> 00:31:54.680]  我不知道現在是怎麼樣,
[00:31:54.680 --> 00:32:00.960]  我們那個年代鋼管舞是不正常場所才跳的,
[00:32:00.960 --> 00:32:06.200]  是不是?是不是現在還是這樣的?
[00:32:06.200 --> 00:32:07.400]  你們都沒有概念。
[00:32:07.400 --> 00:32:11.760]  好,沒關係,這是昨天的新聞,
[00:32:11.760 --> 00:32:14.320]  我看了之後顛覆了我的思想,
[00:32:14.320 --> 00:32:18.600]  哦,原來鋼管舞也可以比賽呀?
[00:32:18.600 --> 00:32:22.400]  她就去練了,練了,練了,練,練,練,
[00:32:22.400 --> 00:32:25.720]  練了之後她越來越喜歡,天天練,天天練,
[00:32:25.720 --> 00:32:27.520]  練到今年,去年吧,
[00:32:27.520 --> 00:32:32.960]  去年她得到全中國的鋼管舞比賽冠軍,
[00:32:32.960 --> 00:32:35.840]  我們來看看她是誰?
[00:32:35.840 --> 00:32:41.400]  就這個,看到沒有?
[00:32:41.400 --> 00:32:50.160]  74歲的大媽,得到全中國鋼管舞冠軍!
[00:32:50.160 --> 00:32:52.080]  丟死沒?
[00:32:52.080 --> 00:32:57.440]  她如果還停留在她喪偶的那種灰心抑鬱的裡面,
[00:32:57.440 --> 00:33:04.280]  她的人生完了,但是她開始改變,她走出來,
[00:33:04.280 --> 00:33:08.080]  而且她能夠向新的東西接受挑戰,
[00:33:08.080 --> 00:33:12.320]  廣場舞還不能滿足她,她要跳鋼管舞,
[00:33:12.320 --> 00:33:16.720]  她第一天去的時候,她發現怎麼只有她一個老人家,
[00:33:16.720 --> 00:33:21.240]  其他的都是年輕的,那些要不然就是姑娘,
[00:33:21.240 --> 00:33:22.880]  要不然就是那些少婦,
[00:33:22.880 --> 00:33:26.560]  只有她這個年紀還來這邊跳鋼管舞,
[00:33:26.560 --> 00:33:31.280]  但是沒想到,她竟然得到了冠軍,
[00:33:31.280 --> 00:33:35.680]  聽說她也曾經來洛杉磯參加,
[00:33:35.680 --> 00:33:40.760]  接受這邊的一些表揚之類的。
[00:33:40.760 --> 00:33:45.040]  丟死沒,我不是要你去學鋼管舞,
[00:33:45.040 --> 00:33:52.320]  我的意思就是說,never too late!
[00:33:52.320 --> 00:33:55.680]  今天我在看到我們這邊打鼓的時候,
[00:33:55.680 --> 00:34:01.280]  我就在想說,如果小Kevin有一天去念大學了,
[00:34:01.280 --> 00:34:09.360]  離開了這個地方,誰可以去打鼓?
[00:34:09.360 --> 00:34:12.200]  穆蘇做到這種地步太慘了吧,
[00:34:12.200 --> 00:34:15.440]  丟這麼一東西是嗎?
[00:34:15.440 --> 00:34:17.600]  我在前面一個教會的時候,
[00:34:17.600 --> 00:34:21.520]  我去的時候四十歲以下的人,我說請舉手,
[00:34:21.520 --> 00:34:27.920]  只舉幾隻手出來,那怎麼辦?
[00:34:27.920 --> 00:34:32.720]  後來我說,我們要弄一個年輕人的worship band,
[00:34:32.720 --> 00:34:35.440]  有一個弟兄他說,穆斯,我可以嗎?
[00:34:35.440 --> 00:34:38.160]  我在學校從來沒有練過豆芽菜,
[00:34:38.160 --> 00:34:41.520]  你知道豆芽菜,五線譜。
[00:34:41.520 --> 00:34:44.400]  他說,但是我買了一套鼓,
[00:34:44.400 --> 00:34:47.520]  我請那個鼓手,那個師父來教我,
[00:34:47.520 --> 00:34:49.920]  我說真的啊,我說好,好好練,
[00:34:49.920 --> 00:34:52.640]  你練成了,我們就開始。
[00:34:52.640 --> 00:34:56.320]  他後來就是我們的第一號鼓手,
[00:34:56.320 --> 00:35:01.200]  他練的時候已經快五十歲了。
[00:35:01.200 --> 00:35:03.760]  後來第二號、第三號鼓手陸陸續續起來,
[00:35:03.760 --> 00:35:07.280]  年齡也比較輕了一點。
[00:35:07.280 --> 00:35:10.800]  所以年齡不是問題,問題是什麼?
[00:35:10.800 --> 00:35:12.960]  是我們的心態。
[00:35:12.960 --> 00:35:15.520]  所以不要說我老了,
[00:35:15.520 --> 00:35:17.760]  當你說你老的時候,
[00:35:17.760 --> 00:35:20.960]  那麼你就發現你已經開始落後,
[00:35:20.960 --> 00:35:22.640]  你開始不容易接受新的東西,
[00:35:22.640 --> 00:35:25.680]  因為你已經覺得你不行。
[00:35:25.680 --> 00:35:28.320]  所以跟你旁邊說,你不老,
[00:35:28.320 --> 00:35:30.080]  當然你年輕,你不老。
[00:35:30.080 --> 00:35:31.840]  跟你旁邊說,如果他是頭髮白,
[00:35:31.840 --> 00:35:35.600]  你說你不老,你是年輕的。
[00:35:35.600 --> 00:35:40.880]  弟兄姊妹,
[00:35:40.880 --> 00:35:42.640]  今天我們這個姐妹從高雄來,
[00:35:42.640 --> 00:35:49.520]  我們以前一起在Pomona同工的彩繪站嗎?
[00:35:49.520 --> 00:35:50.960]  先回去了。
[00:35:50.960 --> 00:35:55.200]  我剛到Pomona的一個教會服事的時候,
[00:35:55.200 --> 00:36:01.360]  那時候1995年,多少年之前?
[00:36:01.360 --> 00:36:03.600]  23年前。
[00:36:03.600 --> 00:36:05.360]  她說她那時候還記得
[00:36:05.360 --> 00:36:07.360]  葛慕斯你來的時候印象很深刻,
[00:36:07.360 --> 00:36:09.680]  你在帶我們唱詩歌敬拜的時候,
[00:36:09.680 --> 00:36:10.880]  你在那邊又跳著跳著,
[00:36:10.880 --> 00:36:13.440]  然後告訴說你們為什麼不跳?
[00:36:13.440 --> 00:36:18.000]  我都記不起我有講這些話。
[00:36:18.000 --> 00:36:23.360]  她說你現在還是一樣。
[00:36:23.360 --> 00:36:26.240]  弟兄姊妹,
[00:36:26.240 --> 00:36:30.000]  我期望我到80歲的時候,
[00:36:30.000 --> 00:36:32.960]  還能像這個中國大媽一樣,
[00:36:32.960 --> 00:36:36.240]  還能夠勇於嘗試,Amen!
[00:36:36.240 --> 00:36:37.520]  親愛的弟兄姊妹,
[00:36:37.520 --> 00:36:40.000]  所以讓我們在新的一年,
[00:36:40.000 --> 00:36:42.000]  讓我們成為一個新的器皿,
[00:36:42.000 --> 00:36:43.360]  成為一個新的皮帶,
[00:36:43.360 --> 00:36:45.680]  讓我們可以被上帝來工作,
[00:36:45.680 --> 00:36:50.880]  讓我們真是不要對新的東西排斥它。
[00:36:50.880 --> 00:36:52.800]  你過去禱告從來不大聲的,
[00:36:52.800 --> 00:36:54.480]  可不可以大聲點?
[00:36:54.480 --> 00:36:57.360]  你說為什麼一定要大聲呢?
[00:36:57.360 --> 00:36:59.280]  為什麼一定要大聲呢?
[00:36:59.280 --> 00:37:01.760]  拜託不要那麼多為什麼嗎?
[00:37:01.760 --> 00:37:03.120]  你如果從來沒做過事情,
[00:37:03.120 --> 00:37:04.800]  我又不是叫你去殺人犯火,
[00:37:04.800 --> 00:37:06.080]  從來沒有大聲禱告過,
[00:37:06.080 --> 00:37:10.800]  你大聲試試看,Amen!
[00:37:10.800 --> 00:37:13.440]  弟兄姊妹,你喜歡聽的禱告是像小貓禱告,
[00:37:13.440 --> 00:37:16.160]  還是喜歡聽大聲禱告?
[00:37:16.160 --> 00:37:18.160]  你個人禱告,你要安靜禱告沒有關係,
[00:37:18.160 --> 00:37:20.080]  可是你大家一起禱告,
[00:37:20.080 --> 00:37:21.760]  我跟你們講說弟兄姊妹同聲禱告,
[00:37:21.760 --> 00:37:25.040]  結果你們都不禱告。
[00:37:25.040 --> 00:37:29.760]  那就是表示說什麼?
[00:37:29.760 --> 00:37:33.840]  我不要,我不願意改變。
[00:37:33.840 --> 00:37:36.400]  弟兄姊妹,我們是一個器皿,
[00:37:36.400 --> 00:37:38.160]  這個器皿有彈性的,
[00:37:38.160 --> 00:37:39.680]  可以讓神來擴充,
[00:37:39.680 --> 00:37:41.120]  可以讓聖靈來工作,
[00:37:41.120 --> 00:37:42.320]  不管你年紀有多大,
[00:37:42.320 --> 00:37:43.920]  聖靈可以在我們身上工作。
[00:37:43.920 --> 00:37:45.040]  教會也是如此,
[00:37:45.040 --> 00:37:48.640]  教會要能夠讓聖靈工作,
[00:37:48.640 --> 00:37:50.560]  不要停留在過去,
[00:37:50.560 --> 00:37:54.080]  也不要緬懷過去。
[00:37:54.080 --> 00:37:58.640]  今年下個禮拜就是我們52年唐慶,
[00:37:58.640 --> 00:38:02.640]  我也會提到一點這個。
[00:38:02.640 --> 00:38:09.600]  弟兄姊妹,52年不是給我們來誇耀的,
[00:38:09.600 --> 00:38:12.560]  52年讓我們看見這52年,
[00:38:12.560 --> 00:38:14.880]  我們這個教會存在,
[00:38:14.880 --> 00:38:17.840]  在神的國度裡面發揮多少功效,
[00:38:17.840 --> 00:38:20.640]  我們帶領了多少人信耶穌,
[00:38:20.640 --> 00:38:22.720]  你的小組,你的團繫,
[00:38:22.720 --> 00:38:25.040]  從你年輕時候加入到現在,
[00:38:25.040 --> 00:38:28.000]  你已經變成是連長者,
[00:38:28.000 --> 00:38:32.160]  有幾個人因此信了耶穌在你這個小組。
[00:38:32.160 --> 00:38:35.040]  弟兄姊妹,外面的世界會評估嘛,對不對?
[00:38:35.040 --> 00:38:36.240]  有沒有?
[00:38:36.240 --> 00:38:40.160]  公司如果你這個部門不賺錢怎麼辦?
[00:38:40.160 --> 00:38:42.240]  關掉。
[00:38:42.240 --> 00:38:48.880]  那教會如果不增長的小組怎麼辦?
[00:38:48.880 --> 00:38:51.760]  就不講了,你看就不講了。
[00:38:51.760 --> 00:38:54.880]  當然教會跟公司又不太一樣了,
[00:38:54.880 --> 00:38:55.840]  可是我的意思就是說,
[00:38:55.840 --> 00:38:56.960]  弟兄姊妹,很奇怪,
[00:38:56.960 --> 00:38:59.680]  我們在社會上我們都知道,
[00:38:59.680 --> 00:39:03.920]  我們要看見一成長,是嗎?
[00:39:03.920 --> 00:39:05.600]  但是為什麼在教會裡面,
[00:39:05.600 --> 00:39:07.520]  我們常常覺得,
[00:39:07.520 --> 00:39:12.800]  我們是一個小而美的團繫?
[00:39:12.800 --> 00:39:16.720]  我們又小,但是我們很溫暖。
[00:39:16.720 --> 00:39:20.320]  弟兄姊妹,小組團繫不是給你溫暖的,
[00:39:20.320 --> 00:39:23.040]  對內彼此相愛,對外要傳福音。
[00:39:23.040 --> 00:39:26.080]  如果一個小組,一個團繫,一個教會不傳福音,
[00:39:26.080 --> 00:39:28.080]  這個教會就死了。
[00:39:28.080 --> 00:39:29.200]  這不是我說的,
[00:39:29.200 --> 00:39:33.200]  這是一個宣教學者說的。
[00:39:33.200 --> 00:39:35.120]  因此親愛的弟兄姊妹,
[00:39:35.120 --> 00:39:38.240]  行得一連,讓我們有一個新的氣象,
[00:39:38.240 --> 00:39:42.160]  讓我們有新的一個思維,
[00:39:42.160 --> 00:39:45.200]  讓我們能夠承接聖靈的恩典,
[00:39:45.200 --> 00:39:47.200]  讓我們承接新的恩綱,
[00:39:47.200 --> 00:39:49.200]  讓聖靈可以在我的身上,
[00:39:49.200 --> 00:39:51.200]  在我們的教會來做奇妙的工作。
[00:39:51.200 --> 00:39:59.200]  Amen!
[00:39:59.200 --> 00:40:03.760]  我時間到了,
[00:40:03.760 --> 00:40:06.160]  因為本來我還在講一個,
[00:40:06.160 --> 00:40:09.200]  我最後提一個,
[00:40:09.200 --> 00:40:12.800]  台灣的長老會一個牧師,
[00:40:12.800 --> 00:40:16.560]  他在他的一篇信息裡面,
[00:40:16.560 --> 00:40:18.800]  他這樣子說,
[00:40:18.800 --> 00:40:22.640]  他說我們台灣長老會,
[00:40:22.640 --> 00:40:27.040]  在以前我們叫做Reform,
[00:40:27.040 --> 00:40:29.200]  Reform你知道嗎?
[00:40:29.200 --> 00:40:32.160]  就是改革的教會。
[00:40:32.160 --> 00:40:35.200]  他說改革不是只能停留在中世紀,
[00:40:35.200 --> 00:40:38.560]  馬丁、路德、加爾文的改革。
[00:40:38.560 --> 00:40:42.240]  他說改革應該每一個時代都要更新。
[00:40:42.240 --> 00:40:45.120]  傳統習慣不一定是真理,
[00:40:45.120 --> 00:40:46.480]  真理不變,
[00:40:46.480 --> 00:40:50.080]  傳統與習慣是可以改變的。
[00:40:50.080 --> 00:40:51.600]  他說當他年輕的時候,
[00:40:51.600 --> 00:40:53.120]  他的牧師跟他講,
[00:40:53.120 --> 00:40:58.480]  我們全台灣長老教會有二十多萬的信徒,
[00:40:58.480 --> 00:41:00.480]  可是五十年後的今天,
[00:41:00.480 --> 00:41:04.080]  我們還是二十多萬。
[00:41:04.080 --> 00:41:07.600]  你不要以為說還不錯,沒有減少,不是。
[00:41:07.600 --> 00:41:13.440]  他說許多,其中有十萬是即在人不在,
[00:41:13.440 --> 00:41:14.880]  懂這意思嗎?
[00:41:14.880 --> 00:41:17.280]  就是會籍在,但是人已經不在,
[00:41:17.280 --> 00:41:19.760]  可能到別的教會去聚會了。
[00:41:19.760 --> 00:41:22.000]  所以現在台灣長老教會,
[00:41:22.000 --> 00:41:26.320]  全台灣大概也只有十萬的基督徒。
[00:41:26.320 --> 00:41:27.920]  他說以前辦特會的時候,
[00:41:27.920 --> 00:41:32.000]  人家都找我們長老教會抬轎,聽得懂嗎?
[00:41:32.000 --> 00:41:34.240]  捧人場。
[00:41:34.240 --> 00:41:39.440]  現在人家根本不找我們。
[00:41:39.440 --> 00:41:42.880]  台北靈良堂這個行道會,
[00:41:42.880 --> 00:41:45.440]  幾個大的宗派聚一聚,
[00:41:45.440 --> 00:41:49.040]  馬上就是幾千幾萬人了,
[00:41:49.040 --> 00:41:52.240]  所以他們已經被淘汰了。
[00:41:52.240 --> 00:41:53.840]  年輕人不來了,為什麼?
[00:41:53.840 --> 00:41:55.360]  因為他們跟這些,
[00:41:55.360 --> 00:41:58.880]  他說我們坐的是十二世紀的椅子,
[00:41:58.880 --> 00:42:02.400]  唱的是十五世紀的聖詩。
[00:42:02.400 --> 00:42:05.040]  這不是我說,是他說的。
[00:42:05.040 --> 00:42:07.840]  年輕人怎麼會來呢?
[00:42:07.840 --> 00:42:10.080]  我們覺得在美之前是新歌,
[00:42:10.080 --> 00:42:13.360]  他們覺得耶穌恩友是新歌,
[00:42:13.360 --> 00:42:15.520]  你懂意思嗎?
[00:42:15.520 --> 00:42:17.200]  誰對誰錯?
[00:42:17.200 --> 00:42:23.840]  兄弟妹妹,不管黑貓或者是白貓,
[00:42:23.840 --> 00:42:26.720]  會抓老鼠的就是好貓。
[00:42:26.720 --> 00:42:30.240]  我再強調,我不是要妥協真理,
[00:42:30.240 --> 00:42:32.400]  可是我們常常在外面,
[00:42:32.400 --> 00:42:36.080]  非真理的地方在那邊斤斤計較,
[00:42:36.080 --> 00:42:40.160]  而我們對真理反而我們沒有那麼堅持。
[00:42:40.160 --> 00:42:42.800]  當年改革中的教會為了真理,
[00:42:42.800 --> 00:42:44.960]  拼了流血、死亡的力,
[00:42:44.960 --> 00:42:48.320]  他們這樣出來,要reform這個教會。
[00:42:48.320 --> 00:42:49.680]  但是今天臺灣的教會,
[00:42:49.680 --> 00:42:51.600]  自認為它是reform church,
[00:42:51.600 --> 00:42:53.680]  但是卻變成是一個傳統,
[00:42:53.680 --> 00:42:57.600]  遺文、守著條文不放的一個教會,
[00:42:57.600 --> 00:43:01.040]  最後被世界所淘汰。
[00:43:01.040 --> 00:43:02.960]  求主讓我們新的一年,
[00:43:02.960 --> 00:43:04.960]  要有新的恩高,
[00:43:04.960 --> 00:43:09.600]  要有新的意向。
[00:43:09.600 --> 00:43:15.280]  我們接下來一起來唱首詩歌,
[00:43:15.280 --> 00:43:19.200]  然後我們預備我們的心來領聖餐。
[00:43:19.200 --> 00:43:21.920]  當我們每一次來領聖餐的時候,
[00:43:21.920 --> 00:43:25.520]  我們常常要紀念主耶穌為我們死,
[00:43:25.520 --> 00:43:29.440]  但是我同時也非常喜歡
[00:43:29.440 --> 00:43:31.440]  每一次保羅在講著聖餐的時候,
[00:43:31.440 --> 00:43:36.160]  他說:「你們要如此行,只等到我來。」
[00:43:36.160 --> 00:43:38.960]  就是等到主來的時候。
[00:43:38.960 --> 00:43:39.920]  那個意思就是說,
[00:43:39.920 --> 00:43:42.800]  讓我們眼光不要只定精在過去,
[00:43:42.800 --> 00:43:45.040]  耶穌定十字架的上面,
[00:43:45.040 --> 00:43:48.080]  也要看見這位再來的耶穌,
[00:43:48.080 --> 00:43:49.520]  是我們的盼望,
[00:43:49.520 --> 00:43:50.720]  以至於我們才知道
[00:43:50.720 --> 00:43:54.240]  我們在這裡紀念祂的目的是什麼,
[00:43:54.240 --> 00:43:55.920]  是為著主的緣故,
[00:43:55.920 --> 00:43:58.880]  我們在這地上來衷心的傳揚祂的福音。
