
[00:00:00.000 --> 00:00:03.600]  感謝神 我想就像劉牧師所講的
[00:22:48.200 --> 00:22:50.700]  一個似乎處於弱勢
[00:22:50.700 --> 00:22:54.100]  被主流文化圍攻的聲音
[00:22:54.100 --> 00:22:57.300]  但因爲他對信仰的堅定承諾
[00:22:57.300 --> 00:23:02.200]  他產生排山倒海的影響力
[00:23:02.200 --> 00:23:04.800]  他創辦的Turning Point USA
[00:23:04.800 --> 00:23:07.300]  有九百個大學分會
[00:23:07.300 --> 00:23:10.500]  有一千兩百個高中分會
[00:23:10.500 --> 00:23:14.700]  在他過世之後 截至現在
[00:23:14.700 --> 00:23:19.700]  申請創立新分會的大學生跟高中生
[00:23:19.700 --> 00:23:29.000]  那個申請已經超過十二萬一千份了
[00:23:29.000 --> 00:23:32.200]  這一切的起點只在於一個人
[00:23:32.200 --> 00:23:39.300]  微小 但堅定不移的承諾力量
[00:23:39.300 --> 00:23:41.100]  今天在我們當中的每一個人
[00:23:41.100 --> 00:23:43.600]  也許我們不是像Charlie Kirk
[00:23:43.600 --> 00:23:45.300]  一樣在政治的領域
[00:23:45.300 --> 00:23:48.300]  校園的領域去發光發熱
[00:23:48.300 --> 00:23:50.400]  但在我們所處的領域
[00:23:50.400 --> 00:23:54.700]  藝術 文化 商業 宗教 媒體 傳播
[00:23:54.700 --> 00:23:57.300]  教育 家庭
[00:23:57.300 --> 00:24:02.000]  當我們願意堅定地向神獻上我們的承諾
[00:24:02.000 --> 00:24:04.200]  我們的力量雖小
[00:24:04.200 --> 00:24:07.400]  神也必在不同的領域當中使用我們
[00:24:07.400 --> 00:24:10.500]  帶來震撼人心的影響
[00:24:10.500 --> 00:24:13.000]  弟兄姊妹不要膽怯
[00:24:13.000 --> 00:24:16.800]  不要因害怕別人的看法而承諾
[00:24:16.800 --> 00:24:19.400]  想想看
[00:24:19.400 --> 00:24:25.800]  歷史上有多少人曾詆譭不信聖經
[00:24:25.800 --> 00:24:29.000]  他們都已成爲塵土
[00:24:29.000 --> 00:24:33.200]  但聖經仍持續影響人的生命
[00:24:33.200 --> 00:24:40.000]  多少人曾經輕蔑地嘲笑基督信仰的過時
[00:24:40.000 --> 00:24:42.800]  但他們已經過時了
[00:24:42.800 --> 00:24:46.300]  而基督的信仰仍舊新鮮
[00:24:46.300 --> 00:24:50.400]  魔鬼撒旦雖然試圖用暴力和污衊的聲音
[00:24:50.400 --> 00:24:54.100]  來取消基督徒在地上的聲音
[00:24:54.100 --> 00:24:58.900]  魔鬼雖然卑劣地嘲笑聖徒微小的力量
[00:24:58.900 --> 00:25:03.100]  甚至爲聖徒的死幸災樂禍
[00:25:03.100 --> 00:25:09.000]  但我們要宣告基督徒的聲音無人能停止
[00:25:09.000 --> 00:25:12.800]  沒有人能夠阻擋福音的大能
[00:25:12.800 --> 00:25:17.000]  沒有人能關上耶穌所開的門
[00:25:17.000 --> 00:25:18.900]  耶穌開的這扇門
[00:25:18.900 --> 00:25:24.900]  連死亡都不能阻擋基督信仰的影響力
[00:25:24.900 --> 00:25:30.500]  所以繼續相信耶穌 跟你旁邊講繼續相信耶穌
[00:25:30.500 --> 00:25:33.800]  因爲耶穌要應許永遠的愛
[00:25:33.800 --> 00:25:35.300]  在祈書三章九節說
[00:25:35.300 --> 00:25:37.700]  那撒旦一會的自稱是猶太人
[00:25:37.700 --> 00:25:39.200]  其實不是猶太人
[00:25:39.200 --> 00:25:40.400]  而是說謊話的
[00:25:40.400 --> 00:25:43.200]  我要使他們來在你腳前下拜
[00:25:43.200 --> 00:25:48.700]  也使他們知道我是已經愛你了
[00:25:48.700 --> 00:25:53.300]  撒旦一會就是那些猶太律法主義者
[00:25:53.300 --> 00:25:55.200]  他們充滿驕傲
[00:25:55.200 --> 00:25:58.100]  他們公然對飛拉鐵飛的基督徒說
[00:25:58.100 --> 00:26:00.000]  我們纔是神真正愛的人
[00:26:00.000 --> 00:26:02.100]  你們不是
[00:26:02.100 --> 00:26:07.300]  他們相信只有遵守猶太律法的人才能夠進神的國
[00:26:07.300 --> 00:26:12.500]  但耶穌在這裏給那些備受排擠跟忽略的基督徒
[00:26:12.500 --> 00:26:15.700]  一個最溫暖的肯定
[00:26:15.700 --> 00:26:21.100]  他宣告說我已經愛你了
[00:26:21.100 --> 00:26:28.400]  請記得你的價值從來不是由任何人的意見
[00:26:28.400 --> 00:26:30.700]  社會的主張
[00:26:30.700 --> 00:26:35.500]  或者律法表現的完美度來定義的
[00:26:35.500 --> 00:26:37.600]  你的價值
[00:26:37.600 --> 00:26:42.400]  只由耶穌對你的愛來定義的
[00:26:42.400 --> 00:26:46.900]  而祂是永遠愛你的神
[00:26:46.900 --> 00:26:51.900]  而且耶穌還應許永遠的保護
[00:26:51.900 --> 00:26:54.100]  啓示入三章十到十一節
[00:26:54.100 --> 00:26:55.700]  你既遵守我忍耐的道
[00:26:55.700 --> 00:26:58.600]  我必在普天下人受試煉的時候
[00:26:58.600 --> 00:27:00.900]  保守你免去你的試煉
[00:27:00.900 --> 00:27:04.600]  我必快來你要持守你所有的
[00:27:04.600 --> 00:27:08.900]  免得人奪去你的冠冕
[00:27:08.900 --> 00:27:12.400]  請不要誤解耶穌這句話的意思
[00:27:12.400 --> 00:27:15.800]  這不是說基督徒可以免於苦難
[00:27:15.800 --> 00:27:20.300]  事實上飛拉鐵飛的教會正受到猛烈的攻擊
[00:27:20.300 --> 00:27:24.600]  耶穌也不是說應許從此以後就沒有痛苦
[00:27:24.600 --> 00:27:29.500]  他真正說的是對於即將要到來的考驗
[00:27:29.500 --> 00:27:33.000]  我會親自扶持你
[00:27:33.000 --> 00:27:35.700]  讓你可以繼續走下去
[00:27:35.700 --> 00:27:38.700]  直到得勝的日子
[00:27:38.700 --> 00:27:44.600]  你想象一位基督徒在熬過生命的試煉後
[00:27:44.600 --> 00:27:47.500]  他能堅定地站出來宣告說
[00:27:47.500 --> 00:27:50.700]  我雖走過死因的幽谷
[00:27:50.700 --> 00:27:55.500]  但我對神的信心絲毫未減
[00:27:55.500 --> 00:27:59.500]  這樣的見證對身邊的弟兄姊妹
[00:27:59.500 --> 00:28:02.900]  會是何等大的鼓舞
[00:28:02.900 --> 00:28:04.600]  弟兄姊妹
[00:28:04.600 --> 00:28:10.900]  你知道最觸動我心的見證人是誰嗎
[00:28:10.900 --> 00:28:15.500]  是那些在痛苦當中
[00:28:15.500 --> 00:28:20.200]  在日常的困境當中
[00:28:20.200 --> 00:28:26.500]  人默默緊抓着耶穌的弟兄姊妹
[00:28:26.500 --> 00:28:29.500]  就是你們
[00:28:29.500 --> 00:28:34.500]  也許你們的故事不會登上頭條
[00:28:34.500 --> 00:28:39.200]  也許你們的故事一輩子都不會有人採訪你們
[00:28:39.200 --> 00:28:44.900]  但是你們卻像歷史歷代無聲的殉道者一樣
[00:28:44.900 --> 00:28:51.500]  每天堅定不移地活出對耶穌的信仰
[00:28:51.500 --> 00:28:54.000]  你們用每一個呼吸
[00:28:54.000 --> 00:28:56.300]  向世界證明
[00:28:56.300 --> 00:28:58.800]  忠心着活着
[00:28:58.800 --> 00:29:02.100]  就是最偉大的見證
[00:29:02.100 --> 00:29:03.200]  當然
[00:29:03.200 --> 00:29:07.800]  活過艱難的每一天是不容易的
[00:29:07.800 --> 00:29:12.700]  但耶穌說我的恩典是夠你用的
[00:29:12.700 --> 00:29:14.500]  繼續持守
[00:29:14.500 --> 00:29:16.400]  繼續相信
[00:29:16.400 --> 00:29:18.200]  要有耐心
[00:29:18.200 --> 00:29:22.700]  在走向得勝的道路上面要有耐心
[00:29:22.700 --> 00:29:26.200]  沒有爲潑如溼的得勝
[00:29:26.200 --> 00:29:30.400]  得勝像是進烤箱裏面
[00:29:30.400 --> 00:29:33.300]  需要更長的時間
[00:29:33.300 --> 00:29:38.900]  但是耶穌應許永遠的穩固
[00:29:38.900 --> 00:29:41.600]  在啓示錄三章十二節
[00:29:41.600 --> 00:29:43.000]  得勝的
[00:29:43.000 --> 00:29:46.600]  我要叫他在我神殿中做住址
[00:29:46.600 --> 00:29:49.200]  他也必不再從那裏出去
[00:29:49.200 --> 00:29:51.000]  我要將我神的名
[00:29:51.000 --> 00:29:52.600]  我神承的名
[00:29:52.600 --> 00:29:55.500]  還有這個病我的心名
[00:29:55.500 --> 00:29:59.600]  都寫在他上面
[00:29:59.600 --> 00:30:02.800]  費拉鐵飛是一個地震頻繁的城市
[00:30:02.800 --> 00:30:04.300]  在公元十七年
[00:30:04.300 --> 00:30:07.700]  一場大地震幾乎把它摧毀了
[00:30:07.700 --> 00:30:12.100]  從此這個深深的恐懼感就籠罩了居民
[00:30:12.100 --> 00:30:14.800]  每當有這個輕微的地震來襲
[00:30:14.800 --> 00:30:16.800]  人們就會衝出家門
[00:30:16.800 --> 00:30:19.200]  跑到空曠的地方
[00:30:19.200 --> 00:30:22.100]  他們生怕住址會倒塌
[00:30:22.100 --> 00:30:25.900]  但耶穌在這裏說忠於神的人
[00:30:25.900 --> 00:30:28.500]  將要進入神的城
[00:30:28.500 --> 00:30:30.500]  不會再有地震
[00:30:30.500 --> 00:30:32.600]  永遠不用逃離
[00:30:32.600 --> 00:30:38.000]  你會被安置在一個無法撼動的安全感當中
[00:30:38.000 --> 00:30:41.500]  像聖殿的柱子一樣穩固
[00:30:41.500 --> 00:30:46.800]  因爲耶穌基督是你堅定不移的根基
[00:30:46.800 --> 00:30:49.300]  而且他會把神的名
[00:30:49.300 --> 00:30:54.500]  耶穌的名都寫在你的身上
[00:30:54.500 --> 00:30:57.000]  歷史的這個費拉鐵飛
[00:30:57.000 --> 00:31:00.100]  曾經爲了感謝羅馬皇帝的重建
[00:31:00.100 --> 00:31:05.100]  把城市改名爲新蓋薩利亞
[00:31:05.100 --> 00:31:08.500]  而耶穌使用這個例子說
[00:31:08.500 --> 00:31:14.100]  如果你忠心地成爲神在地上的代表
[00:31:14.100 --> 00:31:18.500]  我也會給你神的名字
[00:31:18.500 --> 00:31:21.300]  這個是一個永恆的身份
[00:31:21.300 --> 00:31:22.700]  你可以想象
[00:31:22.700 --> 00:31:26.300]  一對有很多孩子的父母
[00:31:26.300 --> 00:31:29.600]  當他們走進孩子的教室房間
[00:31:29.600 --> 00:31:31.800]  看到自己的孩子
[00:31:31.800 --> 00:31:32.900]  他會驕傲地說
[00:31:32.900 --> 00:31:34.200]  這個是我的
[00:31:34.200 --> 00:31:35.500]  這個也有我的名字
[00:31:35.500 --> 00:31:36.900]  它也有我的名字
[00:31:36.900 --> 00:31:39.300]  我的我的我的
[00:31:39.300 --> 00:31:42.400]  而親愛的弟兄姊妹
[00:31:42.400 --> 00:31:45.300]  當耶穌再來的時候
[00:31:45.300 --> 00:31:48.800]  當祂的目光掃過地球
[00:31:48.800 --> 00:31:53.000]  祂會指着你指着你指着你指着你
[00:31:53.000 --> 00:31:55.000]  祂會說
[00:31:55.000 --> 00:32:00.200]  這是我的
[00:32:00.200 --> 00:32:04.000]  弟兄姊妹啊
[00:32:04.000 --> 00:32:05.700]  啓示錄的這篇信息
[00:32:05.700 --> 00:32:09.700]  兼顧了費拉鐵飛教會
[00:32:09.700 --> 00:32:11.200]  在歷史上
[00:32:11.200 --> 00:32:15.000]  當啓示錄當中許多教會都衰弱
[00:32:15.000 --> 00:32:17.300]  消亡之後
[00:32:17.300 --> 00:32:23.000]  費拉鐵飛的基督徒依然屹立不搖
[00:32:23.000 --> 00:32:25.800]  這個看似軟弱無力的教會
[00:32:25.800 --> 00:32:30.100]  在14世紀穆斯林的強勢攻擊當中
[00:32:30.100 --> 00:32:33.700]  幾乎是獨自堅守
[00:32:33.700 --> 00:32:37.600]  但他們仍然站住了
[00:32:37.600 --> 00:32:40.800]  今天生命和伶仃堂跟Santa Clara
[00:32:40.800 --> 00:32:43.000]  的非基督徒人數相比
[00:32:43.000 --> 00:32:46.100]  我們也是微小的
[00:32:46.100 --> 00:32:48.100]  但也正是在這種情況下
[00:32:48.100 --> 00:32:49.100]  耶穌說
[00:32:49.100 --> 00:32:52.600]  我要爲你做你做不到的事情
[00:32:52.600 --> 00:32:55.600]  耶穌說我已經打開了門
[00:32:55.600 --> 00:32:59.300]  是一扇無人能關的門
[00:32:59.300 --> 00:33:02.100]  我們教會剛過30年
[00:33:02.100 --> 00:33:04.400]  而我深願
[00:33:04.400 --> 00:33:08.200]  在另一個30年之後
[00:33:08.200 --> 00:33:10.400]  路過的人們
[00:33:10.400 --> 00:33:15.300]  仍然對生命和伶仃堂說同樣的話
[00:33:15.300 --> 00:33:16.600]  他說
[00:33:16.600 --> 00:33:19.000]  他堅守住了
[00:33:19.000 --> 00:33:23.000]  他們仍舊站立
[00:33:23.000 --> 00:33:26.900]  啓示錄三章十三節
[00:33:26.900 --> 00:33:31.100]  聖靈向衆教會所說的話
[00:33:31.100 --> 00:33:35.100]  凡有耳的就應當聽
[00:33:35.100 --> 00:33:42.000]  我們一起禱告
[00:33:42.000 --> 00:33:46.200]  天父上帝我們感謝讚美你
[00:33:46.200 --> 00:33:52.900]  因爲你的恩典在我們身上是何等的豐盛
[00:33:52.900 --> 00:33:56.500]  我們雖然力量微小
[00:33:56.500 --> 00:34:00.800]  我們雖然充滿軟弱
[00:34:00.800 --> 00:34:01.600]  主啊
[00:34:01.600 --> 00:34:05.500]  我也知道在我們當中有許多人
[00:34:05.500 --> 00:34:11.400]  也許現在許許多多的艱難的裏面
[00:34:11.400 --> 00:34:13.700]  但主啊
[00:34:13.700 --> 00:34:18.200]  我們只向你祈求一件事
[00:34:18.200 --> 00:34:22.400]  我們只向你祈求一件事
[00:34:22.400 --> 00:34:24.500]  我們向你祈求
[00:34:24.500 --> 00:34:30.900]  讓我們每一天都有回到你面前的力量
[00:34:30.900 --> 00:34:31.300]  主啊
[00:34:31.300 --> 00:34:37.700]  我們需要每一天有回到你面前的力量
[00:34:37.700 --> 00:34:41.300]  當我們來到你的寶座面前
[00:34:41.300 --> 00:34:45.100]  我們知道你都在
[00:34:45.100 --> 00:34:48.200]  你從未離開
[00:34:48.200 --> 00:34:52.100]  願主你繼續賜下盼望
[00:34:52.100 --> 00:34:54.400]  賜下力量
[00:34:54.400 --> 00:34:56.900]  賜下一致
[00:34:56.900 --> 00:34:59.900]  賜下幫助
[00:34:59.900 --> 00:35:04.500]  讓我們在各樣的艱難當中
[00:35:04.500 --> 00:35:06.700]  我們不放棄
[00:35:06.700 --> 00:35:08.700]  我們不失望
[00:35:08.700 --> 00:35:11.300]  我們不害怕
[00:35:11.300 --> 00:35:13.600]  因爲我們深知
[00:35:13.600 --> 00:35:19.600]  我們所信的神是信實聖潔的神
[00:35:19.600 --> 00:35:23.700]  是掌握我們未來鑰匙的神
[00:35:23.700 --> 00:35:27.300]  是那繼續愛我們
[00:35:27.300 --> 00:35:28.900]  要保護我們
[00:35:28.900 --> 00:35:31.700]  給我們應許的神
[00:35:31.700 --> 00:35:37.700]  主你讓我們在各樣環境仍舊能夠站立
[00:35:37.700 --> 00:35:40.300]  讓我們繼續前行
[00:35:40.300 --> 00:35:41.900]  我們相信
[00:35:41.900 --> 00:35:44.700]  你在我們每一個人的身上
[00:35:44.700 --> 00:35:49.100]  都有一個奇妙的計劃
[00:35:49.100 --> 00:35:51.100]  我們雖然艱難
[00:35:51.100 --> 00:35:54.800]  但是我們仍然要從黑暗的國度當中
[00:35:54.800 --> 00:35:57.500]  去搶救那些失喪的靈魂
[00:35:57.500 --> 00:36:00.700]  進到愛之的國度裏面
[00:36:00.700 --> 00:36:03.900]  主你要繼續使用你的教會
[00:36:03.900 --> 00:36:07.100]  來翻轉這個世界
[00:36:07.100 --> 00:36:09.100]  主我們謝謝你
[00:36:09.100 --> 00:36:14.500]  願主你將那得聖的恩高請到上來
[00:36:14.500 --> 00:36:19.400]  使我們站立在主面前敬拜的時候
[00:36:19.400 --> 00:36:21.700]  我們能夠清晰地看見
[00:36:21.700 --> 00:36:25.000]  主你已經爲我們開門了
[00:36:25.000 --> 00:36:29.900]  感謝主奉主耶穌基督的聖名
