
[00:00:00.000 --> 00:00:01.400]  從前的目者
[00:15:11.200 --> 00:15:13.400]  我們就要賺到盡
[00:15:13.400 --> 00:15:15.440]  好像今天的資本主義一樣
[00:15:15.440 --> 00:15:16.840]  最重要的是賺錢
[00:15:16.840 --> 00:15:18.920]  並且要賺到盡一樣
[00:15:18.920 --> 00:15:21.200]  聖經很清楚地告訴每個人知道
[00:15:21.200 --> 00:15:24.760]  神賜給人有不同物質的財富
[00:15:24.760 --> 00:15:26.280]  當人擁有的時候
[00:15:26.280 --> 00:15:28.560]  人擁有私人財富
[00:15:28.560 --> 00:15:30.840]  但是人要學習去分享
[00:15:30.840 --> 00:15:34.200]  因為最終的擁有權是屬於神
[00:15:34.200 --> 00:15:35.360]  神賜給我們的時候
[00:15:35.360 --> 00:15:37.760]  神提醒我們要與人分享
[00:15:37.760 --> 00:15:40.760]  所以盈利賺錢賺到盡
[00:15:40.760 --> 00:15:44.320]  不是聖經裡面認為最重要的事
[00:15:44.320 --> 00:15:48.120]  所以經濟觀強調人擁有私人財產的同時
[00:15:48.120 --> 00:15:51.440]  更加強調人應該與人分享
[00:15:51.440 --> 00:15:53.960]  你和我所擁有的每一樣東西
[00:15:53.960 --> 00:15:55.200]  都是神賜給我們
[00:15:55.200 --> 00:15:57.320]  出於神的慈愛
[00:15:57.320 --> 00:15:58.960]  神的恩典賜給我們
[00:15:58.960 --> 00:16:01.400]  所以我們要傳感恩的心享用
[00:16:01.400 --> 00:16:02.800]  但當我們擁有的時候
[00:16:02.800 --> 00:16:04.120]  我們與人分享
[00:16:04.120 --> 00:16:05.760]  讓人和我們一起去經驗到
[00:16:05.760 --> 00:16:08.280]  神給我們的祝福和恩惠
[00:16:08.280 --> 00:16:09.560]  所以因為這樣的緣故
[00:16:09.560 --> 00:16:11.520]  律法吩咐當時的人
[00:16:11.520 --> 00:16:12.840]  當時的百姓
[00:16:12.840 --> 00:16:16.680]  他們要來關心那些貧窮的人
[00:16:16.680 --> 00:16:18.400]  關心那些寄居的人
[00:16:18.400 --> 00:16:20.720]  關心那些孤兒寡婦
[00:16:20.720 --> 00:16:21.760]  因為這樣的緣故
[00:16:21.760 --> 00:16:23.440]  律法有這個提醒
[00:16:23.440 --> 00:16:25.640]  而路德也因著這個緣故
[00:16:25.640 --> 00:16:28.800]  他能夠在田裡收拾遺落的墨水
[00:16:28.800 --> 00:16:30.520]  供養婆婆
[00:16:30.520 --> 00:16:32.200]  而聖經也告訴我們
[00:16:32.200 --> 00:16:34.120]  神很奇妙地祝福路德
[00:16:34.120 --> 00:16:35.520]  他去撿墨水的時候
[00:16:35.520 --> 00:16:36.560]  剛剛好
[00:16:36.560 --> 00:16:38.560]  就去到他的親屬
[00:16:38.560 --> 00:16:43.000]  波亞斯的田裡來收拾墨水
[00:16:43.000 --> 00:16:45.000]  而將二字的「樹」用了一個詞語
[00:16:45.000 --> 00:16:46.440]  叫做「剋跑」
[00:16:46.440 --> 00:16:50.280]  「剋跑」他就來到波亞斯的田裡
[00:16:50.280 --> 00:16:51.640]  「剋跑」這個詞語
[00:16:51.640 --> 00:16:52.920]  表面上告訴我們
[00:16:52.920 --> 00:16:55.320]  好像一切都是機緣巧合
[00:16:55.320 --> 00:16:56.720]  但「剋跑」這個詞語
[00:16:56.720 --> 00:16:58.080]  同樣告訴我們
[00:16:58.080 --> 00:16:59.880]  神看顧路德
[00:16:59.880 --> 00:17:01.760]  表面上好像是機緣巧合
[00:17:01.760 --> 00:17:04.080]  但背後是神掌管一切
[00:17:04.080 --> 00:17:07.240]  這是一個神蹟
[00:17:07.240 --> 00:17:09.960]  波亞斯是伊利米勒的近親
[00:17:09.960 --> 00:17:11.600]  路德雖然不知道
[00:17:11.600 --> 00:17:13.280]  但在不知道的時候
[00:17:13.280 --> 00:17:15.640]  他冥冥中來到這個地方
[00:17:15.640 --> 00:17:17.360]  這是神的掌管
[00:17:17.360 --> 00:17:18.720]  這是神的恩典
[00:17:18.720 --> 00:17:20.440]  就好像《羅馬書八章》那一書
[00:17:20.440 --> 00:17:21.520]  告訴我們
[00:17:21.520 --> 00:17:23.520]  萬事都互相效力
[00:17:23.520 --> 00:17:25.520]  叫屬神的人得益處
[00:17:25.520 --> 00:17:28.240]  神引導 祝福每一個屬祂的人
[00:17:28.240 --> 00:17:29.880]  尊敬祂的人
[00:17:29.880 --> 00:17:31.720]  波亞斯是《時詩記》裡
[00:17:31.720 --> 00:17:35.520]  另一個可以說是令人欣賞的人物
[00:17:35.520 --> 00:17:36.800]  《時詩時代》裡
[00:17:36.800 --> 00:17:39.000]  能夠讓我們欣賞的人不多
[00:17:39.000 --> 00:17:40.680]  但波亞斯是其中一個
[00:17:40.680 --> 00:17:42.880]  《聖經》對波亞斯的記載也不多
[00:17:42.880 --> 00:17:45.600]  路德記裡二到四章
[00:17:45.600 --> 00:17:47.600]  三章《聖經》裡提到他
[00:17:47.600 --> 00:17:49.280]  記述的只是幾件事
[00:17:49.280 --> 00:17:50.960]  第二章裡記述的
[00:17:50.960 --> 00:17:54.040]  就是當路德去撿這個墨水的時候
[00:17:54.040 --> 00:17:55.320]  波亞斯問他的僕人
[00:17:55.320 --> 00:17:56.480]  這個陌生人
[00:17:56.480 --> 00:17:58.280]  這個陌生女子是誰
[00:17:58.280 --> 00:18:01.000]  當他知道了這個陌生女子是誰之後
[00:18:01.000 --> 00:18:03.000]  祝福他的僕人
[00:18:03.000 --> 00:18:04.360]  不要欺負這個女子
[00:18:04.360 --> 00:18:05.800]  要恩待她
[00:18:05.800 --> 00:18:07.320]  第三章只是記述
[00:18:07.320 --> 00:18:10.760]  就是當路德夜間來求波亞斯
[00:18:10.760 --> 00:18:13.160]  代贖伊利米勒家業的時候
[00:18:13.160 --> 00:18:18.000]  也希望能夠為他的夫家立後志的時候
[00:18:18.000 --> 00:18:22.080]  他如何表達出對路德的尊敬
[00:18:22.080 --> 00:18:24.760]  當然路德的行為
[00:18:24.760 --> 00:18:29.000]  就是夜晚去到波亞斯睡覺的地方
[00:18:29.000 --> 00:18:30.160]  然後躺在他腳下
[00:18:30.160 --> 00:18:31.160]  這個行為
[00:18:31.160 --> 00:18:34.160]  在今天很多弟兄姊妹讀《聖經》的人來說
[00:18:34.160 --> 00:18:35.800]  我們覺得很難理解
[00:18:35.800 --> 00:18:38.000]  不過這是當時的風俗
[00:18:38.000 --> 00:18:40.000]  從波亞斯的回應
[00:18:40.000 --> 00:18:42.720]  我們可以看見波亞斯明白這個風俗
[00:18:42.720 --> 00:18:45.320]  知道路德究竟想表達些什麼
[00:18:45.320 --> 00:18:48.320]  而從波亞斯對路德的回應
[00:18:48.320 --> 00:18:49.600]  讓我們看見
[00:18:49.600 --> 00:18:51.120]  他是一個正人君子
[00:18:51.120 --> 00:18:52.920]  一個對律法尊重
[00:18:52.920 --> 00:18:54.920]  對女性尊重的人物
[00:18:54.920 --> 00:18:57.520]  第四章記述的就是
[00:18:57.520 --> 00:18:59.520]  當波亞斯第二天起床的時候
[00:18:59.520 --> 00:19:00.720]  他一早起床
[00:19:00.720 --> 00:19:02.520]  就馬上採取行動
[00:19:02.520 --> 00:19:05.640]  回應他在晚上對路德的承諾
[00:19:05.640 --> 00:19:07.920]  就是贖回伊利米勒的家業
[00:19:07.920 --> 00:19:09.600]  從這個行動裏面
[00:19:09.600 --> 00:19:10.720]  我們也看見
[00:19:10.720 --> 00:19:12.400]  他對律法的尊重
[00:19:12.400 --> 00:19:13.720]  對神的尊重
[00:19:13.720 --> 00:19:14.920]  他明白風俗
[00:19:14.920 --> 00:19:15.920]  明白律法
[00:19:15.920 --> 00:19:17.920]  當他知道有這個責任的時候
[00:19:17.920 --> 00:19:23.520]  他立即來遵行神所給他的吩咐和教導
[00:19:23.520 --> 00:19:25.720]  如果將波亞斯和當時的以色列百姓
[00:19:25.720 --> 00:19:27.320]  來做比較的話
[00:19:27.320 --> 00:19:28.720]  我們同樣會發現
[00:19:28.720 --> 00:19:31.120]  在整個事實時代裏面
[00:19:31.120 --> 00:19:32.520]  能夠好像他這樣
[00:19:32.520 --> 00:19:33.920]  去尊敬神
[00:19:33.920 --> 00:19:35.520]  遵行神心意的人
[00:19:35.520 --> 00:19:38.720]  其實真的相當少
[00:19:38.720 --> 00:19:40.920]  如果我們將他
[00:19:40.920 --> 00:19:42.720]  和從前我們所提到的
[00:19:42.720 --> 00:19:44.120]  那些敗壞
[00:19:44.120 --> 00:19:46.320]  在宗教和道德生活上
[00:19:46.320 --> 00:19:48.120]  敗壞的以色列的人
[00:19:48.120 --> 00:19:50.120]  特別是那些利美人
[00:19:50.120 --> 00:19:52.320]  侍奉神的利美人相比的話
[00:19:52.320 --> 00:19:54.120]  我們更加會發現
[00:19:54.120 --> 00:19:55.920]  波亞斯可以說是
[00:19:55.920 --> 00:19:58.520]  在整個沙漠裏面的一股清泉
[00:19:58.520 --> 00:20:00.320]  是人所欣賞的
[00:20:00.320 --> 00:20:02.520]  波亞斯是一位富裕的人物
[00:20:02.520 --> 00:20:05.320]  當他看見這個陌生的路德的時候
[00:20:05.320 --> 00:20:07.120]  他從僕人那裏了解
[00:20:07.120 --> 00:20:08.520]  路德是哪一位
[00:20:08.520 --> 00:20:09.720]  當他知道
[00:20:09.720 --> 00:20:12.920]  路德怎樣來照顧他婆婆那一位
[00:20:12.920 --> 00:20:15.320]  怎樣來放棄了自己的民族
[00:20:15.320 --> 00:20:19.120]  跟從婆婆來到自己陌生的地方
[00:20:19.120 --> 00:20:22.320]  怎樣來投靠選擇而獲以色列神的仇
[00:20:22.320 --> 00:20:25.520]  波亞斯沒有拒絕這位外邦的女子
[00:20:25.520 --> 00:20:27.520]  他沒有拒絕這個墨水
[00:20:27.520 --> 00:20:29.520]  他吩咐僕人不要欺負他
[00:20:29.520 --> 00:20:31.320]  甚至容許
[00:20:31.320 --> 00:20:35.120]  他可以在僕人所搭建的棚那裏休息
[00:20:35.120 --> 00:20:37.320]  來躲避太陽的暴曬
[00:20:37.320 --> 00:20:40.320]  甚至可以喝僕人所打的井水
[00:20:40.320 --> 00:20:42.120]  波亞斯甚至吩咐僕人
[00:20:42.120 --> 00:20:44.120]  要刻意的掉一些墨水
[00:20:44.120 --> 00:20:45.920]  留一些墨水在路上面
[00:20:45.920 --> 00:20:47.720]  讓路德可以執拾
[00:20:47.720 --> 00:20:50.520]  甚至如果路德在禍菌裏面
[00:20:50.520 --> 00:20:52.320]  即是收割了的禍菌裏面
[00:20:52.320 --> 00:20:53.920]  要拿墨水的話
[00:20:53.920 --> 00:20:55.520]  波亞斯吩咐僕人說
[00:20:55.520 --> 00:20:57.520]  他都可以
[00:20:57.520 --> 00:21:00.720]  律法從來沒有吩咐貧窮的人
[00:21:00.720 --> 00:21:03.320]  可以這樣拿禍菌的墨水
[00:21:03.320 --> 00:21:04.520]  律法只是說
[00:21:04.520 --> 00:21:05.520]  貧窮的人
[00:21:05.520 --> 00:21:08.520]  可以執拾那些掉在地上的墨水
[00:21:08.520 --> 00:21:11.720]  所以波亞斯的這個做法
[00:21:11.720 --> 00:21:14.120]  清楚反映著他遵守律法
[00:21:14.120 --> 00:21:15.720]  甚至他所作的
[00:21:15.720 --> 00:21:17.920]  遠超過律法所規定
[00:21:17.920 --> 00:21:19.920]  從這個表現
[00:21:19.920 --> 00:21:21.120]  我們看見
[00:21:21.120 --> 00:21:23.720]  波亞斯是一個尊敬神
[00:21:23.720 --> 00:21:25.520]  遵行律法的人
[00:21:25.520 --> 00:21:27.520]  當萊納米提議路德
[00:21:27.520 --> 00:21:29.120]  去求波亞斯要代贖
[00:21:29.120 --> 00:21:31.720]  已經死了他的親人的家業的時候
[00:21:31.720 --> 00:21:32.920]  波亞斯都很樂意的
[00:21:32.920 --> 00:21:35.920]  來遵行律法上面的規定
[00:21:35.920 --> 00:21:37.520]  《新民記》二十五章五字那一書
[00:21:37.520 --> 00:21:39.320]  這樣來講述
[00:21:39.320 --> 00:21:40.720]  當時的風俗
[00:21:40.720 --> 00:21:43.920]  小孩有責任為哥哥來留後
[00:21:43.920 --> 00:21:45.920]  贖回他的後產業
[00:21:45.920 --> 00:21:47.520]  到了士司祭的時候
[00:21:47.520 --> 00:21:49.520]  我們相信整個的風俗
[00:21:49.520 --> 00:21:51.920]  已經從直系親屬之間的關係
[00:21:51.920 --> 00:21:55.120]  擴展到至親的關係裏面
[00:21:55.120 --> 00:21:57.920]  而波亞斯知道路德有這個要求
[00:21:57.920 --> 00:21:59.720]  雖然他不是直系親屬
[00:21:59.720 --> 00:22:03.320]  但是他願意來遵從這個律法的要求
[00:22:03.320 --> 00:22:05.720]  答應了這個請求
[00:22:05.720 --> 00:22:07.320]  在這裏我們再看見
[00:22:07.320 --> 00:22:10.320]  他對神的律法的尊敬
[00:22:10.320 --> 00:22:12.520]  路德記四章最後那一書
[00:22:12.520 --> 00:22:14.120]  記述了一個家譜
[00:22:14.120 --> 00:22:16.120]  這個家譜很簡單的記述
[00:22:16.120 --> 00:22:19.120]  但亦都讓我們有一個很深的體會
[00:22:19.120 --> 00:22:22.120]  就好像從前記述利尾人一樣
[00:22:22.120 --> 00:22:25.320]  當利尾人怎樣來選擇侍奉假神
[00:22:25.320 --> 00:22:26.920]  甚至投靠假神
[00:22:26.920 --> 00:22:29.320]  聖經沒有記述這個利尾人的名字
[00:22:29.320 --> 00:22:32.120]  直到最後的時候才提他的名字一樣
[00:22:32.120 --> 00:22:35.520]  路德記到最後才提出這個家譜
[00:22:35.520 --> 00:22:37.920]  在這個家譜裏面讓我們看見
[00:22:37.920 --> 00:22:41.120]  神怎樣恩待波亞斯和路德
[00:22:41.120 --> 00:22:42.920]  這個家譜讓我們看見
[00:22:42.920 --> 00:22:44.520]  波亞斯後來娶了路德
[00:22:44.520 --> 00:22:46.120]  生了俄比德
[00:22:46.120 --> 00:22:47.520]  俄比德是哪一位呢
[00:22:47.520 --> 00:22:49.720]  他就是大衛的祖父
[00:22:49.720 --> 00:22:50.920]  因為這樣緣故
[00:22:50.920 --> 00:22:54.520]  路德可以說是大衛王的真祖母
[00:22:54.520 --> 00:22:56.320]  這是一個很大的祝福
[00:22:56.320 --> 00:22:58.120]  一個很神奇的恩典
[00:22:58.120 --> 00:22:59.720]  一位愛邦的女子
[00:22:59.720 --> 00:23:00.920]  摩亞女子
[00:23:00.920 --> 00:23:02.320]  原本是寡婦
[00:23:02.320 --> 00:23:04.920]  是當時社會裏面最可憐
[00:23:04.920 --> 00:23:07.120]  最可憐的最無助的人
[00:23:07.120 --> 00:23:08.920]  但是神不想她高升
[00:23:08.920 --> 00:23:11.720]  讓她成為了大衛的先祖
[00:23:11.720 --> 00:23:13.720]  如果留意《馬太福音》第一章
[00:23:13.720 --> 00:23:15.320]  耶穌的家譜的時候
[00:23:15.320 --> 00:23:17.120]  我們會發覺路德的名字
[00:23:17.120 --> 00:23:19.320]  也記載在耶穌的家譜裏面
[00:23:19.320 --> 00:23:22.120]  他原來也是耶穌肉身的先祖
[00:23:22.120 --> 00:23:25.920]  因為大衛王也是耶穌的先祖
[00:23:25.920 --> 00:23:28.520]  為什麼會有這麼大的祝福呢
[00:23:28.520 --> 00:23:30.320]  因為聖經告訴我們
[00:23:30.320 --> 00:23:33.120]  路德他選擇了神
[00:23:33.120 --> 00:23:34.520]  二章十二字的書
[00:23:34.520 --> 00:23:35.920]  剛才我們所讀的聖經
[00:23:35.920 --> 00:23:38.120]  波亞斯這樣祝福路德
[00:23:38.120 --> 00:23:39.920]  祂說你來投靠耶和華
[00:23:39.920 --> 00:23:41.920]  而認識你的神
[00:23:41.920 --> 00:23:45.120]  願你得到神很大的祝福
[00:23:45.120 --> 00:23:46.920]  詩篇第一八篇
[00:23:46.920 --> 00:23:49.320]  八至九節的書這樣說
[00:23:49.320 --> 00:23:50.720]  投靠耶和華
[00:23:50.720 --> 00:23:52.520]  強似倚靠人
[00:23:52.520 --> 00:23:53.920]  投靠耶和華
[00:23:53.920 --> 00:23:56.720]  強似倚靠王子
[00:23:56.720 --> 00:23:58.720]  我記得我聽過一個見證
[00:23:58.720 --> 00:24:00.120]  見證裏面的主角
[00:24:00.120 --> 00:24:02.520]  是一位剛剛大學畢業的姐妹
[00:24:02.520 --> 00:24:03.920]  當時投身社會
[00:24:03.920 --> 00:24:04.720]  很艱難地
[00:24:04.720 --> 00:24:06.720]  終於找到一份工作
[00:24:06.720 --> 00:24:09.120]  這份工作是在一間雜誌社裏面
[00:24:09.120 --> 00:24:12.520]  做營業的工作
[00:24:12.520 --> 00:24:14.520]  她要向客戶推介這份
[00:24:14.520 --> 00:24:17.320]  剛剛出現的新雜誌
[00:24:17.320 --> 00:24:19.720]  希望遊說客戶
[00:24:19.720 --> 00:24:22.120]  在雜誌上登廣告
[00:24:22.120 --> 00:24:23.320]  老闆就教她
[00:24:23.320 --> 00:24:24.520]  你告訴客人知道
[00:24:24.520 --> 00:24:25.920]  我們第一期出版的時候
[00:24:25.920 --> 00:24:29.320]  賣了多少幾萬份
[00:24:29.320 --> 00:24:30.720]  當然她知道
[00:24:30.720 --> 00:24:33.120]  其實第一期很少賣出這麼多
[00:24:33.120 --> 00:24:34.920]  絕大部份都是送出、派出
[00:24:34.920 --> 00:24:38.520]  或者任人拿的
[00:24:38.520 --> 00:24:40.520]  她不太想說謊
[00:24:40.520 --> 00:24:45.120]  不過她對上司說出這番心意的時候
[00:24:45.120 --> 00:24:46.920]  她的上司不以為然
[00:24:46.920 --> 00:24:50.120]  最後她選擇離開這份工作
[00:24:50.120 --> 00:24:52.920]  不過當人願意尊敬神的時候
[00:24:52.920 --> 00:24:55.920]  神同樣祝福那些尊敬她的人
[00:24:55.920 --> 00:24:56.920]  所以沒多久
[00:24:56.920 --> 00:24:58.320]  在人體圍很不幸地
[00:24:58.320 --> 00:24:59.720]  失去一份工作
[00:24:59.720 --> 00:25:01.720]  她又找到另一份新的工作
[00:25:01.720 --> 00:25:03.520]  新的工作比舊的工作更好
[00:25:03.520 --> 00:25:04.920]  除了薪酬更好之外
[00:25:04.920 --> 00:25:07.120]  時間更加好
[00:25:07.120 --> 00:25:09.720]  我讓這位姐妹深深體會到
[00:25:09.720 --> 00:25:12.720]  四篇八篇八到九節的說話
[00:25:12.720 --> 00:25:14.320]  投靠耶和華
[00:25:14.320 --> 00:25:16.120]  強恃倚靠人
[00:25:16.120 --> 00:25:17.320]  投靠耶和華
[00:25:17.320 --> 00:25:19.320]  強恃倚靠王子
[00:25:19.320 --> 00:25:21.120]  聖經裏面提醒我們
[00:25:21.120 --> 00:25:23.120]  路德選擇神
[00:25:23.120 --> 00:25:25.720]  神祝福他的生命
[00:25:25.720 --> 00:25:27.520]  在講到結束的時候
[00:25:27.520 --> 00:25:30.520]  讓我們再一次不要忘記
[00:25:30.520 --> 00:25:32.720]  以色列的百姓
[00:25:32.720 --> 00:25:34.920]  他們選擇新的神
[00:25:34.920 --> 00:25:35.520]  為什麼呢?
[00:25:35.520 --> 00:25:36.520]  因為他們以為
[00:25:36.520 --> 00:25:38.720]  迦南的神更加可靠
[00:25:38.720 --> 00:25:40.520]  結果招來的就是
[00:25:40.520 --> 00:25:42.520]  他們交在外邦人的手中
[00:25:42.520 --> 00:25:44.720]  面對很多的苦難
[00:25:44.720 --> 00:25:47.320]  路德因為是外邦的女子
[00:25:47.320 --> 00:25:48.920]  他選擇耶和華
[00:25:48.920 --> 00:25:51.320]  投靠在耶和華的賜房之下
[00:25:51.320 --> 00:25:53.520]  結果投靠神的人
[00:25:53.520 --> 00:25:55.320]  強恃倚靠王子
[00:25:55.320 --> 00:25:56.520]  神祝福他
[00:25:56.520 --> 00:25:58.520]  不單讓他成家立室
[00:25:58.520 --> 00:26:00.320]  讓他成為大衛的先祖
[00:26:00.320 --> 00:26:01.720]  耶穌的先祖
[00:26:01.720 --> 00:26:03.320]  讓他生命在神面前
[00:26:03.320 --> 00:26:05.120]  更蒙神的祝福
[00:26:05.120 --> 00:26:07.520]  讓他安靜在神面前
[00:26:07.520 --> 00:26:09.320]  讀稿
[00:26:09.320 --> 00:26:09.920]  在讀稿之前
[00:26:09.920 --> 00:26:12.520]  讓我們有少許的思考
[00:26:12.520 --> 00:26:23.120]  生命裏面有時甜
[00:26:23.120 --> 00:26:25.520]  有時苦
[00:26:25.520 --> 00:26:29.120]  甜和苦的生命裏面
[00:26:29.120 --> 00:26:33.720]  神是怎樣看顧我們的呢?
[00:26:33.720 --> 00:26:34.720]  投靠神的人
[00:26:34.720 --> 00:26:37.520]  必定蒙神的恩典
[00:26:37.520 --> 00:26:40.120]  請你重新去反思
[00:26:40.120 --> 00:26:43.120]  重溫施逸你投靠神的仇
[00:26:43.120 --> 00:26:45.320]  神怎樣祝福你
[00:26:45.320 --> 00:26:51.920]  那段經歷對你有多大的意義
[00:26:51.920 --> 00:26:53.720]  遵行神旨的人
[00:26:53.720 --> 00:26:56.120]  神怎樣賜福給他呢?
[00:26:56.120 --> 00:26:57.320]  波亞斯的經歷
[00:26:57.320 --> 00:26:58.520]  路德的經歷
[00:26:58.520 --> 00:27:03.320]  對你對我有甚麼提醒
[00:27:03.320 --> 00:27:05.920]  親愛的主求你教我們
[00:27:05.920 --> 00:27:09.320]  在我們心底裏教我們去尊敬你
[00:27:09.320 --> 00:27:11.520]  提醒我們敬畏你
[00:27:11.520 --> 00:27:13.920]  提醒我們選擇你
[00:27:13.920 --> 00:27:15.520]  你說那些尊重你的
[00:27:15.520 --> 00:27:17.320]  你重按他
[00:27:17.320 --> 00:27:21.520]  心願乘機在一間尊重你的教會
[00:27:21.520 --> 00:27:24.320]  心願乘機裏面的每個弟兄姊妹
[00:27:24.320 --> 00:27:26.720]  都是尊重你的弟兄姊妹
[00:27:26.720 --> 00:27:28.520]  教我們選擇你
[00:27:28.520 --> 00:27:30.120]  教我們跟從你
[00:27:30.120 --> 00:27:31.920]  教我們高舉你
[00:27:31.920 --> 00:27:33.520]  讓我們在你面前
[00:27:33.520 --> 00:27:35.520]  更加經歷你的恩典
[00:27:35.520 --> 00:27:37.120]  奉耶穌基督名求
