
[00:00:00.000 --> 00:00:04.480]  好 在我們去看這個重要的一個
[00:19:31.880 --> 00:19:35.680]  以色列人行耶羅伯安所犯的一切罪
[00:19:35.680 --> 00:19:36.560]  總不離開
[00:19:36.560 --> 00:19:39.720]  耶羅伯安是以色列第一個君王
[00:19:39.720 --> 00:19:43.760]  以至耶和華把他們從自己面前趕出去
[00:19:43.760 --> 00:19:47.800]  正如他借他仆人眾仙之所說的
[00:19:47.800 --> 00:19:50.760]  這樣以色列人從自己的土地
[00:19:50.760 --> 00:19:54.200]  被擄到亞蘇直到今日
[00:19:54.200 --> 00:19:56.360]  這個是北國的故事
[00:19:56.360 --> 00:19:58.720]  南國的故事結果還是一樣
[00:19:58.720 --> 00:20:02.040]  西里加行耶和華眼中看為二的事情
[00:20:02.040 --> 00:20:05.000]  這個是滅亡紀裡面最後一次
[00:20:05.000 --> 00:20:07.320]  講耶和華眼中看為二的事
[00:20:07.320 --> 00:20:09.080]  第一次是講索羅門
[00:20:09.080 --> 00:20:11.400]  最後一次是講到西里加
[00:20:11.400 --> 00:20:15.800]  西里加是一個南國猶大的君王
[00:20:15.800 --> 00:20:18.600]  他又是行了耶和華眼中看為二的事
[00:20:18.600 --> 00:20:21.480]  正如《遠亞經》一切所行的
[00:20:21.480 --> 00:20:25.360]  因此耶和華向耶路撒冷跟猶大發怒
[00:20:25.360 --> 00:20:28.520]  以至把他們從自己面前趕出去
[00:20:28.520 --> 00:20:31.560]  所以到滅亡紀的最後你發覺
[00:20:31.560 --> 00:20:35.760]  北國已經不在耶和華的應許之地
[00:20:35.760 --> 00:20:40.640]  南國也是已經不在耶和華應許之地
[00:20:40.640 --> 00:20:41.840]  這個問題就來了
[00:20:41.840 --> 00:20:45.040]  那還有希望嗎?
[00:20:45.040 --> 00:20:51.520]  最後的幾節給我們一點點的考量
[00:20:51.520 --> 00:20:53.680]  最後幾節是非常有趣的
[00:20:53.680 --> 00:20:57.360]  因為如果整本的滅亡紀像是要告訴我們
[00:20:57.360 --> 00:21:00.800]  以色列人為什麼落到今天的這個境況
[00:21:00.800 --> 00:21:02.640]  是因為他們的犯罪
[00:21:02.640 --> 00:21:08.560]  但是最後的幾節聖經卻給我們一線的盼望
[00:21:08.560 --> 00:21:14.320]  《滅亡紀》下第25章第28節這樣說
[00:21:14.320 --> 00:21:20.520]  巴比倫王以魏米羅達作王的元年是
[00:21:20.520 --> 00:21:29.080]  猶大王約雅經貝努後37年12月27日
[00:21:29.080 --> 00:21:33.320]  他使猶大王約雅經抬起頭來
[00:21:33.320 --> 00:21:36.800]  提他出見對他說好話
[00:21:36.800 --> 00:21:38.720]  又給他脫了醜服
[00:21:38.720 --> 00:21:43.240]  使他終身藏在巴比倫王面前吃飯
[00:21:43.240 --> 00:21:47.720]  這裡講到這個君王代表著以色列人的命運
[00:21:47.720 --> 00:21:50.680]  他的貝努代表以色列人的貝努
[00:21:50.680 --> 00:21:55.120]  他抬不起頭來是代表以色列人抬不起頭來
[00:21:55.120 --> 00:21:59.360]  在這個最後一個那麼黑暗的一本書裡面
[00:21:59.360 --> 00:22:02.040]  《滅亡紀》是一個挺黑暗的書
[00:22:02.040 --> 00:22:05.320]  最後的結局卻有一點的明亮
[00:22:05.320 --> 00:22:07.280]  他告訴我們
[00:22:07.280 --> 00:22:08.440]  for whatever reason
[00:22:08.440 --> 00:22:09.320]  不知道為什麼
[00:22:09.320 --> 00:22:14.560]  那個巴比倫王把他從監獄裡面請他出來
[00:22:14.560 --> 00:22:16.160]  讓他抬得起頭來
[00:22:16.160 --> 00:22:19.880]  然後還有飯在他的面前吃
[00:22:19.880 --> 00:22:25.360]  這是代表以色列還有一個福國的盼望
[00:22:25.360 --> 00:22:26.840]  也是可以這樣說
[00:22:26.840 --> 00:22:28.960]  這個故事還沒有結束
[00:22:28.960 --> 00:22:32.920]  這個故事還沒有完全的到最終
[00:22:32.920 --> 00:22:35.520]  還是等待著繼續
[00:22:35.520 --> 00:22:36.880]  然後那個繼續在哪裡?
[00:22:36.880 --> 00:22:38.480]  就是《滅亡紀》上
[00:22:38.480 --> 00:22:44.080]  所以如果我們接下來去《歷代誌》的時候
[00:22:44.080 --> 00:22:47.800]  我們會發覺《歷代誌》給我們更多的盼望
[00:22:47.800 --> 00:22:51.800]  如果《滅亡紀》的結尾給我們一線的盼望
[00:22:51.800 --> 00:22:54.840]  那《歷代誌》就給我們更大的盼望
[00:22:54.840 --> 00:22:59.040]  《歷代誌》我們相信大概是在貝努已經回歸之後
[00:22:59.040 --> 00:22:59.800]  儘管回歸
[00:22:59.800 --> 00:23:03.880]  他們還是等待著上帝的國度的來臨
[00:23:03.880 --> 00:23:08.920]  等待著上帝的救恩臨到他們的當中
[00:23:08.920 --> 00:23:10.560]  然後聖經告訴我們
[00:23:10.560 --> 00:23:15.920]  那個盼望還是有上帝的國必須要來到我們的當中
[00:23:15.920 --> 00:23:21.800]  當然最後一切的應許的最終是耶穌基督的來臨
[00:23:21.800 --> 00:23:24.360]  是祂為我們釘十字架
[00:23:24.360 --> 00:23:26.360]  把我們從罪裡面拯救出來
[00:23:26.360 --> 00:23:29.920]  是祂現在要帶領上帝的子民
[00:23:29.920 --> 00:23:32.280]  但是很重要我想強調的是
[00:23:32.280 --> 00:23:34.960]  很多人以為耶穌基督來了
[00:23:34.960 --> 00:23:36.520]  祂有給我們的十字架
[00:23:36.520 --> 00:23:38.520]  十字架就是免死的金牌
[00:23:38.520 --> 00:23:40.280]  儘管我們叛逆
[00:23:40.280 --> 00:23:42.040]  我們還是可以進入天國
[00:23:42.040 --> 00:23:43.840]  於是有些人會覺得
[00:23:43.840 --> 00:23:45.120]  因為有十字架
[00:23:45.120 --> 00:23:50.720]  所以儘管你跟我今天繼續做耶和華眼中看為二的事情
[00:23:50.720 --> 00:23:52.400]  我們還是可以過關的
[00:23:52.400 --> 00:23:53.840]  如果你是這樣想的話
[00:23:53.840 --> 00:23:55.920]  你是完全錯誤
[00:23:55.920 --> 00:23:57.520]  完全錯誤
[00:23:57.520 --> 00:24:01.000]  耶穌來有兩個目的
[00:24:01.000 --> 00:24:03.520]  第一個是祂為我們受死
[00:24:03.520 --> 00:24:04.200]  上十字架
[00:24:04.200 --> 00:24:05.840]  這個是必須要發生的
[00:24:05.840 --> 00:24:06.360]  為什麼呢
[00:24:06.360 --> 00:24:09.120]  因為從亞當墮落之後
[00:24:09.120 --> 00:24:11.040]  上帝就已經應許了
[00:24:11.040 --> 00:24:14.520]  祂有一個完美的獻祭贖罪祭
[00:24:14.520 --> 00:24:18.040]  要為人而預備
[00:24:18.040 --> 00:24:20.600]  但是耶穌有另外一個更重要
[00:24:20.600 --> 00:24:23.560]  而不是同樣重要的目的
[00:24:23.560 --> 00:24:27.280]  祂要把上帝的子民從罪裡面拯救出來
[00:24:27.280 --> 00:24:32.440]  祂要帶領我們再不做上帝眼中看為二的事
[00:24:32.440 --> 00:24:36.560]  而是要行上帝眼中看為美的事
[00:24:36.560 --> 00:24:41.680]  耶穌的一生所行的都是耶和華眼中看為美的事情
[00:24:41.680 --> 00:24:45.040]  我們今天在耶穌基督裡面也是要去行
[00:24:45.040 --> 00:24:47.840]  耶和華眼中看為美的事情
[00:24:47.840 --> 00:24:50.720]  願大家明白上帝的真道
[00:24:50.720 --> 00:24:51.880]  上帝的福音
[00:24:51.880 --> 00:24:53.800]  一生的努力的追求
[00:24:53.800 --> 00:24:54.520]  大家努力
