
[00:00:00.000 --> 00:00:05.160]  今天說到 我自己進入了這個歲數的時候
[00:21:36.200 --> 00:21:40.760]  她發現 她自己容易跌入一個陷阱
[00:21:40.760 --> 00:21:43.400]  就是看AI
[00:21:43.400 --> 00:21:45.400]  她都相信了
[00:21:45.400 --> 00:21:50.040]  她看AI 重要過實
[00:21:50.040 --> 00:21:55.160]  這是一個十五歲的青少年
[00:21:55.160 --> 00:21:56.760]  我心裏很欣賞
[00:21:56.760 --> 00:21:57.560]  欣賞甚麼
[00:21:57.560 --> 00:22:00.520]  她有一個醒覺
[00:22:00.520 --> 00:22:04.520]  會不會被一樣我們平時的工具
[00:22:04.520 --> 00:22:06.120]  控制了你
[00:22:06.120 --> 00:22:08.280]  你都不知道
[00:22:08.280 --> 00:22:12.280]  假先知 對於我們一群信了主的人來說
[00:22:12.280 --> 00:22:15.240]  我們未必會
[00:22:15.240 --> 00:22:20.680]  我用向日葵的哥哥姐姐 他們擺甚麼擺甚麼
[00:22:20.680 --> 00:22:22.600]  去拿著數
[00:22:22.600 --> 00:22:24.600]  我們很清晰 不會的
[00:22:24.600 --> 00:22:28.680]  但是AI確實很方便
[00:22:28.680 --> 00:22:33.400]  我們會不會變相先問AI
[00:22:33.400 --> 00:22:35.160]  問了AI
[00:22:35.160 --> 00:22:37.000]  那裏準繩一些AI
[00:22:37.000 --> 00:22:39.400]  有十個AI的APP讓我問
[00:22:39.400 --> 00:22:41.640]  我可以問不同的AI
[00:22:41.640 --> 00:22:45.480]  可能你不知不覺之間
[00:22:45.480 --> 00:22:49.640]  你就依靠了某一些權威
[00:22:49.640 --> 00:22:53.960]  可能那些就形成了一個假的先知
[00:22:53.960 --> 00:22:57.000]  我怎樣回應天南 我說
[00:22:57.000 --> 00:23:01.160]  你很聰明 你已經知道問題
[00:23:01.160 --> 00:23:07.080]  那你就向神祈禱 悔改 認罪
[00:23:07.080 --> 00:23:12.120]  向神面前再重新調整自己
[00:23:12.120 --> 00:23:13.880]  繼續你自己的事
[00:23:13.880 --> 00:23:16.680]  不過她又搞笑 她又說了一句甚麼
[00:23:16.680 --> 00:23:19.240]  不過又真的挺舒服
[00:23:19.240 --> 00:23:21.320]  不用被人罵
[00:23:21.320 --> 00:23:22.840]  回到耶穌那裏
[00:23:22.840 --> 00:23:24.280]  弟兄姊妹
[00:23:24.280 --> 00:23:25.640]  你有沒有這個醒覺
[00:23:25.640 --> 00:23:28.520]  我們每個人都會用一下AI
[00:23:28.520 --> 00:23:30.280]  會不會被那樣東西
[00:23:30.280 --> 00:23:33.160]  那樣東西就成為了你
[00:23:33.160 --> 00:23:36.360]  一個假的權柄控制著你
[00:23:36.360 --> 00:23:39.800]  我們又反思一下我們自己的生命
[00:23:39.800 --> 00:23:43.400]  所以在後面的經文
[00:23:43.400 --> 00:23:44.440]  他就這樣說
[00:23:44.440 --> 00:23:48.440]  摩西這樣提醒
[00:23:48.440 --> 00:23:52.760]  這是耶和華 你們的神考驗你們
[00:23:52.760 --> 00:23:56.440]  要知道你們有沒有是否盡心盡性
[00:23:56.440 --> 00:23:59.000]  愛耶和華 你們的神
[00:23:59.000 --> 00:24:03.000]  你們要順從神 你們的神
[00:24:03.000 --> 00:24:06.120]  敬畏祂 謹守祂的誡命
[00:24:06.120 --> 00:24:10.840]  聽從祂的話 侍奉祂 謹謹跟隨祂
[00:24:10.840 --> 00:24:12.200]  所以耶和華說
[00:24:12.200 --> 00:24:17.560]  神透過危機考驗人的目的是甚麼
[00:24:17.560 --> 00:24:19.000]  經文裏面就是說
[00:24:19.000 --> 00:24:23.960]  你會不會純粹想滿足個人的利益或需要
[00:24:23.960 --> 00:24:27.240]  轉向了不是神
[00:24:27.240 --> 00:24:30.600]  即是神以外的東西
[00:24:30.600 --> 00:24:32.680]  另一方面就是說
[00:24:32.680 --> 00:24:36.520]  你有沒有尊愛神 順服神
[00:24:36.520 --> 00:24:39.400]  敬畏守神的誡命
[00:24:39.400 --> 00:24:43.080]  聽從和侍奉耶和華 跟隨神
[00:24:43.080 --> 00:24:47.960]  這個對我們來說都是一個很重要的提醒
[00:24:47.960 --> 00:24:50.680]  而且神透過這些危機
[00:24:50.680 --> 00:24:53.480]  是在考驗我們的生命
[00:24:53.480 --> 00:24:57.480]  有沒有尊愛於神
[00:24:57.480 --> 00:25:00.520]  我看見這裏很窒窒
[00:25:00.520 --> 00:25:04.360]  不知道這裏有多少人結婚了
[00:25:04.360 --> 00:25:06.200]  四口窒窒
[00:25:06.200 --> 00:25:09.240]  因為我不認識大家 我怕說錯話
[00:25:09.240 --> 00:25:12.600]  我給太太經常問甚麼
[00:25:12.600 --> 00:25:15.720]  弟兄我知道你們辛苦
[00:25:15.720 --> 00:25:20.760]  經常問你人生的第一位是誰
[00:25:20.760 --> 00:25:25.640]  如果知道你過往的拍拖
[00:25:25.640 --> 00:25:28.680]  因為我和太太是中學的時候認識
[00:25:28.680 --> 00:25:33.400]  她也會問你為何公開拍攝片段
[00:25:33.400 --> 00:25:36.120]  為何你以前會這樣
[00:25:36.120 --> 00:25:37.480]  為何你喜歡她甚麼
[00:25:37.480 --> 00:25:41.160]  二千萬個問題會問你同一件事
[00:25:41.160 --> 00:25:43.560]  我現在聰明了
[00:25:43.560 --> 00:25:45.880]  其實這件事你已經問過
[00:25:45.880 --> 00:25:47.960]  不如你從另一個角度問我
[00:25:47.960 --> 00:25:50.760]  我對上已經回答了你
[00:25:50.760 --> 00:25:59.880]  我幫弟兄說話
[00:25:59.880 --> 00:26:04.520]  沒有的 這裏的姐妹全部都很好
[00:26:04.520 --> 00:26:06.600]  太太經常問我
[00:26:06.600 --> 00:26:08.040]  你的人生第一位是誰
[00:26:08.040 --> 00:26:11.000]  我一開始回答 當然是我老婆
[00:26:11.000 --> 00:26:12.840]  接著她一下子打我
[00:26:12.840 --> 00:26:14.920]  她說 不是
[00:26:14.920 --> 00:26:16.440]  一個見不到的神
[00:26:16.440 --> 00:26:17.960]  如果你也愛的話
[00:26:17.960 --> 00:26:22.360]  就知道你正在愛她
[00:26:22.360 --> 00:26:25.640]  愛我 不是愛她
[00:26:25.640 --> 00:26:26.760]  其實也是
[00:26:26.760 --> 00:26:29.160]  雖然我有少少壓力
[00:26:29.160 --> 00:26:30.520]  經常被她問
[00:26:30.520 --> 00:26:33.480]  但其實神都在考驗我們
[00:26:33.480 --> 00:26:36.200]  有沒有專愛於神
[00:26:36.200 --> 00:26:37.400]  弟兄姐妹
[00:26:37.400 --> 00:26:39.960]  你有沒有專注在神上
[00:26:39.960 --> 00:26:43.560]  你的焦點是否在神上
[00:26:43.560 --> 00:26:46.840]  所以後面第三第五節就說
[00:26:46.840 --> 00:26:48.760]  你不要聽那些先知
[00:26:48.760 --> 00:26:50.360]  或者做解夢
[00:26:50.360 --> 00:26:54.840]  或者做夢去應驗那些人
[00:26:54.840 --> 00:26:56.680]  那些先知和做夢的人
[00:26:56.680 --> 00:26:58.120]  你要將他們處死
[00:26:58.120 --> 00:27:02.440]  你要將那些惡從你中間去除掉
[00:27:02.440 --> 00:27:04.200]  不要聽 即是不要順從
[00:27:04.200 --> 00:27:06.520]  不要服從那些假先知的話
[00:27:06.520 --> 00:27:08.520]  或者引誘
[00:27:08.520 --> 00:27:13.480]  處死即是要將他們在當中除掉
[00:27:13.480 --> 00:27:15.800]  誤導以色列人失焦
[00:27:15.800 --> 00:27:18.280]  或者離開耶和華的那些
[00:27:18.280 --> 00:27:19.880]  只有一個途徑
[00:27:19.880 --> 00:27:21.240]  就是要除去他們
[00:27:21.240 --> 00:27:23.800]  要處死他們
[00:27:23.800 --> 00:27:26.680]  所以進入第二個個案
[00:27:26.680 --> 00:27:28.200]  因為我都慘了
[00:27:28.200 --> 00:27:29.800]  阿賴阿媽我會超時
[00:27:29.800 --> 00:27:33.160]  令人失焦於耶和華的
[00:27:33.160 --> 00:27:34.200]  是關係
[00:27:34.200 --> 00:27:35.640]  這裡說到關係
[00:27:35.640 --> 00:27:38.920]  六至十一節這裡就說到關係
[00:27:38.920 --> 00:27:40.280]  是什麼事呢
[00:27:40.280 --> 00:27:41.560]  導致第二個個案
[00:27:41.560 --> 00:27:44.120]  導致以色列人失焦於耶和華的
[00:27:44.120 --> 00:27:44.840]  就是什麼呢
[00:27:44.840 --> 00:27:46.040]  你的同胞兄弟
[00:27:46.040 --> 00:27:47.640]  或者是你的兒女
[00:27:47.640 --> 00:27:49.640]  或是你懷中的妻
[00:27:49.640 --> 00:27:51.240]  即是當然有丈夫
[00:27:51.240 --> 00:27:54.440]  或者如同你自己性命的朋友
[00:27:54.440 --> 00:27:56.680]  即是你很親密的朋友
[00:27:56.680 --> 00:27:59.400]  若暗中引誘你
[00:27:59.400 --> 00:28:01.000]  第二個個案
[00:28:01.000 --> 00:28:03.160]  這裡說若是什麼呢
[00:28:03.160 --> 00:28:07.320]  是這些這麼親密的關係裡面的人
[00:28:07.320 --> 00:28:11.400]  他會暗地裡去做了一些事
[00:28:11.400 --> 00:28:15.160]  去引誘你離開神
[00:28:15.160 --> 00:28:18.120]  離開耶和華
[00:28:18.120 --> 00:28:19.640]  即是顯示
[00:28:19.640 --> 00:28:22.760]  由剛才那些假先知
[00:28:22.760 --> 00:28:25.720]  已經進入到另一個層面
[00:28:25.720 --> 00:28:27.800]  是一些親密關係的人
[00:28:27.800 --> 00:28:28.680]  弟兄姊妹
[00:28:28.680 --> 00:28:29.320]  兒女
[00:28:29.320 --> 00:28:30.360]  妻子
[00:28:30.360 --> 00:28:33.240]  資深的朋友
[00:28:33.240 --> 00:28:35.800]  進入了家庭的體系裡面
[00:28:35.800 --> 00:28:38.840]  進入了關係裡面
[00:28:38.840 --> 00:28:40.200]  他們說什麼呢
[00:28:40.200 --> 00:28:42.200]  我們去侍奉別神
[00:28:42.200 --> 00:28:45.320]  那些就是你和你列祖所不認識的
[00:28:45.320 --> 00:28:47.560]  四圍列國的神明
[00:28:47.560 --> 00:28:51.480]  無論是離你遠或近的也好
[00:28:51.480 --> 00:28:54.040]  從這地到那地的地方
[00:28:54.040 --> 00:28:57.080]  即是有很多這些假神
[00:28:57.080 --> 00:28:59.880]  其實圍繞著以色列人
[00:28:59.880 --> 00:29:04.600]  這些人開始作出暗地裡的邀請
[00:29:04.600 --> 00:29:11.160]  不如我們去敬拜別神
[00:29:11.160 --> 00:29:16.120]  無論遠近在敘利亞或者亞述的地方裡面
[00:29:16.120 --> 00:29:17.640]  任何的神明
[00:29:17.640 --> 00:29:22.680]  都有這些機會接觸到
[00:29:22.680 --> 00:29:25.400]  你說傳道人有沒有這些危機呢
[00:29:25.400 --> 00:29:30.840]  我都有的
[00:29:30.840 --> 00:29:32.200]  我要先說一下
[00:29:32.200 --> 00:29:35.320]  其實在1925年
[00:29:35.320 --> 00:29:39.560]  阿南傳道已經邀請了我
[00:29:39.560 --> 00:29:41.800]  不過剛好那個時候
[00:29:41.800 --> 00:29:45.960]  我媽媽病重離開了
[00:29:45.960 --> 00:29:51.880]  我當時要處理家裡很多事情
[00:29:51.880 --> 00:29:55.640]  所以我跟阿南傳道說
[00:29:55.640 --> 00:29:58.600]  我還沒有好好處理
[00:29:58.600 --> 00:30:01.080]  所以我推了他一次
[00:30:01.080 --> 00:30:06.440]  那個媽媽當時還在世的時候
[00:30:06.440 --> 00:30:08.840]  好像是新年那樣
[00:30:08.840 --> 00:30:10.600]  我就去吃飯
[00:30:10.600 --> 00:30:12.760]  那個階段我很有掙扎
[00:30:12.760 --> 00:30:15.640]  我媽媽做節就吃飯
[00:30:15.640 --> 00:30:19.000]  剛好不知道多少億
[00:30:19.000 --> 00:30:21.240]  我媽媽說了一句話
[00:30:21.240 --> 00:30:25.240]  不如每人夾一點錢 買
[00:30:25.240 --> 00:30:30.120]  我當時沒有出聲
[00:30:30.120 --> 00:30:41.000]  我家族裡面只有我和太太信耶穌
[00:30:41.000 --> 00:30:43.560]  我看到媽媽的狀況
[00:30:43.560 --> 00:30:47.640]  我不是很敢說
[00:30:47.640 --> 00:30:50.920]  我沒有出聲 沒有回答
[00:30:50.920 --> 00:30:56.200]  而我有哥哥和弟弟
[00:30:56.200 --> 00:30:58.200]  他們就說好啊 夾吧
[00:30:58.200 --> 00:31:00.760]  我們順應媽媽 當時媽媽的身體已經不太好
[00:31:00.760 --> 00:31:03.240]  已經走得很差
[00:31:03.240 --> 00:31:05.240]  我出不了聲 我不知道怎麼好
[00:31:05.240 --> 00:31:07.240]  我很有這個壓力
[00:31:07.240 --> 00:31:11.000]  太太就成為我的救星
[00:31:11.000 --> 00:31:15.800]  太太就說 她說一句話
[00:31:15.800 --> 00:31:18.680]  她叫我媽媽
[00:31:18.680 --> 00:31:21.640]  媽媽我們信耶穌 我們不賭
[00:31:21.640 --> 00:31:28.120]  所以如果你們夾錢 你們就自己吧
[00:31:28.120 --> 00:31:30.120]  我鬆了口氣
[00:31:30.120 --> 00:31:32.120]  我馬上做事的見證
[00:31:32.120 --> 00:31:34.120]  是呀 是呀 是呀
[00:31:34.120 --> 00:31:36.120]  馬上說好
[00:31:36.120 --> 00:31:40.120]  你說沒有壓力嗎
[00:31:40.120 --> 00:31:42.120]  很有壓力
[00:31:42.120 --> 00:31:44.120]  尤其是你不覺得
[00:31:44.120 --> 00:31:46.120]  那些不知不覺
[00:31:46.120 --> 00:31:50.120]  跟你一直相處了很久的人
[00:31:50.120 --> 00:31:52.120]  跟你不同的信仰背景
[00:31:52.120 --> 00:31:54.120]  文化
[00:31:54.120 --> 00:31:56.120]  其實很有張力
[00:31:56.120 --> 00:31:58.120]  可能你說
[00:31:58.120 --> 00:32:00.120]  你傳道是這樣的
[00:32:00.120 --> 00:32:06.120]  我真是一個人
[00:32:06.120 --> 00:32:08.120]  我真的坦白告訴你
[00:32:08.120 --> 00:32:10.120]  很有壓力
[00:32:10.120 --> 00:32:12.120]  很掙扎
[00:32:12.120 --> 00:32:14.120]  又不想得罪媽媽
[00:32:14.120 --> 00:32:16.120]  但是我反省過
[00:32:16.120 --> 00:32:18.120]  當我妥協
[00:32:18.120 --> 00:32:20.120]  當我委曲求全
[00:32:20.120 --> 00:32:22.120]  這些關係
[00:32:22.120 --> 00:32:24.120]  就會導致我離開神
[00:32:24.120 --> 00:32:26.120]  慢慢慢慢
[00:32:26.120 --> 00:32:28.120]  順從人
[00:32:28.120 --> 00:32:30.120]  就沒有順從到神
[00:32:30.120 --> 00:32:32.120]  在這樣的張力裏面
[00:32:32.120 --> 00:32:34.120]  怎麼說
[00:32:34.120 --> 00:32:36.120]  我真的要求神
[00:32:36.120 --> 00:32:38.120]  讓你有智慧
[00:32:38.120 --> 00:32:40.120]  但是弟兄姊妹
[00:32:40.120 --> 00:32:42.120]  你會不會有時為了關係
[00:32:42.120 --> 00:32:44.120]  很多時候
[00:32:44.120 --> 00:32:46.120]  無所謂
[00:32:46.120 --> 00:32:48.120]  牧養我們那個阿南傳道
[00:32:48.120 --> 00:32:50.120]  都看不到 算了
[00:32:50.120 --> 00:32:52.120]  沒有人知道
[00:32:52.120 --> 00:32:54.120]  因為你的屬靈生命
[00:32:54.120 --> 00:32:56.120]  如果你不堅守的話
[00:32:56.120 --> 00:32:58.120]  在你那個場景裏面
[00:32:58.120 --> 00:33:00.120]  是沒有人幫到你
[00:33:00.120 --> 00:33:02.120]  你不持守好
[00:33:02.120 --> 00:33:04.120]  可能你逐步逐步離開神
[00:33:04.120 --> 00:33:06.120]  屬靈的慢性死亡
[00:33:06.120 --> 00:33:08.120]  某個程度
[00:33:08.120 --> 00:33:10.120]  可能是你因為沒有
[00:33:10.120 --> 00:33:12.120]  抓緊你的一些決定
[00:33:12.120 --> 00:33:14.120]  導致你的屬靈生命
[00:33:14.120 --> 00:33:16.120]  枯萎
[00:33:16.120 --> 00:33:18.120]  我沒有說不難
[00:33:18.120 --> 00:33:20.120]  我自己都難
[00:33:20.120 --> 00:33:22.120]  但是弟兄姊妹
[00:33:22.120 --> 00:33:24.120]  這個真是很重要的事情
[00:33:24.120 --> 00:33:26.120]  在聖經裏面這樣說
[00:33:26.120 --> 00:33:28.120]  這些親密的關係
[00:33:28.120 --> 00:33:30.120]  是會引致人離開神
[00:33:30.120 --> 00:33:32.120]  所以
[00:33:32.120 --> 00:33:34.120]  這裏的經文裏面
[00:33:34.120 --> 00:33:36.120]  就出現了
[00:33:36.120 --> 00:33:38.120]  一連串八字到十一字
[00:33:38.120 --> 00:33:40.120]  有很多不可
[00:33:40.120 --> 00:33:42.120]  你不可附和他們
[00:33:42.120 --> 00:33:44.120]  也不要聽從他們
[00:33:44.120 --> 00:33:46.120]  你的眼睛不要姑息他們
[00:33:46.120 --> 00:33:48.120]  你不要憐憫他們
[00:33:48.120 --> 00:33:50.120]  也不要袒護他們
[00:33:50.120 --> 00:33:52.120]  你不必要殺死他們
[00:33:52.120 --> 00:33:54.120]  你要先下手
[00:33:54.120 --> 00:33:56.120]  要在眾百姓面前下手
[00:33:56.120 --> 00:33:58.120]  要將那些人處死
[00:33:58.120 --> 00:34:00.120]  用石頭很具體地說
[00:34:00.120 --> 00:34:02.120]  因為引誘你離開耶和華
[00:34:02.120 --> 00:34:04.120]  令你們出
[00:34:04.120 --> 00:34:06.120]  埃及地維羅茲加的耶和華
[00:34:06.120 --> 00:34:08.120]  你們的神
[00:34:08.120 --> 00:34:10.120]  他們引誘他們離開神
[00:34:10.120 --> 00:34:12.120]  所以要這樣做
[00:34:12.120 --> 00:34:14.120]  是令全意識的人知道
[00:34:14.120 --> 00:34:16.120]  他們聽到這些事情的時候
[00:34:16.120 --> 00:34:18.120]  叫他們禁戒
[00:34:18.120 --> 00:34:20.120]  不要再這樣做
[00:34:20.120 --> 00:34:22.120]  其實摩西在說什麼呢
[00:34:22.120 --> 00:34:24.120]  你不要粉飾太平
[00:34:24.120 --> 00:34:26.120]  你不要以為
[00:34:26.120 --> 00:34:28.120]  小小事沒事
[00:34:28.120 --> 00:34:30.120]  其實這個影響
[00:34:30.120 --> 00:34:32.120]  是一個很深遠的影響
[00:34:32.120 --> 00:34:34.120]  所以我做了一點
[00:34:34.120 --> 00:34:36.120]  有五個禁令
[00:34:36.120 --> 00:34:38.120]  不要附和他們
[00:34:38.120 --> 00:34:40.120]  不要因為沒有
[00:34:40.120 --> 00:34:42.120]  任何的威脅下
[00:34:42.120 --> 00:34:44.120]  跟隨他們
[00:34:44.120 --> 00:34:46.120]  不要聽從我們
[00:34:46.120 --> 00:34:48.120]  不要因為同情他們
[00:34:48.120 --> 00:34:52.120]  而不行公義的審判
[00:34:52.120 --> 00:34:54.120]  不要因為對惡憐憫
[00:34:54.120 --> 00:34:56.120]  而不施行那個懲罰
[00:34:56.120 --> 00:34:58.120]  不要袒護那些
[00:34:58.120 --> 00:35:00.120]  引誘人離開耶和華
[00:35:00.120 --> 00:35:02.120]  去拜假神的人
[00:35:02.120 --> 00:35:04.120]  不管是誰
[00:35:04.120 --> 00:35:06.120]  都要致死他們
[00:35:06.120 --> 00:35:10.120]  更加說到
[00:35:10.120 --> 00:35:12.120]  要先下手致死他們
[00:35:12.120 --> 00:35:14.120]  不要姑息養奸
[00:35:14.120 --> 00:35:16.120]  或者縱容他們
[00:35:16.120 --> 00:35:18.120]  要讓這些事情
[00:35:18.120 --> 00:35:20.120]  聽到的人產生一個阻嚇的作用
[00:35:20.120 --> 00:35:24.120]  我們也是
[00:35:24.120 --> 00:35:26.120]  其實我們要
[00:35:26.120 --> 00:35:28.120]  謹慎
[00:35:28.120 --> 00:35:30.120]  我們自己都要問一下
[00:35:30.120 --> 00:35:32.120]  我們會不會被一些關係
[00:35:32.120 --> 00:35:34.120]  未信主的關係的人
[00:35:34.120 --> 00:35:36.120]  不知不覺拉走了我們
[00:35:36.120 --> 00:35:38.120]  拉走了
[00:35:38.120 --> 00:35:40.120]  我們離開了主
[00:35:40.120 --> 00:35:42.120]  所以到第三個個案
[00:35:42.120 --> 00:35:46.120]  令人失焦於
[00:35:46.120 --> 00:35:48.120]  耶和華的社會
[00:35:48.120 --> 00:35:50.120]  進入社會的層面
[00:35:50.120 --> 00:35:52.120]  這裡這樣說
[00:35:52.120 --> 00:35:54.120]  十二至十三字
[00:35:54.120 --> 00:35:56.120]  若有
[00:35:56.120 --> 00:35:58.120]  若你聽見有人說
[00:35:58.120 --> 00:36:00.120]  有些無賴之徒從你們中間
[00:36:00.120 --> 00:36:02.120]  出來引誘本城的居民
[00:36:02.120 --> 00:36:04.120]  說同差不多的說話
[00:36:04.120 --> 00:36:06.120]  又說我們去侍奉別神
[00:36:06.120 --> 00:36:08.120]  這些神是你們不認識的
[00:36:08.120 --> 00:36:10.120]  無賴之徒
[00:36:10.120 --> 00:36:12.120]  是什麼呢
[00:36:12.120 --> 00:36:14.120]  在和合本裡翻譯是匪類
[00:36:14.120 --> 00:36:16.120]  即是什麼呢
[00:36:16.120 --> 00:36:18.120]  謀殺犯、作假見證、忘恩負義
[00:36:18.120 --> 00:36:20.120]  叛亂的分子
[00:36:20.120 --> 00:36:22.120]  不認識神的人
[00:36:22.120 --> 00:36:24.120]  和修本就
[00:36:24.120 --> 00:36:26.120]  翻譯成
[00:36:26.120 --> 00:36:28.120]  無賴之徒
[00:36:28.120 --> 00:36:30.120]  這些人是在引誘
[00:36:30.120 --> 00:36:32.120]  人離開耶和華
[00:36:32.120 --> 00:36:34.120]  剛才我們說的
[00:36:34.120 --> 00:36:36.120]  從一些親密的關係
[00:36:36.120 --> 00:36:38.120]  已經蔓延到整個社會
[00:36:38.120 --> 00:36:40.120]  或者整個城市
[00:36:40.120 --> 00:36:42.120]  已經出現這樣的狀況
[00:36:42.120 --> 00:36:46.120]  摩西就教他們
[00:36:46.120 --> 00:36:48.120]  你們要調查
[00:36:48.120 --> 00:36:50.120]  探聽細心的查問
[00:36:50.120 --> 00:36:52.120]  如果是真的話
[00:36:52.120 --> 00:36:54.120]  確實有這些可憎的事
[00:36:54.120 --> 00:36:56.120]  在你們中間發生的話
[00:36:56.120 --> 00:36:58.120]  你們就要用刀殺盡
[00:36:58.120 --> 00:37:00.120]  那個城裡的居民
[00:37:00.120 --> 00:37:02.120]  要將那個城裡所擁有
[00:37:02.120 --> 00:37:04.120]  連生畜
[00:37:04.120 --> 00:37:06.120]  都要滅盡
[00:37:06.120 --> 00:37:16.120]  吩咐人
[00:37:16.120 --> 00:37:18.120]  要用一個嚴肅的態度
[00:37:18.120 --> 00:37:20.120]  去查明
[00:37:20.120 --> 00:37:22.120]  一個可憎的事
[00:37:22.120 --> 00:37:24.120]  其實不想冤枉好人
[00:37:24.120 --> 00:37:26.120]  要查明
[00:37:26.120 --> 00:37:30.120]  要暗中去查問
[00:37:30.120 --> 00:37:32.120]  摩西也沒有馬上用刀
[00:37:32.120 --> 00:37:34.120]  殺死那些人
[00:37:34.120 --> 00:37:36.120]  沒有
[00:37:36.120 --> 00:37:38.120]  他說要查明
[00:37:38.120 --> 00:37:40.120]  才果斷去處置
[00:37:40.120 --> 00:37:42.120]  摩西其實
[00:37:42.120 --> 00:37:44.120]  與大相關
[00:37:44.120 --> 00:37:46.120]  告訴以色列人
[00:37:46.120 --> 00:37:48.120]  當以色列人
[00:37:48.120 --> 00:37:50.120]  真的這樣做
[00:37:50.120 --> 00:37:52.120]  隨從當地的神明
[00:37:52.120 --> 00:37:54.120]  後果嚴重
[00:37:54.120 --> 00:37:56.120]  會被棄絕
[00:37:56.120 --> 00:37:58.120]  會成為可憎之物
[00:37:58.120 --> 00:38:00.120]  被毀滅之物
[00:38:00.120 --> 00:38:02.120]  全城都會
[00:38:02.120 --> 00:38:04.120]  籠罩著的東西
[00:38:04.120 --> 00:38:06.120]  最近我跟一個弟兄
[00:38:06.120 --> 00:38:08.120]  我目仰的一個弟兄
[00:38:08.120 --> 00:38:10.120]  由他小學
[00:38:10.120 --> 00:38:12.120]  五年級
[00:38:12.120 --> 00:38:14.120]  我現在目仰到他
[00:38:14.120 --> 00:38:16.120]  三十四五歲
[00:38:16.120 --> 00:38:18.120]  三十四五歲
[00:38:18.120 --> 00:38:20.120]  最近跟他聊天
[00:38:20.120 --> 00:38:22.120]  他就這樣跟我說
[00:38:22.120 --> 00:38:24.120]  約了三四個
[00:38:24.120 --> 00:38:26.120]  他就說
[00:38:26.120 --> 00:38:28.120]  阿斥我很辛苦
[00:38:28.120 --> 00:38:30.120]  我說你辛苦甚麼
[00:38:30.120 --> 00:38:32.120]  我睡不著
[00:38:32.120 --> 00:38:34.120]  睡不著?
[00:38:34.120 --> 00:38:36.120]  是否有甚麼情緒問題
[00:38:36.120 --> 00:38:38.120]  都是那幾樣東西
[00:38:38.120 --> 00:38:40.120]  一是感情有問題
[00:38:40.120 --> 00:38:42.120]  一是錢上有問題
[00:38:42.120 --> 00:38:44.120]  一是工作上有問題
[00:38:44.120 --> 00:38:46.120]  我就問是甚麼
[00:38:46.120 --> 00:38:48.120]  他就告訴我
[00:38:48.120 --> 00:38:50.120]  我真的睡不著
[00:38:50.120 --> 00:38:52.120]  我說你說吧
[00:38:52.120 --> 00:38:54.120]  其實我最近有
[00:38:54.120 --> 00:38:56.120]  投資
[00:38:56.120 --> 00:38:58.120]  他說
[00:38:58.120 --> 00:39:00.120]  投資
[00:39:00.120 --> 00:39:02.120]  投資不是投機
[00:39:02.120 --> 00:39:04.120]  你明白的
[00:39:04.120 --> 00:39:06.120]  投資
[00:39:06.120 --> 00:39:08.120]  股票的東西
[00:39:08.120 --> 00:39:10.120]  我相信大家中間
[00:39:10.120 --> 00:39:12.120]  我不知道有沒有
[00:39:12.120 --> 00:39:14.120]  我先說他的個案
[00:39:14.120 --> 00:39:16.120]  他說我投資
[00:39:16.120 --> 00:39:18.120]  我
[00:39:18.120 --> 00:39:20.120]  投資到差不多
[00:39:20.120 --> 00:39:22.120]  我覺得我想買美股
[00:39:22.120 --> 00:39:24.120]  他就買了美股
[00:39:24.120 --> 00:39:26.120]  美股即是甚麼
[00:39:26.120 --> 00:39:28.120]  即是要在深夜的時候
[00:39:28.120 --> 00:39:30.120]  看著股市的波動
[00:39:30.120 --> 00:39:32.120]  我說
[00:39:32.120 --> 00:39:34.120]  如果投資的話
[00:39:34.120 --> 00:39:36.120]  如果不是投機的話
[00:39:36.120 --> 00:39:38.120]  投資的話沒有問題
[00:39:38.120 --> 00:39:40.120]  他說你做甚麼
[00:39:40.120 --> 00:39:42.120]  我辛苦的地方是
[00:39:42.120 --> 00:39:44.120]  我不知道為甚麼我整個人
[00:39:44.120 --> 00:39:46.120]  到兩點多三點我就會自然醒
[00:39:46.120 --> 00:39:48.120]  我就會馬上看
[00:39:48.120 --> 00:39:50.120]  看完之後
[00:39:50.120 --> 00:39:52.120]  我個人睡不著
[00:39:52.120 --> 00:39:54.120]  白天又要看
[00:39:54.120 --> 00:39:56.120]  晚上
[00:39:56.120 --> 00:39:58.120]  又要看
[00:39:58.120 --> 00:40:00.120]  他說
[00:40:00.120 --> 00:40:02.120]  好累
[00:40:02.120 --> 00:40:04.120]  我怎麼辦
[00:40:04.120 --> 00:40:08.120]  他說
[00:40:08.120 --> 00:40:10.120]  而且他整個世界
[00:40:10.120 --> 00:40:12.120]  只看著那些
[00:40:12.120 --> 00:40:14.120]  專業的人教你
[00:40:14.120 --> 00:40:16.120]  那些財經的
[00:40:16.120 --> 00:40:18.120]  一連串的
[00:40:20.120 --> 00:40:22.120]  專業的不斷聽那些
[00:40:22.120 --> 00:40:24.120]  他說整個眼目
[00:40:24.120 --> 00:40:26.120]  都是專注那些事情
[00:40:26.120 --> 00:40:28.120]  聽那些人
[00:40:28.120 --> 00:40:30.120]  說哪一種OK
[00:40:30.120 --> 00:40:32.120]  他說
[00:40:32.120 --> 00:40:34.120]  他蝕了很多錢
