
[00:00:00.000 --> 00:00:02.000]  各位丁姐妹 早晨
[00:20:21.000 --> 00:20:24.000]  我們不可能讀完整卷哈巴谷書
[00:20:24.000 --> 00:20:27.000]  大家可以
[00:20:27.000 --> 00:20:30.000]  你自己私底下再看 哈巴谷書三章
[00:20:30.000 --> 00:20:33.000]  你看那些形容
[00:20:33.000 --> 00:20:36.000]  這些巴比倫人是怎樣的殘忍
[00:20:36.000 --> 00:20:39.000]  其實亞述人是殘忍 巴比倫人更殘忍
[00:20:39.000 --> 00:20:42.000]  神是容讓這些殘忍的人
[00:20:42.000 --> 00:20:45.000]  來去管教
[00:20:45.000 --> 00:20:48.000]  一些惡人
[00:20:48.000 --> 00:20:51.000]  這些經文剛才讀了
[00:20:51.000 --> 00:20:54.000]  加勒底人 自高自大 心不正直 惟異人 因信得生
[00:20:54.000 --> 00:20:57.000]  這句聖經很出名
[00:20:57.000 --> 00:21:00.000]  但前面有些問題
[00:21:00.000 --> 00:21:03.000]  其實原本的文字
[00:21:03.000 --> 00:21:06.000]  是沒有加勒底人這幾個字
[00:21:06.000 --> 00:21:09.000]  前面說
[00:21:09.000 --> 00:21:12.000]  哈巴谷知道 神說將會有巴比倫的人
[00:21:12.000 --> 00:21:15.000]  來侵佔以色列
[00:21:15.000 --> 00:21:18.000]  是透過這些惡人
[00:21:18.000 --> 00:21:21.000]  去刑罰這些以色列
[00:21:21.000 --> 00:21:24.000]  或者是刑罰這些亞述
[00:21:24.000 --> 00:21:27.000]  這些邪惡的政權
[00:21:27.000 --> 00:21:30.000]  但是其實到了這裡
[00:21:30.000 --> 00:21:33.000]  你看到有些譯本是這樣譯的
[00:21:33.000 --> 00:21:36.000]  我讀一個出來
[00:21:36.000 --> 00:21:39.000]  譯本 譬如說本修訂本
[00:21:39.000 --> 00:21:42.000]  已經改了
[00:21:42.000 --> 00:21:45.000]  第四節 看惡人 自高自大 心不正直
[00:21:45.000 --> 00:21:48.000]  惟異人 必因他的信得生
[00:21:48.000 --> 00:21:51.000]  變了沒有了什麼
[00:21:51.000 --> 00:21:54.000]  沒有了加勒底人這幾個字
[00:21:54.000 --> 00:21:57.000]  原來它是一個普遍的說法
[00:21:57.000 --> 00:22:00.000]  總之這些惡人
[00:22:00.000 --> 00:22:03.000]  就是自高自大
[00:22:03.000 --> 00:22:06.000]  無論你是巴比倫人
[00:22:06.000 --> 00:22:09.000]  因為本身猶大那些國王
[00:22:09.000 --> 00:22:12.000]  他根本就不敬虔
[00:22:12.000 --> 00:22:15.000]  為什麼亞述會被人滅
[00:22:15.000 --> 00:22:18.000]  被巴比倫滅 因為他惡人
[00:22:18.000 --> 00:22:21.000]  普遍來說你看到世間有很多惡人
[00:22:21.000 --> 00:22:24.000]  這一句聖經 哈巴谷就說
[00:22:24.000 --> 00:22:27.000]  惡人 自高自大
[00:22:27.000 --> 00:22:30.000]  是真的 你看到很多這些 心不正直
[00:22:30.000 --> 00:22:33.000]  但是異人就因信得生
[00:22:33.000 --> 00:22:36.000]  很特別的 在猶太人來說
[00:22:36.000 --> 00:22:39.000]  都有拉比這樣說法
[00:22:39.000 --> 00:22:42.000]  你要了解那個利害之處
[00:22:42.000 --> 00:22:45.000]  第一就是這個經文
[00:22:45.000 --> 00:22:48.000]  異人必因信得生 大家為什麼這麼熟悉
[00:22:48.000 --> 00:22:51.000]  新約聖經 希伯來書 羅馬書 迦太書
[00:22:51.000 --> 00:22:54.000]  最重要那三本講救恩的書
[00:22:54.000 --> 00:22:57.000]  都是引述這段經文
[00:22:57.000 --> 00:23:00.000]  另外猶太人有拉比這樣說
[00:23:00.000 --> 00:23:03.000]  有13條誡命
[00:23:03.000 --> 00:23:06.000]  大衛就將它精簡到10條
[00:23:06.000 --> 00:23:09.000]  耳塞亞就精簡到2條
[00:23:09.000 --> 00:23:12.000]  但是哈巴谷就精簡到1條
[00:23:12.000 --> 00:23:15.000]  就是哪一條 異人必因信得生
[00:23:15.000 --> 00:23:18.000]  所以哈巴谷書是講信心
[00:23:18.000 --> 00:23:21.000]  我們說回那個問題
[00:23:21.000 --> 00:23:24.000]  但是他的信心是什麼信心
[00:23:24.000 --> 00:23:27.000]  他的信心是他見到
[00:23:27.000 --> 00:23:30.000]  他去質問神 他去祈禱
[00:23:30.000 --> 00:23:33.000]  為什麼呢 想不明白
[00:23:33.000 --> 00:23:36.000]  然後神是告訴他
[00:23:36.000 --> 00:23:39.000]  耶和華神告訴他 你想不明白
[00:23:39.000 --> 00:23:42.000]  其實你那個是很難信的
[00:23:42.000 --> 00:23:45.000]  為什麼呢 因為我是要用一些更加惡的人
[00:23:45.000 --> 00:23:48.000]  來管教那些惡人 怎麼辦
[00:23:48.000 --> 00:23:51.000]  到這個位置
[00:23:51.000 --> 00:23:54.000]  哈巴谷他收到的
[00:23:54.000 --> 00:23:57.000]  神怎麼跟他說
[00:23:57.000 --> 00:24:00.000]  惡人是至高至大 身分證者
[00:24:00.000 --> 00:24:03.000]  但是有一些人
[00:24:03.000 --> 00:24:06.000]  就是異人必因信得生
[00:24:06.000 --> 00:24:09.000]  所以其實
[00:24:09.000 --> 00:24:12.000]  有一句說話 我忘記了
[00:24:12.000 --> 00:24:15.000]  是哪個總統說的
[00:24:15.000 --> 00:24:18.000]  他說在南北戰爭的時候
[00:24:18.000 --> 00:24:21.000]  好像華盛頓 林肯 林肯說的
[00:24:21.000 --> 00:24:24.000]  有人說神
[00:24:24.000 --> 00:24:27.000]  究竟是站在你那邊
[00:24:27.000 --> 00:24:30.000]  還是對方那邊呢
[00:24:30.000 --> 00:24:33.000]  那他怎麼回答 大家記得嗎
[00:24:33.000 --> 00:24:36.000]  他說不是神站在我那邊 是對方那邊
[00:24:36.000 --> 00:24:39.000]  是我們站在神那邊
[00:24:39.000 --> 00:24:42.000]  還是不站在神那邊
[00:24:42.000 --> 00:24:45.000]  所以這裡講的信心
[00:24:45.000 --> 00:24:48.000]  就是說其實
[00:24:48.000 --> 00:24:51.000]  我問一個問題 怎樣去拆
[00:24:51.000 --> 00:24:54.000]  怎樣去看見哈巴谷那個信心
[00:24:54.000 --> 00:24:57.000]  精彩的地方 或者
[00:24:57.000 --> 00:25:00.000]  我們要學習的地方
[00:25:00.000 --> 00:25:03.000]  其實我們究竟是
[00:25:03.000 --> 00:25:06.000]  站在哪一邊 我們是認識這個神
[00:25:06.000 --> 00:25:09.000]  去信他 因為我們好像那些
[00:25:09.000 --> 00:25:12.000]  無論你數了多少不公義的事
[00:25:12.000 --> 00:25:15.000]  那些惡人是怎麼樣
[00:25:15.000 --> 00:25:18.000]  惡人的行列呢 因為我們是異人的行列
[00:25:18.000 --> 00:25:21.000]  我們是異人行列 我們去信神
[00:25:21.000 --> 00:25:24.000]  我們就會得到生命
[00:25:24.000 --> 00:25:27.000]  這個就是哈巴谷
[00:25:27.000 --> 00:25:30.000]  我們再講下去 整卷的哈巴谷書
[00:25:30.000 --> 00:25:33.000]  去到最後是一個祈禱
[00:25:33.000 --> 00:25:36.000]  其實有幾點 第一點就是
[00:25:36.000 --> 00:25:39.000]  這位神被用為戰士
[00:25:39.000 --> 00:25:42.000]  所以你看到
[00:25:42.000 --> 00:25:45.000]  你說怎樣戰士 很複雜
[00:25:45.000 --> 00:25:48.000]  看第四節 有些人說
[00:25:48.000 --> 00:25:51.000]  這個神的手是射出光線
[00:25:51.000 --> 00:25:54.000]  其中藏著他的能力
[00:25:54.000 --> 00:25:57.000]  有些人說 他是用一些古代的言語
[00:25:57.000 --> 00:26:00.000]  講一種武器 我不知道是不是超人
[00:26:00.000 --> 00:26:03.000]  這個神是有這樣的武器
[00:26:03.000 --> 00:26:06.000]  那不只是這樣 你看到
[00:26:06.000 --> 00:26:09.000]  第幾節 第九節
[00:26:09.000 --> 00:26:12.000]  精全言顯露
[00:26:12.000 --> 00:26:15.000]  第十一節 你的箭
[00:26:15.000 --> 00:26:18.000]  這個神是拿著很多武器 打仗的
[00:26:18.000 --> 00:26:21.000]  你會看到 跟著的經文
[00:26:21.000 --> 00:26:24.000]  第十四節
[00:26:24.000 --> 00:26:27.000]  他用敵人的歌謬來刺透他的箭頭
[00:26:27.000 --> 00:26:30.000]  這個神不單止自己有他的武器
[00:26:30.000 --> 00:26:33.000]  是一個戰士
[00:26:33.000 --> 00:26:36.000]  這個戰士厲害到一個地步就是
[00:26:36.000 --> 00:26:39.000]  他打敗自己 所以你看到
[00:26:39.000 --> 00:26:42.000]  整個的經文都是講這個神
[00:26:42.000 --> 00:26:45.000]  耶和華神是一個戰士
[00:26:45.000 --> 00:26:48.000]  而當中他用了很多
[00:26:48.000 --> 00:26:51.000]  好像當年神怎樣帶意識
[00:26:51.000 --> 00:26:54.000]  出埃及那些講法 簡單來講
[00:26:54.000 --> 00:26:57.000]  你看到第十 去到第十五節
[00:26:57.000 --> 00:27:00.000]  去到第十五節 乘馬踐踏澎海
[00:27:00.000 --> 00:27:03.000]  整個好像出埃及那樣
[00:27:03.000 --> 00:27:06.000]  但問題是 為什麼哈巴谷最後
[00:27:06.000 --> 00:27:09.000]  他有那種信心 可以到這樣的地步
[00:27:09.000 --> 00:27:12.000]  哇 沒有物質 棚內沒有牛 什麼都沒有
[00:27:12.000 --> 00:27:15.000]  看到他將來的處境
[00:27:15.000 --> 00:27:18.000]  就是這個世界局勢
[00:27:18.000 --> 00:27:21.000]  他所面對的 越來越差 甚至他自己都被捲入當中
[00:27:21.000 --> 00:27:24.000]  他要被擄 去到這樣的境地
[00:27:24.000 --> 00:27:27.000]  但他仍然都有那種信心
[00:27:27.000 --> 00:27:30.000]  那個位置在哪呢 就是前面一大段
[00:27:30.000 --> 00:27:33.000]  他認識的神
[00:27:33.000 --> 00:27:36.000]  可能不是我們認識的神
[00:27:36.000 --> 00:27:39.000]  或者 我這樣講 我們表面頭腦知道
[00:27:39.000 --> 00:27:42.000]  大家聽完唐道 又有這樣的講法 哦 我知道了
[00:27:42.000 --> 00:27:45.000]  但我們有沒有這樣的經歷呢 未必有這樣的經歷
[00:27:45.000 --> 00:27:48.000]  他認識的神是哪一位神
[00:27:48.000 --> 00:27:51.000]  他是一位戰士 他是一位大量的神
[00:27:51.000 --> 00:27:54.000]  甚至講到整個的
[00:27:54.000 --> 00:27:57.000]  經文的詩歌 是講到一種的
[00:27:57.000 --> 00:28:00.000]  這場仗是贏定的
[00:28:00.000 --> 00:28:03.000]  他所認識的神就是
[00:28:03.000 --> 00:28:06.000]  一位這樣的神 所以他這樣信
[00:28:06.000 --> 00:28:09.000]  很簡單 又是一個很簡單的道理
[00:28:09.000 --> 00:28:12.000]  但這也是講經歷
[00:28:12.000 --> 00:28:15.000]  即是說 譬如你有個老爸
[00:28:15.000 --> 00:28:18.000]  很有錢 很有能力 又聰明 又能幹
[00:28:18.000 --> 00:28:21.000]  我小時候認識這個老爸
[00:28:21.000 --> 00:28:24.000]  你可能不知道他那麼厲害
[00:28:24.000 --> 00:28:27.000]  說 我要遇到一個很大的困難
[00:28:27.000 --> 00:28:30.000]  原來我老爸那麼多錢
[00:28:30.000 --> 00:28:33.000]  你才能經歷到 原來遇到一個事
[00:28:33.000 --> 00:28:36.000]  解決不了 爸爸怎樣幫我去解決
[00:28:36.000 --> 00:28:39.000]  原來他那麼多智慧
[00:28:39.000 --> 00:28:42.000]  但問題是 之前他小時候他不明白
[00:28:42.000 --> 00:28:45.000]  他知道他老爸很厲害 很有錢 但他經歷不到
[00:28:45.000 --> 00:28:48.000]  但當他經歷過之後 發生這些事
[00:28:48.000 --> 00:28:51.000]  他認識的老爸已經更新了
[00:28:51.000 --> 00:28:54.000]  我可以問 我們認識的神
[00:28:54.000 --> 00:28:57.000]  是一位怎樣的神呢 聽道是聽很多
[00:28:57.000 --> 00:29:00.000]  但這位神 是否和我們的生活
[00:29:00.000 --> 00:29:03.000]  有關係 以致我們的信心
[00:29:03.000 --> 00:29:06.000]  是能夠連結到他裏面呢
[00:29:06.000 --> 00:29:09.000]  即是譬如我們
[00:29:09.000 --> 00:29:12.000]  面對生活很多的困難
[00:29:12.000 --> 00:29:15.000]  即是太多了 病啊
[00:29:15.000 --> 00:29:18.000]  很多的困苦 人際關係 工作不如意
[00:29:18.000 --> 00:29:21.000]  不夠錢 很多很多的情況
[00:29:21.000 --> 00:29:24.000]  我們會不會覺得
[00:29:24.000 --> 00:29:27.000]  我們這位神一定看我們
[00:29:27.000 --> 00:29:30.000]  我這個爸爸 天父爸爸的老爸
[00:29:30.000 --> 00:29:33.000]  他一定會幫我們 為甚麼呢 因為他實在很厲害
[00:29:33.000 --> 00:29:36.000]  我經歷過了 如果你未經歷過
[00:29:36.000 --> 00:29:39.000]  我們就去到那些位置 不敢相信
[00:29:39.000 --> 00:29:42.000]  不敢去說
[00:29:42.000 --> 00:29:45.000]  其實怎樣啊 究竟神啊
[00:29:45.000 --> 00:29:48.000]  我怎樣啊 你顧不顧我
[00:29:48.000 --> 00:29:51.000]  他不清楚 他沒有經歷過
[00:29:51.000 --> 00:29:54.000]  就是第一章的時候 他會問為甚麼
[00:29:54.000 --> 00:29:57.000]  但是 去到這個位置 他想通了
[00:29:57.000 --> 00:30:00.000]  當然他怎樣想通了呢
[00:30:00.000 --> 00:30:03.000]  我們 即是有時看聖經很快
[00:30:03.000 --> 00:30:06.000]  三章聖經 砰一聲 一日靈修看完
[00:30:06.000 --> 00:30:09.000]  如果其實 下一個情況
[00:30:09.000 --> 00:30:12.000]  可能他由第一章到第三章
[00:30:12.000 --> 00:30:15.000]  已經很多年 他去體會這位神
[00:30:15.000 --> 00:30:18.000]  到最後他寫下來的時候
[00:30:18.000 --> 00:30:21.000]  他是會戰經的
[00:30:21.000 --> 00:30:24.000]  即是聖經這個原本的文字
[00:30:24.000 --> 00:30:27.000]  竟然講到這個哈伯谷 即是害怕到震
[00:30:27.000 --> 00:30:30.000]  和肚子亂了這樣 很害怕 很害怕
[00:30:30.000 --> 00:30:33.000]  一個測試
[00:30:33.000 --> 00:30:36.000]  我們有多少位頂子妹 回來崇拜之前
[00:30:36.000 --> 00:30:39.000]  是會有一種敬畏的心
[00:30:39.000 --> 00:30:42.000]  準備好自己去崇拜
[00:30:42.000 --> 00:30:45.000]  或者在崇拜的裏面 我們福音派
[00:30:45.000 --> 00:30:48.000]  連個十字架都會放出來 有時
[00:30:48.000 --> 00:30:51.000]  在劇院裏面 我們有沒有敬畏的心
[00:30:51.000 --> 00:30:54.000]  神在我們當中
[00:30:54.000 --> 00:30:57.000]  最基本的 即是我們信神 我們敬拜神
[00:30:57.000 --> 00:31:00.000]  但是 好多時 我們 包括我自己
[00:31:00.000 --> 00:31:03.000]  我不是要責備大家 因為我自己要反思
[00:31:03.000 --> 00:31:06.000]  有時我都不記得了 原來神是這麼偉大
[00:31:06.000 --> 00:31:09.000]  於是整個 在崇拜的態度
[00:31:09.000 --> 00:31:12.000]  我們完全是
[00:31:12.000 --> 00:31:15.000]  有時會 不是很敬畏
[00:31:15.000 --> 00:31:18.000]  就因為我們不覺得神是很勁 很敬畏
[00:31:18.000 --> 00:31:21.000]  這個就是我們和哈伯谷的分別
[00:31:21.000 --> 00:31:24.000]  所以有些頂子妹
[00:31:24.000 --> 00:31:27.000]  她在人生裏面經歷過一些事
[00:31:27.000 --> 00:31:30.000]  好多時 好像哈伯谷那種苦難
[00:31:30.000 --> 00:31:33.000]  這麼靠近 她看到神
[00:31:33.000 --> 00:31:36.000]  由榮耀那個偉大 那個敬畏
[00:31:36.000 --> 00:31:39.000]  她回去崇拜都不同了 都是那個人回去坐在那裏
[00:31:39.000 --> 00:31:42.000]  但是她完全不同了
[00:31:42.000 --> 00:31:45.000]  仍然都有那些問題 人際關係 很多問題
[00:31:45.000 --> 00:31:48.000]  但是她知道神在那裏
[00:31:48.000 --> 00:31:51.000]  她會敬畏神 因為她對神的認識
[00:31:51.000 --> 00:31:54.000]  是不同了 所以才能夠說出
[00:31:54.000 --> 00:31:57.000]  最後這幾段經文 她有這樣的信靠
[00:31:57.000 --> 00:32:00.000]  最後
[00:32:00.000 --> 00:32:03.000]  分享少少體會
[00:32:03.000 --> 00:32:06.000]  我在思想這段經文的時候
[00:32:06.000 --> 00:32:09.000]  或者最近在教堂的經歷裏面
[00:32:09.000 --> 00:32:12.000]  我是經常浮起
[00:32:12.000 --> 00:32:15.000]  我的老師 曾琳科牧師
[00:32:15.000 --> 00:32:18.000]  可能有些頂子妹 尤其是新信的 不太認識她
[00:32:18.000 --> 00:32:21.000]  有個比較認識的就是一位新藥學者
[00:32:21.000 --> 00:32:24.000]  曾思漢博士 她的爸爸
[00:32:24.000 --> 00:32:27.000]  我是海外神學院畢業的 我第一間神學院
[00:32:27.000 --> 00:32:30.000]  我和阿師母 和我哥哥都是
[00:32:30.000 --> 00:32:33.000]  海外神學院的名字為什麼叫海外神學院呢
[00:32:33.000 --> 00:32:36.000]  它本身不是在海外的 是在香港的
[00:32:36.000 --> 00:32:39.000]  但是它改這個名字的時候
[00:32:39.000 --> 00:32:42.000]  就是所有的傳道人 希望被拆出去
[00:32:42.000 --> 00:32:45.000]  去到海外世界各地來宣教
[00:32:45.000 --> 00:32:48.000]  所以叫海外神學院 在九龍塘
[00:32:48.000 --> 00:32:51.000]  可能有些人都知道
[00:32:51.000 --> 00:32:54.000]  我在那裏最後那幾屆畢業
[00:32:54.000 --> 00:32:57.000]  後來海外神學院其實同期
[00:32:57.000 --> 00:33:00.000]  我92年進神學院
[00:33:00.000 --> 00:33:03.000]  在海外神學院 94年
[00:33:03.000 --> 00:33:06.000]  曾牧師就去計劃結束神學院
[00:33:06.000 --> 00:33:09.000]  所以我們海外神學院96年
[00:33:09.000 --> 00:33:12.000]  就結束了 因為97問題
[00:33:12.000 --> 00:33:15.000]  不要問為什麼 這是曾牧師的決定
[00:33:15.000 --> 00:33:18.000]  但是在94年 在美國加州
[00:33:18.000 --> 00:33:21.000]  盛河西 94年開始計劃
[00:33:21.000 --> 00:33:24.000]  開這個圖裏面那間的
[00:33:24.000 --> 00:33:27.000]  海外神學院 同一個名字
[00:33:27.000 --> 00:33:30.000]  但是學制有不同 跟美國學制
[00:33:30.000 --> 00:33:33.000]  你見到曾良科牧師這個風采
[00:33:33.000 --> 00:33:36.000]  他已經過世幾年了
[00:33:36.000 --> 00:33:39.000]  我們很敬佩他 其中一樣東西
[00:33:39.000 --> 00:33:42.000]  很多樣東西很敬佩他 影響我們很深
[00:33:42.000 --> 00:33:45.000]  就是他的信心 他教我們的信心是怎樣呢
[00:33:45.000 --> 00:33:48.000]  看著他一直去報告
[00:33:48.000 --> 00:33:51.000]  在他去世幾年的時候 他有感動
[00:33:51.000 --> 00:33:54.000]  來開這間美國的海外神學院
[00:33:54.000 --> 00:33:57.000]  那時候什麼都沒有 零
[00:33:57.000 --> 00:34:00.000]  接著他一直跟我們分享
[00:34:00.000 --> 00:34:03.000]  他說我沒有來其他地方宣傳
[00:34:03.000 --> 00:34:06.000]  只是教會分享 自己教會
[00:34:06.000 --> 00:34:09.000]  因為海外神學院有一間自己教會
[00:34:09.000 --> 00:34:12.000]  叫做基督中心堂
[00:34:12.000 --> 00:34:15.000]  只是跟很少的人分享
[00:34:15.000 --> 00:34:18.000]  經歷這樣 一下子
[00:34:18.000 --> 00:34:21.000]  錢就來了 然後事有成了
[00:34:21.000 --> 00:34:24.000]  很短時間 一兩年
[00:34:24.000 --> 00:34:27.000]  所有事情都搞定了
[00:34:27.000 --> 00:34:30.000]  他有一個原則教給我們聽
[00:34:30.000 --> 00:34:33.000]  就是說 如果這是神的工作
[00:34:33.000 --> 00:34:36.000]  神一定會供應金錢
[00:34:36.000 --> 00:34:39.000]  神一定會開路帶著我們走這條路
[00:34:39.000 --> 00:34:42.000]  就是這麼簡單 但他不是說
[00:34:42.000 --> 00:34:45.000]  他一直出來 看著他的信心
[00:34:45.000 --> 00:34:48.000]  真的很奇妙 一直在報告給我們
[00:34:48.000 --> 00:34:51.000]  這些真的是講故事 因為大家沒有經歷過
[00:34:51.000 --> 00:34:54.000]  我們經歷過 一直看的時候
[00:34:54.000 --> 00:34:57.000]  很厲害 那時候我們都不是最明白
[00:34:57.000 --> 00:35:00.000]  到我們出來侍奉 一直經歷
[00:35:00.000 --> 00:35:03.000]  就看見什麼叫信心
[00:35:03.000 --> 00:35:06.000]  信心就是你站在哪一邊
[00:35:06.000 --> 00:35:09.000]  你站在神那邊 因為不是站在神那邊
[00:35:09.000 --> 00:35:12.000]  如果你那個侍奉
[00:35:12.000 --> 00:35:15.000]  你是相信這位神 是一個這樣的神
[00:35:15.000 --> 00:35:18.000]  供應就有了 如果不是神的工作
[00:35:18.000 --> 00:35:21.000]  不會供應 就是這麼簡單
[00:35:21.000 --> 00:35:24.000]  所以 回到我們這裏 很快
[00:35:24.000 --> 00:35:27.000]  大家你感受那個構堂經歷是怎樣
[00:35:27.000 --> 00:35:30.000]  不是說你投票是否否定
[00:35:30.000 --> 00:35:33.000]  你投票是否否定都可能有意思
[00:35:33.000 --> 00:35:36.000]  你不是所有東西都否定了 我們都明白
[00:35:36.000 --> 00:35:39.000]  我們尊重每一位弟兄姊妹
[00:35:39.000 --> 00:35:42.000]  現在一路去的時候 大家會看到
[00:35:42.000 --> 00:35:45.000]  那個金錢一路來 只是看錢
[00:35:45.000 --> 00:35:48.000]  就是一個角度 但最實際
[00:35:48.000 --> 00:35:51.000]  如果不是神 讓我們走這步
[00:35:51.000 --> 00:35:54.000]  當然還未成交
[00:35:54.000 --> 00:35:57.000]  我們要很小心說話 好像搞定了
[00:35:57.000 --> 00:36:00.000]  總之一日未簽約就未什麼
[00:36:00.000 --> 00:36:03.000]  其實說到簽約 還是有危險的
[00:36:03.000 --> 00:36:06.000]  說到這麼誇張
[00:36:06.000 --> 00:36:09.000]  不知道的 所有東西都不知道
[00:36:09.000 --> 00:36:12.000]  我們面對這個世代 什麼都可以變
[00:36:12.000 --> 00:36:15.000]  但是 主令前行
[00:36:15.000 --> 00:36:18.000]  如果我們弟兄姊妹 真的有信心
[00:36:18.000 --> 00:36:21.000]  是在我們教會裏面
[00:36:21.000 --> 00:36:24.000]  去見證神
[00:36:24.000 --> 00:36:27.000]  神一定是會供應 就是這麼簡單
[00:36:27.000 --> 00:36:30.000]  信心就在這裏 去到我們個人的經歷
[00:36:30.000 --> 00:36:33.000]  我們有沒有真正信心的經歷
[00:36:33.000 --> 00:36:36.000]  就取決於
[00:36:36.000 --> 00:36:39.000]  我們是一個怎樣的基督徒
[00:36:39.000 --> 00:36:42.000]  所以這個信心的功課
[00:36:42.000 --> 00:36:45.000]  我再說哈伯谷的信心
[00:36:45.000 --> 00:36:48.000]  他見到整個世代這麼邪惡 他不明白
[00:36:48.000 --> 00:36:51.000]  他見到整個世代向著差的角度
[00:36:51.000 --> 00:36:54.000]  一路去越來越差 肯定經濟差
[00:36:54.000 --> 00:36:57.000]  政治 什麼都差
[00:36:57.000 --> 00:37:00.000]  他見到自己個人所有的擁有
[00:37:00.000 --> 00:37:03.000]  眼前已經沒有了
[00:37:03.000 --> 00:37:06.000]  但是竟然能夠 因爺懷而歡欣
[00:37:06.000 --> 00:37:09.000]  因救我神喜樂
[00:37:09.000 --> 00:37:12.000]  還很輕鬆 很有力量
[00:37:12.000 --> 00:37:15.000]  好像在講故事一樣
[00:37:15.000 --> 00:37:18.000]  但是這個就是我們要追求信心
[00:37:18.000 --> 00:37:21.000]  今天聽完唐道 我自己去準備的時候
[00:37:21.000 --> 00:37:24.000]  不是我說完就懂了 不是
[00:37:24.000 --> 00:37:27.000]  在我們今天的功課裏 請我們認真去想
[00:37:27.000 --> 00:37:30.000]  我們是怎樣去信仰
[00:37:30.000 --> 00:37:33.000]  有時候我們一點點東西都不信
[00:37:33.000 --> 00:37:36.000]  都違背神的命令
[00:37:36.000 --> 00:37:39.000]  一出去聽完道 可能就忘記了
[00:37:39.000 --> 00:37:42.000]  如果我們的信心是這麼淺薄的時候
[00:37:42.000 --> 00:37:45.000]  我們怎樣能夠面對到前面這麼大的挑戰
[00:37:45.000 --> 00:37:48.000]  無論是構堂 無論是這個社會
[00:37:48.000 --> 00:37:51.000]  無論我們個人都可能面對很多的挑戰
[00:37:51.000 --> 00:37:54.000]  所以預言 我們很多人會失腳
[00:37:54.000 --> 00:37:57.000]  聖經有很多的例子是這樣
[00:37:57.000 --> 00:38:00.000]  信是很容易 好像一個衝擊
[00:38:00.000 --> 00:38:03.000]  COVID 已經是了
[00:38:03.000 --> 00:38:06.000]  有很多的衝擊 我們就會離開信仰
[00:38:06.000 --> 00:38:09.000]  因為我們的信仰很薄弱
[00:38:09.000 --> 00:38:12.000]  我們認識的神 很矮 很小
[00:38:12.000 --> 00:38:15.000]  我們不是正在經歷這位神
[00:38:15.000 --> 00:38:18.000]  我們的信仰 只是我信神
[00:38:18.000 --> 00:38:21.000]  耶穌給我祝福 耶穌賜我平安
[00:38:21.000 --> 00:38:24.000]  耶穌給我永生 That's it
[00:38:24.000 --> 00:38:28.000]  是沒有可能去到 哈巴谷那種信心的
[00:38:28.000 --> 00:38:31.000]  但我們如果沒有哈巴谷那種信心
[00:38:31.000 --> 00:38:34.000]  我們怎樣去面對前面的挑戰
[00:38:34.000 --> 00:38:37.000]  頂只會讓我們一起學習這個信心
[00:38:37.000 --> 00:38:41.000]  去經歷 當我們一起經歷的時候
[00:38:41.000 --> 00:38:44.000]  去真的信靠這位全能偉大的戰士
[00:38:44.000 --> 00:38:47.000]  這位耶和華神的時候
[00:38:47.000 --> 00:38:50.000]  就可以面對到我們這麼短暫的人生
[00:38:50.000 --> 00:38:53.000]  這個末世的時代 我們祈禱
[00:38:53.000 --> 00:38:56.000]  天父多謝你 讓我們一起思想哈巴谷
[00:38:56.000 --> 00:38:59.000]  他的信心是不容易的
[00:38:59.000 --> 00:39:02.000]  我們知道了 求你給我們
[00:39:02.000 --> 00:39:05.000]  有一種信心的跳躍
[00:39:05.000 --> 00:39:08.000]  或者我們學習信心的經歷
[00:39:08.000 --> 00:39:11.000]  一步一步去信靠你 很扎實的
[00:39:11.000 --> 00:39:14.000]  我們知道這位神是一位怎樣的神
[00:39:14.000 --> 00:39:17.000]  怎樣愛我們 怎樣去
[00:39:17.000 --> 00:39:20.000]  好像哈巴谷他認識的就是
[00:39:20.000 --> 00:39:23.000]  這位神一定會保護我們
[00:39:23.000 --> 00:39:26.000]  一定會看著我們的時候
[00:39:26.000 --> 00:39:29.000]  有些東西我們不明白
[00:39:29.000 --> 00:39:32.000]  好像哈巴谷那樣最後他沒有解決到
[00:39:32.000 --> 00:39:35.000]  不明白為什麼要這樣做
[00:39:35.000 --> 00:39:38.000]  但我們就是因為信靠神
[00:39:38.000 --> 00:39:41.000]  你的智慧 你的偉大 你的能力
[00:39:41.000 --> 00:39:44.000]  多謝您的聽我禱告,奉耶穌的名字。
