
[00:00:00.000 --> 00:00:04.880]  我們今天繼續講到約書亞記的內容
[00:19:59.240 --> 00:20:02.240]  他說貪婪的罪直接干犯了我們的論社
[00:20:02.240 --> 00:20:05.240]  因為除非有人損失了他的財富
[00:20:05.240 --> 00:20:09.240]  否則我們是不會得到任何額外的財富的
[00:20:09.240 --> 00:20:12.240]  貪婪也跟所有道德上的罪一樣
[00:20:12.240 --> 00:20:15.240]  是一種干犯上帝的罪
[00:20:15.240 --> 00:20:18.240]  因為都是為短暫的事去勞碌
[00:20:18.240 --> 00:20:22.240]  而最後丟棄了上帝永恆的事
[00:20:22.240 --> 00:20:24.240]  雖然亞干一人犯罪
[00:20:24.240 --> 00:20:27.240]  但整個的民族需要付上代價
[00:20:27.240 --> 00:20:29.240]  其實這個不單只是集體的責任
[00:20:29.240 --> 00:20:32.240]  而是體現了一個很特別的群體生活
[00:20:32.240 --> 00:20:34.240]  就是盟約之下
[00:20:34.240 --> 00:20:36.240]  我們原來是緊緊相連
[00:20:36.240 --> 00:20:39.240]  是有一個緊緊相連的命脈在當中
[00:20:39.240 --> 00:20:41.240]  就好像聖經裡面所說
[00:20:41.240 --> 00:20:46.240]  每一個肢體受苦 全身都受苦的群體關係
[00:20:46.240 --> 00:20:48.240]  當我們說要進入教會
[00:20:48.240 --> 00:20:50.240]  我們要相信上帝的時候
[00:20:50.240 --> 00:20:52.240]  我們就成為一個身子
[00:20:52.240 --> 00:20:54.240]  好像以弗所書所說
[00:20:54.240 --> 00:20:57.240]  身體只有一個 性靈只有一個
[00:20:57.240 --> 00:21:00.240]  正如你們蒙照 同有一個子莫
[00:21:00.240 --> 00:21:03.240]  一主 一信 一浸 一神
[00:21:03.240 --> 00:21:06.240]  就是眾人的父 超乎眾人之上
[00:21:06.240 --> 00:21:10.240]  貫乎眾人之中 也住在眾人之內
[00:21:10.240 --> 00:21:13.240]  同一個身子的關係
[00:21:13.240 --> 00:21:15.240]  就是一個榮辱與共的關係
[00:21:15.240 --> 00:21:17.240]  除了個人的信仰
[00:21:17.240 --> 00:21:19.240]  必須是行在群體的生活裡面之外
[00:21:19.240 --> 00:21:21.240]  其實我們每一個信徒
[00:21:21.240 --> 00:21:23.240]  對於整個群體都有一個義務
[00:21:23.240 --> 00:21:26.240]  就是我們要留意我們個人的得失
[00:21:26.240 --> 00:21:28.240]  其實是影響整個群體的得失
[00:21:28.240 --> 00:21:31.240]  也就是說 阿干一樣
[00:21:31.240 --> 00:21:33.240]  當一個人犯罪
[00:21:33.240 --> 00:21:35.240]  整個群體其實都是受影響
[00:21:35.240 --> 00:21:41.240]  但同樣地 其實當一個人得益 得榮耀
[00:21:41.240 --> 00:21:45.240]  眾之體都一同分享這個喜樂
[00:21:45.240 --> 00:21:48.240]  所以在第25節裡
[00:21:48.240 --> 00:21:50.240]  約書亞對阿干說
[00:21:50.240 --> 00:21:52.240]  你為什麼連累我們呢?
[00:21:52.240 --> 00:21:54.240]  今日耶和華必叫你受連累
[00:21:54.240 --> 00:21:57.240]  連累這個字bring trouble
[00:21:57.240 --> 00:22:01.240]  其實就是說成為全體的絆腳石
[00:22:01.240 --> 00:22:05.240]  大家記得剛才11節
[00:22:05.240 --> 00:22:07.240]  當約書亞沉吻上帝的時候
[00:22:07.240 --> 00:22:10.240]  上帝並不是說阿干犯了罪
[00:22:10.240 --> 00:22:12.240]  上帝回覆
[00:22:12.240 --> 00:22:15.240]  祂說 以色列人犯了罪
[00:22:15.240 --> 00:22:20.240]  的確 從神和子民的文約關係來看
[00:22:20.240 --> 00:22:23.240]  我們其實是沒有一個純粹的個人信仰
[00:22:23.240 --> 00:22:25.240]  因為神是呼召整個群體
[00:22:25.240 --> 00:22:27.240]  以色列人被呼召
[00:22:27.240 --> 00:22:29.240]  其實就是進入祭司的國度
[00:22:29.240 --> 00:22:31.240]  聖潔的國民
[00:22:31.240 --> 00:22:35.240]  我們不是一個人去見證著這件事
[00:22:35.240 --> 00:22:38.240]  而是一個屬神的群體
[00:22:38.240 --> 00:22:41.240]  見證進入神的國度當中
[00:22:41.240 --> 00:22:44.240]  所以當罪存留在一個群體裡的時候
[00:22:44.240 --> 00:22:46.240]  它可能就好像病毒一樣
[00:22:46.240 --> 00:22:48.240]  慢慢就會傳染開去
[00:22:48.240 --> 00:22:51.240]  以至最終整個群體
[00:22:51.240 --> 00:22:54.240]  去隔絕和上帝的交流
[00:22:54.240 --> 00:22:57.240]  不能夠體驗上帝的同在
[00:22:57.240 --> 00:23:01.240]  我們記得剛剛一開始提到的經文
[00:23:01.240 --> 00:23:05.240]  阿干的罪不單止讓他自己承受代價
[00:23:05.240 --> 00:23:08.240]  其實連累了一開始攻城的時候
[00:23:08.240 --> 00:23:12.240]  36個以色列人的士兵陣亡
[00:23:12.240 --> 00:23:15.240]  其實我們很容易理解
[00:23:15.240 --> 00:23:17.240]  很多實際的例子
[00:23:17.240 --> 00:23:19.240]  一個企業的高管如果貪污
[00:23:19.240 --> 00:23:21.240]  不單止可能股價大跌
[00:23:21.240 --> 00:23:23.240]  甚至影響了整個公司
[00:23:23.240 --> 00:23:25.240]  最終或者可能會倒閉
[00:23:25.240 --> 00:23:27.240]  很多人失業
[00:23:27.240 --> 00:23:29.240]  一隊的運動員
[00:23:29.240 --> 00:23:32.240]  如果其中有一個人使用了禁藥
[00:23:32.240 --> 00:23:36.240]  可能令到整支的隊伍取消資格
[00:23:36.240 --> 00:23:39.240]  或者一個近一點的見證
[00:23:39.240 --> 00:23:43.240]  當我們有一個家庭成員犯錯的時候
[00:23:43.240 --> 00:23:46.240]  可能就會讓整個家庭
[00:23:46.240 --> 00:23:49.240]  傾盡一切去為他承擔後果
[00:23:49.240 --> 00:23:52.240]  親愛的弟兄姊妹
[00:23:52.240 --> 00:23:55.240]  我怎樣看自己和教會的關係呢?
[00:23:55.240 --> 00:23:58.240]  我相信我們都很重視自己的靈性生活
[00:23:58.240 --> 00:24:00.240]  不過我們有沒有想到
[00:24:00.240 --> 00:24:04.240]  這件事都和教會眾人的福祉有關呢?
[00:24:04.240 --> 00:24:08.240]  約書亞時代其實是在面對一個有形的征戰
[00:24:08.240 --> 00:24:11.240]  是一場實質的戰爭
[00:24:11.240 --> 00:24:15.240]  在今天我們其實是在面對一個無形的征戰
[00:24:15.240 --> 00:24:17.240]  就是一個屬靈的征戰
[00:24:17.240 --> 00:24:21.240]  我們有沒有被一些罪仍然存留在我們生命裏
[00:24:21.240 --> 00:24:23.240]  不願意去捨棄呢?
[00:24:23.240 --> 00:24:27.240]  有什麼罪是容易存在在教會當中呢?
[00:24:27.240 --> 00:24:32.240]  苦睹、不饒恕、閒言閒語和洩頭的嘴
[00:24:32.240 --> 00:24:34.240]  又或者我們會不會變得
[00:24:34.240 --> 00:24:37.240]  對屬靈的事冷淡、不願意毀身
[00:24:37.240 --> 00:24:41.240]  甚或我們外在的一些背景、學歷
[00:24:41.240 --> 00:24:45.240]  使得我們變成驕傲和恣意
[00:24:45.240 --> 00:24:49.240]  神是不會容許我們信徒故意活躍的
[00:24:49.240 --> 00:24:52.240]  當我們清楚知道某些事是錯的
[00:24:52.240 --> 00:24:54.240]  我們仍然選擇去做的時候
[00:24:54.240 --> 00:24:57.240]  這些就叫做明知故犯
[00:24:57.240 --> 00:25:00.240]  這樣就顯示我們當中沒有悔改
[00:25:00.240 --> 00:25:03.240]  神也不會讓我們繼續下去
[00:25:03.240 --> 00:25:08.240]  神會用盡祂的方法去教導我們這些屢勸不改的人
[00:25:08.240 --> 00:25:11.240]  可能用一個更深的審查
[00:25:11.240 --> 00:25:14.240]  更能讓我們悔改的事讓我們經歷
[00:25:14.240 --> 00:25:21.240]  不過同時可能我們的教會也和我們一起必然受管教
[00:25:21.240 --> 00:25:25.240]  所以到最終章
[00:25:25.240 --> 00:25:28.240]  到事件的最後
[00:25:28.240 --> 00:25:31.240]  神要以色列人認真去悔改
[00:25:31.240 --> 00:25:33.240]  徹底去處理罪的存在
[00:25:33.240 --> 00:25:36.240]  在第25至26節這樣說
[00:25:36.240 --> 00:25:40.240]  「於是以色列眾民用石頭打死他
[00:25:40.240 --> 00:25:44.240]  將石頭拎在旗上,又用火焚燒他所有的
[00:25:44.240 --> 00:25:48.240]  眾人在阿竿身上堆成一大堆石頭
[00:25:48.240 --> 00:25:50.240]  直傳到今日
[00:25:50.240 --> 00:25:54.240]  於是耶和華轉而不發他的烈怒
[00:25:54.240 --> 00:25:58.240]  因此那地方名叫阿葛谷直到今天」
[00:25:58.240 --> 00:26:01.240]  阿竿的全家被帶到阿葛谷
[00:26:01.240 --> 00:26:04.240]  用石頭打死和焚燒
[00:26:04.240 --> 00:26:07.240]  這麼嚴厲的目的只有一個
[00:26:07.240 --> 00:26:12.240]  就是將惡和罪從他們民中去除掉
[00:26:12.240 --> 00:26:14.240]  唯有這樣去潔淨營地
[00:26:14.240 --> 00:26:19.240]  上帝的同在才會再臨到他們當中
[00:26:19.240 --> 00:26:22.240]  我在預備這篇信息的時候
[00:26:22.240 --> 00:26:26.240]  內心浮現了一幅圖畫
[00:26:26.240 --> 00:26:32.240]  就是一條連接兩個懸崖峭壁的吊橋
[00:26:32.240 --> 00:26:39.240]  原本這條橋是讓人從一邊安全走到另一邊
[00:26:39.240 --> 00:26:41.240]  但我們可以想像
[00:26:41.240 --> 00:26:43.240]  好像這張圖片一樣
[00:26:43.240 --> 00:26:46.240]  如果當中有一些木條可能是爛了的
[00:26:46.240 --> 00:26:47.240]  沒了的
[00:26:47.240 --> 00:26:49.240]  或者是快要斷的
[00:26:49.240 --> 00:26:51.240]  當人走上去的時候
[00:26:51.240 --> 00:26:53.240]  不要說要去到對岸
[00:26:53.240 --> 00:26:59.240]  可能在當中已經有致命的危機
[00:26:59.240 --> 00:27:01.240]  親愛的弟兄姊妹
[00:27:01.240 --> 00:27:05.240]  當我們說要活出聖潔的生活的時候
[00:27:05.240 --> 00:27:08.240]  我們要知道我們要這樣行
[00:27:08.240 --> 00:27:10.240]  我們才可以見證上帝
[00:27:10.240 --> 00:27:13.240]  我們才能夠讓人透過我們的見證
[00:27:13.240 --> 00:27:15.240]  透過教會
[00:27:15.240 --> 00:27:18.240]  透過我們的努力傳福音的見證
[00:27:18.240 --> 00:27:20.240]  認識到上帝的信實
[00:27:20.240 --> 00:27:23.240]  以致他們從這個黑暗的世代裡
[00:27:23.240 --> 00:27:29.240]  透過教會走向一條永生的道路
[00:27:29.240 --> 00:27:32.240]  亞干的罪提醒著我們
[00:27:32.240 --> 00:27:34.240]  在盟約群體裡
[00:27:34.240 --> 00:27:38.240]  其實我們沒有一個人可以獨善其身
[00:27:38.240 --> 00:27:39.240]  一個人犯罪
[00:27:39.240 --> 00:27:42.240]  全體都要負上代價
[00:27:42.240 --> 00:27:44.240]  不過上帝的恩典夠用
[00:27:44.240 --> 00:27:46.240]  耶穌基督的代贖
[00:27:46.240 --> 00:27:48.240]  使得一人悔改
[00:27:48.240 --> 00:27:50.240]  全體都能夠得到復興
[00:27:50.240 --> 00:27:53.240]  這就是十字架上的奧秘
[00:27:53.240 --> 00:27:56.240]  基督一人擔當眾人的罪
[00:27:56.240 --> 00:28:01.240]  我們卻在他裡面一同得榮耀
[00:28:01.240 --> 00:28:04.240]  現在是大齋期
[00:28:04.240 --> 00:28:05.240]  四月就是復活節
[00:28:05.240 --> 00:28:08.240]  壽苦節的時候
[00:28:08.240 --> 00:28:12.240]  我們這段時間有沒有特別紀念上帝對我們的恩情呢?
[00:28:12.240 --> 00:28:16.240]  我們有沒有來到神面前誠心悔改?
[00:28:16.240 --> 00:28:18.240]  心裡面有沒有覺得
[00:28:18.240 --> 00:28:22.240]  這些罪是障礙著我們和上帝的交流
[00:28:22.240 --> 00:28:27.240]  還是在障礙教會承擔上帝的使命?
[00:28:27.240 --> 00:28:31.240]  我們千萬不要辜負上帝這份寶貴的恩情
[00:28:31.240 --> 00:28:33.240]  這個重價的恩典
[00:28:33.240 --> 00:28:35.240]  我們要彼此扶持
[00:28:35.240 --> 00:28:37.240]  潔淨我們的群體
[00:28:37.240 --> 00:28:39.240]  以致我們在神的路裡面
[00:28:39.240 --> 00:28:41.240]  經歷神的同在
[00:28:41.240 --> 00:28:43.240]  承擔更多的工作
[00:28:43.240 --> 00:28:47.240]  讓我們一起祈禱
[00:28:47.240 --> 00:28:48.240]  親愛的天父
[00:28:48.240 --> 00:28:49.240]  我們感謝祢
[00:28:49.240 --> 00:28:52.240]  留下寶貴的說話提醒我們
[00:28:52.240 --> 00:28:54.240]  特別在這個紀念祢的日子裡
[00:28:54.240 --> 00:28:57.240]  我們在祢面前認罪悔改
[00:28:57.240 --> 00:28:58.240]  倘若我們生命裡
[00:28:58.240 --> 00:29:03.240]  仍然有一些未向祢認罪悔改的事
[00:29:03.240 --> 00:29:06.240]  求祢當下提醒著我們
[00:29:06.240 --> 00:29:09.240]  以致我們願意向祢去呼求
[00:29:09.240 --> 00:29:11.240]  求祢的饒恕
[00:29:11.240 --> 00:29:13.240]  也求祢帶領著我們教會
[00:29:13.240 --> 00:29:16.240]  帶領著我們成為聖潔的群體
[00:29:16.240 --> 00:29:19.240]  以致我們在這個社區裡面
[00:29:19.240 --> 00:29:21.240]  真的成為明燈
[00:29:21.240 --> 00:29:22.240]  照亮人
[00:29:22.240 --> 00:29:24.240]  能夠去到祢的裡面
[00:29:24.240 --> 00:29:25.240]  我們感謝祢
[00:29:25.240 --> 00:29:26.240]  奉教主耶穌基督明求
[00:29:26.240 --> 00:29:27.240]  阿門
