
[00:00:00.000 --> 00:00:05.380]  (主席)多謝各位,感謝您的恩典,讓我們有美好的天氣可以一同來到這裡聚集敬拜您
[00:23:06.060 --> 00:23:07.060]  利劍
[00:23:07.060 --> 00:23:08.060]  鋒利的劍
[00:23:08.060 --> 00:23:10.060]  將他割除
[00:23:10.060 --> 00:23:13.060]  還要加上很可能是羅藤木的炭火
[00:23:13.060 --> 00:23:15.060]  是最熱的炭火
[00:23:15.060 --> 00:23:16.060]  最猛的火
[00:23:16.060 --> 00:23:20.060]  才能夠將他燒盡
[00:23:20.060 --> 00:23:22.060]  私人所用的話杖
[00:23:22.060 --> 00:23:24.060]  我們未必能夠完全明白
[00:23:24.060 --> 00:23:26.060]  但是我們確實知道
[00:23:26.060 --> 00:23:29.060]  舌頭是不容易對付的
[00:23:29.060 --> 00:23:32.060]  正如雅各書三章八字那裡說
[00:23:32.060 --> 00:23:35.060]  人從來不能制服舌頭
[00:23:35.060 --> 00:23:38.060]  它是控制不了的邪惡
[00:23:38.060 --> 00:23:41.060]  充滿致命的毒氣
[00:23:41.060 --> 00:23:43.060]  但是當私人下定決心
[00:23:43.060 --> 00:23:45.060]  要對付自己的舌頭之後
[00:23:45.060 --> 00:23:48.060]  他的生命就漸漸
[00:23:48.060 --> 00:23:54.060]  有了一種徹底的更生和改變
[00:23:54.060 --> 00:23:56.060]  何以見得呢
[00:23:56.060 --> 00:23:59.060]  私人在第五節至第七節
[00:23:59.060 --> 00:24:00.060]  讓我們看到
[00:24:00.060 --> 00:24:04.060]  當他做了這個艱苦的決定之後
[00:24:04.060 --> 00:24:10.060]  他發現他和周圍的人開始格格不入
[00:24:10.060 --> 00:24:12.060]  在第五節第六節
[00:24:12.060 --> 00:24:16.060]  他說寄居在米切人當中我多麼慘
[00:24:16.060 --> 00:24:20.060]  投宿在基達人當中我多麼不幸
[00:24:20.060 --> 00:24:24.060]  我更厭惡和平的人相處太久
[00:24:24.060 --> 00:24:26.060]  米切和基達
[00:24:26.060 --> 00:24:29.060]  其實是當時以色列國
[00:24:29.060 --> 00:24:33.060]  最北面和最南面的兩個城市
[00:24:33.060 --> 00:24:37.060]  那兩個城市代表了兩個極端
[00:24:37.060 --> 00:24:41.060]  不敬畏上帝的文化中心
[00:24:41.060 --> 00:24:44.060]  雖然比當時的以色列國
[00:24:44.060 --> 00:24:48.060]  這兩個城市更加文明更加強大
[00:24:48.060 --> 00:24:54.060]  但是充滿了憎恨和暴力
[00:24:54.060 --> 00:24:58.060]  私人在過去有一段時間寄居在他們當中
[00:24:58.060 --> 00:25:01.060]  也一直過著和他們一樣的生活
[00:25:01.060 --> 00:25:09.060]  習以為常不覺得有什麼不妥
[00:25:09.060 --> 00:25:11.060]  直到他有所警覺
[00:25:11.060 --> 00:25:13.060]  全心歸向上帝
[00:25:13.060 --> 00:25:16.060]  得著生命的根深
[00:25:16.060 --> 00:25:19.060]  才突然間發覺自己過去一直以來
[00:25:19.060 --> 00:25:22.060]  和那些不敬畏上帝的人相處
[00:25:22.060 --> 00:25:27.060]  在不知不覺中過著和他們一樣的生活
[00:25:27.060 --> 00:25:30.060]  原來是很危險和錯誤的
[00:25:30.060 --> 00:25:32.060]  私人有了這個醒覺
[00:25:32.060 --> 00:25:35.060]  使他忽然深深感覺到
[00:25:35.060 --> 00:25:40.060]  這世界非我家,我無一定住處
[00:25:40.060 --> 00:25:45.060]  在詩歌裡發出了一種寄居者的感慨
[00:25:45.060 --> 00:25:48.060]  這位私人的內在生命
[00:25:48.060 --> 00:25:52.060]  是已經得到一個奇妙的根深
[00:25:52.060 --> 00:25:59.060]  因此他決定徹底改變他處世待人的原則
[00:25:59.060 --> 00:26:04.060]  他學用真誠的愛心和周圍的人相處
[00:26:04.060 --> 00:26:06.060]  在第七節他說
[00:26:06.060 --> 00:26:08.060]  「我願和睦」
[00:26:08.060 --> 00:26:10.060]  「我願和睦」
[00:26:10.060 --> 00:26:12.060]  不過結果如何呢?
[00:26:12.060 --> 00:26:16.060]  「但我發現他們就要爭戰」
[00:26:16.060 --> 00:26:20.060]  他盼望能夠和周圍的人和睦相處
[00:26:20.060 --> 00:26:23.060]  但想不到他一開口
[00:26:23.060 --> 00:26:26.060]  其他人就要打仗,要爭戰
[00:26:26.060 --> 00:26:30.060]  以致他被更新了的心靈
[00:26:30.060 --> 00:26:32.060]  感覺到很不適應
[00:26:32.060 --> 00:26:35.060]  不知道應該如何應對
[00:26:35.060 --> 00:26:38.060]  這篇詩就在這裡結束了
[00:26:38.060 --> 00:26:42.060]  到底詩人為何寫到這裡結束呢?
[00:26:42.060 --> 00:26:44.060]  是甚麼意思呢?
[00:26:44.060 --> 00:26:47.060]  其實這首詩歌這樣結束
[00:26:47.060 --> 00:26:50.060]  可以說是真實的寫照
[00:26:50.060 --> 00:26:53.060]  這首詩歌的結束讓我們看到
[00:26:53.060 --> 00:26:57.060]  悔改只不過是天路歷程的起點
[00:26:57.060 --> 00:27:00.060]  我們未去到天堂
[00:27:00.060 --> 00:27:05.060]  我們仍然要和詭詐、愛爭戰的人相處
[00:27:05.060 --> 00:27:11.060]  我們所處的環境並沒有由於我們的悔改而變成天堂
[00:27:11.060 --> 00:27:14.060]  我們成為基督徒之後
[00:27:14.060 --> 00:27:19.060]  我們仍然要和其他人一樣照常工作生活
[00:27:19.060 --> 00:27:23.060]  同時我們也會做錯事,會說話
[00:27:23.060 --> 00:27:26.060]  可能還有時會得罪人
[00:27:26.060 --> 00:27:29.060]  但有一個最關鍵不同的
[00:27:29.060 --> 00:27:33.060]  就是我們的人生大方向改變了
[00:27:33.060 --> 00:27:40.060]  我們已經開始奔向上的天路歷程
[00:27:40.060 --> 00:27:47.060]  上帝的真理讓我們對所處的環境有了更新的看法
[00:27:47.060 --> 00:27:53.060]  上帝的赦免使我們的生命得到不斷的更新
[00:27:53.060 --> 00:27:57.060]  上帝的恩典使我們的生活一無所缺
[00:27:57.060 --> 00:28:05.060]  上帝的應許使我們對永恆的將來充滿了一個榮耀的盼望
[00:28:05.060 --> 00:28:11.060]  我們當中很多人都有移民、移居的經歷
[00:28:11.060 --> 00:28:18.060]  我們憑著信心移民到這個自由、開放、注重福利關懷的國家
[00:28:18.060 --> 00:28:22.060]  其實每一個基督徒在心靈的層次上
[00:28:22.060 --> 00:28:27.060]  都有這種走難移民的經歷
[00:28:27.060 --> 00:28:33.060]  我們成為基督徒都可能要冒著被人嘲笑歧視的危險
[00:28:33.060 --> 00:28:40.060]  我們都要氣著那個充滿謊言、詭詐、憎恨和暴力的世俗
[00:28:40.060 --> 00:28:46.060]  我們憑著信心奔向天上永恆的家園
[00:28:46.060 --> 00:28:51.060]  雖然這條路不是一條容易走的路
[00:28:51.060 --> 00:28:58.060]  卻是我們這些天路客一定要走的第一步
[00:28:58.060 --> 00:29:02.060]  讓我們一起祈禱
[00:29:02.060 --> 00:29:07.060]  祈求天父我們生活在一個充滿謊言和詭詐的世界
[00:29:07.060 --> 00:29:14.060]  我們求祢賜下智慧讓我們懂得怎樣跟外人相處
[00:29:14.060 --> 00:29:20.060]  求祢賜給我們誠實和愛心跟弟兄姊妹相處
[00:29:20.060 --> 00:29:21.660]  耶穌基督,我們祈禱
