
[00:00:00.000 --> 00:00:03.080]  在家裏的弟妹平安
[00:19:59.080 --> 00:20:03.080]  我們已經在上星期慶祝過受苦節和復活節
[00:20:03.080 --> 00:20:06.080]  既然我們很清楚耶穌已經復活了
[00:20:06.080 --> 00:20:08.080]  救恩已經完成了
[00:20:08.080 --> 00:20:11.080]  我們就要快快地去傳揚福音
[00:20:11.080 --> 00:20:13.080]  因為有些人是知道
[00:20:13.080 --> 00:20:17.080]  往年2016年的時候
[00:20:17.080 --> 00:20:19.080]  當我去英國的時候
[00:20:19.080 --> 00:20:22.080]  我真的去訪問一些西人
[00:20:22.080 --> 00:20:26.080]  他們Easter是一個holiday
[00:20:26.080 --> 00:20:30.080]  但他們竟然不知道復活節的意義是什麼
[00:20:30.080 --> 00:20:32.080]  很驚嚇
[00:20:32.080 --> 00:20:36.080]  向人人傳福音
[00:20:36.080 --> 00:20:40.080]  保羅被差派去傳道提摩太前書
[00:20:40.080 --> 00:20:42.080]  一開始一章一節已經講了
[00:20:42.080 --> 00:20:48.080]  保羅是奉神和基督耶穌之名作使徒
[00:20:48.080 --> 00:20:50.080]  保羅被差派是被動式
[00:20:50.080 --> 00:20:53.080]  很明顯是神去差他去
[00:20:53.080 --> 00:20:56.080]  在這裡保羅用了三個職份
[00:20:56.080 --> 00:20:58.080]  去講他自己要做的事
[00:20:58.080 --> 00:21:00.080]  第一是傳道
[00:21:00.080 --> 00:21:04.080]  傳道其實在當時坊間也有這個工作
[00:21:04.080 --> 00:21:06.080]  是宣佈消息的
[00:21:06.080 --> 00:21:11.080]  例如在剛才我說的一些奴隸的販賣場所
[00:21:11.080 --> 00:21:14.080]  或者在羅馬的競技場也有一些主持人
[00:21:14.080 --> 00:21:17.080]  他們就在傳道
[00:21:17.080 --> 00:21:21.080]  甚至乎皇室的發言人
[00:21:21.080 --> 00:21:23.080]  他們最主要的任務
[00:21:23.080 --> 00:21:26.080]  就是將國王所講的一字不漏
[00:21:26.080 --> 00:21:29.080]  清清楚楚地講出來
[00:21:29.080 --> 00:21:30.080]  發佈開去
[00:21:30.080 --> 00:21:32.080]  這個就是傳道
[00:21:32.080 --> 00:21:36.080]  當然保羅所講的是上帝的話語更加厲害
[00:21:36.080 --> 00:21:38.080]  使徒剛才一章一節已經講了
[00:21:38.080 --> 00:21:42.080]  保羅是奉神和耶穌基督的命令去做使徒
[00:21:42.080 --> 00:21:45.080]  他的工作和任命都是從神而來
[00:21:45.080 --> 00:21:51.080]  第三是信仰和真理作外邦人的教師
[00:21:51.080 --> 00:21:56.080]  保羅教導外邦人是關於耶穌基督的道理
[00:21:56.080 --> 00:21:58.080]  即是救恩
[00:21:58.080 --> 00:22:04.080]  一班外邦人他們完全不認識耶穌是誰
[00:22:04.080 --> 00:22:09.080]  但保羅就告訴他們耶穌是那位的救主
[00:22:09.080 --> 00:22:12.080]  不論猶太人、外邦人
[00:22:12.080 --> 00:22:16.080]  耶穌都願意成為他的救主
[00:22:16.080 --> 00:22:19.080]  相對比當時的假教師
[00:22:19.080 --> 00:22:24.080]  保羅所講的真理是真實無誤的道理
[00:22:24.080 --> 00:22:26.080]  不是他講的
[00:22:26.080 --> 00:22:28.080]  因為是神差派他
[00:22:28.080 --> 00:22:30.080]  保羅這裡特別強調
[00:22:30.080 --> 00:22:32.080]  我所講的信仰和真理
[00:22:32.080 --> 00:22:35.080]  我所講的是真話不是說方
[00:22:35.080 --> 00:22:39.080]  保羅是要表達不單止我所講的
[00:22:39.080 --> 00:22:41.080]  我的生命是個見證來的
[00:22:41.080 --> 00:22:43.080]  是個證明來的
[00:22:43.080 --> 00:22:45.080]  我這一個真實的道理
[00:22:45.080 --> 00:22:47.080]  是我自己親身經驗過
[00:22:47.080 --> 00:22:48.080]  我實踐過
[00:22:48.080 --> 00:22:52.080]  甚至乎我是第一身的見證人
[00:22:52.080 --> 00:22:53.080]  是真的
[00:22:53.080 --> 00:22:55.080]  在哥倫多後書十一章
[00:22:55.080 --> 00:22:58.080]  保羅說他向外邦人傳福音的時候
[00:22:58.080 --> 00:23:00.080]  他經歷過被鞭打
[00:23:00.080 --> 00:23:01.080]  五次被棒打
[00:23:01.080 --> 00:23:02.080]  三次被石頭打
[00:23:02.080 --> 00:23:05.080]  一次三次損壞租江河的危險
[00:23:05.080 --> 00:23:06.080]  盜賊的危險
[00:23:06.080 --> 00:23:07.080]  同族的危險
[00:23:07.080 --> 00:23:09.080]  各樣的情況
[00:23:09.080 --> 00:23:11.080]  保羅都經驗過
[00:23:11.080 --> 00:23:13.080]  我親身經歷過
[00:23:13.080 --> 00:23:15.080]  在這些這麼多的危險裡
[00:23:15.080 --> 00:23:18.080]  主耶穌都救我
[00:23:18.080 --> 00:23:20.080]  耶穌是真神
[00:23:20.080 --> 00:23:22.080]  是活神
[00:23:22.080 --> 00:23:27.080]  以致我繼續要冒著生命危險去傳福音
[00:23:27.080 --> 00:23:31.080]  但是我樂而我甘心
[00:23:31.080 --> 00:23:34.080]  因為這個福音是真確的
[00:23:34.080 --> 00:23:38.080]  耶穌基督切切實實死而復活
[00:23:38.080 --> 00:23:42.080]  保羅是活生生的見證
[00:23:42.080 --> 00:23:44.080]  另外也有一些經家說
[00:23:44.080 --> 00:23:50.080]  為什麼保羅將傳道使徒調轉了位置
[00:23:50.080 --> 00:23:53.080]  應該保羅是被神差遣的
[00:23:53.080 --> 00:23:54.080]  他是使徒
[00:23:54.080 --> 00:23:57.080]  然後被神差遣就去傳道
[00:23:57.080 --> 00:23:59.080]  但是有些聲音家覺得
[00:23:59.080 --> 00:24:04.080]  保羅正正要凸顯傳道那樣的重要
[00:24:04.080 --> 00:24:06.080]  傳福音是很重要
[00:24:06.080 --> 00:24:09.080]  傳福音是保羅一生的使命
[00:24:09.080 --> 00:24:15.080]  所以他會將傳福音擺在首位
[00:24:15.080 --> 00:24:19.080]  當窩福堂所有的活動都停下來的時候
[00:24:19.080 --> 00:24:23.080]  有一些弟兄姊妹和童工
[00:24:23.080 --> 00:24:27.080]  他們開展了一個祝福社區大行動
[00:24:27.080 --> 00:24:31.080]  我們要關心教會附近的清潔工友
[00:24:31.080 --> 00:24:35.080]  附近一些屋邨有需要的家庭
[00:24:35.080 --> 00:24:39.080]  於是他們就帶著一些口罩
[00:24:39.080 --> 00:24:41.080]  一些小小的食物
[00:24:41.080 --> 00:24:44.080]  來慰問和他們聊天
[00:24:44.080 --> 00:24:46.080]  甚至乎探訪他們
[00:24:46.080 --> 00:24:49.080]  聊了天了解他們的需要
[00:24:49.080 --> 00:24:55.080]  接著就說「你有需要嗎?我們有口罩,可以送給你」
[00:24:55.080 --> 00:24:59.080]  結束了這個接觸之後
[00:24:59.080 --> 00:25:01.080]  我們會有Debriefing
[00:25:01.080 --> 00:25:06.080]  我記得大會給參加者的指引是
[00:25:06.080 --> 00:25:08.080]  第一,馬上洗手
[00:25:08.080 --> 00:25:10.080]  第二,換了口罩
[00:25:10.080 --> 00:25:12.080]  第三,我們就Debriefing
[00:25:12.080 --> 00:25:16.080]  Debrief完之後請你回家
[00:25:16.080 --> 00:25:17.080]  不要到處去
[00:25:17.080 --> 00:25:20.080]  不要說「我們兩三個先去聊天」
[00:25:20.080 --> 00:25:22.080]  或者「我們先去喝杯東西」
[00:25:22.080 --> 00:25:24.080]  不行,馬上回家
[00:25:24.080 --> 00:25:27.080]  最好回家的時候馬上洗頭洗澡
[00:25:27.080 --> 00:25:29.080]  我們基督徒不是害怕死
[00:25:29.080 --> 00:25:32.080]  而是我們都要保護我們家人的
[00:25:32.080 --> 00:25:35.080]  但最重要我想到
[00:25:35.080 --> 00:25:38.080]  在一個疫情底下
[00:25:38.080 --> 00:25:42.080]  我們都走出去夠膽
[00:25:42.080 --> 00:25:46.080]  因為我們知道最終保護我們的是耶穌
[00:25:46.080 --> 00:25:48.080]  沒錯,我們送口罩
[00:25:48.080 --> 00:25:51.080]  但最終保護的人是主耶穌
[00:25:51.080 --> 00:25:53.080]  當我們送出口罩的時候
[00:25:53.080 --> 00:26:01.080]  我們同時送出的是福音丹章和心意卡
[00:26:01.080 --> 00:26:03.080]  讓人去認識福音
[00:26:03.080 --> 00:26:08.080]  無可否認疫情叫我們所有的東西都停下來
[00:26:08.080 --> 00:26:10.080]  但當我們停下來的時候
[00:26:10.080 --> 00:26:17.080]  是否有機會叫我們更加專注祈禱和傳福音呢?
[00:26:17.080 --> 00:26:21.080]  總結這一段聖經的教導
[00:26:21.080 --> 00:26:24.080]  耶穌基督已經從死裡復活
[00:26:24.080 --> 00:26:26.080]  我們還等候什麼呢?
[00:26:26.080 --> 00:26:29.080]  神希望人人都得救
[00:26:29.080 --> 00:26:33.080]  世界裡任何一個人都需要耶穌
[00:26:33.080 --> 00:26:35.080]  無論在上的君王
[00:26:35.080 --> 00:26:40.080]  平民百姓甚至垂死的病人
[00:26:40.080 --> 00:26:42.080]  我們都要為人人禱告
[00:26:42.080 --> 00:26:47.080]  以致政府穩定有智慧
[00:26:47.080 --> 00:26:51.080]  讓百姓可以過平穩寧靜的生活
[00:26:51.080 --> 00:26:57.080]  以致我們基督徒可以將我們的敬虔聖潔活出來
[00:26:57.080 --> 00:27:02.080]  我們又可以向未信的人傳福音
[00:27:02.080 --> 00:27:04.080]  我們除了祈禱
[00:27:04.080 --> 00:27:09.080]  更願意上帝差遣我們去傳揚神的真理
[00:27:09.080 --> 00:27:22.080]  用行動去展現出真實無假的道理
[00:27:22.080 --> 00:27:25.080]  德國有一位很出名的神學家
[00:27:25.080 --> 00:27:28.080]  叫做莫特曼
[00:27:28.080 --> 00:27:33.080]  他發展了希望神學享負聖名
[00:27:33.080 --> 00:27:36.080]  至今仍然很出名
[00:27:36.080 --> 00:27:38.080]  這個希望是怎麼來的呢?
[00:27:38.080 --> 00:27:41.080]  在第二次世界大戰的時候
[00:27:41.080 --> 00:27:46.080]  當時的莫特曼只是一個十多歲的teenager
[00:27:46.080 --> 00:27:50.080]  他去到前線
[00:27:50.080 --> 00:27:53.080]  誰知道被英軍抓住了
[00:27:53.080 --> 00:27:58.080]  在三年裡他輾轉去了不同的集中營
[00:27:58.080 --> 00:28:02.080]  在比利時、蘇格蘭、英國
[00:28:02.080 --> 00:28:08.080]  當時有傳聞說希特拉快要倒台
[00:28:08.080 --> 00:28:15.080]  但莫特曼發現他身邊的囚犯
[00:28:15.080 --> 00:28:18.080]  他們的內心已經等不到
[00:28:18.080 --> 00:28:20.080]  等不到希特拉倒台
[00:28:20.080 --> 00:28:26.080]  他們的內心已經失去生存的盼望
[00:28:26.080 --> 00:28:30.080]  當時的莫特曼還未認識耶穌
[00:28:30.080 --> 00:28:35.080]  有一位遠睦送了一本新約的聖經
[00:28:35.080 --> 00:28:38.080]  連同詩篇送了給他
[00:28:38.080 --> 00:28:40.080]  他打開來看
[00:28:40.080 --> 00:28:42.080]  甚至乎他看了幾看
[00:28:42.080 --> 00:28:44.080]  他祈禱
[00:28:44.080 --> 00:28:52.080]  他問:「上帝,祢是否在這個黑暗之中存在?」
[00:28:52.080 --> 00:28:53.080]  一邊看的時候
[00:28:53.080 --> 00:28:56.080]  莫特曼發現詩篇有一些字句
[00:28:56.080 --> 00:29:06.080]  正正可以觸摸到他當時孤單、隔離、絕望的感覺
[00:29:06.080 --> 00:29:09.080]  於是他被說服
[00:29:09.080 --> 00:29:15.080]  神是在這些鐵絲網的背後存在
[00:29:15.080 --> 00:29:18.080]  God is present
[00:29:18.080 --> 00:29:19.080]  神是存在
[00:29:19.080 --> 00:29:25.080]  於是他每一晚散步在鐵絲網走來走去的時候
[00:29:25.080 --> 00:29:31.080]  他知道神存在
[00:29:31.080 --> 00:29:35.080]  後來戰爭果然完結
[00:29:35.080 --> 00:29:37.080]  他得到自由
[00:29:37.080 --> 00:29:41.080]  原本他想讀物理
[00:29:41.080 --> 00:29:44.080]  結果他轉去讀神學
[00:29:44.080 --> 00:29:48.080]  發展出希望神學
[00:29:48.080 --> 00:29:49.080]  各位姐妹
[00:29:49.080 --> 00:29:53.080]  過去莫特曼在集中營的時候
[00:29:53.080 --> 00:29:56.080]  因著神的存在
[00:29:56.080 --> 00:29:58.080]  God is present
[00:29:58.080 --> 00:30:01.080]  他發展出希望神學
[00:30:01.080 --> 00:30:03.080]  轉化了很多人的生命
[00:30:03.080 --> 00:30:07.080]  甚至乎今天仍然影響很多基督徒的生命
[00:30:07.080 --> 00:30:12.080]  今天我們面對疫情的艱難、困苦
[00:30:12.080 --> 00:30:19.080]  但因著耶穌基督已經從死裡復活了
[00:30:19.080 --> 00:30:23.080]  神同樣的存在
[00:30:23.080 --> 00:30:24.080]  God is present
[00:30:24.080 --> 00:30:28.080]  讓我們活出福音的盼望
[00:30:28.080 --> 00:30:30.080]  轉化未信的人
[00:30:30.080 --> 00:30:33.080]  得到救恩的平安
[00:30:33.080 --> 00:30:35.080]  福音的盼望
[00:30:35.080 --> 00:30:36.080]  我們一起努力
[00:30:36.080 --> 00:30:42.080]  我們一起祈禱
[00:30:42.080 --> 00:30:45.080]  主耶穌我們多謝祢
[00:30:45.080 --> 00:30:48.080]  多謝祢提醒我們
[00:30:48.080 --> 00:30:54.080]  有時我們很容易被外在的環境驚嚇
[00:30:54.080 --> 00:30:58.080]  或者是我們迷失
[00:30:58.080 --> 00:31:03.080]  但多謝祢臨離開我們的時候
[00:31:03.080 --> 00:31:06.080]  次下聖靈保衛師給我們提醒
[00:31:06.080 --> 00:31:08.080]  為我們禱告
[00:31:08.080 --> 00:31:10.080]  讓我們知道
[00:31:10.080 --> 00:31:14.080]  耶穌無論什麼時候
[00:31:14.080 --> 00:31:16.080]  祢都仍然存在
[00:31:16.080 --> 00:31:17.080]  祢在
[00:31:17.080 --> 00:31:18.080]  祢仍然掌權
[00:31:18.080 --> 00:31:21.080]  祢仍然坐著為王
[00:31:21.080 --> 00:31:22.080]  讓我們知道
[00:31:22.080 --> 00:31:25.080]  我們要望得更遠
[00:31:25.080 --> 00:31:29.080]  就是我們要將祢的福音傳開
[00:31:29.080 --> 00:31:31.080]  將祢的平安
[00:31:31.080 --> 00:31:37.080]  將祢的救恩帶給那些存在黑暗裡的人
[00:31:37.080 --> 00:31:40.080]  主啊求祢去差遣我們
[00:31:40.080 --> 00:31:43.080]  求祢去使用我們
[00:31:43.080 --> 00:31:47.080]  可能我們現在未必面對面見到人
[00:31:47.080 --> 00:31:50.080]  但把握每一個機會
[00:31:50.080 --> 00:31:53.080]  用WhatsApp
[00:31:53.080 --> 00:31:55.080]  或者用短片
[00:31:55.080 --> 00:31:58.080]  又或者一會兒我們報告的時候
[00:31:58.080 --> 00:31:59.080]  我們會說
[00:31:59.080 --> 00:32:01.080]  我們可以用禱告
[00:32:01.080 --> 00:32:06.080]  我們可以來出動
[00:32:06.080 --> 00:32:08.080]  以致
[00:32:08.080 --> 00:32:14.080]  主啊祢的福音成為我們也成為人人的盼望
[00:32:14.080 --> 00:32:15.080]  我們等候祢
[00:32:15.080 --> 00:32:16.080]  多謝祢
[00:32:16.080 --> 00:32:18.080]  聽我們的祈禱奉主耶穌名求
[00:32:18.080 --> 00:32:19.080]  阿門
