
[00:00:00.000 --> 00:00:03.400]  唔知大家平時有無留意法庭嘅新聞呢?
[00:17:43.320 --> 00:17:44.440]  菲斯都說
[00:17:44.440 --> 00:17:48.040]  保羅你瘋狂了吧
[00:17:48.040 --> 00:17:48.760]  菲斯都說
[00:17:48.760 --> 00:17:50.840]  保羅你瘋了
[00:17:50.840 --> 00:17:53.640]  他可能在世人的眼光裡
[00:17:53.640 --> 00:17:55.000]  他真的瘋了
[00:17:55.000 --> 00:17:56.440]  被人鎖住了
[00:17:56.440 --> 00:17:57.720]  還在說這麼多
[00:17:57.720 --> 00:18:02.040]  心裡好像滿有平安喜樂
[00:18:02.040 --> 00:18:03.880]  保羅是不是瘋了
[00:18:03.880 --> 00:18:05.000]  還有
[00:18:05.000 --> 00:18:05.960]  菲斯都說
[00:18:05.960 --> 00:18:07.160]  保羅你瘋了
[00:18:07.160 --> 00:18:09.560]  既然神能夠使人復活
[00:18:09.560 --> 00:18:11.160]  人死了怎麼可以復活呢
[00:18:11.160 --> 00:18:12.280]  不可能的
[00:18:12.280 --> 00:18:15.400]  通不過理性
[00:18:15.400 --> 00:18:16.040]  還有
[00:18:16.040 --> 00:18:17.800]  保羅你所謂經歷了
[00:18:17.800 --> 00:18:18.920]  屬天的異象
[00:18:18.920 --> 00:18:20.520]  又說天上有大光照著你
[00:18:20.520 --> 00:18:21.800]  比白天還要光
[00:18:21.800 --> 00:18:22.760]  然後你又瞎了
[00:18:22.760 --> 00:18:24.920]  又說聽到有聲音跟你說話
[00:18:24.920 --> 00:18:26.280]  然後你的生命改變了
[00:18:26.280 --> 00:18:27.240]  又說信耶穌
[00:18:27.240 --> 00:18:28.600]  還傳福音
[00:18:28.600 --> 00:18:29.560]  太神奇了
[00:18:29.560 --> 00:18:30.520]  不可能的
[00:18:30.520 --> 00:18:32.120]  不會的
[00:18:32.120 --> 00:18:34.760]  你一定瘋了
[00:18:34.760 --> 00:18:35.960]  還有就是
[00:18:35.960 --> 00:18:38.200]  保羅當時被人拉了去
[00:18:38.200 --> 00:18:39.160]  鎖住了
[00:18:39.160 --> 00:18:40.360]  鐵鏈鎖住了
[00:18:40.360 --> 00:18:41.560]  他不會為自己申辯
[00:18:41.560 --> 00:18:42.760]  不會說我沒有罪
[00:18:42.760 --> 00:18:43.960]  為什麼要鎖住我呢
[00:18:43.960 --> 00:18:45.480]  我沒有犯法的
[00:18:45.480 --> 00:18:46.040]  不是的
[00:18:46.040 --> 00:18:48.040]  他只顧著長篇大論
[00:18:48.040 --> 00:18:49.240]  跟別人說福音
[00:18:49.240 --> 00:18:53.400]  當時想自己得釋放
[00:18:53.400 --> 00:18:57.000]  到底保羅是不是瘋狂了
[00:18:57.000 --> 00:18:59.800]  這些就是未悔改的人的想法
[00:18:59.800 --> 00:19:02.120]  他們的價值觀沒有改變
[00:19:02.120 --> 00:19:05.880]  正如在《針研》九章十節
[00:19:05.880 --> 00:19:08.360]  經歸耶和華是智慧的開端
[00:19:08.360 --> 00:19:09.880]  唯有我們認識神的人
[00:19:09.880 --> 00:19:10.920]  才得著聰明
[00:19:10.920 --> 00:19:13.400]  得著得救的智慧
[00:19:13.400 --> 00:19:15.960]  哥林多前書第一章十八節說
[00:19:15.960 --> 00:19:17.320]  十字架的道理
[00:19:17.320 --> 00:19:21.400]  在那滅亡的人為如絕
[00:19:21.400 --> 00:19:22.520]  十字架
[00:19:22.520 --> 00:19:23.560]  耶穌基督
[00:19:23.560 --> 00:19:24.520]  神的兒子
[00:19:24.520 --> 00:19:25.560]  這麼尊貴
[00:19:25.560 --> 00:19:29.640]  為這些骯髒的罪人釘在十字架上
[00:19:29.640 --> 00:19:30.680]  不信主的人
[00:19:30.680 --> 00:19:32.040]  真的覺得很愚蠢
[00:19:32.040 --> 00:19:34.680]  怎會有人這樣為你死的
[00:19:34.680 --> 00:19:36.200]  但是十字架的道理
[00:19:36.200 --> 00:19:37.480]  在那些滅亡的人
[00:19:37.480 --> 00:19:38.520]  就是愚蠢
[00:19:38.520 --> 00:19:39.880]  在我們相信主的人
[00:19:39.880 --> 00:19:42.200]  就是神的大能
[00:19:42.200 --> 00:19:44.360]  保羅是傳揚真理
[00:19:44.360 --> 00:19:46.040]  傳揚事實
[00:19:46.040 --> 00:19:49.480]  他是基於歷史的事件
[00:19:49.480 --> 00:19:53.080]  在場那裏有這麼多人
[00:19:53.080 --> 00:19:57.000]  沒有一個站起來反駁他
[00:19:57.000 --> 00:19:58.840]  說他說謊
[00:19:58.840 --> 00:20:01.240]  說沒有這些事情
[00:20:01.240 --> 00:20:02.360]  不要忘記
[00:20:02.360 --> 00:20:03.480]  這些聽審的人
[00:20:03.480 --> 00:20:05.240]  沒有一個是他的朋友
[00:20:05.240 --> 00:20:09.880]  這些人不會為他寫求情信
[00:20:09.880 --> 00:20:11.160]  各位電影姐妹
[00:20:11.160 --> 00:20:13.080]  我們的信仰是合乎理性的
[00:20:13.080 --> 00:20:16.120]  因為我們是基於歷史事實去相信
[00:20:16.120 --> 00:20:18.040]  哲學是人想出來的
[00:20:18.040 --> 00:20:19.800]  而我們的信仰是基於
[00:20:19.800 --> 00:20:20.600]  耶穌基督
[00:20:20.600 --> 00:20:24.760]  道成肉身死而復活的事實
[00:20:24.760 --> 00:20:27.160]  跟大家說一個故事
[00:20:27.160 --> 00:20:29.080]  有一個女孫教士
[00:20:29.080 --> 00:20:31.160]  在某個中東的國家裏
[00:20:31.160 --> 00:20:33.720]  從事兒童的工作
[00:20:33.720 --> 00:20:38.680]  有一天她駕駛吉寶車上路
[00:20:38.680 --> 00:20:41.240]  中東地方是半沙漠地帶
[00:20:41.240 --> 00:20:43.160]  她駕駛吉寶車上路
[00:20:43.160 --> 00:20:44.440]  走到中途的時候
[00:20:44.440 --> 00:20:47.080]  汽油都用光了
[00:20:47.080 --> 00:20:50.360]  因為汽車沒有汽油就走不了
[00:20:50.360 --> 00:20:51.960]  但又未到油站
[00:20:51.960 --> 00:20:52.600]  沒辦法
[00:20:52.600 --> 00:20:56.840]  唯有徒步走去油站買汽油
[00:20:56.840 --> 00:20:58.440]  但發覺她的車上
[00:20:58.440 --> 00:21:00.760]  沒有任何東西可以裝汽油
[00:21:00.760 --> 00:21:02.200]  壺也沒有
[00:21:02.200 --> 00:21:02.840]  瓶子也沒有
[00:21:02.840 --> 00:21:04.280]  水桶也沒有
[00:21:04.280 --> 00:21:08.520]  唯一找到一樣東西可以裝汽油
[00:21:08.520 --> 00:21:10.040]  就是這個
[00:21:10.040 --> 00:21:12.200]  就是小朋友用的便盤
[00:21:12.200 --> 00:21:15.160]  小朋友用來大小便的便盤
[00:21:15.160 --> 00:21:16.360]  於是她沒辦法
[00:21:16.360 --> 00:21:17.320]  唯有硬著頭皮
[00:21:17.320 --> 00:21:19.320]  拿著便盤去買汽油
[00:21:19.320 --> 00:21:20.600]  去到附近的油站
[00:21:20.600 --> 00:21:22.840]  買完汽油很小心翼翼
[00:21:22.840 --> 00:21:24.760]  拿著便盤裝汽油
[00:21:24.760 --> 00:21:27.480]  抬回車上
[00:21:27.480 --> 00:21:30.120]  然後將汽油很小心翼翼地
[00:21:30.120 --> 00:21:33.480]  在便盤倒回吉寶車油缸裏面
[00:21:33.480 --> 00:21:35.160]  剛剛在這個時間
[00:21:35.160 --> 00:21:38.040]  有一輛很名貴的房車經過
[00:21:38.040 --> 00:21:41.000]  車裏面坐著幾個阿拉伯的油長
[00:21:41.000 --> 00:21:44.760]  他們看見這個宣教士所做的事
[00:21:44.760 --> 00:21:46.680]  嚇得目瞪口呆
[00:21:46.680 --> 00:21:48.680]  所謂嘔了嘴
[00:21:48.680 --> 00:21:52.040]  其中一個油長就將頭伸出窗外
[00:21:52.040 --> 00:21:54.280]  向宣教士說
[00:21:54.280 --> 00:21:55.720]  「不好意思
[00:21:55.720 --> 00:21:58.520]  我們雖然不太接受你的信仰
[00:21:58.520 --> 00:22:03.240]  但真是頗佩服你的信心」
[00:22:03.240 --> 00:22:04.440]  有人覺得
[00:22:04.440 --> 00:22:06.680]  信耶穌是萬從附和
[00:22:06.680 --> 00:22:08.360]  就好像要人相信
[00:22:08.360 --> 00:22:11.000]  竟然可以在一個小童
[00:22:11.000 --> 00:22:12.680]  小朋友用的便盤裏面
[00:22:12.680 --> 00:22:14.600]  通常盛載的東西
[00:22:14.600 --> 00:22:19.080]  可以當是汽油般湧
[00:22:19.080 --> 00:22:21.480]  但我們基督教的信仰
[00:22:21.480 --> 00:22:23.080]  雖然講信心
[00:22:23.080 --> 00:22:24.600]  不是萬從附和
[00:22:24.600 --> 00:22:26.120]  不是迷信
[00:22:26.120 --> 00:22:27.560]  相反
[00:22:27.560 --> 00:22:37.000]  基督教的信仰是建基於歷史的事實之上
[00:22:37.000 --> 00:22:39.080]  第二個聽眾
[00:22:39.080 --> 00:22:42.200]  瓦基柏王
[00:22:42.200 --> 00:22:43.800]  第28節
[00:22:43.800 --> 00:22:45.480]  瓦基柏對保羅說
[00:22:45.480 --> 00:22:48.600]  「你想小明一勸便叫我做基督徒」
[00:22:48.600 --> 00:22:51.080]  世子有這樣寫
[00:22:51.080 --> 00:22:52.920]  「華奕,你這樣勸我
[00:22:52.920 --> 00:22:55.160]  幾乎叫我做基督徒了」
[00:22:55.160 --> 00:22:56.360]  瓦基柏王說
[00:22:56.360 --> 00:22:58.680]  「他幾乎做了基督徒了」
[00:22:58.680 --> 00:23:00.920]  「幾乎」即不是
[00:23:00.920 --> 00:23:02.280]  好像你跟人打球
[00:23:02.280 --> 00:23:03.640]  人家問你有沒有贏
[00:23:03.640 --> 00:23:05.000]  「我幾乎贏了」
[00:23:05.000 --> 00:23:06.440]  即是沒有贏
[00:23:06.440 --> 00:23:08.760]  或者媽媽問小朋友
[00:23:08.760 --> 00:23:10.280]  「你剛才默書是否合格」
[00:23:10.280 --> 00:23:11.960]  「我幾乎合格」
[00:23:11.960 --> 00:23:13.400]  即是不合格
[00:23:13.400 --> 00:23:16.600]  瓦基柏王幾乎做基督徒
[00:23:16.600 --> 00:23:18.280]  但他沒有做到
[00:23:18.280 --> 00:23:21.720]  瓦基柏不相信可能基於幾個原因
[00:23:21.720 --> 00:23:22.680]  第一
[00:23:22.680 --> 00:23:25.960]  不要忘記他的妻子伯尼基
[00:23:25.960 --> 00:23:29.160]  其實跟他有一個不道德的關係
[00:23:29.160 --> 00:23:30.520]  他知道如果他信主的話
[00:23:30.520 --> 00:23:33.320]  他就要離開罪中之樂
[00:23:33.320 --> 00:23:34.360]  離開伯尼基
[00:23:34.360 --> 00:23:36.600]  離開伯尼基的朋友
[00:23:36.600 --> 00:23:38.360]  他不想失去
[00:23:38.360 --> 00:23:39.720]  第二
[00:23:39.720 --> 00:23:42.360]  剛剛菲斯都才說保羅是瘋的
[00:23:42.360 --> 00:23:43.640]  現在他說信耶穌
[00:23:43.640 --> 00:23:46.120]  菲斯都會笑他瘋
[00:23:46.120 --> 00:23:49.080]  他重視其他人對他的看法
[00:23:49.080 --> 00:23:52.200]  尋求別人的認同和讚賞
[00:23:52.200 --> 00:23:55.480]  怕人多過怕神
[00:23:55.480 --> 00:23:57.640]  所以瓦基柏不願意相信
[00:23:57.640 --> 00:23:58.840]  第三
[00:23:58.840 --> 00:24:00.120]  可能原因是
[00:24:00.120 --> 00:24:01.160]  保羅被人鎖了
[00:24:01.160 --> 00:24:03.000]  因為玄乎因被人鎖了
[00:24:03.000 --> 00:24:04.680]  他怕負代價
[00:24:04.680 --> 00:24:07.480]  所以瓦基柏不想相信
[00:24:07.480 --> 00:24:12.360]  他看不到真正的價值
[00:24:12.360 --> 00:24:14.680]  其實信耶穌的抉擇
[00:24:14.680 --> 00:24:17.320]  就是一個價值觀的重整
[00:24:17.320 --> 00:24:20.280]  保羅雖然身體被鎖
[00:24:20.280 --> 00:24:22.680]  他的靈魂卻是自由的
[00:24:22.680 --> 00:24:23.880]  相反
[00:24:23.880 --> 00:24:27.640]  菲斯都和瓦基柏身體自由
[00:24:27.640 --> 00:24:31.640]  靈魂被鎖住
[00:24:31.640 --> 00:24:32.920]  今天我的講題是
[00:24:32.920 --> 00:24:35.640]  「誰在面對審訊?」
[00:24:35.640 --> 00:24:37.160]  相信大家聽到這裡
[00:24:37.160 --> 00:24:38.680]  都猜想到
[00:24:38.680 --> 00:24:40.280]  我是想表達出
[00:24:40.280 --> 00:24:43.160]  保羅在這個公聽會上
[00:24:43.160 --> 00:24:45.960]  表面上是被人審訊的
[00:24:45.960 --> 00:24:48.120]  但真正受審的人
[00:24:48.120 --> 00:24:54.440]  是在場的不願意相信的人
[00:24:54.440 --> 00:24:57.640]  聖經希伯來書第二章第三節說
[00:24:57.640 --> 00:25:00.360]  「我們若忽略這麼大的救恩
[00:25:00.360 --> 00:25:06.600]  怎能逃罪?」
[00:25:06.600 --> 00:25:08.200]  總結時間
[00:25:08.200 --> 00:25:11.320]  跟大家說一個故事
[00:25:11.320 --> 00:25:15.240]  這個故事發生在兩個古老的部落
[00:25:15.240 --> 00:25:17.640]  這兩個古老的部落住在兩條村
[00:25:17.640 --> 00:25:19.800]  他們彼此為仇
[00:25:19.800 --> 00:25:22.680]  有時這條村的人會去那條村
[00:25:22.680 --> 00:25:24.280]  搶掠
[00:25:24.280 --> 00:25:26.680]  打架
[00:25:26.680 --> 00:25:29.320]  搶了俘虜去自己的村
[00:25:29.320 --> 00:25:31.880]  有時這條村的人去那條村
[00:25:31.880 --> 00:25:33.160]  亦做同樣的事
[00:25:33.160 --> 00:25:36.040]  彼此為仇
[00:25:36.040 --> 00:25:37.160]  有一天
[00:25:37.160 --> 00:25:39.240]  一條村去到另一條村
[00:25:39.240 --> 00:25:41.000]  亦做同樣的搶掠
[00:25:41.000 --> 00:25:43.560]  其中他們搶了一個神文仔走
[00:25:43.560 --> 00:25:45.560]  回去當他的俘虜
[00:25:45.560 --> 00:25:48.440]  當然這個神文仔的父母很傷心
[00:25:48.440 --> 00:25:50.280]  他們雖然自己有很多子女
[00:25:50.280 --> 00:25:52.600]  但他們搶走的是他的大兒子
[00:25:52.600 --> 00:25:54.040]  他們每個子女都很疼愛
[00:25:54.040 --> 00:25:56.040]  這個大兒子特別聰明伶俐
[00:25:56.040 --> 00:25:57.880]  還很英俊
[00:25:57.880 --> 00:25:59.320]  父母很傷心
[00:25:59.320 --> 00:26:00.280]  他們就想辦法
[00:26:00.280 --> 00:26:03.560]  無論如何都要救回這個兒子
[00:26:03.560 --> 00:26:07.160]  他們一定要去那條村跟他談判
[00:26:07.160 --> 00:26:09.320]  問他們要用什麼代價
[00:26:09.320 --> 00:26:10.520]  他們都願意付
[00:26:10.520 --> 00:26:14.280]  願意接回這個兒子
[00:26:14.280 --> 00:26:16.120]  村民都勸他們不要
[00:26:16.120 --> 00:26:17.160]  他們很兇的
[00:26:17.160 --> 00:26:19.000]  這樣做很危險
[00:26:19.000 --> 00:26:19.800]  他們不理會
[00:26:19.800 --> 00:26:21.720]  於是就準備了行裝
[00:26:21.720 --> 00:26:24.680]  就長途跋涉去那條村
[00:26:24.680 --> 00:26:26.280]  當時村裏有一個族人
[00:26:26.280 --> 00:26:27.720]  願意做嚮導
[00:26:27.720 --> 00:26:28.840]  因為他不太熟路
[00:26:28.840 --> 00:26:31.240]  帶他走很遠的路
[00:26:31.240 --> 00:26:34.600]  去到另一條村
[00:26:34.600 --> 00:26:37.800]  村民看到這兩夫婦手無寸鐵
[00:26:37.800 --> 00:26:42.440]  竟然走進村落找他們的大兒子
[00:26:42.440 --> 00:26:43.880]  很奇怪
[00:26:43.880 --> 00:26:47.960]  有些尊敬在他們心裏
[00:26:47.960 --> 00:26:49.000]  又覺得很好奇
[00:26:49.000 --> 00:26:50.360]  看著他們
[00:26:50.360 --> 00:26:51.720]  終於他們打聽到
[00:26:51.720 --> 00:26:54.680]  原來他們的大兒子又聰明又英俊
[00:26:54.680 --> 00:26:55.880]  又有能力
[00:26:55.880 --> 00:27:01.640]  就被村民進貢給尤長
[00:27:01.640 --> 00:27:03.720]  做尤長的奴隸
[00:27:03.720 --> 00:27:04.760]  當他們見到兒子時
[00:27:04.760 --> 00:27:06.440]  兒子很害怕很不開心
[00:27:06.440 --> 00:27:08.360]  他站在尤長旁邊
[00:27:08.360 --> 00:27:09.800]  他媽媽很心痛
[00:27:09.800 --> 00:27:11.080]  很想走過去抱著兒子
[00:27:11.080 --> 00:27:11.880]  告訴他
[00:27:11.880 --> 00:27:13.960]  我真的很疼你很掛念你
[00:27:13.960 --> 00:27:15.240]  但他又不敢亂來
[00:27:15.240 --> 00:27:16.760]  因為他怕惹怒尤長
[00:27:16.760 --> 00:27:18.600]  都不知道發生什麼事
[00:27:18.600 --> 00:27:21.640]  尤長知道他們的來意之後
[00:27:21.640 --> 00:27:24.360]  他說你想贖回你的兒子都可以
[00:27:24.360 --> 00:27:27.080]  因為我付了很多錢給我的族人
[00:27:27.080 --> 00:27:28.280]  打賞他們
[00:27:28.280 --> 00:27:31.480]  我就得到這個奴隸
[00:27:31.480 --> 00:27:33.800]  他說多少錢我們都可以給
[00:27:33.800 --> 00:27:35.800]  尤長開價了
[00:27:35.800 --> 00:27:39.960]  兩夫婦發覺他們無法給這個價錢
[00:27:39.960 --> 00:27:41.560]  因為就算他們全副身家
[00:27:41.560 --> 00:27:43.160]  所有東西都無法
[00:27:43.160 --> 00:27:45.880]  但他說我們願意回去繼續努力工作
[00:27:45.880 --> 00:27:46.600]  賺到錢
[00:27:46.600 --> 00:27:48.760]  我們就可以贖回我們的兒子
[00:27:48.760 --> 00:27:49.560]  尤長說好
[00:27:49.560 --> 00:27:51.000]  你拿到贖金來
[00:27:51.000 --> 00:27:53.240]  我就給你兒子
[00:27:53.240 --> 00:27:55.240]  兩夫婦於是長途跋涉
[00:27:55.240 --> 00:27:57.400]  回到自己的村落
[00:27:57.400 --> 00:27:58.600]  自己的家鄉
[00:27:58.600 --> 00:28:00.120]  很勤力地工作
[00:28:00.120 --> 00:28:03.080]  甚至加班
[00:28:03.080 --> 00:28:06.520]  做事幫鄰居去擔水
[00:28:06.520 --> 00:28:07.240]  看養
[00:28:07.240 --> 00:28:08.120]  什麼都做
[00:28:08.120 --> 00:28:09.400]  很辛苦
[00:28:09.400 --> 00:28:10.920]  經過很多年的時間
[00:28:10.920 --> 00:28:12.600]  賺到足夠的金錢
[00:28:12.600 --> 00:28:14.120]  他自己也節衣縮食
[00:28:14.120 --> 00:28:15.800]  除了開源賺錢外
[00:28:15.800 --> 00:28:16.440]  節流
[00:28:16.440 --> 00:28:18.120]  也省下很多錢
[00:28:18.120 --> 00:28:23.720]  儲夠尤長說的贖金去贖這個兒子
[00:28:23.720 --> 00:28:25.800]  因為隔了很多年
[00:28:25.800 --> 00:28:27.480]  兩夫婦年紀都有點大
[00:28:27.480 --> 00:28:29.640]  但他們都很掛念兒子
[00:28:29.640 --> 00:28:30.200]  很愛他
[00:28:30.200 --> 00:28:31.800]  於是拿著贖金
[00:28:31.800 --> 00:28:33.320]  也是長途跋涉
[00:28:33.320 --> 00:28:34.920]  又走回那條路
[00:28:34.920 --> 00:28:36.280]  去村落
[00:28:36.280 --> 00:28:37.400]  那些村民見到
[00:28:37.400 --> 00:28:38.520]  你真的很厲害
[00:28:38.520 --> 00:28:39.320]  鍥而不捨
[00:28:39.320 --> 00:28:40.600]  為了救回兒子
[00:28:40.600 --> 00:28:43.960]  於是帶他去見尤長
[00:28:43.960 --> 00:28:45.800]  當時尤長已經老了
[00:28:45.800 --> 00:28:47.640]  兒子也長大了
[00:28:47.640 --> 00:28:48.920]  成為一個年輕人
[00:28:48.920 --> 00:28:50.520]  更加強壯
[00:28:50.520 --> 00:28:54.680]  於是這兩夫婦表明來意
[00:28:54.680 --> 00:28:55.400]  尤長說
[00:28:55.400 --> 00:28:55.960]  好吧
[00:28:55.960 --> 00:28:57.560]  你既然有這個贖金
[00:28:57.560 --> 00:28:59.480]  你可以接你的兒子走
[00:28:59.480 --> 00:29:01.800]  但出乎他們意料之外
[00:29:01.800 --> 00:29:03.800]  兒子不願意離開
[00:29:03.800 --> 00:29:05.720]  他說我現在不想走
[00:29:05.720 --> 00:29:07.240]  你看我現在在這裡多好
[00:29:07.240 --> 00:29:08.680]  尤長建了一間屋給我住
[00:29:08.680 --> 00:29:09.800]  我又有老婆
[00:29:09.800 --> 00:29:10.680]  又有子女
[00:29:10.680 --> 00:29:12.840]  我在這裡生活不錯
[00:29:12.840 --> 00:29:15.080]  我不會跟你回去
[00:29:15.080 --> 00:29:17.160]  但爸爸媽媽不斷求他
[00:29:17.160 --> 00:29:18.360]  你跟我回來
[00:29:18.360 --> 00:29:19.640]  你是我的兒子
[00:29:19.640 --> 00:29:20.600]  我已經帶了贖金
[00:29:20.600 --> 00:29:21.960]  我們很辛苦儲了這筆錢
[00:29:21.960 --> 00:29:24.440]  我現在要贖你走
[00:29:24.440 --> 00:29:26.520]  但他的兒子拒絕了
[00:29:26.520 --> 00:29:27.880]  沒辦法
[00:29:27.880 --> 00:29:29.640]  這對父母很傷心地
[00:29:29.640 --> 00:29:32.760]  由長道拔事回到自己的家鄉
[00:29:32.760 --> 00:29:35.240]  每天都很想念自己的兒子
[00:29:35.240 --> 00:29:39.800]  但無奈他也不願意離開
[00:29:39.800 --> 00:29:42.040]  但更加不開心的消息
[00:29:42.040 --> 00:29:44.200]  就傳來了
[00:29:44.200 --> 00:29:48.360]  沒多久這個尤長就死了
[00:29:48.360 --> 00:29:50.120]  因為他年紀大
[00:29:50.120 --> 00:29:52.920]  而根據這條村的習俗
[00:29:52.920 --> 00:29:54.760]  尤長死了的話
[00:29:54.760 --> 00:29:57.720]  他最重用的奴隸
[00:29:57.720 --> 00:30:00.040]  是要跟他陪葬的
[00:30:00.040 --> 00:30:04.120]  即是說這對夫婦
[00:30:04.120 --> 00:30:05.000]  他的大兒子
[00:30:05.000 --> 00:30:07.080]  他做了這個尤長的奴隸
[00:30:07.080 --> 00:30:08.760]  是他最愛的奴隸
[00:30:08.760 --> 00:30:10.520]  最重用的奴隸
[00:30:10.520 --> 00:30:11.720]  就算未死
[00:30:11.720 --> 00:30:17.720]  也要跟這個尤長一起陪葬
[00:30:17.720 --> 00:30:21.160]  本來這個年輕人不用死
[00:30:21.160 --> 00:30:23.960]  他父母已經拿了贖金
[00:30:23.960 --> 00:30:28.120]  已經付上這個代價去為他
[00:30:28.120 --> 00:30:30.920]  可以叫他脫離這個奴隸的身份
[00:30:30.920 --> 00:30:33.880]  回復兒子的名份
[00:30:33.880 --> 00:30:39.560]  但他拒絕了
[00:30:39.560 --> 00:30:41.000]  今天主耶穌基督
[00:30:41.000 --> 00:30:44.040]  都為我們付上了
[00:30:44.040 --> 00:30:46.120]  這個救贖的代價
[00:30:46.120 --> 00:30:50.520]  救我們脫離罪的奴僕這個行列
[00:30:50.520 --> 00:30:51.880]  成為神的兒女
[00:30:51.880 --> 00:30:54.440]  有兒子的名份
[00:30:54.440 --> 00:30:56.120]  如果今天就是你的機會
[00:30:56.120 --> 00:30:58.280]  不要等到明天
[00:30:58.280 --> 00:31:01.800]  為甚麼讓永生的福跟你擦肩而過
[00:31:01.800 --> 00:31:06.200]  而你不好好把握呢
[00:31:06.200 --> 00:31:09.000]  讓我們一同來禱告
