
[00:00:00.000 --> 00:00:03.040]  我今日呢同大家講父親節喎
[00:14:46.560 --> 00:14:49.880]  仲記唔記得馬拿點樣落嚟㗎
[00:14:49.880 --> 00:14:52.000]  有冇pattern㗎
[00:14:52.000 --> 00:14:53.680]  有冇印象呀
[00:14:53.680 --> 00:14:56.000]  頭嗰五日就每日落
[00:14:56.000 --> 00:14:57.320]  落嚟啦係咪
[00:14:57.320 --> 00:14:59.520]  跟住啲以色列民就點呀
[00:14:59.520 --> 00:15:00.920]  淨係執啦
[00:15:00.920 --> 00:15:02.040]  執幾多呀
[00:15:02.040 --> 00:15:03.840]  執當日嘅份量喎
[00:15:03.840 --> 00:15:05.880]  留到第二日會點㗎
[00:15:05.880 --> 00:15:08.920]  發霉㗎會臭會生蟲㗎喎係咪呀
[00:15:08.920 --> 00:15:11.040]  但係去到第六日呢
[00:15:11.040 --> 00:15:12.880]  落兩倍㗎喎係咪呀
[00:15:12.880 --> 00:15:15.000]  咁佢哋可唔可以執呀執多啲呀
[00:15:15.000 --> 00:15:17.280]  可以喎執多一日喎
[00:15:17.280 --> 00:15:19.680]  執到幾時用呀
[00:15:19.680 --> 00:15:21.800]  第七日安息日用㗎喎
[00:15:21.800 --> 00:15:24.920]  咁會唔會發臭㗎會發霉呀會發生蟲呀
[00:15:24.920 --> 00:15:27.360]  唔會喎點解咁奇怪嘅
[00:15:27.360 --> 00:15:30.200]  點解咁奇怪嘅
[00:15:30.200 --> 00:15:31.920]  覺得好奇怪㗎大家
[00:15:31.920 --> 00:15:33.440]  神要
[00:15:33.440 --> 00:15:35.320]  佢哋學乜嘢呀
[00:15:35.320 --> 00:15:39.200]  神要佢嘅仔女學啲乜嘢呀
[00:15:39.200 --> 00:15:42.120]  神要佢嘅子民要佢嘅仔女學
[00:15:42.120 --> 00:15:44.360]  倚靠
[00:15:44.360 --> 00:15:47.000]  學靠佢
[00:15:47.000 --> 00:15:48.280]  所以可以咁樣講
[00:15:48.280 --> 00:15:51.680]  我哋日用嘅飲食今日刺激我哋
[00:15:51.680 --> 00:15:55.320]  唔係講緊我哋要求天父每日比供應我哋
[00:15:55.320 --> 00:15:57.440]  因為佢一定會供應
[00:15:57.440 --> 00:15:59.840]  佢一定會供應畀我哋
[00:15:59.840 --> 00:16:01.600]  呢一句嘅禱文
[00:16:01.600 --> 00:16:04.440]  係要幫助我哋將我哋嘅中心點
[00:16:04.440 --> 00:16:06.960]  對準返呢一位嘅天父
[00:16:06.960 --> 00:16:12.240]  呢句嘅經文呢句嘅禱文係要提醒我哋要倚靠佢呀
[00:16:12.240 --> 00:16:17.840]  要信得過佢呀
[00:16:17.840 --> 00:16:20.160]  對於啱啱初職呢
[00:16:20.160 --> 00:16:22.160]  出嚟做嘢嘅大家
[00:16:22.160 --> 00:16:24.960]  可能好多唐邊學大家知咩唐邊學呀
[00:16:24.960 --> 00:16:27.160]  即係好多嘅親戚朋友啦係咪
[00:16:27.160 --> 00:16:30.360]  佢會話畀你聽而家搏殺期喎
[00:16:30.360 --> 00:16:33.400]  趁後生搏盡啲啦
[00:16:33.400 --> 00:16:37.280]  做得去得盡啲啦係咪呀
[00:16:37.280 --> 00:16:40.600]  會唔會呀你會有啲朋友咁樣同你講
[00:16:40.600 --> 00:16:43.240]  我哋日用嘅飲食今日刺激我哋
[00:16:43.240 --> 00:16:45.360]  呢一句嘅禱文
[00:16:45.360 --> 00:16:49.160]  正正係要每日去挑戰你
[00:16:49.160 --> 00:16:52.800]  你到底靠緊乜嘢
[00:16:52.800 --> 00:16:55.400]  我識得都有唔少嘅弟兄姊妹
[00:16:55.400 --> 00:16:58.280]  成日做嘢做通宵
[00:16:58.280 --> 00:17:02.200]  其中有一啲都會節啲時間返崇拜
[00:17:02.200 --> 00:17:03.800]  跟住又返返公司做嘢喎
[00:17:03.800 --> 00:17:07.160]  諗住咁樣就叫守咗安息日呀係咪
[00:17:07.160 --> 00:17:09.520]  有一啲支持唔住嘅咁我點呀
[00:17:09.520 --> 00:17:11.960]  離開教會啦
[00:17:11.960 --> 00:17:14.880]  亦都有啲捱到呢患重病
[00:17:14.880 --> 00:17:16.160]  有㗎
[00:17:16.160 --> 00:17:20.200]  弟兄姊妹如果有一日
[00:17:20.200 --> 00:17:22.040]  當你去到一個位
[00:17:22.040 --> 00:17:26.640]  就係連安息日你都可以放棄嘅時候
[00:17:26.640 --> 00:17:29.960]  你知唔知你講緊乜嘢
[00:17:29.960 --> 00:17:32.960]  你知唔知你講緊乜嘢
[00:17:32.960 --> 00:17:34.680]  你喺度同天父講
[00:17:34.680 --> 00:17:37.360]  你同佢講你話我唔需要你啦
[00:17:37.360 --> 00:17:39.960]  因為我日用嘅飲食
[00:17:39.960 --> 00:17:43.440]  我靠自己搞掂啦
[00:17:43.440 --> 00:17:45.680]  你冇講出口
[00:17:45.680 --> 00:17:48.920]  但係你係表達緊一樣嘢
[00:17:48.920 --> 00:17:50.760]  你同神講你話
[00:17:50.760 --> 00:17:52.600]  我係神
[00:17:52.600 --> 00:17:55.960]  我搞掂
[00:17:55.960 --> 00:18:00.000]  其實我諗緊即使係反送中嘅問題都一樣
[00:18:00.000 --> 00:18:03.680]  應該做嘅嘢我哋必須要做
[00:18:03.680 --> 00:18:05.280]  但係做咗應該做嘅嘢
[00:18:05.280 --> 00:18:08.640]  千祈唔好將神嘅工作
[00:18:08.640 --> 00:18:11.560]  將天父嘅工作都搶埋嚟做
[00:18:11.560 --> 00:18:13.280]  歷史嘅發展
[00:18:13.280 --> 00:18:15.080]  對政權嘅審判
[00:18:15.080 --> 00:18:16.840]  呢啲係邊個做㗎
[00:18:16.840 --> 00:18:18.040]  天父做
[00:18:18.040 --> 00:18:20.000]  係天父做
[00:18:20.000 --> 00:18:22.720]  呢一部分我哋需要信佢
[00:18:22.720 --> 00:18:26.360]  需要靠佢
[00:18:26.360 --> 00:18:27.960]  你每日嘅祈禱
[00:18:27.960 --> 00:18:30.480]  到底係我日用嘅飲食
[00:18:30.480 --> 00:18:32.440]  我自己搞掂
[00:18:32.440 --> 00:18:35.120]  定係我日用嘅飲食
[00:18:35.120 --> 00:18:41.200]  今日刺激我哋
[00:18:41.200 --> 00:18:43.880]  除咗依靠佢
[00:18:43.880 --> 00:18:47.920]  有邊一方面可以哄到呢一位天父開心呢
[00:18:47.920 --> 00:18:50.440]  下一句
[00:18:50.440 --> 00:18:53.160]  免我哋嘅債而同我哋免你哋嘅債
[00:18:53.160 --> 00:18:55.200]  我相信大家開始
[00:18:55.200 --> 00:18:57.160]  周圍都有啲朋友
[00:18:57.160 --> 00:18:59.600]  慢慢踏入談婚論嫁嘅時候
[00:18:59.600 --> 00:19:01.800]  有啲甚至乎開始有小朋友
[00:19:01.800 --> 00:19:03.280]  不過記住
[00:19:03.280 --> 00:19:05.480]  唔好對嗰啲小朋友嘅爸爸
[00:19:05.480 --> 00:19:07.040]  特別啱啱生咗BB
[00:19:07.040 --> 00:19:08.840]  你去到人哋屋企
[00:19:08.840 --> 00:19:11.280]  嘩有薑醋食嘅好好呀
[00:19:11.280 --> 00:19:12.640]  你見到個BB你就同佢講
[00:19:12.640 --> 00:19:16.880]  個BB唔係好似你嘅
[00:19:16.880 --> 00:19:18.400]  呢啲真係
[00:19:18.400 --> 00:19:20.760]  我真係聽過人咁講㗎
[00:19:20.760 --> 00:19:25.280]  我唔係吹㗎
[00:19:25.280 --> 00:19:27.040]  呢啲做人嘅道理
[00:19:27.040 --> 00:19:32.720]  哥哥阿占有冇教你哋㗎
[00:19:32.720 --> 00:19:38.800]  唔好亂講嘢呢啲
[00:19:38.800 --> 00:19:42.760]  切膠都有份
[00:19:42.760 --> 00:19:45.240]  做爸爸媽媽當然期望
[00:19:45.240 --> 00:19:47.960]  自己啲小朋友似自己
[00:19:47.960 --> 00:19:49.680]  所以你可以正面啲講嘅
[00:19:49.680 --> 00:19:53.040]  個BB似媽咪多啲
[00:19:53.040 --> 00:19:55.680]  你可以咁講嘅
[00:19:55.680 --> 00:19:59.600]  其實好多人都話我大仔似我似唔似
[00:19:59.600 --> 00:20:01.640]  啱啱教完你哋
[00:20:01.640 --> 00:20:03.800]  教咩你哋
[00:20:03.800 --> 00:20:04.880]  真係
[00:20:04.880 --> 00:20:08.720]  識座唔識座
[00:20:08.720 --> 00:20:12.360]  咁先係㗎嘛真係
[00:20:12.360 --> 00:20:15.080]  取個樣呢我想話呢
[00:20:15.080 --> 00:20:16.720]  其實因為DNA嘅盛傳
[00:20:16.720 --> 00:20:19.360]  我自己有啲期望嘅對於個仔
[00:20:19.360 --> 00:20:22.520]  希望佢喺某啲方面都會似我
[00:20:22.520 --> 00:20:24.680]  佢做天父嘅兒女
[00:20:24.680 --> 00:20:26.080]  天父都預期
[00:20:26.080 --> 00:20:29.000]  我哋喺好多方面都會似佢
[00:20:29.000 --> 00:20:31.080]  其中我相信
[00:20:31.080 --> 00:20:38.720]  重中之重就係要輸
[00:20:38.720 --> 00:20:40.160]  主禱文裏面跟住
[00:20:40.160 --> 00:20:42.120]  我哋睇到嘅第一跟住嗰句係咩呀
[00:20:42.120 --> 00:20:43.880]  免我哋嘅債
[00:20:43.880 --> 00:20:46.760]  如同我哋免你哋嘅債
[00:20:46.760 --> 00:20:48.080]  呢句所講嘅債係咩呢
[00:20:48.080 --> 00:20:50.560]  就係過犯係罪咁解係咪
[00:20:50.560 --> 00:20:52.280]  呢句禱文係咩意思呀
[00:20:52.280 --> 00:20:53.800]  你話唔係喎
[00:20:53.800 --> 00:20:59.960]  神嘅赦免唔係無條件嘅咩
[00:20:59.960 --> 00:21:02.320]  點解呢度好似講緊我哋要赦免人哋嘅罪
[00:21:02.320 --> 00:21:04.960]  神先赦免我哋嘅
[00:21:04.960 --> 00:21:07.400]  唔係神無赦免我哋 饒恕我哋
[00:21:07.400 --> 00:21:09.880]  因為耶穌基督喺十字架上面
[00:21:09.880 --> 00:21:12.440]  佢講嘅第一句係咩嘢呀
[00:21:12.440 --> 00:21:14.520]  佢話父呀 咪嘢呀
[00:21:14.520 --> 00:21:16.280]  赦免他們
[00:21:16.280 --> 00:21:17.560]  因為他們所作的
[00:21:17.560 --> 00:21:21.400]  他們咩呀 唔知道咩係咩
[00:21:21.400 --> 00:21:23.040]  好清楚
[00:21:23.040 --> 00:21:25.120]  呢一位嘅神佢表達咗俾我哋知道
[00:21:25.120 --> 00:21:29.480]  佢好樂意去饒恕我哋
[00:21:29.480 --> 00:21:31.800]  所以呢句禱文要帶出嘅係咩嘢
[00:21:31.800 --> 00:21:33.720]  就係作為天父嘅兒女
[00:21:33.720 --> 00:21:35.560]  我哋應該
[00:21:35.560 --> 00:21:39.800]  我哋應該有一個本質喺裏面
[00:21:39.800 --> 00:21:42.960]  係一個饒恕嘅本質
[00:21:42.960 --> 00:21:44.920]  係本質嘅問題嚟嘅原來
[00:21:44.920 --> 00:21:46.120]  係本質嘅問題
[00:21:46.120 --> 00:21:50.120]  唔係條件
[00:21:50.120 --> 00:21:52.840]  當我哋接受呢一份嘅救恩嘅時候
[00:21:52.840 --> 00:21:57.120]  我哋就係接受一份從天父而嚟嘅饒恕係咪
[00:21:57.120 --> 00:22:00.000]  接受饒恕嘅同時
[00:22:00.000 --> 00:22:03.560]  原來喺我哋嘅裏面有啲嘢發生咗
[00:22:03.560 --> 00:22:09.400]  上帝嘅image 形象resume咗
[00:22:09.400 --> 00:22:14.880]  饒恕嗰部分其實係上帝嘅image嚟嘅
[00:22:14.880 --> 00:22:17.000]  上帝係樂意去饒恕
[00:22:17.000 --> 00:22:18.120]  呢部分應該
[00:22:18.120 --> 00:22:20.320]  我哋呢部分嘅DNA係咪
[00:22:20.320 --> 00:22:22.360]  都應該修復過嚟
[00:22:22.360 --> 00:22:24.200]  係本質嘅問題嚟嘅
[00:22:24.200 --> 00:22:28.840]  係本質嘅問題嚟嘅
[00:22:28.840 --> 00:22:31.000]  仲記唔記得Jesus佢同彼得講
[00:22:31.000 --> 00:22:33.000]  佢話饒恕人要幾多錢
[00:22:33.000 --> 00:22:35.680]  七十個七次
[00:22:35.680 --> 00:22:38.680]  當國王用比喻講
[00:22:38.680 --> 00:22:41.600]  就係國王饒恕咗佢僕人幾多兩
[00:22:41.600 --> 00:22:43.520]  大家都唔記得咗
[00:22:43.520 --> 00:22:45.600]  一千萬
[00:22:45.600 --> 00:22:48.600]  一千萬兩銀子
[00:22:48.600 --> 00:22:50.920]  當國王饒恕咗個僕人咁多
[00:22:50.920 --> 00:22:54.640]  一千萬兩銀子
[00:22:54.640 --> 00:22:59.200]  呢個僕人竟然將個欠佢十兩銀子嘅同伴
[00:22:59.200 --> 00:23:00.160]  收監喎
[00:23:00.160 --> 00:23:05.720]  要佢還債還清咗先可以放佢
[00:23:05.720 --> 00:23:08.400]  可唔可以咁樣
[00:23:08.400 --> 00:23:12.160]  當我哋接受咗天賦呢一條嘅公式
[00:23:12.160 --> 00:23:13.560]  就係乜嘢呀
[00:23:13.560 --> 00:23:16.440]  負一千萬幫我哋reset咗做乜嘢呀
[00:23:16.440 --> 00:23:18.320]  零呀
[00:23:18.320 --> 00:23:19.800]  當佢幫我哋reset咗做零
[00:23:19.800 --> 00:23:21.560]  我哋接受咗呢條公式
[00:23:21.560 --> 00:23:23.760]  原來可以等於喎
[00:23:23.760 --> 00:23:26.960]  當你接受咗呢個公式之後
[00:23:26.960 --> 00:23:28.800]  我哋同時間我哋係講緊
[00:23:28.800 --> 00:23:30.200]  我哋要接受
[00:23:30.200 --> 00:23:33.320]  負十可以等於零㗎喺我哋身上
[00:23:33.320 --> 00:23:35.960]  負五十可以等於零㗎
[00:23:35.960 --> 00:23:38.160]  負一千可以等於零㗎
[00:23:38.160 --> 00:23:43.800]  負九萬九千九百九十九都可以等於零㗎
[00:23:43.800 --> 00:23:46.680]  意思係講緊我哋唔能夠一邊
[00:23:46.680 --> 00:23:50.600]  我哋期望天賦以恩慈以饒恕去對待自己
[00:23:50.600 --> 00:23:53.680]  但另一邊我哋就以公義以不饒恕
[00:23:53.680 --> 00:23:57.160]  去對待我哋身邊嘅人
[00:23:57.160 --> 00:23:58.880]  換個角度嚟講
[00:23:58.880 --> 00:24:02.640]  當我哋能夠真正去饒恕別人嘅時候
[00:24:02.640 --> 00:24:06.680]  我哋先係真正接受緊十字架
[00:24:06.680 --> 00:24:08.760]  接受緊呢份恩典
[00:24:08.760 --> 00:24:11.080]  因為十字架嘅恩典
[00:24:11.080 --> 00:24:16.120]  正正就係饒恕嘅道理
[00:24:16.120 --> 00:24:20.400]  免我哋嘅債如同我哋免了人嘅債
[00:24:20.400 --> 00:24:26.120]  正係要表達出我哋呢一班天賦嘅兒女
[00:24:26.120 --> 00:24:32.320]  理應理應喺饒恕上面慈渠
[00:24:32.320 --> 00:24:38.280]  因為饒恕可能係最難去模型
[00:24:38.280 --> 00:24:44.640]  最突顯出我哋係佢兒女嘅DNA
[00:24:44.640 --> 00:24:47.280]  正話打開咗聖經嘅弟兄姐妹
[00:24:47.280 --> 00:24:48.680]  我又睇吓
[00:24:48.680 --> 00:24:55.080]  完咗主禱文之後跟住十四十五節講啲咩
[00:24:55.080 --> 00:24:58.800]  嗰度講你哋若饒恕人嘅過犯
[00:24:58.800 --> 00:25:01.760]  你哋嘅天賦都必饒恕你哋
[00:25:01.760 --> 00:25:04.280]  你哋如果唔饒恕人
[00:25:04.280 --> 00:25:07.360]  你嘅天賦亦都唔饒恕你哋嘅過犯
[00:25:07.360 --> 00:25:09.280]  接住主禱文
[00:25:09.280 --> 00:25:11.760]  有冇諗過有冇留意到
[00:25:11.760 --> 00:25:13.320]  緊唔緊張
[00:25:13.320 --> 00:25:15.920]  神緊唔緊張呢一個慈渠嘅地方
[00:25:15.920 --> 00:25:18.920]  好緊張
[00:25:18.920 --> 00:25:26.480]  睇得出呢個天賦好預期好想我哋慈渠呢一方面
[00:25:26.480 --> 00:25:28.600]  喺呢個父親節嘅日子
[00:25:28.600 --> 00:25:32.280]  當我哋話想預備一份禮物畀我哋嘅天賦爸爸嘅時間
[00:25:32.280 --> 00:25:34.720]  去讓佢嚟到開心嘅時間
[00:25:34.720 --> 00:25:36.360]  好可能
[00:25:36.360 --> 00:25:41.200]  當我哋能夠從心裏面去饒恕一啲嘅人嘅時候
[00:25:41.200 --> 00:25:54.200]  可能係其中一份俾天賦一份最好嘅禮物
[00:25:54.200 --> 00:25:56.520]  第三個
[00:25:56.520 --> 00:25:57.960]  主禱文跟住落嚟講嘅係
[00:25:57.960 --> 00:26:00.720]  不要我哋陷入時年之潭
[00:26:00.720 --> 00:26:03.000]  救我哋脫離冷惡者
[00:26:03.000 --> 00:26:07.280]  其實我哋人生一定會遇到時潭
[00:26:07.280 --> 00:26:08.720]  就好似過去幾日
[00:26:08.720 --> 00:26:13.280]  我相信大家應該都面對呢個爆粗嘅時潭
[00:26:13.280 --> 00:26:14.800]  有冇呀
[00:26:14.800 --> 00:26:15.520]  有冇呀
[00:26:15.520 --> 00:26:23.520]  冇呀竟然
[00:26:23.520 --> 00:26:25.880]  OK
[00:26:25.880 --> 00:26:29.680]  但係不叫我哋陷入時潭呢一句嘅禱文呢
[00:26:29.680 --> 00:26:31.880]  其實唔係畀藉口畀我哋
[00:26:31.880 --> 00:26:32.880]  嘩神
[00:26:32.880 --> 00:26:34.840]  我同你講咗㗎喇喎
[00:26:34.840 --> 00:26:35.880]  叫你唔好畀我遇到
[00:26:35.880 --> 00:26:37.680]  你都畀我遇到咁冇辦法啦
[00:26:37.680 --> 00:26:39.240]  我都要中落去個時潭裏面㗎啦
[00:26:39.240 --> 00:26:39.920]  係咪
[00:26:39.920 --> 00:26:41.200]  唔係
[00:26:41.200 --> 00:26:44.560]  唔係
[00:26:44.560 --> 00:26:47.080]  講真時潭真係無處不在
[00:26:47.080 --> 00:26:47.920]  好多係咪
[00:26:47.920 --> 00:26:48.760]  有咩呀
[00:26:48.760 --> 00:26:52.800]  我哋成日都講金錢啦權力啦性啦
[00:26:52.800 --> 00:26:53.920]  好危險
[00:26:53.920 --> 00:26:55.600]  亦都好真實
[00:26:55.600 --> 00:26:57.680]  我自己從來都唔敢
[00:26:57.680 --> 00:26:59.680]  唔敢去恥笑呢一啲嘅
[00:26:59.680 --> 00:27:01.840]  或者去鄙視嗰啲呢
[00:27:01.840 --> 00:27:05.760]  跌入咗時潭嗰啲嘅目者嗰啲嘅傳道
[00:27:05.760 --> 00:27:08.840]  因為自己知自己事
[00:27:08.840 --> 00:27:10.600]  真係有誰軟弱
[00:27:10.600 --> 00:27:11.880]  下一句係咩
[00:27:11.880 --> 00:27:13.320]  我不軟弱
[00:27:13.320 --> 00:27:16.520]  每一個都係
[00:27:16.520 --> 00:27:18.160]  或者我後生啲嘅時間啦
[00:27:18.160 --> 00:27:19.360]  細後生啲嘅時候
[00:27:19.360 --> 00:27:22.240]  成日都以為自己可以勝過啲時潭
[00:27:22.240 --> 00:27:25.240]  但係每次望返轉頭嘅時間
[00:27:25.240 --> 00:27:27.200]  原來發現
[00:27:27.200 --> 00:27:30.600]  只不過係神喺度保守住自己
[00:27:30.600 --> 00:27:34.960]  我哋都需要呢有呢一種嘅自知之明
[00:27:34.960 --> 00:27:36.240]  如果用楊射昌
[00:27:36.240 --> 00:27:39.120]  大家唔知叫咩楊醫楊射昌牧師
[00:27:39.120 --> 00:27:42.520]  楊射昌牧師用佢嘅用語就係脆弱感
[00:27:42.520 --> 00:27:45.400]  我哋需要有一種嘅脆弱感
[00:27:45.400 --> 00:27:47.840]  我哋要意識到自己唔掂
[00:27:47.840 --> 00:27:49.920]  我哋意識到我哋需要時刻
[00:27:49.920 --> 00:27:53.560]  去呼求阿爸天父
[00:27:53.560 --> 00:27:56.160]  我哋需要呼求佢
[00:27:56.160 --> 00:27:57.480]  天父阿爸
[00:27:57.480 --> 00:27:59.240]  千祈唔好畀我哋
[00:27:59.240 --> 00:28:03.520]  畀我落入去呢啲時潭入面
[00:28:03.520 --> 00:28:05.240]  不叫我哋陷入時潭
[00:28:05.240 --> 00:28:06.960]  下半句係咩
[00:28:06.960 --> 00:28:10.280]  下半句就係救我哋脫離冷惡者
[00:28:10.280 --> 00:28:13.240]  講嘅係危機意識
[00:28:13.240 --> 00:28:16.440]  如果真係危機感
[00:28:16.440 --> 00:28:18.600]  我想問個冷惡者
[00:28:18.600 --> 00:28:23.600]  會幾時會喺咩地方出手去搞你呀
[00:28:23.600 --> 00:28:25.600]  行下街得唔得呀
[00:28:25.600 --> 00:28:27.160]  得呀
[00:28:27.160 --> 00:28:28.920]  公司做做下嘢得唔得呀
[00:28:28.920 --> 00:28:30.160]  得呀
[00:28:30.160 --> 00:28:31.840]  返教會得唔得呀
[00:28:31.840 --> 00:28:33.520]  得呀
[00:28:33.520 --> 00:28:35.360]  一大班人得唔得呀
[00:28:35.360 --> 00:28:37.480]  一個人呢
[00:28:37.480 --> 00:28:38.920]  陣價得
[00:28:38.920 --> 00:28:44.360]  咁而家呢
[00:28:44.360 --> 00:28:46.480]  呢個惡者佢trap你嘅時間
[00:28:46.480 --> 00:28:48.680]  佢唔會舉紅旗㗎
[00:28:48.680 --> 00:28:52.280]  佢唔會舉黑旗㗎
[00:28:52.280 --> 00:28:56.680]  佢可以任何時候出手
[00:28:56.680 --> 00:29:02.520]  任何時候去害你㗎喎
[00:29:02.520 --> 00:29:03.400]  前日
[00:29:03.400 --> 00:29:04.320]  禮拜幾呀
[00:29:04.320 --> 00:29:05.200]  禮拜四
[00:29:05.200 --> 00:29:06.560]  前日禮拜四
[00:29:06.560 --> 00:29:09.160]  因為我住喺銅鑼灣住喺呢度㗎
[00:29:09.160 --> 00:29:11.600]  咁跟住呢我仔就喺紅磡返學嘅
[00:29:11.600 --> 00:29:14.320]  咁我基本上呢周不時都要帶佢
[00:29:14.320 --> 00:29:15.840]  搭地鐵返學啦咁樣
[00:29:15.840 --> 00:29:17.160]  前日禮拜四啦ok
[00:29:17.160 --> 00:29:19.240]  我又帶住我八歲嘅細仔啦
[00:29:19.240 --> 00:29:20.400]  就搭地鐵返學啦
[00:29:20.400 --> 00:29:23.400]  咁去到油麻地轉車
[00:29:23.400 --> 00:29:27.720]  咁去入油麻地去黃埔
[00:29:27.720 --> 00:29:29.200]  嗰架車嘅時間呢
[00:29:29.200 --> 00:29:31.880]  佢突然間鬆咗個手喎
[00:29:31.880 --> 00:29:34.400]  咁佢就企喺月台嗰度啦
[00:29:34.400 --> 00:29:36.120]  我就喺車入面啦
[00:29:36.120 --> 00:29:40.000]  我隻手就夾住喺個車門嗰度啦ok
[00:29:40.000 --> 00:29:42.480]  咁我估唔到我畀佢煽咗一齊
[00:29:42.480 --> 00:29:44.000]  就竟然做咗呢個嘅
[00:29:44.000 --> 00:29:47.560]  全民不合作運動嘅其中一個人
[00:29:47.560 --> 00:29:50.960]  我仲可能係呢啟動嗰個添呀你明唔明呀
[00:29:50.960 --> 00:29:56.000]  我七點幾就做呢個動作啦你明唔明呀
[00:29:56.000 --> 00:29:59.200]  其實我當時呢淨係得掛住佢個心諗住掛住佢呀
[00:29:59.200 --> 00:30:01.600]  好擔心佢一個人喺車站會點
[00:30:01.600 --> 00:30:04.840]  咁我都諗嘅梗係我掹返隻手出嚟啦咁樣啦
[00:30:04.840 --> 00:30:06.200]  咁算啦應該都冇乜嘢
[00:30:06.200 --> 00:30:07.280]  由佢夾住啦
[00:30:07.280 --> 00:30:08.320]  夾住佢開返隻門啦
[00:30:08.320 --> 00:30:09.720]  佢真係開返隻門嘅
[00:30:09.720 --> 00:30:11.920]  咁就捉返個仔入嚟
[00:30:11.920 --> 00:30:14.520]  我擔心佢啲咩呢
[00:30:14.520 --> 00:30:17.000]  其實而家都唔需要點擔心呀係咪
[00:30:17.000 --> 00:30:18.480]  個個站都有哂玻璃幕門㗎啦
[00:30:18.480 --> 00:30:22.000]  佢都唔會碌落路軌㗎啦係咪我唔使驚㗎係咪
[00:30:22.000 --> 00:30:25.800]  其實我擔心有啲咩突發事情嘅純粹係
[00:30:25.800 --> 00:30:27.960]  突發事情發生嘅時間
[00:30:27.960 --> 00:30:31.440]  其實佢照顧唔到自己
[00:30:31.440 --> 00:30:33.520]  佢太細啦照顧唔到自己
[00:30:33.520 --> 00:30:36.000]  佢冇能力去保護自己
[00:30:36.000 --> 00:30:40.200]  所以我就教佢下一次呢如果再咁樣嘅時候你要點做呀
[00:30:40.200 --> 00:30:42.800]  如果阿媽帶你返返學嘅話呢
[00:30:42.800 --> 00:30:44.480]  你就唔好企喺個站度等佢囉
[00:30:44.480 --> 00:30:46.840]  因為阿媽唔識返返轉頭㗎嘛係咪
[00:30:46.840 --> 00:30:49.720]  我帶呢你就企喺個站度等我啦咁樣
[00:30:49.720 --> 00:30:51.280]  但係呢我千叮萬囑一樣嘢
[00:30:51.280 --> 00:30:54.560]  除咗叫佢下次即係咁樣嘅時間會點做之外呢
[00:30:54.560 --> 00:30:56.440]  我千叮萬囑佢一樣嘢
[00:30:56.440 --> 00:30:57.920]  就係要點樣嘅呢
[00:30:57.920 --> 00:31:00.280]  Stay Connected
[00:31:00.280 --> 00:31:03.400]  咩叫Stay Connected呀
[00:31:03.400 --> 00:31:04.680]  咩叫Stay Connected呀
[00:31:04.680 --> 00:31:06.040]  你哋咪
[00:31:06.040 --> 00:31:07.920]  咩話
[00:31:07.920 --> 00:31:10.280]  A place to reconnect係咪
[00:31:10.280 --> 00:31:12.160]  Reconnect之後要點呀
[00:31:12.160 --> 00:31:14.280]  Stay Connected
[00:31:14.280 --> 00:31:15.680]  持續地咩嘢呀
[00:31:15.680 --> 00:31:16.920]  搏住先得㗎係咪
[00:31:16.920 --> 00:31:20.200]  即係拖住嘅手我叫佢
[00:31:20.200 --> 00:31:21.960]  但係佢轉頭唔記得咗㗎啦
[00:31:21.960 --> 00:31:24.440]  轉頭我又唔見到佢一次㗎你已經
[00:31:24.440 --> 00:31:26.760]  好快手
[00:31:26.760 --> 00:31:28.120]  其實佢唔記得啦係咪
[00:31:28.120 --> 00:31:31.240]  其實我哋一樣係咪
[00:31:31.240 --> 00:31:33.880]  天賦都想我哋Stay Connected
[00:31:33.880 --> 00:31:35.360]  但係我哋都係唔記得
[00:31:35.360 --> 00:31:36.840]  要Connect住佢
[00:31:36.840 --> 00:31:38.840]  我哋轉頭就唔記得
[00:31:38.840 --> 00:31:41.400]  因為我哋嘅脆弱感
[00:31:41.400 --> 00:31:43.840]  同埋我哋嘅危機感
[00:31:43.840 --> 00:31:46.040]  好薄弱
[00:31:46.040 --> 00:31:48.840]  就好似我仔咁樣呀
[00:31:48.840 --> 00:31:51.680]  就好似我仔咁樣
[00:31:51.680 --> 00:31:55.240]  我其實呢原本係唔係遮住佢個樣嘅
[00:31:55.240 --> 00:31:57.480]  我哀怨佢好耐
[00:31:57.480 --> 00:32:01.960]  唔好整個張相出嚟呀
[00:32:01.960 --> 00:32:07.160]  算係遮住佢個樣啦
[00:32:07.160 --> 00:32:08.960]  你知佢講咩呀
[00:32:08.960 --> 00:32:10.520]  使乜驚呀
[00:32:10.520 --> 00:32:13.800]  我可以打低晒所有壞人㗎
[00:32:13.800 --> 00:32:17.200]  你哋係咪咁諗㗎
[00:32:17.200 --> 00:32:19.760]  脆弱感危機感
[00:32:19.760 --> 00:32:21.040]  其實呢個討論
[00:32:21.040 --> 00:32:22.720]  俾我哋意識到
[00:32:22.720 --> 00:32:24.920]  我哋自己嘅人自己呀
[00:32:24.920 --> 00:32:27.640]  越嚟越自大
[00:32:27.640 --> 00:32:29.320]  我哋唔再想
[00:32:29.320 --> 00:32:32.880]  唔再願意成日都拖住天賦嘅手
[00:32:32.880 --> 00:32:35.400]  我哋想揮得佢嘅手
[00:32:35.400 --> 00:32:38.200]  因為今日個我哋好巴閉
