
[00:00:00.000 --> 00:00:06.000]  邱子貝 我想這個世界每一天都在變化
[00:22:12.560 --> 00:22:16.280]  最後是會走向滅亡
[00:22:16.280 --> 00:22:18.800]  一個家庭也是如此
[00:22:18.800 --> 00:22:29.160]  當然你會說哪有一對夫妻不吵架的呢
[00:22:29.160 --> 00:22:31.840]  但是請問講這句話的時候
[00:22:31.840 --> 00:22:36.880]  我們覺得吵架好嗎?
[00:22:36.880 --> 00:22:38.960]  不好,是吧?
[00:22:38.960 --> 00:22:44.160]  不是給自己找理由吧?
[00:22:44.160 --> 00:22:48.480]  吵吵吵,很多的夫妻吵到後來就怎麼樣?
[00:22:48.480 --> 00:22:51.480]  就sayonara
[00:22:51.480 --> 00:22:52.280]  是不是?
[00:22:52.280 --> 00:22:54.360]  拜拜
[00:22:54.360 --> 00:22:58.640]  有時候爲一件小事情可以吵翻天,有沒有?
[00:22:58.640 --> 00:22:59.880]  有沒有?
[00:22:59.880 --> 00:23:03.120]  幸主時間久一點的回想一下
[00:23:03.120 --> 00:23:06.000]  有時候剛剛結婚的時候你爲了一些什麼事情吵
[00:23:06.000 --> 00:23:07.800]  真覺得說很幼稚
[00:23:07.800 --> 00:23:10.040]  有沒有?我以前很幼稚
[00:23:10.040 --> 00:23:15.440]  跟你旁邊說不要那麼幼稚
[00:23:15.440 --> 00:23:16.880]  可是你就看見
[00:23:16.880 --> 00:23:21.000]  我們的老我就是如此的幼稚
[00:23:21.000 --> 00:23:23.680]  我們的老我
[00:23:23.680 --> 00:23:25.360]  我們的自我中心
[00:23:25.360 --> 00:23:28.720]  我們的舊人在我們的裏面
[00:23:28.720 --> 00:23:34.200]  他好像是一個嬰孩一樣
[00:23:34.200 --> 00:23:36.520]  意思就是他沒有長大
[00:23:36.520 --> 00:23:38.600]  老我要死掉
[00:23:38.600 --> 00:23:41.640]  對不起,應該講我們的那個新的人在我們裏面
[00:23:41.640 --> 00:23:43.240]  好像是嬰孩一樣,對不對?
[00:23:43.240 --> 00:23:44.560]  老我很大
[00:23:44.560 --> 00:23:47.440]  但是我們的新我呢
[00:23:47.440 --> 00:23:49.160]  神賜給我們那個新的我呢
[00:23:49.160 --> 00:23:50.640]  那個新的生命呢
[00:23:50.640 --> 00:23:52.240]  還是一個baby
[00:23:52.240 --> 00:23:56.200]  所以你永遠打不過這個老我
[00:23:56.200 --> 00:23:58.840]  這個老我強大到一個地步
[00:23:58.840 --> 00:24:00.920]  好像哥利亞一樣
[00:24:00.920 --> 00:24:03.760]  你根本無法打敗他
[00:24:03.760 --> 00:24:04.720]  親愛的同事們
[00:24:04.720 --> 00:24:08.560]  這是今天很多不信神的人他的問題
[00:24:08.560 --> 00:24:11.520]  沒有神的人根本都是老我
[00:24:11.520 --> 00:24:12.800]  是吧
[00:24:12.800 --> 00:24:14.920]  但是我們信了主的人
[00:24:14.920 --> 00:24:20.160]  需要天天的背起十架蛇脊來跟隨主
[00:24:22.440 --> 00:24:24.080]  那麼怎麼樣子
[00:24:24.080 --> 00:24:30.600]  我們才能夠成爲一羣合一的團體呢?
[00:24:30.600 --> 00:24:32.960]  剛纔我們讀的那三個聖經裏面
[00:24:32.960 --> 00:24:36.920]  你會發現都在強調一件事情
[00:24:36.920 --> 00:24:39.600]  就是在基督的裏面
[00:24:39.600 --> 00:24:42.720]  叫萬有地上一切所有的
[00:24:42.720 --> 00:24:46.880]  都在基督裏面同歸於一
[00:24:46.880 --> 00:24:47.840]  看到沒有
[00:24:47.840 --> 00:24:50.560]  在基督裏面同歸於一
[00:24:50.560 --> 00:24:52.520]  保羅在這裏也提到說
[00:24:52.520 --> 00:24:53.760]  藉着基督
[00:24:53.760 --> 00:24:55.280]  藉着他
[00:24:55.280 --> 00:24:57.760]  因着耶穌基督的緣故
[00:24:57.760 --> 00:25:01.320]  他拆掉了我們中間隔斷的牆
[00:25:01.320 --> 00:25:03.800]  使得我們與神和好
[00:25:03.800 --> 00:25:08.880]  然後我們彼此之間能夠彼此和好
[00:25:08.880 --> 00:25:10.200]  換句話說
[00:25:10.200 --> 00:25:13.160]  如果我們本來沒有耶穌基督
[00:25:13.160 --> 00:25:15.720]  我們跟神是什麼
[00:25:15.720 --> 00:25:18.000]  我們是跟神是不好的
[00:25:18.000 --> 00:25:21.760]  我們跟神是遠離神的人
[00:25:21.760 --> 00:25:23.640]  我們彼此之間是什麼
[00:25:23.640 --> 00:25:25.160]  我們彼此之間是不好的
[00:25:25.160 --> 00:25:29.600]  是敵對的
[00:25:29.600 --> 00:25:31.800]  所以這是神
[00:25:31.800 --> 00:25:34.760]  藉着他的兒子耶穌基督
[00:25:34.760 --> 00:25:39.000]  要藉着他定在十誡上面所做的這件工作
[00:25:39.000 --> 00:25:41.360]  就是每一次當我們在這裏
[00:25:41.360 --> 00:25:42.080]  守聖禪的時候
[00:25:42.080 --> 00:25:44.200]  請你記得一件事情
[00:25:44.200 --> 00:25:46.880]  耶穌基督定十誡
[00:25:46.880 --> 00:25:51.680]  不是一個很成就的一個古老的故事
[00:25:51.680 --> 00:25:53.720]  耶穌基督的十誡
[00:25:53.720 --> 00:25:57.240]  是人生當中我們可以靠着他
[00:25:57.240 --> 00:25:59.120]  來勝過一切困難
[00:25:59.120 --> 00:26:00.960]  一切的壓力
[00:26:00.960 --> 00:26:05.000]  一切的挑戰的根據
[00:26:05.000 --> 00:26:07.920]  也是因着耶穌基督的十誡
[00:26:07.920 --> 00:26:10.360]  也是我們能夠得勝老我
[00:26:10.360 --> 00:26:11.800]  勝過我們自己
[00:26:11.800 --> 00:26:13.720]  勝過我們這個老脾氣
[00:26:13.720 --> 00:26:16.080]  勝過我們這個救我的人
[00:26:16.080 --> 00:26:19.120]  的唯一的方法
[00:26:19.120 --> 00:26:22.600]  所以藉着在基督的裏面
[00:26:22.600 --> 00:26:26.440]  我們才能夠真正的合一
[00:26:26.440 --> 00:26:28.520]  什麼叫在基督裏
[00:26:28.520 --> 00:26:30.280]  丟子妹
[00:26:30.280 --> 00:26:33.120]  你在基督裏嗎
[00:26:33.120 --> 00:26:35.240]  你在基督裏嗎
[00:26:35.240 --> 00:26:37.720]  在嗎
[00:26:37.720 --> 00:26:38.880]  還是
[00:26:38.880 --> 00:26:41.920]  禮拜天在
[00:26:41.920 --> 00:26:42.720]  天天都在
[00:26:42.720 --> 00:26:44.600]  哈雷路亞
[00:26:44.600 --> 00:26:46.440]  你在基督裏嗎
[00:26:46.440 --> 00:26:48.920]  我們需要常常問這件事情
[00:26:48.920 --> 00:26:52.600]  你在基督裏嗎
[00:26:52.600 --> 00:26:54.960]  這個答案
[00:26:54.960 --> 00:26:55.680]  這個題目
[00:26:55.680 --> 00:26:57.560]  這個問題
[00:26:57.560 --> 00:27:00.600]  我們可以分兩個階段來談
[00:27:00.600 --> 00:27:02.000]  第一個就是
[00:27:02.000 --> 00:27:03.960]  你是在基督裏
[00:27:03.960 --> 00:27:08.040]  還是你在基督外
[00:27:08.040 --> 00:27:09.000]  也就是說
[00:27:09.000 --> 00:27:11.240]  你是屬基督的
[00:27:11.240 --> 00:27:13.200]  你還是
[00:27:13.200 --> 00:27:15.720]  在基督以外
[00:27:15.720 --> 00:27:17.720]  是屬魔鬼的
[00:27:17.720 --> 00:27:18.960]  只有這兩個
[00:27:18.960 --> 00:27:20.600]  只有這兩個歸屬
[00:27:20.600 --> 00:27:21.400]  所以已經清楚了
[00:27:21.400 --> 00:27:22.560]  我們可以只有這兩個歸屬
[00:27:22.560 --> 00:27:23.280]  沒有別的
[00:27:23.280 --> 00:27:24.840]  是不是
[00:27:24.840 --> 00:27:27.440]  因爲全世界都握在那
[00:27:27.440 --> 00:27:30.400]  惡者的手下
[00:27:30.400 --> 00:27:31.760]  所以你不是屬基督的
[00:27:31.760 --> 00:27:33.480]  你是屬誰呢
[00:27:33.480 --> 00:27:35.800]  你是屬魔鬼的
[00:27:35.800 --> 00:27:37.280]  那我請問丁永子妹
[00:27:37.280 --> 00:27:39.600]  你是屬誰的
[00:27:39.600 --> 00:27:41.120]  你是屬基督的嗎
[00:27:41.120 --> 00:27:42.640]  跟你旁邊說
[00:27:42.640 --> 00:27:49.920]  你要屬基督啊
[00:27:49.920 --> 00:27:54.000]  你的家要成爲一個屬基督的家
[00:27:54.000 --> 00:27:55.920]  你的家要在基督裏面
[00:27:55.920 --> 00:28:02.800]  纔會有真正的和睦
[00:28:02.800 --> 00:28:07.560]  我曾經跟丁永子妹分享過
[00:28:07.560 --> 00:28:10.360]  我從小的我們家
[00:28:10.360 --> 00:28:13.000]  是沒有耶穌基督的
[00:28:13.000 --> 00:28:17.600]  我們是拜拜的
[00:28:17.600 --> 00:28:23.440]  所以我們家在我成長的過程當中
[00:28:23.440 --> 00:28:25.600]  就是風聲雨聲麻將聲
[00:28:25.600 --> 00:28:31.400]  聲聲鹿兒
[00:28:31.400 --> 00:28:38.720]  其實那個風聲雨聲就是吵架聲
[00:28:38.720 --> 00:28:40.960]  所以我小學四年級
[00:28:40.960 --> 00:28:44.360]  我就會打麻將
[00:28:44.360 --> 00:28:45.160]  假以時日
[00:28:45.160 --> 00:28:47.480]  我今天如果繼續這樣練功夫的話
[00:28:47.480 --> 00:28:52.160]  不得了
[00:28:52.160 --> 00:28:54.160]  還好小學五年級
[00:28:54.160 --> 00:28:57.760]  一個同學把我帶到教會
[00:28:57.760 --> 00:29:02.880]  真是神拯救我
[00:29:02.880 --> 00:29:08.680]  所以我成爲我們家第一個信耶穌的人
[00:29:08.680 --> 00:29:17.560]  然後一步一步的到了我大學畢業
[00:29:17.560 --> 00:29:20.680]  其實我清楚知道神已經呼召我
[00:29:20.680 --> 00:29:22.960]  只是我沒有跟家人講
[00:29:22.960 --> 00:29:24.080]  然後在一個累贅當中
[00:29:24.080 --> 00:29:26.760]  神呼召我做傳道人
[00:29:26.760 --> 00:29:31.400]  就在大學畢業的前一段時間
[00:29:31.400 --> 00:29:34.320]  我就寫信跟我爸爸說
[00:29:34.320 --> 00:29:39.280]  我要去獨身學院
[00:29:39.280 --> 00:29:42.360]  好 美根羅斯德的秀
[00:29:42.360 --> 00:29:43.480]  兄弟們
[00:29:43.480 --> 00:29:44.760]  可能你聽我講我的見證
[00:29:44.760 --> 00:29:45.480]  講過很多次
[00:29:45.480 --> 00:29:46.640]  沒有關係
[00:29:46.640 --> 00:29:49.320]  你要常常講你的見證
[00:29:49.320 --> 00:29:50.840]  你要常常講你的見證
[00:29:50.840 --> 00:29:53.120]  傳福音要先講你的見證
[00:29:53.120 --> 00:29:54.480]  你講講講
[00:29:54.480 --> 00:29:56.280]  你纔會常常提醒你
[00:29:56.280 --> 00:29:58.880]  我們是何等蒙恩的一個人
[00:29:58.880 --> 00:30:00.560]  你自己的故事常常講
[00:30:00.560 --> 00:30:01.400]  講到一個地步
[00:30:01.400 --> 00:30:03.320]  你非常熟悉
[00:30:03.320 --> 00:30:04.320]  隨時隨地
[00:30:04.320 --> 00:30:05.720]  你說我勢力背不起來
[00:30:05.720 --> 00:30:07.080]  你說我福音橋背不熟
[00:30:07.080 --> 00:30:07.800]  沒關係
[00:30:07.800 --> 00:30:09.760]  你的見證應該講得很清楚
[00:30:09.760 --> 00:30:12.400]  你的見證應該是怎麼樣
[00:30:12.400 --> 00:30:14.320]  信守戀來
[00:30:14.320 --> 00:30:15.120]  是不是
[00:30:15.120 --> 00:30:16.760]  匆匆忙忙
[00:30:16.760 --> 00:30:21.120]  遊刃有餘
[00:30:21.120 --> 00:30:22.600]  不要一上臺做見證
[00:30:22.600 --> 00:30:23.320]  哎呀
[00:30:23.320 --> 00:30:27.720]  結果匆匆忙忙
[00:30:27.720 --> 00:30:33.120]  下面就不要說了
[00:30:33.120 --> 00:30:38.760]  所以當我神呼召我出來
[00:30:38.760 --> 00:30:39.880]  很奇妙的
[00:30:39.880 --> 00:30:41.760]  上帝透過這一個方式
[00:30:41.760 --> 00:30:44.720]  讓我的爸爸被受刺激了
[00:30:44.720 --> 00:30:49.320]  刺激得非常的深
[00:30:49.320 --> 00:30:52.920]  後來我就請我們教會的牧師去探訪他
[00:30:52.920 --> 00:30:55.080]  那個牧師很好
[00:30:55.080 --> 00:30:55.840]  半年之後
[00:30:55.840 --> 00:31:03.320]  我父親信主了
[00:31:03.320 --> 00:31:05.160]  從我父親開始信主
[00:31:05.160 --> 00:31:06.840]  我的嫂嫂開始信主
[00:31:06.840 --> 00:31:08.440]  我的哥哥開始信主
[00:31:08.440 --> 00:31:10.160]  我的姐姐開始信主
[00:31:10.160 --> 00:31:11.160]  一個一個的
[00:31:11.160 --> 00:31:14.360]  我們家的人信主了
[00:31:14.360 --> 00:31:17.280]  所以從那個之後
[00:31:17.280 --> 00:31:21.520]  我們家不再是吵架聲
[00:31:21.520 --> 00:31:22.440]  麻將聲
[00:31:22.440 --> 00:31:24.560]  聲聲入耳
[00:31:24.560 --> 00:31:27.560]  我們家是歌唱聲
[00:31:27.560 --> 00:31:29.840]  歡笑聲
[00:31:29.840 --> 00:31:30.880]  聲聲入耳
[00:31:30.880 --> 00:31:33.480]  Amen
[00:31:33.480 --> 00:31:35.080]  丟子妹
[00:31:35.080 --> 00:31:36.320]  你的家人
[00:31:36.320 --> 00:31:37.040]  你的先生
[00:31:37.040 --> 00:31:37.720]  你的太太
[00:31:37.720 --> 00:31:39.720]  你的孩子還沒有信主
[00:31:39.720 --> 00:31:44.920]  你不要把它當做是無所謂
[00:31:44.920 --> 00:31:47.600]  我看到有一些父母親孩子
[00:31:47.600 --> 00:31:49.480]  大學之後離開家
[00:31:49.480 --> 00:31:52.160]  大學之後就不信主了
[00:31:52.160 --> 00:31:54.360]  父母親提起來的時候
[00:31:54.360 --> 00:31:58.560]  沒有什麼特別的感覺
[00:31:58.560 --> 00:31:59.000]  丟子妹
[00:31:59.000 --> 00:32:01.640]  如果你都不覺得你的孩子沒有信主
[00:32:01.640 --> 00:32:04.680]  這件事情是非常嚴重的一件事情
[00:32:04.680 --> 00:32:07.120]  你怎麼希望別人幫你的忙
[00:32:07.120 --> 00:32:08.520]  瞭解我意思嗎
[00:32:08.520 --> 00:32:11.640]  你真的要爲他流淚禱告嗎
[00:32:11.640 --> 00:32:12.600]  希望主啊
[00:32:12.600 --> 00:32:14.720]  你把他帶回來嗎
[00:32:14.720 --> 00:32:16.320]  我發現很多父母親不care
[00:32:16.320 --> 00:32:17.720]  是因爲他自己的信仰
[00:32:17.720 --> 00:32:20.480]  他也不care
[00:32:20.480 --> 00:32:21.600]  親愛的丟子妹
[00:32:21.600 --> 00:32:24.040]  如果你真知道這位主
[00:32:24.040 --> 00:32:26.000]  這麼樣子的重要
[00:32:26.000 --> 00:32:28.280]  一切的問題都在他的裏面
[00:32:28.280 --> 00:32:30.000]  沒有認識這位耶穌基督
[00:32:30.000 --> 00:32:31.480]  你再有怎麼樣成就
[00:32:31.480 --> 00:32:32.400]  你功成名就
[00:32:32.400 --> 00:32:33.640]  你再有多少錢
[00:32:33.640 --> 00:32:41.200]  都是枉然
[00:32:41.200 --> 00:32:45.040]  所以我們要好好的爲我們的家人
[00:32:45.040 --> 00:32:47.760]  爲我們還不信主的這些親戚朋友
[00:32:47.760 --> 00:32:49.160]  我們要爲他們禱告
[00:32:49.160 --> 00:32:51.560]  代理他們信主
[00:32:51.560 --> 00:32:53.440]  這是一件很重要的事情
[00:32:53.440 --> 00:32:54.960]  我們今天講全家侍奉主
[00:32:54.960 --> 00:32:55.720]  第一件事情
[00:32:55.720 --> 00:32:57.280]  全家需要信主啊
[00:32:57.280 --> 00:32:59.760]  你不信主還是什麼侍奉主呢
[00:32:59.760 --> 00:33:01.200]  對不對
[00:33:01.200 --> 00:33:02.520]  所以你最重要的
[00:33:02.520 --> 00:33:06.960]  你先把他家人要帶到你主的面前來
[00:33:06.960 --> 00:33:10.880]  那麼當我們都在基督的裏面的時候
[00:33:10.880 --> 00:33:13.440]  你可以看見我們的家就不一樣了
[00:33:13.440 --> 00:33:15.720]  以前我們家每一次過年的時候
[00:33:15.720 --> 00:33:17.760]  大家聚在一起喫完飯之後
[00:33:17.760 --> 00:33:19.760]  那就精彩了
[00:33:19.760 --> 00:33:22.760]  小孩子玩他們的
[00:33:22.760 --> 00:33:26.800]  大人就打麻將
[00:33:26.800 --> 00:33:30.040]  我們家過年可以擺兩桌
[00:33:30.040 --> 00:33:32.080]  兩桌都不夠
[00:33:32.080 --> 00:33:33.080]  因爲房子的關係
[00:33:33.080 --> 00:33:34.640]  所以只能擺兩桌
[00:33:34.640 --> 00:33:35.880]  所以大家輪番上陣
[00:33:35.880 --> 00:33:40.480]  你懂意思是啥
[00:33:40.480 --> 00:33:42.760]  現在不需要了
[00:33:42.760 --> 00:33:44.400]  現在大家喫完飯
[00:33:44.400 --> 00:33:45.760]  大家一起
[00:33:45.760 --> 00:33:51.000]  全家聚在一起分享唱詩歌
[00:33:51.000 --> 00:33:53.280]  親愛的兄弟姐妹
[00:33:53.280 --> 00:33:54.000]  不容易啊
[00:33:54.000 --> 00:33:57.480]  這個過程不容易啊
[00:33:57.480 --> 00:34:02.440]  一個老妖要能夠出頭啊
[00:34:02.440 --> 00:34:04.480]  真是不容易啊
[00:34:04.480 --> 00:34:05.840]  可是靠着上帝
[00:34:05.840 --> 00:34:09.080]  我們可以凡事都能
[00:34:09.080 --> 00:34:10.400]  在基督的裏面
[00:34:10.400 --> 00:34:12.920]  我們都能
[00:34:12.920 --> 00:34:13.840]  你若能信
[00:34:13.840 --> 00:34:16.400]  在信的人凡事都能
[00:34:16.400 --> 00:34:17.720]  抓住神的應許
[00:34:17.720 --> 00:34:18.960]  所以應許我們說
[00:34:18.960 --> 00:34:20.040]  當信主耶穌
[00:34:20.040 --> 00:34:23.760]  你和你一家都必得救
[00:34:23.760 --> 00:34:25.520]  Amen
[00:34:25.520 --> 00:34:27.800]  所以御主一家信了主之後
[00:34:27.800 --> 00:34:31.320]  他們全家就都很喜樂
[00:34:31.320 --> 00:34:35.560]  看到沒有
[00:34:35.560 --> 00:34:37.600]  第二
[00:34:37.600 --> 00:34:41.760]  在基督裏面的意思
[00:34:41.760 --> 00:34:42.960]  在基督裏面的意思
[00:34:42.960 --> 00:34:46.320]  代表是一個關係
[00:34:46.320 --> 00:34:47.160]  就像我剛講的
[00:34:47.160 --> 00:34:49.560]  你不是一個禮拜天
[00:34:49.560 --> 00:34:50.520]  來到這裏
[00:34:50.520 --> 00:34:54.160]  表示你是基督徒
[00:34:54.160 --> 00:34:55.640]  那隻能說你是
[00:34:55.640 --> 00:35:01.240]  星期天的基督徒
[00:35:01.240 --> 00:35:03.200]  在基督裏的意思
[00:35:03.200 --> 00:35:08.400]  是住在基督裏
[00:35:08.400 --> 00:35:09.920]  我們來看看
[00:35:09.920 --> 00:35:11.880]  傳道書第四章十二節
[00:35:11.880 --> 00:35:12.640]  我們想念好不好
[00:35:12.640 --> 00:35:13.760]  來 請
[00:35:13.760 --> 00:35:16.600]  有人公聖孤身一人
[00:35:16.600 --> 00:35:19.520]  若有二人便能抵擋他
[00:35:19.520 --> 00:35:24.120]  三股合成的繩子不容易折斷
[00:35:24.120 --> 00:35:26.520]  前面兩句話我們都瞭解
[00:35:26.520 --> 00:35:28.600]  一個人孤身
[00:35:28.600 --> 00:35:31.440]  兩個人就能夠抵擋
[00:35:31.440 --> 00:35:34.760]  那請問三股合成的繩子
[00:35:34.760 --> 00:35:40.920]  這三股是哪三股
[00:35:40.920 --> 00:35:47.480]  所以這兩個人再加上一個誰
[00:35:47.480 --> 00:35:49.600]  如果用在我們夫妻關係
[00:35:49.600 --> 00:35:51.280]  所以有人把它發展出來
[00:35:51.280 --> 00:35:53.240]  這個叫做婚姻鐵三角
[00:35:53.240 --> 00:35:55.640]  有沒有
[00:35:55.640 --> 00:35:57.400]  其實我去查了一下
[00:35:57.400 --> 00:35:59.880]  這個婚姻鐵三角
[00:35:59.880 --> 00:36:01.480]  原本是一個心理學家
[00:36:01.480 --> 00:36:03.880]  美國心理學家
[00:36:03.880 --> 00:36:07.560]  他提出來的一個叫做
[00:36:07.560 --> 00:36:09.840]  愛情三陰論
[00:36:09.840 --> 00:36:12.840]  三陰論 陰術的陰
[00:36:12.840 --> 00:36:15.320]  他認爲說一段完整且長久的婚姻
[00:36:15.320 --> 00:36:18.760]  是由三個核心元素組成的
[00:36:18.760 --> 00:36:22.080]  這三個叫做親密
[00:36:22.080 --> 00:36:25.200]  第二個叫做激情
[00:36:25.200 --> 00:36:28.840]  第三個叫做承諾
[00:36:28.840 --> 00:36:32.720]  他說如果這三個在你的婚姻當中都有的話
[00:36:32.720 --> 00:36:38.480]  這就是一個完美的婚姻了
[00:36:38.480 --> 00:36:43.720]  我覺得他在講的是一個烏托邦
[00:36:43.720 --> 00:36:46.560]  你現在就是美
[00:36:46.560 --> 00:36:51.000]  你想不想跟妻子intimacy的關係
[00:36:51.000 --> 00:36:56.520]  你想不想你們之間是有passion的
[00:36:56.520 --> 00:37:00.160]  夫妻之間充滿了強烈的吸引力
[00:37:00.160 --> 00:37:04.000]  浪漫感受
[00:37:04.000 --> 00:37:06.440]  每次在一起都很興奮
[00:37:06.440 --> 00:37:09.680]  像初戀一樣
[00:37:09.680 --> 00:37:11.000]  有沒有
[00:37:11.000 --> 00:37:14.680]  有沒有 想不想
[00:37:14.680 --> 00:37:17.040]  想嗎
[00:37:17.040 --> 00:37:22.040]  想 想歸想 做得到嗎
[00:37:22.040 --> 00:37:26.720]  你一看他那個表情要罵人的時候
[00:37:26.720 --> 00:37:30.200]  那個浪漫就沒了
[00:37:30.200 --> 00:37:34.360]  想跟他在一起的感覺都沒了 有沒有
[00:37:34.360 --> 00:37:36.840]  是不是 那怎麼辦
[00:37:36.840 --> 00:37:39.000]  所以你會發現所有這一些心理學
[00:37:39.000 --> 00:37:43.920]  如果不是在這個所謂的基督的
[00:37:43.920 --> 00:37:45.720]  用神的話語
[00:37:45.720 --> 00:37:47.160]  回到神的話語裏面
[00:37:47.160 --> 00:37:49.960]  你會發現很多是一些技巧或者一些教導
[00:37:49.960 --> 00:37:52.640]  或者是一些理論的東西
[00:37:52.640 --> 00:37:54.520]  或者是一些理想
[00:37:54.520 --> 00:37:57.920]  但是你很難做得到
[00:37:57.920 --> 00:37:59.800]  很難做得到
[00:37:59.800 --> 00:38:02.240]  我們怎麼樣子才能夠如此呢
[00:38:02.240 --> 00:38:07.320]  所以這個婚姻鐵三角告訴我們說
[00:38:07.320 --> 00:38:10.120]  這個婚姻鐵三角是什麼意思呢
[00:38:10.120 --> 00:38:16.240]  你看見當丈夫跟神之間的關係
[00:38:16.240 --> 00:38:18.400]  如果越來越接近的時候
[00:38:18.400 --> 00:38:22.640]  做妻子的跟神的關係越來越接近的時候
[00:38:22.640 --> 00:38:25.440]  一直往前走 往上走
[00:38:25.440 --> 00:38:26.760]  到達了
[00:38:26.760 --> 00:38:29.560]  你看見沒有
[00:38:29.560 --> 00:38:31.880]  你看那個虛線了沒有
[00:38:31.880 --> 00:38:34.960]  所以越往前跟神的關係越接近
[00:38:34.960 --> 00:38:37.840]  彼此之間的關係是怎麼樣
[00:38:37.840 --> 00:38:39.120]  也越接近
[00:38:39.120 --> 00:38:41.040]  瞭解這個意思嗎
[00:38:41.040 --> 00:38:44.440]  所以這個叫做婚姻的鐵三角
[00:38:44.440 --> 00:38:50.840]  也就是說你的婚姻當中要有第三者
[00:38:50.840 --> 00:38:55.960]  第三者 懂嗎
[00:38:55.960 --> 00:38:57.520]  這不是我說的
[00:38:57.520 --> 00:39:02.680]  這是由另外一個基督徒的婚姻專家提出來的
[00:39:02.680 --> 00:39:06.280]  這個叫做葛福偉牧師 也是我們葛家的
[00:39:06.280 --> 00:39:10.960]  不過他的last name叫做Kipferver
[00:39:10.960 --> 00:39:12.960]  怎麼會翻成葛
[00:39:12.960 --> 00:39:14.880]  他中文叫做葛福偉
[00:39:14.880 --> 00:39:20.040]  是在GooTV 現在非常在promote他
[00:39:20.040 --> 00:39:24.080]  他提出一個所謂的三方盟約
[00:39:24.080 --> 00:39:30.480]  他說這個第三者不是指的破壞關係的那個第三者
[00:39:30.480 --> 00:39:34.840]  這個第三者是指的聽我們禱告的神
[00:39:34.840 --> 00:39:37.840]  所以他的意思就是這裏所說的
[00:39:37.840 --> 00:39:39.240]  是哪裏所說的呢
[00:39:39.240 --> 00:39:44.680]  就是我們夫妻之間要藉着同心合一的禱告
[00:39:44.680 --> 00:39:47.720]  以至於讓第三者可以介入
[00:39:47.720 --> 00:39:48.720]  懂這意思嗎
[00:39:48.720 --> 00:39:51.920]  邀請這位第三者進入我們的婚姻當中
[00:39:51.920 --> 00:39:52.840]  親愛的兄弟姐妹
[00:39:52.840 --> 00:39:56.200]  這個原則聖經裏邊哪邊告訴我們的
[00:39:56.200 --> 00:39:57.640]  我們一起來唸好不好
[00:39:57.640 --> 00:40:02.440]  法帶於福音18:19-20 來預備請
[00:40:02.440 --> 00:40:08.000]  有兩個人在地上同心合一地求什麼事
[00:40:08.000 --> 00:40:12.040]  我們在天上的父必爲他們成全
[00:40:12.040 --> 00:40:16.240]  因爲兩三個人奉我的名聚會
[00:40:16.240 --> 00:40:19.200]  那裏就有我在他們中間
[00:40:19.200 --> 00:40:20.360]  你注意看
[00:40:20.360 --> 00:40:25.360]  前面提到兩個人同心合一地禱告
[00:40:25.360 --> 00:40:27.560]  神就怎麼樣
[00:40:27.560 --> 00:40:30.080]  神必爲他們成全
[00:40:30.080 --> 00:40:33.200]  神有沒有說可能
[00:40:33.200 --> 00:40:36.160]  大概80%
[00:40:36.160 --> 00:40:37.080]  有沒有
[00:40:37.080 --> 00:40:38.400]  他說什麼
[00:40:38.400 --> 00:40:40.560]  他說必
[00:40:40.560 --> 00:40:42.160]  必爲你們成全
[00:40:42.160 --> 00:40:43.960]  當你們夫妻禱告
[00:40:43.960 --> 00:40:47.280]  當我們教會弟兄姊妹同心禱告
[00:40:47.280 --> 00:40:49.880]  當我們同心合一地來祈求的時候
[00:40:49.880 --> 00:40:52.920]  當我們的國家一起同心合一禱告
[00:40:52.920 --> 00:40:59.440]  神就會讓我們同心合一禱告的那個事情就成全了
[00:40:59.440 --> 00:41:10.200]  美國在諾曼第登陸的時候
[00:41:10.200 --> 00:41:12.400]  美國總統羅斯福提出來
[00:41:12.400 --> 00:41:16.440]  在廣播邀請全美國的百姓
[00:41:16.440 --> 00:41:19.840]  一起來爲着這一次的登陸
[00:41:19.840 --> 00:41:22.720]  這一次的戰役禱告
[00:41:22.720 --> 00:41:23.880]  感謝主
[00:41:23.880 --> 00:41:26.560]  諾曼第登陸打勝仗
[00:41:26.560 --> 00:41:31.720]  扭轉了整個的這個世界大戰的結果
[00:41:31.720 --> 00:41:34.600]  親愛的同志們
[00:41:34.600 --> 00:41:36.880]  今天
[00:41:36.880 --> 00:41:39.360]  我們這個國家處在一個
[00:41:39.360 --> 00:41:42.320]  彼此對立的環境當中
[00:41:42.320 --> 00:41:44.240]  你叫大家禱告
[00:41:44.240 --> 00:41:47.120]  有的人還根本甩你都不甩
[00:41:47.120 --> 00:41:50.640]  是不是
[00:41:50.640 --> 00:41:52.520]  這是一個根本的問題
[00:41:52.520 --> 00:41:54.720]  這是今天美國根本的問題
[00:41:54.720 --> 00:41:57.440]  當我們不以這位神爲我們的神的時候
[00:41:57.440 --> 00:41:59.320]  我們就沒有一個common ground
[00:41:59.320 --> 00:42:02.600]  我們就沒有一個共同的可以連在一起的
[00:42:02.600 --> 00:42:04.280]  你懂這意思嗎
[00:42:04.280 --> 00:42:07.440]  這就是使我們分歧的原因一個根本的原因
[00:42:07.440 --> 00:42:08.520]  那麼第二
[00:42:08.520 --> 00:42:09.600]  親愛的同志們
[00:42:09.600 --> 00:42:12.760]  教會需要同心合一
