
[00:00:00.000 --> 00:00:03.040]  今日呢我哋繼續呢一個Worship嘅Series
[00:14:53.400 --> 00:14:54.920]  也不可以為自己
[00:14:54.920 --> 00:14:56.360]  家添馬匹使
[00:14:56.360 --> 00:14:58.320]  百姓回埃及去
[00:14:58.320 --> 00:15:00.000]  因為耶和華曾對你門說
[00:15:00.000 --> 00:15:02.560]  不可再往哪條路行
[00:15:02.560 --> 00:15:04.000]  唔好再返返埃及
[00:15:04.000 --> 00:15:06.720]  王不可以為自己立
[00:15:06.720 --> 00:15:07.960]  非本
[00:15:07.960 --> 00:15:10.440]  免得佢嘅心偏離
[00:15:10.440 --> 00:15:11.680]  也不可以為自己
[00:15:11.680 --> 00:15:14.160]  多積金銀
[00:15:14.160 --> 00:15:15.520]  佢登位嘅時候
[00:15:15.520 --> 00:15:17.440]  十八節
[00:15:17.440 --> 00:15:18.240]  要做啲乜嘢呢
[00:15:18.240 --> 00:15:20.720]  頭先話幾樣嘢唔可以做
[00:15:20.720 --> 00:15:22.360]  登國位嘅時候
[00:15:22.360 --> 00:15:23.920]  就要在利美加嘅祭司面前
[00:15:23.920 --> 00:15:26.320]  將這律法書五經
[00:15:26.320 --> 00:15:28.480]  自己抄寫一份
[00:15:28.480 --> 00:15:30.480]  這書要存在他那裏
[00:15:30.480 --> 00:15:31.400]  一生嘅烈日
[00:15:31.400 --> 00:15:32.480]  佢需要去重讀
[00:15:32.480 --> 00:15:34.280]  要去查經
[00:15:34.280 --> 00:15:35.600]  要去研讀聖經
[00:15:35.600 --> 00:15:36.640]  要去明白
[00:15:36.640 --> 00:15:38.600]  點樣去敬畏耶和華他力臣
[00:15:38.600 --> 00:15:41.040]  遵守佢嘅律法書裏面
[00:15:41.040 --> 00:15:42.080]  一切嘅律例
[00:15:42.080 --> 00:15:45.000]  免得佢嘅心向弟兄高傲
[00:15:45.000 --> 00:15:46.120]  偏離這誡命
[00:15:46.120 --> 00:15:48.320]  或向右或向左
[00:15:48.320 --> 00:15:50.040]  他和他力子孫
[00:15:50.040 --> 00:15:53.880]  就可以長久作王治理以色列
[00:15:53.880 --> 00:15:56.480]  有冇留意三樣嘢係唔做得㗎
[00:15:56.480 --> 00:15:59.360]  不可以加添乜嘢
[00:15:59.360 --> 00:16:00.920]  馬匹
[00:16:00.920 --> 00:16:04.680]  不可以多立飛奔
[00:16:04.680 --> 00:16:08.360]  亦都不可以多積金銀
[00:16:08.360 --> 00:16:09.240]  所以你諗下
[00:16:09.240 --> 00:16:13.080]  五經點樣睇一個君王嘅時候
[00:16:13.080 --> 00:16:17.080]  你再對比下所羅門點樣
[00:16:17.080 --> 00:16:18.560]  被描述嘅時候
[00:16:18.560 --> 00:16:21.560]  你就發現好似有啲唔係好妥
[00:16:21.560 --> 00:16:22.560]  係嗎
[00:16:22.560 --> 00:16:25.200]  呢個係咪一個我哋咁鍾意嘅一個人
[00:16:25.200 --> 00:16:28.240]  聖經話似乎唔係
[00:16:28.240 --> 00:16:30.960]  到底有啲乜嘢事發生咗
[00:16:30.960 --> 00:16:31.760]  我哋講過話
[00:16:31.760 --> 00:16:35.440]  所羅門嘅執政係有十一章咁長位
[00:16:35.440 --> 00:16:36.520]  一至十一章
[00:16:36.520 --> 00:16:39.200]  列王紀上
[00:16:39.200 --> 00:16:41.960]  原來中間有一個轉折
[00:16:41.960 --> 00:16:44.840]  特別講到聖殿嘅興建嘅時候
[00:16:44.840 --> 00:16:45.920]  你就發現
[00:16:45.920 --> 00:16:49.320]  有一個嘅類似咁樣嘅結構
[00:16:49.320 --> 00:16:51.400]  我哋唔能夠去睇一啲嘅細節
[00:16:51.400 --> 00:16:53.880]  不過我哋可以睇下個結構
[00:16:53.880 --> 00:16:56.240]  結構已經話畀我哋聽
[00:16:56.240 --> 00:16:57.880]  聖經想講乜嘢
[00:16:57.880 --> 00:16:59.800]  我成日都講
[00:16:59.800 --> 00:17:01.760]  讀聖經
[00:17:01.760 --> 00:17:03.760]  We don't know what it means
[00:17:03.760 --> 00:17:06.960]  Until we know how it means
[00:17:06.960 --> 00:17:08.880]  我哋唔知聖經嘅經文意思
[00:17:08.880 --> 00:17:13.200]  直至到我哋明白聖經怎樣表述意義
[00:17:13.200 --> 00:17:15.320]  點樣寫點樣佈局
[00:17:15.320 --> 00:17:17.840]  原來嗰個嘅作者經文
[00:17:17.840 --> 00:17:20.040]  係有佢嘅心思喺嗰度
[00:17:20.040 --> 00:17:22.520]  你見到第六章我哋頭先講嗰啲金銀
[00:17:22.520 --> 00:17:25.000]  內電外電嗰啲巴閉嘢
[00:17:25.000 --> 00:17:27.160]  就係所羅門興建聖殿嘅時候
[00:17:27.160 --> 00:17:29.440]  六章一至到第37節
[00:17:29.440 --> 00:17:31.320]  然之後第二段
[00:17:31.320 --> 00:17:33.480]  佢就描述
[00:17:33.480 --> 00:17:35.560]  所羅門興建自己嘅宮殿
[00:17:35.560 --> 00:17:37.680]  七章一至到十二節
[00:17:37.680 --> 00:17:39.840]  然之後又返返去講
[00:17:39.840 --> 00:17:41.840]  所羅門興建聖殿
[00:17:41.840 --> 00:17:43.480]  十三至到五十一節
[00:17:43.480 --> 00:17:45.360]  都好奇怪係咪
[00:17:45.360 --> 00:17:48.000]  第六章明明講緊興建聖殿
[00:17:48.000 --> 00:17:50.720]  應該一早講哂跟住先講其他嘢
[00:17:50.720 --> 00:17:51.920]  係咪
[00:17:51.920 --> 00:17:54.160]  聖經作者就講講下
[00:17:54.160 --> 00:17:55.800]  跟住停一停
[00:17:55.800 --> 00:17:57.800]  不如講下
[00:17:57.800 --> 00:18:01.680]  所羅門興建自己嘅宮殿先
[00:18:01.680 --> 00:18:04.040]  講完佢興建自己嘅宮殿
[00:18:04.040 --> 00:18:05.240]  跟住先至再講返
[00:18:05.240 --> 00:18:08.440]  所羅門又去到興建聖殿
[00:18:08.440 --> 00:18:09.760]  到底想講啲乜嘢
[00:18:09.760 --> 00:18:13.000]  嗰個轉折位喺邊度
[00:18:13.000 --> 00:18:15.400]  就七章第一節
[00:18:15.400 --> 00:18:17.120]  六章最尾七章
[00:18:17.120 --> 00:18:21.160]  嗰個接逢嗰個位
[00:18:21.160 --> 00:18:24.000]  轉折位呢度有講啲乜嘢
[00:18:24.000 --> 00:18:26.280]  先睇第二節
[00:18:26.280 --> 00:18:29.080]  所羅門王為耶和華所建嘅殿
[00:18:29.080 --> 00:18:30.400]  長六十爪
[00:18:30.400 --> 00:18:31.600]  寬二十爪
[00:18:31.600 --> 00:18:32.520]  高三十爪
[00:18:32.520 --> 00:18:35.400]  一爪大概尺半到
[00:18:35.400 --> 00:18:37.560]  跟住我哋跳到去三十七節
[00:18:37.560 --> 00:18:39.520]  所羅門在位第四年西忽月
[00:18:39.520 --> 00:18:44.920]  立咗耶和華嘅殿嘅根基
[00:18:44.920 --> 00:18:45.880]  三十八節
[00:18:45.880 --> 00:18:48.240]  到咗十一年布勒月
[00:18:48.240 --> 00:18:49.920]  就係第八個月
[00:18:49.920 --> 00:18:54.120]  殿同埋一切殿嘅都按照樣式造成
[00:18:54.120 --> 00:18:57.720]  所羅門建殿用咗七年
[00:18:57.720 --> 00:18:58.800]  轉折位到啦
[00:18:58.800 --> 00:19:00.800]  七章第一節
[00:19:00.800 --> 00:19:02.880]  by the way 呢個係我翻譯嘅
[00:19:02.880 --> 00:19:04.680]  因為嗰個希伯來原文
[00:19:04.680 --> 00:19:08.200]  其實有一啲嘅重要嘅
[00:19:08.200 --> 00:19:09.720]  有啲叫suffix
[00:19:09.720 --> 00:19:11.000]  他的
[00:19:11.000 --> 00:19:12.600]  他自己的
[00:19:12.600 --> 00:19:14.760]  嗰度係好多時中文翻譯嘅
[00:19:14.760 --> 00:19:16.080]  出唔到嗰個意思
[00:19:16.080 --> 00:19:17.960]  七章第一節轉折位
[00:19:17.960 --> 00:19:19.680]  但是
[00:19:19.680 --> 00:19:21.600]  為他自己嘅宮殿
[00:19:21.600 --> 00:19:24.200]  所羅門用咗十三年
[00:19:24.200 --> 00:19:29.480]  方才完成他自己整座宮殿
[00:19:29.480 --> 00:19:31.280]  第二節
[00:19:31.280 --> 00:19:32.760]  七章第二節
[00:19:32.760 --> 00:19:35.960]  他建造黎巴嫩林宮
[00:19:35.960 --> 00:19:37.200]  長一百爪
[00:19:37.200 --> 00:19:38.480]  寬五十爪
[00:19:38.480 --> 00:19:40.040]  高三十爪
[00:19:40.040 --> 00:19:42.680]  有四行香柏木柱嘅
[00:19:42.680 --> 00:19:46.840]  柱上面有香柏木嘅橫樑等等
[00:19:46.840 --> 00:19:47.960]  你留意到呢圖
[00:19:47.960 --> 00:19:50.800]  你compare下你睇嘅聖經
[00:19:50.800 --> 00:19:51.880]  係我的
[00:19:51.880 --> 00:19:52.800]  係突出乜嘢
[00:19:52.800 --> 00:19:54.160]  他自己
[00:19:54.160 --> 00:19:55.320]  他自己
[00:19:55.320 --> 00:19:58.600]  係焦點喺自己身上
[00:19:58.600 --> 00:20:00.440]  留意個尺碼
[00:20:00.440 --> 00:20:02.720]  聖殿幾大
[00:20:02.720 --> 00:20:05.560]  長六十闊二十高三十
[00:20:05.560 --> 00:20:07.280]  呢個係聖殿
[00:20:07.280 --> 00:20:09.920]  佢自己個黎巴嫩林宮
[00:20:09.920 --> 00:20:12.040]  長一百闊五十
[00:20:12.040 --> 00:20:17.680]  高三十
[00:20:17.680 --> 00:20:20.800]  你知唔知architecture係power嚟嘅
[00:20:20.800 --> 00:20:21.640]  啱呀
[00:20:21.640 --> 00:20:23.040]  我哋知阿哥好清楚
[00:20:23.040 --> 00:20:27.080]  有冇去過啫阿哥河嗰個tour
[00:20:27.080 --> 00:20:28.400]  坐喺架船上面
[00:20:28.400 --> 00:20:32.000]  跟住個導遊就話畀你聽邊座邊座幾巴閉
[00:20:32.000 --> 00:20:33.400]  邊座高啲嘅
[00:20:33.400 --> 00:20:35.000]  邊座大啲嘅就係乜
[00:20:35.000 --> 00:20:37.000]  就係巴閉啲嘅
[00:20:37.000 --> 00:20:37.800]  梗係啦
[00:20:37.800 --> 00:20:40.240]  唔通呢座咩
[00:20:40.240 --> 00:20:42.480]  嗰座幾犀利Tribute嗰座
[00:20:42.480 --> 00:20:43.480]  幾時起嘅
[00:20:43.480 --> 00:20:46.440]  邊個設計師去起嘅
[00:20:46.440 --> 00:20:47.440]  等等
[00:20:47.440 --> 00:20:49.720]  其實呢度都係一樣
[00:20:49.720 --> 00:20:52.320]  你見到開始唔係好妥
[00:20:52.320 --> 00:20:54.720]  其實第七章講到黎巴嫩林宮之後
[00:20:54.720 --> 00:20:58.800]  講咗五個鎖門嘅宮殿
[00:20:58.800 --> 00:21:00.480]  五座嘅唔同嘅宮殿
[00:21:00.480 --> 00:21:02.320]  黎巴嫩林宮處子廳
[00:21:02.320 --> 00:21:05.920]  審判廳自己住嘅宮殿
[00:21:05.920 --> 00:21:09.600]  同埋法老女兒住嘅宮殿等等
[00:21:09.600 --> 00:21:11.080]  五座就介紹咗佢
[00:21:11.080 --> 00:21:13.280]  然之後先講返聖殿
[00:21:13.280 --> 00:21:15.880]  作者用意喺邊度
[00:21:15.880 --> 00:21:21.280]  聖殿係代表上帝住喺子民中間
[00:21:21.280 --> 00:21:22.560]  因為佢能夠去敬拜佢
[00:21:22.560 --> 00:21:24.480]  尊佢為大
[00:21:24.480 --> 00:21:27.040]  喺一個結構裏面你發現
[00:21:27.040 --> 00:21:29.680]  好似嗰個人鎖門
[00:21:29.680 --> 00:21:32.920]  佢生命次序有顛倒
[00:21:32.920 --> 00:21:35.680]  有啲問題出現咗
[00:21:35.680 --> 00:21:38.000]  自己蓋嘅聖殿
[00:21:38.000 --> 00:21:42.680]  就大過神嘅聖殿
[00:21:42.680 --> 00:21:45.840]  如果你有機會再睇下
[00:21:45.840 --> 00:21:49.480]  整段嘅描述鎖門嘢
[00:21:49.480 --> 00:21:52.840]  特別第八章講到獻殿嘅時候
[00:21:52.840 --> 00:21:55.120]  第八章成段都係講
[00:21:55.120 --> 00:21:56.960]  聖殿終於落成
[00:21:56.960 --> 00:22:01.480]  然之後佢有一個好重要嘅獻殿嘅儀式
[00:22:01.480 --> 00:22:04.000]  同埋裏面有一個好長好長嘅祈禱
[00:22:04.000 --> 00:22:06.920]  呢個係獵王紀上第八章
[00:22:06.920 --> 00:22:08.200]  有時間你返去睇下
[00:22:08.200 --> 00:22:09.840]  係一個好長嘅禱告
[00:22:09.840 --> 00:22:11.840]  裏面講到啲乜嘢呢
[00:22:11.840 --> 00:22:14.680]  裏面講到有五節
[00:22:14.680 --> 00:22:20.400]  鎖門話我為上帝建造了這殿
[00:22:20.400 --> 00:22:21.400]  五節
[00:22:21.400 --> 00:22:24.200]  第八章二十節二十七節
[00:22:24.200 --> 00:22:26.840]  四十三節四十四節四十八節
[00:22:26.840 --> 00:22:29.920]  唔係六合彩號碼嚟嘅
[00:22:29.920 --> 00:22:31.640]  五節喺祈禱裏面
[00:22:31.640 --> 00:22:35.560]  我為耶穌話建造了這殿
[00:22:35.560 --> 00:22:37.960]  好奇怪喺成個禱告裏面
[00:22:37.960 --> 00:22:42.520]  一字不提佢有宣讀律法書嘅
[00:22:42.520 --> 00:22:46.040]  我哋查過尼軒米記
[00:22:46.040 --> 00:22:49.880]  成個聖城落成之後做啲乜嘢
[00:22:49.880 --> 00:22:54.560]  以斯拉尼軒米帶領人民睇律法書
[00:22:54.560 --> 00:22:56.560]  因為佢哋回歸律法
[00:22:56.560 --> 00:22:58.920]  return to the Torah
[00:22:58.920 --> 00:23:01.280]  但喺鎖門嘅獻殿裏面
[00:23:01.280 --> 00:23:04.360]  居然律法書隻字冇提
[00:23:04.360 --> 00:23:07.680]  你再對立一下後面嚟嘅王
[00:23:07.680 --> 00:23:10.240]  有一個好好嘅王叫做約西亞
[00:23:10.240 --> 00:23:11.480]  約西亞有個事蹟
[00:23:11.480 --> 00:23:12.920]  做西亞
[00:23:12.920 --> 00:23:14.720]  就係打掃聖殿嘅時候
[00:23:14.720 --> 00:23:17.240]  清潔緊聖殿嘅時候搵返乜嘢
[00:23:17.240 --> 00:23:18.960]  律法書
[00:23:18.960 --> 00:23:21.160]  原來本聖經放咗喺度封塵
[00:23:21.160 --> 00:23:23.000]  打咁多年都冇人睇過
[00:23:23.000 --> 00:23:24.520]  跟住約西亞就話
[00:23:24.520 --> 00:23:25.600]  原來我哋一路冇睇過
[00:23:25.600 --> 00:23:26.840]  快啲返打開
[00:23:26.840 --> 00:23:29.520]  然之後我哋帶領整個國民嚟到改革
[00:23:29.520 --> 00:23:31.040]  係咪
[00:23:31.040 --> 00:23:32.360]  鎖門一隻字
[00:23:32.360 --> 00:23:35.480]  冇有提過佢宣讀律法書
[00:23:35.480 --> 00:23:36.720]  另外
[00:23:36.720 --> 00:23:39.320]  喺整個獻殿嘅過程裏面
[00:23:39.320 --> 00:23:42.440]  佢有冇去到謙卑去下拜
[00:23:42.440 --> 00:23:44.320]  你對立一下大衛
[00:23:44.320 --> 00:23:46.560]  大衛將約桂
[00:23:46.560 --> 00:23:48.120]  耶和華嘅座駕
[00:23:48.120 --> 00:23:50.520]  帶入去京都耶路撒冷嘅時候
[00:23:50.520 --> 00:23:52.440]  佢做咩
[00:23:52.440 --> 00:23:54.600]  佢跳舞
[00:23:54.600 --> 00:23:56.960]  跳舞即係謙卑
[00:23:56.960 --> 00:24:00.080]  謙卑喺耶和華面前去敬拜佢
[00:24:00.080 --> 00:24:03.000]  因為呢個係屬於耶和華嘅日子
[00:24:03.000 --> 00:24:06.480]  但係鎖門卻冇有
[00:24:06.480 --> 00:24:09.320]  呢度好奇怪
[00:24:09.320 --> 00:24:11.680]  當佢最高峰嘅時候
[00:24:11.680 --> 00:24:15.280]  《聖經》作者好明顯話畀我聽
[00:24:15.280 --> 00:24:18.360]  係有啲唔妥
[00:24:18.360 --> 00:24:19.560]  係咪成功衝昏頭腦
[00:24:19.560 --> 00:24:22.080]  I don't know
[00:24:22.080 --> 00:24:25.160]  我哋去區會喺另外一個城市
[00:24:25.160 --> 00:24:27.120]  好幾年前
[00:24:27.120 --> 00:24:31.760]  喺新建城嘅教會 新開始嘅教會
[00:24:31.760 --> 00:24:34.200]  我唔記得有一個
[00:24:34.200 --> 00:24:37.560]  主要亞洲人多嘅教會
[00:24:37.560 --> 00:24:39.960]  係發展神速
[00:24:39.960 --> 00:24:42.520]  發展神速
[00:24:42.520 --> 00:24:44.760]  一開始
[00:24:44.760 --> 00:24:46.280]  冇幾耐
[00:24:46.280 --> 00:24:49.760]  就開另外一個地點
[00:24:49.760 --> 00:24:52.320]  開咗好幾個地點
[00:24:52.320 --> 00:24:56.760]  發展神速 即係嗰啲總會嗰啲人嚟睇
[00:24:56.760 --> 00:25:00.480]  個個都話嗰個就係我哋嘅 poster child
[00:25:00.480 --> 00:25:03.600]  雜誌封面就係嗰個
[00:25:03.600 --> 00:25:05.920]  嗰一間教會
[00:25:05.920 --> 00:25:08.040]  搞好幾年之後
[00:25:08.040 --> 00:25:10.320]  開始係搞唔清楚點解
[00:25:10.320 --> 00:25:11.960]  搞好幾年之後
[00:25:11.960 --> 00:25:14.960]  領袖就開始
[00:25:14.960 --> 00:25:17.880]  鬼打鬼
[00:25:17.880 --> 00:25:20.480]  唔知點解搞唔掂
[00:25:20.480 --> 00:25:23.840]  最後就崩潰
[00:25:23.840 --> 00:25:26.040]  成個散曬
[00:25:26.040 --> 00:25:28.360]  原因就係嗰啲嘅領袖
[00:25:28.360 --> 00:25:32.240]  係唔願意去被問責
[00:25:32.240 --> 00:25:38.120]  搞咗一場風雨
[00:25:38.120 --> 00:25:42.080]  發展神速但係好成功
[00:25:42.080 --> 00:25:43.120]  呢個就係我想講
[00:25:43.120 --> 00:25:44.880]  好多時我哋睇鎖門嘅時候
[00:25:44.880 --> 00:25:47.200]  我哋幾鍾意呢條友
[00:25:47.200 --> 00:25:48.240]  ok喎呢條友
[00:25:48.240 --> 00:25:50.080]  因為佢成功
[00:25:50.080 --> 00:25:54.800]  其實會唔會暗啞底我哋鍾意成功神學
[00:25:54.800 --> 00:25:57.840]  佢咁成功一定係上帝祝福佢
[00:25:57.840 --> 00:26:00.480]  但係獵王記嘅作者就話
[00:26:00.480 --> 00:26:02.640]  你煞一煞車先
[00:26:02.640 --> 00:26:03.480]  等一等
[00:26:03.480 --> 00:26:05.920]  睇清楚到底發生咗啲乜嘢事
[00:26:05.920 --> 00:26:10.280]  到底個轉折喺邊一度
[00:26:10.280 --> 00:26:13.360]  我哋做牧師嘅做咗咁多年
[00:26:13.360 --> 00:26:16.480]  我哋有時大英姐妹有自己新嘅生意
[00:26:16.480 --> 00:26:18.200]  開鋪
[00:26:18.200 --> 00:26:21.080]  佢會叫我哋牧師去祈禱
[00:26:21.080 --> 00:26:24.880]  如果叫到你去祈禱你奇唔奇
[00:26:24.880 --> 00:26:26.680]  你去唔去
[00:26:26.680 --> 00:26:28.560]  喂我哋開咗新嘅生意
[00:26:28.560 --> 00:26:30.720]  新嘅商鋪
[00:26:30.720 --> 00:26:33.600]  你哋嚟為我祈禱
[00:26:33.600 --> 00:26:36.640]  其實我唔介意
[00:26:36.640 --> 00:26:39.920]  雖然你係咪覺得有啲奇怪
[00:26:39.920 --> 00:26:41.400]  你真係覺得有啲奇怪
[00:26:41.400 --> 00:26:43.720]  因為我去過
[00:26:43.720 --> 00:26:45.760]  你覺得有啲奇怪
[00:26:45.760 --> 00:26:46.840]  有陣時都幾奇怪
[00:26:46.840 --> 00:26:50.680]  好似我農夫牧師咁樣
[00:26:50.680 --> 00:26:53.120]  只不過唔做嗰樣嘢
[00:26:53.120 --> 00:26:54.080]  但其實我唔介意
[00:26:54.080 --> 00:26:56.560]  如果你有開商鋪
[00:26:56.560 --> 00:26:58.000]  或者有新嘅生意
[00:26:58.000 --> 00:27:00.880]  你想話我牧師嚟要祈下禱
[00:27:00.880 --> 00:27:02.080]  ok fine
[00:27:02.080 --> 00:27:03.120]  但你唔好諗住
[00:27:03.120 --> 00:27:05.800]  我祈禱個牧師特別靚
[00:27:05.800 --> 00:27:06.800]  我哋個個祈禱
[00:27:06.800 --> 00:27:08.360]  冇話邊個特別靚
[00:27:08.360 --> 00:27:11.200]  因為我哋係奉耶穌基督嘅名求
[00:27:11.200 --> 00:27:13.640]  你唔係奉我嘅名求
[00:27:13.640 --> 00:27:16.280]  奉我嘅名求就死得多人
[00:27:16.280 --> 00:27:21.160]  當然我唔介意
[00:27:21.160 --> 00:27:23.560]  但個挑戰就嚟
[00:27:23.560 --> 00:27:25.720]  你一個新嘅enterprise
[00:27:25.720 --> 00:27:29.520]  一個新嘅endeavour
[00:27:29.520 --> 00:27:30.400]  一個新嘅努力
[00:27:30.400 --> 00:27:31.760]  無論係一個生意也好
[00:27:31.760 --> 00:27:34.200]  商鋪也好
[00:27:34.200 --> 00:27:37.600]  到底係咪跟住上帝嘅道
[00:27:37.600 --> 00:27:39.560]  個point唔係有個神人喺度
[00:27:39.560 --> 00:27:42.680]  幫你開波
[00:27:42.680 --> 00:27:43.760]  佢最多幫你
[00:27:43.760 --> 00:27:46.200]  好似足球場咁樣幫你踢個波開波
[00:27:46.200 --> 00:27:49.040]  贏唔贏到就靠你
[00:27:49.040 --> 00:27:50.200]  你叫我去
[00:27:50.200 --> 00:27:52.000]  我幫你開飯祈禱
[00:27:52.000 --> 00:27:55.160]  我只幫你開波
[00:27:55.160 --> 00:27:56.480]  但最重要係乜嘢
[00:27:56.480 --> 00:28:00.520]  你有豐功偉績嘅時候
[00:28:00.520 --> 00:28:05.200]  你生命裏面優先次序係咪搞清楚
[00:28:05.200 --> 00:28:08.120]  所羅門40年時間
[00:28:08.120 --> 00:28:11.080]  死咗之後就王國瓦解
[00:28:11.080 --> 00:28:11.800]  一分為二
[00:28:11.800 --> 00:28:14.400]  北邊有十個支派叫做以色列
[00:28:14.400 --> 00:28:17.920]  南邊一個多支派就係右大
[00:28:17.920 --> 00:28:21.240]  北邊嗰支派就交咗畀所羅門其中一個嘅
[00:28:21.240 --> 00:28:22.280]  幫佢打工嘅
[00:28:22.280 --> 00:28:24.360]  叫做耶羅波安
[00:28:24.360 --> 00:28:25.080]  就交咗畀佢
[00:28:25.080 --> 00:28:26.440]  十個支派交咗畀佢
[00:28:26.440 --> 00:28:29.800]  然之後南國就交畀所羅門個仔
[00:28:29.800 --> 00:28:31.720]  死咗之後就係羅波安
[00:28:31.720 --> 00:28:35.760]  所以上面嗰個北邊嗰個叫耶羅波安
[00:28:35.760 --> 00:28:38.440]  南邊嗰個右大國
[00:28:38.440 --> 00:28:40.400]  就係叫乜嘢
[00:28:40.400 --> 00:28:41.480]  冇耶嘅
[00:28:41.480 --> 00:28:43.400]  係羅波安
[00:28:43.400 --> 00:28:45.680]  一個係十個支派
[00:28:45.680 --> 00:28:46.600]  因為神話
[00:28:46.600 --> 00:28:48.120]  我將佢個角度
[00:28:48.120 --> 00:28:49.720]  因為佢太唔乖
[00:28:49.720 --> 00:28:51.160]  呢個人搞錯曬啲嘢
[00:28:51.160 --> 00:28:52.120]  所羅門搞錯曬啲嘢
[00:28:52.120 --> 00:28:54.920]  我將佢個角度一分為二
[00:28:54.920 --> 00:28:57.120]  北邊交畀佢個其中一個將領
[00:28:57.120 --> 00:28:58.040]  就係耶羅波安
[00:28:58.040 --> 00:29:01.320]  南邊交畀佢個仔羅波安
[00:29:01.320 --> 00:29:02.680]  喺交接嘅期間
[00:29:02.680 --> 00:29:03.680]  你就發現
[00:29:03.680 --> 00:29:08.040]  到底聖經點樣去描述所羅門
[00:29:08.040 --> 00:29:09.480]  十一章四十節
[00:29:09.480 --> 00:29:11.840]  呢個大概交接嘅時候
[00:29:11.840 --> 00:29:14.360]  亦都係所羅門萬年嘅時候
[00:29:14.360 --> 00:29:17.520]  佢知道羅波安得到先知嘅啟示
[00:29:17.520 --> 00:29:19.880]  先知話我將十個支派北邊交畀你
[00:29:19.880 --> 00:29:21.120]  呢個角度一定會分裂
[00:29:21.120 --> 00:29:23.120]  所羅門想做咩
[00:29:23.120 --> 00:29:26.320]  佢話想要殺耶羅波安
[00:29:26.320 --> 00:29:29.160]  耶羅波安就逃走去到埃及
[00:29:29.160 --> 00:29:30.920]  佢到咗埃及仕薩那裏
[00:29:30.920 --> 00:29:32.520]  佢就暫住喺埃及
[00:29:32.520 --> 00:29:34.600]  直到所羅門死咗
[00:29:34.600 --> 00:29:36.520]  十二章第三節
[00:29:36.520 --> 00:29:37.920]  以色列人派人
[00:29:37.920 --> 00:29:38.800]  呢度完咗
[00:29:38.800 --> 00:29:40.080]  所羅門死咗
[00:29:40.080 --> 00:29:41.880]  然之後羅波安即係佢個仔
[00:29:41.880 --> 00:29:43.640]  所羅門個仔羅波安你記唔記得
[00:29:43.640 --> 00:29:45.240]  Ralph Boehm
[00:29:45.240 --> 00:29:46.720]  佢就上位
[00:29:46.720 --> 00:29:49.920]  上位去管治南國
[00:29:49.920 --> 00:29:51.640]  管治以色列
[00:29:51.640 --> 00:29:52.800]  跟住呢第三節
[00:29:52.800 --> 00:29:53.920]  十二章第三節
[00:29:53.920 --> 00:29:55.720]  以色列人即係北邊嗰班人
[00:29:55.720 --> 00:29:56.600]  十個支派
[00:29:56.600 --> 00:29:58.640]  佢就派人請耶羅波安嚟
[00:29:58.640 --> 00:30:00.960]  因為耶羅波安係in exile
[00:30:00.960 --> 00:30:01.800]  佢走鬼咗
[00:30:01.800 --> 00:30:03.640]  因為驚俾人追殺
[00:30:03.640 --> 00:30:07.480]  耶羅波安就同以色列嘅傳匯眾
[00:30:07.480 --> 00:30:10.600]  就同呢個羅波安嚟到對談
[00:30:10.600 --> 00:30:12.640]  同呢個新嘅王嚟到對談
[00:30:12.640 --> 00:30:15.800]  佢話喂你父親叫我哋負重壓
[00:30:15.800 --> 00:30:18.320]  現在求你減輕我哋父親所加級
[00:30:18.320 --> 00:30:21.560]  你父親加級我哋嘅苦功同埋重壓
[00:30:21.560 --> 00:30:24.000]  我哋先嚟服侍你
[00:30:24.000 --> 00:30:25.920]  跟住呢個羅波安就
[00:30:25.920 --> 00:30:29.000]  問咗佢朝廷裏面嗰啲老嘅臣僕
[00:30:29.000 --> 00:30:30.320]  老嘅臣僕就話
[00:30:30.320 --> 00:30:32.760]  Let's listen to the people
[00:30:32.760 --> 00:30:35.600]  但係嗰啲後生嘅臣僕就話咩
[00:30:35.600 --> 00:30:36.640]  唔好
[00:30:36.640 --> 00:30:37.560]  唔好跟佢地
[00:30:37.560 --> 00:30:39.040]  我哋話事
[00:30:39.040 --> 00:30:41.560]  咁羅波安就跟邊個
[00:30:41.560 --> 00:30:42.520]  梗係跟後生嗰啲
[00:30:42.520 --> 00:30:44.600]  一齊長大嗰啲
[00:30:44.600 --> 00:30:45.720]  所以呢
[00:30:45.720 --> 00:30:46.760]  第十節
[00:30:46.760 --> 00:30:49.800]  羅波安王就對
[00:30:49.800 --> 00:30:53.280]  耶羅波安同埋佢班以色列十個之派嘅人講
[00:30:53.280 --> 00:30:56.040]  佢話我嘅小趾頭
[00:30:56.040 --> 00:30:59.440]  畀你父親嘅腰還粗
[00:30:59.440 --> 00:31:02.520]  我父親
[00:31:02.520 --> 00:31:04.840]  我父親使你哋負重壓
[00:31:04.840 --> 00:31:07.600]  現喺我必使你哋負更重嘅壓
[00:31:07.600 --> 00:31:09.760]  我父親用鞭子
[00:31:09.760 --> 00:31:10.600]  去到懲戒你哋
[00:31:10.600 --> 00:31:11.680]  我用揭子
[00:31:11.680 --> 00:31:13.840]  嚟到打你哋
[00:31:13.840 --> 00:31:15.720]  拜託為啲點解我笑呢
[00:31:15.720 --> 00:31:17.120]  因為嗰個我嘅小趾頭
[00:31:17.120 --> 00:31:19.480]  畀你父親嘅腰還粗
