
[00:00:00.000 --> 00:00:03.580]  我們講到之前 一起有個開始的禱告
[00:22:50.260 --> 00:22:51.500]  為甚麼呢?
[00:22:51.500 --> 00:22:53.580]  因為其實當時的戰爭文化
[00:22:53.580 --> 00:22:57.900]  戰勝者是有權分享戰利品的
[00:22:57.900 --> 00:23:02.060]  但是神偏偏要把耶利哥城裏面所有的東西
[00:23:02.060 --> 00:23:04.460]  變成當滅之物
[00:23:04.460 --> 00:23:05.660]  為甚麼呢?
[00:23:05.660 --> 00:23:07.780]  因為有兩個原因
[00:23:07.780 --> 00:23:10.460]  第一 耶利哥之戰
[00:23:10.460 --> 00:23:14.620]  本來就不是為以色列的利益而打的仗
[00:23:14.620 --> 00:23:16.620]  耶利哥之戰的本質
[00:23:16.620 --> 00:23:20.100]  是神要使用以色列的民族
[00:23:20.100 --> 00:23:24.260]  審判迦南地這班人
[00:23:24.260 --> 00:23:25.500]  第二個原因
[00:23:25.500 --> 00:23:29.700]  是耶利哥之戰本來就是一場敬拜
[00:23:29.700 --> 00:23:33.900]  是以色列人藉著敬拜去依靠神
[00:23:33.900 --> 00:23:36.900]  是神親自去打仗
[00:23:36.900 --> 00:23:39.900]  所以如果神容許以色列人
[00:23:39.900 --> 00:23:42.620]  掠奪瓜分戰利品
[00:23:42.620 --> 00:23:45.540]  這場敬拜就完全變質了
[00:23:45.540 --> 00:23:49.580]  就變成不是以神為中心的敬拜
[00:23:49.580 --> 00:23:54.940]  而變成一場充滿人性貪婪的掠奪
[00:23:54.940 --> 00:23:57.420]  所以這些完全不同的
[00:23:57.420 --> 00:24:03.020]  靖姐妹 當滅之物未必等於犯罪
[00:24:03.020 --> 00:24:05.500]  當滅之物在我們現在
[00:24:05.500 --> 00:24:10.860]  可能是一些阻礙我們專一跟從神的東西
[00:24:10.860 --> 00:24:14.660]  靖姐妹 你的當滅之物是甚麼呢?
[00:24:14.660 --> 00:24:19.980]  當以色列人很信服地遵守神的吩咐
[00:24:19.980 --> 00:24:21.980]  除去當滅之物
[00:24:21.980 --> 00:24:25.500]  他們就親眼見到神的信實
[00:24:25.500 --> 00:24:33.020]  整個民族全部直接見到神是信守承諾
[00:24:33.020 --> 00:24:35.540]  神當日使用兩個探子
[00:24:35.540 --> 00:24:40.700]  答應妓女拉合要保存她和她家人的生命
[00:24:40.700 --> 00:24:45.420]  但是打完這場仗 神真是信守承諾
[00:24:45.420 --> 00:24:49.140]  保存了她和她家人的生命
[00:24:49.140 --> 00:24:51.620]  其實我們想深一層
[00:24:51.620 --> 00:24:55.620]  我們想一下 約書亞其實是可以反悔的
[00:24:55.620 --> 00:25:00.060]  他可以不承認這個承諾的
[00:25:00.060 --> 00:25:04.380]  因為當初他根本就沒有授權這兩個探子
[00:25:04.380 --> 00:25:06.380]  去跟別人納藥
[00:25:06.380 --> 00:25:12.580]  現代的公司法有一個字叫做Ultraviolet
[00:25:12.580 --> 00:25:16.540]  即是月權 其實是類似這樣的情況
[00:25:16.540 --> 00:25:21.060]  但是很重要的是 約書亞明白神的心意
[00:25:21.060 --> 00:25:26.380]  所以他信守承諾 也可見神的信實
[00:25:26.380 --> 00:25:31.340]  靖姐妹 你信不信神的應許必定成就
[00:25:31.340 --> 00:25:37.660]  縱使是多複雜的環境裏面 神的應許必定成就
[00:25:37.660 --> 00:25:40.460]  神的信息是甚麼呢?
[00:25:40.460 --> 00:25:45.260]  在今日 在當前的環境可能很困難
[00:25:45.260 --> 00:25:50.660]  但是我們仍然要實際的行動去除去當滅之物
[00:25:50.660 --> 00:25:53.140]  讓我們專一對神
[00:25:53.140 --> 00:25:55.460]  我們將會有這樣的福分
[00:25:55.460 --> 00:26:01.540]  去見到神的應許在我們生命裏面成就
[00:26:01.540 --> 00:26:03.620]  在我成長歷程裏面
[00:26:03.620 --> 00:26:08.740]  神都教我要除去我自己的當滅之物
[00:26:08.740 --> 00:26:13.100]  其實一直成長 我發現我自己的當滅之物是甚麼呢?
[00:26:13.100 --> 00:26:18.980]  是那種心體裏面很強烈的偏行己路的心態
[00:26:18.980 --> 00:26:23.500]  我覺得我自己做對的事 我就堅持去做
[00:26:23.500 --> 00:26:29.820]  這種偏行己路的心態是難阻我專一親近神
[00:26:29.820 --> 00:26:32.900]  第一個經歷就是2002年
[00:26:32.900 --> 00:26:37.940]  神吩咐我要全時間去侍奉祂
[00:26:37.940 --> 00:26:42.700]  我越來越感到神是這樣帶領我
[00:26:42.700 --> 00:26:44.780]  於是我就辭了我的工作
[00:26:44.780 --> 00:26:47.460]  打算在2003年的1月
[00:26:47.460 --> 00:26:51.300]  在同福堂作全職的同工 全職侍奉
[00:26:51.300 --> 00:26:54.300]  但是到了2002年中
[00:26:54.300 --> 00:26:58.260]  突然間有一間跨國公司去offer我
[00:26:58.260 --> 00:27:02.060]  在深圳裏面負責他們的業務
[00:27:02.060 --> 00:27:04.740]  我心裏面那種的當滅之物
[00:27:04.740 --> 00:27:08.180]  那種的偏行己路的心態又出現了
[00:27:08.180 --> 00:27:10.700]  我就想一下
[00:27:10.700 --> 00:27:15.180]  如果我答應那份工作不在教會做
[00:27:15.180 --> 00:27:18.180]  可能對教會更好呢?
[00:27:18.180 --> 00:27:23.620]  我在教會做 我的人工都不及當時人工的十分之一
[00:27:23.620 --> 00:27:25.980]  如果我答應深圳那份工作
[00:27:25.980 --> 00:27:28.100]  我就更高人工了
[00:27:28.100 --> 00:27:31.180]  我十一奉獻甚至十二奉獻
[00:27:31.180 --> 00:27:35.100]  就對教會有更大的幫助了
[00:27:35.100 --> 00:27:40.060]  況且當時內地正在高速發展
[00:27:40.060 --> 00:27:43.580]  深圳有很多的和場 有很多的人流
[00:27:43.580 --> 00:27:45.380]  如果我在那裏傳福音
[00:27:45.380 --> 00:27:50.580]  不就有更多的人信耶穌 曾得著更大的榮耀
[00:27:50.580 --> 00:27:53.180]  但是我心底裏面知道
[00:27:53.180 --> 00:27:58.060]  這種偏行己路 並且想盡任何的方法
[00:27:58.060 --> 00:28:01.180]  用三萬九千的理由去自圓其說
[00:28:01.180 --> 00:28:04.180]  去將自己所說的話合理化
[00:28:04.180 --> 00:28:08.900]  我只有自己知道 只有聖靈知道
[00:28:08.900 --> 00:28:14.100]  聖靈一直都教我怎樣去信服神
[00:28:14.100 --> 00:28:17.900]  當我這樣的思考方向的時候
[00:28:17.900 --> 00:28:20.180]  神就一直教我
[00:28:20.180 --> 00:28:25.460]  2002年的8月 我們全家人去了澳門玩
[00:28:25.460 --> 00:28:28.740]  那天風和日麗 很猛的陽光
[00:28:28.740 --> 00:28:34.340]  但我心底裏面是感覺一種很大很大的黑暗在裏面
[00:28:34.340 --> 00:28:36.420]  好像神不在那樣
[00:28:36.420 --> 00:28:40.460]  但事實上不是神不同在 而是我反叛
[00:28:40.460 --> 00:28:44.140]  我偏行己路 想走我自己的路
[00:28:44.140 --> 00:28:45.900]  我不聽神的說話
[00:28:45.900 --> 00:28:50.380]  所以我心底裏面就有那種很大很大的黑暗
[00:28:50.380 --> 00:28:53.100]  好像神不同在那樣
[00:28:53.100 --> 00:28:56.180]  直至那一晚回來香港
[00:28:56.180 --> 00:28:58.820]  我就跪在神的面前跟祂說
[00:28:58.820 --> 00:29:01.700]  主啊 我願意信服祢的心意
[00:29:01.700 --> 00:29:06.540]  祢要我全職侍奉 我就願意全職侍奉
[00:29:06.540 --> 00:29:10.900]  於是神很快就給了我一段聖經
[00:29:10.900 --> 00:29:14.820]  耶利米書33章3節
[00:29:14.820 --> 00:29:18.020]  「祢求告我 我就應允祢
[00:29:18.020 --> 00:29:20.420]  並且將祢所不知道
[00:29:20.420 --> 00:29:24.260]  又大又難的事指示祢」
[00:29:24.260 --> 00:29:27.020]  當時我完全不明白
[00:29:27.020 --> 00:29:30.380]  神為什麼給我這一段聖經
[00:29:30.380 --> 00:29:34.580]  因為跟當時的處境是完全無關
[00:29:34.580 --> 00:29:36.660]  但是十幾年後
[00:29:36.660 --> 00:29:39.500]  當我接任同福堂的主任牧師的時候
[00:29:39.500 --> 00:29:41.380]  我就完全明白
[00:29:41.380 --> 00:29:47.340]  神為什麼在17年前已經給我這段聖經
[00:29:47.340 --> 00:29:52.900]  第二個神要我成長除當滅之物的過程
[00:29:52.900 --> 00:29:56.580]  就是神夫召我去東區
[00:29:56.580 --> 00:30:00.540]  在2008年何牧師跟我說
[00:30:00.540 --> 00:30:05.940]  說他希望我帶一幫弟妹去柴灣開柴灣堂
[00:30:05.940 --> 00:30:08.020]  我心裏面很大掙扎
[00:30:08.020 --> 00:30:12.820]  因為當時我已經在同福堂侍奉了將近七年
[00:30:12.820 --> 00:30:17.100]  由2005年開始的東區的外展
[00:30:17.100 --> 00:30:20.700]  傳福音報道這麼多的活動
[00:30:20.700 --> 00:30:23.580]  傳福音的東西都是由我負責
[00:30:23.580 --> 00:30:25.900]  好端端的為什麼要轉變呢?
[00:30:25.900 --> 00:30:28.940]  習慣了這個安樂窩、安樂的日子
[00:30:28.940 --> 00:30:35.700]  為什麼無端端要改變去一個新的地方呢?
[00:30:35.700 --> 00:30:38.780]  環顧我們四周的同工 有很多同工
[00:30:38.780 --> 00:30:41.260]  為什麼不叫他們要叫我呢?
[00:30:41.260 --> 00:30:45.060]  心裏面有很多的掙扎 有很多的不服氣
[00:30:45.060 --> 00:30:48.180]  有很多的不明白、不願意
[00:30:48.180 --> 00:30:51.180]  這個都是仍然那個老我
[00:30:51.180 --> 00:30:55.940]  當滅之刻、當滅之物 偏行幾路
[00:30:55.940 --> 00:31:00.580]  直至有一次 就是2008年的11月
[00:31:00.580 --> 00:31:04.380]  我去了台北探望一對熟齡的長輩
[00:31:04.380 --> 00:31:07.620]  他們帶了我去一個漫畫的地方
[00:31:07.620 --> 00:31:12.340]  那裏有一批由台北一間教會參演出去
[00:31:12.340 --> 00:31:15.140]  去那裏建立的福音中心
[00:31:15.140 --> 00:31:20.740]  我心裏面已經覺得好像這麼熟口熟面的
[00:31:20.740 --> 00:31:23.460]  接著我問他們 這個福音中心
[00:31:23.460 --> 00:31:27.420]  你們租這個物業前身是些什麼?
[00:31:27.420 --> 00:31:29.100]  他說前身是銀行
[00:31:29.100 --> 00:31:34.100]  就正正和我們後來的柴灣塘崇拜的地方
[00:31:34.100 --> 00:31:37.640]  ETO是相類似
[00:31:37.640 --> 00:31:42.940]  我心裏面很覺得 神積著這些經歷跟我說
[00:31:42.940 --> 00:31:47.900]  這個是祂的心意 聽命勝於獻祭
[00:31:47.900 --> 00:31:49.820]  你做多少事都沒有用
[00:31:49.820 --> 00:31:52.860]  都不及聽神一句的說話
[00:31:52.860 --> 00:31:55.540]  於是我就信服
[00:31:55.540 --> 00:31:59.860]  第三個考驗要我繼續成長的
[00:31:59.860 --> 00:32:03.500]  就是接任主任牧師的時候了
[00:32:03.500 --> 00:32:05.780]  自從我接任主任牧師以來
[00:32:05.780 --> 00:32:08.020]  其實這麼多的日子裏面
[00:32:08.020 --> 00:32:11.820]  都沒有一天是風平浪靜的
[00:32:11.820 --> 00:32:13.980]  一波未平 一波又起
[00:32:13.980 --> 00:32:18.340]  並且是鑊鑊大鑊 鑊鑊金
[00:32:18.340 --> 00:32:21.820]  我曾經無數次向神投訴
[00:32:21.820 --> 00:32:25.060]  我說主啊 這個世界有很多很好的人
[00:32:25.060 --> 00:32:27.820]  很適合的人 很厲害的人
[00:32:27.820 --> 00:32:29.540]  恆河沙數這麼多
[00:32:29.540 --> 00:32:32.900]  其實你可以找他們做啊 為什麼要找我做呢?
[00:32:32.900 --> 00:32:36.060]  其實我做一個童工已經夠了
[00:32:36.060 --> 00:32:40.500]  神說我不是選一些天王巨星去做
[00:32:40.500 --> 00:32:46.620]  我要選一些信服我 跟我的心意去做
[00:32:46.620 --> 00:32:51.540]  聽我的說話 我叫他們做什麼就做什麼的人
[00:32:51.540 --> 00:32:54.620]  聽命 誠如賢侄
[00:32:54.620 --> 00:32:56.460]  在這個困難的時刻
[00:32:56.460 --> 00:33:01.900]  我開始很明白在聖經裏面大衛的經歷
[00:33:01.900 --> 00:33:07.460]  神用很多很多的難處去塑造一個領袖
[00:33:07.460 --> 00:33:11.460]  神一直用聖靈去對付我自己內裡的生命
[00:33:11.460 --> 00:33:15.060]  去對付的就是我這個當滅之物
[00:33:15.060 --> 00:33:18.620]  偏行幾路 就是在這麼困難的時候
[00:33:18.620 --> 00:33:23.860]  這些難處、困難、問題發生得又快又急
[00:33:23.860 --> 00:33:28.100]  其實有些時間都搞不定 不斷的去擋箭
[00:33:28.100 --> 00:33:31.780]  總之現在現代做主任牧師都很困難
[00:33:31.780 --> 00:33:35.540]  做又被人說 不做又被人說
[00:33:35.540 --> 00:33:40.460]  但是神跟我說 你不要跟你的心意去做
[00:33:40.460 --> 00:33:44.460]  你跟我的心意去做 你信服我
[00:33:44.460 --> 00:33:49.760]  我喜悅的是跟我的心意去做的事
[00:33:49.760 --> 00:33:56.440]  神就是要我放下我過往的智慧、經驗
[00:33:56.440 --> 00:33:59.380]  今天面對這些困難
[00:33:59.380 --> 00:34:02.780]  我們計劃的東西全部都搞不定
[00:34:02.780 --> 00:34:07.740]  做不到 一路的盤算做不到
[00:34:07.740 --> 00:34:10.060]  做不到長遠的計劃
[00:34:10.060 --> 00:34:13.540]  只能夠每一天依靠神的恩典
[00:34:13.540 --> 00:34:17.280]  每一天我醒來 都是那句話
[00:34:17.280 --> 00:34:22.660]  主啊 我醒來得見祢的面 我就心滿意足
[00:34:22.660 --> 00:34:28.100]  我醒來得見祢的形象 我就心滿意足
[00:34:28.100 --> 00:34:32.020]  神一直 其實這麼久的時間
[00:34:32.020 --> 00:34:35.240]  祂一直在拆毀我當滅之物
[00:34:35.240 --> 00:34:38.660]  這個偏行幾路的心態
[00:34:38.660 --> 00:34:42.680]  今天神都一直在拆毀
[00:34:42.680 --> 00:34:45.360]  今天祂一直讓我成長
[00:34:45.360 --> 00:34:49.320]  讓我將這些東西釘在十字架上面
[00:34:49.320 --> 00:34:52.200]  請問你的當滅之物是什麼呢?
[00:34:52.200 --> 00:34:56.020]  今天我們在困難裏面
[00:34:56.020 --> 00:34:59.920]  我們必須要除去我們的當滅之物
[00:34:59.920 --> 00:35:04.000]  我們必須要有一個單純的心去信教神
[00:35:04.000 --> 00:35:07.960]  因為戰勝這個艱難
[00:35:07.960 --> 00:35:11.920]  那個關鍵是神的同在 是神的帶領
[00:35:11.920 --> 00:35:14.580]  而我們必須要渴慕祂
[00:35:14.580 --> 00:35:18.520]  今天我們面對這一場的爭戰
[00:35:18.520 --> 00:35:21.900]  我們大家都很清楚 不是靠我們自己的能力
[00:35:21.900 --> 00:35:24.720]  這場是神的爭戰
[00:35:24.720 --> 00:35:28.660]  弟兄姊妹 我相信大家
[00:35:28.660 --> 00:35:33.460]  有些弟兄姊妹可能面對的情況比我更惡劣
[00:35:33.460 --> 00:35:37.060]  今天我和師母得神的保守
[00:35:37.060 --> 00:35:41.980]  我們仍然都是發出測試 是負面的
[00:35:41.980 --> 00:35:45.680]  我岳父的母 仍然是正
[00:35:45.680 --> 00:35:49.000]  我們的飛鴻姐姐是正
[00:35:49.000 --> 00:35:51.560]  所以其實我們在屋裏面
[00:35:51.560 --> 00:35:53.560]  都要得著神的保護
[00:35:53.560 --> 00:35:56.020]  但是我們仍然很有信心
[00:35:56.020 --> 00:35:59.620]  因為爭戰的不是我們爭戰
[00:35:59.620 --> 00:36:01.460]  是神為我們爭戰
[00:36:01.460 --> 00:36:03.660]  弟兄姊妹 我們彼此的勉勵
[00:36:03.660 --> 00:36:07.040]  我們必須要靠著神去勝過
[00:36:07.040 --> 00:36:11.380]  今天我們一起祈禱
[00:36:11.380 --> 00:36:16.700]  新主讓我們繼續去倚靠祢
[00:36:16.700 --> 00:36:18.480]  繼續去信靠祢
[00:36:18.480 --> 00:36:23.800]  雖然今天的疫情是超過人的限制
[00:36:23.800 --> 00:36:27.100]  我們面對的困境是有時手足無措
[00:36:27.100 --> 00:36:29.480]  但是今天讓我們緊緊去信靠祢
[00:36:29.480 --> 00:36:34.160]  讓我們知道掌管一切的神是誰
[00:36:34.160 --> 00:36:36.420]  弟兄姊妹 當我們禱告的時候
[00:36:36.420 --> 00:36:39.100]  我們大家有兩個呼召
[00:36:39.100 --> 00:36:43.400]  第一個呼召是對一些弟兄姊妹
[00:36:43.400 --> 00:36:48.420]  我們今天都要面對不同的困難、光景
[00:36:48.420 --> 00:36:52.880]  我們可能有些弟兄姊妹面對很多的難處
[00:36:52.880 --> 00:36:56.920]  家人染疫 有些你愛的人染疫
[00:36:56.920 --> 00:36:59.380]  可能面對很多的困難
[00:36:59.380 --> 00:37:03.120]  經濟下滑 我們很憂慮經濟的前景
[00:37:03.120 --> 00:37:08.120]  你的生意、你的工作
[00:37:08.120 --> 00:37:13.200]  可能你都懼怕你自己會確診
[00:37:13.200 --> 00:37:16.460]  在這裡我們邀請弟兄姊妹
[00:37:16.460 --> 00:37:18.960]  你對神有一個信心的禱告
[00:37:18.960 --> 00:37:22.080]  讓我們一起去信靠我們的主
[00:37:22.080 --> 00:37:25.420]  我們宣告主啊 我們信靠祢
[00:37:25.420 --> 00:37:27.920]  我們不要靠我們自己的努力
[00:37:27.920 --> 00:37:30.400]  我們不要靠我們自己的智慧
[00:37:30.400 --> 00:37:35.100]  我們不要靠我們自己一切的勞苦
[00:37:35.100 --> 00:37:38.980]  因為這一切將會是虛空
[00:37:38.980 --> 00:37:40.680]  但是神啊 我們已求祢
[00:37:40.680 --> 00:37:46.080]  我們知道今天我們打贏這一場的戰爭
[00:37:46.080 --> 00:37:49.780]  我們打贏這一場的艱鉅
[00:37:49.780 --> 00:37:52.140]  戰勝這一次的艱鉅
[00:37:52.140 --> 00:37:56.740]  艱鉅的難處 這些的艱難都是靠著神
[00:37:56.740 --> 00:37:59.960]  隨著我們奉耶穌的名 祝福這些弟兄姊妹
[00:37:59.960 --> 00:38:03.180]  讓我們靠著你勝過這一切的風險
[00:38:03.180 --> 00:38:06.020]  這一切的困難、這一切的患難
[00:38:06.020 --> 00:38:08.500]  所以保護弟兄姊妹的平安
[00:38:08.500 --> 00:38:11.820]  讓他們可以渡過這個艱難
[00:38:11.820 --> 00:38:14.700]  並且可以講見證 歸榮耀給你
[00:38:14.700 --> 00:38:17.140]  親愛的主多謝你 聽我們的禱告
[00:38:17.140 --> 00:38:20.460]  奉耶穌基督得勝一命 阿們
[00:38:20.460 --> 00:38:26.900]  第二個呼召是對一些今天收看我們的崇拜
[00:38:26.900 --> 00:38:29.060]  未信耶穌的朋友
[00:38:29.060 --> 00:38:31.480]  今天我們作為一個見證人
[00:38:31.480 --> 00:38:34.420]  我們在難處裏面 我自己就是
[00:38:34.420 --> 00:38:36.020]  我們在難處裏面
[00:38:36.020 --> 00:38:39.620]  但是我們並沒有膽喪 並沒有灰心
[00:38:39.620 --> 00:38:41.920]  我們仍然靠著我們的神
[00:38:41.920 --> 00:38:45.860]  因為我們知道我們的神必定得勝
[00:38:45.860 --> 00:38:52.740]  你如果都想投靠我們這個信實的神
[00:38:52.740 --> 00:38:55.180]  掌管傳遞的神
[00:38:55.180 --> 00:38:57.080]  你只要做一樣東西很簡單
[00:38:57.080 --> 00:39:00.820]  你打開你的心去接受耶穌
[00:39:00.820 --> 00:39:04.340]  大家如果收到這個訊息的
[00:39:04.340 --> 00:39:07.940]  如果願意打開你的心去接受耶穌的
[00:39:07.940 --> 00:39:09.400]  請你用你的手機
[00:39:09.400 --> 00:39:13.380]  掃一掃現在螢光幕上出現的二維碼
[00:39:13.380 --> 00:39:16.600]  告訴我們 你接受耶穌就可以了
[00:39:16.600 --> 00:39:19.600]  耶穌是可以保護一切
[00:39:19.600 --> 00:39:23.060]  今天全城的人都恐慌
[00:39:23.060 --> 00:39:27.980]  這個不平安是因為新冠疫情
[00:39:27.980 --> 00:39:31.160]  因為世界很多很多的事情發生
[00:39:31.160 --> 00:39:33.780]  但是神是次平安的神
[00:39:33.780 --> 00:39:38.720]  神必定會打得贏這一場仗
[00:39:38.720 --> 00:39:40.820]  所以你願意投靠這個神的
[00:39:40.820 --> 00:39:43.900]  你必須要打開你的心去接受耶穌
[00:39:43.900 --> 00:39:47.320]  請你用你的螢光幕
[00:39:47.320 --> 00:39:50.120]  螢光幕上的二維碼掃一掃
[00:39:50.120 --> 00:39:54.760]  你就可以告訴我們去接受耶穌
[00:39:54.760 --> 00:39:58.000]  讓我們一起為你歡喜快樂
[00:39:58.000 --> 00:39:59.000]  好 靈姐妹
[00:39:59.000 --> 00:40:01.720]  讓我們最後做一個結束禱告
[00:40:01.720 --> 00:40:04.260]  接受神的祝福
[00:40:04.260 --> 00:40:05.960]  請主我們多謝你
[00:40:05.960 --> 00:40:09.740]  因為今天領受你自己的說話的時候
[00:40:09.740 --> 00:40:14.440]  神你的鼓勵、能力要進到弟兄姊妹的生命裏面
[00:40:14.440 --> 00:40:16.440]  你幫助我們
[00:40:16.440 --> 00:40:18.440]  靠著你超自然的信心
[00:40:18.440 --> 00:40:21.740]  可以渡過這個風險、渡過這個難關
[00:40:21.740 --> 00:40:23.740]  孩子奉耶穌基督的名祝福
[00:40:23.740 --> 00:40:28.220]  今天參與崇拜的每一位弟兄姊妹的朋友
[00:40:28.220 --> 00:40:30.400]  讓天上的爸爸這一份很深的愛
[00:40:30.400 --> 00:40:32.580]  湧流在弟兄姊妹的生命裏面
[00:40:32.580 --> 00:40:36.620]  耶穌基督在十字架上為我們成就救恩
[00:40:36.620 --> 00:40:38.180]  將贖天的福氣
[00:40:38.180 --> 00:40:41.660]  聖靈恩賜賜給教會每一位弟兄姊妹
[00:40:41.660 --> 00:40:44.540]  聖靈那個扭轉人生命的復活大能
[00:40:44.540 --> 00:40:45.800]  醫治的大能
[00:40:45.800 --> 00:40:47.580]  大大的臨到我們當中
[00:40:47.580 --> 00:40:51.820]  讓我們得著能力、平安和恩典
[00:40:51.820 --> 00:40:54.520]  從今時直到永永遠遠
[00:40:54.520 --> 00:40:58.080]  我們祈禱是奉耶穌基督得性的名
[00:40:58.080 --> 00:41:00.080]  阿們
[00:41:00.080 --> 00:41:01.080]  祝福大家
[00:41:01.080 --> 00:41:03.080]  讓主的平安與大家同在
