
[00:00:00.000 --> 00:00:05.480]  今天非常高興能夠在這裡和大家分享一篇的信息
[00:18:59.400 --> 00:19:00.960]  保羅是福音的使徒
[00:19:00.960 --> 00:19:03.920]  但是我們知道他是一個天使
[00:19:03.920 --> 00:19:05.400]  他是支帳篷的
[00:19:05.400 --> 00:19:07.160]  他親手做工
[00:19:07.160 --> 00:19:08.720]  他用他的勞力維生
[00:19:08.720 --> 00:19:11.480]  而且用多餘的去幫助人
[00:19:11.480 --> 00:19:12.720]  主耶穌基督也說
[00:19:12.720 --> 00:19:15.720]  獅比獸更為有福
[00:19:15.720 --> 00:19:18.160]  給就必給有你們的
[00:19:18.160 --> 00:19:21.000]  願我們弟兄姊妹更多的能夠為他人著想
[00:19:21.000 --> 00:19:25.080]  像保羅一樣為他人求益處
[00:19:25.080 --> 00:19:26.160]  那我們來再看看
[00:19:26.160 --> 00:19:29.040]  我們從這個僕人阿尼西姆
[00:19:29.040 --> 00:19:31.080]  我想到的第一個呢
[00:19:31.080 --> 00:19:34.480]  就是犯錯就認錯
[00:19:34.480 --> 00:19:36.680]  犯錯就勇於認錯
[00:19:36.680 --> 00:19:38.040]  不強詞奪理
[00:19:38.040 --> 00:19:40.280]  不畏罪找藉口
[00:19:40.280 --> 00:19:44.160]  我們華人說知過能改
[00:19:44.160 --> 00:19:45.800]  善莫大焉
[00:19:45.800 --> 00:19:47.760]  知過能改善莫大焉
[00:19:47.760 --> 00:19:51.400]  在五十一篇十七節大衛寫
[00:19:51.400 --> 00:19:55.320]  神要的計就是一個憂傷的靈
[00:19:55.320 --> 00:19:58.400]  憂傷痛悔的就是一個悔改的心
[00:19:58.400 --> 00:20:00.320]  神必不輕看
[00:20:00.320 --> 00:20:03.880]  阿尼西姆他認識保羅之後
[00:20:03.880 --> 00:20:07.680]  他接受他承認的耶穌基督
[00:20:07.680 --> 00:20:11.280]  神也賜給他在提摩太後書一章七節
[00:20:11.280 --> 00:20:14.080]  鋼強仁愛緊守的心
[00:20:14.080 --> 00:20:16.840]  這個鋼強原來就是一個勇敢的
[00:20:16.840 --> 00:20:19.240]  神賜給他了一個勇敢的心
[00:20:19.240 --> 00:20:23.280]  讓他能夠回去面對原來的主人
[00:20:23.280 --> 00:20:25.560]  阿尼西姆他看見他自己的罪
[00:20:25.560 --> 00:20:26.360]  他悔改
[00:20:26.360 --> 00:20:28.320]  他現在他的心他是柔軟
[00:20:28.320 --> 00:20:29.440]  他善良
[00:20:29.440 --> 00:20:31.640]  但卻也是勇敢的
[00:20:31.640 --> 00:20:32.680]  當保羅決定
[00:20:32.680 --> 00:20:36.960]  其實保羅決定遣返他回去
[00:20:36.960 --> 00:20:38.680]  原來主人的時候呢
[00:20:38.680 --> 00:20:41.640]  他可以選擇再一次的逃離
[00:20:41.640 --> 00:20:43.520]  他可以離開
[00:20:43.520 --> 00:20:44.240]  是不是
[00:20:44.240 --> 00:20:45.800]  但是我們可以看到
[00:20:45.800 --> 00:20:47.800]  阿尼西姆他沒有這樣做
[00:20:47.800 --> 00:20:51.440]  他願意回到原來的主人那裡
[00:20:51.440 --> 00:20:55.720]  向他當面的認罪向他道歉
[00:20:55.720 --> 00:20:57.160]  再回去面對主人
[00:20:57.160 --> 00:20:58.640]  其實是需要勇氣的
[00:20:58.640 --> 00:20:59.960]  當然第一個面子問題
[00:20:59.960 --> 00:21:01.320]  第二個我們
[00:21:01.320 --> 00:21:02.720]  阿尼西姆不知道
[00:21:02.720 --> 00:21:04.560]  菲利門的反應是什麼
[00:21:04.560 --> 00:21:06.320]  會送他上法庭
[00:21:06.320 --> 00:21:07.960]  會遊街示眾
[00:21:07.960 --> 00:21:10.000]  會獨打一頓
[00:21:10.000 --> 00:21:10.800]  他不知道
[00:21:10.800 --> 00:21:13.440]  但是他勇於認錯
[00:21:13.440 --> 00:21:15.120]  他求神的赦免
[00:21:15.120 --> 00:21:20.040]  他也會勇敢的向主人求他赦免
[00:21:20.040 --> 00:21:21.680]  求他饒恕
[00:21:21.680 --> 00:21:23.120]  那同時我們相信呢
[00:21:23.120 --> 00:21:27.320]  阿尼西姆他願意接受當德的懲罰
[00:21:27.320 --> 00:21:29.720]  在詩篇同樣的51篇大衛的詩
[00:21:29.720 --> 00:21:31.640]  大衛他寫到說
[00:21:31.640 --> 00:21:34.040]  我向你 我向耶和華犯罪
[00:21:34.040 --> 00:21:36.440]  我唯獨得罪了你在你的面前行惡
[00:21:36.440 --> 00:21:40.400]  以致你責備我的時候顯為公義
[00:21:40.400 --> 00:21:43.640]  你判斷我的時候顯為輕政
[00:21:43.640 --> 00:21:47.080]  這個輕政原文是完全正確的
[00:21:47.080 --> 00:21:49.560]  那在薩姆爾記下11 12章
[00:21:49.560 --> 00:21:53.000]  我們看到大衛他犯了姦淫罪
[00:21:53.000 --> 00:21:56.720]  他犯了殺人罪之後呢
[00:21:56.720 --> 00:22:00.080]  後來拿單到他的面前指責他
[00:22:00.080 --> 00:22:01.720]  他知道他所做的
[00:22:01.720 --> 00:22:06.120]  沒有辦法在人在神的面前能夠隱瞞
[00:22:06.120 --> 00:22:07.320]  所以他承認
[00:22:07.320 --> 00:22:09.480]  他承認神的責備
[00:22:09.480 --> 00:22:13.880]  神的判斷是公義的 是正確的
[00:22:13.880 --> 00:22:16.280]  後來拿單告訴大衛王說
[00:22:16.280 --> 00:22:18.840]  耶和華說你在暗中行這事
[00:22:18.840 --> 00:22:21.160]  我要在以色列眾人的面前
[00:22:21.160 --> 00:22:23.800]  在日光之下報應你
[00:22:23.800 --> 00:22:27.320]  大衛他就欣然的接受
[00:22:27.320 --> 00:22:29.320]  阿尼西姆他既然願意回去
[00:22:29.320 --> 00:22:33.400]  他表明他願意接受主人的任何的懲罰
[00:22:33.400 --> 00:22:35.440]  這個懲罰可輕可重
[00:22:35.440 --> 00:22:36.320]  他不知道
[00:22:36.320 --> 00:22:39.480]  但是他還是預備好的任何的處置
[00:22:39.480 --> 00:22:41.520]  當我們犯罪
[00:22:41.520 --> 00:22:43.320]  神可以赦免我們的過犯
[00:22:43.320 --> 00:22:47.640]  但是我們還是要為我們錯誤的行為
[00:22:47.640 --> 00:22:49.120]  我們要對人
[00:22:49.120 --> 00:22:51.560]  也要對這個社會負責承擔後果
[00:22:51.560 --> 00:22:53.720]  可能包括了法律的制裁
[00:22:53.720 --> 00:22:55.240]  可能是財務的補償
[00:22:55.240 --> 00:22:56.920]  可能是向人的道歉
[00:22:56.920 --> 00:22:58.960]  所以這是我們謹記在心的
[00:22:58.960 --> 00:23:01.200]  也是對我們很好的一個的警惕
[00:23:01.200 --> 00:23:02.160]  第二個呢
[00:23:02.160 --> 00:23:04.560]  我們可以從阿尼西姆學到的
[00:23:04.560 --> 00:23:06.200]  是一個盡忠職守
[00:23:06.200 --> 00:23:08.480]  在十一節保羅說
[00:23:08.480 --> 00:23:11.880]  如今他與你我都有益處
[00:23:11.880 --> 00:23:15.520]  保羅在阿尼西姆服侍他的過程的當中
[00:23:15.520 --> 00:23:16.960]  他可以看出
[00:23:16.960 --> 00:23:21.040]  阿尼西姆是可以為主人帶來益處的僕人
[00:23:21.040 --> 00:23:23.200]  我相信阿尼西姆在他的職位上面
[00:23:23.200 --> 00:23:24.680]  他是一位良善忠心
[00:23:24.680 --> 00:23:26.120]  有見識
[00:23:26.120 --> 00:23:26.920]  有經驗
[00:23:26.920 --> 00:23:28.160]  他肯吃苦耐勞
[00:23:28.160 --> 00:23:29.600]  他肯學習
[00:23:29.600 --> 00:23:30.760]  他肯誠懇待人
[00:23:30.760 --> 00:23:34.960]  他能夠承擔責任的一個的家僕
[00:23:34.960 --> 00:23:37.640]  在哥林多前書四章
[00:23:37.640 --> 00:23:42.320]  保羅說所求於管家的是他要有忠心
[00:23:42.320 --> 00:23:44.440]  同樣在馬太福音二十四章
[00:23:44.440 --> 00:23:47.520]  耶穌提到有忠心有見識的僕人
[00:23:47.520 --> 00:23:52.400]  是會被主人分派去管理家裡的事
[00:23:52.400 --> 00:23:54.560]  我相信阿尼西姆他回去之後
[00:23:54.560 --> 00:23:56.120]  他一定會忠心耿耿的
[00:23:56.120 --> 00:23:58.360]  他會盡心盡力的做好
[00:23:58.360 --> 00:24:01.880]  僕人管家的事為主人分勞解憂
[00:24:01.880 --> 00:24:03.680]  也願我們弟兄姊妹
[00:24:03.680 --> 00:24:05.640]  我們在每一件事上
[00:24:05.640 --> 00:24:08.200]  我們都能夠向為主所做的
[00:24:08.200 --> 00:24:09.760]  我們盡心竭力的
[00:24:09.760 --> 00:24:11.120]  我們能夠做好
[00:24:11.120 --> 00:24:12.440]  我們分內的事
[00:24:12.440 --> 00:24:14.640]  我們答應人的事也要做到
[00:24:14.640 --> 00:24:17.840]  我們做一個誠信誠實有能力
[00:24:17.840 --> 00:24:20.360]  我們甘心樂意付出的神的兒女
[00:24:20.360 --> 00:24:22.600]  人看見我們的好行為
[00:24:22.600 --> 00:24:24.640]  讓人看見我們的好行為
[00:24:24.640 --> 00:24:26.640]  就能夠將榮耀歸給神
[00:24:26.640 --> 00:24:27.920]  我們繼續的來看
[00:24:27.920 --> 00:24:30.440]  我們從菲利門這個主人的當中
[00:24:30.440 --> 00:24:31.680]  我們可以學習
[00:24:31.680 --> 00:24:33.080]  我們可以學習饒恕
[00:24:33.080 --> 00:24:35.360]  我們可以學習接納
[00:24:35.360 --> 00:24:38.080]  我們也可以學習提升
[00:24:38.080 --> 00:24:41.200]  這個饒恕其實和寬容
[00:24:41.200 --> 00:24:42.680]  寬容是一體兩面的
[00:24:42.680 --> 00:24:45.800]  寬容它的英文是tolerance
[00:24:45.800 --> 00:24:47.280]  在佛手書四章二節
[00:24:47.280 --> 00:24:49.120]  我相信我們都熟悉的經文
[00:24:49.120 --> 00:24:52.240]  保羅說凡事謙虛溫柔忍耐
[00:24:52.240 --> 00:24:53.840]  用愛心
[00:24:53.840 --> 00:24:56.040]  我們用愛心互相的寬容
[00:24:56.040 --> 00:24:59.800]  在歌羅西書三章十三節
[00:24:59.800 --> 00:25:03.520]  保羅說倘若這人和那人有嫌隙
[00:25:03.520 --> 00:25:07.960]  總要彼此寬容彼此的饒恕
[00:25:07.960 --> 00:25:09.880]  饒恕和接納
[00:25:09.880 --> 00:25:12.360]  其實是一體兩面的工作
[00:25:12.360 --> 00:25:13.960]  饒恕和接納
[00:25:13.960 --> 00:25:15.640]  心裡如果沒有饒恕
[00:25:15.640 --> 00:25:17.680]  那你接到你心裡面的
[00:25:17.680 --> 00:25:22.080]  其實是一個發酸發苦的一個的果子
[00:25:22.080 --> 00:25:23.200]  你沒有饒恕
[00:25:23.200 --> 00:25:24.880]  你接納到心裡的
[00:25:24.880 --> 00:25:26.920]  你接納到你生命裡的
[00:25:26.920 --> 00:25:28.680]  是一個發酸發苦的果子
[00:25:28.680 --> 00:25:31.160]  其實對你自己是沒有益處的
[00:25:31.160 --> 00:25:33.880]  從前阿尼西姆他犯錯
[00:25:33.880 --> 00:25:36.880]  他偷竊他為罪潛逃
[00:25:36.880 --> 00:25:40.160]  不但無意反而對主人帶來傷害
[00:25:40.160 --> 00:25:41.760]  但是保羅教導菲利門
[00:25:41.760 --> 00:25:44.480]  要對這位逃出家門
[00:25:44.480 --> 00:25:46.360]  又再回頭的奴隸
[00:25:46.360 --> 00:25:47.600]  要完全的饒恕
[00:25:47.600 --> 00:25:49.560]  完全的接納善待
[00:25:49.560 --> 00:25:50.760]  不要懷恨在心
[00:25:50.760 --> 00:25:54.760]  也不要想在未來對他有任何的報復
[00:25:54.760 --> 00:25:58.120]  那寬容饒恕也是我們在生活中
[00:25:58.120 --> 00:26:00.280]  每一個角色每一個頭銜
[00:26:00.280 --> 00:26:03.120]  遇到所面對的一個功課
[00:26:03.120 --> 00:26:07.960]  我們也聽過寬恕別人就是寬恕自己
[00:26:07.960 --> 00:26:10.920]  你饒恕別人就是饒恕自己
[00:26:10.920 --> 00:26:13.080]  接待別人就是接待自己
[00:26:13.080 --> 00:26:15.720]  你放過別人就是放過自己
[00:26:15.720 --> 00:26:19.680]  在《真言書》的十九章十一節
[00:26:19.680 --> 00:26:21.320]  這裡所羅門王也提到
[00:26:21.320 --> 00:26:23.600]  人有見識就不輕易發怒
[00:26:23.600 --> 00:26:28.640]  寬恕人的過失是自己的榮耀
[00:26:28.640 --> 00:26:30.640]  主耶穌基督他也不斷的重複
[00:26:30.640 --> 00:26:32.280]  我們要饒恕
[00:26:32.280 --> 00:26:35.360]  我們常常聽到饒恕人七十個七字
[00:26:35.360 --> 00:26:36.840]  從心裡饒恕人
[00:26:36.840 --> 00:26:38.560]  如同主饒恕我
[00:26:38.560 --> 00:26:40.760]  不可咒主那逼迫你的
[00:26:40.760 --> 00:26:43.120]  反要為他祝福
[00:26:43.120 --> 00:26:45.320]  只可祝福不可咒主
[00:26:45.320 --> 00:26:50.320]  免我們的債如同我們免的人的債
[00:26:50.320 --> 00:26:51.480]  主耶穌基督也說
[00:26:51.480 --> 00:26:53.520]  如果你不饒恕人
[00:26:53.520 --> 00:26:55.040]  我在天上的福
[00:26:55.040 --> 00:26:56.960]  他也不會饒恕你們
[00:26:56.960 --> 00:27:00.560]  這也是一個非常重的警告
[00:27:00.560 --> 00:27:01.880]  那對保羅來說
[00:27:01.880 --> 00:27:04.880]  他人生也有一個饒恕的功課
[00:27:04.880 --> 00:27:06.560]  我們知道他和馬可
[00:27:06.560 --> 00:27:10.440]  他在宣教的事上和馬可起了爭執
[00:27:10.440 --> 00:27:12.480]  以至於他們分道揚鑣
[00:27:12.480 --> 00:27:15.120]  但是最後在他的書信的當中
[00:27:15.120 --> 00:27:16.360]  我們可以看到
[00:27:16.360 --> 00:27:20.760]  馬可和保羅他們兩位神的僕人
[00:27:20.760 --> 00:27:22.880]  他們盡是前嫌
[00:27:22.880 --> 00:27:24.720]  他們握手言和
[00:27:24.720 --> 00:27:27.440]  他們成為福音的同工齊心努力
[00:27:27.440 --> 00:27:29.240]  在初代的教會
[00:27:29.240 --> 00:27:31.400]  在後來的教會的當中
[00:27:31.400 --> 00:27:35.200]  在教會的歷史都樹立了彼此饒恕
[00:27:35.200 --> 00:27:37.640]  彼此接納的榜樣
[00:27:37.640 --> 00:27:39.880]  菲利門他是一個大戶人家
[00:27:39.880 --> 00:27:41.200]  他有錢有勢
[00:27:41.200 --> 00:27:42.920]  他有眾多的僕人
[00:27:42.920 --> 00:27:44.280]  其實他可以選擇
[00:27:44.280 --> 00:27:46.880]  照世人的方法來懲罰
[00:27:46.880 --> 00:27:50.760]  他也可以按照神的原則來原諒
[00:27:50.760 --> 00:27:52.280]  來饒恕阿尼西姆
[00:27:52.280 --> 00:27:54.920]  給他一個悔改
[00:27:54.920 --> 00:27:57.480]  一個自新的機會
[00:27:57.480 --> 00:28:00.680]  菲利門他接納阿尼西姆
[00:28:00.680 --> 00:28:04.600]  正如神在基督裡饒恕
[00:28:04.600 --> 00:28:06.760]  接納我們罪人一樣
[00:28:06.760 --> 00:28:08.600]  弟兄姊妹不論我們在什麼角色
[00:28:08.600 --> 00:28:10.960]  也願我們有菲利門
[00:28:10.960 --> 00:28:12.920]  他這樣子的胸懷
[00:28:12.920 --> 00:28:17.680]  能夠學到接納饒恕的功課
[00:28:17.680 --> 00:28:19.760]  那在這裡講到饒恕
[00:28:19.760 --> 00:28:21.920]  我就想到我們家人之間
[00:28:21.920 --> 00:28:23.200]  彼此的饒恕
[00:28:23.200 --> 00:28:25.640]  菲利門和阿尼西姆
[00:28:25.640 --> 00:28:29.000]  他們都將會生活在同一個屋簷下
[00:28:29.000 --> 00:28:30.880]  因為十六節保羅說
[00:28:30.880 --> 00:28:33.600]  不論按肉體或是按主理
[00:28:33.600 --> 00:28:36.560]  都是兄弟都是家人
[00:28:36.560 --> 00:28:39.080]  家人的和睦相處
[00:28:39.080 --> 00:28:42.600]  是神給我們最大的祝福之一
[00:28:42.600 --> 00:28:45.360]  彼此的饒恕彼此的接納
[00:28:45.360 --> 00:28:46.160]  弟兄姊妹
[00:28:46.160 --> 00:28:48.480]  我不知道在我們的家庭的當中
[00:28:48.480 --> 00:28:51.040]  我們還有沒有和家人
[00:28:51.040 --> 00:28:53.520]  還有沒有解開的怨
[00:28:53.520 --> 00:28:55.520]  沒有解開的結
[00:28:55.520 --> 00:28:56.720]  我們和我們的父母
[00:28:56.720 --> 00:28:59.240]  另外一半我們的兒女
[00:28:59.240 --> 00:29:02.160]  是不是還有誤會沒有澄清
[00:29:02.160 --> 00:29:04.640]  我們不想見面必不見面
[00:29:04.640 --> 00:29:07.000]  該道的歉該說的對不起
[00:29:07.000 --> 00:29:10.320]  該和好的還懸在半空中
[00:29:10.320 --> 00:29:12.200]  還沒有解決呢
[00:29:12.200 --> 00:29:15.120]  那我們對於我們最親愛的家人
[00:29:15.120 --> 00:29:16.920]  我們有做到寬恕
[00:29:16.920 --> 00:29:21.440]  有做到接納嗎
[00:29:21.440 --> 00:29:23.520]  在馬太福音五章
[00:29:23.520 --> 00:29:26.520]  主耶穌基督也說在二十三二十四節
[00:29:26.520 --> 00:29:26.920]  提到
[00:29:26.920 --> 00:29:29.840]  所以你在祭壇前獻禮物的時候
[00:29:29.840 --> 00:29:32.880]  當你想到你的弟兄
[00:29:32.880 --> 00:29:35.520]  你的弟兄就是可以是你的家人
[00:29:35.520 --> 00:29:39.520]  如果想到你的家人還向你懷怨
[00:29:39.520 --> 00:29:42.600]  你就先把禮物留在那裡
[00:29:42.600 --> 00:29:45.800]  先去和你的家人和好
[00:29:45.800 --> 00:29:47.960]  然後再來獻禮物
[00:29:47.960 --> 00:29:50.480]  我們華人有兩句諺語
[00:29:50.480 --> 00:29:52.040]  我不知道大家有沒有聽過
[00:29:52.040 --> 00:29:55.080]  家和萬事興
[00:29:55.080 --> 00:29:59.440]  家和樂自多喜樂
[00:29:59.440 --> 00:30:02.240]  當我們家裡和睦的時候
[00:30:02.240 --> 00:30:05.400]  家庭的喜樂就產生了
[00:30:05.400 --> 00:30:06.720]  我個人呢
[00:30:06.720 --> 00:30:09.080]  我有一女一兒
[00:30:09.080 --> 00:30:10.880]  女兒在初中的時候
[00:30:10.880 --> 00:30:13.960]  她就開始很有個性
[00:30:13.960 --> 00:30:15.960]  我的女兒很有主見
[00:30:15.960 --> 00:30:17.440]  那在高中的時候
[00:30:17.440 --> 00:30:20.640]  她就變得所謂的叛逆
[00:30:20.640 --> 00:30:23.560]  她會和我們父母會唱反調
[00:30:23.560 --> 00:30:25.040]  當正面唱反調
[00:30:25.040 --> 00:30:27.280]  再加上她的弟弟成績比較好
[00:30:27.280 --> 00:30:29.920]  所以她的心裡有一些的失衡
[00:30:29.920 --> 00:30:32.920]  我記得在當時
[00:30:32.920 --> 00:30:35.960]  我們做父母有時候真的是很難溝通
[00:30:35.960 --> 00:30:36.920]  有幾次
[00:30:36.920 --> 00:30:39.160]  我記得大概有兩三次
[00:30:39.160 --> 00:30:42.120]  我和女兒當面發生口角
[00:30:42.120 --> 00:30:46.040]  當時我沒有學好愛的功課
[00:30:46.040 --> 00:30:51.360]  兩三次我沒有控制住我的心中的怒火
[00:30:51.360 --> 00:30:54.240]  我對她大聲斥責
[00:30:54.240 --> 00:30:57.280]  我弄得我女兒非常的傷心
[00:30:57.280 --> 00:30:59.720]  我記得她是淚流滿面
[00:30:59.720 --> 00:31:02.560]  甚至是奪門而出
[00:31:02.560 --> 00:31:04.680]  事後我當然很後悔
[00:31:04.680 --> 00:31:05.760]  也很內疚
[00:31:05.760 --> 00:31:07.800]  也有當面向她道歉
[00:31:07.800 --> 00:31:10.600]  但是我知道這個陰影
[00:31:10.600 --> 00:31:13.240]  很不容易從一個女孩子
[00:31:13.240 --> 00:31:17.640]  她自怨的心裡能夠抹去的
[00:31:17.640 --> 00:31:19.520]  特別後來我也學到
[00:31:19.520 --> 00:31:22.120]  在一些的特會當中學到
[00:31:22.120 --> 00:31:24.360]  其實父親在兒女
[00:31:24.360 --> 00:31:26.360]  特別在女兒的心中
[00:31:26.360 --> 00:31:29.280]  其實父親是有很高的權威
[00:31:29.280 --> 00:31:30.800]  他們外表可能抗拒
[00:31:30.800 --> 00:31:35.600]  但是他們心裡其實很尊敬我們的
[00:31:35.600 --> 00:31:36.960]  同時我也學到
[00:31:36.960 --> 00:31:38.840]  當時我對女兒發大脾氣
[00:31:38.840 --> 00:31:41.240]  她心裡真實是受到的創傷
[00:31:41.240 --> 00:31:42.880]  是需要醫治的
[00:31:42.880 --> 00:31:43.560]  感謝神
[00:31:43.560 --> 00:31:45.400]  我的女兒她一直有去教會
[00:31:45.400 --> 00:31:49.600]  在她大學離家住校的那四年
[00:31:49.600 --> 00:31:52.440]  她在當地的教會受洗
[00:31:52.440 --> 00:31:57.480]  我和國康我們也有去參加她的洗禮
[00:31:57.480 --> 00:31:58.960]  她每次現在回來
[00:31:58.960 --> 00:31:59.800]  她都也會
[00:31:59.800 --> 00:32:03.080]  幾乎她都會回去到Long Beach
[00:32:03.080 --> 00:32:04.560]  她原來教會的一個
[00:32:04.560 --> 00:32:06.520]  非常要好的一個姐妹的朋友
[00:32:06.520 --> 00:32:09.160]  去和她聊一聊
[00:32:09.160 --> 00:32:11.280]  我的女兒在教會的輔導之下
[00:32:11.280 --> 00:32:14.480]  她心裡漸漸的平復
[00:32:14.480 --> 00:32:16.000]  漸漸的康復起來了
[00:32:16.000 --> 00:32:19.880]  但是從我和女兒的互動的當中
[00:32:19.880 --> 00:32:22.720]  其實我知道她心裡這個傷口
[00:32:22.720 --> 00:32:25.760]  還沒有完全的復合
[00:32:25.760 --> 00:32:28.840]  所以解鈴還需要系鈴人
[00:32:28.840 --> 00:32:32.080]  現在我的女兒住在北加州的灣區
[00:32:32.080 --> 00:32:33.600]  兩個月前
[00:32:33.600 --> 00:32:37.600]  我的女兒她生下了一個小寶寶
[00:32:37.600 --> 00:32:39.200]  其實好幾個月之前
[00:32:39.200 --> 00:32:42.000]  我的女兒就請我跟國康
[00:32:42.000 --> 00:32:47.880]  我們去北加州去幫她做月子
[00:32:47.880 --> 00:32:49.440]  當時我就有一個感動
[00:32:49.440 --> 00:32:52.560]  我說我要利用這一段的期間
[00:32:52.560 --> 00:32:55.920]  和女兒來修復這個家庭
[00:32:55.920 --> 00:32:59.880]  這個曾經破裂的一個關係
[00:32:59.880 --> 00:33:01.400]  那我先去幫忙兩個禮拜
[00:33:01.400 --> 00:33:04.160]  國康再去接力
[00:33:04.160 --> 00:33:07.280]  那在這一次我真的是一個僕人
[00:33:07.280 --> 00:33:10.160]  不是一個奶爸 奶公
[00:33:10.160 --> 00:33:12.120]  奶外公
[00:33:12.120 --> 00:33:13.840]  我還特別去查奶爸是什麼
[00:33:13.840 --> 00:33:16.760]  真的就是替太太做月子
[00:33:16.760 --> 00:33:21.200]  奶公的僕人的心態去幫忙
[00:33:21.200 --> 00:33:25.360]  在當中我真是出錢出力
[00:33:25.360 --> 00:33:27.240]  捲起袖子
[00:33:27.240 --> 00:33:30.400]  在他們家兩個禮拜大大小小
[00:33:30.400 --> 00:33:33.160]  裡裡外外的家事
[00:33:33.160 --> 00:33:33.920]  我都做
[00:33:33.920 --> 00:33:36.440]  所以讓女兒女婿她可以
[00:33:36.440 --> 00:33:38.720]  女兒女婿她們可以全時間的
[00:33:38.720 --> 00:33:43.040]  專心的照顧她這個剛出生的小寶寶
[00:33:43.040 --> 00:33:44.680]  做的其實是蠻辛苦的
[00:33:44.680 --> 00:33:48.440]  有幾次真的是做到腰很痠
[00:33:48.440 --> 00:33:51.360]  自己就跑到上面自己去捶一捶
[00:33:51.360 --> 00:33:52.760]  但是真的很喜樂
[00:33:52.760 --> 00:33:54.160]  做在自己小孩子的身上
[00:33:54.160 --> 00:33:55.800]  其實很有成就感
[00:33:55.800 --> 00:33:58.400]  但是其實最重要的
[00:33:58.400 --> 00:34:02.640]  我是要刻意的找機會要和她聊天
[00:34:02.640 --> 00:34:03.640]  那女兒對我說
[00:34:03.640 --> 00:34:06.240]  她親口對我說她非常的感恩
[00:34:06.240 --> 00:34:10.080]  她非常感恩我們父母為她所做的
[00:34:10.080 --> 00:34:12.320]  在她最需要的時候
[00:34:12.320 --> 00:34:14.520]  我們放下我們手中的工作
[00:34:14.520 --> 00:34:17.560]  還有我們身邊的一些的事情
[00:34:17.560 --> 00:34:19.880]  專程的去住在他們家
[00:34:19.880 --> 00:34:21.560]  去幫他們的忙
[00:34:21.560 --> 00:34:23.040]  女兒的心
[00:34:23.040 --> 00:34:26.960]  被父母無私的一個付出的愛感動了
[00:34:26.960 --> 00:34:29.440]  她就很樂意的有空的時候
[00:34:29.440 --> 00:34:31.360]  就坐下來和我聊一聊
[00:34:31.360 --> 00:34:34.000]  我們在這兩個禮拜的當中談了很多
[00:34:34.000 --> 00:34:37.080]  談了各自的最近這幾年的家庭的生活
[00:34:37.080 --> 00:34:37.720]  我們的工作
[00:34:37.720 --> 00:34:41.000]  我們教會還有未來的展望
[00:34:41.000 --> 00:34:42.080]  我非常非常的感恩
[00:34:42.080 --> 00:34:44.720]  在這兩個禮拜的當中
[00:34:44.720 --> 00:34:46.680]  我和女兒的關係就拉得很近
[00:34:46.680 --> 00:34:49.600]  我們天南地北盡是淺賢的聊
[00:34:49.600 --> 00:34:50.800]  我們也可以聽詩歌
[00:34:50.800 --> 00:34:52.400]  我們還有一起的禱告
[00:34:52.400 --> 00:34:54.240]  我們之前的彆扭
[00:34:54.240 --> 00:34:56.400]  我們之前的疙瘩不舒服
[00:34:56.400 --> 00:34:58.120]  都在愛裡被出去了
[00:34:58.120 --> 00:35:01.520]  父親的心轉向兒女
[00:35:01.520 --> 00:35:03.400]  兒女的心轉向父親
[00:35:03.400 --> 00:35:06.040]  非常感謝主我把握了這次的機會
[00:35:06.040 --> 00:35:10.200]  恢復了家庭當中親子當初和好的
[00:35:10.200 --> 00:35:12.520]  和樂和諧的關係
[00:35:12.520 --> 00:35:13.520]  家人的關係
[00:35:13.520 --> 00:35:16.080]  不論是夫妻親子主婦都是需要經營
[00:35:16.080 --> 00:35:18.440]  都是需要花時間的
[00:35:18.440 --> 00:35:19.480]  這也是值得的
[00:35:19.480 --> 00:35:21.400]  和諧成長的家庭
[00:35:21.400 --> 00:35:23.720]  使容身易人立體的
[00:35:23.720 --> 00:35:25.080]  第二個是提升
[00:35:25.080 --> 00:35:27.960]  阿尼西姆他以奴隸的身份逃回來了
[00:35:27.960 --> 00:35:29.280]  不再是奴僕
[00:35:29.280 --> 00:35:31.800]  乃是高顧奴僕是親愛的弟兄
[00:35:31.800 --> 00:35:34.320]  保羅請求菲利門不僅要饒恕他
[00:35:34.320 --> 00:35:36.280]  接納他還要把阿尼西姆
[00:35:36.280 --> 00:35:40.480]  從奴隸的身份提升到弟兄
[00:35:40.480 --> 00:35:41.760]  弟兄姐妹你有沒有想到
[00:35:41.760 --> 00:35:45.640]  這其實就是耶穌基督在我們身上所做的
[00:35:45.640 --> 00:35:48.800]  在詩篇的40篇第二到三節
[00:35:48.800 --> 00:35:49.680]  那裡詩人寫道
[00:35:49.680 --> 00:35:53.120]  神從禍坑淤泥中把我拉起來
[00:35:53.120 --> 00:35:55.520]  使我腳立在磐石上
[00:35:55.520 --> 00:35:56.680]  詩班男生
[00:35:56.680 --> 00:35:58.920]  我們好像唱過這首詩歌對不對
[00:35:58.920 --> 00:36:02.160]  從禍坑淤泥中拉起我
[00:36:02.160 --> 00:36:05.280]  使我腳立在磐石上
[00:36:05.280 --> 00:36:08.080]  這個拉其實就是提升
[00:36:08.080 --> 00:36:11.320]  同樣的在詩篇113篇第七到第八節
[00:36:11.320 --> 00:36:14.440]  這裡說神從灰塵中抬舉
[00:36:14.440 --> 00:36:17.880]  貧寒人從糞堆中提拔窮乏人士
