
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹轉內平安
[00:23:41.000 --> 00:23:47.000]  當以色列的百姓獻十一奉獻
[00:23:47.000 --> 00:23:49.000]  是因為他們入迦蘭地的時候
[00:23:49.000 --> 00:23:52.000]  神都將土地分給他們
[00:23:52.000 --> 00:23:55.000]  以致他們可以畜牧、可以種植
[00:23:55.000 --> 00:24:01.000]  但是利未支派是沒有土地的
[00:24:01.000 --> 00:24:03.000]  神告訴他們
[00:24:03.000 --> 00:24:07.000]  利未支派不需要有這些產業
[00:24:07.000 --> 00:24:10.000]  因為神自己就是產業
[00:24:10.000 --> 00:24:13.000]  也是供應
[00:24:13.000 --> 00:24:20.000]  所以當以色列百姓獻十一奉獻的時候
[00:24:20.000 --> 00:24:27.000]  這些奉獻就是讓利未人享用
[00:24:27.000 --> 00:24:29.000]  經文告訴我們
[00:24:29.000 --> 00:24:34.000]  原來當利未支派的人得到十分之一
[00:24:34.000 --> 00:24:43.000]  例如一萬斤某一類的穀物
[00:24:43.000 --> 00:24:49.000]  將一千斤獻給神
[00:24:49.000 --> 00:24:53.000]  這一千斤是利未人收到的
[00:24:53.000 --> 00:24:55.000]  利未人收到一千斤的時候
[00:24:55.000 --> 00:24:57.000]  他又將十分之一
[00:24:57.000 --> 00:25:01.000]  即是將一百斤獻給神
[00:25:01.000 --> 00:25:04.000]  代表十二支派每一個人
[00:25:04.000 --> 00:25:07.000]  都是要做十一奉獻
[00:25:07.000 --> 00:25:09.000]  利未支派的人
[00:25:09.000 --> 00:25:13.000]  他們不是用耕地、不是畜牧
[00:25:13.000 --> 00:25:15.000]  但是他們有收到的
[00:25:15.000 --> 00:25:17.000]  他們都獻成出來
[00:25:17.000 --> 00:25:20.000]  同樣都作為用一個舉祭的形式
[00:25:20.000 --> 00:25:22.000]  在整個文獸記十八章
[00:25:22.000 --> 00:25:24.000]  其實出現了舉祭有九次
[00:25:24.000 --> 00:25:30.000]  即是代表一個舉喜是特別的獻祭
[00:25:30.000 --> 00:25:37.000]  而獻給神是神所重視的
[00:25:37.000 --> 00:25:44.000]  這就是神在經文中所說的
[00:25:44.000 --> 00:25:47.000]  然後經文裏面又提到
[00:25:47.000 --> 00:25:52.000]  這些舉祭要作為你們牆上的谷
[00:25:52.000 --> 00:25:54.000]  猶如滿酒罩的酒
[00:25:54.000 --> 00:25:56.000]  意思就是說
[00:25:56.000 --> 00:25:58.000]  如果以色列的十一個支派
[00:25:58.000 --> 00:26:01.000]  他們就會有種植
[00:26:01.000 --> 00:26:04.000]  但是利未支派沒有種植
[00:26:04.000 --> 00:26:08.000]  他們得到的是從十一支派給過的
[00:26:08.000 --> 00:26:11.000]  但是當他們將得到的
[00:26:11.000 --> 00:26:13.000]  都獻成十分之一的時候
[00:26:13.000 --> 00:26:19.000]  神都當這些跟其他十一支派沒有分別
[00:26:19.000 --> 00:26:25.000]  所以無論是透過種植、畜牧
[00:26:25.000 --> 00:26:31.000]  或者是得著這些禮物、這些獻祭
[00:26:31.000 --> 00:26:35.000]  神都視為同等、一樣
[00:26:35.000 --> 00:26:37.000]  沒有一個差別
[00:26:37.000 --> 00:26:41.000]  利未人不需要因為我從其他支派
[00:26:41.000 --> 00:26:43.000]  好像得著一些東西
[00:26:43.000 --> 00:26:46.000]  這樣被比下去
[00:26:46.000 --> 00:26:48.000]  沒有這回事
[00:26:53.000 --> 00:26:56.000]  當講完禮物之後
[00:26:56.000 --> 00:27:01.000]  神又講了一個很特別的觀念
[00:27:01.000 --> 00:27:03.000]  讓我們很體會到
[00:27:03.000 --> 00:27:07.000]  神真的很明白人性
[00:27:07.000 --> 00:27:14.000]  當我們用和合本去看經文
[00:27:14.000 --> 00:27:17.000]  最後那幾節的時候
[00:27:17.000 --> 00:27:22.000]  我們又會看到一個翻譯為賞賜這個字
[00:27:22.000 --> 00:27:26.000]  原來這個字不是Mathana
[00:27:26.000 --> 00:27:28.000]  它原文是功架
[00:27:28.000 --> 00:27:30.000]  意思是什麼呢?
[00:27:30.000 --> 00:27:32.000]  這段落所講的
[00:27:32.000 --> 00:27:37.000]  就是神透過摩西告訴利未人
[00:27:37.000 --> 00:27:41.000]  你們是負責回眸裡服侍的
[00:27:41.000 --> 00:27:46.000]  所以你們所得到的是你們的酬勞
[00:27:46.000 --> 00:27:49.000]  是因為你們服侍,你們有酬勞
[00:27:49.000 --> 00:27:53.000]  不是體會,是其他人給過你
[00:27:53.000 --> 00:27:56.000]  可有可無,可大可小
[00:27:56.000 --> 00:28:00.000]  或者是其他人是尊貴
[00:28:00.000 --> 00:28:04.000]  然後你做那個受惠者低下一點
[00:28:04.000 --> 00:28:06.000]  神很明白人
[00:28:06.000 --> 00:28:10.000]  神告訴服侍的利未人
[00:28:10.000 --> 00:28:18.000]  你們這些得到的是功架
[00:28:18.000 --> 00:28:22.000]  然後神是這樣說的
[00:28:22.000 --> 00:28:30.000]  作為收到祭物和獻情的時候
[00:28:30.000 --> 00:28:35.000]  利未人要將十分之一獻情給神
[00:28:35.000 --> 00:28:40.000]  神就將十分之一的一百斤
[00:28:40.000 --> 00:28:45.000]  給過阿倫和他的兒子
[00:28:45.000 --> 00:28:55.000]  當將最好的給過大祭司阿倫
[00:28:55.000 --> 00:28:58.000]  這個其實對我們來說
[00:28:58.000 --> 00:29:01.000]  是神給利未人的一個學習
[00:29:01.000 --> 00:29:05.000]  他們得到人的公認
[00:29:05.000 --> 00:29:08.000]  他們要存著一份心
[00:29:08.000 --> 00:29:11.000]  我要將最好的獻給神
[00:29:11.000 --> 00:29:13.000]  神是怎樣用呢?
[00:29:13.000 --> 00:29:17.000]  神不會將這些濟生吃下肚
[00:29:17.000 --> 00:29:24.000]  神將這些濟生給過大祭司阿倫和他的兒子
[00:29:24.000 --> 00:29:31.000]  所以這也是對於利未人的一個學習
[00:29:31.000 --> 00:29:34.000]  最好的先呈獻給神
[00:29:34.000 --> 00:29:36.000]  神究竟怎樣用呢?
[00:29:36.000 --> 00:29:38.000]  我們既然獻情
[00:29:38.000 --> 00:29:42.000]  就任憑神怎樣用
[00:29:42.000 --> 00:29:46.000]  只要我們將最好的獻情
[00:29:46.000 --> 00:29:49.000]  剩下的九百斤
[00:29:49.000 --> 00:29:54.000]  利未人就可以隨處吃
[00:29:54.000 --> 00:29:58.000]  不需要擔心
[00:29:58.000 --> 00:30:01.000]  所以在這個部分
[00:30:01.000 --> 00:30:06.000]  在神聖秩序的遵守下
[00:30:06.000 --> 00:30:08.000]  領受的賞賜
[00:30:08.000 --> 00:30:13.000]  神教我們人人都可以十一奉獻
[00:30:13.000 --> 00:30:17.000]  每個人都可以有奉獻
[00:30:17.000 --> 00:30:20.000]  然後我們帶著一份奉獻的心
[00:30:20.000 --> 00:30:23.000]  獻上自好分別為聖
[00:30:23.000 --> 00:30:26.000]  因為知道一個是獻給神的
[00:30:26.000 --> 00:30:28.000]  作為種植
[00:30:28.000 --> 00:30:30.000]  作為畜牧
[00:30:30.000 --> 00:30:34.000]  其實真是知道最好的是怎樣的
[00:30:34.000 --> 00:30:37.000]  但這些最好的不是留給自己
[00:30:37.000 --> 00:30:40.000]  而是留給神弟
[00:30:40.000 --> 00:30:44.000]  知道神是我的供應者
[00:30:44.000 --> 00:30:46.000]  神會怎樣安排
[00:30:46.000 --> 00:30:49.000]  就任憑神這樣去用
[00:30:49.000 --> 00:30:52.000]  神將我們的眼光
[00:30:52.000 --> 00:30:55.000]  擺在全人奉獻
[00:30:55.000 --> 00:30:57.000]  《羅馬書》十二章一節
[00:30:57.000 --> 00:30:58.000]  告訴我們
[00:30:58.000 --> 00:31:02.000]  神要我們將身體獻上
[00:31:02.000 --> 00:31:04.000]  當作活祭
[00:31:04.000 --> 00:31:08.000]  全個人去獻上
[00:31:08.000 --> 00:31:11.000]  獻上一切的時候
[00:31:11.000 --> 00:31:15.000]  其實包括甚麼呢?
[00:31:15.000 --> 00:31:19.000]  你認為從神收到甚麼?
[00:31:19.000 --> 00:31:23.000]  我們就是神所賜
[00:31:23.000 --> 00:31:26.000]  我們就傳所有奉獻
[00:31:26.000 --> 00:31:28.000]  很多時候我們將奉獻
[00:31:28.000 --> 00:31:29.000]  因為崇拜裏面
[00:31:29.000 --> 00:31:31.000]  我們都會有存袋奉獻
[00:31:31.000 --> 00:31:34.000]  或者是金錢的奉獻
[00:31:34.000 --> 00:31:40.000]  所以我們會理解獻上就是金錢
[00:31:40.000 --> 00:31:42.000]  我們在教會裏面
[00:31:42.000 --> 00:31:44.000]  知道有不同侍奉的崗位
[00:31:44.000 --> 00:31:46.000]  有很多需要
[00:31:46.000 --> 00:31:49.000]  所以參與這些服事
[00:31:49.000 --> 00:31:52.000]  無論在教會內或是教會外
[00:31:52.000 --> 00:31:55.000]  這個我們看為奉獻
[00:31:55.000 --> 00:31:57.000]  但原來神賜給我們的
[00:31:57.000 --> 00:31:59.000]  都有很多其他的
[00:31:59.000 --> 00:32:01.000]  例如我們的時間
[00:32:01.000 --> 00:32:07.000]  例如我們在某方面有些興趣
[00:32:07.000 --> 00:32:11.000]  在前年開始
[00:32:11.000 --> 00:32:17.000]  港福堂與十多間教會的
[00:32:17.000 --> 00:32:19.000]  一些目者和領袖
[00:32:19.000 --> 00:32:24.000]  開始了兩年的門徒生命轉化成長旅程
[00:32:24.000 --> 00:32:27.000]  簡化為「門旅」
[00:32:27.000 --> 00:32:30.000]  當中我們被教導
[00:32:30.000 --> 00:32:34.000]  我們的時間都是十一奉獻
[00:32:34.000 --> 00:32:37.000]  不知道港福堂的弟兄姊妹或是會眾
[00:32:37.000 --> 00:32:41.000]  知不知道我們受薪的教務
[00:32:41.000 --> 00:32:43.000]  和其他的童工
[00:32:43.000 --> 00:32:45.000]  我們的上班安排是怎樣
[00:32:45.000 --> 00:32:50.000]  一些文職、堂務的童工
[00:32:50.000 --> 00:32:52.000]  每個禮拜是分十一節
[00:32:52.000 --> 00:32:54.000]  每節是四個小時
[00:32:54.000 --> 00:32:57.000]  而教務童工是分十二節
[00:32:57.000 --> 00:32:59.000]  也是四個小時
[00:32:59.000 --> 00:33:02.000]  所以我們十一時間奉獻
[00:33:02.000 --> 00:33:04.000]  對於「門旅」的參加者
[00:33:04.000 --> 00:33:07.000]  我們真的要讓生命轉化
[00:33:07.000 --> 00:33:10.000]  真正做耶穌基督的門徒的時候
[00:33:10.000 --> 00:33:12.000]  我們的奉獻就是在
[00:33:12.000 --> 00:33:14.000]  例如教務童工
[00:33:14.000 --> 00:33:16.000]  就是十二節以外
[00:33:16.000 --> 00:33:20.000]  一個禮拜有168個小時
[00:33:20.000 --> 00:33:27.000]  所帶領我們的「門旅」的牧者、老師
[00:33:27.000 --> 00:33:31.000]  就說十一奉獻就是16.8個小時
[00:33:31.000 --> 00:33:35.000]  所以我們都鼓勵每一位弟兄姊妹
[00:33:35.000 --> 00:33:38.000]  在你的工作之餘
[00:33:38.000 --> 00:33:41.000]  譬如你回來教會崇拜
[00:33:41.000 --> 00:33:43.000]  參與團契小組
[00:33:43.000 --> 00:33:45.000]  為人祈禱
[00:33:45.000 --> 00:33:46.000]  做一些社區服事
[00:33:46.000 --> 00:33:48.000]  參加教會的祈禱會
[00:33:48.000 --> 00:33:53.000]  關懷一些人
[00:33:53.000 --> 00:33:55.000]  做電話探訪
[00:33:55.000 --> 00:33:57.000]  或者醫院探訪
[00:33:57.000 --> 00:34:00.000]  我們就將我們的時間
[00:34:00.000 --> 00:34:02.000]  十分之一這樣獻上
[00:34:02.000 --> 00:34:06.000]  所以無論我們是否在職人士
[00:34:06.000 --> 00:34:09.000]  無論我們是退休
[00:34:09.000 --> 00:34:11.000]  或者有沒有收入
[00:34:11.000 --> 00:34:16.000]  我們都是朝著神賜我們一切
[00:34:16.000 --> 00:34:20.000]  我們就將一切奉獻
[00:34:47.000 --> 00:34:51.000]  雖然十六十七章的文訴記
[00:34:51.000 --> 00:34:53.000]  有叛亂的事
[00:34:53.000 --> 00:34:55.000]  有損益的事
[00:34:55.000 --> 00:34:56.000]  有人懷疑
[00:34:56.000 --> 00:35:00.000]  是否一族的人
[00:35:00.000 --> 00:35:02.000]  或者是一個支派的人
[00:35:02.000 --> 00:35:04.000]  才是神所揀選
[00:35:04.000 --> 00:35:08.000]  但是神在此再次鼓勵
[00:35:08.000 --> 00:35:12.000]  讓侍奉者清楚自己的身份
[00:35:12.000 --> 00:35:14.000]  是神所賦予的
[00:35:14.000 --> 00:35:20.000]  然後神在第29節又說到
[00:35:20.000 --> 00:35:23.000]  一切的禮物分別為聖
[00:35:23.000 --> 00:35:26.000]  獻給神為舉祭
[00:35:26.000 --> 00:35:35.000]  所以無論我們現在是一個怎樣的人生階段
[00:35:35.000 --> 00:35:40.000]  或者我們現在有沒有甚麼角色身份
[00:35:40.000 --> 00:35:43.000]  文訴記十八章是告訴我們
[00:35:43.000 --> 00:35:47.000]  我們都被神委以一個重任
[00:35:47.000 --> 00:35:49.000]  將人帶到神面前
[00:35:49.000 --> 00:35:52.000]  我們又可以問問自己
[00:35:52.000 --> 00:35:56.000]  最近一次我和一位未信主的朋友
[00:35:56.000 --> 00:35:58.000]  或者家人的接觸
[00:35:58.000 --> 00:36:01.000]  鼓勵他用聖經的說話
[00:36:01.000 --> 00:36:04.000]  去將他認識主耶穌
[00:36:04.000 --> 00:36:06.000]  又或者為他祈禱
[00:36:06.000 --> 00:36:07.000]  是甚麼時候呢?
[00:36:07.000 --> 00:36:11.000]  會不會在七月份已經有這樣做?
[00:36:11.000 --> 00:36:17.000]  鼓勵大家繼續將人帶到神的面前
[00:36:17.000 --> 00:36:21.000]  然後十八章又告訴我們
[00:36:21.000 --> 00:36:23.000]  神賜一切
[00:36:23.000 --> 00:36:26.000]  我們全所有去奉獻
[00:36:26.000 --> 00:36:29.000]  在文訴記十八章
[00:36:29.000 --> 00:36:33.000]  一共有九次講起舉祭
[00:36:33.000 --> 00:36:35.000]  然後去到結尾的時候
[00:36:35.000 --> 00:36:38.000]  有兩次講起舉喜
[00:36:38.000 --> 00:36:41.000]  不知道大家有沒有試過舉起雙手
[00:36:41.000 --> 00:36:44.000]  是給你一個怎樣的感覺
[00:36:44.000 --> 00:36:47.000]  不如我們現在在這個位置
[00:36:47.000 --> 00:36:50.000]  來試一下舉起雙手
[00:36:50.000 --> 00:36:54.000]  有時候我們唱敬拜師歌的時候
[00:36:54.000 --> 00:36:57.000]  我們都會嘗試一下舉起雙手
[00:36:57.000 --> 00:36:58.000]  有時候單手
[00:36:58.000 --> 00:37:01.000]  有時候兩隻手
[00:37:01.000 --> 00:37:02.000]  舉起
[00:37:02.000 --> 00:37:04.000]  不知道大家有沒有甚麼感覺
[00:37:04.000 --> 00:37:08.000]  我相信這是上帝給我的一個感動
[00:37:08.000 --> 00:37:09.000]  當你舉起的時候
[00:37:09.000 --> 00:37:13.000]  你有沒有覺得你的手心有重量
[00:37:13.000 --> 00:37:17.000]  但其實你雙手是沒有的
[00:37:17.000 --> 00:37:18.000]  我所體會的就是
[00:37:18.000 --> 00:37:20.000]  為甚麼有重量呢?
[00:37:20.000 --> 00:37:24.000]  原來當我們願意去舉起雙手
[00:37:24.000 --> 00:37:27.000]  當我們願意將身體獻上的時候
[00:37:27.000 --> 00:37:31.000]  我們真的有很多東西可以奉獻給神
[00:37:31.000 --> 00:37:35.000]  我們實在有重量
[00:37:35.000 --> 00:37:38.000]  是不是以前沒有試過呢?
[00:37:38.000 --> 00:37:41.000]  當我們越高舉
[00:37:41.000 --> 00:37:43.000]  或者我們明白
[00:37:43.000 --> 00:37:46.000]  我們現在的高舉是獻給神的時候
[00:37:46.000 --> 00:37:51.000]  你感受的重量是更加重
[00:37:51.000 --> 00:37:54.000]  不要跟我說這是地心及力
[00:37:54.000 --> 00:37:57.000]  我相信神都可以透過
[00:37:57.000 --> 00:38:00.000]  可能是科學原理告訴我們
[00:38:00.000 --> 00:38:03.000]  我們可以獻上給神的
[00:38:03.000 --> 00:38:05.000]  比起我想獻的
[00:38:05.000 --> 00:38:09.000]  或者能夠獻的更加多
[00:38:09.000 --> 00:38:11.000]  當我們舉起雙手的時候
[00:38:11.000 --> 00:38:12.000]  亦都代表
[00:38:12.000 --> 00:38:15.000]  如果我們現在拿著一些東西
[00:38:15.000 --> 00:38:17.000]  當你一舉起的時候
[00:38:17.000 --> 00:38:19.000]  可能就會全部掉到地上
[00:38:19.000 --> 00:38:22.000]  當我們很重視
[00:38:22.000 --> 00:38:25.000]  或者覺得有些東西很珍貴
[00:38:25.000 --> 00:38:27.000]  當我們願意去舉起
[00:38:27.000 --> 00:38:29.000]  神我給你
[00:38:29.000 --> 00:38:34.000]  神又會將祂的賞賜給我們
[00:38:34.000 --> 00:38:36.000]  我小時候回教會
[00:38:36.000 --> 00:38:39.000]  唱過一首歌叫做「兩手空空」
[00:38:39.000 --> 00:38:42.000]  什麼都沒有,不要拿著
[00:38:42.000 --> 00:38:46.000]  然後神就將寶貴賜給我們
[00:38:46.000 --> 00:38:47.000]  很願意
[00:38:47.000 --> 00:38:49.000]  文獸記十八章
[00:38:49.000 --> 00:38:51.000]  雖然是舊約的成績
[00:38:51.000 --> 00:38:52.000]  是摩西五經
[00:38:52.000 --> 00:38:55.000]  但是當中很寶貴的訊息
[00:38:55.000 --> 00:38:58.000]  都藏在我們心裏面
[00:38:58.000 --> 00:39:00.000]  並且我們應用出來
[00:39:00.000 --> 00:39:02.000]  引導我們同心祈禱
[00:39:28.000 --> 00:39:33.000]  將一切獻給神
[00:39:33.000 --> 00:39:35.000]  神是賞賜來的
[00:39:35.000 --> 00:39:39.000]  同樣都是你給我們
[00:39:39.000 --> 00:39:44.000]  付出,給我們奉獻的
[00:39:44.000 --> 00:39:46.000]  一個很寶貴的禮物
[00:39:46.000 --> 00:39:49.000]  而我們在未來的日子
[00:39:49.000 --> 00:39:51.000]  我們更多去經歷
[00:39:51.000 --> 00:39:54.000]  你給我們的賞賜
[00:39:54.000 --> 00:39:57.000]  雖然有神聖的界線
[00:39:57.000 --> 00:39:59.000]  規矩和規法
[00:39:59.000 --> 00:40:02.000]  但是我們願意遵守
[00:40:02.000 --> 00:40:04.000]  因為一個從神而來
[00:40:04.000 --> 00:40:06.000]  寶貴的保護
[00:40:06.000 --> 00:40:08.000]  我們這樣同心祈禱
[00:40:08.000 --> 00:40:09.000]  奉耶穌基督的名字
[00:40:09.000 --> 00:40:10.000]  阿門
