
[00:00:00.000 --> 00:00:11.000]  此錄音或錄影的版權 是屬基督教宣導會北角堂所有
[00:20:35.000 --> 00:20:38.000]  「惡人跌倒是因自己的惡」
[00:20:38.000 --> 00:20:39.000]  是的
[00:20:39.000 --> 00:20:42.000]  的確有些人會因為你的正直
[00:20:42.000 --> 00:20:43.000]  而對你好
[00:20:43.000 --> 00:20:44.000]  甚至做生意的
[00:20:44.000 --> 00:20:46.000]  看到你很誠實
[00:20:46.000 --> 00:20:47.000]  不騙人
[00:20:47.000 --> 00:20:50.000]  多給你一些單子讓你得益
[00:20:50.000 --> 00:20:52.000]  但的確我們又看到
[00:20:52.000 --> 00:20:56.000]  有些正直的人遇到困境
[00:20:56.000 --> 00:20:58.000]  甚至當這些正直的人
[00:20:58.000 --> 00:21:01.000]  不去參與其他人的惡的時候
[00:21:01.000 --> 00:21:03.000]  會少了利益
[00:21:03.000 --> 00:21:06.000]  甚至遇到患難
[00:21:06.000 --> 00:21:07.000]  同樣這裡經文裡說
[00:21:07.000 --> 00:21:10.000]  「惡人跌倒是因自己的惡」
[00:21:10.000 --> 00:21:12.000]  但我們也看到很多惡人
[00:21:12.000 --> 00:21:14.000]  好像不一定跌倒
[00:21:14.000 --> 00:21:16.000]  又不一定跌倒
[00:21:16.000 --> 00:21:18.000]  這些都是現實
[00:21:18.000 --> 00:21:22.000]  最終我們是選擇去正直
[00:21:22.000 --> 00:21:23.000]  我們去誠實
[00:21:23.000 --> 00:21:25.000]  我們不去撒謊
[00:21:25.000 --> 00:21:28.000]  我們選擇去做神所說的一個精明人
[00:21:28.000 --> 00:21:30.000]  不去做愚昧人
[00:21:30.000 --> 00:21:34.000]  是因為我們看重神的教導
[00:21:34.000 --> 00:21:37.000]  是因為我們在看神喜悅什麼
[00:21:37.000 --> 00:21:40.000]  憎惡什麼
[00:21:40.000 --> 00:21:44.000]  譬如在第十一章一節裡說
[00:21:44.000 --> 00:21:46.000]  神的天平是令耶和華憎惡
[00:21:46.000 --> 00:21:49.000]  誠殺法馬讓他歡喜
[00:21:49.000 --> 00:21:52.000]  甚至這一節更加說到
[00:21:52.000 --> 00:21:56.000]  撒謊的嘴唇耶和華是心惡痛絕
[00:21:56.000 --> 00:21:59.000]  行事真誠的人是令耶和華喜悅
[00:21:59.000 --> 00:22:02.000]  說到心惡痛絕
[00:22:02.000 --> 00:22:05.000]  所以不是說謊有多大問題
[00:22:05.000 --> 00:22:08.000]  神是不喜悅這些虛荒的事情
[00:22:08.000 --> 00:22:11.000]  是作任何隱藏的
[00:22:11.000 --> 00:22:15.000]  或是偷偷摸摸不見得光的事情
[00:22:15.000 --> 00:22:17.000]  神是心惡痛絕
[00:22:17.000 --> 00:22:19.000]  是一個質的問題
[00:22:19.000 --> 00:22:21.000]  quality的問題
[00:22:21.000 --> 00:22:23.000]  不是一個量
[00:22:23.000 --> 00:22:25.000]  不是一個quantity的問題
[00:22:25.000 --> 00:22:27.000]  就是跟神的本質有關
[00:22:27.000 --> 00:22:28.000]  因為我們所敬拜的神
[00:22:28.000 --> 00:22:30.000]  祂本身就是真
[00:22:30.000 --> 00:22:31.000]  祂是善的神
[00:22:31.000 --> 00:22:34.000]  不容許虛荒的事情
[00:22:34.000 --> 00:22:35.000]  而且我們知道
[00:22:35.000 --> 00:22:36.000]  當神不喜悅的時候
[00:22:36.000 --> 00:22:39.000]  祂其實也可以出手的
[00:22:39.000 --> 00:22:41.000]  大家有沒有經驗過
[00:22:41.000 --> 00:22:44.000]  有一些隱藏的事或者是謊話
[00:22:44.000 --> 00:22:46.000]  好像是對另外一些人是不好的
[00:22:46.000 --> 00:22:48.000]  但是很特別
[00:22:48.000 --> 00:22:50.000]  即使當事人怎樣去隱瞞
[00:22:50.000 --> 00:22:53.000]  都揭發了出來
[00:22:53.000 --> 00:22:55.000]  我們是信神的
[00:22:55.000 --> 00:22:56.000]  我們跟隨神
[00:22:56.000 --> 00:22:57.000]  其實我們要明白
[00:22:57.000 --> 00:23:00.000]  神是可以在各樣的事情裡面
[00:23:00.000 --> 00:23:02.000]  去參與的
[00:23:02.000 --> 00:23:08.000]  祂可以導致事情有不同的結果
[00:23:08.000 --> 00:23:10.000]  所以我們看這些經文
[00:23:10.000 --> 00:23:12.000]  說順良井的意思
[00:23:12.000 --> 00:23:13.000]  他道路平坦
[00:23:13.000 --> 00:23:16.000]  惡人的跌倒是因自己的惡
[00:23:16.000 --> 00:23:18.000]  又或者說
[00:23:18.000 --> 00:23:20.000]  二人都不沾壞事
[00:23:20.000 --> 00:23:22.000]  惡人卻飽經惡事
[00:23:22.000 --> 00:23:25.000]  即是說二人會遇到好事
[00:23:25.000 --> 00:23:29.000]  惡人卻會遇到不好的事
[00:23:29.000 --> 00:23:31.000]  其實我們就是知道
[00:23:31.000 --> 00:23:32.000]  我們明白
[00:23:32.000 --> 00:23:33.000]  我們也都深信
[00:23:33.000 --> 00:23:37.000]  神可以參與在各樣的事情當中
[00:23:37.000 --> 00:23:40.000]  我也真是親身經歷過
[00:23:40.000 --> 00:23:42.000]  有一些不好的事
[00:23:42.000 --> 00:23:44.000]  不知為何神真的讓它揚起
[00:23:44.000 --> 00:23:46.000]  去揭發了出來
[00:23:46.000 --> 00:23:49.000]  是詛咒了其他的人
[00:23:49.000 --> 00:23:51.000]  所以神是要去賜福
[00:23:51.000 --> 00:23:53.000]  謹遵從祂吩咐的人
[00:23:53.000 --> 00:23:56.000]  卻要讓惡人受到教訓
[00:23:56.000 --> 00:23:59.000]  或者是讓那些惡事去揭露了出來
[00:23:59.000 --> 00:24:01.000]  惡人得到羞辱
[00:24:01.000 --> 00:24:04.000]  況且我們要面對的是一位
[00:24:04.000 --> 00:24:07.000]  要審判的神
[00:24:07.000 --> 00:24:10.000]  我們一起讀這一節的經文
[00:24:10.000 --> 00:24:11.000]  一二三
[00:24:11.000 --> 00:24:13.000]  正直人的端正
[00:24:13.000 --> 00:24:15.000]  會引導自己
[00:24:15.000 --> 00:24:17.000]  叛途的歪斜
[00:24:17.000 --> 00:24:19.000]  會毀滅自己
[00:24:19.000 --> 00:24:22.000]  在神法列祿之日
[00:24:22.000 --> 00:24:24.000]  財物無益
[00:24:24.000 --> 00:24:28.000]  公義卻可救人脫離死亡
[00:24:28.000 --> 00:24:32.000]  這裡說的是最終得安穩
[00:24:32.000 --> 00:24:35.000]  還是最終滅亡
[00:24:35.000 --> 00:24:38.000]  公義可以救人脫離死亡
[00:24:38.000 --> 00:24:40.000]  一方面我們是按照神的教導
[00:24:40.000 --> 00:24:42.000]  去走的時候
[00:24:42.000 --> 00:24:44.000]  是會走少一點錯路的
[00:24:44.000 --> 00:24:47.000]  是會走少一點錯路免去死亡
[00:24:47.000 --> 00:24:49.000]  另一方面是說
[00:24:49.000 --> 00:24:52.000]  最終神永恆的拯救
[00:24:52.000 --> 00:24:54.000]  當然這裡最終的義
[00:24:54.000 --> 00:24:58.000]  是我們去信基督而得到的義
[00:24:58.000 --> 00:25:00.000]  神法列祿之日
[00:25:00.000 --> 00:25:02.000]  很多時候是說神的審判
[00:25:02.000 --> 00:25:04.000]  這裡說這一天
[00:25:04.000 --> 00:25:06.000]  財物根本都無益
[00:25:06.000 --> 00:25:10.000]  為自己積聚再多的財物無好處
[00:25:10.000 --> 00:25:14.000]  更何況如果這些財物是不義之財
[00:25:14.000 --> 00:25:16.000]  是作假的天秤
[00:25:16.000 --> 00:25:21.000]  而得來的更加會惹來神的震怒
[00:25:21.000 --> 00:25:24.000]  我們是面向這位天地的主
[00:25:24.000 --> 00:25:27.000]  他是真善美的神
[00:25:27.000 --> 00:25:30.000]  更加會是最終審判的神
[00:25:30.000 --> 00:25:32.000]  所以我們一言一行
[00:25:32.000 --> 00:25:35.000]  一個心思一個意念一個選擇
[00:25:35.000 --> 00:25:37.000]  是出於對神的愛
[00:25:37.000 --> 00:25:41.000]  更加也是對神的那份敬畏
[00:25:41.000 --> 00:25:44.000]  對耶和華的敬畏
[00:25:44.000 --> 00:25:46.000]  所以十九章二十三節說到
[00:25:46.000 --> 00:25:49.000]  經威和耶和華是帶來生命
[00:25:49.000 --> 00:25:52.000]  滿足安居不遭不幸
[00:25:52.000 --> 00:25:54.000]  我們都很熟悉箴言
[00:25:54.000 --> 00:25:56.000]  九章十節
[00:25:56.000 --> 00:25:58.000]  敬畏耶和華是智慧的開端
[00:25:58.000 --> 00:26:01.000]  認識之聖者就是聰明
[00:26:01.000 --> 00:26:05.000]  原來敬畏耶和華這個詞彙
[00:26:05.000 --> 00:26:07.000]  在整卷箴言書裡面
[00:26:07.000 --> 00:26:11.000]  是一個很重要很重要的詞彙
[00:26:11.000 --> 00:26:14.000]  你猜一下這個詞彙出現了多少次
[00:26:14.000 --> 00:26:17.000]  總共有十八次
[00:26:17.000 --> 00:26:19.000]  在箴言這本書裡面
[00:26:19.000 --> 00:26:23.000]  這裡是其中兩句
[00:26:23.000 --> 00:26:26.000]  你們回去還可以再看看
[00:26:26.000 --> 00:26:28.000]  其他關於敬畏耶和華
[00:26:28.000 --> 00:26:30.000]  在箴言裡面敬畏耶和華
[00:26:30.000 --> 00:26:33.000]  這些經節話
[00:26:33.000 --> 00:26:35.000]  箴言說了很多道理
[00:26:35.000 --> 00:26:40.000]  但是我們必須帶著這個鏡片
[00:26:40.000 --> 00:26:41.000]  這副鏡片
[00:26:41.000 --> 00:26:42.000]  什麼鏡片
[00:26:42.000 --> 00:26:46.000]  就是敬畏耶和華這個鏡片
[00:26:46.000 --> 00:26:49.000]  去看所有這些經文
[00:26:49.000 --> 00:26:52.000]  總之就是要敬畏耶和華
[00:26:52.000 --> 00:26:54.000]  我們去敬畏耶和華
[00:26:54.000 --> 00:26:57.000]  以致於你會作出神所喜悅的行動
[00:26:57.000 --> 00:27:00.000]  會說神所喜悅的話
[00:27:00.000 --> 00:27:05.000]  會表達出神所喜悅的態度
[00:27:05.000 --> 00:27:06.000]  更何況今天這一句
[00:27:06.000 --> 00:27:10.000]  敬畏耶和華帶來生命滿足安居
[00:27:10.000 --> 00:27:11.000]  不遭不幸
[00:27:11.000 --> 00:27:13.000]  絕對是跟我們的生命
[00:27:13.000 --> 00:27:16.000]  跟我們的命有關
[00:27:16.000 --> 00:27:18.000]  不遭不幸他在說
[00:27:18.000 --> 00:27:21.000]  當然是有神的保護
[00:27:21.000 --> 00:27:22.000]  但是也在說
[00:27:22.000 --> 00:27:24.000]  即使我們遇到任何患難
[00:27:24.000 --> 00:27:27.000]  其實也不需要懼怕
[00:27:27.000 --> 00:27:29.000]  人生在世敬畏耶和華
[00:27:29.000 --> 00:27:32.000]  是讓人得著真正的生命
[00:27:32.000 --> 00:27:34.000]  有意思的
[00:27:34.000 --> 00:27:36.000]  是豐盛的生命
[00:27:36.000 --> 00:27:38.000]  原來我們剛才所說
[00:27:38.000 --> 00:27:41.000]  我們真的按照神的教導
[00:27:41.000 --> 00:27:43.000]  我們去做一個真誠的人
[00:27:43.000 --> 00:27:44.000]  不去欺騙人
[00:27:44.000 --> 00:27:47.000]  我們按照神的教導去做
[00:27:47.000 --> 00:27:51.000]  是讓我們的生命得到真正的滿足
[00:27:51.000 --> 00:27:53.000]  是我們生命得到滿足
[00:27:53.000 --> 00:27:55.000]  如果我們按照神的教導
[00:27:55.000 --> 00:27:57.000]  我們願意忍一下
[00:27:57.000 --> 00:27:59.000]  不在爭執裡面
[00:27:59.000 --> 00:28:02.000]  隨便去發怒火
[00:28:02.000 --> 00:28:04.000]  在合時機的時候先去說話
[00:28:04.000 --> 00:28:07.000]  也不需要證明自己多厲害
[00:28:07.000 --> 00:28:12.000]  這樣是讓你的生命得著真正滿足
[00:28:12.000 --> 00:28:13.000]  神喜悅
[00:28:13.000 --> 00:28:17.000]  你這樣去得著一個真正滿足的生命
[00:28:17.000 --> 00:28:19.000]  你生命豐盛
[00:28:19.000 --> 00:28:22.000]  心裡平安安然
[00:28:22.000 --> 00:28:24.000]  原來這一切是相關的
[00:28:24.000 --> 00:28:26.000]  弟兄姊妹
[00:28:26.000 --> 00:28:31.000]  敬畏真神是讓我們人生在世
[00:28:31.000 --> 00:28:36.000]  是得到神真的想要你得著的生命
[00:28:36.000 --> 00:28:38.000]  是這一份豐盛
[00:28:38.000 --> 00:28:41.000]  是平安滿足的生命
[00:28:41.000 --> 00:28:45.000]  是神想要預備給你的生命
[00:28:45.000 --> 00:28:49.000]  而我們深信這種生命一定是發光的
[00:28:49.000 --> 00:28:51.000]  一定是發光的
[00:28:51.000 --> 00:28:54.000]  是在影響你身邊的人
[00:28:54.000 --> 00:28:56.000]  是影響你身邊的人
[00:28:56.000 --> 00:28:58.000]  你也願意你身邊的人
[00:28:58.000 --> 00:29:02.000]  同樣去得著這一份福氣
[00:29:02.000 --> 00:29:03.000]  好弟兄姊妹
[00:29:03.000 --> 00:29:06.000]  我們今天聽了很多
[00:29:06.000 --> 00:29:09.000]  實在我們需要去反思一下
[00:29:09.000 --> 00:29:12.000]  自己的生命是怎樣
[00:29:12.000 --> 00:29:15.000]  我們是不是一個真誠的
[00:29:15.000 --> 00:29:17.000]  不虛假的人
[00:29:17.000 --> 00:29:18.000]  無論是我們的說話
[00:29:18.000 --> 00:29:20.000]  我們的行為
[00:29:20.000 --> 00:29:23.000]  甚至很重要是我們的內心
[00:29:23.000 --> 00:29:27.000]  是不是真實真誠地對待著人
[00:29:27.000 --> 00:29:29.000]  有沒有一些隱藏的事
[00:29:29.000 --> 00:29:34.000]  有沒有一些要悔改的事呢
[00:29:34.000 --> 00:29:38.000]  接著我們是不是一個精明的人
[00:29:38.000 --> 00:29:40.000]  是不會越過神所設的界線
[00:29:40.000 --> 00:29:42.000]  我們不會欺騙人
[00:29:42.000 --> 00:29:45.000]  不隨便發怒是可以忍口的
[00:29:45.000 --> 00:29:49.000]  甚至是在忍受屈辱
[00:29:49.000 --> 00:29:51.000]  說話不是為了自己
[00:29:51.000 --> 00:29:53.000]  是為了醫治人
[00:29:53.000 --> 00:29:56.000]  為了建立他人
[00:29:56.000 --> 00:30:00.000]  你是不是一個這樣的精明人
[00:30:00.000 --> 00:30:02.000]  最後
[00:30:02.000 --> 00:30:06.000]  我們是不是看重神的喜惡
[00:30:06.000 --> 00:30:07.000]  而去選擇
[00:30:07.000 --> 00:30:11.000]  生命中我們有沒有真實地去敬畏神
[00:30:11.000 --> 00:30:13.000]  以至於我們得著這份神
[00:30:13.000 --> 00:30:16.000]  要給我們滿足的
[00:30:16.000 --> 00:30:19.000]  是豐盛的生命
[00:30:19.000 --> 00:30:23.000]  並且讓我們身邊的人
[00:30:23.000 --> 00:30:25.000]  無論是我們家人
[00:30:25.000 --> 00:30:27.000]  我們最親密的家人
[00:30:27.000 --> 00:30:28.000]  是我們的同事
[00:30:28.000 --> 00:30:29.000]  我們的朋友
[00:30:29.000 --> 00:30:31.000]  我的鄰舍
[00:30:31.000 --> 00:30:33.000]  都是因著我們的生命
[00:30:33.000 --> 00:30:36.000]  同樣可以得福
[00:30:36.000 --> 00:30:38.000]  是因為你的生命
[00:30:38.000 --> 00:30:40.000]  耶穌基督的光
[00:30:40.000 --> 00:30:42.000]  就可以照出去
[00:30:42.000 --> 00:30:49.000]  我們一起低頭有個祈禱吧
[00:30:49.000 --> 00:30:52.000]  我要請大家先為你自己
[00:30:52.000 --> 00:30:54.000]  有一個祈禱
[00:30:54.000 --> 00:30:57.000]  今天這一段的信息
[00:30:57.000 --> 00:31:01.000]  有哪一方面是神特別對你說的
[00:31:01.000 --> 00:31:02.000]  你聽得到的
[00:31:02.000 --> 00:31:14.000]  你簡單向神有個祈禱
[00:31:14.000 --> 00:31:16.000]  我們一起祈禱
[00:31:16.000 --> 00:31:17.000]  親愛的天父上帝
[00:31:17.000 --> 00:31:20.000]  你是真善美的神
[00:31:20.000 --> 00:31:23.000]  你藉著聖經的話語
[00:31:23.000 --> 00:31:26.000]  好像是我們做人的道理
[00:31:26.000 --> 00:31:29.000]  去一直指教我們
[00:31:29.000 --> 00:31:32.000]  我們有時是愚頑的
[00:31:32.000 --> 00:31:36.000]  我們有時未必能接受你的教導
[00:31:36.000 --> 00:31:39.000]  但是神求你去幫助我們
[00:31:39.000 --> 00:31:43.000]  願意你讓我們有開闖的心
[00:31:43.000 --> 00:31:49.000]  去領受你給我們的提醒
[00:31:49.000 --> 00:31:51.000]  求主你去幫助我們
[00:31:51.000 --> 00:31:53.000]  真正作為一個誠實的人
[00:31:53.000 --> 00:31:56.000]  拒絕一些虛荒的事
[00:31:56.000 --> 00:31:59.000]  拒絕這些隱藏的事
[00:31:59.000 --> 00:32:01.000]  是你不喜悅的事
[00:32:01.000 --> 00:32:03.000]  願主你去幫助我們
[00:32:03.000 --> 00:32:07.000]  又願主你讓我們在同人的相處
[00:32:07.000 --> 00:32:10.000]  我們真正做一個精明的人
[00:32:10.000 --> 00:32:14.000]  可以知道何時的說話
[00:32:14.000 --> 00:32:16.000]  是為了要去建立人
[00:32:16.000 --> 00:32:19.000]  何時我們需要不要去說
[00:32:19.000 --> 00:32:22.000]  不要去傷害人
[00:32:22.000 --> 00:32:27.000]  也求主你去幫助我們的情緒
[00:32:27.000 --> 00:32:32.000]  不會隨意在不合適的時間就發怒
[00:32:32.000 --> 00:32:37.000]  更加求主你幫助我們一生去尊敬你
[00:32:37.000 --> 00:32:39.000]  我們去敬畏你
[00:32:39.000 --> 00:32:41.000]  我們去愛你
[00:32:41.000 --> 00:32:45.000]  以至於我們能夠真正聽到你的話語
[00:32:45.000 --> 00:32:47.000]  並去遵行
[00:32:47.000 --> 00:32:50.000]  求主你繼續去建立我們
[00:32:50.000 --> 00:32:54.000]  讓我們的生命真正發光
[00:32:54.000 --> 00:32:58.000]  讓你的真光可以照耀出去
[00:32:58.000 --> 00:32:59.000]  主我們多謝你
[00:32:59.000 --> 00:33:01.000]  願主你賜福給我們自己
[00:33:01.000 --> 00:33:04.000]  也賜福給我們身邊的人
[00:33:04.000 --> 00:33:06.000]  我們這樣祈禱
[00:33:06.000 --> 00:33:08.000]  奉主耶穌基督的名求
[00:33:08.000 --> 00:33:09.000]  阿祿
