
[00:00:00.000 --> 00:00:03.580]  各位靈姐妹平安 我是劉少康牧師
[00:21:48.860 --> 00:21:50.700]  有一件牧師袍穿的
[00:21:50.700 --> 00:21:52.460]  有個領的
[00:21:52.460 --> 00:21:54.420]  然後有一些Hood在裏面
[00:21:54.420 --> 00:21:56.460]  有一條牧師帶在那裏
[00:21:56.460 --> 00:21:59.740]  你一看就知道這個是聖品人
[00:21:59.740 --> 00:22:01.220]  好像他聖潔一點
[00:22:01.220 --> 00:22:04.300]  我這些是差一點的
[00:22:04.300 --> 00:22:05.620]  No No No
[00:22:05.620 --> 00:22:07.060]  其實沒有的
[00:22:07.060 --> 00:22:09.660]  所有在神面前都平等
[00:22:09.660 --> 00:22:11.900]  你和我都可以侍奉
[00:22:11.900 --> 00:22:13.820]  你和我都有恩賜
[00:22:13.820 --> 00:22:17.340]  你和我都可以被神使用
[00:22:17.340 --> 00:22:20.540]  所以我們是君尊的祭司
[00:22:20.540 --> 00:22:23.740]  信徒皆祭司
[00:22:23.740 --> 00:22:30.380]  這個是很多這些叫做重鎮派
[00:22:30.380 --> 00:22:32.260]  Anabaptist的
[00:22:32.260 --> 00:22:35.100]  或者是弟兄會、門律會
[00:22:35.100 --> 00:22:37.860]  一個很重要的思想
[00:22:37.860 --> 00:22:41.940]  就各個信徒都有位份
[00:22:41.940 --> 00:22:43.420]  都有恩賜
[00:22:43.420 --> 00:22:45.180]  神都揀選我們
[00:22:45.180 --> 00:22:47.740]  叫我們來去服侍他
[00:22:47.740 --> 00:22:50.780]  所以千萬不要小看自己
[00:22:50.780 --> 00:22:53.300]  保羅善善鼓勵我們
[00:22:53.300 --> 00:22:56.100]  不要小看自己
[00:22:56.100 --> 00:23:00.900]  各人要看得合乎眾道
[00:23:00.900 --> 00:23:06.340]  很敬重你神面前所得到的位份
[00:23:06.340 --> 00:23:08.740]  神又將一個恩賜
[00:23:08.740 --> 00:23:11.300]  起碼有一個恩賜給了你
[00:23:11.300 --> 00:23:15.700]  你要用你的恩賜好好來服侍神
[00:23:15.700 --> 00:23:18.500]  所以彼得前書無論第二章
[00:23:18.500 --> 00:23:20.900]  第七至第九節就提到
[00:23:20.900 --> 00:23:23.180]  我們是君尊的祭司
[00:23:23.180 --> 00:23:26.780]  在聖潔的角度是屬實的子民
[00:23:26.780 --> 00:23:30.220]  我只是講了第一到第六節
[00:23:30.220 --> 00:23:32.620]  因為第七和第八節
[00:23:32.620 --> 00:23:35.540]  有另外一個很重要的訊息
[00:23:35.540 --> 00:23:38.900]  就是耶穌必定會再回來
[00:23:38.900 --> 00:23:41.380]  我會用第四講
[00:23:41.380 --> 00:23:46.020]  來跟大家講到關於耶穌基督的在來
[00:23:46.020 --> 00:23:47.780]  各位弟兄姊妹
[00:23:47.780 --> 00:23:49.540]  願神賜福給你
[00:23:49.540 --> 00:23:51.940]  讓我們一起好好用心
[00:23:51.940 --> 00:23:54.820]  你自己好好讀啟示錄
[00:23:54.820 --> 00:23:56.940]  你聽啟示錄
[00:23:56.940 --> 00:23:59.340]  你又進行啟示錄
[00:23:59.340 --> 00:24:03.540]  讓我們都成為一群蒙福的人
