
[00:00:00.000 --> 00:00:07.000]  很高興在秋天的日子再次和大家相聚
[00:41:04.000 --> 00:41:14.000]  可能在教會裡,在某些職責上有些限制
[00:41:20.000 --> 00:41:25.000]  在以前的教會裡面有七種的聖禮
[00:41:25.000 --> 00:41:28.000]  而後來減低到兩種
[00:41:28.000 --> 00:41:39.000]  在我們的基督教會裡面有兩個禮
[00:41:39.000 --> 00:41:42.000]  一個就是洗禮,另一個就是聖餐
[00:41:51.000 --> 00:41:54.000]  譬如說在T4C裡面
[00:41:54.000 --> 00:42:00.000]  通常是用牧師或某些長老或某些人
[00:42:00.000 --> 00:42:03.000]  才能夠做這兩方面的聖禮
[00:42:03.000 --> 00:42:12.000]  但有其他的教會可能有其他的意見
[00:42:18.000 --> 00:42:21.000]  現在我去參加一個教會
[00:42:21.000 --> 00:42:24.000]  在聖餐的時候,他容許我上去讀經文
[00:42:24.000 --> 00:42:35.000]  無論在哪一種方向,我們都是被神召為祭司
[00:42:35.000 --> 00:42:41.000]  當我們來到神的面前的時候
[00:42:41.000 --> 00:42:45.000]  我們要找一些方法將其他人帶到神的面前
[00:42:47.000 --> 00:42:50.000]  讓我們好好重視我們的身份
[00:42:50.000 --> 00:42:54.000]  讓我們一起來祈禱
[00:42:54.000 --> 00:43:01.000]  感謝我們的天父
[00:43:01.000 --> 00:43:03.000]  感謝祢賜下祢的兒子
[00:43:03.000 --> 00:43:10.000]  透過祂帶領我們來到祂的面前
[00:43:14.000 --> 00:43:17.000]  也懇求祢來裝備我們
[00:43:17.000 --> 00:43:21.000]  讓我們能夠透過主耶穌基督帶領其他人來到祢面前
[00:43:21.000 --> 00:43:28.000]  堅固我們,堅固我們的教會
[00:43:28.000 --> 00:43:30.000]  讓我們能夠彼此服侍
[00:43:30.000 --> 00:43:37.000]  為了我們的成長,也是為了祢的榮耀
[00:43:37.000 --> 00:43:40.000]  跟主耶穌明教
