
[00:00:00.000 --> 00:00:02.000]  好,各位頂姊妹平安
[00:16:46.000 --> 00:16:48.000]  讓他
[00:16:48.000 --> 00:16:50.000]  當他強調一個十價神學的時候
[00:16:50.000 --> 00:16:52.000]  他亦都表明
[00:16:52.000 --> 00:16:54.000]  在苦難的當中
[00:16:54.000 --> 00:16:56.000]  正正是
[00:16:56.000 --> 00:16:58.000]  上帝啟示他自己
[00:16:58.000 --> 00:17:00.000]  的一個管道
[00:17:00.000 --> 00:17:02.000]  在苦難的裏面
[00:17:02.000 --> 00:17:04.000]  可以同
[00:17:04.000 --> 00:17:06.000]  那位掛十字架上的上帝
[00:17:06.000 --> 00:17:08.000]  耶穌基督
[00:17:08.000 --> 00:17:10.000]  去到有一個重疊
[00:17:10.000 --> 00:17:12.000]  去認識
[00:17:12.000 --> 00:17:14.000]  聖經裏面那位受難的
[00:17:14.000 --> 00:17:16.000]  上帝
[00:17:16.000 --> 00:17:18.000]  頂只問我們未必明白
[00:17:18.000 --> 00:17:20.000]  上帝為什麼要我們有
[00:17:20.000 --> 00:17:22.000]  這些磨練
[00:17:22.000 --> 00:17:24.000]  其實我自己有時候看回潘霍華
[00:17:24.000 --> 00:17:26.000]  他的生平我都不太明白
[00:17:26.000 --> 00:17:28.000]  為什麼上帝要容讓一個
[00:17:28.000 --> 00:17:30.000]  天才頑弱的神學家
[00:17:30.000 --> 00:17:32.000]  在他三十九歲的時候就死
[00:17:32.000 --> 00:17:34.000]  但是
[00:17:34.000 --> 00:17:36.000]  我們未必明白
[00:17:36.000 --> 00:17:38.000]  上帝當中的旨意
[00:17:38.000 --> 00:17:40.000]  我們未必明白上帝為什麼要
[00:17:40.000 --> 00:17:42.000]  我們有這些磨練
[00:17:42.000 --> 00:17:44.000]  但是正如
[00:17:44.000 --> 00:17:46.000]  這首歌
[00:17:46.000 --> 00:17:48.000]  這一個講題
[00:17:48.000 --> 00:17:50.000]  上帝是心知我們
[00:17:50.000 --> 00:17:52.000]  該要走的路
[00:17:52.000 --> 00:17:54.000]  更靠上帝有光
[00:17:54.000 --> 00:17:56.000]  有左右和忍耐
[00:17:56.000 --> 00:17:58.000]  讓我們在上帝的愛裏面
[00:17:58.000 --> 00:18:00.000]  去到得著磨練
[00:18:00.000 --> 00:18:02.000]  去到面對磨練
[00:18:02.000 --> 00:18:04.000]  使我們繼續走
[00:18:04.000 --> 00:18:06.000]  上帝要我們走的路
[00:18:06.000 --> 00:18:08.000]  所以苦難
[00:18:08.000 --> 00:18:10.000]  我們未必知道過原因
[00:18:10.000 --> 00:18:12.000]  但是我們透過上帝
[00:18:12.000 --> 00:18:14.000]  我們卻可以
[00:18:14.000 --> 00:18:16.000]  看得到苦難的意義
[00:18:16.000 --> 00:18:18.000]  讓我們可以被上帝
[00:18:18.000 --> 00:18:20.000]  塑造成為其他人的
[00:18:20.000 --> 00:18:22.000]  祝福
[00:18:22.000 --> 00:18:24.000]  讓上帝去使用
[00:18:24.000 --> 00:18:26.000]  讓我們的生命
[00:18:26.000 --> 00:18:28.000]  可以去到使其他人
[00:18:28.000 --> 00:18:30.000]  認識上帝
[00:18:30.000 --> 00:18:32.000]  得到生命
[00:18:32.000 --> 00:18:34.000]  阿們
