
[00:00:00.000 --> 00:00:02.100]  各位電影姊妹 平安
[00:18:20.780 --> 00:18:22.780]  就是這種靈裡的貧窮
[00:18:22.780 --> 00:18:24.780]  最大的困境就是死亡
[00:18:24.780 --> 00:18:28.780]  以至主耶穌基督的謙卑
[00:18:28.780 --> 00:18:32.780]  讓我們學習欣然承認自己是靈裡貧窮的人
[00:18:35.780 --> 00:18:39.780]  當我們真的承認自己是靈裡貧窮的時候
[00:18:39.780 --> 00:18:44.780]  我們就知道如何去回應神的救恩
[00:18:44.780 --> 00:18:46.780]  因為人的得救
[00:18:46.780 --> 00:18:47.780]  人得到的救恩
[00:18:47.780 --> 00:18:49.780]  全部是恩典
[00:18:49.780 --> 00:18:51.780]  我們一無可誇
[00:18:51.780 --> 00:18:53.780]  我們沒有付出過任何的東西
[00:18:53.780 --> 00:18:56.780]  我們沒有付出過任何代價
[00:18:56.780 --> 00:18:58.780]  去賺取這份救恩
[00:18:58.780 --> 00:19:01.780]  我記得我教書的時候
[00:19:01.780 --> 00:19:02.780]  有一個小學生
[00:19:02.780 --> 00:19:03.780]  他五年級
[00:19:03.780 --> 00:19:05.780]  一個男生
[00:19:05.780 --> 00:19:09.780]  他不是一個很守規矩的小朋友
[00:19:09.780 --> 00:19:11.780]  經常欠交功課
[00:19:11.780 --> 00:19:13.780]  有時候不帶書
[00:19:13.780 --> 00:19:14.780]  上上一課就過位
[00:19:14.780 --> 00:19:15.780]  跟別人聊天
[00:19:15.780 --> 00:19:16.780]  搞亂秩序
[00:19:16.780 --> 00:19:18.780]  搏搏嘴
[00:19:18.780 --> 00:19:21.780]  有一次我們有一個聚會
[00:19:21.780 --> 00:19:24.780]  是關於聖經問題解答
[00:19:24.780 --> 00:19:26.780]  他很認真地問了一個問題
[00:19:26.780 --> 00:19:28.780]  問了之後
[00:19:28.780 --> 00:19:29.780]  其實我不懂得回答
[00:19:29.780 --> 00:19:31.780]  他問什麼呢
[00:19:31.780 --> 00:19:33.780]  老師
[00:19:33.780 --> 00:19:35.780]  為什麼神這麼偉大
[00:19:35.780 --> 00:19:40.780]  竟然願意拯救一個這麼差的我呢?
[00:19:40.780 --> 00:19:45.780]  為什麼神這麼偉大
[00:19:45.780 --> 00:19:47.780]  竟然願意拯救一個這麼差的我呢?
[00:19:47.780 --> 00:19:49.780]  我相信神真的拯救他
[00:19:49.780 --> 00:19:51.780]  因為他知道自己很差
[00:19:51.780 --> 00:19:53.780]  他知道自己幫不到自己
[00:19:53.780 --> 00:19:54.780]  他想好
[00:19:54.780 --> 00:19:56.780]  但他沒有能力去做好
[00:19:58.780 --> 00:20:01.780]  我覺得小朋友他們會願意
[00:20:01.780 --> 00:20:03.780]  去思想這些問題
[00:20:03.780 --> 00:20:05.780]  但我們成年人很少會想到
[00:20:05.780 --> 00:20:06.780]  我有什麼差
[00:20:06.780 --> 00:20:07.780]  我有什麼不好
[00:20:07.780 --> 00:20:08.780]  其實我很好
[00:20:08.780 --> 00:20:12.780]  《約翰福音》十章十節
[00:20:12.780 --> 00:20:13.780]  耶穌基督說
[00:20:13.780 --> 00:20:14.780]  我來了
[00:20:14.780 --> 00:20:16.780]  是要叫人得生命
[00:20:16.780 --> 00:20:18.780]  並且得的更豐盛
[00:20:18.780 --> 00:20:22.780]  主耶穌將救恩給我們
[00:20:22.780 --> 00:20:25.780]  是要我們過更豐盛的生命
[00:20:28.780 --> 00:20:32.780]  和大家分享一位前藝人的見證
[00:20:32.780 --> 00:20:36.780]  他叫黎美嫻
[00:20:36.780 --> 00:20:39.780]  題目叫「活出真正光彩」
[00:20:39.780 --> 00:20:42.780]  我知道年輕人不知道誰是黎美嫻
[00:20:42.780 --> 00:20:44.780]  因為她出道的時候很早
[00:20:44.780 --> 00:20:45.780]  八十年代
[00:20:45.780 --> 00:20:47.780]  但後來她就適應了
[00:20:47.780 --> 00:20:49.780]  完全沒有在螢光幕上出現
[00:20:49.780 --> 00:20:51.780]  所以就不認識她
[00:20:51.780 --> 00:20:52.780]  如果那時候出道
[00:20:52.780 --> 00:20:54.780]  但現在仍然出現
[00:20:54.780 --> 00:20:56.780]  那你就知道了
[00:20:56.780 --> 00:20:59.780]  在《談天說道》的專欄裡看到
[00:20:59.780 --> 00:21:04.780]  黎美嫻當年是一個電視大台
[00:21:04.780 --> 00:21:06.780]  力捧的一線女藝人
[00:21:06.780 --> 00:21:10.780]  她無聲無息地在螢光幕前悄悄隱退
[00:21:10.780 --> 00:21:12.780]  她說過去的光芒
[00:21:12.780 --> 00:21:15.780]  是舞台燈光效果堆砌出來的
[00:21:15.780 --> 00:21:18.780]  直至我和創造主結連
[00:21:18.780 --> 00:21:20.780]  生命被上帝修剪
[00:21:20.780 --> 00:21:22.780]  修剪的過程會痛
[00:21:22.780 --> 00:21:26.780]  但將來會更加茂盛
[00:21:26.780 --> 00:21:29.780]  現在我討好的不再是觀眾
[00:21:29.780 --> 00:21:30.780]  而是上帝
[00:21:30.780 --> 00:21:34.780]  要在祂裡面每一天都可愛一點
[00:21:34.780 --> 00:21:37.780]  黎美嫻中學畢業後
[00:21:37.780 --> 00:21:39.780]  就投考電視藝員訓練班
[00:21:39.780 --> 00:21:41.780]  憑著青麗獨特的氣質
[00:21:41.780 --> 00:21:44.780]  初出道已經被公司點名力捧
[00:21:44.780 --> 00:21:46.780]  1985年的秋天
[00:21:46.780 --> 00:21:49.780]  她已經擔正了做第一套戲的女主角
[00:21:49.780 --> 00:21:51.780]  當時通告一個接一個
[00:21:51.780 --> 00:21:53.780]  名與利一下子從天而降
[00:21:53.780 --> 00:21:55.780]  人都變得飄飄然
[00:21:55.780 --> 00:21:58.780]  當時很嚮往五光十色的娛樂圈
[00:21:58.780 --> 00:22:00.780]  每個藝人上台
[00:22:00.780 --> 00:22:03.780]  全場觀眾的焦點都在你身上
[00:22:03.780 --> 00:22:06.780]  然而當舞台的燈光熄了之後
[00:22:06.780 --> 00:22:08.780]  你只是一個普通人
[00:22:08.780 --> 00:22:11.780]  她說當時表面很風光
[00:22:11.780 --> 00:22:13.780]  但內心很不開心
[00:22:13.780 --> 00:22:15.780]  娛樂圈的生態環境
[00:22:15.780 --> 00:22:18.780]  並不是愛心的栽培地
[00:22:18.780 --> 00:22:21.780]  身邊的人和事好像走馬燈一樣
[00:22:21.780 --> 00:22:23.780]  人都迷失了
[00:22:23.780 --> 00:22:25.780]  初入行的時候
[00:22:25.780 --> 00:22:27.780]  謝寧、毛順昆
[00:22:27.780 --> 00:22:30.780]  曾經邀請她參加藝人之家
[00:22:30.780 --> 00:22:32.780]  當時她說
[00:22:32.780 --> 00:22:34.780]  耶穌最大的是愛
[00:22:34.780 --> 00:22:36.780]  但我已經擁有很多了
[00:22:36.780 --> 00:22:37.780]  我不需要
[00:22:37.780 --> 00:22:40.780]  只有那些孤苦伶仃的人
[00:22:40.780 --> 00:22:43.780]  他們需要安慰才需要耶穌
[00:22:43.780 --> 00:22:45.780]  在1995年
[00:22:45.780 --> 00:22:48.780]  她和楊甯合作拍攝《愛在風暴的日子》時
[00:22:48.780 --> 00:22:50.780]  對方知道有一場淋雨的戲
[00:22:50.780 --> 00:22:52.780]  竟然在接她耕耘的時候
[00:22:52.780 --> 00:22:54.780]  送上溫暖的薑水
[00:22:54.780 --> 00:22:57.780]  她當時很感動
[00:22:57.780 --> 00:22:58.780]  她就想
[00:22:58.780 --> 00:23:00.780]  為什麼會有人對我這麼好
[00:23:00.780 --> 00:23:02.780]  很多人愛我
[00:23:02.780 --> 00:23:04.780]  但我從來不懂得去愛人
[00:23:04.780 --> 00:23:07.780]  後來楊甯就邀請她一起參加藝人之家
[00:23:07.780 --> 00:23:09.780]  沒想到這個邀請
[00:23:09.780 --> 00:23:11.780]  就成為她一生的轉捩點
[00:23:11.780 --> 00:23:13.780]  1996年
[00:23:13.780 --> 00:23:15.780]  黎美嫻參加了一個專題講座
[00:23:15.780 --> 00:23:17.780]  題目是《人生的搜查》
[00:23:17.780 --> 00:23:20.780]  《人生的搜查》是聖經的講座
[00:23:20.780 --> 00:23:22.780]  講明了什麼是對
[00:23:22.780 --> 00:23:23.780]  什麼是錯
[00:23:23.780 --> 00:23:24.780]  什麼是善
[00:23:24.780 --> 00:23:25.780]  什麼是惡
[00:23:25.780 --> 00:23:27.780]  聚會之後
[00:23:27.780 --> 00:23:29.780]  她就帶著信息的感動
[00:23:29.780 --> 00:23:31.780]  和梁小冰去楊甯的家
[00:23:31.780 --> 00:23:34.780]  三個人坐下來討論人生問題
[00:23:34.780 --> 00:23:37.780]  當晚她就想
[00:23:37.780 --> 00:23:39.780]  我的人生是什麼呢?
[00:23:39.780 --> 00:23:41.780]  我得到的是什麼呢?
[00:23:42.780 --> 00:23:43.780]  我30歲
[00:23:43.780 --> 00:23:45.780]  已經擁有一千四百呎的房子
[00:23:45.780 --> 00:23:48.780]  所謂住洋樓養番狗
[00:23:48.780 --> 00:23:50.780]  我追求的是不是這些呢?
[00:23:50.780 --> 00:23:52.780]  我向上帝呼喊
[00:23:52.780 --> 00:23:55.780]  神啊,如果祢是真的
[00:23:55.780 --> 00:23:57.780]  祢能夠改變生命
[00:23:57.780 --> 00:23:59.780]  請讓我認識祢
[00:23:59.780 --> 00:24:01.780]  我將生命交給祢
[00:24:01.780 --> 00:24:02.780]  請祢教我
[00:24:02.780 --> 00:24:03.780]  什麼是好的
[00:24:03.780 --> 00:24:05.780]  什麼是不好的
[00:24:05.780 --> 00:24:08.780]  這一趟從心底裡的吶喊
[00:24:08.780 --> 00:24:10.780]  改寫了她下半生的內容
[00:24:11.780 --> 00:24:12.780]  在1998年
[00:24:12.780 --> 00:24:14.780]  黎美嫻和喬宏夫婦
[00:24:14.780 --> 00:24:15.780]  喬宏夫婦
[00:24:15.780 --> 00:24:17.780]  剛才大家唱的那首《全因為你》
[00:24:17.780 --> 00:24:19.780]  都是作給喬宏
[00:24:19.780 --> 00:24:22.780]  這位弟兄
[00:24:22.780 --> 00:24:24.780]  形容她一生
[00:24:24.780 --> 00:24:25.780]  好像演戲一樣
[00:24:25.780 --> 00:24:26.780]  但也是為主
[00:24:26.780 --> 00:24:28.780]  活出過精彩的一生
[00:24:28.780 --> 00:24:30.780]  她就跟隨喬宏夫婦
[00:24:30.780 --> 00:24:33.780]  去馬來西亞舉辦報道會
[00:24:33.780 --> 00:24:35.780]  她說我看見窗外一片稻田
[00:24:35.780 --> 00:24:36.780]  就問自己
[00:24:36.780 --> 00:24:38.780]  黎美嫻你去哪裡呢?
[00:24:38.780 --> 00:24:39.780]  抵達當地教會之後
[00:24:39.780 --> 00:24:41.780]  前來聚會的當地人
[00:24:41.780 --> 00:24:42.780]  都是穿著背心
[00:24:42.780 --> 00:24:44.780]  坐在膠椅上
[00:24:44.780 --> 00:24:45.780]  喬宏唱歌
[00:24:45.780 --> 00:24:46.780]  講道
[00:24:46.780 --> 00:24:48.780]  聽的人流眼淚
[00:24:48.780 --> 00:24:49.780]  她說以前登台的時候
[00:24:49.780 --> 00:24:51.780]  那些影迷看見我
[00:24:51.780 --> 00:24:52.780]  都會哭著說
[00:24:52.780 --> 00:24:54.780]  我好喜歡你
[00:24:54.780 --> 00:24:56.780]  但是他們欣賞的是台上的我
[00:24:56.780 --> 00:24:58.780]  然而這一次不一樣了
[00:24:58.780 --> 00:24:59.780]  是上帝的說話
[00:24:59.780 --> 00:25:00.780]  刺中他們的內心
[00:25:00.780 --> 00:25:03.780]  他們感動到趴在地上
[00:25:03.780 --> 00:25:04.780]  他們的眼淚
[00:25:04.780 --> 00:25:05.780]  震動著我的心
[00:25:05.780 --> 00:25:07.780]  這就是生命了
[00:25:08.780 --> 00:25:09.780]  黎美嫻說
[00:25:09.780 --> 00:25:10.780]  我問自己
[00:25:10.780 --> 00:25:13.780]  我能夠觸動別人的是什麼呢?
[00:25:13.780 --> 00:25:15.780]  拍了15年電視劇
[00:25:15.780 --> 00:25:17.780]  覺得厭倦了
[00:25:17.780 --> 00:25:18.780]  踏入2000年
[00:25:18.780 --> 00:25:20.780]  黎美嫻選擇過另一種生活方式
[00:25:20.780 --> 00:25:22.780]  她開始參與義工服務
[00:25:22.780 --> 00:25:24.780]  探訪醫院和老人院
[00:25:24.780 --> 00:25:26.780]  生活方式都漸漸改變
[00:25:26.780 --> 00:25:28.780]  車和樓都換了
[00:25:28.780 --> 00:25:31.780]  由不懂愛人到付出愛
[00:25:31.780 --> 00:25:32.780]  不知不覺間
[00:25:32.780 --> 00:25:34.780]  培養出對別人需要
[00:25:34.780 --> 00:25:36.780]  有敏感的觸覺
[00:25:36.780 --> 00:25:39.780]  在2001年有人介紹她應徵
[00:25:39.780 --> 00:25:42.780]  香港醫院院務事工的行政助理
[00:25:42.780 --> 00:25:45.780]  處理文書和各種大小事務
[00:25:45.780 --> 00:25:47.780]  她說起初什麼都要從頭學
[00:25:47.780 --> 00:25:48.780]  就是接聽電話
[00:25:48.780 --> 00:25:49.780]  中文輸入
[00:25:49.780 --> 00:25:52.780]  適應朝九晚六的上班生涯
[00:25:52.780 --> 00:25:53.780]  到了2003年
[00:25:53.780 --> 00:25:55.780]  她就修讀了CPE
[00:25:55.780 --> 00:25:58.780]  即是臨床目關教育課程
[00:25:58.780 --> 00:25:59.780]  在這年間
[00:25:59.780 --> 00:26:01.780]  她還穿起白袍
[00:26:01.780 --> 00:26:02.780]  穿梭病房
[00:26:02.780 --> 00:26:07.780]  與苦難中的病人同哭同行
[00:26:07.780 --> 00:26:09.780]  沙士之後出入病房都要戴口罩
[00:26:09.780 --> 00:26:12.780]  所以其他人不太認得她
[00:26:12.780 --> 00:26:13.780]  有一次她探訪一位
[00:26:13.780 --> 00:26:15.780]  末期癌病的病人
[00:26:15.780 --> 00:26:16.780]  病人的好朋友
[00:26:16.780 --> 00:26:19.780]  本來一直不太理會她
[00:26:19.780 --> 00:26:23.780]  後來看見她圍著每張病床
[00:26:23.780 --> 00:26:24.780]  逐一關心病人
[00:26:24.780 --> 00:26:28.780]  這位朋友靜靜看在眼裡
[00:26:28.780 --> 00:26:30.780]  竟然走過來說
[00:26:30.780 --> 00:26:32.780]  「姑娘,我覺得你很好」
[00:26:32.780 --> 00:26:34.780]  「可不可以和你聊一會兒?」
[00:26:34.780 --> 00:26:35.780]  於是聊著聊著
[00:26:35.780 --> 00:26:37.780]  忽然之間才發覺
[00:26:37.780 --> 00:26:40.780]  她名牌上寫著一個名字
[00:26:40.780 --> 00:26:41.780]  這麼熟悉
[00:26:41.780 --> 00:26:43.780]  於是再看一看她
[00:26:43.780 --> 00:26:44.780]  很驚訝地問
[00:26:44.780 --> 00:26:46.780]  「你是不是藝人黎美嫻?」
[00:26:46.780 --> 00:26:49.780]  「為什麼你會在這裡?」
[00:26:49.780 --> 00:26:52.780]  黎美嫻不會刻意讓人發現自己
[00:26:52.780 --> 00:26:54.780]  但當對方有懷疑的時候
[00:26:54.780 --> 00:26:56.780]  她就會脫下口罩
[00:26:56.780 --> 00:26:58.780]  「感謝耶穌」
[00:26:58.780 --> 00:26:59.780]  「是福音改變了我」
[00:26:59.780 --> 00:27:01.780]  「是上帝源源不絕的愛」
[00:27:01.780 --> 00:27:05.780]  「教我今天可以和你分享見證」
[00:27:05.780 --> 00:27:07.780]  多年後的今天
[00:27:07.780 --> 00:27:09.780]  感動別人的
[00:27:09.780 --> 00:27:13.780]  終於是真實的黎美嫻
[00:27:13.780 --> 00:27:17.780]  我知道她之後一直都真的適應了
[00:27:17.780 --> 00:27:24.780]  沒有再在娛樂圈裡打滾
[00:27:24.780 --> 00:27:26.780]  「我得救是神的恩典」
[00:27:26.780 --> 00:27:27.780]  「一無可誇」
[00:27:27.780 --> 00:27:29.780]  奧古斯丁說
[00:27:29.780 --> 00:27:33.780]  「我們蒙恩並不是因為行善積德」
[00:27:33.780 --> 00:27:37.780]  「而是為了叫我們廣行善事」
[00:27:37.780 --> 00:27:39.780]  「我們能夠蒙神的拯救」
[00:27:39.780 --> 00:27:40.780]  「得到神的恩典」
[00:27:40.780 --> 00:27:42.780]  「不是因為我們行善」
[00:27:42.780 --> 00:27:44.780]  「不是因為我們積了很多福氣」
[00:27:44.780 --> 00:27:48.780]  「而是為了叫我們可以廣行善事」
[00:27:48.780 --> 00:27:50.780]  「恩典是生命成長的動力」
[00:27:50.780 --> 00:27:52.780]  「你體會了神的恩典」
[00:27:52.780 --> 00:27:53.780]  「你就會追求長進」
[00:27:53.780 --> 00:27:55.780]  「努力侍奉」
[00:27:55.780 --> 00:27:58.780]  「未信主的朋友」
[00:27:58.780 --> 00:28:01.780]  「如果你也體會了神的恩典」
[00:28:01.780 --> 00:28:02.780]  「請你在神的面前」
[00:28:02.780 --> 00:28:07.780]  「承認自己需要這一份拯救的恩典」
[00:28:07.780 --> 00:28:13.780]  「接受相信主耶穌基督」
[00:28:13.780 --> 00:28:16.780]  請大家一起禱告
[00:28:16.780 --> 00:28:24.780]  安靜在神面前
[00:28:24.780 --> 00:28:27.780]  讓我們思考
[00:28:27.780 --> 00:28:30.780]  我們每一位信了主的基督徒
[00:28:30.780 --> 00:28:32.780]  其實我們今天得到的救恩
[00:28:32.780 --> 00:28:34.780]  我們是白白得到的
[00:28:34.780 --> 00:28:36.780]  我們無可誇獎
[00:28:36.780 --> 00:28:39.780]  我們是另類貧窮的人
[00:28:39.780 --> 00:28:44.780]  因此我請每一位信了主的基督徒
[00:28:44.780 --> 00:28:46.780]  要謙卑、恭敬
[00:28:46.780 --> 00:28:49.780]  在神面前感謝祂
[00:28:49.780 --> 00:28:57.780]  感謝祂給你這個恩典
[00:28:57.780 --> 00:29:02.780]  有未信主的朋友
[00:29:02.780 --> 00:29:03.780]  求神讓你明白
[00:29:03.780 --> 00:29:06.780]  主豐盛的救恩
[00:29:06.780 --> 00:29:10.780]  知道自己無法用自己的方法
[00:29:10.780 --> 00:29:15.780]  用自己的方式
[00:29:15.780 --> 00:29:22.780]  去到天國,去到接觸那位無限的奧秘
[00:29:22.780 --> 00:29:25.780]  我們唯有承認自己另類貧窮
[00:29:25.780 --> 00:29:30.780]  才可以得到主豐盛的救恩
[00:29:30.780 --> 00:29:32.780]  如果你願意的話
[00:29:32.780 --> 00:29:51.780]  也向神討告,接受,相信
[00:29:51.780 --> 00:29:53.780]  初天父,多謝您
[00:29:53.780 --> 00:29:57.780]  多謝您剛才聽了我們各人在您面前
[00:29:57.780 --> 00:30:01.780]  心裡向您發出的討告
[00:30:01.780 --> 00:30:03.780]  願您的旨意成就
[00:30:03.780 --> 00:30:05.780]  教導我們上上
[00:30:05.780 --> 00:30:07.780]  謙卑在您面前
[00:30:07.780 --> 00:30:11.780]  靠著您的恩典去過活
[00:30:11.780 --> 00:30:13.780]  有未信主的朋友
[00:30:13.780 --> 00:30:15.780]  願意繼續尋求認識的
[00:30:15.780 --> 00:30:20.780]  願您讓他們尋得見
[00:30:20.780 --> 00:30:22.780]  我們相信了主的人
[00:30:22.780 --> 00:30:25.780]  讓我們都知道我們無可誇獎
[00:30:25.780 --> 00:30:30.780]  全部都是神祢自己的恩典
[00:30:30.780 --> 00:30:32.780]  讓我們上上懷著感恩謙卑的心
[00:30:32.780 --> 00:30:34.780]  在您面前生活
[00:30:34.780 --> 00:30:36.780]  奉主耶穌基督的聖名祈求
[00:30:36.780 --> 00:30:38.780]  阿門
