
[00:00:00.000 --> 00:00:05.000]  可能大家都會猜到今天講到的內容有關哪方面
[00:19:03.000 --> 00:19:04.000]  你放心
[00:19:04.000 --> 00:19:06.000]  這些已經離開世界的親友
[00:19:06.000 --> 00:19:08.000]  也都會經歷復活
[00:19:08.000 --> 00:19:13.000]  主耶穌要和他們一齊回來
[00:19:13.000 --> 00:19:15.000]  我們會一齊重逢的
[00:19:15.000 --> 00:19:18.000]  有重逢的一天
[00:19:18.000 --> 00:19:22.000]  在今天什麼事會令我們灰心
[00:19:22.000 --> 00:19:23.000]  可能也都
[00:19:23.000 --> 00:19:24.000]  我們會好像
[00:19:24.000 --> 00:19:26.000]  貼薩羅里加的信徒一樣
[00:19:26.000 --> 00:19:29.000]  我們在等待主再來
[00:19:29.000 --> 00:19:32.000]  在我讀大學的時候
[00:19:32.000 --> 00:19:35.000]  70年代有一本書
[00:19:35.000 --> 00:19:37.000]  是Lake Greek Planet Earth
[00:19:37.000 --> 00:19:39.000]  就是Hall Lindsay寫的
[00:19:39.000 --> 00:19:41.000]  有誰看過
[00:19:41.000 --> 00:19:43.000]  有幾隻手
[00:19:43.000 --> 00:19:44.000]  跟我們年紀差不多
[00:19:44.000 --> 00:19:46.000]  70年代
[00:19:46.000 --> 00:19:48.000]  這本書那時候
[00:19:48.000 --> 00:19:52.000]  差不多是影響學生
[00:19:52.000 --> 00:19:55.000]  影響團契那個年齡的人
[00:19:55.000 --> 00:19:57.000]  大學生團契
[00:19:57.000 --> 00:19:59.000]  他寫這本書
[00:19:59.000 --> 00:20:01.000]  講到蘇聯
[00:20:01.000 --> 00:20:03.000]  即是USSR
[00:20:03.000 --> 00:20:04.000]  現在解體了
[00:20:04.000 --> 00:20:06.000]  蘇聯和美國
[00:20:06.000 --> 00:20:07.000]  或者歐盟之間
[00:20:07.000 --> 00:20:10.000]  那些冷戰的時代
[00:20:10.000 --> 00:20:12.000]  那就配合
[00:20:12.000 --> 00:20:14.000]  啟示錄的經文又抽出來
[00:20:14.000 --> 00:20:16.000]  寫到真的好像真的一樣
[00:20:16.000 --> 00:20:19.000]  這個世界末日快來了
[00:20:19.000 --> 00:20:21.000]  所以叫Lake Greek Planet Earth
[00:20:21.000 --> 00:20:24.000]  這個世界就快沒有了
[00:20:24.000 --> 00:20:26.000]  主耶穌再來
[00:20:26.000 --> 00:20:31.000]  講到世界大戰
[00:20:31.000 --> 00:20:33.000]  在哪裡發生
[00:20:33.000 --> 00:20:34.000]  現在還沒到
[00:20:34.000 --> 00:20:36.000]  快到了
[00:20:36.000 --> 00:20:37.000]  那時候我讀了
[00:20:37.000 --> 00:20:39.000]  真是有深受感動
[00:20:39.000 --> 00:20:41.000]  主耶穌
[00:20:41.000 --> 00:20:45.000]  好像在未來十年就會來了
[00:20:45.000 --> 00:20:48.000]  那十年我做什麼呢
[00:20:48.000 --> 00:20:51.000]  越想應該是侍奉神
[00:20:51.000 --> 00:20:52.000]  我甚至想到
[00:20:52.000 --> 00:20:54.000]  大學都不要讀完了
[00:20:54.000 --> 00:20:57.000]  我參與學園傳道會
[00:20:57.000 --> 00:20:59.000]  那時候的口號就是
[00:20:59.000 --> 00:21:00.000]  在我們這個世代
[00:21:00.000 --> 00:21:03.000]  將福音傳遍整個世界
[00:21:03.000 --> 00:21:04.000]  有沒有可能
[00:21:04.000 --> 00:21:05.000]  有
[00:21:05.000 --> 00:21:07.000]  你計算一下數字就知道
[00:21:07.000 --> 00:21:09.000]  一傳十 十傳八
[00:21:09.000 --> 00:21:14.000]  很快就全世界都傳遍了
[00:21:14.000 --> 00:21:15.000]  很想這樣
[00:21:15.000 --> 00:21:17.000]  不過後來
[00:21:17.000 --> 00:21:19.000]  看了幾本書之後又覺得
[00:21:19.000 --> 00:21:22.000]  這個只是一種的解釋
[00:21:22.000 --> 00:21:23.000]  一種對聖經的解釋
[00:21:23.000 --> 00:21:24.000]  還有其他的解釋
[00:21:24.000 --> 00:21:26.000]  不是一定是這樣
[00:21:26.000 --> 00:21:28.000]  慢慢在那十年當中
[00:21:28.000 --> 00:21:30.000]  那個迫切感就沒有了
[00:21:30.000 --> 00:21:32.000]  就是耶穌未必在我
[00:21:32.000 --> 00:21:36.000]  未來十年就回來
[00:21:36.000 --> 00:21:37.000]  不過在那十年當中
[00:21:37.000 --> 00:21:42.000]  我生命上有些轉變
[00:21:42.000 --> 00:21:43.000]  長話短說
[00:21:43.000 --> 00:21:46.000]  十年之後我就真的轉了行
[00:21:46.000 --> 00:21:50.000]  被安立做牧師
[00:21:50.000 --> 00:21:53.000]  玉之厚事如何
[00:21:53.000 --> 00:21:54.000]  寫定下回分解
[00:21:54.000 --> 00:21:58.000]  將來有機會再講這些故事
[00:21:58.000 --> 00:21:59.000]  不過就是
[00:21:59.000 --> 00:22:01.000]  有時真的是這樣
[00:22:01.000 --> 00:22:02.000]  我們等候主再來
[00:22:02.000 --> 00:22:03.000]  一年又未來
[00:22:03.000 --> 00:22:04.000]  兩年又未來
[00:22:04.000 --> 00:22:08.000]  那我們做什麼呢
[00:22:08.000 --> 00:22:10.000]  這本書的作者就在
[00:22:10.000 --> 00:22:12.000]  上個月去世
[00:22:12.000 --> 00:22:14.000]  九十幾歲
[00:22:14.000 --> 00:22:16.000]  唯一我們可以確定就是
[00:22:16.000 --> 00:22:19.000]  他離開世界之前
[00:22:19.000 --> 00:22:23.000]  耶穌都還沒有回來
[00:22:23.000 --> 00:22:25.000]  很多人會灰心喪志
[00:22:25.000 --> 00:22:28.000]  就是覺得生命沒什麼意思
[00:22:28.000 --> 00:22:30.000]  尤其在生命裡面
[00:22:30.000 --> 00:22:32.000]  經歷了很多的困難
[00:22:32.000 --> 00:22:34.000]  很多不如意
[00:22:34.000 --> 00:22:37.000]  很多的辛勞的時候
[00:22:37.000 --> 00:22:38.000]  正如當年
[00:22:38.000 --> 00:22:40.000]  貼薩諾里加的希臘信徒
[00:22:40.000 --> 00:22:42.000]  他們相信了耶穌之後
[00:22:42.000 --> 00:22:48.000]  結果是被同胞排斥反對
[00:22:48.000 --> 00:22:50.000]  有時難免會害怕
[00:22:50.000 --> 00:22:52.000]  不知道明天怎麼樣
[00:22:52.000 --> 00:22:54.000]  人們到處都這樣
[00:22:54.000 --> 00:22:57.000]  為什麼做好人都會被人欺負呢
[00:22:57.000 --> 00:22:58.000]  這都是很困擾的問題
[00:22:58.000 --> 00:22:59.000]  很灰心
[00:22:59.000 --> 00:23:02.000]  做好人反而被人欺負
[00:23:02.000 --> 00:23:06.000]  被蝕底
[00:23:06.000 --> 00:23:09.000]  做好人有時會蝕底
[00:23:09.000 --> 00:23:11.000]  所以《迦太書》第六章
[00:23:11.000 --> 00:23:12.000]  第九節
[00:23:12.000 --> 00:23:13.000]  保羅都是這樣講
[00:23:13.000 --> 00:23:16.000]  我們行善不可喪志
[00:23:16.000 --> 00:23:17.000]  因為若不灰心
[00:23:17.000 --> 00:23:19.000]  到了適當的時候
[00:23:19.000 --> 00:23:22.000]  就有修成
[00:23:22.000 --> 00:23:23.000]  行善當然是希望
[00:23:23.000 --> 00:23:26.000]  人家的情況有改善
[00:23:26.000 --> 00:23:28.000]  有進步
[00:23:28.000 --> 00:23:30.000]  如果人家是爛賭
[00:23:30.000 --> 00:23:31.000]  上癮
[00:23:31.000 --> 00:23:33.000]  輸錢
[00:23:33.000 --> 00:23:34.000]  負債
[00:23:34.000 --> 00:23:36.000]  你經濟上面有困難
[00:23:36.000 --> 00:23:37.000]  可以幫的
[00:23:37.000 --> 00:23:38.000]  就幫一點點
[00:23:38.000 --> 00:23:41.000]  希望他從此就小心
[00:23:41.000 --> 00:23:43.000]  戒賭
[00:23:43.000 --> 00:23:45.000]  不要亂花錢
[00:23:45.000 --> 00:23:47.000]  結果幫了他一次
[00:23:47.000 --> 00:23:48.000]  兩次
[00:23:48.000 --> 00:23:51.000]  還是這樣
[00:23:51.000 --> 00:23:53.000]  那我們會灰心
[00:23:53.000 --> 00:23:55.000]  你幫了他多少次
[00:23:55.000 --> 00:23:59.000]  所以行善是會灰心的
[00:23:59.000 --> 00:24:01.000]  所以《迦太書》第四章
[00:24:01.000 --> 00:24:02.000]  十四節
[00:24:02.000 --> 00:24:04.000]  鼓勵我們不要灰心
[00:24:04.000 --> 00:24:05.000]  要有耐心
[00:24:05.000 --> 00:24:06.000]  繼續做好
[00:24:06.000 --> 00:24:08.000]  繼續行善
[00:24:08.000 --> 00:24:09.000]  在這時候
[00:24:09.000 --> 00:24:11.000]  我們最好就是用聖經的話
[00:24:11.000 --> 00:24:14.000]  來給予鼓勵
[00:24:14.000 --> 00:24:16.000]  《迦太書》第一章第六節
[00:24:16.000 --> 00:24:18.000]  我深信在你們心裡
[00:24:18.000 --> 00:24:20.000]  動了美好工作的
[00:24:20.000 --> 00:24:22.000]  到了耶穌基督的日子
[00:24:22.000 --> 00:24:24.000]  必定完成這工作
[00:24:24.000 --> 00:24:28.000]  這是一個起屋的比方
[00:24:28.000 --> 00:24:29.000]  比如
[00:24:29.000 --> 00:24:32.000]  神是那個起屋的人
[00:24:32.000 --> 00:24:34.000]  我們是祂的工作
[00:24:34.000 --> 00:24:36.000]  祂開了工的話
[00:24:36.000 --> 00:24:38.000]  一定會做完的
[00:24:38.000 --> 00:24:40.000]  一定會完工的
[00:24:40.000 --> 00:24:42.000]  這是在我們心裡
[00:24:42.000 --> 00:24:43.000]  動了美好工作
[00:24:43.000 --> 00:24:44.000]  這是神自己的工作
[00:24:44.000 --> 00:24:45.000]  祂會完成的
[00:24:45.000 --> 00:24:47.000]  所以不要灰心
[00:24:47.000 --> 00:24:49.000]  如果我們在信仰的路上
[00:24:49.000 --> 00:24:52.000]  繼續去追隨祂
[00:24:52.000 --> 00:24:54.000]  信服聖靈的引領的時候
[00:24:54.000 --> 00:24:55.000]  雖然有些挑戰
[00:24:55.000 --> 00:24:56.000]  有些困難
[00:24:56.000 --> 00:24:59.000]  但是既然神選擇了我們
[00:24:59.000 --> 00:25:01.000]  在耶穌裡面拯救我們
[00:25:01.000 --> 00:25:02.000]  聖靈陪伴我們
[00:25:02.000 --> 00:25:05.000]  我們可以堅持下去
[00:25:05.000 --> 00:25:09.000]  如果你仍然有灰心的時候
[00:25:09.000 --> 00:25:11.000]  下面這段聖經
[00:25:11.000 --> 00:25:14.000]  不妨多讀幾次
[00:25:14.000 --> 00:25:16.000]  希伯留書第十二章全章
[00:25:16.000 --> 00:25:20.000]  不過我今天只是七六幾節
[00:25:20.000 --> 00:25:21.000]  既然我們在這麼多見證人
[00:25:21.000 --> 00:25:24.000]  如同運彩圍繞我們
[00:25:24.000 --> 00:25:26.000]  就應該卸下各樣重擔
[00:25:26.000 --> 00:25:28.000]  和謹謹纏繞的罪
[00:25:28.000 --> 00:25:30.000]  以堅忍的心奔
[00:25:30.000 --> 00:25:32.000]  擺在我們前途的路程
[00:25:32.000 --> 00:25:34.000]  仰望為我們信心
[00:25:34.000 --> 00:25:37.000]  創始承宗者耶穌
[00:25:37.000 --> 00:25:39.000]  你們要仔細思想
[00:25:39.000 --> 00:25:42.000]  這位忍受了罪人如此頂撞的耶穌
[00:25:42.000 --> 00:25:45.000]  你們就不至於心灰意冷
[00:25:45.000 --> 00:25:48.000]  要把下垂的手舉起來
[00:25:48.000 --> 00:25:50.000]  髮酸的腿挺直
[00:25:50.000 --> 00:25:51.000]  要為自己的腳
[00:25:51.000 --> 00:25:53.000]  將道路修直
[00:25:53.000 --> 00:25:56.000]  使祂的腿不再脫臼
[00:25:56.000 --> 00:25:59.000]  反而得到痊癒
[00:25:59.000 --> 00:26:02.000]  多讀幾次
[00:26:02.000 --> 00:26:05.000]  仰望我們的主耶穌
[00:26:05.000 --> 00:26:06.000]  我們就能夠
[00:26:06.000 --> 00:26:08.000]  灰心的人就是這樣
[00:26:08.000 --> 00:26:11.000]  把背部的一手躺下
[00:26:11.000 --> 00:26:12.000]  挺直的
[00:26:12.000 --> 00:26:15.000]  下垂的手舉起來
[00:26:15.000 --> 00:26:16.000]  在主耶穌的裡面
[00:26:16.000 --> 00:26:18.000]  我們可以得到鼓勵
[00:26:18.000 --> 00:26:20.000]  再一次得到傳言
[00:26:20.000 --> 00:26:21.000]  能夠幫到自己
[00:26:21.000 --> 00:26:24.000]  也能幫到其他人
[00:26:24.000 --> 00:26:26.000]  我們是如何面對
[00:26:26.000 --> 00:26:30.000]  教會裡面灰心的人
[00:26:30.000 --> 00:26:34.000]  第三種可能是軟弱的人
[00:26:34.000 --> 00:26:36.000]  這裡說軟弱的人
[00:26:36.000 --> 00:26:39.000]  我們要幫助 要輔助
[00:26:39.000 --> 00:26:41.000]  這裡說軟弱的人
[00:26:41.000 --> 00:26:43.000]  大概不是指身體軟弱
[00:26:43.000 --> 00:26:45.000]  病痛 因為這些
[00:26:45.000 --> 00:26:47.000]  有時候要找醫生
[00:26:47.000 --> 00:26:48.000]  我們未必幫得到
[00:26:48.000 --> 00:26:51.000]  是那些心靈軟弱
[00:26:51.000 --> 00:26:53.000]  或者是信心軟弱的人
[00:26:53.000 --> 00:26:55.000]  或者說心智軟弱
[00:26:55.000 --> 00:26:58.000]  容易在試探來臨的時候
[00:26:58.000 --> 00:27:02.000]  會跌倒的人
[00:27:02.000 --> 00:27:03.000]  前一次講到
[00:27:03.000 --> 00:27:06.000]  人最容易受試探
[00:27:06.000 --> 00:27:08.000]  一味貪多的
[00:27:08.000 --> 00:27:10.000]  有三方面
[00:27:10.000 --> 00:27:13.000]  財 色 權這三方面
[00:27:13.000 --> 00:27:15.000]  但是在大層面
[00:27:15.000 --> 00:27:16.000]  還有很多東西
[00:27:16.000 --> 00:27:18.000]  我們會受引誘 會跌倒的
[00:27:18.000 --> 00:27:21.000]  如果我們知道自己的弱點
[00:27:21.000 --> 00:27:22.000]  在哪一方面軟弱的
[00:27:22.000 --> 00:27:25.000]  就需要在那方面特別小心
[00:27:25.000 --> 00:27:26.000]  減少接觸
[00:27:26.000 --> 00:27:28.000]  免得把錢誤定
[00:27:28.000 --> 00:27:31.000]  就得罪了神
[00:27:31.000 --> 00:27:33.000]  我們的身體軟弱
[00:27:33.000 --> 00:27:35.000]  有輕微的毛病
[00:27:35.000 --> 00:27:38.000]  當然不用找醫生
[00:27:38.000 --> 00:27:41.000]  多喝點水 睡覺就沒事了
[00:27:41.000 --> 00:27:44.000]  但嚴重的一定要找醫生
[00:27:44.000 --> 00:27:46.000]  有些人就是
[00:27:46.000 --> 00:27:50.000]  比如說心理上有些毛病
[00:27:50.000 --> 00:27:53.000]  上癮 喝酒也好
[00:27:53.000 --> 00:27:54.000]  吸毒也好
[00:27:54.000 --> 00:27:58.000]  或者有些所謂買東西
[00:27:58.000 --> 00:28:00.000]  會上癮的
[00:28:00.000 --> 00:28:02.000]  有些心理毛病的時候
[00:28:02.000 --> 00:28:05.000]  就要幫幫他
[00:28:05.000 --> 00:28:07.000]  有些人軟弱在這方面
[00:28:07.000 --> 00:28:09.000]  要注意一下我們當中
[00:28:09.000 --> 00:28:14.000]  有沒有一些需要幫助的人
[00:28:14.000 --> 00:28:15.000]  還有一種軟弱
[00:28:15.000 --> 00:28:18.000]  就是保羅書信裡面提到的
[00:28:18.000 --> 00:28:20.000]  信心的軟弱
[00:28:20.000 --> 00:28:23.000]  這些我們都是在各方面
[00:28:23.000 --> 00:28:24.000]  要注意一下
[00:28:24.000 --> 00:28:28.000]  信心軟弱是什麼一回事呢
[00:28:28.000 --> 00:28:29.000]  有一段聖經
[00:28:29.000 --> 00:28:31.000]  可以幫我們明白
[00:28:31.000 --> 00:28:33.000]  羅馬書第十四章第一次說
[00:28:33.000 --> 00:28:36.000]  信心軟弱的你們要接納
[00:28:36.000 --> 00:28:39.000]  不同的意見不要爭論
[00:28:39.000 --> 00:28:41.000]  有人信什麼都可吃
[00:28:41.000 --> 00:28:45.000]  但那軟弱的人只吃蔬菜
[00:28:45.000 --> 00:28:48.000]  有些人看這日比那日強
[00:28:48.000 --> 00:28:53.000]  有人看日日都是一樣
[00:28:53.000 --> 00:28:54.000]  這段聖經大前提
[00:28:54.000 --> 00:28:56.000]  當然就是提醒我們
[00:28:56.000 --> 00:28:58.000]  不要彼此論斷起爭論
[00:28:58.000 --> 00:29:00.000]  在生活起居方面
[00:29:00.000 --> 00:29:03.000]  也許有不同的看法
[00:29:03.000 --> 00:29:06.000]  但沒有說對錯
[00:29:06.000 --> 00:29:07.000]  有些人相信
[00:29:07.000 --> 00:29:09.000]  既然要說是唯一的真神
[00:29:09.000 --> 00:29:13.000]  那些拜祭過其他神明偶像的食物
[00:29:13.000 --> 00:29:17.000]  就無所謂 可以吃
[00:29:17.000 --> 00:29:19.000]  拜那些都不算是神的
[00:29:19.000 --> 00:29:20.000]  那些有什麼所謂
[00:29:20.000 --> 00:29:21.000]  拜過神一樣可以吃
[00:29:21.000 --> 00:29:25.000]  但有些信心軟弱的擔心
[00:29:25.000 --> 00:29:28.000]  吃了那些拜偶像的人的肉
[00:29:28.000 --> 00:29:29.000]  就會得罪神
[00:29:29.000 --> 00:29:33.000]  因為當時通常在市面上買的肉
[00:29:33.000 --> 00:29:34.000]  都是拜過神的
[00:29:34.000 --> 00:29:40.000]  所以我們只能選擇吃蔬菜
[00:29:40.000 --> 00:29:42.000]  甚至是我自己種的菜
[00:29:42.000 --> 00:29:45.000]  有機的才可以吃
[00:29:45.000 --> 00:29:46.000]  其他就不吃
[00:29:46.000 --> 00:29:47.000]  有些人就是這樣
[00:29:47.000 --> 00:29:50.000]  就算是信心軟弱
[00:29:50.000 --> 00:29:55.000]  如果今天你堅持拜過偶像
[00:29:55.000 --> 00:29:59.000]  拜過其他神的那些東西
[00:29:59.000 --> 00:30:00.000]  不能吃的話
[00:30:00.000 --> 00:30:04.000]  可能你飯也不能吃
[00:30:04.000 --> 00:30:07.000]  因為在印度 在泰國
[00:30:07.000 --> 00:30:09.000]  很多種田那些
[00:30:09.000 --> 00:30:10.000]  插秧的時候
[00:30:10.000 --> 00:30:13.000]  他們拜神的
[00:30:13.000 --> 00:30:14.000]  拜了神之後
[00:30:14.000 --> 00:30:16.000]  才插秧才有米
[00:30:16.000 --> 00:30:18.000]  所以如果你去買
[00:30:18.000 --> 00:30:20.000]  印度米也不能買
[00:30:20.000 --> 00:30:22.000]  泰國米也不能買
[00:30:22.000 --> 00:30:25.000]  那你可能真的飯也不能吃
[00:30:25.000 --> 00:30:28.000]  不過有些人真的這樣看
[00:30:28.000 --> 00:30:32.000]  真的這樣看
[00:30:32.000 --> 00:30:33.000]  不過如果吃方面
[00:30:33.000 --> 00:30:34.000]  你有些擔心的時候
[00:30:34.000 --> 00:30:35.000]  我們就說
[00:30:35.000 --> 00:30:37.000]  那你就看《提摩太前書》
[00:30:37.000 --> 00:30:38.000]  第四章那裡
[00:30:38.000 --> 00:30:40.000]  傳感恩的心
[00:30:40.000 --> 00:30:41.000]  祈禱之後求主潔淨
[00:30:41.000 --> 00:30:44.000]  那你就放心吃
[00:30:44.000 --> 00:30:48.000]  這個不是說不用洗菜
[00:30:48.000 --> 00:30:50.000]  而是說你做完之後
[00:30:50.000 --> 00:30:52.000]  你擔心這些
[00:30:52.000 --> 00:30:54.000]  神所認為不潔淨的
[00:30:54.000 --> 00:30:56.000]  就像猶太人說的那些
[00:30:56.000 --> 00:30:58.000]  那你就記得祈禱
[00:30:58.000 --> 00:30:59.000]  求主潔淨
[00:30:59.000 --> 00:31:02.000]  那就放心吃
[00:31:02.000 --> 00:31:03.000]  經文說有人看
[00:31:03.000 --> 00:31:04.000]  天天都是一樣
[00:31:04.000 --> 00:31:06.000]  有些人看這天比那天強
[00:31:06.000 --> 00:31:09.000]  這個是提到猶太人的信徒
[00:31:09.000 --> 00:31:11.000]  他們習慣了
[00:31:11.000 --> 00:31:13.000]  還沒信耶穌之前
[00:31:13.000 --> 00:31:15.000]  安息日是不做事的
[00:31:15.000 --> 00:31:18.000]  廚房不開火的
[00:31:18.000 --> 00:31:19.000]  信了耶穌之後
[00:31:19.000 --> 00:31:20.000]  他們也一樣
[00:31:20.000 --> 00:31:22.000]  覺得安息日那天很特別
[00:31:22.000 --> 00:31:25.000]  什麼都不要做
[00:31:25.000 --> 00:31:27.000]  我們今天說在美國
[00:31:27.000 --> 00:31:30.000]  有些人就未必是星期六
[00:31:30.000 --> 00:31:31.000]  信了耶穌之後
[00:31:31.000 --> 00:31:33.000]  很長的時間在美國
[00:31:33.000 --> 00:31:36.000]  星期天就是不做事
[00:31:36.000 --> 00:31:37.000]  不做生意的
[00:31:37.000 --> 00:31:39.000]  有些再早期來美國讀書的
[00:31:39.000 --> 00:31:41.000]  就知道星期天
[00:31:41.000 --> 00:31:43.000]  很多店鋪關門
[00:31:43.000 --> 00:31:45.000]  買不了東西
[00:31:45.000 --> 00:31:47.000]  又不賣酒
[00:31:47.000 --> 00:31:49.000]  就算開店也不賣酒
[00:31:49.000 --> 00:31:51.000]  這個就是Blue Law
[00:31:51.000 --> 00:31:52.000]  特別南部這麼多
[00:31:52.000 --> 00:31:55.000]  有些人覺得那天是特別
[00:31:55.000 --> 00:31:57.000]  譬如我們聖誕節就來了
[00:31:57.000 --> 00:32:00.000]  有些人說聖誕節那天很重要
[00:32:00.000 --> 00:32:03.000]  慶祝耶穌生日
[00:32:03.000 --> 00:32:04.000]  耶穌是不是那天生日
[00:32:04.000 --> 00:32:05.000]  都不知道
[00:32:05.000 --> 00:32:06.000]  不過有些人是這樣信
[00:32:06.000 --> 00:32:08.000]  又不用跟他爭拗的
[00:32:08.000 --> 00:32:13.000]  彼此接納 不要彼此批評
[00:32:13.000 --> 00:32:16.000]  我是這麼看的
[00:32:16.000 --> 00:32:17.000]  信心軟弱的人
[00:32:17.000 --> 00:32:20.000]  可能我們就覺得他們生活
[00:32:20.000 --> 00:32:22.000]  比較拘謹一點
[00:32:22.000 --> 00:32:24.000]  在乎什麼可以吃
[00:32:24.000 --> 00:32:25.000]  什麼可以做
[00:32:25.000 --> 00:32:27.000]  什麼可以說
[00:32:27.000 --> 00:32:28.000]  甚至祈禱
[00:32:28.000 --> 00:32:31.000]  怎麼開始 怎麼結束
[00:32:31.000 --> 00:32:34.000]  他們認為應該是這樣的
[00:32:34.000 --> 00:32:39.000]  說漏個字好像得罪了神
[00:32:39.000 --> 00:32:42.000]  信心比較強壯的
[00:32:42.000 --> 00:32:46.000]  就是可以不用這麼多驅畜
[00:32:46.000 --> 00:32:49.000]  自由一點
[00:32:49.000 --> 00:32:52.000]  我覺得有時我們看信心軟弱
[00:32:52.000 --> 00:32:54.000]  就好像一棵樹苗
[00:32:54.000 --> 00:32:56.000]  剛剛種落地的時候
[00:32:56.000 --> 00:32:59.000]  你在旁邊就要插些棍
[00:32:59.000 --> 00:33:00.000]  插些鐵枝
[00:33:00.000 --> 00:33:02.000]  支持了它
[00:33:02.000 --> 00:33:04.000]  在明周冬天很厲害
[00:33:04.000 --> 00:33:06.000]  有風有雪
[00:33:06.000 --> 00:33:07.000]  剛剛種了的樹
[00:33:07.000 --> 00:33:10.000]  就要這樣幫它們扶著
[00:33:10.000 --> 00:33:13.000]  但是信仰成熟就不用了
[00:33:13.000 --> 00:33:16.000]  信仰成熟就比較自由一點
[00:33:16.000 --> 00:33:18.000]  就是覺得很多方面都可以做
[00:33:18.000 --> 00:33:22.000]  沒問題
[00:33:22.000 --> 00:33:25.000]  不過成熟長大的信徒
[00:33:25.000 --> 00:33:27.000]  是說自由一點
[00:33:27.000 --> 00:33:30.000]  但是都是有些約束的
[00:33:30.000 --> 00:33:32.000]  如果我們看哥倫多前書
[00:33:32.000 --> 00:33:34.000]  第六章第十章
[00:33:34.000 --> 00:33:35.000]  凡事都能作
[00:33:35.000 --> 00:33:37.000]  真是百無禁忌
[00:33:37.000 --> 00:33:38.000]  什麼都可以做
[00:33:38.000 --> 00:33:40.000]  不過要有益處
[00:33:40.000 --> 00:33:42.000]  凡事都能作
[00:33:42.000 --> 00:33:44.000]  但是要有造就人
[00:33:44.000 --> 00:33:45.000]  不是什麼都可以做的
[00:33:45.000 --> 00:33:47.000]  凡事都能作
[00:33:47.000 --> 00:33:48.000]  但是不要上癮
[00:33:48.000 --> 00:33:50.000]  非做不可
[00:33:50.000 --> 00:33:51.000]  所以我們說成熟的信徒
[00:33:51.000 --> 00:33:53.000]  有些自由
[00:33:53.000 --> 00:33:55.000]  可以比較鬆動一點
[00:33:55.000 --> 00:33:58.000]  很多東西可以做
[00:33:58.000 --> 00:34:00.000]  打麻將這個行不行
[00:34:00.000 --> 00:34:02.000]  沒問題
[00:34:02.000 --> 00:34:04.000]  喝酒行不行
[00:34:04.000 --> 00:34:05.000]  都行
[00:34:05.000 --> 00:34:06.000]  不過不要醉酒
[00:34:06.000 --> 00:34:08.000]  因為醉酒就可能是
[00:34:08.000 --> 00:34:10.000]  沒什麼益處
[00:34:10.000 --> 00:34:16.000]  所以是這樣的一個態度來看
[00:34:16.000 --> 00:34:17.000]  很多年前
[00:34:17.000 --> 00:34:19.000]  有講過故事
[00:34:19.000 --> 00:34:21.000]  聖誕假期的時候
[00:34:21.000 --> 00:34:24.000]  我就在我乾媽家裡住
[00:34:24.000 --> 00:34:27.000]  記得那天剛好是除夕
[00:34:27.000 --> 00:34:29.000]  十二月三十一日
[00:34:29.000 --> 00:34:31.000]  晚間我跟朋友在外邊吃飯
[00:34:31.000 --> 00:34:33.000]  吃完飯回來
[00:34:33.000 --> 00:34:35.000]  除夕都不想睡
[00:34:35.000 --> 00:34:37.000]  不想這麼早睡
[00:34:37.000 --> 00:34:41.000]  我就去洗個澡
[00:34:41.000 --> 00:34:44.000]  乾媽家裡洗澡
[00:34:44.000 --> 00:34:46.000]  洗到一半的時候
[00:34:46.000 --> 00:34:48.000]  她敲門
[00:34:48.000 --> 00:34:50.000]  快點出來
[00:34:50.000 --> 00:34:52.000]  快點出來
[00:34:52.000 --> 00:34:54.000]  她講台山話
[00:34:54.000 --> 00:34:56.000]  我的台山話五六成
[00:34:56.000 --> 00:34:58.000]  不知道她後來講什麼
[00:34:58.000 --> 00:34:59.000]  隔著門
[00:34:59.000 --> 00:35:01.000]  總之快快吹吹
[00:35:01.000 --> 00:35:03.000]  洗完澡就出來
[00:35:03.000 --> 00:35:05.000]  原來她真的生氣
[00:35:05.000 --> 00:35:06.000]  為什麼
[00:35:06.000 --> 00:35:08.000]  因為十一點多
[00:35:08.000 --> 00:35:10.000]  快半夜了
[00:35:10.000 --> 00:35:12.000]  過了半夜就新年了
[00:35:12.000 --> 00:35:15.000]  她認為新年不要洗澡
[00:35:15.000 --> 00:35:17.000]  不要洗頭髮
[00:35:17.000 --> 00:35:20.000]  所以我快到過新年的時候
[00:35:20.000 --> 00:35:22.000]  就說快點快點出來
[00:35:22.000 --> 00:35:25.000]  她也是信主
[00:35:25.000 --> 00:35:26.000]  也是基督徒
[00:35:26.000 --> 00:35:30.000]  不過她有一種思想
[00:35:30.000 --> 00:35:32.000]  可能這些是舊曆年的規矩
[00:35:32.000 --> 00:35:34.000]  但是她就轉為新曆年
[00:35:34.000 --> 00:35:36.000]  西化了
[00:35:36.000 --> 00:35:37.000]  一樣是這樣看
[00:35:37.000 --> 00:35:39.000]  新曆一月一日
[00:35:39.000 --> 00:35:40.000]  不要洗澡
[00:35:40.000 --> 00:35:42.000]  不要洗頭髮
[00:35:42.000 --> 00:35:44.000]  免得將那些什麼好戲
[00:35:44.000 --> 00:35:48.000]  吉利都洗光
[00:35:48.000 --> 00:35:49.000]  後來我想
[00:35:49.000 --> 00:35:51.000]  是有一點不同
[00:35:51.000 --> 00:35:57.000]  不過也不需要笑她
[00:35:57.000 --> 00:35:59.000]  也不需要批評她
[00:35:59.000 --> 00:36:01.000]  她是這樣信
