
[00:00:00.000 --> 00:00:04.000]  多謝見拜隊帶領我們唱了幾首詩歌
[00:19:32.000 --> 00:19:35.000]  求主就讓我們一年又一年
[00:19:35.000 --> 00:19:38.000]  在受難致臨近的時候
[00:19:38.000 --> 00:19:40.000]  我們能夠回想到耶穌基督
[00:19:40.000 --> 00:19:44.000]  就是經歷這麼多這麼多的苦
[00:19:44.000 --> 00:19:46.000]  以致在黑暗的一夜
[00:19:46.000 --> 00:19:48.000]  我們同樣都可能經歷
[00:19:48.000 --> 00:19:50.000]  彼得就是經歷這黑暗的一夜
[00:19:50.000 --> 00:19:52.000]  因為在他一生裡面
[00:19:52.000 --> 00:19:53.000]  年老的彼得
[00:19:53.000 --> 00:19:55.000]  當他站上這個講台的時候
[00:19:55.000 --> 00:19:56.000]  他就會告訴你
[00:19:56.000 --> 00:19:58.000]  是的,在我人生裡面
[00:19:58.000 --> 00:20:00.000]  不單是主最黑暗的一夜
[00:20:00.000 --> 00:20:03.000]  那一晚也是最黑暗的一夜
[00:20:03.000 --> 00:20:05.000]  但是走過了之後
[00:20:05.000 --> 00:20:08.000]  我看到主引領我
[00:20:08.000 --> 00:20:12.000]  在你人生都有黑暗的一夜的時候
[00:20:12.000 --> 00:20:14.000]  你有沒有經歷到
[00:20:14.000 --> 00:20:16.000]  主也求你拖大我
[00:20:16.000 --> 00:20:19.000]  離開這個人生黑暗的一夜
[00:20:19.000 --> 00:20:21.000]  願主親自祝福
[00:20:21.000 --> 00:20:23.000]  我們一起禱告
[00:20:23.000 --> 00:20:29.000]  父上,我們懇求你親自的私人幫助
[00:20:29.000 --> 00:20:31.000]  讓我們能夠看到
[00:20:31.000 --> 00:20:34.000]  是你親自帶領我們走過一切
[00:20:34.000 --> 00:20:36.000]  願在我們的得救當中
[00:20:36.000 --> 00:20:38.000]  我們沒有忘記
[00:20:38.000 --> 00:20:42.000]  是你親自引導我們的心
[00:20:42.000 --> 00:20:44.000]  我們謹將我們的生命獻情
[00:20:44.000 --> 00:20:46.000]  求主帶領
[00:20:46.000 --> 00:20:48.000]  奉耶穌名禱
[00:20:48.000 --> 00:20:50.000]  阿們
