
[00:00:00.000 --> 00:00:04.000]  各位電影姐妹、各位家長早安
[00:19:00.620 --> 00:19:02.480]  管教的杖 打他
[00:19:02.480 --> 00:19:04.940]  可能某些情況之下 有適當的體罰
[00:19:04.940 --> 00:19:09.020]  但是家長你想一下程度上有什麼要調節
[00:19:09.020 --> 00:19:11.260]  比如小朋友玩火 或者玩刀
[00:19:11.260 --> 00:19:15.580]  去到很危險 打開窗 爬上去
[00:19:15.580 --> 00:19:17.280]  其實這些是很危險的事
[00:19:17.280 --> 00:19:20.360]  你跟他慢慢去解釋 可能已經趕不及了
[00:19:20.360 --> 00:19:22.820]  可能馬上就抓他來打手板 打屁股
[00:19:22.820 --> 00:19:26.300]  讓他可以馬上停止那種錯誤的行為
[00:19:26.300 --> 00:19:30.020]  這裏也提到 原來小朋友很容易會愚夢
[00:19:30.020 --> 00:19:33.660]  會被人受騙 會被人騙
[00:19:33.660 --> 00:19:36.680]  所以我們都看到 原來小朋友
[00:19:36.680 --> 00:19:40.400]  不單止有個可愛的一面 有個純真善良的一面
[00:19:40.400 --> 00:19:48.020]  也有他的缺點 或者不聽話 頑皮的一面
[00:19:48.020 --> 00:19:51.720]  小朋友既然是這樣 主人蘇又說
[00:19:51.720 --> 00:19:58.560]  「我實在告訴你們 凡要承受神國的約不像小孩子
[00:19:58.560 --> 00:20:00.240]  斷不能進去」
[00:20:00.240 --> 00:20:05.320]  到底是怎麼搞的 是什麼事情 是什麼一回事
[00:20:05.320 --> 00:20:09.740]  我們要怎麼像小孩子 小孩子有這麼多的問題
[00:20:09.740 --> 00:20:12.740]  或者我們真的要重溫在馬可福音
[00:20:12.740 --> 00:20:15.540]  剛才我們所讀的經文 馬可福音第十章裏面
[00:20:15.540 --> 00:20:19.740]  去看回 剛才主席跟我們讀出馬可福音第十章
[00:20:19.740 --> 00:20:24.160]  13至16節 講到耶穌基督為小朋友祝福
[00:20:24.160 --> 00:20:27.920]  如果大家看聖經 平時都是不單止這段經文
[00:20:27.920 --> 00:20:31.580]  你如果看到聖經 好像不太明白 不太通
[00:20:31.580 --> 00:20:35.120]  那你就看一下上文下理 看多一點
[00:20:35.120 --> 00:20:38.660]  看前面多一點 後面多一點 去明白它的意思
[00:20:38.660 --> 00:20:41.340]  我們看回 上文下理
[00:20:41.340 --> 00:20:44.980]  原來在馬可福音第十章第一節 上文講到
[00:20:44.980 --> 00:20:49.780]  耶穌在那裏來到猶太的境界 並約旦河外
[00:20:49.780 --> 00:20:53.340]  眾人聚集在那裏 通常都很多人圍著耶穌
[00:20:53.340 --> 00:20:56.660]  想聽祂講論 祂就照常教訓他們
[00:20:56.660 --> 00:21:01.340]  法利塞人就來問他 法利塞人是當時的宗教領袖
[00:21:01.340 --> 00:21:04.980]  很守這個律法的規條 他就問耶穌
[00:21:04.980 --> 00:21:09.160]  人休妻可以不可以? 休妻就是離婚
[00:21:09.160 --> 00:21:12.920]  人離婚可不可以呢? 其實這班人去問耶穌
[00:21:12.920 --> 00:21:15.660]  就不是一個虛心求教 可不可以?
[00:21:15.660 --> 00:21:21.000]  不是想知道 因為聖經說 醫師要試探他
[00:21:21.000 --> 00:21:24.300]  醫師是想找耶穌的把柄 他說了些什麼
[00:21:24.300 --> 00:21:30.240]  是說錯了 說的不對 就想抓他的把柄
[00:21:30.240 --> 00:21:33.540]  就不是真的想試探他 因為這班法利塞人
[00:21:33.540 --> 00:21:38.660]  這班宗教領袖心硬 他們已經想著要找耶穌的把柄
[00:21:38.660 --> 00:21:41.720]  所以無論耶穌答什麼 他們都不會相信
[00:21:41.720 --> 00:21:45.300]  他們的心已經是很石頭那麼硬
[00:21:45.300 --> 00:21:50.120]  他們就來問耶穌關於離婚這個問題
[00:21:50.120 --> 00:21:53.440]  這個問題是一個神學的問題
[00:21:53.440 --> 00:21:57.360]  也是一個基督教倫理裏面很大的課題
[00:21:57.360 --> 00:22:00.640]  真的很重要
[00:22:00.640 --> 00:22:05.040]  後面又說什麼呢? 第17節開始
[00:22:05.040 --> 00:22:07.860]  就說到耶穌出來行路的時候 有一個人跑來
[00:22:07.860 --> 00:22:10.420]  就跪在他面前 問他說 良善的夫子
[00:22:10.420 --> 00:22:13.240]  我要做什麼事情才可以承受永生呢?
[00:22:13.240 --> 00:22:15.100]  然後耶穌就回答他
[00:22:15.100 --> 00:22:17.620]  這裡就說到這個少年的官
[00:22:17.620 --> 00:22:21.900]  去用善事去問 可以做些什麼善事才可以得到永生呢?
[00:22:21.900 --> 00:22:25.500]  我可以做些什麼好事 能夠去得到神的國呢?
[00:22:25.500 --> 00:22:27.080]  是這個意思
[00:22:27.080 --> 00:22:30.280]  我們看一看 承接前文
[00:22:30.280 --> 00:22:37.000]  當耶穌跟法利塞人講了這個離婚的問題
[00:22:37.000 --> 00:22:38.860]  然後那些門徒都不太明白
[00:22:38.860 --> 00:22:41.380]  所以第10節就說到了屋內
[00:22:41.380 --> 00:22:45.540]  門徒再問他這件事的時候 耶穌就再跟他們解釋
[00:22:45.540 --> 00:22:49.060]  有些人就帶著小孩子來見耶穌
[00:22:49.060 --> 00:22:52.500]  門徒就責備那些帶著小孩子來見耶穌的人
[00:22:52.500 --> 00:22:55.060]  可能門徒就一片苦心
[00:22:55.060 --> 00:22:58.520]  想幫耶穌過濾一下要所見的人
[00:22:58.520 --> 00:23:01.140]  就好像我們去急症室的時候
[00:23:01.140 --> 00:23:04.260]  有一個護士分流站 這些急症急一點的
[00:23:04.260 --> 00:23:05.680]  就先看看 你沒有這麼急的
[00:23:05.680 --> 00:23:07.940]  你雙風感冒 等幾個小時吧
[00:23:07.940 --> 00:23:09.820]  可能是這樣的情況
[00:23:09.820 --> 00:23:13.660]  所以他就幫耶穌過濾一下要見的人
[00:23:13.660 --> 00:23:18.040]  尤其是當時耶穌在談論一個這麼嚴肅的題目
[00:23:18.040 --> 00:23:23.060]  那些小孩子的事情 小兒科的事情就不要打擾他
[00:23:23.060 --> 00:23:25.620]  如果有一個大人物要見耶穌 那就不同了
[00:23:25.620 --> 00:23:30.140]  可能有一群記者 有相機 閃光燈
[00:23:30.140 --> 00:23:31.960]  那就要見一下
[00:23:31.960 --> 00:23:34.660]  又或者有一個盲眼的乞丐
[00:23:34.660 --> 00:23:37.140]  他就求主耶穌醫治他
[00:23:37.140 --> 00:23:40.560]  這樣也可以考慮一下 因為可以行神蹟
[00:23:40.560 --> 00:23:44.100]  可以表現了耶穌的能力
[00:23:44.100 --> 00:23:46.620]  一群小孩子而已
[00:23:46.620 --> 00:23:51.120]  可能這群門徒就幫耶穌隔濾一下
[00:23:51.120 --> 00:23:54.460]  叫他們不要來 阻止他們
[00:23:54.460 --> 00:23:56.600]  主耶穌看見這個情況
[00:23:56.600 --> 00:24:00.140]  聖經就說他「腦怒」
[00:24:00.140 --> 00:24:04.560]  這兩個字「腦怒」在原文是由兩個字組成的
[00:24:04.560 --> 00:24:07.560]  就是「發嬲」和「痛」
[00:24:07.560 --> 00:24:11.400]  而用這個詞語來描述主耶穌
[00:24:11.400 --> 00:24:13.800]  只有這一次
[00:24:13.800 --> 00:24:16.800]  這個字是很強烈的字眼
[00:24:16.800 --> 00:24:21.500]  表示「發嬲」 發到痛的意思
[00:24:21.500 --> 00:24:25.000]  因為門徒對於新嬰兒的價值
[00:24:25.000 --> 00:24:27.960]  和神的國度的本質
[00:24:27.960 --> 00:24:31.420]  做了錯誤的估計
[00:24:31.420 --> 00:24:33.560]  他以為新嬰兒的價值是很低
[00:24:33.560 --> 00:24:35.220]  神的國度是很高的
[00:24:35.220 --> 00:24:38.000]  所以他做了錯誤的估計
[00:24:38.000 --> 00:24:41.760]  事實上是新嬰兒進入天國
[00:24:41.760 --> 00:24:44.420]  是不需要變成大人
[00:24:44.420 --> 00:24:48.020]  相反 成年人要進入天國
[00:24:48.020 --> 00:24:54.420]  就是要相信「迴轉」變成小孩子的樣式才可以去
[00:24:54.420 --> 00:24:58.840]  在耶穌為小孩祝福這段記載之後
[00:24:58.840 --> 00:25:03.200]  又記錄了這個少年的官跑來問耶穌的事
[00:25:03.200 --> 00:25:07.420]  「要做什麼才可以承受永生?」
[00:25:07.420 --> 00:25:09.420]  根據他自己的回答
[00:25:09.420 --> 00:25:14.960]  他真的做了很多人眼中看為好的事
[00:25:14.960 --> 00:25:18.120]  但是他不明白 原來要進入天國
[00:25:18.120 --> 00:25:23.080]  要承受天國 不是靠豐功偉績去賺取的
[00:25:23.080 --> 00:25:25.420]  也不是因為自己有好行為
[00:25:25.420 --> 00:25:28.380]  所以要得到這些賞賜
[00:25:28.380 --> 00:25:32.300]  要承受天國 就是要接受
[00:25:32.300 --> 00:25:35.220]  就好像當作禮物一樣去接受
[00:25:35.220 --> 00:25:38.620]  天國是要當作禮物一樣去接受
[00:25:38.620 --> 00:25:42.100]  我們從這本福音書的記載裡面
[00:25:42.100 --> 00:25:45.040]  《路加福音》第十八章十五節 這段經文
[00:25:45.040 --> 00:25:47.780]  耶穌為小孩祝福除了在《馬可福音》記載之外
[00:25:47.780 --> 00:25:50.340]  在《馬太》和《路加福音》也有記載
[00:25:50.340 --> 00:25:54.120]  其中《路加福音》十八章十五節很清楚說到
[00:25:54.120 --> 00:25:57.900]  「有人抱著自己的嬰孩來見耶穌」
[00:25:57.900 --> 00:26:00.160]  原來這些小孩
[00:26:00.160 --> 00:26:02.100]  不單只是小孩很小這麼簡單
[00:26:02.100 --> 00:26:04.960]  而且是嬰兒來的 是被人抱來的
[00:26:04.960 --> 00:26:07.660]  就好像這張照片裡的小朋友
[00:26:07.660 --> 00:26:09.660]  他是被人抱來的
[00:26:09.660 --> 00:26:13.440]  這些小朋友不會自意 不會驕傲
[00:26:13.440 --> 00:26:15.140]  因為他們什麼都沒有
[00:26:15.140 --> 00:26:16.880]  他們不會看重今世的價值
[00:26:16.880 --> 00:26:20.220]  沒有房子 沒有車 沒有學位
[00:26:20.220 --> 00:26:25.400]  在那個時間他們就自視為什麼都沒有
[00:26:25.400 --> 00:26:28.560]  就不會好像法利塞人那些中亞領袖那樣
[00:26:28.560 --> 00:26:33.340]  心硬 不相信 不會一心去試探主
[00:26:33.340 --> 00:26:36.540]  原來主耶穌所說 我們要好像小孩子一樣
[00:26:36.540 --> 00:26:40.180]  就是這樣 是要看到自己的不足
[00:26:40.180 --> 00:26:43.680]  看到自己的不配
[00:26:43.680 --> 00:26:46.060]  對於在座當中未信主的朋友
[00:26:46.060 --> 00:26:49.680]  我鼓勵你效法那些小孩子那樣
[00:26:49.680 --> 00:26:52.940]  好像這些嬰孩 放下自我的驕傲
[00:26:52.940 --> 00:26:57.200]  拋開一切的前類 接受天國這份禮物
[00:26:57.200 --> 00:27:00.900]  而對於我們當中已經信了主的基督徒
[00:27:00.900 --> 00:27:06.140]  我們知道我們能夠承受神的國 是恩典
[00:27:06.140 --> 00:27:10.300]  我們能夠去侍奉 也是在承受神的恩典
[00:27:10.300 --> 00:27:12.780]  不是我們有多少的經驗
[00:27:12.780 --> 00:27:14.620]  不是我們有多少的恩賜
[00:27:14.620 --> 00:27:16.320]  我們去配去侍奉神
[00:27:16.320 --> 00:27:20.380]  不是 我們都是不足和不配
[00:27:20.380 --> 00:27:24.080]  我又奉勸各位基督徒的父母和長輩
[00:27:24.080 --> 00:27:28.240]  將小孩子帶到主那裏 越早越好
[00:27:28.240 --> 00:27:31.460]  在提摩大學書第三章十五節
[00:27:31.460 --> 00:27:35.260]  普羅說提摩太太從小明白聖經
[00:27:35.260 --> 00:27:38.840]  這個「從小」的字眼其實是指嬰兒
[00:27:38.840 --> 00:27:42.580]  從嬰兒的階段就可以明白聖經
[00:27:42.580 --> 00:27:46.540]  主耶穌說:「讓小孩子到我這裏來
[00:27:46.540 --> 00:27:50.500]  不要禁止他們」
[00:27:50.500 --> 00:27:53.220]  我們要為小朋友除去障礙
[00:27:53.220 --> 00:27:56.460]  讓他們可以去到主那裏
[00:27:56.460 --> 00:27:58.600]  不要用了返教會的時間
[00:27:58.600 --> 00:28:01.480]  去安排小朋友參加補習班
[00:28:01.480 --> 00:28:04.660]  興趣班 甚至去玩
[00:28:04.660 --> 00:28:06.660]  我記得我在青年的時候
[00:28:06.660 --> 00:28:08.660]  參加教會青年團契
[00:28:08.660 --> 00:28:11.720]  團契裏有很多人 有幾個導師
[00:28:11.720 --> 00:28:14.520]  我自己也負責兒童團契
[00:28:14.520 --> 00:28:15.960]  那些小孩子小的時候
[00:28:15.960 --> 00:28:19.060]  我在他們當中做導師
[00:28:19.060 --> 00:28:21.500]  在我負責的兒童團契裏面
[00:28:21.500 --> 00:28:24.800]  有些小朋友其實是我青年團契導師的子女
[00:28:24.800 --> 00:28:28.420]  其中有一次有一個少女跟我說
[00:28:28.420 --> 00:28:31.720]  她說:「爸爸叫我這個星期本來不回教會的
[00:28:31.720 --> 00:28:35.520]  因為下星期考試就要溫習
[00:28:35.520 --> 00:28:37.320]  但是我跟爸爸說
[00:28:37.320 --> 00:28:40.080]  我回教會去敬拜神不好嗎?」
[00:28:40.080 --> 00:28:44.040]  所以就說服了她爸爸讓她回教會
[00:28:44.040 --> 00:28:45.440]  其實也挺奇怪的
[00:28:45.440 --> 00:28:49.180]  因為那個是我的導師 就是她爸爸
[00:28:49.180 --> 00:28:52.240]  其實這個小朋友她讀書很厲害的
[00:28:52.240 --> 00:28:53.660]  一直考試成績都很好
[00:28:53.660 --> 00:28:56.200]  她說:「唉 整天溫書 溫到都悶了
[00:28:56.200 --> 00:28:58.200]  我寧願回教會去敬拜神」
[00:28:58.200 --> 00:29:02.360]  都看到小朋友其實他們
[00:29:02.360 --> 00:29:05.120]  他們本質上可能真的很想去接近主耶穌
[00:29:05.120 --> 00:29:08.040]  我們做家長或者我們教會的長輩
[00:29:08.040 --> 00:29:09.860]  有沒有為小朋友除去一些障礙
[00:29:09.860 --> 00:29:12.200]  讓他們可以去親近主耶穌呢?
[00:29:12.200 --> 00:29:14.020]  去到主耶穌那裏呢?
[00:29:14.020 --> 00:29:16.840]  另外我們教小朋友好的品格是好的
[00:29:16.840 --> 00:29:18.720]  做人有禮貌
[00:29:18.720 --> 00:29:22.460]  要守秩序 守時 各方面是好的
[00:29:22.460 --> 00:29:24.740]  但是不足夠
[00:29:24.740 --> 00:29:27.480]  因為一個人如果沒有基督的新生命
[00:29:27.480 --> 00:29:31.460]  他是不可以靠自己經常有好的行為
[00:29:31.460 --> 00:29:33.420]  而且好的道德
[00:29:33.420 --> 00:29:37.320]  不可以讓我們去承受神的國
[00:29:37.320 --> 00:29:41.300]  好的道德不能夠取代天國
[00:29:41.300 --> 00:29:45.400]  所以我們要讓小孩子到主耶穌那裏
[00:29:45.400 --> 00:29:48.600]  不要禁止他們 或者除去障礙
[00:29:48.600 --> 00:29:51.100]  主耶穌說:讓小孩子到我這裏來
[00:29:51.100 --> 00:29:53.620]  甚願我們當中每一位
[00:29:53.620 --> 00:29:55.700]  我們都好像小孩子一樣
[00:29:55.700 --> 00:29:57.820]  到主的面前
[00:29:57.820 --> 00:29:59.480]  承受神的國
[00:29:59.480 --> 00:30:02.220]  接受主耶穌所賜的福
[00:30:02.220 --> 00:30:04.220]  願主祝福大家
