
[00:00:00.000 --> 00:00:07.000]  有一對夫婦含辛茹苦 節衣縮食養大四個子女
[00:24:05.920 --> 00:24:06.920]  對不對
[00:24:06.920 --> 00:24:07.920]  祈禱是非常重要的
[00:24:07.920 --> 00:24:09.920]  但是弟兄姊妹你知不知道
[00:24:09.920 --> 00:24:11.920]  神對整個教會同心合意
[00:24:11.920 --> 00:24:14.920]  禱告是有一個應許的
[00:24:14.920 --> 00:24:18.920]  我們一起讀《馬蹄福音》第十八章十八至十九節
[00:24:18.920 --> 00:24:19.920]  我們一起讀
[00:24:19.920 --> 00:24:20.920]  一二三
[00:24:20.920 --> 00:24:22.920]  我實在告訴你們
[00:24:22.920 --> 00:24:25.920]  凡你們在地上所捆綁的
[00:24:25.920 --> 00:24:27.920]  在天上也要捆綁
[00:24:27.920 --> 00:24:30.920]  凡你們在地上所釋放的
[00:24:30.920 --> 00:24:32.920]  在天上也要釋放
[00:24:32.920 --> 00:24:34.920]  我又告訴你們
[00:24:34.920 --> 00:24:37.920]  若是你們中間有兩個人在地上
[00:24:37.920 --> 00:24:40.920]  同心合意的求什麼
[00:24:40.920 --> 00:24:45.920]  我在天上的父必為他們承傳
[00:24:45.920 --> 00:24:46.920]  在地上捆綁
[00:24:46.920 --> 00:24:48.920]  在天上也捆綁
[00:24:48.920 --> 00:24:49.920]  在地上釋放
[00:24:49.920 --> 00:24:50.920]  在天上釋放
[00:24:50.920 --> 00:24:52.920]  是在說教會
[00:24:52.920 --> 00:24:53.920]  神給教會的權柄
[00:24:53.920 --> 00:24:55.920]  神給教會的應許
[00:24:55.920 --> 00:24:58.920]  是在說教會的復興
[00:24:58.920 --> 00:25:00.920]  教會有效的執行
[00:25:00.920 --> 00:25:03.920]  神給他的心意、他的旨意
[00:25:03.920 --> 00:25:05.920]  福音興旺
[00:25:05.920 --> 00:25:07.920]  很多很多的人得救
[00:25:07.920 --> 00:25:10.920]  弟兄姊妹這個先決的條件
[00:25:10.920 --> 00:25:12.920]  是教會同心合意去禱告
[00:25:12.920 --> 00:25:15.920]  弟兄姊妹你相不相信神的應許
[00:25:15.920 --> 00:25:16.920]  如果相信神的應許
[00:25:16.920 --> 00:25:18.920]  我們想得著這個應許
[00:25:18.920 --> 00:25:20.920]  我們必須憑著決心信心
[00:25:20.920 --> 00:25:21.920]  請弟兄姊妹
[00:25:21.920 --> 00:25:22.920]  邀請弟兄姊妹
[00:25:22.920 --> 00:25:25.920]  一起回到教會的祈禱會
[00:25:25.920 --> 00:25:27.920]  我們同心合意禱告
[00:25:27.920 --> 00:25:29.920]  如果你相信這個應許
[00:25:29.920 --> 00:25:31.920]  如果你絕對相信這個應許
[00:25:31.920 --> 00:25:37.920]  我們用行動去得著這個應許
[00:25:37.920 --> 00:25:40.920]  我最近是同一位同工在說
[00:25:40.920 --> 00:25:44.920]  張美儀姊妹的見證
[00:25:44.920 --> 00:25:47.920]  張姊妹25歲就結婚
[00:25:47.920 --> 00:25:49.920]  因為她原生家庭很不開心
[00:25:49.920 --> 00:25:51.920]  過得很不愉快
[00:25:51.920 --> 00:25:52.920]  於是她心裏面
[00:25:52.920 --> 00:25:55.920]  很想建立一個幸福的家庭
[00:25:55.920 --> 00:25:56.920]  但是她自己的分享
[00:25:56.920 --> 00:25:58.920]  說她結立不了
[00:25:58.920 --> 00:25:59.920]  為什麼呢
[00:25:59.920 --> 00:26:00.920]  因為那個幸福的家庭
[00:26:00.920 --> 00:26:03.920]  不是一個人想建立就建立的
[00:26:03.920 --> 00:26:04.920]  她結婚之後
[00:26:04.920 --> 00:26:06.920]  她發覺她新的家庭
[00:26:06.920 --> 00:26:09.920]  是以老爺奶奶為中心
[00:26:09.920 --> 00:26:14.920]  她的奶奶對所有的媳婦都很不尊重
[00:26:14.920 --> 00:26:16.920]  不單止呼呼喝喝
[00:26:16.920 --> 00:26:17.920]  經常責罵
[00:26:17.920 --> 00:26:20.920]  張姊妹的嬰兒一出世
[00:26:20.920 --> 00:26:22.920]  連她用什麼尿片都管了
[00:26:22.920 --> 00:26:24.920]  她不准用紙尿片
[00:26:24.920 --> 00:26:26.920]  只准用布尿片
[00:26:26.920 --> 00:26:28.920]  我相信在這個世代
[00:26:28.920 --> 00:26:30.920]  都沒有什麼弟兄姊妹用過
[00:26:30.920 --> 00:26:31.920]  不是用過
[00:26:31.920 --> 00:26:36.920]  洗過幫你的嬰兒用過的布尿片
[00:26:36.920 --> 00:26:38.920]  她的奶奶管了
[00:26:38.920 --> 00:26:40.920]  要她用布尿片
[00:26:40.920 --> 00:26:42.920]  當她的子女開始長大的時候
[00:26:42.920 --> 00:26:43.920]  她奶奶的重男輕女
[00:26:43.920 --> 00:26:46.920]  偏心性的開始傷害她的子女
[00:26:46.920 --> 00:26:48.920]  張姊妹忍無可忍
[00:26:48.920 --> 00:26:51.920]  她要離開
[00:26:51.920 --> 00:26:53.920]  這一天早上
[00:26:53.920 --> 00:26:57.920]  當她想晾完最後一張布尿片的時候
[00:26:57.920 --> 00:26:59.920]  她想離開我們家
[00:26:59.920 --> 00:27:02.920]  但突然間有聲音這樣對她說
[00:27:02.920 --> 00:27:03.920]  她說你去哪裡
[00:27:03.920 --> 00:27:05.920]  我不知道
[00:27:05.920 --> 00:27:07.920]  我忍受不住
[00:27:07.920 --> 00:27:09.920]  你可不可以不走
[00:27:09.920 --> 00:27:11.920]  我不走怎麼行
[00:27:11.920 --> 00:27:14.920]  我真的很辛苦
[00:27:14.920 --> 00:27:17.920]  你不記得你結婚的時候
[00:27:17.920 --> 00:27:19.920]  答應了我什麼
[00:27:19.920 --> 00:27:24.920]  你說你的婚姻要榮耀我
[00:27:24.920 --> 00:27:27.920]  張姊妹知道是神跟她說話
[00:27:27.920 --> 00:27:30.920]  她跪下流淚
[00:27:30.920 --> 00:27:32.920]  她說我記得
[00:27:32.920 --> 00:27:34.920]  我答應你不走
[00:27:34.920 --> 00:27:36.920]  不過你也要答應我
[00:27:36.920 --> 00:27:39.920]  將來我走的每一步
[00:27:39.920 --> 00:27:41.920]  你都要賜能力給我
[00:27:41.920 --> 00:27:44.920]  我不再靠自己
[00:27:44.920 --> 00:27:46.920]  我要靠你的能力
[00:27:46.920 --> 00:27:48.920]  這把聲音跟她說
[00:27:48.920 --> 00:27:51.920]  我答應你賜給你的能力
[00:27:51.920 --> 00:27:58.920]  靠著那加給我力量的凡事都能做
[00:27:58.920 --> 00:28:03.920]  一個早上是張姊妹生命改變的開始
[00:28:03.920 --> 00:28:06.920]  她之後的環境沒有什麼特別的改變
[00:28:06.920 --> 00:28:09.920]  但張姊妹的心完全不同了
[00:28:09.920 --> 00:28:12.920]  不知為何神給了她新的能力
[00:28:12.920 --> 00:28:16.920]  之後很多很多年來
[00:28:16.920 --> 00:28:21.920]  她不但有能力去承受奶奶的脾氣
[00:28:21.920 --> 00:28:25.920]  並且開始有能力去體會
[00:28:25.920 --> 00:28:29.920]  原來一個老人家想控制其他人
[00:28:29.920 --> 00:28:33.920]  其實心裡有很多很多恐懼
[00:28:33.920 --> 00:28:36.920]  她怕失去
[00:28:36.920 --> 00:28:38.920]  於是她開始體諒明白
[00:28:38.920 --> 00:28:42.920]  慢慢她就跟奶奶成為好朋友
[00:28:42.920 --> 00:28:45.920]  今天她每天都帶著奶奶出去做運動
[00:28:45.920 --> 00:28:47.920]  去結識新朋友
[00:28:47.920 --> 00:28:50.920]  她的子女就在神的保護裡面
[00:28:50.920 --> 00:28:52.920]  健康快樂成長
[00:28:52.920 --> 00:28:55.920]  我看這個故事的時候
[00:28:55.920 --> 00:28:58.920]  看到她的小朋友長大成人
[00:28:58.920 --> 00:29:01.920]  帶著起來她的家很開心
[00:29:01.920 --> 00:29:03.920]  就是由於這個祝福
[00:29:03.920 --> 00:29:08.920]  就是由於當日張姊妹回應神
[00:29:08.920 --> 00:29:11.920]  用行動決心信靠
[00:29:11.920 --> 00:29:13.920]  去信靠神
[00:29:13.920 --> 00:29:14.920]  降服在神
[00:29:14.920 --> 00:29:16.920]  於是神應她
[00:29:16.920 --> 00:29:18.920]  靠著那加給我力量的
[00:29:18.920 --> 00:29:20.920]  凡事都能做
[00:29:20.920 --> 00:29:24.920]  成就在她的心意
[00:29:24.920 --> 00:29:27.920]  一個很好的見證
[00:29:27.920 --> 00:29:29.920]  最近也有光明之子
[00:29:29.920 --> 00:29:30.920]  我們教會有光明之子的時工仔
[00:29:30.920 --> 00:29:31.920]  監獄時工
[00:29:31.920 --> 00:29:33.920]  有個童工這樣跟我們說
[00:29:33.920 --> 00:29:35.920]  他說
[00:29:35.920 --> 00:29:38.920]  很久之前有一個釋綢
[00:29:38.920 --> 00:29:41.920]  一個在監獄放出來的弟兄
[00:29:41.920 --> 00:29:44.920]  他因為癌病過身
[00:29:44.920 --> 00:29:46.920]  他媽媽只有他一個兒子
[00:29:46.920 --> 00:29:49.920]  也都之前很年輕的時候放膚
[00:29:49.920 --> 00:29:53.920]  所以大家想像一個老人家姑父寧丁
[00:29:53.920 --> 00:29:56.920]  可能心裡面都很多的苦讀
[00:29:56.920 --> 00:29:57.920]  但是當我們這位童工
[00:29:57.920 --> 00:29:59.920]  跟他傳福音的時候
[00:29:59.920 --> 00:30:00.920]  他一口氣答應
[00:30:00.920 --> 00:30:02.920]  他說我信
[00:30:02.920 --> 00:30:04.920]  我們童工形容他
[00:30:04.920 --> 00:30:06.920]  當時是帶著決心
[00:30:06.920 --> 00:30:09.920]  信心去回應神
[00:30:09.920 --> 00:30:11.920]  這個應許就在他的生命裡發生
[00:30:11.920 --> 00:30:13.920]  從此
[00:30:13.920 --> 00:30:15.920]  這個太太
[00:30:15.920 --> 00:30:17.920]  就有很大很大的生命改變
[00:30:17.920 --> 00:30:19.920]  他不是看自己
[00:30:19.920 --> 00:30:22.920]  他之後去探訪很多很多的老人院
[00:30:22.920 --> 00:30:24.920]  當他去探訪老人院的時候
[00:30:24.920 --> 00:30:27.920]  那些老人家就一個一個的信耶穌
[00:30:27.920 --> 00:30:29.920]  我這位童工
[00:30:29.920 --> 00:30:31.920]  有一次好奇去問
[00:30:31.920 --> 00:30:35.920]  這個老人院其中一位的老人家
[00:30:35.920 --> 00:30:37.920]  他說你為什麼會信耶穌
[00:30:37.920 --> 00:30:39.920]  那個老人家就這樣說
[00:30:39.920 --> 00:30:41.920]  我要信耶穌
[00:30:41.920 --> 00:30:43.920]  因為我們這些老人院
[00:30:43.920 --> 00:30:45.920]  我們周圍都是大部分的人
[00:30:45.920 --> 00:30:48.920]  都是很負面滿口埋怨
[00:30:48.920 --> 00:30:50.920]  但是他一上來就很不同了
[00:30:50.920 --> 00:30:52.920]  可以帶著很多很多的喜樂
[00:30:52.920 --> 00:30:55.920]  帶著很多很多的能力
[00:30:55.920 --> 00:30:56.920]  我見到他
[00:30:56.920 --> 00:30:57.920]  我就知道信耶穌好了
[00:30:57.920 --> 00:31:00.920]  我一定要信耶穌
[00:31:00.920 --> 00:31:02.920]  在羅馬書這樣說
[00:31:02.920 --> 00:31:06.920]  這福音本是神的大能
[00:31:06.920 --> 00:31:09.920]  要救一切相信的
[00:31:09.920 --> 00:31:11.920]  神的應許
[00:31:11.920 --> 00:31:16.920]  就在太太生命裡面成就
[00:31:16.920 --> 00:31:18.920]  在一個地方
[00:31:18.920 --> 00:31:20.920]  有些人很怕行雷閃電
[00:31:20.920 --> 00:31:21.920]  我不知道
[00:31:21.920 --> 00:31:23.920]  我想有些弟兄姊妹都怕行雷閃電
[00:31:23.920 --> 00:31:26.920]  很怕聲音
[00:31:26.920 --> 00:31:27.920]  在那個地方
[00:31:27.920 --> 00:31:29.920]  很多的人包括小朋友
[00:31:29.920 --> 00:31:30.920]  都很怕行雷閃電
[00:31:30.920 --> 00:31:33.920]  因為他們覺得一行雷閃電
[00:31:33.920 --> 00:31:35.920]  就是天父發怒
[00:31:35.920 --> 00:31:36.920]  要懲罰他們
[00:31:36.920 --> 00:31:38.920]  所以有些人會躲起來很怕
[00:31:38.920 --> 00:31:41.920]  是唯一有一個小朋友不怕
[00:31:41.920 --> 00:31:42.920]  他不單止不怕
[00:31:42.920 --> 00:31:44.920]  每一次行雷閃電的時候
[00:31:44.920 --> 00:31:46.920]  他都高頭望著天空
[00:31:46.920 --> 00:31:48.920]  在那裡向著天空笑
[00:31:48.920 --> 00:31:50.920]  開始的人很不明白
[00:31:50.920 --> 00:31:52.920]  為什麼個個都怕他不怕呢
[00:31:52.920 --> 00:31:53.920]  難道他有些問題
[00:31:53.920 --> 00:31:56.920]  於是他就走去問這個小朋友
[00:31:56.920 --> 00:31:58.920]  小朋友為什麼個個都怕行雷閃電
[00:31:58.920 --> 00:31:59.920]  你不怕呢
[00:31:59.920 --> 00:32:01.920]  這個小朋友說
[00:32:01.920 --> 00:32:02.920]  怕
[00:32:02.920 --> 00:32:04.920]  有什麼好怕
[00:32:04.920 --> 00:32:07.920]  慈愛的天父每一次為我拍照
[00:32:07.920 --> 00:32:11.920]  閃光燈都怕
[00:32:11.920 --> 00:32:13.920]  也有一個小朋友
[00:32:13.920 --> 00:32:15.920]  在那裡放紙曜
[00:32:15.920 --> 00:32:17.920]  一邊放紙曜風很大
[00:32:17.920 --> 00:32:19.920]  紙曜越放越高
[00:32:19.920 --> 00:32:21.920]  因為有時雲層低
[00:32:21.920 --> 00:32:27.920]  那些紙曜就入了雲層
[00:32:27.920 --> 00:32:29.920]  有一個伯伯
[00:32:29.920 --> 00:32:30.920]  走來問這個小朋友
[00:32:30.920 --> 00:32:32.920]  小朋友你在做什麼
[00:32:32.920 --> 00:32:34.920]  小朋友說我在放紙曜
[00:32:34.920 --> 00:32:35.920]  啊 紙曜
[00:32:35.920 --> 00:32:37.920]  在哪裡啊
[00:32:37.920 --> 00:32:38.920]  那個小朋友說
[00:32:38.920 --> 00:32:41.920]  你肉眼見不到紙曜
[00:32:41.920 --> 00:32:44.920]  但我拿著一條放紙曜的扇
[00:32:44.920 --> 00:32:48.920]  我就感受到他的能力
[00:32:48.920 --> 00:32:52.920]  你怎麼看神呢
[00:32:52.920 --> 00:32:54.920]  一個慈愛的神
[00:32:54.920 --> 00:32:56.920]  為你預備豐盛的應許
[00:32:56.920 --> 00:32:58.920]  他信實
[00:32:58.920 --> 00:33:00.920]  他守承諾
[00:33:00.920 --> 00:33:02.920]  他永遠不會失信
[00:33:02.920 --> 00:33:05.920]  他與你同在
[00:33:05.920 --> 00:33:09.920]  這一切的豐盛的應許
[00:33:09.920 --> 00:33:11.920]  和他的慈愛
[00:33:11.920 --> 00:33:13.920]  代表他對你的關係
[00:33:13.920 --> 00:33:15.920]  他怎麼看重你
[00:33:15.920 --> 00:33:18.920]  雖然有些時間你肉眼見不到他
[00:33:18.920 --> 00:33:20.920]  但是他的慈誠哀喪
[00:33:20.920 --> 00:33:21.920]  他與你同在
[00:33:21.920 --> 00:33:26.920]  一直在你身邊環繞你
[00:33:26.920 --> 00:33:30.920]  你也感受到他的能力
[00:33:30.920 --> 00:33:33.920]  請問你怎麼回應神的應許
[00:33:33.920 --> 00:33:34.920]  他的心
[00:33:34.920 --> 00:33:35.920]  對你的心意
[00:33:35.920 --> 00:33:36.920]  我們一起禱告
