
[00:00:00.000 --> 00:00:02.240]  思想上的位置之前,我們一起再有個祈禱
[00:19:12.400 --> 00:19:14.400]  不會再有可能見到法老
[00:19:14.400 --> 00:19:16.400]  所以
[00:19:16.400 --> 00:19:18.400]  無論是哪個時間段,其實
[00:19:18.400 --> 00:19:20.400]  這裡就給了一個很好的榜樣,就是藥室
[00:19:20.400 --> 00:19:22.400]  都盡量地用他所
[00:19:22.400 --> 00:19:24.400]  擁有的能力
[00:19:24.400 --> 00:19:26.400]  去幫助其他人,無論
[00:19:26.400 --> 00:19:28.400]  是走正、善長,又或者是法老
[00:19:28.400 --> 00:19:30.400]  他都可以解決
[00:19:30.400 --> 00:19:32.400]  而再看遠一點的話
[00:19:32.400 --> 00:19:34.400]  看廣一點的話
[00:19:34.400 --> 00:19:36.400]  如果我們
[00:19:36.400 --> 00:19:38.400]  去看他由
[00:19:38.400 --> 00:19:40.400]  無論他被出賣之後
[00:19:40.400 --> 00:19:42.400]  接著去到波提佛的
[00:19:42.400 --> 00:19:44.400]  家裡工作,或者之後
[00:19:44.400 --> 00:19:46.400]  被冤枉去監獄生活
[00:19:46.400 --> 00:19:48.400]  或者他成為宰相的時候
[00:19:48.400 --> 00:19:50.400]  其實他的生活狀態都有類似的
[00:19:50.400 --> 00:19:52.400]  描述,就是在說
[00:19:52.400 --> 00:19:54.400]  耶和華與他同在,又或者
[00:19:54.400 --> 00:19:56.400]  好像法老剛才所說,有上帝
[00:19:56.400 --> 00:19:58.400]  的靈在他裏頭
[00:19:58.400 --> 00:20:00.400]  而這個狀態
[00:20:00.400 --> 00:20:02.400]  我相信只有敬畏神的人
[00:20:02.400 --> 00:20:04.400]  才會有的狀態
[00:20:04.400 --> 00:20:06.400]  既然是這樣,那我們可以這樣
[00:20:06.400 --> 00:20:08.400]  去總結,就是無論他在
[00:20:08.400 --> 00:20:10.400]  哪一個時間段都好,其實
[00:20:10.400 --> 00:20:12.400]  藥室都是過著一個
[00:20:12.400 --> 00:20:14.400]  敬畏上帝、敬畏神
[00:20:14.400 --> 00:20:16.400]  的一個生活
[00:20:16.400 --> 00:20:18.400]  他有著一個敬畏上帝的一個生命
[00:20:18.400 --> 00:20:20.400]  在這裏
[00:20:20.400 --> 00:20:22.400]  其實如果我們看這個時間點
[00:20:22.400 --> 00:20:24.400]  有很多事情發生,他大可以
[00:20:24.400 --> 00:20:26.400]  埋怨的,他大可以
[00:20:26.400 --> 00:20:28.400]  埋怨很多事情的發生
[00:20:28.400 --> 00:20:30.400]  他埋怨他的兄弟出賣他
[00:20:30.400 --> 00:20:32.400]  他埋怨波提佛的
[00:20:32.400 --> 00:20:34.400]  老婆去冤枉他
[00:20:34.400 --> 00:20:36.400]  他埋怨酒精忘記了他
[00:20:36.400 --> 00:20:38.400]  他再埋怨上帝
[00:20:38.400 --> 00:20:40.400]  的不妥當,或者
[00:20:40.400 --> 00:20:42.400]  可以放棄的
[00:20:42.400 --> 00:20:44.400]  但他沒有這樣做
[00:20:44.400 --> 00:20:46.400]  他沒有選擇
[00:20:46.400 --> 00:20:48.400]  埋怨成為
[00:20:48.400 --> 00:20:50.400]  他的生活重點
[00:20:50.400 --> 00:20:52.400]  他的生活重點
[00:20:52.400 --> 00:20:54.400]  是敬畏神
[00:20:54.400 --> 00:20:56.400]  所以無論
[00:20:56.400 --> 00:20:58.400]  在哪個時候他都活出
[00:20:58.400 --> 00:21:00.400]  那個敬畏神的生命出來
[00:21:00.400 --> 00:21:04.400]  而因此當時間到了
[00:21:04.400 --> 00:21:06.400]  他就
[00:21:06.400 --> 00:21:08.400]  自然而然成為了全國
[00:21:08.400 --> 00:21:10.400]  埃及甚至以色列的祝福
[00:21:10.400 --> 00:21:14.400]  有請警察排隊
[00:21:14.400 --> 00:21:18.400]  所以我覺得在這次的思想當中
[00:21:18.400 --> 00:21:20.400]  在這次的思想當中
[00:21:20.400 --> 00:21:22.400]  其實我們由藥書雅的身上
[00:21:22.400 --> 00:21:24.400]  學到一個很重要的功課
[00:21:24.400 --> 00:21:30.400]  不是等到時候到了
[00:21:30.400 --> 00:21:32.400]  我才做些什麼
[00:21:32.400 --> 00:21:34.400]  但是說的是
[00:21:34.400 --> 00:21:38.400]  當我們活著的時候
[00:21:38.400 --> 00:21:40.400]  我們就要敬畏上帝
[00:21:40.400 --> 00:21:42.400]  這樣活著
[00:21:42.400 --> 00:21:44.400]  不斷做好自己
[00:21:44.400 --> 00:21:46.400]  直到上帝的時間
[00:21:46.400 --> 00:21:48.400]  到,直到上帝的時間
[00:21:48.400 --> 00:21:50.400]  令我們可以興起
[00:21:52.400 --> 00:21:54.400]  那我們就自然而然成為了很大的祝福
[00:21:54.400 --> 00:22:00.400]  正如之前的分享所說
[00:22:00.400 --> 00:22:02.400]  其實在現今這個世代當中
[00:22:02.400 --> 00:22:04.400]  在
[00:22:04.400 --> 00:22:06.400]  這個時代
[00:22:06.400 --> 00:22:08.400]  這個世界是很需要
[00:22:08.400 --> 00:22:10.400]  很多敬畏上帝的人
[00:22:10.400 --> 00:22:12.400]  去成為祝福
[00:22:12.400 --> 00:22:14.400]  去帶來光明
[00:22:14.400 --> 00:22:16.400]  問題是我們又怎樣去選擇呢
[00:22:16.400 --> 00:22:20.400]  我們是否選擇埋怨這個世界
[00:22:20.400 --> 00:22:22.400]  充斥著很多的黑暗
[00:22:22.400 --> 00:22:24.400]  充斥著很多不好的事情
[00:22:24.400 --> 00:22:26.400]  不斷地去埋怨
[00:22:26.400 --> 00:22:28.400]  成為了我們的生活焦點
[00:22:28.400 --> 00:22:30.400]  生活重點
[00:22:30.400 --> 00:22:32.400]  還是我們選擇
[00:22:32.400 --> 00:22:34.400]  去活出敬畏上帝的生命
[00:22:34.400 --> 00:22:36.400]  愛其他人的生命
[00:22:36.400 --> 00:22:38.400]  直到上帝的時間
[00:22:38.400 --> 00:22:40.400]  來到的時候
[00:22:40.400 --> 00:22:42.400]  興起我們
[00:22:42.400 --> 00:22:44.400]  去改變我們周圍的人
[00:22:44.400 --> 00:22:46.400]  周圍的事
[00:22:46.400 --> 00:22:48.400]  甚至周圍人的生命
[00:22:48.400 --> 00:22:50.400]  我們今天選擇的是什麼
[00:22:50.400 --> 00:22:54.400]  是埋怨
[00:22:54.400 --> 00:22:56.400]  還是敬畏上帝
[00:22:56.400 --> 00:23:00.400]  時代無論如何
[00:23:00.400 --> 00:23:02.400]  我們應該活出的
[00:23:02.400 --> 00:23:04.400]  是敬畏上帝的生命
[00:23:04.400 --> 00:23:06.400]  讓我們一同
[00:23:06.400 --> 00:23:08.400]  拿時間去低頭祈禱
[00:23:18.400 --> 00:23:20.400]  很想請大家在這段時間當中
[00:23:20.400 --> 00:23:22.400]  我們一同會回想
[00:23:22.400 --> 00:23:24.400]  我們今天所做的選擇是什麼
[00:23:24.400 --> 00:23:28.400]  或者時代不斷地變
[00:23:28.400 --> 00:23:30.400]  我們都覺得很亂
[00:23:30.400 --> 00:23:32.400]  但其實無論時代如何
[00:23:32.400 --> 00:23:34.400]  我們應該都活出一個
[00:23:34.400 --> 00:23:36.400]  好像藥室那樣活出一個敬畏上帝的生命
[00:23:36.400 --> 00:23:38.400]  但我們今天的選擇是怎樣
[00:23:38.400 --> 00:23:44.400]  我們應該都活出一個敬畏上帝的生命
[00:23:44.400 --> 00:23:46.400]  但我們今天的選擇是怎樣
[00:23:48.400 --> 00:23:50.400]  我們是不是還在等
[00:23:50.400 --> 00:23:52.400]  上帝的時間到了
[00:23:52.400 --> 00:23:54.400]  我才做事呢
[00:23:54.400 --> 00:23:56.400]  還是我們應該怎樣
[00:23:56.400 --> 00:24:00.400]  讓我們一同有個安靜
[00:24:00.400 --> 00:24:02.400]  祈禱的時間
[00:24:18.400 --> 00:24:20.400]  親愛的天父
[00:24:20.400 --> 00:24:24.400]  再次感恩你
[00:24:24.400 --> 00:24:26.400]  祈禱的時間
[00:24:26.400 --> 00:24:30.400]  祈禱的時間
[00:24:30.400 --> 00:24:32.400]  祈禱的時間
[00:24:32.400 --> 00:24:34.400]  祈禱的時間
[00:24:34.400 --> 00:24:36.400]  祈禱的時間
[00:24:36.400 --> 00:24:38.400]  祈禱的時間
[00:24:38.400 --> 00:24:40.400]  祈禱的時間
[00:24:40.400 --> 00:24:42.400]  祈禱的時間
[00:24:42.400 --> 00:24:46.400]  親愛的天父
[00:24:46.400 --> 00:24:48.400]  再次感恩因為你願意幫助我們
[00:24:48.400 --> 00:24:50.400]  再次感恩因為你願意幫助我們
[00:24:50.400 --> 00:24:54.400]  讓我們認識你
[00:24:54.400 --> 00:24:56.400]  讓我們得著你
[00:24:56.400 --> 00:24:58.400]  讓我們有你成為我們永恆的盼望
[00:24:58.400 --> 00:25:00.400]  讓我們有你成為我們永恆的盼望
[00:25:00.400 --> 00:25:08.400]  在同一時間
[00:25:08.400 --> 00:25:10.400]  我們都看到在這個世界當中
[00:25:10.400 --> 00:25:12.400]  其實充斥著黑暗
[00:25:12.400 --> 00:25:14.400]  有很多的人沒有盼望
[00:25:14.400 --> 00:25:16.400]  見著有很多不同的人
[00:25:16.400 --> 00:25:18.400]  他們放棄了他們的生命
[00:25:18.400 --> 00:25:24.400]  當在這樣充斥著
[00:25:24.400 --> 00:25:26.400]  很多的灰心
[00:25:26.400 --> 00:25:28.400]  很多的失望的時候
[00:25:28.400 --> 00:25:30.400]  主啊
[00:25:30.400 --> 00:25:32.400]  我們在你面前
[00:25:32.400 --> 00:25:34.400]  求主來使用我們
[00:25:34.400 --> 00:25:38.400]  使用我們成為在這個世界當中的光
[00:25:38.400 --> 00:25:40.400]  使用我們成為在這個世界當中的光
[00:25:40.400 --> 00:25:42.400]  讓我們可以將從你而來的平安
[00:25:42.400 --> 00:25:44.400]  讓我們可以將從你而來的平安
[00:25:44.400 --> 00:25:54.400]  因為實在有很多人
[00:25:54.400 --> 00:25:56.400]  沒有得著你的愛
[00:25:56.400 --> 00:25:58.400]  他們很需要你的愛
[00:25:58.400 --> 00:26:00.400]  主啊幫助我們
[00:26:00.400 --> 00:26:04.400]  興起我們每一個
[00:26:04.400 --> 00:26:06.400]  可能有很多事情令我們很失望
[00:26:06.400 --> 00:26:08.400]  可能有很多事情令我們沒有那個
[00:26:08.400 --> 00:26:10.400]  動力去做的時候
[00:26:10.400 --> 00:26:12.400]  讓我們仍然有著從你而來的能力
[00:26:12.400 --> 00:26:14.400]  讓我們仍然有著從你而來的能力
[00:26:14.400 --> 00:26:16.400]  去活出敬畏上帝的生命
[00:26:16.400 --> 00:26:20.400]  使得我們的生命真的彼此所用
[00:26:20.400 --> 00:26:24.400]  成為世界的光
[00:26:24.400 --> 00:26:26.400]  去幫助更多的人
[00:26:26.400 --> 00:26:28.400]  去見到在你裡面的盼望
[00:26:28.400 --> 00:26:32.400]  再一次求主能夠賜福
[00:26:32.400 --> 00:26:34.400]  我們每一個
[00:26:34.400 --> 00:26:36.400]  賜福YAS
[00:26:36.400 --> 00:26:38.400]  可以成為
[00:26:38.400 --> 00:26:40.400]  祝福人的群體
[00:26:40.400 --> 00:26:42.400]  求主帶領我們每一個
[00:26:42.400 --> 00:26:44.400]  這裡的人
[00:26:44.400 --> 00:26:48.400]  他真的成為你美好的見證
[00:26:48.400 --> 00:26:50.400]  帶領我們
[00:26:50.400 --> 00:26:52.400]  感謝你
[00:26:52.400 --> 00:26:54.400]  奉主一首聖名祈求
[00:26:54.400 --> 00:26:56.400]  Amen
