
[00:00:00.000 --> 00:00:01.540]  各位大型姊妹早晨
[00:19:56.360 --> 00:19:58.160]  當我們信耶穌的時候
[00:19:58.160 --> 00:20:02.520]  聖靈進入我們的生命成為我們生命的一部分
[00:20:02.520 --> 00:20:08.400]  從此我們就在內在的生命裡面被聖靈引領
[00:20:08.400 --> 00:20:11.720]  這裡
[00:20:11.720 --> 00:20:13.520]  羅馬書也很強調
[00:20:13.520 --> 00:20:16.600]  只要我們一天信了耶穌的時候
[00:20:16.600 --> 00:20:18.900]  我們就永遠是祂的兒女
[00:20:19.400 --> 00:20:25.560]  跟前面那些很不同前面那些是要不斷延續地操練的
[00:20:25.560 --> 00:20:28.880]  不過成為神的兒女就一次過了
[00:20:28.880 --> 00:20:34.260]  一次過你是神的兒女你就是神的兒女
[00:20:34.260 --> 00:20:38.100]  其實也是很簡單的道理
[00:20:38.100 --> 00:20:41.160]  媽媽生了你
[00:20:41.160 --> 00:20:45.520]  你是你媽媽的兒子的女兒你是爸爸的兒子的女兒
[00:20:45.520 --> 00:20:47.060]  這個是一生都不能改變的
[00:20:49.360 --> 00:20:50.640]  最多就是說
[00:20:50.640 --> 00:20:54.740]  我和你脫離父子關係
[00:20:54.740 --> 00:20:58.320]  你可以登報聲明
[00:20:58.320 --> 00:21:02.680]  但是你仍然是你爸爸媽媽的兒子和女兒
[00:21:02.680 --> 00:21:04.720]  本身是不能改變的
[00:21:04.720 --> 00:21:09.580]  你最多說不是而已
[00:21:09.580 --> 00:21:12.140]  所謂你是他的骨肉
[00:21:12.140 --> 00:21:13.420]  你是就是
[00:21:13.420 --> 00:21:14.700]  是不能改變的
[00:21:14.700 --> 00:21:18.040]  所以我們成為了神的兒女
[00:21:18.280 --> 00:21:20.060]  是不會改變的一件事
[00:21:20.060 --> 00:21:25.440]  所以我們一定是會繼續被神的靈引領
[00:21:25.440 --> 00:21:26.980]  所以我們一定是
[00:21:26.980 --> 00:21:29.280]  一定是神的靈
[00:21:29.280 --> 00:21:31.320]  呆住在我們的生命
[00:21:31.320 --> 00:21:32.860]  這個是不能改變的
[00:21:32.860 --> 00:21:34.140]  不能改變
[00:21:34.140 --> 00:21:36.700]  雖然舊約裏面曾經
[00:21:36.700 --> 00:21:41.560]  有說過神的靈會離開那些犯罪的人
[00:21:41.560 --> 00:21:44.900]  但是我們要記清楚這一件事
[00:21:44.900 --> 00:21:47.200]  神的靈會離開那個人
[00:21:47.460 --> 00:21:49.000]  是舊約才會有的事
[00:21:49.000 --> 00:21:50.780]  在現在我們
[00:21:50.780 --> 00:21:53.600]  新約的恩典時期裏面
[00:21:53.600 --> 00:21:54.880]  是沒有這件事的
[00:21:54.880 --> 00:21:58.980]  再和大家肯定的就是
[00:21:58.980 --> 00:22:03.080]  我們成為了神的兒女之後
[00:22:03.080 --> 00:22:05.380]  在實際的生活上
[00:22:05.380 --> 00:22:06.920]  是怎樣的
[00:22:06.920 --> 00:22:07.940]  聖靈
[00:22:07.940 --> 00:22:11.520]  那些奇妙的工作究竟是怎樣的
[00:22:11.520 --> 00:22:15.360]  在我們的生命裏面究竟聖靈是做了什麼
[00:22:18.440 --> 00:22:19.460]  聖靈
[00:22:19.460 --> 00:22:25.860]  我上次也說了就算我們沒辦法明白所有聖靈的神學那些是什麼也好
[00:22:25.860 --> 00:22:29.180]  我們都真的不用完全明白
[00:22:29.180 --> 00:22:32.000]  我們都可以被聖靈引領
[00:22:32.000 --> 00:22:35.580]  我們都仍然是有聖靈呆住在我們的生命裏面
[00:22:35.580 --> 00:22:37.380]  我上次
[00:22:37.380 --> 00:22:39.180]  說過的就是
[00:22:39.180 --> 00:22:41.220]  好像開車一樣
[00:22:41.220 --> 00:22:43.520]  我是完全不知道車子為什麼會走
[00:22:43.520 --> 00:22:46.600]  但是總之我知道我這樣做的時候車子就會走
[00:22:47.120 --> 00:22:49.680]  我更加不知道為什麼飛機會飛
[00:22:49.680 --> 00:22:53.020]  總之我坐上飛機上面
[00:22:53.020 --> 00:22:56.340]  那架飛機就會有人令到它會飛
[00:22:56.340 --> 00:22:58.640]  所以聖靈
[00:22:58.640 --> 00:23:01.960]  一個這麼博大精深的一種的
[00:23:01.960 --> 00:23:05.300]  所謂神學思想這四個字是用來
[00:23:05.300 --> 00:23:06.320]  嚇人的
[00:23:06.320 --> 00:23:08.120]  你不要怕了它
[00:23:08.120 --> 00:23:11.700]  我們必須要繼續
[00:23:11.700 --> 00:23:14.000]  盡心去明白多一點
[00:23:14.000 --> 00:23:16.300]  一定是有好處的
[00:23:18.100 --> 00:23:18.600]  但是
[00:23:18.600 --> 00:23:20.140]  你也不要想著
[00:23:20.140 --> 00:23:23.220]  我不完全明白於是就
[00:23:23.220 --> 00:23:24.500]  不要了
[00:23:24.500 --> 00:23:27.060]  不要說了不要做了
[00:23:27.060 --> 00:23:31.660]  我以前也提過愛因斯坦其實他基本上
[00:23:31.660 --> 00:23:33.200]  他很想信耶穌
[00:23:33.200 --> 00:23:39.340]  但是他想來想去這些高級知識分子我不知道是否煩天才IQ 130
[00:23:39.340 --> 00:23:41.140]  還是140那些人就有這個問題
[00:23:41.140 --> 00:23:42.680]  在座有沒有哪位
[00:23:42.680 --> 00:23:44.980]  IQ 130 140有沒有
[00:23:46.520 --> 00:23:47.540]  這麼客氣的大家
[00:23:47.540 --> 00:23:49.080]  大家都很謙卑
[00:23:49.080 --> 00:23:50.360]  我知道有的
[00:23:50.360 --> 00:23:58.040]  那些IQ這麼高的時候就要想理性問題他想來想去想不通一件事所以他
[00:23:58.040 --> 00:23:59.840]  不肯做基督徒不肯信耶穌
[00:23:59.840 --> 00:24:02.660]  因為他想不通三位一體
[00:24:02.660 --> 00:24:05.720]  科學家來的嘛三位一體
[00:24:05.720 --> 00:24:07.780]  這麼矛盾
[00:24:07.780 --> 00:24:13.140]  他就不明白那件事他IQ高到爆棚也好他不明白那件事就是
[00:24:13.140 --> 00:24:14.680]  你不需要明白所有的東西
[00:24:16.720 --> 00:24:18.260]  你猜愛因斯坦真的
[00:24:18.260 --> 00:24:20.820]  全世界所有的東西他都知道嗎
[00:24:20.820 --> 00:24:24.660]  不過他最厲害的就是他知道一些我們不知道的東西
[00:24:24.660 --> 00:24:28.760]  在科學上他知道一些我們不知道的東西
[00:24:28.760 --> 00:24:31.320]  他就厲害在那裡
[00:24:31.320 --> 00:24:34.140]  但不等於他懂得全世界所有的東西
[00:24:34.140 --> 00:24:38.480]  所以我們仍然可以靠著
[00:24:38.480 --> 00:24:41.040]  我們對聖靈的信心
[00:24:41.040 --> 00:24:44.120]  知道他在我們生命裡面工作
[00:24:45.660 --> 00:24:47.960]  工作是怎樣的呢
[00:24:47.960 --> 00:24:53.340]  聖靈和我們並肩作戰而且他是為你
[00:24:53.340 --> 00:24:54.360]  而作戰
[00:24:54.360 --> 00:24:56.920]  這個就是
[00:24:56.920 --> 00:24:58.200]  聖經給我們一個
[00:24:58.200 --> 00:24:59.740]  很重要的
[00:24:59.740 --> 00:25:01.520]  一個確信
[00:25:01.520 --> 00:25:03.820]  聖靈
[00:25:03.820 --> 00:25:05.100]  就是神
[00:25:05.100 --> 00:25:07.920]  是神的靈是基督的靈
[00:25:07.920 --> 00:25:12.020]  是那時耶穌基督從死裡面復活的神的靈
[00:25:12.280 --> 00:25:17.400]  那種的大能是我們沒辦法想像這麼厲害的
[00:25:17.400 --> 00:25:21.240]  就是這一種的大能的力量
[00:25:21.240 --> 00:25:23.800]  在我們的生命裡面
[00:25:23.800 --> 00:25:27.380]  而他是為你而作戰
[00:25:27.380 --> 00:25:33.280]  他為你而去打仗打什麼仗打敗那些肉體的捆綁
[00:25:33.280 --> 00:25:35.840]  打敗魔鬼那些的迷惑
[00:25:35.840 --> 00:25:37.120]  是他
[00:25:37.120 --> 00:25:38.400]  出手
[00:25:38.400 --> 00:25:40.180]  替你打仗
[00:25:40.700 --> 00:25:44.020]  而且他是和你一起並肩作戰
[00:25:44.020 --> 00:25:48.380]  他叫你一起去打 你叫我打仗不行的 我哪會打仗
[00:25:48.380 --> 00:25:54.520]  但是聖靈會告訴你主要是我打的 你跟在我後面就可以了
[00:25:54.520 --> 00:25:56.580]  其實就是這樣
[00:25:56.580 --> 00:25:58.620]  所以說靠著聖靈
[00:25:58.620 --> 00:26:01.940]  我們真的是靠著他來打的那場仗
[00:26:01.940 --> 00:26:06.040]  所以我們怎樣水皮怎樣武力
[00:26:06.040 --> 00:26:07.580]  不是問題
[00:26:07.580 --> 00:26:08.860]  他有力就行
[00:26:09.380 --> 00:26:11.680]  好像我經常提醒自己
[00:26:11.680 --> 00:26:14.500]  我祈禱的信心其實很小
[00:26:14.500 --> 00:26:19.120]  我的信心是很小的小到好像芥菜種那麼小 不過聖經說
[00:26:19.120 --> 00:26:23.200]  你的信心好像芥菜種那麼小
[00:26:23.200 --> 00:26:26.280]  已經能夠移動一個山
[00:26:26.280 --> 00:26:28.320]  而且還有一樣就是
[00:26:28.320 --> 00:26:34.220]  我好知道我的信心多小也好 我沒辦法移動那個山不要緊
[00:26:34.220 --> 00:26:36.780]  因為我信那個神是厲害
[00:26:37.040 --> 00:26:40.620]  我信那個神是大能 我信那個神是全能
[00:26:40.620 --> 00:26:41.640]  就夠了
[00:26:41.640 --> 00:26:44.200]  我的信心是微小
[00:26:44.200 --> 00:26:46.000]  沒什麼所謂
[00:26:46.000 --> 00:26:50.340]  當然我們都要繼續培育自己的信心
[00:26:50.340 --> 00:26:55.980]  你不要這樣說 沒所謂啦 事事彈彈 我的信心大也好小也好 不緊要的
[00:26:55.980 --> 00:26:57.520]  有神搞定
[00:26:57.520 --> 00:27:01.360]  我們經常強調聖經告訴我們
[00:27:01.360 --> 00:27:03.920]  我們和神是並肩作戰
[00:27:04.680 --> 00:27:09.040]  所以聖靈和我們並肩作戰 我是靠祂打贏那場仗的
[00:27:09.040 --> 00:27:12.100]  我祈禱的信心很小
[00:27:12.100 --> 00:27:15.180]  但我祈禱的對象那位神
[00:27:15.180 --> 00:27:16.720]  祂是最強的神
[00:27:16.720 --> 00:27:17.740]  那就夠了
[00:27:17.740 --> 00:27:21.060]  現在很流行那些
[00:27:21.060 --> 00:27:24.400]  超級英雄的電影
[00:27:24.400 --> 00:27:27.980]  上星期我的女兒帶我去看那套
[00:27:27.980 --> 00:27:29.260]  Eternals
[00:27:29.260 --> 00:27:31.040]  我也不知道是什麼
[00:27:31.040 --> 00:27:32.580]  這套戲講什麼呢
[00:27:32.580 --> 00:27:34.120]  有沒有人看了
[00:27:35.660 --> 00:27:36.160]  沒有人看嗎
[00:27:36.160 --> 00:27:40.000]  可能你們覺得那些都是小朋友的電影
[00:27:40.000 --> 00:27:42.560]  我的女兒也不是小朋友的
[00:27:42.560 --> 00:27:45.900]  她一向都不喜歡看超級英雄的電影
[00:27:45.900 --> 00:27:47.940]  不過是我的女婿喜歡看的
[00:27:47.940 --> 00:27:48.960]  所以呢
[00:27:48.960 --> 00:27:52.800]  可能女兒也覺得要陪他去看真的很悶
[00:27:52.800 --> 00:27:54.340]  不如叫爸爸一起看
[00:27:54.340 --> 00:28:00.740]  我就上網看一看Eternals 到底講什麼的呢
[00:28:00.740 --> 00:28:02.540]  原來就是講超級英雄
[00:28:02.540 --> 00:28:04.320]  超人那些
[00:28:04.580 --> 00:28:05.860]  就是那些
[00:28:05.860 --> 00:28:09.200]  所以我們信的神就是那種
[00:28:09.200 --> 00:28:13.040]  我們不會叫耶穌做超級英雄
[00:28:13.040 --> 00:28:14.580]  但祂就是有那種能力
[00:28:14.580 --> 00:28:15.600]  是我們沒有的能力
[00:28:15.600 --> 00:28:18.920]  所以我們要靠著聖靈就是這樣
[00:28:18.920 --> 00:28:21.220]  我們要靠著基督的靈就是這樣
[00:28:21.220 --> 00:28:24.040]  這個就是
[00:28:24.040 --> 00:28:27.120]  我們成為神的兒女的時候
[00:28:27.120 --> 00:28:29.680]  就有這一種
[00:28:29.940 --> 00:28:34.820]  你屬於神的時候這一種可以叫做特權
[00:28:34.820 --> 00:28:37.120]  這一種特權
[00:28:37.120 --> 00:28:41.460]  在約翰福音第一章第十二節
[00:28:41.460 --> 00:28:43.520]  約翰這樣寫
[00:28:43.520 --> 00:28:46.320]  凡是信耶穌的人
[00:28:46.320 --> 00:28:48.880]  他就給你有權柄
[00:28:48.880 --> 00:28:50.680]  成為神的兒女
[00:28:50.680 --> 00:28:55.540]  他給你權柄成為神的兒女
[00:28:55.540 --> 00:28:57.600]  是從耶穌那裡來的
[00:28:57.600 --> 00:28:59.900]  是從你信耶穌那裡來的
[00:29:00.920 --> 00:29:06.040]  第二樣當我們成為神的兒女的時候
[00:29:06.040 --> 00:29:09.120]  就是等於聖靈在我們的生命裡面
[00:29:09.120 --> 00:29:11.920]  這兩個可以說是同義詞
[00:29:11.920 --> 00:29:13.720]  你信了耶穌
[00:29:13.720 --> 00:29:16.020]  就有聖靈在你的生命裡面
[00:29:16.020 --> 00:29:17.820]  你就是神的兒女
[00:29:17.820 --> 00:29:20.380]  這些全部可以叫做同義詞
[00:29:20.380 --> 00:29:23.180]  第二樣就是
[00:29:23.180 --> 00:29:27.540]  當聖靈住在我的生命裡面的時候
[00:29:28.320 --> 00:29:31.900]  成為了我內在持續的力量
[00:29:31.900 --> 00:29:36.260]  所以我們靠著聖靈不只是像我剛才說的那樣
[00:29:36.260 --> 00:29:41.120]  那些超級英雄我們靠他打贏那些壞人
[00:29:41.120 --> 00:29:42.920]  拯救宇宙
[00:29:42.920 --> 00:29:44.700]  這些卡通片
[00:29:44.700 --> 00:29:48.800]  幾十年都是講這麼上下的尤其是當時
[00:29:48.800 --> 00:29:51.100]  有一些日本卡通片
[00:29:51.100 --> 00:29:53.660]  很喜歡保衛地球
[00:29:53.920 --> 00:30:00.060]  打敗那些怪獸 外星來的怪物
[00:30:00.060 --> 00:30:02.360]  就有這些超級英雄
[00:30:02.360 --> 00:30:03.900]  保衛地球
[00:30:03.900 --> 00:30:06.720]  但是保衛地球
[00:30:06.720 --> 00:30:08.760]  在聖靈講
[00:30:08.760 --> 00:30:10.820]  不是那些
[00:30:10.820 --> 00:30:13.380]  外面的超級英雄
[00:30:13.380 --> 00:30:16.960]  而是當聖靈住在你裡面的時候
[00:30:16.960 --> 00:30:19.260]  你就有那種內在的力量
[00:30:19.260 --> 00:30:23.880]  你都是幾乎等於那些超級英雄一樣那麼好打的
[00:30:24.380 --> 00:30:27.960]  所以你不再只是
[00:30:27.960 --> 00:30:29.760]  躲在他後面
[00:30:29.760 --> 00:30:31.300]  等他出手
[00:30:31.300 --> 00:30:34.620]  原來他跟你並肩作戰的時候
[00:30:34.620 --> 00:30:38.720]  是他將他的能力灌注在你裡面
[00:30:38.720 --> 00:30:40.000]  就像武俠片那樣
[00:30:40.000 --> 00:30:44.600]  灌注內功給你
[00:30:44.600 --> 00:30:48.200]  然後幫你打通任督二脈
[00:30:48.200 --> 00:30:50.760]  當然你自己都要操練的
[00:30:50.760 --> 00:30:55.000]  例如用拳譜跟著打
[00:30:55.000 --> 00:30:58.960]  然後練你的心法 內功
[00:30:58.960 --> 00:31:01.200]  所以我們都要讀聖經
[00:31:01.200 --> 00:31:03.000]  等於武俠片那些人
[00:31:03.000 --> 00:31:05.300]  要讀武功秘笈
[00:31:05.300 --> 00:31:10.420]  他們一樣要操練 每天都要練功
[00:31:10.420 --> 00:31:14.760]  內功是每天練的 越練越厲害
[00:31:14.760 --> 00:31:18.100]  然後那些大師傅有時候還說
[00:31:18.100 --> 00:31:23.160]  「我現在閉關一個月 你們不要騷擾我」
[00:31:23.160 --> 00:31:26.020]  即是什麼呢?
[00:31:26.020 --> 00:31:30.600]  等於我們的靜修
[00:31:30.600 --> 00:31:32.860]  等於我們去退修一樣
[00:31:32.860 --> 00:31:36.180]  不過「退修」這兩個字已經用得太濫了
[00:31:36.180 --> 00:31:39.760]  我們一起去開會就叫做「退修」
[00:31:39.760 --> 00:31:44.100]  我們幾乎一起去旅行都可以叫做「退修」
[00:31:45.520 --> 00:31:48.560]  「退修」不用做功就叫做「退修」
[00:31:48.560 --> 00:31:53.900]  我們都是一樣
[00:31:53.900 --> 00:31:57.200]  練功夫的人都是一樣
[00:31:57.200 --> 00:31:58.400]  每天操練
[00:31:58.400 --> 00:32:02.600]  操練之後就變成了內在的力量
[00:32:02.600 --> 00:32:06.000]  是要操練回來的
[00:32:06.000 --> 00:32:09.100]  所以弟兄姊妹我們仍然在實際生活上
[00:32:09.100 --> 00:32:14.000]  要操練以至成為持續的力量
[00:32:15.200 --> 00:32:20.800]  亦好像我們要吃那些中藥補身
[00:32:20.800 --> 00:32:29.400]  或者有時候我們吃一些維他命C、D、C12
[00:32:29.400 --> 00:32:30.600]  那些是做什麼的呢?
[00:32:30.600 --> 00:32:32.200]  就是補身
[00:32:32.200 --> 00:32:37.000]  一些是補肝的、補腎的、補眼的、補鐵的
[00:32:37.000 --> 00:32:42.600]  就成為了你內在持續的力量
[00:32:43.900 --> 00:32:46.400]  所以這樣想是不難明白的
[00:32:46.400 --> 00:32:48.300]  其實基督教不是很難明白的
[00:32:48.300 --> 00:32:49.800]  聖靈也不是很難明白的
[00:32:49.800 --> 00:32:52.800]  就是這樣憑著信心你知道是
[00:32:52.800 --> 00:32:57.800]  然後最後保羅再強調的就是
[00:32:57.800 --> 00:33:03.600]  聖靈和你一起同證你是神的兒女
[00:33:03.600 --> 00:33:06.000]  是聖靈和你一起
[00:33:06.000 --> 00:33:09.800]  所以聖經那裡說
[00:33:09.800 --> 00:33:14.200]  我們所受的是兒子的心
[00:33:14.200 --> 00:33:17.200]  因此我們呼叫「阿爸父」
[00:33:17.200 --> 00:33:20.400]  真的叫他一聲「爸爸」
[00:33:20.400 --> 00:33:27.200]  這個「阿爸父」大家就會記得
[00:33:27.200 --> 00:33:30.400]  耶穌教他的門徒祈禱
[00:33:30.400 --> 00:33:33.400]  怎樣祈禱呢?
[00:33:33.400 --> 00:33:36.000]  「我們在天上的父」
[00:33:37.200 --> 00:33:41.200]  就是一樣的「父」、「爸爸」
[00:33:41.200 --> 00:33:45.000]  是一種家人的稱呼
[00:33:45.000 --> 00:33:49.000]  不只是說某一位父親
[00:33:49.000 --> 00:33:55.000]  這個父親好像是要正式一點
[00:33:55.000 --> 00:33:58.000]  不只是說各位爸爸
[00:33:58.000 --> 00:34:01.800]  因為爸爸通常是在家裡叫的
[00:34:01.800 --> 00:34:07.800]  當然有些跟爸爸比較親近的
[00:34:07.800 --> 00:34:09.800]  就叫「老爸」
[00:34:09.800 --> 00:34:11.800]  有這樣的意思
[00:34:11.800 --> 00:34:19.800]  總之是一種父子父女的親情稱號
[00:34:19.800 --> 00:34:26.400]  尤其是猶太人在舊約的時候
[00:34:27.400 --> 00:34:34.800]  他們從來不會用「阿爸父」這個稱呼
[00:34:34.800 --> 00:34:37.800]  來稱呼他們所信的神
[00:34:37.800 --> 00:34:45.800]  因為猶太人對神的絕對崇高的尊重
[00:34:45.800 --> 00:34:51.800]  大家也聽過耶和華這三個字
[00:34:51.800 --> 00:34:53.800]  本來不是神的名字
[00:34:53.800 --> 00:34:57.800]  不過猶太人不敢唸神的名字
[00:34:57.800 --> 00:35:04.800]  等於我們中國人不會直接稱呼爸爸或媽媽的名字
[00:35:04.800 --> 00:35:11.800]  所以猶太人從來不會用「阿爸父」來稱呼他們所信的神
[00:35:11.800 --> 00:35:15.800]  但是基督徒最不同的地方
[00:35:15.800 --> 00:35:18.800]  最幸福最有恩典的地方
[00:35:18.800 --> 00:35:24.800]  我們和我們的天父有這種緊密親密的親情
[00:35:24.800 --> 00:35:26.800]  耶穌教我們
[00:35:26.800 --> 00:35:29.800]  我們在天上的父
[00:35:29.800 --> 00:35:34.800]  「父」這個字本來是表示
[00:35:34.800 --> 00:35:40.800]  耶穌和天父三位一體都是神
[00:35:40.800 --> 00:35:44.800]  耶穌是神的獨生子
[00:35:44.800 --> 00:35:52.800]  那種很特別的 本來我們不可能發生的關係
[00:35:52.800 --> 00:35:54.800]  三位一體的神
[00:35:54.800 --> 00:35:56.800]  神的獨生子
[00:35:56.800 --> 00:36:00.800]  但是當耶穌教我們怎樣祈禱
[00:36:00.800 --> 00:36:03.800]  就在祈禱裡面
[00:36:03.800 --> 00:36:08.800]  祂教我們可以稱呼我們的天父
[00:36:08.800 --> 00:36:14.800]  是用「阿爸父」是家人的稱呼
[00:36:14.800 --> 00:36:20.800]  親人那種親密的感情的稱呼
[00:36:20.800 --> 00:36:29.800]  所以我們成為神的兒女是一個多麼大的恩典甚至是特權
[00:36:29.800 --> 00:36:34.800]  希望我們透過保羅這樣的解釋
[00:36:34.800 --> 00:36:40.800]  我們真是更深體會我們是神的兒女
[00:36:40.800 --> 00:36:43.800]  是耶穌說凡是信祂的
[00:36:43.800 --> 00:36:48.800]  祂給你有權並成為神的兒女
[00:36:48.800 --> 00:36:51.800]  凡是相信了耶穌的
[00:36:51.800 --> 00:36:55.800]  聖靈就住在你的生命裡面
[00:36:55.800 --> 00:37:00.800]  祂就繼續和你一起去打仗
[00:37:00.800 --> 00:37:07.800]  祂又繼續和你一起將祂的能量 祂的內功
[00:37:07.800 --> 00:37:10.800]  灌注在你的生命裡面
[00:37:10.800 --> 00:37:14.800]  但是你千萬不要忘記你也要練功
[00:37:14.800 --> 00:37:18.800]  你也要拿著神給我們的秘笈
[00:37:18.800 --> 00:37:20.800]  就是那本聖經
[00:37:20.800 --> 00:37:23.800]  你也要天天練功
[00:37:23.800 --> 00:37:28.800]  不練功的人也一樣會不進則退
[00:37:28.800 --> 00:37:35.800]  你可以仍然說我相信了耶穌就一定上到天堂
[00:37:35.800 --> 00:37:42.800]  但是有時老實說我們恃著這些的時候都很糟糕
[00:37:42.800 --> 00:37:47.800]  不要恃著我們一定上到天堂
[00:37:47.800 --> 00:37:50.800]  願神帶領我們 聖靈帶領我們
[00:37:50.800 --> 00:37:54.800]  我們一起祈禱
[00:37:54.800 --> 00:37:57.800]  全能的天父我們再次感恩
[00:37:57.800 --> 00:38:03.800]  我們心裡面真的充滿了那種感恩
[00:38:03.800 --> 00:38:06.800]  所以我們每一個主日要聚在一起
[00:38:06.800 --> 00:38:09.800]  大聲唱歌大聲祈禱
[00:38:09.800 --> 00:38:16.800]  要從你的說話裡面領受你各種的教導和恩典
[00:38:16.800 --> 00:38:26.800]  願你的聖靈在我們每一位靈福堂的弟兄姊妹的心中繼續工作
[00:38:26.800 --> 00:38:30.800]  既然你願意和我們並肩作戰
[00:38:30.800 --> 00:38:36.800]  我們怎可能走了去不理睬你
[00:38:36.800 --> 00:38:39.800]  不和你一起打仗
[00:38:39.800 --> 00:38:41.800]  無錯我們要靠你
[00:38:41.800 --> 00:38:43.800]  但是聖經真的提醒我們
[00:38:43.800 --> 00:38:46.800]  我們是完完全全要靠你
[00:38:46.800 --> 00:38:51.800]  不過同時我們都要和你同行
[00:38:51.800 --> 00:38:53.800]  主我們多謝你
[00:38:53.800 --> 00:38:56.800]  給我們這麼精彩的真理
[00:38:56.800 --> 00:38:58.800]  天父我們多謝你
[00:38:58.800 --> 00:39:01.800]  因為你就是這樣愛我們
[00:39:01.800 --> 00:39:05.800]  給你的獨生子我們的救主耶穌
[00:39:05.800 --> 00:39:10.800]  讓基督的靈灌注在我們的生命
[00:39:10.800 --> 00:39:13.800]  囂觀在我們裡面
[00:39:13.800 --> 00:39:17.800]  感恩祈禱奉靠救主耶穌基督的名
[00:39:17.800 --> 00:39:18.800]  阿門
