
[00:00:00.000 --> 00:00:04.840]  (主席)各位大家好,今日和大家分享的題目是先壽後思
[00:18:04.480 --> 00:18:06.480]  或者四年,已經兩個合約
[00:18:06.480 --> 00:18:07.600]  你叫他離開的時候
[00:18:07.600 --> 00:18:09.600]  法例規定你一定要怎樣
[00:18:09.600 --> 00:18:11.600]  買機票給他離開
[00:18:11.600 --> 00:18:13.600]  但你又不需要額外給錢他
[00:18:13.600 --> 00:18:15.600]  為甚麼呢,因為已經做了
[00:18:15.600 --> 00:18:17.600]  但如果你覺得他做得好的時候
[00:18:17.600 --> 00:18:19.600]  可能你就會送一些東西給他
[00:18:19.600 --> 00:18:22.640]  但這條法例是很特別
[00:18:22.640 --> 00:18:27.920]  是講明你要把你的財富裡面
[00:18:27.920 --> 00:18:30.800]  抽一部份你帶他去送給他
[00:18:30.800 --> 00:18:32.800]  是必定要做
[00:18:32.800 --> 00:18:34.800]  是法例規定的
[00:18:34.800 --> 00:18:36.800]  還有一個因素是甚麼呢
[00:18:36.800 --> 00:18:40.640]  就是因為這些奴隸他們做的工作
[00:18:40.640 --> 00:18:42.640]  是會時間長一點
[00:18:42.640 --> 00:18:44.000]  工作量是多一點
[00:18:44.000 --> 00:18:46.000]  是會辛苦一點
[00:18:46.000 --> 00:18:49.440]  我們一起來看生命紀第十五章第十八節
[00:18:49.440 --> 00:18:51.440]  我們一起來讀出
[00:18:51.440 --> 00:18:53.440]  「任他自由的時候
[00:18:53.440 --> 00:18:55.440]  不可以為難事
[00:18:55.440 --> 00:18:57.440]  因他服侍你六年
[00:18:57.440 --> 00:19:00.960]  教給故宮的功架多加一倍了
[00:19:00.960 --> 00:19:06.560]  又說你的神就必在你所做的一切事上賜福於你」
[00:19:06.560 --> 00:19:09.120]  這裏是講到奴隸和故宮
[00:19:09.120 --> 00:19:10.240]  故宮即是甚麼呢
[00:19:10.240 --> 00:19:13.520]  簡單來說就是我們今天的終點工人
[00:19:13.520 --> 00:19:16.400]  可能你沒有長期聘請一個工人
[00:19:16.400 --> 00:19:18.160]  但可能你會聘請一個終點
[00:19:18.160 --> 00:19:20.160]  一個星期來幫你做幾個小時的工作
[00:19:20.160 --> 00:19:23.200]  來帶他去清潔或者做某些事情
[00:19:23.200 --> 00:19:25.200]  這些人做終點的
[00:19:25.200 --> 00:19:26.720]  做完就走了
[00:19:26.720 --> 00:19:28.160]  但如果你想想
[00:19:28.160 --> 00:19:30.800]  如果你家裏聘請了一個菲傭或印傭的時候
[00:19:30.800 --> 00:19:32.800]  可能你晚上回到十時多
[00:19:32.800 --> 00:19:34.800]  可能你肚餓還未吃飯
[00:19:34.800 --> 00:19:37.200]  「工人,給我六個公仔麵吧」
[00:19:37.200 --> 00:19:38.640]  他都要去做的
[00:19:38.640 --> 00:19:40.640]  可能他已經預備睡覺
[00:19:40.640 --> 00:19:42.320]  但因為你要去做的時候
[00:19:42.320 --> 00:19:43.280]  他就要去做
[00:19:43.280 --> 00:19:45.280]  即是說在你家裏工作的工人
[00:19:45.280 --> 00:19:48.240]  他的時間是會長一點
[00:19:48.240 --> 00:19:52.000]  他的工作量在某個程度上會比終點工人多一點
[00:19:52.000 --> 00:19:55.520]  所以他就說到這些奴隸的人工
[00:19:55.520 --> 00:19:58.640]  是應該比故宮多一倍
[00:19:58.640 --> 00:20:01.280]  這個也是我們今天的原則
[00:20:01.280 --> 00:20:03.280]  就是多勞多得
[00:20:03.280 --> 00:20:05.760]  但不得不承認一件事
[00:20:05.760 --> 00:20:07.760]  人性是什麼一回事
[00:20:07.760 --> 00:20:09.760]  我們很想
[00:20:09.760 --> 00:20:11.760]  多拿一些利益
[00:20:11.760 --> 00:20:13.760]  我們每個人都很想自己得到一些利益
[00:20:13.760 --> 00:20:16.320]  但我們又不是很喜歡將利益給別人
[00:20:16.320 --> 00:20:17.360]  是不是
[00:20:17.360 --> 00:20:19.360]  這就是我們的人性
[00:20:19.360 --> 00:20:21.360]  所以特別有一句說話
[00:20:21.360 --> 00:20:23.360]  不可以為難事
[00:20:23.360 --> 00:20:25.360]  是什麼意思
[00:20:25.360 --> 00:20:28.400]  原來你不要覺得這是很艱難
[00:20:28.400 --> 00:20:29.600]  很艱辛
[00:20:29.600 --> 00:20:30.880]  很痛苦
[00:20:30.880 --> 00:20:32.880]  是一種很被迫的感覺
[00:20:32.880 --> 00:20:34.080]  為什麼
[00:20:34.080 --> 00:20:36.080]  待會我們會再解釋
[00:20:36.080 --> 00:20:38.080]  如果我們看回歷史
[00:20:38.080 --> 00:20:39.600]  日後猶大國
[00:20:39.600 --> 00:20:40.640]  差不多最後一個王
[00:20:40.640 --> 00:20:42.160]  就叫西底家
[00:20:42.160 --> 00:20:45.200]  當時巴比倫人來攻擊猶大國
[00:20:45.200 --> 00:20:48.160]  他們國家已經面對滅亡
[00:20:48.160 --> 00:20:50.720]  他們很多城邑都已經被攻陷
[00:20:50.720 --> 00:20:53.520]  只剩下兩個城池
[00:20:53.520 --> 00:20:58.480]  就是拉吉和亞西家未曾來攻陷
[00:20:58.480 --> 00:21:00.480]  兵臨城下之下
[00:21:00.480 --> 00:21:02.480]  他們知道國破家亡
[00:21:02.480 --> 00:21:04.480]  這個很壞的王
[00:21:04.480 --> 00:21:06.480]  竟然臨尾的時候
[00:21:06.480 --> 00:21:08.480]  都有一個愛心
[00:21:08.480 --> 00:21:10.480]  他就下了一條命令
[00:21:10.480 --> 00:21:13.440]  去焦聚了那些貴族領袖
[00:21:13.440 --> 00:21:15.440]  要在臣面前納藥做什麼
[00:21:15.440 --> 00:21:17.440]  就是你們這班有錢人
[00:21:17.440 --> 00:21:19.440]  我們國家會滅亡
[00:21:19.440 --> 00:21:21.440]  你們都要走
[00:21:21.440 --> 00:21:24.160]  釋放所有你的奴僕
[00:21:24.160 --> 00:21:26.480]  讓他們成為自由人
[00:21:26.480 --> 00:21:29.680]  我們一起去讀耶利米書34章第8節
[00:21:29.680 --> 00:21:31.200]  我們一起去讀
[00:21:31.200 --> 00:21:35.280]  西底家王與耶路撒冷的眾民納藥
[00:21:35.280 --> 00:21:37.760]  要向他們宣告自由
[00:21:37.760 --> 00:21:42.880]  叫各人任他希伯來的僕人和婢女自由出去
[00:21:42.880 --> 00:21:47.280]  誰也不可使他的一個猶大弟兄作奴僕
[00:21:47.280 --> 00:21:49.840]  看不看到,是猶大的弟兄作奴僕
[00:21:49.840 --> 00:21:53.520]  因為他知道國家會滅亡
[00:21:53.520 --> 00:21:57.040]  後來西底家都被擄到巴比倫
[00:21:57.040 --> 00:22:00.400]  在那裡死在巴比倫當中
[00:22:00.400 --> 00:22:02.880]  他知道他自己都會失去自由
[00:22:02.880 --> 00:22:05.360]  於是他知道自由的可貴
[00:22:05.360 --> 00:22:07.360]  他竟然下了一個命令
[00:22:07.360 --> 00:22:09.760]  未到安息年的時候
[00:22:09.760 --> 00:22:12.400]  但你都要釋放這些人
[00:22:12.400 --> 00:22:14.400]  王下命令的時候
[00:22:14.400 --> 00:22:15.760]  這班有錢人
[00:22:15.760 --> 00:22:19.680]  於是就放走所有的奴隸
[00:22:19.680 --> 00:22:23.840]  但是後來這個戰事稍稍舒緩
[00:22:23.840 --> 00:22:26.800]  又好像不死得了
[00:22:26.800 --> 00:22:29.520]  我們國家還可以持續下去
[00:22:29.520 --> 00:22:32.880]  這班放走了奴隸的有錢人
[00:22:32.880 --> 00:22:35.680]  覺得這樣很不值
[00:22:35.680 --> 00:22:38.160]  竟然抓回這班人回來
[00:22:38.160 --> 00:22:40.720]  要他們繼續來做奴隸
[00:22:40.720 --> 00:22:43.120]  我們再讀第34章第11節
[00:22:43.120 --> 00:22:44.160]  我們一起去讀
[00:22:44.160 --> 00:22:46.560]  後來卻又反悔
[00:22:46.560 --> 00:22:50.560]  叫所有不去自由的僕人婢女回來
[00:22:50.560 --> 00:22:54.000]  勉強他們認為僕婢
[00:22:54.000 --> 00:22:56.400]  這個就是人性的表現
[00:22:56.400 --> 00:23:00.560]  人是不喜歡你帶他私出的某個程度
[00:23:00.560 --> 00:23:02.720]  他只是很期望自己
[00:23:02.720 --> 00:23:05.280]  我能夠付出少少得到多多
[00:23:05.280 --> 00:23:07.280]  這個就是我的期望
[00:23:07.280 --> 00:23:10.640]  結果這班人就違背了神的命令
[00:23:10.640 --> 00:23:13.760]  也都違背了神的心意
[00:23:13.760 --> 00:23:18.080]  結果神就藉著耶利米先知責備他們
[00:23:18.080 --> 00:23:21.760]  甚至宣告他們要面對很淒慘的境況
[00:23:21.760 --> 00:23:24.720]  待會我們稍後會再看這一段
[00:23:24.720 --> 00:23:27.200]  但至少我們看到原來神的心意是甚麼
[00:23:27.200 --> 00:23:28.880]  神是尊重每一個人
[00:23:28.880 --> 00:23:31.600]  甚至那些做奴僕的人
[00:23:31.600 --> 00:23:33.840]  但神都很尊重他們
[00:23:33.840 --> 00:23:35.200]  愛護他們
[00:23:35.200 --> 00:23:38.960]  所以今天我們有沒有來帶去關心一些基層的人
[00:23:38.960 --> 00:23:41.200]  我們來帶去用工人的時候
[00:23:41.200 --> 00:23:42.960]  我們的態度又怎樣
[00:23:42.960 --> 00:23:44.960]  這個是我們要去反思
[00:23:44.960 --> 00:23:48.720]  神要他們將很豐厚的財富
[00:23:48.720 --> 00:23:52.640]  來帶去賦予給這些做了六年要離開的僕人
[00:23:52.640 --> 00:23:54.080]  基於一個因素
[00:23:54.080 --> 00:23:58.160]  就是他們先壽後事
[00:23:58.160 --> 00:24:02.240]  今天這班主人不是窮的
[00:24:02.240 --> 00:24:04.240]  這班人不是沒錢的
[00:24:04.240 --> 00:24:06.640]  神不會逼這些沒錢的人拿東西給他們
[00:24:06.640 --> 00:24:07.440]  不是奉獻
[00:24:07.440 --> 00:24:09.600]  奉獻就是你沒甚麼錢
[00:24:09.600 --> 00:24:11.920]  你都仍然要抽一部份出來來奉獻
[00:24:11.920 --> 00:24:13.920]  但現在這班人是非常有錢的人
[00:24:13.920 --> 00:24:17.360]  我們再來看《生命記》第十五章第十四節
[00:24:17.360 --> 00:24:18.720]  第十五章第十四節
[00:24:18.720 --> 00:24:19.840]  我們一起來讀出
[00:24:19.840 --> 00:24:32.560]  留意這三個字
[00:24:32.560 --> 00:24:33.440]  羊群
[00:24:33.440 --> 00:24:34.960]  當然不是演戲那個
[00:24:34.960 --> 00:24:36.320]  羊群是甚麼呢
[00:24:36.320 --> 00:24:37.520]  就是很多羊
[00:24:37.520 --> 00:24:39.120]  不是一隻兩隻
[00:24:39.120 --> 00:24:42.160]  它是很多的羊來帶去擁有
[00:24:42.160 --> 00:24:43.680]  第二是甚麼呢
[00:24:43.680 --> 00:24:44.880]  就是和場
[00:24:44.880 --> 00:24:47.440]  和場就是打谷的地方
[00:24:47.440 --> 00:24:50.080]  他們是有很大的田地
[00:24:50.080 --> 00:24:52.640]  他們可以來帶去有五谷豐收
[00:24:52.640 --> 00:24:56.720]  他們甚至有倉庫來收藏這些穀物
[00:24:56.720 --> 00:25:00.000]  酒閘就是壓葡萄的地方
[00:25:00.000 --> 00:25:02.000]  用來來帶去製酒
[00:25:02.000 --> 00:25:06.480]  所以顯示這班人其實是很有錢
[00:25:06.480 --> 00:25:10.000]  所以他說到這些工人走的時候
[00:25:10.000 --> 00:25:13.520]  你就抽一部份來帶去給他們
[00:25:13.520 --> 00:25:15.760]  而抽這一部份出來的時候
[00:25:15.760 --> 00:25:18.720]  絕對不會影響他們的生計
[00:25:18.720 --> 00:25:21.040]  他們是非常的豐富
[00:25:21.040 --> 00:25:23.040]  但神更加很清楚說
[00:25:23.040 --> 00:25:25.440]  為甚麼要你這樣做
[00:25:25.440 --> 00:25:28.720]  原來你是先得到我的祝福
[00:25:28.720 --> 00:25:33.120]  你是先來帶去領受了我所賦予給你的
[00:25:33.120 --> 00:25:34.880]  你擁有那麼多的時候
[00:25:34.880 --> 00:25:39.040]  你是先領受,然後你先借去施出
[00:25:39.040 --> 00:25:43.200]  因為耶華利的神怎樣賜福於你
[00:25:43.200 --> 00:25:47.120]  你也要怎樣賜給他
[00:25:47.120 --> 00:25:50.800]  原來他們就要去學習跟隨神
[00:25:50.800 --> 00:25:53.120]  神是一個樂施的神
[00:25:53.120 --> 00:25:56.480]  神更加不時提醒他們
[00:25:56.480 --> 00:25:58.880]  在生命劇裏面重複地講這些說話
[00:25:58.880 --> 00:26:00.400]  不要忘記
[00:26:00.400 --> 00:26:04.160]  你們以前都是奴隸來的
[00:26:04.160 --> 00:26:06.960]  不要忘記當時的受眾
[00:26:06.960 --> 00:26:09.680]  特別是他們上幾代在埃及裏面做奴隸
[00:26:09.680 --> 00:26:11.680]  當他們在埃及做奴隸的時候
[00:26:11.680 --> 00:26:14.720]  他們被人剝削了他們的財富
[00:26:14.720 --> 00:26:17.600]  他們不會像這些法例裏面所講
[00:26:17.600 --> 00:26:19.600]  有安息日可以休息
[00:26:19.600 --> 00:26:21.920]  他們是完全沒有機會休息
[00:26:21.920 --> 00:26:26.400]  甚至後來他們的小孩子出生的時候
[00:26:26.400 --> 00:26:30.640]  埃及王六命令要殺光這些小孩子
[00:26:30.640 --> 00:26:32.640]  很恐怖
[00:26:32.640 --> 00:26:34.640]  所以你留意到
[00:26:34.640 --> 00:26:37.440]  他們原來經歷過做奴隸的苦楚
[00:26:37.440 --> 00:26:39.040]  所以神跟他們講
[00:26:39.040 --> 00:26:41.040]  你們就不可以惡待你們的奴僕
[00:26:41.040 --> 00:26:44.000]  中國人有一句說話
[00:26:44.000 --> 00:26:46.880]  己所不欲,勿施於人
[00:26:46.880 --> 00:26:49.360]  你曾經受過這些苦
[00:26:49.360 --> 00:26:53.680]  你就不要將這些苦帶到他人身上
[00:26:53.680 --> 00:26:56.320]  但往往有時不是這樣的
[00:26:56.320 --> 00:26:58.320]  你看看粵語片
[00:26:58.320 --> 00:27:00.320]  那些婆婆王曼妮
[00:27:00.320 --> 00:27:03.520]  來欺負白衣人的時候欺負媳婦
[00:27:03.520 --> 00:27:05.520]  媳婦很慘的
[00:27:05.520 --> 00:27:07.520]  但當她做了婆婆就欺負媳婦
[00:27:07.520 --> 00:27:08.880]  一樣是這樣
[00:27:08.880 --> 00:27:11.360]  我婆婆這樣對我,我現在也要這樣對你
[00:27:11.360 --> 00:27:13.360]  這就是很糟糕的
[00:27:13.360 --> 00:27:16.720]  所以今日我們要人怎樣來待我們
[00:27:16.720 --> 00:27:18.720]  我們要怎樣來待人
[00:27:18.720 --> 00:27:20.720]  這就是聖經裏面的原則
[00:27:20.720 --> 00:27:22.720]  所以再一次提醒他們
[00:27:22.720 --> 00:27:24.720]  第十五節,我們一齊來讀
[00:27:24.720 --> 00:27:26.720]  第十五節
[00:27:26.720 --> 00:27:29.440]  紀念你在埃及地作過奴僕
[00:27:29.440 --> 00:27:32.320]  耶和華,你的神將你救贖
[00:27:32.320 --> 00:27:35.840]  因此我今日吩咐你這件事
[00:27:35.840 --> 00:27:38.160]  今日神要求我們做這件事
[00:27:38.160 --> 00:27:40.160]  有一個很重要的基礎
[00:27:40.160 --> 00:27:42.720]  就是昔日你們都是做奴僕
[00:27:42.720 --> 00:27:44.720]  但現在你得到自由
[00:27:44.720 --> 00:27:47.680]  所以你都要讓人來得到自由
[00:27:47.680 --> 00:27:49.680]  但不要忘記
[00:27:49.680 --> 00:27:52.320]  當摩西說這些說話的時候
[00:27:52.320 --> 00:27:54.320]  那班是新一代
[00:27:54.320 --> 00:27:56.320]  在曠野裏面出生
[00:27:56.320 --> 00:27:58.320]  他們沒有做過奴僕
[00:27:58.320 --> 00:28:01.840]  是他們的爸爸,他們的爺爺,他們的太公
[00:28:01.840 --> 00:28:03.840]  才做過
[00:28:03.840 --> 00:28:05.840]  所以我們要紀念
[00:28:05.840 --> 00:28:09.200]  紀念的意思是你要去思考
[00:28:09.200 --> 00:28:11.200]  正如我自己
[00:28:11.200 --> 00:28:14.640]  我沒有經歷過日本人佔據香港
[00:28:14.640 --> 00:28:16.640]  但我從我爸爸口中知道
[00:28:16.640 --> 00:28:19.520]  原來那時是很黑暗的日子
[00:28:19.520 --> 00:28:23.040]  所以爸爸一定要求我們
[00:28:23.040 --> 00:28:25.040]  不可以浪費
[00:28:25.040 --> 00:28:27.040]  要吃的東西一定要吃完
[00:28:27.040 --> 00:28:29.040]  都不可以留下
[00:28:29.040 --> 00:28:31.040]  大家知不知道吃什麼是最肥的
[00:28:31.040 --> 00:28:33.040]  原來吃完它是最肥的
[00:28:33.040 --> 00:28:35.040]  那時候
[00:28:35.040 --> 00:28:38.240]  所以我一直有這個教導之下
[00:28:38.240 --> 00:28:40.240]  我就是剩下的東西
[00:28:40.240 --> 00:28:42.240]  我都會吃完
[00:28:42.240 --> 00:28:44.240]  這個就是怎樣
[00:28:44.240 --> 00:28:46.240]  原來我是被上一代的教導
[00:28:46.240 --> 00:28:48.240]  但我再說我沒有經歷過
[00:28:48.240 --> 00:28:51.040]  日本人佔領香港這件事
[00:28:51.040 --> 00:28:53.040]  但我學習到這件事
[00:28:53.040 --> 00:28:55.040]  所以我們要紀念
[00:28:55.040 --> 00:28:57.040]  紀念你們以前是做奴隸
[00:28:57.040 --> 00:28:59.040]  所以你不要再將這個苦
[00:28:59.040 --> 00:29:01.040]  交給他們
[00:29:01.040 --> 00:29:03.040]  還有一樣要紀念的是什麼
[00:29:03.040 --> 00:29:05.040]  當以色列人出埃及的時候
[00:29:05.040 --> 00:29:07.040]  是做什麼事
[00:29:07.040 --> 00:29:09.040]  他們臨走的時候
[00:29:09.040 --> 00:29:11.040]  要拿走很多
[00:29:11.040 --> 00:29:13.040]  埃及人的財富
[00:29:13.040 --> 00:29:15.040]  金器銀器
[00:29:15.040 --> 00:29:17.040]  是神叫他們去拿的
[00:29:17.040 --> 00:29:19.040]  某個程度
[00:29:19.040 --> 00:29:21.040]  好像搶奪了他們的東西
[00:29:21.040 --> 00:29:23.040]  我們一起來看出埃及記第十二章
[00:29:23.040 --> 00:29:25.040]  三十五到三十六節
[00:29:25.040 --> 00:29:27.040]  我們一起來讀出
[00:29:27.040 --> 00:29:47.040]  大家有沒有留意到
[00:29:47.040 --> 00:29:49.040]  當我們走的時候
[00:29:49.040 --> 00:29:51.040]  要拿走埃及人很多的財富
[00:29:51.040 --> 00:29:53.040]  這是神透過
[00:29:53.040 --> 00:29:55.040]  這個行動
[00:29:55.040 --> 00:29:57.040]  是補償他們過去被剝奪的
[00:29:57.040 --> 00:29:59.040]  於是他們拿走
[00:29:59.040 --> 00:30:01.040]  很多埃及人的金器銀器
[00:30:01.040 --> 00:30:03.040]  但當時埃及人
[00:30:03.040 --> 00:30:05.040]  一定很不服氣
[00:30:05.040 --> 00:30:07.040]  我們的東西被你拿走了
[00:30:07.040 --> 00:30:09.040]  但神就今次在法律
[00:30:09.040 --> 00:30:11.040]  跟我們說
[00:30:11.040 --> 00:30:13.040]  當那個人服侍了你六年的時候
[00:30:13.040 --> 00:30:15.040]  你就要
[00:30:15.040 --> 00:30:17.040]  甘心樂意地
[00:30:17.040 --> 00:30:19.040]  去將那些禮物賦予給他
[00:30:19.040 --> 00:30:21.040]  因為
[00:30:21.040 --> 00:30:23.040]  你是先領受了我的祝福
[00:30:23.040 --> 00:30:25.040]  然後你才來施予
[00:30:25.040 --> 00:30:27.040]  不要以為難事
[00:30:27.040 --> 00:30:29.040]  不要很苦澀
[00:30:29.040 --> 00:30:31.040]  正如上一次
[00:30:31.040 --> 00:30:33.040]  在生命記裡面
[00:30:33.040 --> 00:30:35.040]  跟大家說的仇富
[00:30:35.040 --> 00:30:37.040]  今天當我們有錢的時候
[00:30:37.040 --> 00:30:39.040]  神有時候擔心我們會忘記祂
[00:30:39.040 --> 00:30:41.040]  是呀,是我們的努力
[00:30:41.040 --> 00:30:43.040]  來賺取這些金錢
[00:30:43.040 --> 00:30:45.040]  我們要努力耕作
[00:30:45.040 --> 00:30:47.040]  或者我們有智慧去投資
[00:30:47.040 --> 00:30:49.040]  但神說不要忘記
[00:30:49.040 --> 00:30:51.040]  都有我在背後的祝福
[00:30:51.040 --> 00:30:53.040]  你不要自以為是
[00:30:53.040 --> 00:30:55.040]  所以說到當我們富有的時候
[00:30:55.040 --> 00:30:57.040]  都不要忘記你昔日的苦楚
[00:30:57.040 --> 00:30:59.040]  我們要居甜而思苦
[00:30:59.040 --> 00:31:01.040]  臥薪嘗膽
[00:31:01.040 --> 00:31:03.040]  是不是?
[00:31:03.040 --> 00:31:05.040]  所以說到你要紀念你過去的日子
[00:31:05.040 --> 00:31:07.040]  你曾經由困難
[00:31:07.040 --> 00:31:09.040]  而去到順境
[00:31:09.040 --> 00:31:11.040]  你由貧乏
[00:31:11.040 --> 00:31:13.040]  到富裕
[00:31:13.040 --> 00:31:15.040]  這個是我給你的祝福
[00:31:15.040 --> 00:31:18.040]  所以你同樣要去祝福別人
[00:31:18.040 --> 00:31:20.040]  所以今天
[00:31:20.040 --> 00:31:22.040]  我們要去學習
[00:31:22.040 --> 00:31:24.040]  如果你領受了神的恩典
[00:31:24.040 --> 00:31:27.040]  領受了別人對你的恩惠的時候
[00:31:27.040 --> 00:31:30.040]  你懂不懂得如何去祝福別人呢?
[00:31:30.040 --> 00:31:32.040]  我自己很感恩
[00:31:32.040 --> 00:31:34.040]  很多大英姐妹很疼我
[00:31:34.040 --> 00:31:36.040]  為我梨大背後禱告
[00:31:36.040 --> 00:31:39.040]  看到別人在經濟上有些東西奉獻給我
[00:31:39.040 --> 00:31:42.040]  其實我再說我都不是非常缺乏的人
[00:31:42.040 --> 00:31:46.040]  但我都會梨大去將這些轉出去
[00:31:46.040 --> 00:31:48.040]  我見到別人有需要的時候
[00:31:48.040 --> 00:31:50.040]  我都會奉獻
[00:31:50.040 --> 00:31:52.040]  或者會梨大去幫那些人
[00:31:52.040 --> 00:31:54.040]  剛剛這個禮拜二去九龍灣
[00:31:54.040 --> 00:31:56.040]  講呼金午餐
[00:31:56.040 --> 00:31:58.040]  我見到有幾位長者九龍灣的婦女
[00:31:58.040 --> 00:32:00.040]  六十幾七十歲那些
[00:32:00.040 --> 00:32:02.040]  有一個八十幾歲
[00:32:02.040 --> 00:32:04.040]  幫手執枱來set場
[00:32:04.040 --> 00:32:06.040]  我不是衝動
[00:32:06.040 --> 00:32:08.040]  我是很有感動
[00:32:08.040 --> 00:32:10.040]  我說不如這樣
[00:32:10.040 --> 00:32:14.040]  全包宴可以飲食
[00:32:14.040 --> 00:32:16.040]  下午茶便宜一點
[00:32:16.040 --> 00:32:20.040]  我是很樂意的
[00:32:20.040 --> 00:32:25.040]  因為我都在經歷別人給我的祝福
[00:32:25.040 --> 00:32:26.040]  有人請我吃東西
[00:32:26.040 --> 00:32:28.040]  我都可以請人吃東西
[00:32:28.040 --> 00:32:31.040]  所以你要學習一件事
[00:32:31.040 --> 00:32:34.040]  原來我們一切所謂的施出
[00:32:34.040 --> 00:32:38.040]  原來我們是先受後施
[00:32:38.040 --> 00:32:39.040]  你是先領受
[00:32:39.040 --> 00:32:42.040]  然後梨大爺才可以施出
[00:32:42.040 --> 00:32:46.040]  而且這個施出絕對不是虧損
[00:32:46.040 --> 00:32:50.040]  是施者會得福
[00:32:50.040 --> 00:32:53.040]  當你很慷慨的梨大爺
[00:32:53.040 --> 00:32:55.040]  將這些財物
[00:32:55.040 --> 00:32:59.040]  給服侍了你六年的奴隸的時候
[00:32:59.040 --> 00:33:02.040]  你給他一定會有祝福
[00:33:02.040 --> 00:33:03.040]  我們一起來讀
[00:33:03.040 --> 00:33:08.040]  《生命記》第十五章第十八節
[00:33:08.040 --> 00:33:09.040]  我們一起來讀出
[00:33:09.040 --> 00:33:15.040]  「你的神就必在你所做的一切事上賜福於你」
[00:33:15.040 --> 00:33:21.040]  神說我一定會再多多的加給你
[00:33:21.040 --> 00:33:22.040]  賜福給你
[00:33:22.040 --> 00:33:26.040]  你不會因為拿了這些財富
[00:33:26.040 --> 00:33:29.040]  給這些工人讓他們離開的時候
[00:33:29.040 --> 00:33:32.040]  於是你就會有很大的虧損
[00:33:32.040 --> 00:33:33.040]  絕對不會
[00:33:33.040 --> 00:33:37.040]  我會透過不同的方法賦予給你
[00:33:37.040 --> 00:33:40.040]  這個是《生命記》裡面不斷重複的
[00:33:40.040 --> 00:33:42.040]  你遵守神的律法
[00:33:42.040 --> 00:33:44.040]  你就會得到福氣
[00:33:44.040 --> 00:33:47.040]  你違背我的命令的時候
[00:33:47.040 --> 00:33:49.040]  你就會得到懲治
[00:33:49.040 --> 00:33:52.040]  記不記得剛才說西底家王
[00:33:52.040 --> 00:33:56.040]  國家快要面臨被擄
[00:33:56.040 --> 00:33:58.040]  國破家亡之時
[00:33:58.040 --> 00:34:01.040]  他命令那些有錢人釋放奴隸
[00:34:01.040 --> 00:34:04.040]  但後來稍為喘息了
[00:34:04.040 --> 00:34:06.040]  於是這班人又抓那些奴隸回來
[00:34:06.040 --> 00:34:09.040]  迫他們來做事的時候
[00:34:09.040 --> 00:34:13.040]  於是神就透過先知耶利米責備他們
[00:34:13.040 --> 00:34:15.040]  然後宣告神的懲治
[00:34:15.040 --> 00:34:21.040]  我們一起來看耶利米書34章12到第17節
[00:34:21.040 --> 00:34:23.040]  特別大家聽我留意第一句
[00:34:23.040 --> 00:34:28.040]  「你們卻又反悔褻瀆我的名」
[00:34:28.040 --> 00:34:32.040]  原來這個背後的行動是在侮辱神
[00:34:32.040 --> 00:34:34.040]  我們一起來讀這段經文
[00:34:34.040 --> 00:34:38.040]  「因此耶和華的話臨到耶利米說
[00:34:38.040 --> 00:34:41.040]  耶和華以色列的神如此說
[00:34:41.040 --> 00:34:44.040]  我將你們的列祖從埃及地
[00:34:44.040 --> 00:34:47.040]  維勞之家領出來的時候
[00:34:47.040 --> 00:34:49.040]  與他們納約說
[00:34:49.040 --> 00:34:52.040]  你的一個希伯來弟兄約邁給你
[00:34:52.040 --> 00:34:54.040]  服侍你六年
[00:34:54.040 --> 00:34:58.040]  到第七年你們各人就要任他自由出去
[00:34:58.040 --> 00:35:04.040]  只是你們列祖不聽從我也不執意而聽
[00:35:04.040 --> 00:35:06.040]  如今你們迴轉
[00:35:06.040 --> 00:35:08.040]  行我眼中看為正的事
[00:35:08.040 --> 00:35:11.040]  各人向淪舍宣告自由
[00:35:11.040 --> 00:35:17.040]  並且為我名下的殿鐘在我面前納約
[00:35:17.040 --> 00:35:20.040]  你們卻又反悔褻瀆我的名
[00:35:20.040 --> 00:35:25.040]  各人就要所任去隨意自由的僕人婢女回來
[00:35:25.040 --> 00:35:28.040]  勉強他們仍為僕婢
[00:35:28.040 --> 00:35:31.040]  所以耶和華主說
[00:35:31.040 --> 00:35:33.040]  你們沒有聽從我
[00:35:33.040 --> 00:35:36.040]  各人向弟兄淪舍宣告自由
[00:35:36.040 --> 00:35:40.040]  看啊,我向你們宣告一樣自由
[00:35:40.040 --> 00:35:45.040]  就是你們自由於刀劍飛放瘟疫之下
[00:35:45.040 --> 00:35:50.040]  並且使你們在天下萬國中拋來拋去
[00:35:50.040 --> 00:35:52.040]  這是耶和華說的」
[00:35:52.040 --> 00:35:55.040]  這是很清楚的神指責他們
[00:35:55.040 --> 00:35:59.040]  不只是你們,你們的列祖也沒有遵守我這一條法例
[00:35:59.040 --> 00:36:01.040]  你們只看著眼前的利益
[00:36:01.040 --> 00:36:04.040]  好了,現在你們放走了這些工人
[00:36:04.040 --> 00:36:07.040]  你們要把他們抓回來繼續做你的奴隸
[00:36:07.040 --> 00:36:10.040]  你們就是在褻瀆我的名
[00:36:10.040 --> 00:36:12.040]  你們已經和我納了約
[00:36:12.040 --> 00:36:14.040]  你們現在是違背這個約
[00:36:14.040 --> 00:36:15.040]  神也很幽默
[00:36:15.040 --> 00:36:18.040]  現在我給你們自由的選擇
