
[00:00:00.000 --> 00:00:01.920]  在這幾年間
[00:19:02.800 --> 00:19:04.800]  在教會裡面做事的時候
[00:19:04.800 --> 00:19:06.800]  我們真的是不同的人
[00:19:06.800 --> 00:19:08.800]  不同的背景
[00:19:08.800 --> 00:19:10.800]  有不同的領袖
[00:19:10.800 --> 00:19:12.800]  尤其是在浸信教會當中
[00:19:12.800 --> 00:19:14.800]  更加要忍耐地等待
[00:19:14.800 --> 00:19:18.800]  不是說牧師說什麼你們就聽什麼
[00:19:18.800 --> 00:19:21.800]  是你們要尊重和相信牧師的時候
[00:19:21.800 --> 00:19:24.800]  牧師說什麼我們就聽你的
[00:19:24.800 --> 00:19:26.800]  浸信會是這樣的
[00:19:26.800 --> 00:19:27.800]  一尊重你的時候
[00:19:27.800 --> 00:19:29.800]  尊重到不得了
[00:19:29.800 --> 00:19:30.800]  但是開始要尊重你
[00:19:30.800 --> 00:19:32.800]  要有好的見證
[00:19:32.800 --> 00:19:35.800]  讓你知道牧師是一個怎樣的人
[00:19:35.800 --> 00:19:36.800]  我們怎樣去宣講
[00:19:36.800 --> 00:19:39.800]  於是你們慢慢就會尊重
[00:19:39.800 --> 00:19:41.800]  會聽
[00:19:41.800 --> 00:19:43.800]  這是浸信會的體制
[00:19:43.800 --> 00:19:45.800]  一般人的相處
[00:19:45.800 --> 00:19:47.800]  弟兄姊妹們的相處是怎樣呢?
[00:19:47.800 --> 00:19:49.800]  大家都是要
[00:19:49.800 --> 00:19:51.800]  每個人背景不同
[00:19:51.800 --> 00:19:53.800]  所以無論你有些什麼好的見解
[00:19:53.800 --> 00:19:55.800]  一些好的看法
[00:19:55.800 --> 00:19:57.800]  是要大家等待對方去領袖
[00:19:57.800 --> 00:19:59.800]  要花一段時間
[00:19:59.800 --> 00:20:01.800]  還有更複雜的地方
[00:20:01.800 --> 00:20:02.800]  不是說
[00:20:02.800 --> 00:20:03.800]  哎呀
[00:20:03.800 --> 00:20:06.800]  是在教會裡面大家鬥等就行了
[00:20:06.800 --> 00:20:08.800]  有愛心就鬥等
[00:20:08.800 --> 00:20:09.800]  這樣就想到了
[00:20:09.800 --> 00:20:10.800]  我等你們等我
[00:20:10.800 --> 00:20:11.800]  我等你們等我
[00:20:11.800 --> 00:20:12.800]  我等你們等我
[00:20:12.800 --> 00:20:13.800]  等到天亮了
[00:20:13.800 --> 00:20:15.800]  是不是?
[00:20:15.800 --> 00:20:16.800]  我們是要等待
[00:20:16.800 --> 00:20:18.800]  要等什麼?
[00:20:18.800 --> 00:20:20.800]  神的時機
[00:20:20.800 --> 00:20:23.800]  很多時候我們都忘記了
[00:20:23.800 --> 00:20:25.800]  所以在教會裡面
[00:20:25.800 --> 00:20:27.800]  有愛心的人
[00:20:27.800 --> 00:20:29.800]  他當然會貫徹這種忍耐
[00:20:29.800 --> 00:20:31.800]  等待對方去明白
[00:20:31.800 --> 00:20:32.800]  等待對方去同工
[00:20:32.800 --> 00:20:35.800]  等待神的時機
[00:20:35.800 --> 00:20:37.800]  人的相交也是
[00:20:37.800 --> 00:20:38.800]  是不是?
[00:20:38.800 --> 00:20:40.800]  如果我愛你的話
[00:20:40.800 --> 00:20:42.800]  我就是等待你
[00:20:42.800 --> 00:20:44.800]  我想跟你說出心事
[00:20:44.800 --> 00:20:46.800]  我規勸你
[00:20:46.800 --> 00:20:47.800]  我提醒你
[00:20:47.800 --> 00:20:48.800]  你也是要等待的
[00:20:48.800 --> 00:20:50.800]  如果對方在打瞌睡
[00:20:50.800 --> 00:20:51.800]  昨晚沒睡覺
[00:20:51.800 --> 00:20:52.800]  身體不舒服
[00:20:52.800 --> 00:20:53.800]  你說我很愛你
[00:20:53.800 --> 00:20:54.800]  現在我告訴你
[00:20:54.800 --> 00:20:55.800]  一定要聽
[00:20:55.800 --> 00:20:56.800]  當然不是
[00:20:56.800 --> 00:20:58.800]  要等待對方身體好一點
[00:20:58.800 --> 00:21:00.800]  精神一點
[00:21:00.800 --> 00:21:02.800]  你要等待對方
[00:21:02.800 --> 00:21:03.800]  要等待的
[00:21:03.800 --> 00:21:04.800]  當然
[00:21:04.800 --> 00:21:06.800]  如果是神的時間
[00:21:06.800 --> 00:21:07.800]  要快
[00:21:07.800 --> 00:21:08.800]  你就快一點
[00:21:08.800 --> 00:21:09.800]  神要你慢一點
[00:21:09.800 --> 00:21:11.800]  你就慢一點
[00:21:11.800 --> 00:21:12.800]  總括來說
[00:21:12.800 --> 00:21:13.800]  一個愛心的人
[00:21:13.800 --> 00:21:15.800]  他會忍耐地等待
[00:21:15.800 --> 00:21:18.800]  會等待神的時間
[00:21:18.800 --> 00:21:20.800]  第二方面
[00:21:20.800 --> 00:21:21.800]  一個有愛心的人
[00:21:21.800 --> 00:21:24.800]  他是有恩慈
[00:21:24.800 --> 00:21:27.800]  恩慈的意思是什麼?
[00:21:27.800 --> 00:21:29.800]  恩慈的意思是一種純潔
[00:21:29.800 --> 00:21:31.800]  是沒有私心
[00:21:31.800 --> 00:21:34.800]  不會別有用心
[00:21:34.800 --> 00:21:36.800]  不是有機心
[00:21:36.800 --> 00:21:38.800]  是一種utility的心
[00:21:38.800 --> 00:21:39.800]  不是
[00:21:39.800 --> 00:21:41.800]  意思就是說
[00:21:41.800 --> 00:21:45.800]  雖然你對我來說
[00:21:45.800 --> 00:21:50.800]  我不會覺得你是我的好朋友
[00:21:50.800 --> 00:21:52.800]  或者我很喜歡你
[00:21:52.800 --> 00:21:55.800]  或者如果我對你好的話
[00:21:55.800 --> 00:21:57.800]  你對我沒什麼好處
[00:21:57.800 --> 00:22:00.800]  但一個很單純的人就不會這樣看
[00:22:00.800 --> 00:22:02.800]  雖然你對我沒什麼好處
[00:22:02.800 --> 00:22:04.800]  雖然你對我沒什麼吸引力
[00:22:04.800 --> 00:22:07.800]  可以做朋友
[00:22:07.800 --> 00:22:08.800]  可以深交
[00:22:08.800 --> 00:22:12.800]  但是,愛嗎?
[00:22:12.800 --> 00:22:14.800]  神叫我們彼此相愛嗎?
[00:22:14.800 --> 00:22:17.800]  所以,我就很單純地
[00:22:17.800 --> 00:22:18.800]  去接待你
[00:22:18.800 --> 00:22:19.800]  和你相交
[00:22:19.800 --> 00:22:22.800]  當然,我們享受的愛有深淺之分
[00:22:22.800 --> 00:22:24.800]  但無論如何
[00:22:24.800 --> 00:22:26.800]  我都對你會愛
[00:22:26.800 --> 00:22:27.800]  很單純的
[00:22:27.800 --> 00:22:28.800]  沒有計算的
[00:22:28.800 --> 00:22:30.800]  不是私心
[00:22:30.800 --> 00:22:32.800]  這就是神對我們的愛
[00:22:32.800 --> 00:22:34.800]  你說是不是呢?
[00:22:34.800 --> 00:22:37.800]  所以,當我們見到有愛心的時候
[00:22:37.800 --> 00:22:40.800]  按著哥倫多前書十三章
[00:22:40.800 --> 00:22:43.800]  恆久忍耐,又有恩慈
[00:22:43.800 --> 00:22:46.800]  這是我們愛心的實踐
[00:22:46.800 --> 00:22:48.800]  如果城鎮家
[00:22:48.800 --> 00:22:50.800]  弟兄姊妹們有神的恩慈
[00:22:50.800 --> 00:22:51.800]  多好呢
[00:22:51.800 --> 00:22:53.800]  個個都是忍耐地等待
[00:22:53.800 --> 00:22:55.800]  又有恩慈
[00:22:55.800 --> 00:22:57.800]  多美麗
[00:22:57.800 --> 00:22:59.800]  接著保羅說
[00:22:59.800 --> 00:23:01.800]  以下的八項
[00:23:01.800 --> 00:23:03.800]  就是沒有愛心的表現
[00:23:03.800 --> 00:23:06.800]  愛是不疾度
[00:23:06.800 --> 00:23:09.800]  愛是不自誇
[00:23:09.800 --> 00:23:11.800]  不張狂
[00:23:11.800 --> 00:23:13.800]  不疾度的意思就是
[00:23:13.800 --> 00:23:15.800]  不要去比較
[00:23:15.800 --> 00:23:17.800]  不要去增敬
[00:23:17.800 --> 00:23:19.800]  不要被疾度的火焚燒
[00:23:19.800 --> 00:23:21.800]  這是針對在第三章
[00:23:21.800 --> 00:23:23.800]  保羅所說哥倫多教會的人
[00:23:23.800 --> 00:23:25.800]  他們當中有疾度
[00:23:25.800 --> 00:23:26.800]  有紛爭
[00:23:26.800 --> 00:23:30.800]  保羅說這些是屬於肉體的
[00:23:30.800 --> 00:23:32.800]  這些是疾度
[00:23:32.800 --> 00:23:37.800]  白雪公主的故事描述得很好
[00:23:37.800 --> 00:23:40.800]  白雪公主裡面的皇后
[00:23:40.800 --> 00:23:41.800]  對著魔鏡說
[00:23:41.800 --> 00:23:43.800]  魔鏡,魔鏡,魔鏡
[00:23:43.800 --> 00:23:47.800]  這個世界上最美麗的人是誰
[00:23:47.800 --> 00:23:49.800]  白雪公主的皇后
[00:23:49.800 --> 00:23:52.800]  她想知道的不是我美不美麗
[00:23:52.800 --> 00:23:55.800]  我是要做最美麗的那個
[00:23:55.800 --> 00:23:58.800]  如果有哪些人比我美麗的話
[00:23:58.800 --> 00:24:00.800]  我是不喜歡的
[00:24:00.800 --> 00:24:02.800]  他跟我競爭的話
[00:24:02.800 --> 00:24:04.800]  我要使他失敗
[00:24:04.800 --> 00:24:06.800]  我會和其他人聯手
[00:24:06.800 --> 00:24:08.800]  將他砌低
[00:24:08.800 --> 00:24:13.800]  我要使他跌倒在眾人的面前
[00:24:13.800 --> 00:24:15.800]  這個就是疾度
[00:24:15.800 --> 00:24:17.800]  拖到小雪有事
[00:24:17.800 --> 00:24:18.800]  我們都是會這樣
[00:24:18.800 --> 00:24:20.800]  只是不記得
[00:24:20.800 --> 00:24:21.800]  如果有愛心的人
[00:24:21.800 --> 00:24:22.800]  他不會有疾度
[00:24:22.800 --> 00:24:24.800]  一個有疾度的人是不是有愛心呢
[00:24:24.800 --> 00:24:26.800]  這個我們要想一想
[00:24:26.800 --> 00:24:28.800]  接著保羅說
[00:24:28.800 --> 00:24:31.800]  有愛心的人不自誇
[00:24:31.800 --> 00:24:35.800]  不自誇就是不要自視過高
[00:24:35.800 --> 00:24:37.800]  保羅在第四章說到
[00:24:37.800 --> 00:24:38.800]  哥倫多的教會
[00:24:38.800 --> 00:24:40.800]  就說有些人自視過高
[00:24:40.800 --> 00:24:41.800]  自己很聰明
[00:24:41.800 --> 00:24:43.800]  所以保羅這樣寫
[00:24:43.800 --> 00:24:47.800]  使你與人不同的是誰呢
[00:24:47.800 --> 00:24:48.800]  你所有的
[00:24:48.800 --> 00:24:51.800]  是哪一樣東西不是領受的呢
[00:24:51.800 --> 00:24:53.800]  如果是領受的
[00:24:53.800 --> 00:24:55.800]  為什麼會自誇
[00:24:55.800 --> 00:24:59.800]  彷彿不是領受得來的嗎
[00:24:59.800 --> 00:25:02.800]  在哥倫多教會的人很有恩賜
[00:25:02.800 --> 00:25:04.800]  以為是我
[00:25:04.800 --> 00:25:05.800]  是我行的
[00:25:05.800 --> 00:25:07.800]  保羅說你不要自誇
[00:25:07.800 --> 00:25:10.800]  一切都是神給你的
[00:25:10.800 --> 00:25:11.800]  是領受而來的
[00:25:11.800 --> 00:25:12.800]  要知道
[00:25:12.800 --> 00:25:14.800]  接著保羅說不要張狂
[00:25:14.800 --> 00:25:16.800]  愛心的人不會張狂
[00:25:16.800 --> 00:25:17.800]  英文就說
[00:25:17.800 --> 00:25:20.800]  有愛心的人不會puff up
[00:25:20.800 --> 00:25:23.800]  在第四章第五章
[00:25:23.800 --> 00:25:25.800]  保羅說到有些人
[00:25:25.800 --> 00:25:26.800]  以為自己很有學問
[00:25:26.800 --> 00:25:27.800]  很有知識
[00:25:27.800 --> 00:25:29.800]  在puff up
[00:25:29.800 --> 00:25:31.800]  在自吹自擂
[00:25:31.800 --> 00:25:34.800]  要表現給眾弟兄姊妹們知道
[00:25:34.800 --> 00:25:36.800]  你看我多有才學
[00:25:36.800 --> 00:25:39.800]  我多有恩賜
[00:25:39.800 --> 00:25:43.800]  這個正如伊索寓言的青蛙
[00:25:43.800 --> 00:25:45.800]  一段的吹去
[00:25:45.800 --> 00:25:48.800]  一不斷的去膨脹自己
[00:25:48.800 --> 00:25:50.800]  最終是怎樣
[00:25:50.800 --> 00:25:52.800]  一定是爆煲的
[00:25:52.800 --> 00:25:54.800]  接著第五節
[00:25:54.800 --> 00:25:55.800]  接著再說
[00:25:55.800 --> 00:25:57.800]  有愛心的人
[00:25:57.800 --> 00:26:00.800]  是不做害羞的事
[00:26:00.800 --> 00:26:04.800]  不求自己的益處
[00:26:04.800 --> 00:26:07.800]  不輕易發怒
[00:26:07.800 --> 00:26:10.800]  不計算人的惡
[00:26:10.800 --> 00:26:12.800]  不知道你們背不背得到
[00:26:12.800 --> 00:26:14.800]  不做害羞的事
[00:26:14.800 --> 00:26:16.800]  不求自己的益處
[00:26:16.800 --> 00:26:18.800]  不輕易發怒
[00:26:18.800 --> 00:26:21.800]  不計算人的惡
[00:26:21.800 --> 00:26:24.800]  什麼叫做不做害羞的事呢
[00:26:24.800 --> 00:26:28.800]  意思就是不要做一些沒禮貌的事情
[00:26:28.800 --> 00:26:31.800]  不要做一些醜死怪的事情
[00:26:31.800 --> 00:26:33.800]  在當時的教會當中
[00:26:33.800 --> 00:26:35.800]  什麼叫做沒禮貌
[00:26:35.800 --> 00:26:37.800]  醜死怪的事情呢
[00:26:37.800 --> 00:26:38.800]  就是有些姐妹
[00:26:38.800 --> 00:26:39.800]  她們應該蒙頭
[00:26:39.800 --> 00:26:41.800]  她們不蒙頭
[00:26:41.800 --> 00:26:43.800]  但其實重點不是在蒙頭方面
[00:26:43.800 --> 00:26:44.800]  因為文化不同
[00:26:44.800 --> 00:26:47.800]  現在我們的姐妹都不蒙頭
[00:26:47.800 --> 00:26:51.800]  那時候一般來說
[00:26:51.800 --> 00:26:52.800]  穿衣服的方式
[00:26:52.800 --> 00:26:54.800]  女士蒙頭比較好
[00:26:54.800 --> 00:26:55.800]  好了
[00:26:55.800 --> 00:26:56.800]  這反而次要
[00:26:56.800 --> 00:26:58.800]  最主要是一群女士
[00:26:58.800 --> 00:27:02.800]  在那裏爭論寓言
[00:27:02.800 --> 00:27:04.800]  在那裏爭論
[00:27:04.800 --> 00:27:07.800]  還有在主餐的時候
[00:27:07.800 --> 00:27:09.800]  有些有錢的人說
[00:27:09.800 --> 00:27:11.800]  窮的不用等他們
[00:27:11.800 --> 00:27:14.800]  但窮的人還沒下班
[00:27:14.800 --> 00:27:15.800]  還沒來
[00:27:15.800 --> 00:27:17.800]  不用等他們
[00:27:17.800 --> 00:27:19.800]  這些是醜死怪的事情
[00:27:19.800 --> 00:27:22.800]  還有一些人
[00:27:22.800 --> 00:27:24.800]  在宣講的時候
[00:27:24.800 --> 00:27:27.800]  他們在背後喋喋不休
[00:27:27.800 --> 00:27:28.800]  自言自語
[00:27:28.800 --> 00:27:29.800]  一起議論
[00:27:29.800 --> 00:27:31.800]  不知道在說什麼
[00:27:31.800 --> 00:27:33.800]  保羅說這些
[00:27:33.800 --> 00:27:34.800]  聽著
[00:27:34.800 --> 00:27:36.800]  是醜死怪的事情
[00:27:36.800 --> 00:27:39.800]  是沒禮貌的事情
[00:27:39.800 --> 00:27:41.800]  有愛心的人
[00:27:41.800 --> 00:27:43.800]  他不會做這些事情
[00:27:43.800 --> 00:27:44.800]  有愛心的人
[00:27:44.800 --> 00:27:48.800]  在我們城鎮不會做這些事情
[00:27:48.800 --> 00:27:49.800]  背後是這個意思
[00:27:49.800 --> 00:27:50.800]  接著保羅說
[00:27:50.800 --> 00:27:51.800]  有愛心的人
[00:27:51.800 --> 00:27:54.800]  不求自己的益處
[00:27:54.800 --> 00:27:56.800]  什麼是求自己的益處
[00:27:56.800 --> 00:27:58.800]  英文是self interest
[00:27:58.800 --> 00:27:59.800]  什麼是self interest
[00:27:59.800 --> 00:28:00.800]  那個self
[00:28:00.800 --> 00:28:01.800]  那個自己
[00:28:01.800 --> 00:28:04.800]  那個自我
[00:28:04.800 --> 00:28:05.800]  我們都知道
[00:28:05.800 --> 00:28:07.800]  我們和哥倫多教會的人
[00:28:07.800 --> 00:28:08.800]  都是很多時候
[00:28:08.800 --> 00:28:09.800]  我們的大忌
[00:28:09.800 --> 00:28:11.800]  我們的問題
[00:28:11.800 --> 00:28:12.800]  做牧師也是
[00:28:12.800 --> 00:28:14.800]  做你們也是
[00:28:14.800 --> 00:28:15.800]  我們很大的問題
[00:28:15.800 --> 00:28:17.800]  就是我們的self
[00:28:17.800 --> 00:28:19.800]  我們自我
[00:28:19.800 --> 00:28:21.800]  我們求自己的益處
[00:28:21.800 --> 00:28:24.800]  我們要控制別人
[00:28:24.800 --> 00:28:25.800]  我們要所有人
[00:28:25.800 --> 00:28:28.800]  跟著我們的方式去做事
[00:28:28.800 --> 00:28:31.800]  跟著我們的說法去辦事
[00:28:31.800 --> 00:28:33.800]  你的思想是不是
[00:28:33.800 --> 00:28:34.800]  在家庭裡面
[00:28:34.800 --> 00:28:36.800]  夫婦的關係
[00:28:36.800 --> 00:28:37.800]  有些時候
[00:28:37.800 --> 00:28:39.800]  都是看誰控制誰
[00:28:39.800 --> 00:28:42.800]  是不是
[00:28:42.800 --> 00:28:43.800]  父母子女的關係
[00:28:43.800 --> 00:28:44.800]  也是
[00:28:44.800 --> 00:28:46.800]  看誰控制誰
[00:28:46.800 --> 00:28:49.800]  人世間一講power
[00:28:49.800 --> 00:28:50.800]  講權力
[00:28:50.800 --> 00:28:54.800]  都是誰控制誰
[00:28:54.800 --> 00:28:56.800]  有愛心的人
[00:28:56.800 --> 00:28:58.800]  不會求自己的益處
[00:28:58.800 --> 00:29:01.800]  不會在這裡要控制別人
[00:29:01.800 --> 00:29:03.800]  不會強迫所有人
[00:29:03.800 --> 00:29:08.800]  都要跟著自己做事的方式
[00:29:08.800 --> 00:29:10.800]  有愛心的人
[00:29:10.800 --> 00:29:15.800]  是不輕易發牢
[00:29:15.800 --> 00:29:16.800]  發牢的意思就是說
[00:29:16.800 --> 00:29:18.800]  將事情尖銳化
[00:29:18.800 --> 00:29:20.800]  很情緒化
[00:29:20.800 --> 00:29:21.800]  尖銳化的事情
[00:29:21.800 --> 00:29:22.800]  當你自我的利益
[00:29:22.800 --> 00:29:24.800]  你的self interest被冒犯
[00:29:24.800 --> 00:29:27.800]  你就會發火
[00:29:27.800 --> 00:29:28.800]  有愛心的人
[00:29:28.800 --> 00:29:31.800]  是不計算人的惡
[00:29:31.800 --> 00:29:34.800]  計算人的惡是什麼
[00:29:34.800 --> 00:29:36.800]  算賬
[00:29:36.800 --> 00:29:38.800]  就是會計
[00:29:38.800 --> 00:29:40.800]  登記
[00:29:40.800 --> 00:29:42.800]  哦
[00:29:42.800 --> 00:29:44.800]  這位弟兄
[00:29:44.800 --> 00:29:46.800]  你們想考慮他
[00:29:46.800 --> 00:29:48.800]  是不是
[00:29:48.800 --> 00:29:50.800]  他現在好像OK
[00:29:50.800 --> 00:29:53.800]  三年前他不行的
[00:29:53.800 --> 00:29:55.800]  三年前他不是很行的
[00:29:55.800 --> 00:29:56.800]  我還聽說過
[00:29:56.800 --> 00:29:58.800]  他不是三年前不行的
[00:29:58.800 --> 00:30:02.800]  他十年前已經是不行的
[00:30:02.800 --> 00:30:04.800]  你不相信我嗎
[00:30:04.800 --> 00:30:08.800]  他二十五年前已經是這樣了
[00:30:08.800 --> 00:30:10.800]  所以不可以選擇他
[00:30:10.800 --> 00:30:12.800]  不可以的
[00:30:12.800 --> 00:30:16.800]  他二十五年前就是這樣了
[00:30:16.800 --> 00:30:17.800]  你們想是不是
[00:30:17.800 --> 00:30:19.800]  我們都會這樣
[00:30:19.800 --> 00:30:20.800]  沒錯
[00:30:20.800 --> 00:30:21.800]  有些人二十五年前是這樣
[00:30:21.800 --> 00:30:22.800]  今天也是這樣
[00:30:22.800 --> 00:30:24.800]  這些情況很多
[00:30:24.800 --> 00:30:26.800]  但也有情況
[00:30:26.800 --> 00:30:28.800]  經過主的救贖
[00:30:28.800 --> 00:30:31.800]  那些人真心實意的悔改
[00:30:31.800 --> 00:30:33.800]  二十五年前是很差
[00:30:33.800 --> 00:30:36.800]  但今天的他已經蒙恩得救
[00:30:36.800 --> 00:30:37.800]  真的改變
[00:30:37.800 --> 00:30:40.800]  而且有悔改的異行
[00:30:40.800 --> 00:30:42.800]  成為他生命的見證
[00:30:42.800 --> 00:30:45.800]  但很多時候我們不會看的
[00:30:45.800 --> 00:30:47.800]  二十五年前是這樣
[00:30:47.800 --> 00:30:49.800]  就是這樣
[00:30:49.800 --> 00:30:51.800]  有愛心的人
[00:30:51.800 --> 00:30:54.800]  是不會計算人的惡
[00:30:54.800 --> 00:30:55.800]  有愛心的人
[00:30:55.800 --> 00:30:57.800]  不喜歡不義
[00:30:57.800 --> 00:31:00.800]  這個義的意思是指什麼呢
[00:31:00.800 --> 00:31:04.800]  是指當時哥倫多教會當中不義的事情
[00:31:04.800 --> 00:31:05.800]  不義的事情是什麼呢
[00:31:05.800 --> 00:31:06.800]  就是訴訟的事情
[00:31:06.800 --> 00:31:08.800]  是什麼訴訟的事情
[00:31:08.800 --> 00:31:11.800]  就是將弟兄姊妹們的問題
[00:31:11.800 --> 00:31:13.800]  拿到法庭那裡
[00:31:13.800 --> 00:31:16.800]  拿到法庭那裡是一個問題
[00:31:16.800 --> 00:31:18.800]  最大的問題是什麼呢
[00:31:18.800 --> 00:31:19.800]  你告人的時候
[00:31:19.800 --> 00:31:22.800]  你告到他死
[00:31:22.800 --> 00:31:25.800]  那你會不擇手段
[00:31:25.800 --> 00:31:27.800]  將故事放大縮小
[00:31:27.800 --> 00:31:29.800]  去扭曲
[00:31:29.800 --> 00:31:31.800]  告到他死為止
[00:31:31.800 --> 00:31:35.800]  保羅說這是不公義的事情
[00:31:35.800 --> 00:31:39.800]  不義的事情
[00:31:39.800 --> 00:31:41.800]  接著保羅說
[00:31:41.800 --> 00:31:44.800]  只喜歡真理
[00:31:44.800 --> 00:31:46.800]  什麼叫只喜歡真理呢
[00:31:46.800 --> 00:31:50.800]  真理就是活在神的正義當中
[00:31:50.800 --> 00:31:52.800]  就是不喜歡不義
[00:31:52.800 --> 00:31:54.800]  真理的意思是什麼呢
[00:31:54.800 --> 00:31:57.800]  真理如果按上文下理去解釋
[00:31:57.800 --> 00:32:01.800]  就是一種關係當中的愛
[00:32:01.800 --> 00:32:05.800]  真理不是一些命題
[00:32:05.800 --> 00:32:06.800]  不是一些道理
[00:32:06.800 --> 00:32:08.800]  不是單單一些原則
[00:32:08.800 --> 00:32:09.800]  更高的是什麼呢
[00:32:09.800 --> 00:32:13.800]  真理更高的是關係當中的愛
[00:32:13.800 --> 00:32:16.800]  這個人世間最真最善最美
[00:32:16.800 --> 00:32:17.800]  最真的是什麼
[00:32:17.800 --> 00:32:19.800]  人和神的關係
[00:32:19.800 --> 00:32:21.800]  最真的是什麼
[00:32:21.800 --> 00:32:23.800]  人和人的關係
[00:32:23.800 --> 00:32:27.800]  思想一下祖堂的弟兄姊妹們
[00:32:27.800 --> 00:32:28.800]  他們比我們年輕
[00:32:28.800 --> 00:32:31.800]  他們還有很多事情要追求
[00:32:31.800 --> 00:32:35.800]  我們都開始去到另一個轉捩點
[00:32:35.800 --> 00:32:37.800]  不知道有沒有這樣的體會呢
[00:32:37.800 --> 00:32:40.800]  不知道有沒有認識過一些很有錢的人
[00:32:40.800 --> 00:32:43.800]  很有成就的人
[00:32:43.800 --> 00:32:46.800]  有知識的諾貝爾得主呢
[00:32:46.800 --> 00:32:48.800]  有錢的
[00:32:48.800 --> 00:32:52.800]  接近李嘉誠的身家呢
[00:32:52.800 --> 00:32:53.800]  我不是在說李嘉誠
[00:32:53.800 --> 00:32:54.800]  我不認識他
[00:32:54.800 --> 00:32:56.800]  但有些很有錢的人
[00:32:56.800 --> 00:32:58.800]  去到差不多的時候
[00:32:58.800 --> 00:33:00.800]  你問他最重要的是什麼
[00:33:00.800 --> 00:33:02.800]  最真的是什麼
[00:33:02.800 --> 00:33:04.800]  最真的是愛
[00:33:04.800 --> 00:33:06.800]  不是那些錢
[00:33:06.800 --> 00:33:08.800]  不是那些名不是那些權
[00:33:08.800 --> 00:33:10.800]  到了某個階段你會知道
[00:33:10.800 --> 00:33:12.800]  反駁歸真
[00:33:12.800 --> 00:33:15.800]  最重要就是人間的愛
[00:33:15.800 --> 00:33:16.800]  家人的愛
[00:33:16.800 --> 00:33:18.800]  朋友的愛
[00:33:18.800 --> 00:33:20.800]  對我們基督徒來說
[00:33:20.800 --> 00:33:22.800]  這些都是非常重要
[00:33:22.800 --> 00:33:26.800]  更重要的是神的愛
[00:33:26.800 --> 00:33:29.800]  這個是最根本
[00:33:29.800 --> 00:33:31.800]  所以真理的意思
[00:33:31.800 --> 00:33:34.800]  就是一種關係當中的愛
[00:33:34.800 --> 00:33:36.800]  第七節
[00:33:36.800 --> 00:33:37.800]  凡事包容
[00:33:37.800 --> 00:33:38.800]  凡事相信
[00:33:38.800 --> 00:33:40.800]  凡事盼望
[00:33:40.800 --> 00:33:42.800]  凡事忍耐
[00:33:42.800 --> 00:33:44.800]  這個都是很強烈的說法
[00:33:44.800 --> 00:33:47.800]  但原本的文字更強烈
[00:33:47.800 --> 00:33:50.800]  因為這個翻譯為never
[00:33:50.800 --> 00:33:51.800]  never
[00:33:51.800 --> 00:33:52.800]  never
[00:33:52.800 --> 00:33:54.800]  never
[00:33:54.800 --> 00:33:56.800]  凡事包容就是說
[00:33:56.800 --> 00:33:59.800]  是樂此不疲的包容
[00:33:59.800 --> 00:34:03.800]  凡事相信就永遠不會失去信心
[00:34:03.800 --> 00:34:07.800]  凡事盼望就永不窮盡的盼望
[00:34:07.800 --> 00:34:11.800]  凡事忍耐就永不放棄
[00:34:11.800 --> 00:34:18.800]  愛是凡事忍耐是永不放棄
[00:34:18.800 --> 00:34:19.800]  never
[00:34:19.800 --> 00:34:22.800]  你看多強烈多重要
[00:34:22.800 --> 00:34:24.800]  這個never永不放棄
[00:34:24.800 --> 00:34:30.800]  就是指一種永不止息的愛
[00:34:30.800 --> 00:34:32.800]  愛是永不止息的
[00:34:32.800 --> 00:34:34.800]  因為耶穌基督的愛
[00:34:34.800 --> 00:34:38.800]  是永遠不會放棄我們的
[00:34:38.800 --> 00:34:40.800]  耶穌基督愛我們
[00:34:40.800 --> 00:34:43.800]  愛到底
[00:34:43.800 --> 00:34:45.800]  頂姐妹們
[00:34:45.800 --> 00:34:47.800]  很希望你們能夠在今天晚上
[00:34:47.800 --> 00:34:50.800]  有時間的在祈禱之前
[00:34:50.800 --> 00:34:52.800]  臨上午之前
[00:34:52.800 --> 00:34:55.800]  將幾個經文嘗試記起來
[00:34:55.800 --> 00:34:58.800]  印記在你的心靈裡面
[00:34:58.800 --> 00:34:59.800]  總括來說
[00:34:59.800 --> 00:35:03.800]  愛是生活的方式
[00:35:03.800 --> 00:35:06.800]  愛是我們侍奉的規範
[00:35:06.800 --> 00:35:09.800]  愛是我們生命
[00:35:09.800 --> 00:35:12.800]  我們能夠領受神給的恩賜
[00:35:12.800 --> 00:35:15.800]  我們用神給我們恩賜的規範
[00:35:15.800 --> 00:35:18.800]  一個被聖靈充滿的人
[00:35:18.800 --> 00:35:21.800]  他必然有愛
[00:35:21.800 --> 00:35:23.800]  你說是不是?
[00:35:23.800 --> 00:35:25.800]  一個被聖靈充滿的人
[00:35:25.800 --> 00:35:27.800]  必然有愛
[00:35:27.800 --> 00:35:29.800]  必然會關心人
[00:35:29.800 --> 00:35:32.800]  必然會尊重人
[00:35:32.800 --> 00:35:34.800]  一個沒有愛心的人
[00:35:34.800 --> 00:35:36.800]  一個沒有愛心的人
[00:35:36.800 --> 00:35:40.800]  你說他有沒有聖靈充滿?
[00:35:40.800 --> 00:35:41.800]  相反來說
[00:35:41.800 --> 00:35:44.800]  他的答案是很明顯的
[00:35:44.800 --> 00:35:46.800]  有一個酗酒的老翁
