
[00:00:00.000 --> 00:00:03.160]  好 今天我們會繼續約翰醫書系列
[00:22:58.160 --> 00:23:01.080]  然後他也是帶了這兩樣的證件
[00:23:01.080 --> 00:23:03.160]  結果在過關的時候
[00:23:03.160 --> 00:23:04.240]  檢查他的證件的時候
[00:23:04.240 --> 00:23:05.920]  發現他過不了
[00:23:05.920 --> 00:23:06.560]  為什麼呢
[00:23:06.560 --> 00:23:10.760]  因為他的身份證是沒有照片的
[00:23:10.760 --> 00:23:14.840]  小孩凡11歲以下的身份證是沒有照片的
[00:23:14.840 --> 00:23:16.760]  他說你要用來出境的話
[00:23:16.760 --> 00:23:18.840]  一定要有照片的證件
[00:23:18.840 --> 00:23:19.840]  身份證沒有照片
[00:23:19.840 --> 00:23:21.280]  所以你過不了
[00:23:21.280 --> 00:23:22.640]  當時慘了
[00:23:22.640 --> 00:23:24.200]  我想我那麼辛苦
[00:23:24.200 --> 00:23:25.640]  最後才抽到這個名額
[00:23:25.640 --> 00:23:27.280]  結果過不去
[00:23:27.280 --> 00:23:30.040]  最後一步過不去怎麼辦
[00:23:30.040 --> 00:23:31.440]  那我就很慌張
[00:23:31.440 --> 00:23:34.880]  我就在所有的證件裡面找...
[00:23:34.880 --> 00:23:37.760]  結果找到另外一個證件
[00:23:37.760 --> 00:23:38.960]  就是回港證
[00:23:38.960 --> 00:23:42.080]  那個回港證有他的照片
[00:23:42.080 --> 00:23:44.560]  我不知道為什麼我會帶了那個證件
[00:23:44.560 --> 00:23:46.640]  其實我沒有想要帶這個
[00:23:46.640 --> 00:23:49.320]  但是結果就發現我有帶那個
[00:23:49.320 --> 00:23:52.480]  結果最後很順利就過了
[00:23:52.480 --> 00:23:53.680]  驚險的一刻
[00:23:53.680 --> 00:23:59.040]  我相信這個也是神對我信心的一個操練和保守
[00:23:59.040 --> 00:24:03.040]  很多時候我們都面對這種的信心的挑戰
[00:24:03.040 --> 00:24:05.920]  也面對世界給我們的一些的法則
[00:24:05.920 --> 00:24:06.840]  有不同
[00:24:06.840 --> 00:24:09.440]  那我們怎樣去得勝呢
[00:24:09.440 --> 00:24:11.280]  在這裡強調
[00:24:11.280 --> 00:24:15.240]  不是因為我們怎麼樣好
[00:24:15.240 --> 00:24:16.880]  或者我們信心怎樣足夠
[00:24:16.880 --> 00:24:17.480]  所以得勝
[00:24:17.480 --> 00:24:18.840]  乃是因為什麼呢
[00:24:18.840 --> 00:24:21.160]  祂所強調的是
[00:24:21.160 --> 00:24:25.160]  那個令你得勝的
[00:24:25.160 --> 00:24:28.520]  祂強調的不是得勝者
[00:24:28.520 --> 00:24:33.240]  乃是強調了使我們可以得勝的那個神聖的生命
[00:24:33.240 --> 00:24:34.880]  就是神的兒子
[00:24:34.880 --> 00:24:36.440]  就是耶穌基督
[00:24:36.440 --> 00:24:39.920]  因著祂我們可以得勝
[00:24:39.920 --> 00:24:42.240]  所以在第五節說
[00:24:42.240 --> 00:24:44.120]  勝過世界的是誰呢
[00:24:44.120 --> 00:24:48.080]  不是那信耶穌是神兒子的嗎
[00:24:48.080 --> 00:24:52.280]  祂所強調的是那個讓你得勝的那一位
[00:24:52.280 --> 00:24:54.520]  不是強調得勝者
[00:24:54.520 --> 00:24:56.960]  我們再看第二段
[00:24:56.960 --> 00:24:58.080]  接著第二段
[00:24:58.080 --> 00:25:00.360]  祂講了三重的見證
[00:25:00.360 --> 00:25:01.680]  證明什麼呢
[00:25:01.680 --> 00:25:04.520]  證明耶穌是神的兒子
[00:25:04.520 --> 00:25:08.440]  這一件事情是非常真實可靠的
[00:25:08.440 --> 00:25:10.360]  約翰要強調的就是
[00:25:10.360 --> 00:25:12.520]  耶穌是神的兒子
[00:25:12.520 --> 00:25:14.560]  耶穌是神
[00:25:14.560 --> 00:25:15.920]  耶穌是基督
[00:25:15.920 --> 00:25:18.040]  那怎樣證明這一點呢
[00:25:18.040 --> 00:25:20.760]  接下來這一段就講了三重的見證
[00:25:20.760 --> 00:25:23.320]  來證明這個事實
[00:25:23.320 --> 00:25:25.040]  這裡的關鍵詞是
[00:25:25.040 --> 00:25:28.960]  聖靈水和血
[00:25:28.960 --> 00:25:29.840]  大家留意
[00:25:29.840 --> 00:25:32.320]  一開始約翰說
[00:25:32.320 --> 00:25:36.240]  這藉著水和血而來的就是
[00:25:36.240 --> 00:25:39.080]  耶穌基督不是單用水
[00:25:39.080 --> 00:25:42.080]  乃是用水又用血
[00:25:42.080 --> 00:25:43.000]  你留意
[00:25:43.000 --> 00:25:44.680]  祂一開始說
[00:25:44.680 --> 00:25:47.120]  不是單用水
[00:25:47.120 --> 00:25:49.760]  乃是用水又用血
[00:25:49.760 --> 00:25:54.880]  那證明祂想強調的是什麼呢
[00:25:54.880 --> 00:25:57.320]  祂是強調水還是強調血
[00:25:57.320 --> 00:26:01.800]  還是兩個都強調
[00:26:01.800 --> 00:26:03.760]  祂特別說不是單用水
[00:26:03.760 --> 00:26:04.760]  那意思就是說
[00:26:04.760 --> 00:26:08.360]  有人覺得只是用水
[00:26:08.360 --> 00:26:09.960]  言外基義就是這個
[00:26:09.960 --> 00:26:11.360]  有人覺得只是用水
[00:26:11.360 --> 00:26:12.840]  但是祂強調
[00:26:12.840 --> 00:26:15.840]  不是只藉著水
[00:26:15.840 --> 00:26:18.320]  也藉著血而來
[00:26:18.320 --> 00:26:20.120]  意思是什麼呢
[00:26:20.120 --> 00:26:22.000]  又回到這個經文大的背景
[00:26:22.000 --> 00:26:23.880]  就是諾斯底主義
[00:26:23.880 --> 00:26:27.440]  他們認為耶穌基督只是一個人
[00:26:27.440 --> 00:26:29.400]  祂在受盡的時候
[00:26:29.400 --> 00:26:32.360]  受盡就是這個水裡
[00:26:32.360 --> 00:26:34.840]  受盡的時候才有了神性
[00:26:34.840 --> 00:26:36.040]  我們知道耶穌受盡的時候
[00:26:36.040 --> 00:26:37.000]  出現什麼事情
[00:26:37.000 --> 00:26:41.040]  聖靈降臨在祂身上
[00:26:41.040 --> 00:26:42.760]  然後呢
[00:26:42.760 --> 00:26:43.920]  還有天上有聲音說
[00:26:43.920 --> 00:26:44.760]  這是我的愛子
[00:26:44.760 --> 00:26:45.560]  我所喜悅的
[00:26:45.560 --> 00:26:46.400]  對不對
[00:26:46.400 --> 00:26:49.080]  然後他們認為
[00:26:49.080 --> 00:26:49.960]  在那個時候
[00:26:49.960 --> 00:26:51.480]  耶穌才有了神性
[00:26:51.480 --> 00:26:54.440]  而在耶穌被釘十字架的時候
[00:26:54.440 --> 00:26:56.920]  這個神性就離開祂了
[00:26:56.920 --> 00:26:59.160]  然後死在十字架上面
[00:26:59.160 --> 00:27:01.080]  那個不是上帝
[00:27:01.080 --> 00:27:02.160]  不是神的兒子
[00:27:02.160 --> 00:27:03.760]  乃只是一個普通人
[00:27:03.760 --> 00:27:04.840]  耶穌
[00:27:04.840 --> 00:27:06.320]  因為在祂釘十字架的時候
[00:27:06.320 --> 00:27:08.320]  這個神性已經離開祂了
[00:27:08.320 --> 00:27:12.000]  所以約翰要反對異端的這種說法
[00:27:12.000 --> 00:27:13.080]  他要強調
[00:27:13.080 --> 00:27:16.680]  耶穌祂不是只是藉著水
[00:27:16.680 --> 00:27:19.240]  也藉著血來顯明
[00:27:19.240 --> 00:27:20.440]  祂是神的兒子
[00:27:20.440 --> 00:27:21.880]  也就是說
[00:27:21.880 --> 00:27:24.320]  祂被釘在十字架上面
[00:27:24.320 --> 00:27:28.800]  是一件非常真實的歷史事件
[00:27:28.800 --> 00:27:31.320]  也是祂作為彌賽亞
[00:27:31.320 --> 00:27:33.920]  祂要完成神給祂的使命的
[00:27:33.920 --> 00:27:36.800]  一個很重要的標誌
[00:27:36.800 --> 00:27:40.800]  不是只是水受盡的時候
[00:27:40.800 --> 00:27:42.520]  乃是也藉著祂的血
[00:27:42.520 --> 00:27:46.040]  祂釘十字架是一件非常重要的事情
[00:27:46.040 --> 00:27:47.680]  祂強調的是
[00:27:47.680 --> 00:27:49.640]  耶穌被釘十字架
[00:27:49.640 --> 00:27:53.160]  這個救贖的事件是重要的
[00:27:53.160 --> 00:27:56.640]  而且是非常真實的
[00:27:56.640 --> 00:28:01.520]  在這裡我們也看到
[00:28:01.520 --> 00:28:03.240]  除了水和血
[00:28:03.240 --> 00:28:06.120]  祂這裡還講到聖靈
[00:28:06.120 --> 00:28:08.920]  聖靈怎樣做見證呢?
[00:28:08.920 --> 00:28:11.040]  我們知道在耶穌受盡的時候
[00:28:11.040 --> 00:28:11.960]  剛才也講了
[00:28:11.960 --> 00:28:14.360]  就是有聖靈從天上
[00:28:14.360 --> 00:28:18.080]  由鴿子降下來在祂的身上
[00:28:18.080 --> 00:28:22.160]  然後在祂被釘十字架的時候
[00:28:22.160 --> 00:28:27.000]  其實聖靈也是有與祂同在
[00:28:27.000 --> 00:28:30.480]  然後我們就會看到
[00:28:30.480 --> 00:28:33.360]  這裡有三重的見證
[00:28:33.360 --> 00:28:36.320]  而這三重的見證都是一致的
[00:28:36.320 --> 00:28:38.200]  祂說這三樣都歸於一
[00:28:38.200 --> 00:28:39.760]  都歸於一的意思就是
[00:28:39.760 --> 00:28:41.080]  都是一致的
[00:28:41.080 --> 00:28:42.160]  祂沒有矛盾
[00:28:42.160 --> 00:28:47.400]  而且彼此的來復證這個事件的真實
[00:28:47.400 --> 00:28:50.880]  那為什麼要講三重的見證呢?
[00:28:50.880 --> 00:28:52.600]  如果是在法庭上面
[00:28:52.600 --> 00:28:57.000]  我們會通常用兩種的見證
[00:28:57.000 --> 00:28:58.840]  一種是人證
[00:28:58.840 --> 00:29:01.080]  另外一種是物證
[00:29:01.080 --> 00:29:05.280]  假如說人證跟物證具全的話
[00:29:05.280 --> 00:29:08.440]  那這件事情就可以斷定了
[00:29:08.440 --> 00:29:09.960]  就可以定案了
[00:29:09.960 --> 00:29:10.960]  只要有兩樣
[00:29:10.960 --> 00:29:11.840]  一個是人證
[00:29:11.840 --> 00:29:13.600]  一個是物證
[00:29:13.600 --> 00:29:15.480]  這裡有三樣
[00:29:15.480 --> 00:29:18.800]  不只有人證也有物證
[00:29:18.800 --> 00:29:21.000]  物證就是水和雪
[00:29:21.000 --> 00:29:23.720]  而人證不只是人證
[00:29:23.720 --> 00:29:25.240]  這是神證
[00:29:25.240 --> 00:29:27.600]  有聖靈三者
[00:29:27.600 --> 00:29:31.840]  所以這個事件是非常真實可信的
[00:29:31.840 --> 00:29:34.280]  而按照猶太人的傳統
[00:29:34.280 --> 00:29:36.960]  他們說一件事情是真實的
[00:29:36.960 --> 00:29:41.280]  只要有兩三個人做見證
[00:29:41.280 --> 00:29:42.560]  就可以斷定
[00:29:42.560 --> 00:29:43.720]  就可以定案了
[00:29:43.720 --> 00:29:46.840]  就可以確定這個事情是真實的
[00:29:46.840 --> 00:29:48.840]  所以他這裡就有三樣
[00:29:48.840 --> 00:29:52.720]  是非常的可靠的
[00:29:52.720 --> 00:29:56.080]  最後這裡講到
[00:29:56.080 --> 00:29:57.960]  信神兒子的
[00:29:57.960 --> 00:29:59.960]  就有這見證在他心裡
[00:29:59.960 --> 00:30:01.120]  不信神的
[00:30:01.120 --> 00:30:03.080]  就是將神當作說法了
[00:30:03.080 --> 00:30:06.280]  因為不信神為他兒子做他的
[00:30:06.280 --> 00:30:09.280]  為他的兒子做的見證
[00:30:09.280 --> 00:30:14.440]  這個見證就是神賜給我們永生
[00:30:14.440 --> 00:30:15.600]  然後大家留意
[00:30:15.600 --> 00:30:19.720]  這裡十一節和十二節所講的內容
[00:30:19.720 --> 00:30:23.600]  跟後面的
[00:30:23.600 --> 00:30:28.760]  第二十節所講的是非常相似的
[00:30:28.760 --> 00:30:30.440]  十一節這裡後面說
[00:30:30.440 --> 00:30:33.640]  這永生也是在他兒子裡面
[00:30:33.640 --> 00:30:36.480]  人有了神的兒子就有生命
[00:30:36.480 --> 00:30:41.160]  沒有神的兒子就沒有生命
[00:30:41.160 --> 00:30:46.480]  然後我們來看前面的經文
[00:30:46.480 --> 00:30:49.600]  在二十節這裡也講到
[00:30:49.600 --> 00:30:50.960]  二十節的後半節
[00:30:50.960 --> 00:30:53.840]  使我們認識那位真實的
[00:30:53.840 --> 00:30:56.440]  我們也在那位真實的裡面
[00:30:56.440 --> 00:31:00.320]  就是在他兒子耶穌基督裡面
[00:31:00.320 --> 00:31:02.680]  這是真神也是永生
[00:31:02.680 --> 00:31:04.920]  就跟我們剛才所讀的
[00:31:04.920 --> 00:31:14.360]  第十一節和十二節是非常相似的
[00:31:14.360 --> 00:31:17.680]  所以這裡其實講到
[00:31:17.680 --> 00:31:19.760]  耶穌基督作為彌賽亞
[00:31:19.760 --> 00:31:21.680]  祂的使命很重要
[00:31:21.680 --> 00:31:25.800]  一個是用水就是祂的受盡
[00:31:25.800 --> 00:31:27.240]  另外一個就是用血
[00:31:27.240 --> 00:31:29.080]  就是祂的受死
[00:31:29.080 --> 00:31:30.280]  釘十字架
[00:31:30.280 --> 00:31:33.720]  這個已經代表了祂整個的使命
[00:31:33.720 --> 00:31:36.280]  所在
[00:31:36.280 --> 00:31:42.480]  而這個也是上帝給人最可靠的一個見證
[00:31:42.480 --> 00:31:44.960]  證明耶穌就是神的兒子
[00:31:44.960 --> 00:31:49.440]  祂就是基督
[00:31:49.440 --> 00:31:52.000]  最後我們來看第三部分
[00:31:52.000 --> 00:31:54.040]  這部分比較長
[00:31:54.040 --> 00:31:55.720]  從十三節到二十一節
[00:31:55.720 --> 00:31:58.520]  這裡講到我們可以勝過罪惡
[00:31:58.520 --> 00:32:00.800]  可以馳定永生
[00:32:00.800 --> 00:32:05.120]  大家留意第十三節就開始講
[00:32:05.120 --> 00:32:08.560]  我將這些話寫給你們信奉神之名的人
[00:32:08.560 --> 00:32:10.320]  要讓你們知道自己有永生
[00:32:10.320 --> 00:32:12.040]  其實這一節也講到
[00:32:12.040 --> 00:32:15.400]  約翰他寫這封書信的其中一個目的
[00:32:15.400 --> 00:32:20.840]  他是強調我們所有信耶穌是神兒子的人
[00:32:20.840 --> 00:32:23.080]  都已經有永生
[00:32:23.080 --> 00:32:27.720]  而在二十節他也是有一個回應
[00:32:27.720 --> 00:32:29.200]  就是有點前後呼應
[00:32:29.200 --> 00:32:30.000]  他也是這麼講
[00:32:30.000 --> 00:32:32.400]  我們也在那位真使裡面
[00:32:32.400 --> 00:32:36.080]  就是在祂兒子耶穌基督裡面
[00:32:36.080 --> 00:32:40.120]  就是真神也是永生
[00:32:40.120 --> 00:32:43.480]  這整個第三段的經文就告訴我們
[00:32:43.480 --> 00:32:46.920]  一個事情就是信耶穌得永生
[00:32:46.920 --> 00:32:49.000]  信耶穌不是得水流
[00:32:49.000 --> 00:32:51.200]  信耶穌是得永生
[00:32:51.200 --> 00:32:54.120]  而對得永生這件事情
[00:32:54.120 --> 00:32:56.000]  我們是確信的
[00:32:56.000 --> 00:32:58.520]  確實知道了
[00:32:58.520 --> 00:33:02.680]  這個確信是非常真實和可靠的
[00:33:02.680 --> 00:33:06.880]  不是有任何疑惑的
[00:33:06.880 --> 00:33:10.480]  知道自己有永生重不重要呢?
[00:33:10.480 --> 00:33:11.320]  有人點頭
[00:33:11.320 --> 00:33:13.520]  有人沒什麼反應
[00:33:13.520 --> 00:33:16.440]  只是知道你自己有永生是非常重要的
[00:33:16.440 --> 00:33:21.160]  因為這個會影響你怎樣來在地上過你的生活
[00:33:21.160 --> 00:33:23.120]  也就是說
[00:33:23.120 --> 00:33:27.000]  你知道你的生命如何
[00:33:27.000 --> 00:33:28.720]  你將來的結局如何
[00:33:28.720 --> 00:33:31.480]  是很影響你現在的行為
[00:33:31.480 --> 00:33:35.920]  跟你處世的一個態度
[00:33:35.920 --> 00:33:37.120]  我認識魏帝松
[00:33:37.120 --> 00:33:40.920]  他其實很健康的之前
[00:33:40.920 --> 00:33:43.080]  他經常去爬山
[00:33:43.080 --> 00:33:45.640]  也帶我爬了好幾次
[00:33:45.640 --> 00:33:50.040]  他身體好像一直都沒有什麼問題
[00:33:50.040 --> 00:33:56.440]  但是最近他突然檢查出來癌症末期
[00:33:56.440 --> 00:34:00.600]  這個對他來講也是非常突然的一個事情
[00:34:00.600 --> 00:34:01.920]  他真的沒有想到
[00:34:01.920 --> 00:34:04.720]  因為他平常身體狀況都不錯
[00:34:04.720 --> 00:34:08.760]  然後我去探訪他的時候
[00:34:08.760 --> 00:34:12.200]  他跟我分享他過去的一些經歷
[00:34:12.200 --> 00:34:15.080]  原來在二十年前
[00:34:15.080 --> 00:34:18.360]  他也曾經比較接近死亡
[00:34:18.360 --> 00:34:22.840]  那次他患了一個不知道是叫什麼的病
[00:34:22.840 --> 00:34:25.800]  反正就是醫生說他應該沒得救的了
[00:34:25.800 --> 00:34:27.680]  也找不到什麼原因
[00:34:27.680 --> 00:34:30.400]  那當時二十年前他還沒有信主
[00:34:30.400 --> 00:34:31.800]  他還不認識神
[00:34:31.800 --> 00:34:35.080]  當時他就向神禱告
[00:34:35.080 --> 00:34:36.960]  但是他不知道誰是神
[00:34:36.960 --> 00:34:38.520]  他只是向神禱告
[00:34:38.520 --> 00:34:42.240]  他說求神給他二十年的時間
[00:34:42.240 --> 00:34:47.960]  然後讓他可以把他的兒子可以養大
[00:34:47.960 --> 00:34:50.920]  因為他當時兒子可能只是有一兩歲吧
[00:34:50.920 --> 00:34:52.280]  剛出生不久
[00:34:52.280 --> 00:34:54.760]  他就求神給他二十年的時間
[00:34:54.760 --> 00:34:59.160]  他就說原來二十年這麼快就過去了
[00:34:59.160 --> 00:35:01.320]  原來那個時候雖然我還沒有認識神
[00:35:01.320 --> 00:35:03.000]  但是他已經聽了我的禱告
[00:35:03.000 --> 00:35:04.760]  所以今年剛好是二十年
[00:35:04.760 --> 00:35:09.560]  可能神今年要拿走我的生命吧
[00:35:09.560 --> 00:35:10.720]  他這麼跟我講
[00:35:10.720 --> 00:35:12.440]  那我就跟他說
[00:35:12.440 --> 00:35:14.520]  既然神聽了你的禱告
[00:35:14.520 --> 00:35:16.360]  給你二十年的時間
[00:35:16.360 --> 00:35:20.800]  那你何不再求一個二十年
[00:35:20.800 --> 00:35:24.760]  你猜猜他怎麼回答
[00:35:24.760 --> 00:35:26.400]  他說他這次不求了
[00:35:26.400 --> 00:35:28.840]  我問他你為什麼這次不求呢
[00:35:28.840 --> 00:35:33.440]  他說我那次求是因為我還沒有信主
[00:35:33.440 --> 00:35:34.760]  我裡面沒有永生
[00:35:34.760 --> 00:35:36.400]  我很怕死
[00:35:36.400 --> 00:35:38.480]  我很想神給我多一點的時間
[00:35:38.480 --> 00:35:42.840]  讓我去可以完成我的一些心願
[00:35:42.840 --> 00:35:45.440]  但是現在我已經信主了
[00:35:45.440 --> 00:35:49.200]  我已經確實知道我有永生了
[00:35:49.200 --> 00:35:51.320]  所以這次我不求
[00:35:51.320 --> 00:35:56.440]  不管神這次是不是要把我帶回天家
[00:35:56.440 --> 00:35:59.880]  我都滿心有平安和喜樂
[00:35:59.880 --> 00:36:01.560]  所以我就交給他吧
[00:36:01.560 --> 00:36:03.040]  他要帶我走我也很平安
[00:36:03.040 --> 00:36:04.120]  因為我已經有永生了
[00:36:04.120 --> 00:36:06.040]  他很確信這一點
[00:36:06.040 --> 00:36:07.960]  如果他不帶我走我也感恩
[00:36:07.960 --> 00:36:09.800]  因為神可能給我還有使命
[00:36:09.800 --> 00:36:10.800]  我要去做
[00:36:10.800 --> 00:36:11.640]  我還沒有完成
[00:36:11.640 --> 00:36:14.040]  那我就衷心的去做
[00:36:14.040 --> 00:36:19.560]  我也被他的話語所感動
[00:36:19.560 --> 00:36:22.280]  他所分享他的一些感受
[00:36:22.280 --> 00:36:25.440]  而且我發現在他患病期間
[00:36:25.440 --> 00:36:27.680]  他跟上帝的關係是非常親密的
[00:36:27.680 --> 00:36:29.640]  他說他以前從來沒有嘗試過
[00:36:29.640 --> 00:36:31.520]  跟上帝的關係那麼親密
[00:36:31.520 --> 00:36:34.120]  他每天起來第一件事情就是讀經靈修
[00:36:34.120 --> 00:36:35.760]  而且不只是靈修
[00:36:35.760 --> 00:36:37.960]  還寫下他的靈修的心得
[00:36:37.960 --> 00:36:42.360]  在他的臉書在他的微博的朋友圈裡面發出來
[00:36:42.360 --> 00:36:43.760]  我每天我都有關注他
[00:36:43.760 --> 00:36:44.600]  我去看
[00:36:44.600 --> 00:36:47.760]  反而他的那些的分享成為我的鼓勵
[00:36:47.760 --> 00:36:49.720]  我看到弟兄生命的改變
[00:36:49.720 --> 00:36:52.160]  看到他對神的信靠
[00:36:52.160 --> 00:36:56.040]  看到上帝在他生命裡面的做功
[00:36:56.040 --> 00:36:57.800]  這個是真實的信靠
[00:36:57.800 --> 00:37:04.400]  這個是他確信他自己有永生反映出來的那種的平安
[00:37:04.400 --> 00:37:06.960]  這是很難得的
[00:37:06.960 --> 00:37:11.280]  這個才是真正的確信
[00:37:11.280 --> 00:37:12.760]  他心裡面有平安
[00:37:12.760 --> 00:37:16.160]  他可以很坦然的面對他現在的遭遇
[00:37:16.160 --> 00:37:20.240]  不管是去或者是留在世上
[00:37:20.240 --> 00:37:24.560]  他都能夠很坦然無趣
[00:37:24.560 --> 00:37:27.760]  最後這段經文還講到一個重點
[00:37:27.760 --> 00:37:31.040]  就是當我們擁有永生的時候
[00:37:31.040 --> 00:37:37.480]  我們可以能夠得到上帝的應許
[00:37:37.480 --> 00:37:41.680]  這個應許就是我們的禱告蒙他垂聽
[00:37:41.680 --> 00:37:44.480]  這個是很寶貴的一個應許
[00:37:44.480 --> 00:37:46.400]  上帝會聽我們的禱告
[00:37:46.400 --> 00:37:48.280]  就像聽了一個弟兄的禱告一樣
[00:37:48.280 --> 00:37:51.120]  不過他雖然知道上帝聽他的禱告
[00:37:51.120 --> 00:37:54.000]  但是他不按照他自己的心意
[00:37:54.000 --> 00:37:57.600]  或者他的私慾去祈求
[00:37:57.600 --> 00:37:58.760]  他完全交託給神
[00:37:58.760 --> 00:38:00.680]  他不再求二十年了
[00:38:00.680 --> 00:38:02.960]  他完全交託給神
[00:38:02.960 --> 00:38:04.680]  然後這段經文還告訴我們
[00:38:04.680 --> 00:38:08.320]  當我們能夠有這種的福分
[00:38:08.320 --> 00:38:10.120]  就是禱告蒙神應許的時候
[00:38:10.120 --> 00:38:11.720]  我們又應該怎麼做呢
[00:38:11.720 --> 00:38:14.560]  就應該為弟兄來代求
[00:38:14.560 --> 00:38:16.360]  為什麼為弟兄來代求呢
[00:38:16.360 --> 00:38:19.720]  弟兄就是神所愛的
[00:38:19.720 --> 00:38:20.800]  神所生的
[00:38:20.800 --> 00:38:23.080]  我們愛神就是要愛神所生的
[00:38:23.080 --> 00:38:23.960]  就是要愛弟兄
[00:38:23.960 --> 00:38:26.480]  就是要為弟兄來代求
[00:38:26.480 --> 00:38:28.480]  這裡講到我們要為弟兄代求
[00:38:28.480 --> 00:38:31.080]  但是也提出一點就是
[00:38:31.080 --> 00:38:33.400]  有一些是不該代求的
[00:38:33.400 --> 00:38:35.720]  這裡指出哪一些是不該代求的呢
[00:38:35.720 --> 00:38:38.080]  就是賜予死的罪
[00:38:38.080 --> 00:38:41.200]  就是有人如果犯了那些賜予死的罪
[00:38:41.200 --> 00:38:43.600]  就不該為他來代求
[00:38:43.600 --> 00:38:45.680]  這個可能會給我們有一些的誤解
[00:38:45.680 --> 00:38:46.720]  就是好像說
[00:38:46.720 --> 00:38:50.520]  那是不是有一些罪我們犯了會死
[00:38:50.520 --> 00:38:51.920]  有一些罪就不會死
[00:38:51.920 --> 00:38:54.320]  所以我們要分
[00:38:54.320 --> 00:38:58.080]  有一些罪我們就可以很放心的去犯罪
[00:38:58.080 --> 00:38:59.600]  那些就不會死的
[00:38:59.600 --> 00:39:01.760]  然後有一些我們就會死的罪
[00:39:01.760 --> 00:39:03.080]  我們就不要去碰
[00:39:03.080 --> 00:39:05.400]  也不是這樣
[00:39:05.400 --> 00:39:09.000]  這裡指賜予死的罪
[00:39:09.000 --> 00:39:13.600]  其實也是跟當時的這個異端也有關
[00:39:13.600 --> 00:39:14.800]  就是那些的異端
[00:39:14.800 --> 00:39:16.520]  他們有兩方面
[00:39:16.520 --> 00:39:19.760]  一方面就是否認耶穌基督的神性
[00:39:19.760 --> 00:39:24.880]  否認祂成為神性的神
[00:39:24.880 --> 00:39:27.320]  取得肉身的形象來到人間
[00:39:27.320 --> 00:39:30.760]  第二就是他們就是分離主義
[00:39:30.760 --> 00:39:32.160]  從弟兄當中分離出去
[00:39:32.160 --> 00:39:33.800]  他們沒有愛弟兄
[00:39:33.800 --> 00:39:40.480]  這兩個可能是當時認為是屬於死的罪
[00:39:40.480 --> 00:39:44.520]  所以這個在約翰的書信裡面覺得
[00:39:44.520 --> 00:39:46.800]  如果是那些分離分子
[00:39:46.800 --> 00:39:48.400]  他們犯了這些的罪
[00:39:48.400 --> 00:39:51.640]  就不該為他們去代求
[00:39:51.640 --> 00:39:54.600]  不該為他們代求的意思其實也是說
[00:39:54.600 --> 00:40:00.360]  神要赦免他們不是透過我們的代求
[00:40:00.360 --> 00:40:06.840]  而是要他們自己真正去悔改才可以得到上帝的赦免
[00:40:06.840 --> 00:40:12.320]  而不是我們為祂代求就可以
[00:40:12.320 --> 00:40:18.560]  然後最後十八節到二十節這裡講了三個知道
[00:40:18.560 --> 00:40:24.680]  還是強調我們信主以後有勝過罪惡
[00:40:24.680 --> 00:40:26.920]  勝過世界的能力
[00:40:26.920 --> 00:40:28.720]  我們的生命已經改變了
[00:40:28.720 --> 00:40:33.080]  我們裡面的那種敗壞已經被神所更新了
[00:40:33.080 --> 00:40:36.520]  所以當我們在耶穌基督裡面的時候
[00:40:36.520 --> 00:40:39.920]  我們就不會繼續的犯罪
[00:40:39.920 --> 00:40:41.800]  不是說不會犯罪
[00:40:41.800 --> 00:40:44.600]  這裡講的犯罪是不會繼續的犯罪
[00:40:44.600 --> 00:40:48.520]  就是你持續的在那個罪裡面
[00:40:48.520 --> 00:40:51.280]  當然我們也會犯一些的小錯小罪
[00:40:51.280 --> 00:40:57.560]  但是不是持續的在那裡犯罪
[00:40:57.560 --> 00:41:04.000]  最後二十一節這裡講到小師們你們要自首遠離偶像
[00:41:04.000 --> 00:41:08.520]  這一節其實是跟二十節是一個相對的
[00:41:08.520 --> 00:41:12.360]  我們知道我們在真神裡面我們是真實的
[00:41:12.360 --> 00:41:14.320]  我們也信靠那位的真神
[00:41:14.320 --> 00:41:18.400]  但是所有拜偶像的他們都是在虛晃當中
[00:41:18.400 --> 00:41:20.320]  他們在虛無當中
[00:41:20.320 --> 00:41:23.120]  他們的生命是空虛的
[00:41:23.120 --> 00:41:28.120]  這裡約翰做出一個對比一個信真神的生命的狀態
[00:41:28.120 --> 00:41:30.720]  是真實可靠有盼望的
[00:41:30.720 --> 00:41:32.800]  另外一個是虛假的
[00:41:32.800 --> 00:41:36.040]  就像那些假教師他們所宣揚的
[00:41:36.040 --> 00:41:40.240]  他們所講的都是虛假的見證
[00:41:40.240 --> 00:41:44.040]  所以弟兄姊妹在這個不斷變化的世界裡面
[00:41:44.040 --> 00:41:48.320]  我們怎樣能夠保持我們的信心
[00:41:48.320 --> 00:41:50.360]  怎樣能夠得勝
[00:41:50.360 --> 00:41:57.360]  其實只有一個關鍵就是靠著那一位使我們得勝的
[00:41:57.360 --> 00:42:00.880]  那個就是神的兒子耶穌基督
[00:42:00.880 --> 00:42:04.160]  得勝不是我們自己能夠得來的
[00:42:04.160 --> 00:42:10.560]  乃是那一位真實的使我們得勝的神的兒子他做成的
[00:42:10.560 --> 00:42:14.680]  其實神幫助我們在面對不斷變化的世界裡面
[00:42:14.680 --> 00:42:19.480]  我們能夠有從祂而來的智慧能夠去應對
