
[00:00:00.000 --> 00:00:10.320]  以後我會跟大家分享聖靈的果子
[00:18:42.240 --> 00:18:44.240]  但聖經很清楚說
[00:18:44.240 --> 00:18:46.240]  因為主所愛的他的管教
[00:18:46.240 --> 00:18:49.240]  又鞭打凡所修立的疑似
[00:18:49.240 --> 00:18:51.240]  我小時候因為頑皮
[00:18:51.240 --> 00:18:53.240]  媽媽會罵我
[00:18:53.240 --> 00:18:54.240]  罰我
[00:18:54.240 --> 00:18:56.240]  甚至我不聽話她會打我
[00:18:56.240 --> 00:18:59.240]  我當時不喜歡的
[00:18:59.240 --> 00:19:01.240]  不覺得媽媽不好
[00:19:01.240 --> 00:19:03.240]  但當我長大的時候
[00:19:03.240 --> 00:19:06.240]  我體會到原來媽媽這麼愛我
[00:19:06.240 --> 00:19:08.240]  是想我好
[00:19:08.240 --> 00:19:10.240]  所以請你記住
[00:19:10.240 --> 00:19:12.240]  這個愛神對我們
[00:19:12.240 --> 00:19:14.240]  是一個聖潔的愛
[00:19:14.240 --> 00:19:17.240]  而且這是胡榮耀的愛
[00:19:17.240 --> 00:19:19.240]  說這個愛很重要
[00:19:19.240 --> 00:19:21.240]  我們一起聽一段教場的經文
[00:19:21.240 --> 00:19:25.240]  歷代至下第七章第一到第三節
[00:19:26.240 --> 00:19:28.240]  祈禱以筆
[00:19:28.240 --> 00:19:30.240]  就有火從天上降下來
[00:19:30.240 --> 00:19:32.240]  燒盡凡濟和別的濟
[00:19:32.240 --> 00:19:35.240]  耶和華的榮光充滿了電
[00:19:35.240 --> 00:19:38.240]  因耶和華的榮光充滿了耶和華電
[00:19:38.240 --> 00:19:40.240]  所以濟施不能進電
[00:19:40.240 --> 00:19:42.240]  那火降下
[00:19:42.240 --> 00:19:44.240]  耶和華的榮光在電上的時候
[00:19:44.240 --> 00:19:46.240]  以色列眾人看見
[00:19:46.240 --> 00:19:49.240]  就在鋪石地俯伏叩拜
[00:19:49.240 --> 00:19:51.240]  稱謝耶和華說
[00:19:51.240 --> 00:19:53.240]  耶和華本為善
[00:19:53.240 --> 00:19:56.240]  祂的慈愛永遠長存
[00:19:56.240 --> 00:19:58.240]  神滿有榮耀
[00:19:58.240 --> 00:20:00.240]  聖潔當
[00:20:00.240 --> 00:20:03.240]  所有門來到獻聖殿的時候
[00:20:03.240 --> 00:20:05.240]  神叫榮耀來到彰顯
[00:20:05.240 --> 00:20:07.240]  有火從天上降下來
[00:20:07.240 --> 00:20:09.240]  將凡濟上面的東西
[00:20:09.240 --> 00:20:11.240]  一切都燒了
[00:20:11.240 --> 00:20:14.240]  接著說到神的榮光充滿了聖殿
[00:20:14.240 --> 00:20:16.240]  當神的榮光充滿聖殿的時候
[00:20:16.240 --> 00:20:18.240]  眾人撫撫在地
[00:20:18.240 --> 00:20:19.240]  他們怎麼說
[00:20:19.240 --> 00:20:21.240]  耶和華本為善
[00:20:21.240 --> 00:20:24.240]  慈愛永遠長存
[00:20:24.240 --> 00:20:26.240]  想得到嗎
[00:20:26.240 --> 00:20:31.240]  原來神本身是慈愛良善
[00:20:31.240 --> 00:20:33.240]  他的慈愛良善
[00:20:33.240 --> 00:20:35.240]  他的尊貴和他的聖潔
[00:20:35.240 --> 00:20:37.240]  就是他的榮耀
[00:20:37.240 --> 00:20:39.240]  所以這份愛是榮耀的愛
[00:20:39.240 --> 00:20:41.240]  我們能夠被神所寵愛
[00:20:41.240 --> 00:20:43.240]  我們都是很榮耀的
[00:20:43.240 --> 00:20:45.240]  正如如果你是一個
[00:20:45.240 --> 00:20:49.240]  億萬家財的富翁的孩子
[00:20:49.240 --> 00:20:54.240]  或者你是一個國家元首的孩子
[00:20:54.240 --> 00:20:56.240]  我們會對自己榮耀
[00:20:56.240 --> 00:20:58.240]  特別是父母寵愛你的時候
[00:20:58.240 --> 00:21:00.240]  萬千寵愛在一身
[00:21:00.240 --> 00:21:03.240]  你是有愛但更加有榮耀
[00:21:03.240 --> 00:21:06.240]  原來我們就是滿有榮耀的愛
[00:21:06.240 --> 00:21:09.240]  但是認識神的愛的時候
[00:21:09.240 --> 00:21:11.240]  我們不要忘記
[00:21:11.240 --> 00:21:16.240]  神的愛其實是很不合理
[00:21:16.240 --> 00:21:20.240]  為什麼 我們完全不配得來
[00:21:20.240 --> 00:21:23.240]  但是去接受神給我們的愛
[00:21:23.240 --> 00:21:26.240]  但是神竟然愛我們
[00:21:26.240 --> 00:21:28.240]  我們有什麼能夠吸引到神
[00:21:28.240 --> 00:21:29.240]  沒有的
[00:21:29.240 --> 00:21:31.240]  你看到這個例證
[00:21:31.240 --> 00:21:33.240]  你就會很驚訝
[00:21:33.240 --> 00:21:36.240]  在國內有一個人
[00:21:36.240 --> 00:21:38.240]  還是乞丐
[00:21:38.240 --> 00:21:42.240]  他走的時候突然間有事
[00:21:42.240 --> 00:21:45.240]  跌倒在地上 暈倒了
[00:21:45.240 --> 00:21:49.240]  不是為了要被人拍照
[00:21:49.240 --> 00:21:51.240]  有一個少女經過
[00:21:51.240 --> 00:21:53.240]  看到的時候
[00:21:53.240 --> 00:21:56.240]  她竟然來帶去戳乞丐的胸口
[00:21:56.240 --> 00:21:58.240]  不行的時候你有沒有留意到
[00:21:58.240 --> 00:22:00.240]  她還來污穢
[00:22:00.240 --> 00:22:03.240]  不會覺得乞丐骯髒臭味一身
[00:22:03.240 --> 00:22:05.240]  竟然來帶去
[00:22:05.240 --> 00:22:08.240]  給她做人工呼吸
[00:22:08.240 --> 00:22:10.240]  救醒她
[00:22:10.240 --> 00:22:12.240]  當乞丐醒了她就走了
[00:22:12.240 --> 00:22:15.240]  她不是為了要表現自己
[00:22:15.240 --> 00:22:19.240]  是無意中被人用CCTV拍到出來
[00:22:19.240 --> 00:22:22.240]  於是拍了以後放上網
[00:22:22.240 --> 00:22:24.240]  今天
[00:22:24.240 --> 00:22:27.240]  怎麼可能一個妙齡少女
[00:22:27.240 --> 00:22:30.240]  為一個乞丐來做人工呼吸
[00:22:30.240 --> 00:22:31.240]  沒什麼可能
[00:22:31.240 --> 00:22:33.240]  真的很震撼人生
[00:22:33.240 --> 00:22:34.240]  但是我們有沒有想過
[00:22:34.240 --> 00:22:36.240]  其實我們都是滿身污穢
[00:22:36.240 --> 00:22:38.240]  我們充滿了罪孽
[00:22:38.240 --> 00:22:41.240]  我們怎麼可能得到神的愛
[00:22:41.240 --> 00:22:44.240]  而且這份愛還是怎麼樣呢
[00:22:44.240 --> 00:22:45.240]  是將我們獨生兒子
[00:22:45.240 --> 00:22:47.240]  耶穌來到這個世界為我們死
[00:22:47.240 --> 00:22:50.240]  代替我們受罪的刑罰
[00:22:50.240 --> 00:22:52.240]  我們可能已經信得久
[00:22:52.240 --> 00:22:54.240]  我們不覺得這是一個
[00:22:54.240 --> 00:22:56.240]  沒有可能的愛
[00:22:56.240 --> 00:22:57.240]  但是原來
[00:22:57.240 --> 00:22:59.240]  真是沒有可能的愛
[00:22:59.240 --> 00:23:00.240]  我們一起來看
[00:23:00.240 --> 00:23:04.240]  約翰一書第四章第九第十兩節
[00:23:04.240 --> 00:23:07.240]  神差他獨生子到世間來
[00:23:07.240 --> 00:23:10.240]  使我們藉著他得身
[00:23:10.240 --> 00:23:11.240]  神愛我們的心
[00:23:11.240 --> 00:23:14.240]  在此顯明了
[00:23:14.240 --> 00:23:16.240]  不是我們愛神
[00:23:16.240 --> 00:23:18.240]  乃是神愛我們
[00:23:18.240 --> 00:23:20.240]  差他的兒子
[00:23:20.240 --> 00:23:22.240]  為我們的罪作了挽回制
[00:23:22.240 --> 00:23:24.240]  這就是愛了
[00:23:24.240 --> 00:23:26.240]  原來今天我們是一個罪人
[00:23:26.240 --> 00:23:28.240]  但是神竟然差派他的兒子
[00:23:28.240 --> 00:23:30.240]  來到這個世界
[00:23:30.240 --> 00:23:31.240]  為我們死
[00:23:31.240 --> 00:23:32.240]  或者要救贖我們
[00:23:32.240 --> 00:23:35.240]  就好像剛才我們看到一個少女
[00:23:35.240 --> 00:23:37.240]  為一個乞丐來做人工呼吸
[00:23:37.240 --> 00:23:39.240]  是更加震撼
[00:23:39.240 --> 00:23:42.240]  因為我們已經慣常地
[00:23:42.240 --> 00:23:44.240]  以為是必然的事
[00:23:44.240 --> 00:23:47.240]  而興忽了這個無理的愛
[00:23:47.240 --> 00:23:48.240]  所以剛才我讀過
[00:23:48.240 --> 00:23:52.240]  要知道這個愛是出於人所能測度的
[00:23:52.240 --> 00:23:55.240]  是超過我們所想的
[00:23:55.240 --> 00:23:57.240]  但是很可惜
[00:23:57.240 --> 00:24:01.240]  你知不知道神是很痛苦的
[00:24:01.240 --> 00:24:05.240]  神是一個受傷的戀者
[00:24:05.240 --> 00:24:10.240]  我不知道你有沒有試過失戀
[00:24:10.240 --> 00:24:12.240]  縱使不是失戀也好
[00:24:12.240 --> 00:24:15.240]  有時候你很愛惜你的兒女
[00:24:15.240 --> 00:24:18.240]  但是你的兒女不尊敬你
[00:24:18.240 --> 00:24:20.240]  你有什麼感受
[00:24:20.240 --> 00:24:24.240]  愛不一定是甜美幸福
[00:24:24.240 --> 00:24:26.240]  當你愛一個人是一個冒險來的
[00:24:26.240 --> 00:24:31.240]  因為你的愛可能是會腐之於流水
[00:24:31.240 --> 00:24:32.240]  當你愛一個人
[00:24:32.240 --> 00:24:35.240]  別人是不抽不採不理你
[00:24:35.240 --> 00:24:37.240]  正所謂神女有心
[00:24:37.240 --> 00:24:39.240]  但是傷亡無望
[00:24:39.240 --> 00:24:42.240]  神是一個受傷的戀者
[00:24:42.240 --> 00:24:44.240]  祂很愛我們
[00:24:44.240 --> 00:24:46.240]  祂不是坐在白雲深處
[00:24:46.240 --> 00:24:48.240]  高高在上不聞不問的神
[00:24:48.240 --> 00:24:50.240]  祂看到人犯罪
[00:24:50.240 --> 00:24:53.240]  罪帶來的傷害
[00:24:53.240 --> 00:24:56.240]  是令到神傷心
[00:24:56.240 --> 00:24:57.240]  心痛
[00:24:57.240 --> 00:24:59.240]  難受
[00:24:59.240 --> 00:25:02.240]  正如父母看到自己的孩子犯錯
[00:25:02.240 --> 00:25:04.240]  命還不靈的時候
[00:25:04.240 --> 00:25:06.240]  難道祂會說
[00:25:06.240 --> 00:25:08.240]  我早覺得你不行了
[00:25:08.240 --> 00:25:11.240]  祂不會冷漠地說這句話
[00:25:11.240 --> 00:25:14.240]  祂甚至會很痛
[00:25:14.240 --> 00:25:17.240]  所以今天我們的神是很寶貴
[00:25:17.240 --> 00:25:20.240]  原來愛是會受傷害
[00:25:20.240 --> 00:25:22.240]  愛我們付出的時候
[00:25:22.240 --> 00:25:25.240]  可能是會腐之於流水
[00:25:25.240 --> 00:25:29.240]  你見到有時有些人
[00:25:29.240 --> 00:25:31.240]  你見到這個監犯
[00:25:31.240 --> 00:25:33.240]  剛剛放監出來
[00:25:33.240 --> 00:25:36.240]  竟然立刻走去便利店
[00:25:36.240 --> 00:25:37.240]  偷東西吃
[00:25:37.240 --> 00:25:39.240]  被人捉了
[00:25:39.240 --> 00:25:41.240]  被人捉的時候
[00:25:41.240 --> 00:25:43.240]  他就跟警察說
[00:25:43.240 --> 00:25:46.240]  可不可以讓我先去吃飯
[00:25:46.240 --> 00:25:48.240]  尤其是捉我
[00:25:48.240 --> 00:25:50.240]  原來出了監之後
[00:25:50.240 --> 00:25:52.240]  家人不肯讓他回家
[00:25:52.240 --> 00:25:56.240]  我很相信他不是第一次坐牢
[00:25:56.240 --> 00:25:58.240]  我見過很多父母
[00:25:58.240 --> 00:26:01.240]  他的兒女犯錯坐牢
[00:26:01.240 --> 00:26:04.240]  兩次三次都可以接納
[00:26:04.240 --> 00:26:06.240]  但當他回家的時候
[00:26:06.240 --> 00:26:08.240]  偷錢仍然做很多不好的事
[00:26:08.240 --> 00:26:10.240]  終於有一天父母不再接納他
[00:26:10.240 --> 00:26:13.240]  今天我們的神對我們的愛
[00:26:13.240 --> 00:26:15.240]  不是無限的
[00:26:15.240 --> 00:26:16.240]  神給我們很多機會
[00:26:16.240 --> 00:26:18.240]  但如果我們不珍惜的話
[00:26:18.240 --> 00:26:20.240]  有一天內都會面對這個刑罰
[00:26:20.240 --> 00:26:22.240]  聖經裡面說得很清楚
[00:26:22.240 --> 00:26:24.240]  神去愛我們
[00:26:24.240 --> 00:26:26.240]  當我們受苦
[00:26:26.240 --> 00:26:29.240]  無論是因為犯罪而受苦
[00:26:29.240 --> 00:26:31.240]  或者無辜的受苦
[00:26:31.240 --> 00:26:34.240]  但神是會傷痛的
[00:26:34.240 --> 00:26:36.240]  我們一起來看
[00:26:36.240 --> 00:26:39.240]  以塞亞書第63章第9節
[00:26:39.240 --> 00:26:41.240]  63章第9節
[00:26:41.240 --> 00:26:43.240]  他們在一切苦難中
[00:26:43.240 --> 00:26:46.240]  他也同受苦難
[00:26:46.240 --> 00:26:48.240]  並且在他面前的使者拯救他們
[00:26:48.240 --> 00:26:51.240]  他以慈愛和憐憫救贖他們
[00:26:51.240 --> 00:26:55.240]  在古時的日子上保護他們
[00:26:55.240 --> 00:26:57.240]  懷差他們
[00:26:57.240 --> 00:26:59.240]  這裡說到他們一切苦難之中
[00:26:59.240 --> 00:27:02.240]  原來神也同受苦難
[00:27:02.240 --> 00:27:05.240]  今天神一樣地去受苦
[00:27:05.240 --> 00:27:08.240]  他心靈裡面受了傷痛
[00:27:08.240 --> 00:27:11.240]  所以神不斷地來差派先知
[00:27:11.240 --> 00:27:14.240]  苦苦相勸子民
[00:27:14.240 --> 00:27:16.240]  希望他們可以回轉
[00:27:16.240 --> 00:27:18.240]  以塞亞書第33章第11節說到
[00:27:18.240 --> 00:27:19.240]  主耶和說
[00:27:19.240 --> 00:27:21.240]  我始祖我的永生起誓
[00:27:21.240 --> 00:27:24.240]  我斷不起怨惡人死亡
[00:27:24.240 --> 00:27:28.240]  為起怨惡人轉利所向的道而活
[00:27:28.240 --> 00:27:30.240]  跟著你有沒有留意到
[00:27:30.240 --> 00:27:32.240]  情深款款的呼喊
[00:27:32.240 --> 00:27:33.240]  以色列家
[00:27:33.240 --> 00:27:36.240]  你們轉會吧
[00:27:36.240 --> 00:27:40.240]  離開惡道何必死亡呢
[00:27:40.240 --> 00:27:46.240]  今天神是何等的愛
[00:27:46.240 --> 00:27:49.240]  他苦苦地哀求人民
[00:27:49.240 --> 00:27:51.240]  你們回轉
[00:27:51.240 --> 00:27:55.240]  甚至今時恐無奈
[00:27:55.240 --> 00:27:57.240]  好像這個小女孩
[00:27:57.240 --> 00:28:01.240]  爸爸叫她早點睡覺
[00:28:01.240 --> 00:28:02.240]  這麼晚
[00:28:02.240 --> 00:28:04.240]  我有時也會這樣叫我家人
[00:28:04.240 --> 00:28:05.240]  特別是我女兒
[00:28:05.240 --> 00:28:06.240]  不要太晚睡覺
[00:28:06.240 --> 00:28:08.240]  小心自己的身體
[00:28:08.240 --> 00:28:10.240]  但這個女兒
[00:28:10.240 --> 00:28:12.240]  覺得爸爸煩著她
[00:28:12.240 --> 00:28:13.240]  竟然怎樣
[00:28:13.240 --> 00:28:15.240]  我要自己戒手
[00:28:15.240 --> 00:28:17.240]  為何會自己戒手
[00:28:17.240 --> 00:28:19.240]  她知道爸爸疼她
[00:28:19.240 --> 00:28:21.240]  所以她發脾氣時傷害自己
[00:28:21.240 --> 00:28:23.240]  爸爸也難過
[00:28:23.240 --> 00:28:25.240]  你想想這是多大的可悲
[00:28:25.240 --> 00:28:29.240]  今天其實原來是我們自己受苦
[00:28:29.240 --> 00:28:31.240]  所以今天
[00:28:31.240 --> 00:28:34.240]  神好希望我們能夠去回應
[00:28:34.240 --> 00:28:36.240]  我們要怎樣
[00:28:36.240 --> 00:28:39.240]  我們要去回轉歸向神
[00:28:39.240 --> 00:28:43.240]  我們怎樣去回應神的愛呢
[00:28:43.240 --> 00:28:45.240]  這是第二部分
[00:28:45.240 --> 00:28:46.240]  作為基督徒
[00:28:46.240 --> 00:28:50.240]  我們不只是領受了救贖
[00:28:50.240 --> 00:28:53.240]  我們同樣要去實踐
[00:28:53.240 --> 00:28:56.240]  神在我們身上的期望
[00:28:56.240 --> 00:28:57.240]  神是愛
[00:28:57.240 --> 00:29:01.240]  我們需要去遵守神的命令
[00:29:01.240 --> 00:29:03.240]  所以約翰福音第十四章第十五節
[00:29:03.240 --> 00:29:06.240]  主耶穌說道 你們若愛我
[00:29:06.240 --> 00:29:09.240]  就必遵守我的命令
[00:29:09.240 --> 00:29:12.240]  你們要彼此相愛
[00:29:12.240 --> 00:29:14.240]  就我愛你們一樣
[00:29:14.240 --> 00:29:16.240]  這就是我的命令
[00:29:16.240 --> 00:29:18.240]  某個程度不合邏輯
[00:29:18.240 --> 00:29:21.240]  你為何要命令一個人去愛呢
[00:29:21.240 --> 00:29:24.240]  但原來這個命令是有基礎的
[00:29:24.240 --> 00:29:26.240]  神說道 你們要彼此相愛
[00:29:26.240 --> 00:29:28.240]  好像我愛你們一樣
[00:29:28.240 --> 00:29:30.240]  有時我們不太喜歡這個團友
[00:29:30.240 --> 00:29:33.240]  不喜歡那個肢體 覺得他有問題
[00:29:33.240 --> 00:29:35.240]  但如果你確信
[00:29:35.240 --> 00:29:38.240]  如果神都拯救他 神都接納他的時候
[00:29:38.240 --> 00:29:42.240]  我自己同樣有很多問題
[00:29:42.240 --> 00:29:44.240]  有很多虧欠 有很多不足的地方
[00:29:44.240 --> 00:29:46.240]  但神都愛我 接納我
[00:29:46.240 --> 00:29:48.240]  為何我不能夠接納別人呢
[00:29:48.240 --> 00:29:51.240]  在不信任的人當中
[00:29:51.240 --> 00:29:54.240]  很多時就以大家性格相不相近
[00:29:54.240 --> 00:29:56.240]  臭味相不相投
[00:29:56.240 --> 00:29:57.240]  是否惺惺相惜
[00:29:57.240 --> 00:29:59.240]  作為一個密友
[00:29:59.240 --> 00:30:02.240]  話不投機就半句多
[00:30:02.240 --> 00:30:04.240]  如果是知己
[00:30:04.240 --> 00:30:07.240]  酒逢知己千杯少
[00:30:07.240 --> 00:30:10.240]  我們忽略了教會裏面的弟兄姊妹
[00:30:10.240 --> 00:30:13.240]  並不是我們自己揀選
[00:30:13.240 --> 00:30:15.240]  但因為神的救贖
[00:30:15.240 --> 00:30:18.240]  於是招聚他們來到我們當中
[00:30:18.240 --> 00:30:22.240]  可能他們仍有很多暗暗慘慘的地方
[00:30:22.240 --> 00:30:24.240]  他們的性格有很多不足的地方
[00:30:24.240 --> 00:30:28.240]  基督徒未實行完全的聖潔
[00:30:28.240 --> 00:30:32.240]  但是我們會不會排斥這些人呢
[00:30:32.240 --> 00:30:35.240]  還是我們願意接納這些人
[00:30:35.240 --> 00:30:37.240]  我們願意去寬恕
[00:30:37.240 --> 00:30:39.240]  就好像基督寬恕我們一樣
[00:30:39.240 --> 00:30:41.240]  所以剛才說到
[00:30:41.240 --> 00:30:42.240]  你們要彼此相愛
[00:30:42.240 --> 00:30:44.240]  就像我愛你們一樣
[00:30:44.240 --> 00:30:46.240]  這個就很寶貴了
[00:30:46.240 --> 00:30:49.240]  好了 剛才我已經講過
[00:30:49.240 --> 00:30:51.240]  愛是很抽象的
[00:30:51.240 --> 00:30:54.240]  我們怎樣去表達這份愛呢
[00:30:54.240 --> 00:30:56.240]  有幾個方面大家可以做
[00:30:56.240 --> 00:30:58.240]  第一 就是我們知道
[00:30:58.240 --> 00:31:02.240]  愛是要包容 相信 忍耐和盼望
[00:31:02.240 --> 00:31:06.240]  所以我們仍然要等待軟弱的人可以成熟
[00:31:06.240 --> 00:31:08.240]  我們顯出他們的愛
[00:31:08.240 --> 00:31:11.240]  第一方面就是在言語上
[00:31:11.240 --> 00:31:14.240]  我們要顯出我們的愛
[00:31:14.240 --> 00:31:17.240]  不要被一句誤導了我們
[00:31:17.240 --> 00:31:20.240]  我們相愛不要只在言語和舌頭上
[00:31:20.240 --> 00:31:22.240]  帶在行為和誠實上
[00:31:22.240 --> 00:31:23.240]  待會我們會看
[00:31:23.240 --> 00:31:25.240]  不是說我們不在言語上
[00:31:25.240 --> 00:31:27.240]  不過不要只有「講」字
[00:31:27.240 --> 00:31:29.240]  這個很重要的
[00:31:29.240 --> 00:31:32.240]  今天我們是要去講
[00:31:32.240 --> 00:31:34.240]  但在講之餘
[00:31:34.240 --> 00:31:36.240]  我們也要去實詞
[00:31:36.240 --> 00:31:38.240]  我們要講些什麼話呢
[00:31:38.240 --> 00:31:39.240]  大家一齊來聽
[00:31:39.240 --> 00:31:42.240]  二福所書第五章第四節
[00:31:42.240 --> 00:31:44.240]  第五章第四節
[00:31:44.240 --> 00:31:47.240]  吟詞妄語和嬉笑的話都不相宜
[00:31:47.240 --> 00:31:49.240]  總要說感謝的話
[00:31:49.240 --> 00:31:53.240]  吟詞妄語和嬉笑的話都不相宜
[00:31:53.240 --> 00:31:55.240]  吟詞妄語和嬉笑的話都不相宜
[00:31:55.240 --> 00:31:57.240]  吟詞妄語和嬉笑的話都不相宜
[00:31:57.240 --> 00:31:59.240]  吟詞妄語和嬉笑的話都不相宜
[00:31:59.240 --> 00:32:01.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:01.240 --> 00:32:03.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:03.240 --> 00:32:05.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:05.240 --> 00:32:07.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:07.240 --> 00:32:09.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:09.240 --> 00:32:11.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:11.240 --> 00:32:13.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:13.240 --> 00:32:15.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:23.240 --> 00:32:25.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:25.240 --> 00:32:27.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:27.240 --> 00:32:29.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:29.240 --> 00:32:31.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:31.240 --> 00:32:33.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:33.240 --> 00:32:35.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:35.240 --> 00:32:37.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:37.240 --> 00:32:39.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:39.240 --> 00:32:41.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:41.240 --> 00:32:43.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:43.240 --> 00:32:45.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:53.240 --> 00:32:55.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:55.240 --> 00:32:57.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:57.240 --> 00:32:59.240]  吟詞妄語和嬉笑的話都不相宜
[00:32:59.240 --> 00:33:01.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:01.240 --> 00:33:03.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:03.240 --> 00:33:05.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:05.240 --> 00:33:07.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:07.240 --> 00:33:09.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:09.240 --> 00:33:11.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:11.240 --> 00:33:13.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:13.240 --> 00:33:15.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:23.240 --> 00:33:25.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:25.240 --> 00:33:27.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:27.240 --> 00:33:29.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:29.240 --> 00:33:31.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:31.240 --> 00:33:33.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:33.240 --> 00:33:35.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:35.240 --> 00:33:37.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:37.240 --> 00:33:39.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:39.240 --> 00:33:41.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:41.240 --> 00:33:43.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:43.240 --> 00:33:45.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:53.240 --> 00:33:55.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:55.240 --> 00:33:57.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:57.240 --> 00:33:59.240]  吟詞妄語和嬉笑的話都不相宜
[00:33:59.240 --> 00:34:01.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:01.240 --> 00:34:03.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:03.240 --> 00:34:05.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:05.240 --> 00:34:07.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:07.240 --> 00:34:09.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:09.240 --> 00:34:11.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:11.240 --> 00:34:13.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:13.240 --> 00:34:15.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:23.240 --> 00:34:25.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:25.240 --> 00:34:27.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:27.240 --> 00:34:29.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:29.240 --> 00:34:31.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:31.240 --> 00:34:33.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:33.240 --> 00:34:35.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:35.240 --> 00:34:37.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:37.240 --> 00:34:39.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:39.240 --> 00:34:41.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:41.240 --> 00:34:43.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:43.240 --> 00:34:45.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:53.240 --> 00:34:55.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:55.240 --> 00:34:57.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:57.240 --> 00:34:59.240]  吟詞妄語和嬉笑的話都不相宜
[00:34:59.240 --> 00:35:01.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:01.240 --> 00:35:03.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:03.240 --> 00:35:05.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:05.240 --> 00:35:07.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:07.240 --> 00:35:09.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:09.240 --> 00:35:11.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:11.240 --> 00:35:13.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:13.240 --> 00:35:15.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:23.240 --> 00:35:25.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:25.240 --> 00:35:27.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:27.240 --> 00:35:29.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:29.240 --> 00:35:31.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:31.240 --> 00:35:33.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:33.240 --> 00:35:35.240]  吟詞妄語和嬉笑的話都不相宜
[00:35:35.240 --> 00:35:37.240]  吟詞妄語和嬉笑的話都不相宜
