
[00:00:00.000 --> 00:00:03.940]  現在這個年代有很多困苦的人
[00:16:24.920 --> 00:16:26.920]  十一節裏面
[00:16:26.920 --> 00:16:28.920]  他在說一些
[00:16:28.920 --> 00:16:30.920]  很熟悉的東西
[00:16:30.920 --> 00:16:32.920]  很難明白的東西
[00:16:32.920 --> 00:16:34.920]  其實不是很難
[00:16:34.920 --> 00:16:36.920]  是整個救恩
[00:16:36.920 --> 00:16:38.920]  第九節他在說什麼呢
[00:16:38.920 --> 00:16:40.920]  他跟提摩泰說
[00:16:40.920 --> 00:16:42.920]  我們是被神拯救的
[00:16:42.920 --> 00:16:44.920]  接著就說
[00:16:44.920 --> 00:16:46.920]  我們是按著神的旨意
[00:16:46.920 --> 00:16:48.920]  和神的恩典
[00:16:48.920 --> 00:16:50.920]  被聖召
[00:16:50.920 --> 00:16:52.920]  就是他們的位份
[00:16:52.920 --> 00:16:54.920]  而現在
[00:16:54.920 --> 00:16:56.920]  在基督耶穌裏面
[00:16:56.920 --> 00:16:58.920]  顯現出來了
[00:16:58.920 --> 00:17:00.920]  彰顯了出來
[00:17:00.920 --> 00:17:02.920]  接著保羅就說
[00:17:02.920 --> 00:17:04.920]  這個耶穌是廢棄了死亡
[00:17:04.920 --> 00:17:06.920]  意思就是
[00:17:06.920 --> 00:17:08.920]  從死裡復活性的死亡
[00:17:08.920 --> 00:17:10.920]  其實是在說耶穌的福音
[00:17:10.920 --> 00:17:12.920]  接著又將不能扭壞的
[00:17:12.920 --> 00:17:14.920]  生命彰顯出來
[00:17:14.920 --> 00:17:16.920]  其實在說什麼呢
[00:17:16.920 --> 00:17:18.920]  就是讓我們見到永生
[00:17:18.920 --> 00:17:20.920]  我們不知道的
[00:17:20.920 --> 00:17:22.920]  我們信耶穌有永生
[00:17:22.920 --> 00:17:24.920]  我就為這個福音奉派
[00:17:24.920 --> 00:17:26.920]  做傳道
[00:17:26.920 --> 00:17:28.920]  做使徒
[00:17:28.920 --> 00:17:30.920]  做師父
[00:17:30.920 --> 00:17:32.920]  為了這個福音
[00:17:32.920 --> 00:17:34.920]  他說的一堆東西
[00:17:34.920 --> 00:17:36.920]  就受這個苦難
[00:17:36.920 --> 00:17:38.920]  他就不會覺得羞恥
[00:17:38.920 --> 00:17:40.920]  所以其實保羅在說什麼
[00:17:40.920 --> 00:17:42.920]  是在跟提摩泰說
[00:17:42.920 --> 00:17:44.920]  為什麼他坐牢受苦
[00:17:44.920 --> 00:17:46.920]  或者困苦當中
[00:17:46.920 --> 00:17:48.920]  其實
[00:17:48.920 --> 00:17:50.920]  他能夠將自己
[00:17:50.920 --> 00:17:52.920]  定位在耶穌基督
[00:17:52.920 --> 00:17:54.920]  整個的救恩裏面
[00:17:54.920 --> 00:17:56.920]  接著第十一節
[00:17:56.920 --> 00:17:58.920]  十二節又提到
[00:17:58.920 --> 00:18:00.920]  他相信
[00:18:00.920 --> 00:18:02.920]  他知道所信的是誰
[00:18:02.920 --> 00:18:04.920]  又相信這個人
[00:18:04.920 --> 00:18:06.920]  猜派我必定能夠
[00:18:06.920 --> 00:18:08.920]  完成他所猜派我的
[00:18:08.920 --> 00:18:10.920]  保守我所做的事
[00:18:10.920 --> 00:18:12.920]  所以保羅在說
[00:18:12.920 --> 00:18:14.920]  他的定位
[00:18:14.920 --> 00:18:16.920]  他能夠定位在耶穌基督的救恩裏面的時候
[00:18:16.920 --> 00:18:18.920]  他就很認定
[00:18:18.920 --> 00:18:20.920]  他自己的猜派
[00:18:20.920 --> 00:18:22.920]  他所做的服事
[00:18:22.920 --> 00:18:24.920]  不論遇到什麼難處
[00:18:24.920 --> 00:18:26.920]  他都不怕
[00:18:26.920 --> 00:18:28.920]  因為他知道耶穌所定位的是什麼
[00:18:28.920 --> 00:18:30.920]  所以他也是這樣告訴提摩泰
[00:18:30.920 --> 00:18:32.920]  很想提摩泰
[00:18:32.920 --> 00:18:34.920]  無論你恩賜也好
[00:18:34.920 --> 00:18:36.920]  性格也好,艱難也好
[00:18:36.920 --> 00:18:38.920]  首先要怎樣
[00:18:38.920 --> 00:18:40.920]  定位呼召你
[00:18:40.920 --> 00:18:42.920]  拯救你的耶穌基督身上
[00:18:42.920 --> 00:18:44.920]  才可以再做其他
[00:18:44.920 --> 00:18:46.920]  原來一個較為困苦的人
[00:18:46.920 --> 00:18:48.920]  在混亂的情況下
[00:18:48.920 --> 00:18:50.920]  很需要的是什麼
[00:18:50.920 --> 00:18:52.920]  是定位
[00:18:52.920 --> 00:18:54.920]  剛才我說這位男士
[00:18:54.920 --> 00:18:56.920]  這位弟兄五十多歲
[00:18:56.920 --> 00:18:58.920]  原來他是在照顧
[00:18:58.920 --> 00:19:00.920]  他一個正在彌留的太太
[00:19:00.920 --> 00:19:02.920]  他自己的太太
[00:19:02.920 --> 00:19:04.920]  所以其實是很危急的
[00:19:04.920 --> 00:19:08.920]  見他的時候
[00:19:08.920 --> 00:19:10.920]  就發現
[00:19:10.920 --> 00:19:12.920]  他的情感世界很混亂
[00:19:12.920 --> 00:19:14.920]  又很想
[00:19:14.920 --> 00:19:16.920]  又很捨不得
[00:19:16.920 --> 00:19:18.920]  其實有一兩年
[00:19:18.920 --> 00:19:20.920]  他們夫婦在病中
[00:19:20.920 --> 00:19:22.920]  有很多認識
[00:19:22.920 --> 00:19:24.920]  很多交流,很多感恩
[00:19:24.920 --> 00:19:26.920]  很多一起去的地方
[00:19:26.920 --> 00:19:28.920]  那位女士
[00:19:28.920 --> 00:19:30.920]  我聽那位男士說
[00:19:30.920 --> 00:19:32.920]  其實是很預備自己可以離開
[00:19:32.920 --> 00:19:34.920]  還說在天家見他
[00:19:34.920 --> 00:19:36.920]  不要太擔心他,要做的都做了
[00:19:36.920 --> 00:19:38.920]  信了主都很好
[00:19:38.920 --> 00:19:40.920]  反而叫那位男士
[00:19:40.920 --> 00:19:42.920]  好好地生活
[00:19:42.920 --> 00:19:44.920]  還叫一些好好的朋友
[00:19:44.920 --> 00:19:46.920]  幫我照顧老公
[00:19:46.920 --> 00:19:48.920]  那位男士提到
[00:19:48.920 --> 00:19:50.920]  其實他太太是很預備
[00:19:50.920 --> 00:19:52.920]  自己可以離開
[00:19:52.920 --> 00:19:54.920]  但那位男士自己不行
[00:19:54.920 --> 00:19:56.920]  他很亂
[00:19:56.920 --> 00:19:58.920]  他提到當他去探望他的時候
[00:19:58.920 --> 00:20:00.920]  握著太太的手的時候
[00:20:00.920 --> 00:20:02.920]  他突然覺得
[00:20:02.920 --> 00:20:04.920]  他覺得他太太需要他
[00:20:04.920 --> 00:20:06.920]  還是他需要他太太
[00:20:06.920 --> 00:20:08.920]  所以能夠讓他太太
[00:20:08.920 --> 00:20:10.920]  很放心,你走吧
[00:20:10.920 --> 00:20:12.920]  你走吧,我可以
[00:20:12.920 --> 00:20:14.920]  但他說他
[00:20:14.920 --> 00:20:16.920]  不能說這些
[00:20:16.920 --> 00:20:18.920]  因為他不行
[00:20:18.920 --> 00:20:20.920]  所以他在談的時候說
[00:20:20.920 --> 00:20:22.920]  究竟我去探望我太太
[00:20:22.920 --> 00:20:24.920]  我是為自己還是為太太呢
[00:20:24.920 --> 00:20:26.920]  很亂
[00:20:26.920 --> 00:20:28.920]  他的情感世界很亂
[00:20:28.920 --> 00:20:30.920]  他甚至提到
[00:20:30.920 --> 00:20:32.920]  他太太很依附著
[00:20:32.920 --> 00:20:34.920]  他懂得用這些字眼
[00:20:34.920 --> 00:20:36.920]  依附著
[00:20:36.920 --> 00:20:38.920]  他說有些很自私的虛度
[00:20:38.920 --> 00:20:40.920]  原來是為了自己
[00:20:40.920 --> 00:20:42.920]  那他怎麼辦呢
[00:20:42.920 --> 00:20:44.920]  我聽起來覺得
[00:20:44.920 --> 00:20:46.920]  是一個很深情的掙扎
[00:20:46.920 --> 00:20:48.920]  是不是
[00:20:48.920 --> 00:20:50.920]  有想太太
[00:20:50.920 --> 00:20:52.920]  平安地度過離開
[00:20:52.920 --> 00:20:54.920]  但他自己就不行
[00:20:54.920 --> 00:20:56.920]  那怎麼辦
[00:20:56.920 --> 00:20:58.920]  面對這樣的一個
[00:20:58.920 --> 00:21:00.920]  男士
[00:21:00.920 --> 00:21:02.920]  在你面前哭泣
[00:21:02.920 --> 00:21:04.920]  其實也沒怎樣
[00:21:04.920 --> 00:21:06.920]  心裡有些祈禱
[00:21:06.920 --> 00:21:08.920]  然後有些回應
[00:21:08.920 --> 00:21:10.920]  很辛苦等等
[00:21:10.920 --> 00:21:12.920]  最重要的是
[00:21:12.920 --> 00:21:14.920]  一起跟他祈禱
[00:21:14.920 --> 00:21:16.920]  我就說不如你跟我說的話
[00:21:16.920 --> 00:21:18.920]  交給主
[00:21:18.920 --> 00:21:20.920]  看主怎樣
[00:21:20.920 --> 00:21:22.920]  他說不行
[00:21:22.920 --> 00:21:24.920]  我不能夠這樣祈禱
[00:21:24.920 --> 00:21:26.920]  我說為什麼
[00:21:26.920 --> 00:21:28.920]  你告訴我有沒有祈禱
[00:21:28.920 --> 00:21:30.920]  他說很怕其中一套
[00:21:30.920 --> 00:21:32.920]  等等就帶他太太走
[00:21:32.920 --> 00:21:34.920]  然後他接受不到
[00:21:34.920 --> 00:21:36.920]  原來
[00:21:36.920 --> 00:21:38.920]  聽別人說話可以聽到這麼多
[00:21:38.920 --> 00:21:40.920]  想都想不到的事情
[00:21:40.920 --> 00:21:42.920]  就是這麼難捨難離
[00:21:42.920 --> 00:21:44.920]  原來是這麼深情
[00:21:44.920 --> 00:21:46.920]  那怎麼辦
[00:21:46.920 --> 00:21:48.920]  但我知道
[00:21:48.920 --> 00:21:50.920]  祈禱是一個出路
[00:21:50.920 --> 00:21:52.920]  我說你都可以
[00:21:52.920 --> 00:21:54.920]  主都不會逼我們
[00:21:54.920 --> 00:21:56.920]  不過你都試一下將
[00:21:56.920 --> 00:21:58.920]  你剛才跟我說的交給主
[00:21:58.920 --> 00:22:00.920]  你可以祈禱
[00:22:00.920 --> 00:22:02.920]  你的狀況
[00:22:02.920 --> 00:22:04.920]  你未接受到
[00:22:04.920 --> 00:22:06.920]  但按你的心意
[00:22:06.920 --> 00:22:08.920]  你必定不會亂來
[00:22:08.920 --> 00:22:10.920]  我說主一定會
[00:22:10.920 --> 00:22:12.920]  看著你
[00:22:12.920 --> 00:22:14.920]  鼓勵你祈禱
[00:22:14.920 --> 00:22:16.920]  他都願意祈禱
[00:22:16.920 --> 00:22:18.920]  是一個信主信得很穩陣的人
[00:22:18.920 --> 00:22:20.920]  他自己祈禱
[00:22:20.920 --> 00:22:22.920]  都有幾分鐘在祈禱
[00:22:22.920 --> 00:22:24.920]  講了很多
[00:22:24.920 --> 00:22:26.920]  最重要是講他自己那種難捨難離的心情
[00:22:26.920 --> 00:22:28.920]  眼淚鼻涕
[00:22:28.920 --> 00:22:30.920]  都流出來
[00:22:30.920 --> 00:22:32.920]  祈禱之後
[00:22:32.920 --> 00:22:34.920]  通常我們會問一個問題
[00:22:34.920 --> 00:22:36.920]  祈禱之後
[00:22:36.920 --> 00:22:38.920]  你覺得怎樣
[00:22:38.920 --> 00:22:40.920]  很忠誠的
[00:22:40.920 --> 00:22:42.920]  你會舒服嗎
[00:22:42.920 --> 00:22:44.920]  不會的
[00:22:44.920 --> 00:22:46.920]  他在祈禱裏
[00:22:46.920 --> 00:22:48.920]  他覺得自己抽離了
[00:22:48.920 --> 00:22:50.920]  這個他
[00:22:50.920 --> 00:22:52.920]  好像自己走到一個
[00:22:52.920 --> 00:22:54.920]  高高的位置
[00:22:54.920 --> 00:22:56.920]  看著這個他
[00:22:56.920 --> 00:22:58.920]  他覺得他很糾結
[00:22:58.920 --> 00:23:00.920]  類似這樣的字眼
[00:23:00.920 --> 00:23:02.920]  糾結
[00:23:02.920 --> 00:23:04.920]  不是之前糾結
[00:23:04.920 --> 00:23:06.920]  而當他在這個位置的時候
[00:23:06.920 --> 00:23:08.920]  他覺得自己較為客觀
[00:23:08.920 --> 00:23:10.920]  較為正當
[00:23:10.920 --> 00:23:12.920]  我就用他的字眼去回應
[00:23:12.920 --> 00:23:14.920]  你這樣糾結
[00:23:14.920 --> 00:23:16.920]  就是你的負面的依附
[00:23:16.920 --> 00:23:18.920]  你能夠客觀地
[00:23:18.920 --> 00:23:20.920]  多一些
[00:23:20.920 --> 00:23:22.920]  你較為正面的
[00:23:22.920 --> 00:23:24.920]  不要依附正面的情感
[00:23:24.920 --> 00:23:26.920]  他就好像覺得
[00:23:26.920 --> 00:23:28.920]  我就覺得
[00:23:28.920 --> 00:23:30.920]  他能夠將一個很亂的情感世界
[00:23:30.920 --> 00:23:32.920]  分開一點
[00:23:32.920 --> 00:23:34.920]  然後他就能夠定到
[00:23:34.920 --> 00:23:36.920]  在一個正面一點的
[00:23:36.920 --> 00:23:38.920]  attachment當中
[00:23:38.920 --> 00:23:40.920]  又覺得定一點
[00:23:40.920 --> 00:23:42.920]  原來情感世界
[00:23:42.920 --> 00:23:44.920]  很亂都要定位
[00:23:44.920 --> 00:23:46.920]  當定到的時候就真的定一點
[00:23:46.920 --> 00:23:48.920]  在祈禱之後
[00:23:48.920 --> 00:23:50.920]  最後問他覺得怎樣
[00:23:50.920 --> 00:23:52.920]  他說這個人真的要定一定
[00:23:52.920 --> 00:23:54.920]  還有知道自己的狀況
[00:23:54.920 --> 00:23:56.920]  原來是這麼不捨得
[00:23:56.920 --> 00:23:58.920]  也知道自己
[00:23:58.920 --> 00:24:00.920]  在這個負面又正面的當中
[00:24:00.920 --> 00:24:02.920]  談了一陣子
[00:24:02.920 --> 00:24:04.920]  他接著又要搭的士
[00:24:04.920 --> 00:24:06.920]  回到醫院
[00:24:06.920 --> 00:24:08.920]  又要照顧人
[00:24:08.920 --> 00:24:10.920]  情感世界亂
[00:24:10.920 --> 00:24:12.920]  原來都可以要定位
[00:24:12.920 --> 00:24:14.920]  我們可以幫到人去定位
[00:24:14.920 --> 00:24:16.920]  不論
[00:24:16.920 --> 00:24:18.920]  很多事情的亂
[00:24:18.920 --> 00:24:20.920]  很多困難很亂
[00:24:20.920 --> 00:24:22.920]  都是要定位
[00:24:22.920 --> 00:24:24.920]  面對這個時局
[00:24:24.920 --> 00:24:26.920]  你的身份是怎樣
[00:24:26.920 --> 00:24:28.920]  什麼顏色都好
[00:24:28.920 --> 00:24:30.920]  你都要定一個位
[00:24:30.920 --> 00:24:32.920]  工作很困難等等
[00:24:32.920 --> 00:24:34.920]  要定位
[00:24:34.920 --> 00:24:36.920]  如果能夠在主裡面定位
[00:24:36.920 --> 00:24:38.920]  是對困苦的人
[00:24:38.920 --> 00:24:40.920]  或者困苦的自己
[00:24:40.920 --> 00:24:42.920]  其實是一個很重要的站穩
[00:24:42.920 --> 00:24:44.920]  我再舉多一個例子
[00:24:44.920 --> 00:24:46.920]  我上兩星期去一間教會
[00:24:46.920 --> 00:24:48.920]  應該是8號
[00:24:48.920 --> 00:24:50.920]  我對這間教會很熟悉
[00:24:50.920 --> 00:24:52.920]  很多年了
[00:24:52.920 --> 00:24:54.920]  星期五
[00:24:54.920 --> 00:24:56.920]  星期日港島
[00:24:56.920 --> 00:24:58.920]  星期五收到
[00:24:58.920 --> 00:25:00.920]  有個領袖的訊息
[00:25:00.920 --> 00:25:02.920]  在whatsapp告訴我
[00:25:02.920 --> 00:25:04.920]  你知道你星期日來港島
[00:25:04.920 --> 00:25:06.920]  我告訴你一些情況
[00:25:06.920 --> 00:25:08.920]  讓你有個心理準備
[00:25:08.920 --> 00:25:10.920]  他就說
[00:25:10.920 --> 00:25:12.920]  在上一個星期
[00:25:12.920 --> 00:25:14.920]  再上一個星期
[00:25:14.920 --> 00:25:16.920]  他們的牧者港島
[00:25:16.920 --> 00:25:18.920]  港島的內容
[00:25:18.920 --> 00:25:20.920]  傾向多一點
[00:25:20.920 --> 00:25:22.920]  黃色
[00:25:22.920 --> 00:25:24.920]  他講完之後
[00:25:24.920 --> 00:25:26.920]  有幾個
[00:25:26.920 --> 00:25:28.920]  成熟的人
[00:25:28.920 --> 00:25:30.920]  跟另一些人說
[00:25:30.920 --> 00:25:32.920]  我不回這間教會了
[00:25:32.920 --> 00:25:34.920]  跟著就說
[00:25:34.920 --> 00:25:36.920]  那個星期
[00:25:36.920 --> 00:25:38.920]  另外到一個
[00:25:38.920 --> 00:25:40.920]  弟兄港島
[00:25:40.920 --> 00:25:42.920]  就是一個
[00:25:42.920 --> 00:25:44.920]  很成熟的弟兄
[00:25:44.920 --> 00:25:46.920]  他講港島
[00:25:46.920 --> 00:25:48.920]  有少少回應
[00:25:48.920 --> 00:25:50.920]  年青一點的傳導人
[00:25:50.920 --> 00:25:52.920]  較為藍一點的
[00:25:52.920 --> 00:25:54.920]  他說
[00:25:54.920 --> 00:25:56.920]  港島的中途有兩個年青人
[00:25:56.920 --> 00:25:58.920]  起來就走了
[00:25:58.920 --> 00:26:00.920]  他說阿忠
[00:26:00.920 --> 00:26:02.920]  你這個星期日來港島
[00:26:02.920 --> 00:26:04.920]  我給你一點心理準備
[00:26:04.920 --> 00:26:06.920]  來吧
[00:26:10.920 --> 00:26:12.920]  都幾難
[00:26:12.920 --> 00:26:14.920]  所以大家多點為香港的
[00:26:14.920 --> 00:26:16.920]  傳導牧者祈禱
[00:26:16.920 --> 00:26:18.920]  我在深水埗聽到牧者講
[00:26:18.920 --> 00:26:20.920]  港島一上台
[00:26:20.920 --> 00:26:22.920]  這邊的年青人都知道有些人
[00:26:22.920 --> 00:26:24.920]  都幾前下就行
[00:26:24.920 --> 00:26:26.920]  旁邊有幾個婦女
[00:26:26.920 --> 00:26:28.920]  有兩個婦女她的先生是做警察
[00:26:28.920 --> 00:26:30.920]  他說他都不知怎樣說
[00:26:30.920 --> 00:26:34.920]  即刻不知怎樣說
[00:26:34.920 --> 00:26:36.920]  我們問他怎樣說
[00:26:36.920 --> 00:26:38.920]  都要照說
[00:26:38.920 --> 00:26:40.920]  知道那種難處
[00:26:40.920 --> 00:26:42.920]  我收到訊息
[00:26:42.920 --> 00:26:44.920]  我已經預備了
[00:26:44.920 --> 00:26:46.920]  基本的經文
[00:26:46.920 --> 00:26:48.920]  應該都很中性
[00:26:48.920 --> 00:26:50.920]  我心裏想
[00:26:50.920 --> 00:26:52.920]  要不要改呢
[00:26:52.920 --> 00:26:54.920]  我想可能要改
[00:26:54.920 --> 00:26:56.920]  大約十五十六
[00:26:56.920 --> 00:26:58.920]  然後就將這個狀況告訴太太
[00:26:58.920 --> 00:27:00.920]  因為這間教會都很熟
[00:27:00.920 --> 00:27:02.920]  金公公金
[00:27:02.920 --> 00:27:04.920]  我太太就說改吧
[00:27:04.920 --> 00:27:06.920]  真是定了太太
[00:27:06.920 --> 00:27:08.920]  覺得改
[00:27:08.920 --> 00:27:10.920]  做男士太太的說話要聽
[00:27:10.920 --> 00:27:12.920]  有事要聽
[00:27:12.920 --> 00:27:14.920]  要聽
[00:27:14.920 --> 00:27:16.920]  好的
[00:27:16.920 --> 00:27:18.920]  支持你的
[00:27:18.920 --> 00:27:20.920]  聽完她說之後即刻很有信心
[00:27:20.920 --> 00:27:22.920]  改
[00:27:22.920 --> 00:27:24.920]  改了一段經文
[00:27:24.920 --> 00:27:26.920]  我給名字那段經文叫
[00:27:26.920 --> 00:27:28.920]  蓬勃撕裂
[00:27:28.920 --> 00:27:30.920]  希望可以識切到教會的狀況
[00:27:30.920 --> 00:27:32.920]  其實都是拍下胸口
[00:27:32.920 --> 00:27:34.920]  因為我一年沒有去那間教會
[00:27:34.920 --> 00:27:36.920]  一年去一兩次講
[00:27:36.920 --> 00:27:38.920]  究竟是什麼情況我都不知道
[00:27:38.920 --> 00:27:40.920]  不過就照講
[00:27:40.920 --> 00:27:42.920]  我不是想講我講的那樣東西
[00:27:42.920 --> 00:27:44.920]  講少少
[00:27:44.920 --> 00:27:46.920]  其中一個重點我想在那間教會講
[00:27:46.920 --> 00:27:48.920]  就是說
[00:27:48.920 --> 00:27:50.920]  現在如果我們在香港的狀況
[00:27:50.920 --> 00:27:52.920]  我們定不到我們的身份
[00:27:52.920 --> 00:27:54.920]  都很慘
[00:27:54.920 --> 00:27:58.920]  你要定自己是黃
[00:27:58.920 --> 00:28:00.920]  定自己是藍
[00:28:00.920 --> 00:28:02.920]  其實都很慘
[00:28:02.920 --> 00:28:04.920]  我覺得
[00:28:04.920 --> 00:28:06.920]  你可以傾向一下
[00:28:06.920 --> 00:28:08.920]  這是思想
[00:28:08.920 --> 00:28:10.920]  你不要定到自己是這樣
[00:28:10.920 --> 00:28:12.920]  我就說
[00:28:12.920 --> 00:28:14.920]  我們信耶穌的人
[00:28:14.920 --> 00:28:16.920]  其實都是一個C級人馬
[00:28:16.920 --> 00:28:18.920]  你不一定用顏色
[00:28:18.920 --> 00:28:20.920]  做C級
[00:28:20.920 --> 00:28:22.920]  其實我們信耶穌的人
[00:28:22.920 --> 00:28:24.920]  都是C級人馬
[00:28:24.920 --> 00:28:26.920]  除了我叫牧師之外
[00:28:26.920 --> 00:28:28.920]  我都是C級人馬
[00:28:28.920 --> 00:28:30.920]  但大家都是C級人馬
[00:28:30.920 --> 00:28:32.920]  你知不知道你是什麼C級人馬
[00:28:32.920 --> 00:28:34.920]  你和隔壁那位
[00:28:34.920 --> 00:28:36.920]  你是祭司
[00:28:36.920 --> 00:28:38.920]  是不是C級人馬
[00:28:38.920 --> 00:28:40.920]  你是祭司
[00:28:40.920 --> 00:28:42.920]  我覺得信徒
[00:28:42.920 --> 00:28:44.920]  現在在香港面對顏色
[00:28:44.920 --> 00:28:46.920]  我們一定要
[00:28:46.920 --> 00:28:48.920]  升高一個層次
[00:28:48.920 --> 00:28:50.920]  不是驕傲
[00:28:50.920 --> 00:28:52.920]  我們要升高一個層次來看
[00:28:52.920 --> 00:28:54.920]  我是祭司
[00:28:54.920 --> 00:28:56.920]  祭司是什麼
[00:28:56.920 --> 00:28:58.920]  是將人在黑暗進入奇妙光明
[00:28:58.920 --> 00:29:00.920]  宣揚他的美德
[00:29:00.920 --> 00:29:02.920]  是人神的中間人
[00:29:02.920 --> 00:29:04.920]  你無論傾向
[00:29:04.920 --> 00:29:06.920]  什麼顏色都好
[00:29:06.920 --> 00:29:08.920]  這個傾向
[00:29:08.920 --> 00:29:10.920]  我覺得都是人
[00:29:10.920 --> 00:29:12.920]  但你不需要定自己是什麼
[00:29:12.920 --> 00:29:14.920]  但你最重要定的是你是祭司
[00:29:14.920 --> 00:29:16.920]  在你的認知裏
[00:29:16.920 --> 00:29:18.920]  你要在人群當中
[00:29:18.920 --> 00:29:20.920]  無論如何
[00:29:20.920 --> 00:29:22.920]  最終都要帶領人去到神面前
[00:29:22.920 --> 00:29:24.920]  而這個神
[00:29:24.920 --> 00:29:26.920]  是我們的主
[00:29:26.920 --> 00:29:28.920]  所以在混亂當中
[00:29:28.920 --> 00:29:30.920]  無論時局
[00:29:30.920 --> 00:29:32.920]  情感世界
[00:29:32.920 --> 00:29:34.920]  工作
[00:29:34.920 --> 00:29:36.920]  等等一些混亂
[00:29:36.920 --> 00:29:38.920]  很重要的是定位
[00:29:38.920 --> 00:29:40.920]  要定在主裏
[00:29:40.920 --> 00:29:42.920]  今天整個訊息都是這樣
[00:29:42.920 --> 00:29:44.920]  整個訊息都是這樣
[00:29:44.920 --> 00:29:46.920]  能夠定位
[00:29:46.920 --> 00:29:48.920]  能夠令我們繼續
[00:29:48.920 --> 00:29:50.920]  上路
[00:29:50.920 --> 00:29:52.920]  甚至上位
[00:29:52.920 --> 00:29:54.920]  上路
[00:29:54.920 --> 00:29:56.920]  第十三第十四節
[00:29:56.920 --> 00:29:58.920]  保羅繼續說
[00:29:58.920 --> 00:30:00.920]  其實兩節聖經的意義是一樣的
[00:30:00.920 --> 00:30:02.920]  保羅說什麼呢
[00:30:02.920 --> 00:30:04.920]  十三節就說
[00:30:04.920 --> 00:30:06.920]  提摩泰說
[00:30:06.920 --> 00:30:08.920]  都是在鼓勵他
[00:30:08.920 --> 00:30:10.920]  你從我聽到的
[00:30:10.920 --> 00:30:12.920]  第十四節就說
[00:30:12.920 --> 00:30:14.920]  從前所交給你的
[00:30:14.920 --> 00:30:16.920]  其實是一樣的
[00:30:16.920 --> 00:30:18.920]  接著保羅就說
[00:30:18.920 --> 00:30:20.920]  十三節純正的話語的規模
[00:30:20.920 --> 00:30:22.920]  其實是在說道
[00:30:22.920 --> 00:30:24.920]  規模的意思就是說
[00:30:24.920 --> 00:30:26.920]  規規矩矩有模範
[00:30:26.920 --> 00:30:28.920]  是可以幫到你去面對
[00:30:28.920 --> 00:30:30.920]  那些歪理
[00:30:30.920 --> 00:30:32.920]  你用這個規模
[00:30:32.920 --> 00:30:34.920]  接著十四節就說善道
[00:30:34.920 --> 00:30:36.920]  大家看看聖經
[00:30:36.920 --> 00:30:38.920]  就是用善道
[00:30:38.920 --> 00:30:40.920]  其實就是在說道
[00:30:40.920 --> 00:30:42.920]  然後保羅在十三節就說
[00:30:42.920 --> 00:30:44.920]  你要用信心
[00:30:44.920 --> 00:30:46.920]  和愛心
[00:30:46.920 --> 00:30:48.920]  去常常守著這個道
[00:30:48.920 --> 00:30:50.920]  而十四節就說
[00:30:50.920 --> 00:30:52.920]  靠著在你裡面的
[00:30:52.920 --> 00:30:54.920]  牢牢守著
[00:30:54.920 --> 00:30:56.920]  其實是一樣的
[00:30:56.920 --> 00:30:58.920]  常常的意思是和時間有關
[00:30:58.920 --> 00:31:00.920]  無論什麼時候都要守著
[00:31:00.920 --> 00:31:02.920]  牢牢的意思是
[00:31:02.920 --> 00:31:04.920]  和你的堅定
[00:31:04.920 --> 00:31:06.920]  執行的肯定
[00:31:06.920 --> 00:31:08.920]  有關,但還是守著
[00:31:08.920 --> 00:31:10.920]  而最重要的兩節經文
[00:31:10.920 --> 00:31:12.920]  都是說什麼呢
[00:31:12.920 --> 00:31:14.920]  十三節在基督耶穌裡
[00:31:14.920 --> 00:31:16.920]  守著
[00:31:16.920 --> 00:31:18.920]  然後十四節
[00:31:18.920 --> 00:31:20.920]  在聖靈裡
[00:31:20.920 --> 00:31:22.920]  然後守著
[00:31:22.920 --> 00:31:24.920]  回應著保羅在第九節
[00:31:24.920 --> 00:31:26.920]  第十節說的神
[00:31:26.920 --> 00:31:28.920]  其實是在
[00:31:28.920 --> 00:31:30.920]  三一神裡面的定位
[00:31:30.920 --> 00:31:32.920]  是不是
[00:31:32.920 --> 00:31:34.920]  我這樣去領受
[00:31:34.920 --> 00:31:36.920]  其實保羅是和提摩泰
[00:31:36.920 --> 00:31:38.920]  繼續說你的侍奉
[00:31:38.920 --> 00:31:40.920]  我的侍奉
[00:31:40.920 --> 00:31:42.920]  都是定位在
[00:31:42.920 --> 00:31:44.920]  三一神裡面
[00:31:44.920 --> 00:31:46.920]  然後牢牢守著
[00:31:46.920 --> 00:31:48.920]  對保羅來說
[00:31:48.920 --> 00:31:50.920]  保羅也是需要的
[00:31:50.920 --> 00:31:52.920]  以致他能夠運用他的恩賜
[00:31:52.920 --> 00:31:54.920]  做傳道
[00:31:54.920 --> 00:31:56.920]  做使徒,做師父
[00:31:56.920 --> 00:31:58.920]  他也是要這樣做的
[00:31:58.920 --> 00:32:00.920]  對提摩泰來說
[00:32:00.920 --> 00:32:02.920]  定到的位置
[00:32:02.920 --> 00:32:04.920]  就能夠肯定主人的恩賜
[00:32:04.920 --> 00:32:06.920]  然後就繼續
[00:32:06.920 --> 00:32:08.920]  去牧養
[00:32:08.920 --> 00:32:10.920]  而最終
[00:32:10.920 --> 00:32:12.920]  神必定會完成
[00:32:12.920 --> 00:32:14.920]  神交託給他們兩位所做的事
[00:32:14.920 --> 00:32:16.920]  所以我們
[00:32:16.920 --> 00:32:18.920]  很亂的時候我們要定位
