
[00:00:00.000 --> 00:00:06.440]  最近英國威廉王子海特王妃傳出喜訊
[00:23:21.000 --> 00:23:22.000]  震撼到怎樣呢?
[00:23:22.000 --> 00:23:24.000]  我剛才坐在前面
[00:23:24.000 --> 00:23:27.000]  聽到斯班的美妙歌聲
[00:23:27.000 --> 00:23:28.000]  其實我也覺得很震撼
[00:23:28.000 --> 00:23:31.000]  震撼到我想跟身邊左右隔離說
[00:23:31.000 --> 00:23:33.000]  他們很厲害
[00:23:33.000 --> 00:23:34.000]  唱得很好
[00:23:34.000 --> 00:23:38.000]  但我想當時這些牧羊人的震撼
[00:23:38.000 --> 00:23:41.000]  比我有過之而無不及
[00:23:41.000 --> 00:23:43.000]  他們的震撼去到
[00:23:43.000 --> 00:23:45.000]  即時就要把這個訊息傳開
[00:23:45.000 --> 00:23:50.000]  並且這個震撼不單止停留在這些牧羊人身上
[00:23:50.000 --> 00:23:53.000]  連聽見他們所說的話的人都覺得震撼
[00:23:53.000 --> 00:23:55.000]  覺得詫異
[00:23:55.000 --> 00:23:58.000]  接著第二十字我們一起讀
[00:23:58.000 --> 00:24:01.000]  「牧羊的人回去了
[00:24:01.000 --> 00:24:04.000]  因所聽見所看見的一切事
[00:24:04.000 --> 00:24:07.000]  正如天使向他們所說的
[00:24:07.000 --> 00:24:11.000]  就歸榮耀與神讚美他」
[00:24:11.000 --> 00:24:14.000]  牧羊人聽見天使的訊息
[00:24:14.000 --> 00:24:18.000]  然後馬上起來行動
[00:24:18.000 --> 00:24:21.000]  然後因著所見所聞
[00:24:21.000 --> 00:24:24.000]  將榮耀還讚歸給神
[00:24:24.000 --> 00:24:26.000]  這豈不是我們每一個信徒
[00:24:26.000 --> 00:24:28.000]  應該有的生命表現嗎?
[00:24:28.000 --> 00:24:34.000]  我們從上帝的道領受了
[00:24:34.000 --> 00:24:38.000]  這些真理的道
[00:24:38.000 --> 00:24:42.000]  然後我們去行道
[00:24:42.000 --> 00:24:44.000]  我們在這個過程中
[00:24:44.000 --> 00:24:46.000]  看到上帝的大能
[00:24:46.000 --> 00:24:47.000]  上帝的實在
[00:24:47.000 --> 00:24:50.000]  然後我們一起來歸榮耀給神
[00:24:50.000 --> 00:24:52.000]  這豈不是我們每一個信徒
[00:24:52.000 --> 00:24:54.000]  應該有的生命嗎?
[00:24:54.000 --> 00:24:56.000]  你有沒有這樣的經歷呢?
[00:24:56.000 --> 00:25:01.000]  你有多久沒有感受到
[00:25:01.000 --> 00:25:04.000]  上帝的說話給你的震撼?
[00:25:04.000 --> 00:25:08.000]  沒錯,不是每一篇道都說得這麼好
[00:25:08.000 --> 00:25:12.000]  但是我們每一個信徒心裡都有聖靈
[00:25:12.000 --> 00:25:15.000]  聖靈都會帶領我們來看上帝的說話
[00:25:15.000 --> 00:25:17.000]  在上帝的說話裡
[00:25:17.000 --> 00:25:20.000]  我們都應該能夠感受到
[00:25:20.000 --> 00:25:22.000]  上帝的能力和震撼
[00:25:22.000 --> 00:25:24.000]  你有多久沒有經歷過?
[00:25:24.000 --> 00:25:30.000]  我們有沒有因為
[00:25:30.000 --> 00:25:32.000]  上帝的說話感到震撼
[00:25:32.000 --> 00:25:35.000]  然後起來行道
[00:25:35.000 --> 00:25:38.000]  然後在行道的過程中
[00:25:38.000 --> 00:25:40.000]  我們體會上帝的真實
[00:25:40.000 --> 00:25:42.000]  又將榮耀歸給神呢?
[00:25:45.000 --> 00:25:47.000]  今天是12月23日
[00:25:47.000 --> 00:25:49.000]  明天是平安夜
[00:25:49.000 --> 00:25:52.000]  明天我們教會有報道會
[00:25:52.000 --> 00:25:55.000]  這是一個行道的好時機
[00:25:55.000 --> 00:25:58.000]  我們可以邀請未信主的親友來參加
[00:25:58.000 --> 00:26:00.000]  不過
[00:26:00.000 --> 00:26:02.000]  只是這樣不夠
[00:26:02.000 --> 00:26:04.000]  一年有365天
[00:26:04.000 --> 00:26:08.000]  你用了364天來做一個壞人
[00:26:08.000 --> 00:26:10.000]  然後在報道會的前一晚
[00:26:10.000 --> 00:26:12.000]  你大發熱心去做好人
[00:26:12.000 --> 00:26:17.000]  邀請Bessie明天來參加報道會
[00:26:17.000 --> 00:26:19.000]  你以為別人會理你嗎?
[00:26:19.000 --> 00:26:24.000]  我們行道是要每一天行
[00:26:24.000 --> 00:26:26.000]  是要日以繼夜
[00:26:26.000 --> 00:26:28.000]  夜以繼日地來行
[00:26:28.000 --> 00:26:32.000]  在行道的過程中
[00:26:32.000 --> 00:26:33.000]  有時我們會有軟弱
[00:26:33.000 --> 00:26:34.000]  做得不好
[00:26:34.000 --> 00:26:35.000]  會失敗
[00:26:35.000 --> 00:26:36.000]  但不要緊
[00:26:36.000 --> 00:26:37.000]  失敗了可以再來
[00:26:37.000 --> 00:26:39.000]  我們每個人都是這樣
[00:26:39.000 --> 00:26:41.000]  我們每個人都會失敗
[00:26:42.000 --> 00:26:45.000]  我們聽見別人的見證
[00:26:45.000 --> 00:26:46.000]  我們得著鼓勵
[00:26:46.000 --> 00:26:48.000]  得著激勵
[00:26:48.000 --> 00:26:49.000]  這是好事
[00:26:49.000 --> 00:26:51.000]  不過更重要的是
[00:26:51.000 --> 00:26:54.000]  我們自己要去認識上帝的說話
[00:26:54.000 --> 00:26:56.000]  然後自己去行道
[00:26:56.000 --> 00:26:59.000]  自己活出自己的見證
[00:26:59.000 --> 00:27:01.000]  我們的生命才是有意義
[00:27:01.000 --> 00:27:03.000]  這樣才是為主發光
[00:27:03.000 --> 00:27:07.000]  盼望我們都能夠聽道
[00:27:07.000 --> 00:27:09.000]  行道
[00:27:09.000 --> 00:27:11.000]  並且透過行道
[00:27:11.000 --> 00:27:13.000]  體會上帝的大能
[00:27:13.000 --> 00:27:17.000]  將一切榮耀、重讚歸給祂
