
[00:00:00.000 --> 00:00:02.740]  在禮拜堂的弟兄姊妹平安
[00:24:35.700 --> 00:24:38.200]  只垂著空說
[00:24:38.200 --> 00:24:42.200]  神啊開恩可憐我這個罪人
[00:24:42.200 --> 00:24:51.200]  在威嚴聖潔榮耀公義的上帝面前
[00:24:51.200 --> 00:24:53.200]  難道我們看不到
[00:24:53.200 --> 00:24:58.200]  我們是一個需要被開恩可憐的罪人嗎?
[00:24:58.200 --> 00:25:01.200]  難道我們還可以只看到
[00:25:01.200 --> 00:25:03.200]  別人眼中的刺
[00:25:03.700 --> 00:25:08.200]  而看不到自己眼中的亮目嗎?
[00:25:08.200 --> 00:25:10.200]  難道我們仍然可以
[00:25:10.200 --> 00:25:13.200]  不為自己的惡念和不見光的行為
[00:25:13.200 --> 00:25:18.200]  而感到羞愧嗎?
[00:25:18.200 --> 00:25:23.200]  當我們想到自己很辛苦
[00:25:23.200 --> 00:25:26.200]  為什麼其他人在我遇難的時候
[00:25:26.200 --> 00:25:28.200]  會行災樂禍
[00:25:28.200 --> 00:25:33.200]  為什麼其他人不配合自己的時候
[00:25:33.700 --> 00:25:36.200]  難道我們只可以指責
[00:25:36.200 --> 00:25:39.200]  不思考自己曾經做過什麼
[00:25:39.200 --> 00:25:44.200]  如何對待其他人嗎?
[00:25:44.200 --> 00:25:46.200]  然後第十七章第七節
[00:25:46.200 --> 00:25:48.200]  耶穌進前來摸他們
[00:25:48.200 --> 00:25:51.200]  說起來不要害怕
[00:25:51.200 --> 00:25:52.200]  在崇拜裡面
[00:25:52.200 --> 00:25:56.200]  我們認罪之後上主宣赦
[00:25:56.200 --> 00:25:59.200]  接納和復和
[00:25:59.200 --> 00:26:01.200]  聖靈再一次充滿我們
[00:26:01.700 --> 00:26:04.200]  使我們平安和力量
[00:26:04.200 --> 00:26:09.200]  更新心靈繼續前行
[00:26:09.200 --> 00:26:16.200]  然後我們領受聖道
[00:26:16.200 --> 00:26:18.200]  那個聲音跟門徒說
[00:26:18.200 --> 00:26:19.200]  這是我的愛子
[00:26:19.200 --> 00:26:20.200]  我所喜悅的
[00:26:20.200 --> 00:26:23.200]  你們要聽他
[00:26:23.200 --> 00:26:24.200]  我們透過經課
[00:26:24.200 --> 00:26:26.200]  透過聆聽
[00:26:26.200 --> 00:26:27.200]  解釋經課
[00:26:27.700 --> 00:26:32.200]  我們就是聽他
[00:26:32.200 --> 00:26:34.200]  如果有剛才那個過程
[00:26:34.200 --> 00:26:35.200]  我們的聽他
[00:26:35.200 --> 00:26:38.200]  就是為自己而聽
[00:26:38.200 --> 00:26:43.200]  不是為別人而聽
[00:26:43.200 --> 00:26:44.200]  第九節
[00:26:44.200 --> 00:26:45.200]  下山的時候
[00:26:45.200 --> 00:26:46.200]  耶穌吩咐他們說
[00:26:46.200 --> 00:26:48.200]  人子還沒有從死裡復活
[00:26:48.200 --> 00:26:52.200]  你們不要所張罕見的告訴人
[00:26:52.200 --> 00:26:54.200]  崇拜完結之後
[00:26:54.200 --> 00:26:56.200]  我們離開了
[00:26:56.700 --> 00:26:59.200]  他們不可以張罕見的告訴人
[00:26:59.200 --> 00:27:02.200]  但我們可以張罕見的告訴人
[00:27:02.200 --> 00:27:06.200]  因為人子已經從死裡復活了
[00:27:06.200 --> 00:27:08.200]  這是一個差遣
[00:27:08.200 --> 00:27:11.200]  也是一個使命
[00:27:11.200 --> 00:27:12.200]  遇見神
[00:27:12.200 --> 00:27:14.200]  不只是心內亂
[00:27:14.200 --> 00:27:16.200]  遇見神
[00:27:16.200 --> 00:27:19.200]  會帶來差遣和使命
[00:27:19.200 --> 00:27:23.200]  我們崇拜結束的差遣們
[00:27:23.200 --> 00:27:25.200]  其中一款是這樣說的
[00:27:25.700 --> 00:27:26.700]  願神入世
[00:27:26.700 --> 00:27:27.700]  勇敢為人
[00:27:27.700 --> 00:27:28.700]  保持善德
[00:27:28.700 --> 00:27:30.200]  勿以惡報惡
[00:27:30.200 --> 00:27:31.200]  鼓舞灰心的人
[00:27:31.200 --> 00:27:33.200]  扶持軟弱的人
[00:27:33.200 --> 00:27:35.200]  援助困苦的人
[00:27:35.200 --> 00:27:36.200]  尊敬眾人
[00:27:36.200 --> 00:27:37.200]  愛主示主
[00:27:37.200 --> 00:27:38.200]  在聖靈的能力中
[00:27:38.200 --> 00:27:40.200]  歡欣喜樂
[00:27:40.200 --> 00:27:44.200]  就帶著這個差遣
[00:27:44.200 --> 00:27:46.200]  進入世界
[00:27:46.200 --> 00:27:49.200]  進入生活裡面
[00:27:49.200 --> 00:27:51.200]  第二個層次是關於一個
[00:27:51.200 --> 00:27:54.200]  普篩一個社會大眾的層次
[00:27:54.700 --> 00:27:56.200]  現實上不是人人
[00:27:56.200 --> 00:27:58.200]  都願意成為基督徒
[00:27:58.200 --> 00:28:00.200]  現實上不是人人
[00:28:00.200 --> 00:28:03.200]  都有這種遇見神
[00:28:03.200 --> 00:28:05.200]  這種經驗和經歷
[00:28:05.200 --> 00:28:08.200]  不過上帝是創造主的話
[00:28:08.200 --> 00:28:12.200]  全人類都應該和上帝有關
[00:28:12.200 --> 00:28:14.200]  門徒登山變象
[00:28:14.200 --> 00:28:15.200]  耶穌登山變象
[00:28:15.200 --> 00:28:17.200]  遇見這個事情
[00:28:17.200 --> 00:28:19.200]  祂的經驗
[00:28:19.200 --> 00:28:20.200]  祂的經歷
[00:28:20.200 --> 00:28:21.200]  怎樣可以成為一個
[00:28:21.700 --> 00:28:26.200]  全人類都有意義的事情呢
[00:28:26.200 --> 00:28:27.200]  門徒在這個經歷裡面
[00:28:27.200 --> 00:28:31.200]  體會到對神聖的敬畏
[00:28:31.200 --> 00:28:33.200]  這種對神聖的敬畏
[00:28:33.200 --> 00:28:37.200]  可不可以延伸至對於
[00:28:37.200 --> 00:28:46.200]  創造主所創造的世界的敬畏呢
[00:28:46.200 --> 00:28:48.200]  對上主創造的世界
[00:28:48.200 --> 00:28:51.200]  懷著敬畏之情
[00:28:51.700 --> 00:28:56.200]  怎樣可以跨越得到宗教信仰呢
[00:28:56.200 --> 00:28:58.200]  有一位朋友
[00:28:58.200 --> 00:29:00.200]  一位內地的朋友
[00:29:00.200 --> 00:29:04.200]  他分享大自然對他
[00:29:04.200 --> 00:29:08.200]  令他產生這種敬畏的感情
[00:29:08.200 --> 00:29:11.200]  不知道你自己有沒有這些經驗呢
[00:29:11.200 --> 00:29:13.200]  我相信很多人都有
[00:29:13.200 --> 00:29:14.200]  你聽一下
[00:29:14.200 --> 00:29:16.200]  看看你有沒有這些經驗
[00:29:16.200 --> 00:29:17.200]  當我
[00:29:17.200 --> 00:29:19.200]  你未必去過他去的地方
[00:29:19.200 --> 00:29:21.200]  你可能去過另外的地方
[00:29:21.700 --> 00:29:25.200]  在新疆塔克拉瑪幹沙漠邊
[00:29:25.200 --> 00:29:27.200]  你就可能去另外一個沙漠
[00:29:27.200 --> 00:29:30.200]  看到茫茫沙海中
[00:29:30.200 --> 00:29:36.200]  頑強屹立活著死去的桃陽樹時
[00:29:36.200 --> 00:29:40.200]  當我在青藏高原上
[00:29:40.200 --> 00:29:43.200]  通往珠峰大本營的公路上
[00:29:43.200 --> 00:29:45.700]  看見雪山綿綿
[00:29:45.700 --> 00:29:49.200]  聳立在我周圍時
[00:29:49.700 --> 00:29:53.200]  當我第一次看見
[00:29:53.200 --> 00:29:58.200]  海潮怒敲著湧向岸邊時
[00:29:58.200 --> 00:30:00.200]  當我在飛機上
[00:30:00.200 --> 00:30:04.200]  看見大地伸展的節奏時
[00:30:04.200 --> 00:30:07.200]  當我仰望夜空
[00:30:07.200 --> 00:30:09.200]  看見無數火星
[00:30:09.200 --> 00:30:13.200]  在浩瀚宇宙閃爍時
[00:30:13.200 --> 00:30:17.200]  對大自然的敬畏猶然而生
[00:30:17.700 --> 00:30:20.200]  是誤導的時候
[00:30:20.200 --> 00:30:23.200]  是誤導的時候
[00:30:23.200 --> 00:30:26.200]  對上主創造的世界
[00:30:26.200 --> 00:30:30.200]  心存敬畏有什麼重要呢?
[00:30:30.200 --> 00:30:35.200]  前幾天在社交媒體收到一張圖片
[00:30:35.200 --> 00:30:37.200]  可能你也有收到
[00:30:37.200 --> 00:30:39.200]  下面有幾句文字
[00:30:39.200 --> 00:30:42.200]  它說:一直以來
[00:30:42.200 --> 00:30:46.200]  都是人類把動物關進籠子
[00:30:46.700 --> 00:30:48.200]  在這個春節
[00:30:48.200 --> 00:30:55.200]  動物成功地把十幾億人關進籠子
[00:30:55.200 --> 00:30:57.200]  這段日子
[00:30:57.200 --> 00:31:00.200]  不單是在中國出現的病毒
[00:31:00.200 --> 00:31:03.200]  在澳洲出現的山火
[00:31:03.200 --> 00:31:07.200]  在東非出發的蝗蟲
[00:31:07.200 --> 00:31:11.200]  這一切
[00:31:11.200 --> 00:31:13.200]  很多人都認為
[00:31:13.700 --> 00:31:18.200]  是與人類如何對待大自然有關
[00:31:18.200 --> 00:31:24.200]  人類將大自然視為剝削的對象
[00:31:24.200 --> 00:31:26.200]  開懇的對象
[00:31:26.200 --> 00:31:30.200]  而不是一個敬畏的對象
[00:31:30.200 --> 00:31:32.200]  對上主的敬畏
[00:31:32.200 --> 00:31:34.200]  如果可以延伸至
[00:31:34.200 --> 00:31:37.200]  對上主創造的世界的敬畏
[00:31:37.200 --> 00:31:40.200]  就不會視大自然為剝削的對象
[00:31:40.200 --> 00:31:43.200]  而隨意地去破壞
[00:31:43.700 --> 00:31:44.700]  幫助我們
[00:31:44.700 --> 00:31:46.200]  無論作為基督徒
[00:31:46.200 --> 00:31:50.200]  又或者一般的大眾
[00:31:50.200 --> 00:31:53.200]  我們在門徒
[00:31:53.200 --> 00:31:57.200]  看見登山變像的耶穌的事情裏面
[00:31:57.200 --> 00:31:59.200]  我們有所得著
[00:31:59.200 --> 00:32:01.200]  亦有所反省
