
[00:00:00.000 --> 00:00:06.000]  各位兄弟姐妹,平安!我們開始的時候,我們先做一個祈禱。
[00:26:58.640 --> 00:27:02.640]  其實對我們是有什麼啟發呢?
[00:27:02.640 --> 00:27:04.640]  我認為在個人的層面上
[00:27:04.640 --> 00:27:08.640]  我們是要珍惜我們的遺憾
[00:27:08.640 --> 00:27:11.640]  我們不要因為我們會犯罪
[00:27:11.640 --> 00:27:14.640]  而輕易放棄
[00:27:14.640 --> 00:27:17.640]  有錯我們是需要承認
[00:27:17.640 --> 00:27:20.640]  因為神是喜於他的百姓
[00:27:20.640 --> 00:27:23.640]  他沒有放棄任何一個人
[00:27:23.640 --> 00:27:25.640]  所以無論在這個關係上
[00:27:25.640 --> 00:27:26.640]  在這個工作上
[00:27:26.640 --> 00:27:27.640]  在這個生活上
[00:27:27.640 --> 00:27:29.640]  在這個家庭上
[00:27:29.640 --> 00:27:32.640]  我們都必須要尊重耶穌
[00:27:32.640 --> 00:27:34.640]  為我們心中的王
[00:27:34.640 --> 00:27:38.640]  我們願意遵守他的教導
[00:27:38.640 --> 00:27:41.640]  並且會傳揚他對我們的恩惠
[00:27:41.640 --> 00:27:44.640]  我們更加不要被這個世界之王
[00:27:44.640 --> 00:27:47.640]  牽住你的鼻子離走
[00:27:47.640 --> 00:27:50.640]  什麼貓王、四大天王、蛇王
[00:27:50.640 --> 00:27:52.640]  Burger King
[00:27:52.640 --> 00:27:55.640]  這些都是他們自封為王的
[00:27:55.640 --> 00:27:59.640]  都是表面和短暫的
[00:27:59.640 --> 00:28:03.640]  在這個集體的層面上
[00:28:03.640 --> 00:28:06.640]  無論我們生活在哪一種制度底下
[00:28:06.640 --> 00:28:09.640]  無論我們的領袖是怎樣產生的
[00:28:09.640 --> 00:28:12.640]  也許都有神的意思
[00:28:12.640 --> 00:28:15.640]  但是我們必須要記住
[00:28:15.640 --> 00:28:18.640]  我們是天國子民的身份
[00:28:18.640 --> 00:28:20.640]  我們不可以隨波逐流
[00:28:20.640 --> 00:28:23.640]  我們要以耶穌為我們的王
[00:28:23.640 --> 00:28:26.640]  即使現在好像現在這樣
[00:28:26.640 --> 00:28:28.640]  是有戰爭、有疫症
[00:28:28.640 --> 00:28:30.640]  但是我們也都相信
[00:28:30.640 --> 00:28:32.640]  他是仍然坐著為王
[00:28:32.640 --> 00:28:35.640]  他會看顧他的百姓
[00:28:35.640 --> 00:28:37.640]  雖然薩姆爾現在
[00:28:37.640 --> 00:28:41.640]  要從他的崗位上要退下來
[00:28:41.640 --> 00:28:45.640]  對他個人來說可能是有點傷感
[00:28:45.640 --> 00:28:48.640]  但是他最後的善意的提醒
[00:28:48.640 --> 00:28:51.640]  是永不消磨
[00:28:51.640 --> 00:28:54.640]  正如他在第25節那裡說
[00:28:54.640 --> 00:28:56.640]  你們若仍然作惡
[00:28:56.640 --> 00:28:58.640]  你們和你們的王
[00:28:58.640 --> 00:29:01.640]  必一同滅亡
[00:29:01.640 --> 00:29:03.640]  讓我們一同來到警惕
[00:29:03.640 --> 00:29:06.640]  一同禱告
[00:29:06.640 --> 00:29:08.640]  我們的主、我們的神
[00:29:08.640 --> 00:29:11.640]  你的恩典總是大過我們的罪
[00:29:11.640 --> 00:29:13.640]  但是我們卻是常常
[00:29:13.640 --> 00:29:15.640]  忘記了你的恩惠
[00:29:15.640 --> 00:29:17.640]  除了這個世界的潮流
[00:29:17.640 --> 00:29:19.640]  除了這個世界的價值觀
[00:29:19.640 --> 00:29:21.640]  做了很多錯誤的選擇
[00:29:21.640 --> 00:29:23.640]  求你來饒恕我們的罪
[00:29:23.640 --> 00:29:25.640]  再給一次機會我們
[00:29:25.640 --> 00:29:27.640]  以致我們可以敬畏你
[00:29:27.640 --> 00:29:29.640]  更好的侍奉你
[00:29:29.640 --> 00:29:31.640]  無論這個世界變得怎樣
[00:29:31.640 --> 00:29:33.640]  我們都相信你是坐著為王
[00:29:33.640 --> 00:29:36.640]  你更加是我們心中的王
[00:29:36.640 --> 00:29:39.640]  我們願與你快樂
[00:29:39.640 --> 00:29:41.640]  作王直到永遠
[00:29:41.640 --> 00:29:42.640]  阿們
