
[00:00:00.000 --> 00:00:02.000]  好 今日的題目是
[00:17:04.000 --> 00:17:06.000]  但你看不過眼
[00:17:06.000 --> 00:17:10.000]  然後
[00:17:10.000 --> 00:17:14.000]  他講出
[00:17:14.000 --> 00:17:16.000]  神在他心中的感動
[00:17:16.000 --> 00:17:18.000]  這很重要
[00:17:18.000 --> 00:17:20.000]  大衛從我說
[00:17:20.000 --> 00:17:22.000]  你看看我
[00:17:22.000 --> 00:17:24.000]  在我面前我都不敢殺你
[00:17:24.000 --> 00:17:26.000]  你還看不到我對你怎樣
[00:17:26.000 --> 00:17:30.000]  他目的不是想講這件事
[00:17:30.000 --> 00:17:34.000]  他說今天你親眼看見我在洞中
[00:17:34.000 --> 00:17:36.000]  耶和華將你交在我的手裏
[00:17:36.000 --> 00:17:38.000]  記不記得這句說話
[00:17:38.000 --> 00:17:40.000]  耶和華將你交在我手裏
[00:17:40.000 --> 00:17:44.000]  這很重要
[00:17:44.000 --> 00:17:46.000]  不是我很厲害
[00:17:46.000 --> 00:17:48.000]  你看看我
[00:17:48.000 --> 00:17:50.000]  我吃正你
[00:17:52.000 --> 00:17:54.000]  有人叫我殺你
[00:17:54.000 --> 00:17:56.000]  我卻愛惜你
[00:17:56.000 --> 00:17:58.000]  我不敢伸手害我的主
[00:17:58.000 --> 00:18:00.000]  因為他是耶和華的仇高者
[00:18:00.000 --> 00:18:02.000]  他是講出
[00:18:02.000 --> 00:18:04.000]  因為神在他心中的感動
[00:18:04.000 --> 00:18:06.000]  他不是講出
[00:18:06.000 --> 00:18:08.000]  神都已經公立了我做王
[00:18:08.000 --> 00:18:10.000]  我遲早都做王
[00:18:10.000 --> 00:18:12.000]  你現在這樣殺我
[00:18:12.000 --> 00:18:14.000]  都是沒有用的
[00:18:14.000 --> 00:18:16.000]  可以是講同一個內容
[00:18:16.000 --> 00:18:20.000]  你表達同一種心意
[00:18:20.000 --> 00:18:22.000]  但如果你從你自己的角度
[00:18:22.000 --> 00:18:24.000]  人家聽到就是你在踩我
[00:18:24.000 --> 00:18:28.000]  但當素羅聽的時候
[00:18:28.000 --> 00:18:30.000]  他在講甚麼
[00:18:30.000 --> 00:18:32.000]  是神在你我當中的工作
[00:18:32.000 --> 00:18:34.000]  然後十二節他再講
[00:18:34.000 --> 00:18:36.000]  冤夜華在你我中間判斷是非
[00:18:36.000 --> 00:18:40.000]  在你的身上為我申冤
[00:18:40.000 --> 00:18:42.000]  我卻不親手加害於你
[00:18:42.000 --> 00:18:46.000]  這個是他從神的角度去看
[00:18:46.000 --> 00:18:48.000]  是從神的角度去看整件事
[00:18:50.000 --> 00:18:52.000]  不只是從我分析
[00:18:52.000 --> 00:18:54.000]  你就是不對
[00:18:54.000 --> 00:18:56.000]  我講你就是對
[00:18:56.000 --> 00:19:02.000]  我在想
[00:19:02.000 --> 00:19:04.000]  在我們人生裏面
[00:19:04.000 --> 00:19:06.000]  你有沒有遇到一些人
[00:19:06.000 --> 00:19:08.000]  你覺得
[00:19:08.000 --> 00:19:10.000]  你很難尊重他
[00:19:10.000 --> 00:19:12.000]  很難服他
[00:19:12.000 --> 00:19:14.000]  甚至很難跟他再做朋友
[00:19:18.000 --> 00:19:20.000]  你有沒有為這件事祈禱
[00:19:20.000 --> 00:19:24.000]  神有沒有在你心裏面講話
[00:19:24.000 --> 00:19:28.000]  你有沒有敏感
[00:19:28.000 --> 00:19:30.000]  神對你的提醒是甚麼
[00:19:30.000 --> 00:19:34.000]  即使你說我要跟他講清楚
[00:19:34.000 --> 00:19:36.000]  我要去責備他的時候
[00:19:36.000 --> 00:19:42.000]  是為了你自己的口氣
[00:19:42.000 --> 00:19:46.000]  是為了你從你的角度覺得這件事是錯
[00:19:48.000 --> 00:19:50.000]  還是神在你心裏面的感動
[00:19:50.000 --> 00:19:54.000]  催動你去講出神對你的感動
[00:19:54.000 --> 00:19:56.000]  這個很重要
[00:19:56.000 --> 00:20:02.000]  所以我又想回到第一個slide
[00:20:02.000 --> 00:20:06.000]  multiple choice
[00:20:06.000 --> 00:20:08.000]  今天
[00:20:08.000 --> 00:20:12.000]  你面對你腦裏面
[00:20:12.000 --> 00:20:14.000]  鎖定的一兩個人
[00:20:14.000 --> 00:20:16.000]  你是被虧待了
[00:20:16.000 --> 00:20:18.000]  起碼你覺得
[00:20:18.000 --> 00:20:20.000]  自己是被虧待
[00:20:20.000 --> 00:20:22.000]  你會怎樣做呢
[00:20:22.000 --> 00:20:26.000]  繼續以牙還牙
[00:20:26.000 --> 00:20:28.000]  他對我怎樣
[00:20:28.000 --> 00:20:30.000]  我就對他怎樣
[00:20:30.000 --> 00:20:32.000]  你要據理力爭
[00:20:32.000 --> 00:20:34.000]  跟他爭辯
[00:20:34.000 --> 00:20:36.000]  你從此疏遠他
[00:20:36.000 --> 00:20:40.000]  或者你有沒有其他的選擇
[00:20:40.000 --> 00:20:42.000]  你今天領會到呢
[00:20:46.000 --> 00:20:48.000]  好
[00:20:48.000 --> 00:20:50.000]  給大家60大秒
[00:20:50.000 --> 00:20:52.000]  好嗎
[00:20:52.000 --> 00:20:54.000]  因為講到最重要的是
[00:20:54.000 --> 00:20:56.000]  你自己裏面的領受
[00:20:56.000 --> 00:20:58.000]  不是我說了甚麼
[00:20:58.000 --> 00:21:14.000]  好
[00:21:14.000 --> 00:21:16.000]  我們回到
[00:21:16.000 --> 00:21:18.000]  slide
[00:21:18.000 --> 00:21:20.000]  在聖經裏面
[00:21:20.000 --> 00:21:22.000]  同一段經文
[00:21:22.000 --> 00:21:24.000]  有另一個主角
[00:21:24.000 --> 00:21:26.000]  他亦在人生裏面做了一些選擇
[00:21:26.000 --> 00:21:28.000]  蘇羅的回應
[00:21:28.000 --> 00:21:30.000]  蘇羅聽完這番說話的時候
[00:21:30.000 --> 00:21:34.000]  他真是被大衛的說話
[00:21:34.000 --> 00:21:36.000]  感動了
[00:21:36.000 --> 00:21:38.000]  他沒有拿刀繼續追殺大衛
[00:21:38.000 --> 00:21:40.000]  反而他怎樣
[00:21:40.000 --> 00:21:42.000]  聖經說他
[00:21:42.000 --> 00:21:44.000]  他哭了
[00:21:44.000 --> 00:21:48.000]  整班跟從他的人
[00:21:48.000 --> 00:21:50.000]  對面也有他的敵人
[00:21:50.000 --> 00:21:52.000]  在那一刻他放聲大哭
[00:21:52.000 --> 00:21:56.000]  即是說
[00:21:56.000 --> 00:21:58.000]  蘇羅是捉到
[00:21:58.000 --> 00:22:00.000]  這一份提醒
[00:22:00.000 --> 00:22:04.000]  他還承認自己的錯
[00:22:04.000 --> 00:22:06.000]  你給我公義
[00:22:06.000 --> 00:22:08.000]  我卻以惡去代理
[00:22:08.000 --> 00:22:10.000]  他是清醒過來的
[00:22:10.000 --> 00:22:12.000]  他能夠說出
[00:22:12.000 --> 00:22:14.000]  耶和華是將我交在你的手裏
[00:22:14.000 --> 00:22:16.000]  很重要
[00:22:16.000 --> 00:22:18.000]  他承認了是我的
[00:22:18.000 --> 00:22:20.000]  耶和華也不站在我那邊
[00:22:20.000 --> 00:22:22.000]  將我交給你
[00:22:22.000 --> 00:22:24.000]  我亦知道你必定要作王
[00:22:24.000 --> 00:22:26.000]  他知道大衛要做王
[00:22:26.000 --> 00:22:28.000]  其實殺了他也沒有用
[00:22:28.000 --> 00:22:30.000]  是神所高納
[00:22:30.000 --> 00:22:32.000]  你怎樣殺
[00:22:32.000 --> 00:22:34.000]  以色列國
[00:22:34.000 --> 00:22:36.000]  必建立在你的手裏
[00:22:36.000 --> 00:22:38.000]  所以蘇羅
[00:22:38.000 --> 00:22:40.000]  是完全
[00:22:40.000 --> 00:22:42.000]  或者英文叫
[00:22:42.000 --> 00:22:44.000]  明白了
[00:22:44.000 --> 00:22:54.000]  當我們看這裏的時候
[00:22:54.000 --> 00:22:56.000]  我們想到
[00:22:56.000 --> 00:22:58.000]  如果神是很奇妙的話
[00:22:58.000 --> 00:23:00.000]  一方面是給大衛一個考驗
[00:23:00.000 --> 00:23:02.000]  給他內心一個考驗
[00:23:02.000 --> 00:23:04.000]  他願不願意選擇尊重神
[00:23:04.000 --> 00:23:06.000]  去謙卑尊重人
[00:23:06.000 --> 00:23:08.000]  同樣地我覺得
[00:23:08.000 --> 00:23:10.000]  神是在用大衛
[00:23:10.000 --> 00:23:12.000]  去提醒蘇羅
[00:23:12.000 --> 00:23:14.000]  蘇羅真的醒了
[00:23:14.000 --> 00:23:16.000]  可惜
[00:23:16.000 --> 00:23:20.000]  他有沒有改呢
[00:23:20.000 --> 00:23:24.000]  這裏是24章
[00:23:24.000 --> 00:23:26.000]  再過多2章26章
[00:23:26.000 --> 00:23:28.000]  同樣
[00:23:28.000 --> 00:23:30.000]  不過不同場景
[00:23:30.000 --> 00:23:32.000]  的事再發生過一次
[00:23:32.000 --> 00:23:34.000]  因為蘇羅繼續追殺大衛
[00:23:34.000 --> 00:23:36.000]  然後大衛又有一次機會
[00:23:36.000 --> 00:23:38.000]  要殺他的時候
[00:23:38.000 --> 00:23:40.000]  也不敢殺
[00:23:40.000 --> 00:23:42.000]  神難了
[00:23:42.000 --> 00:23:44.000]  然後蘇羅醒過來的時候
[00:23:44.000 --> 00:23:46.000]  再一次
[00:23:46.000 --> 00:23:48.000]  這個人有時候很奇妙
[00:23:48.000 --> 00:23:50.000]  他經歷過神那麼大的提醒
[00:23:50.000 --> 00:23:52.000]  我們有沒有試過
[00:23:52.000 --> 00:23:54.000]  明明經歷過神請救過我們
[00:23:54.000 --> 00:23:56.000]  幫過我們
[00:23:56.000 --> 00:23:58.000]  渡過了一些難關
[00:23:58.000 --> 00:24:00.000]  但我可以轉過來又忘記了神
[00:24:00.000 --> 00:24:02.000]  轉過來又做回我的老我
[00:24:02.000 --> 00:24:04.000]  又一樣那麼窒惰
[00:24:04.000 --> 00:24:06.000]  又一樣那麼自私
[00:24:06.000 --> 00:24:08.000]  又一樣自作主張
[00:24:08.000 --> 00:24:10.000]  是不是我們人生的寫照呢
[00:24:10.000 --> 00:24:12.000]  灰而不改
[00:24:12.000 --> 00:24:14.000]  走回原來的路
[00:24:14.000 --> 00:24:16.000]  是不是很可惜
[00:24:16.000 --> 00:24:18.000]  我們問蘇羅
[00:24:18.000 --> 00:24:20.000]  為什麼要這樣做呢
[00:24:20.000 --> 00:24:22.000]  很簡單
[00:24:22.000 --> 00:24:24.000]  他不願意謙卑尊重神的揀選
[00:24:24.000 --> 00:24:26.000]  神要揀選大衛
[00:24:26.000 --> 00:24:28.000]  他不願意接受
[00:24:28.000 --> 00:24:30.000]  這個
[00:24:30.000 --> 00:24:32.000]  他也不願意
[00:24:32.000 --> 00:24:34.000]  謙卑尊重大衛
[00:24:34.000 --> 00:24:36.000]  有一天要高過他自己
[00:24:36.000 --> 00:24:38.000]  你們明白嗎
[00:24:38.000 --> 00:24:40.000]  其實最可怕的事情
[00:24:40.000 --> 00:24:42.000]  不是我們一次
[00:24:42.000 --> 00:24:44.000]  因為我一次犯錯就不放過我
[00:24:44.000 --> 00:24:46.000]  你看這個情況
[00:24:46.000 --> 00:24:48.000]  神給一次一次機會蘇羅
[00:24:48.000 --> 00:24:50.000]  而蘇羅
[00:24:50.000 --> 00:24:52.000]  每一次是壞在哪裡呢
[00:24:52.000 --> 00:24:54.000]  他有一樣東西他拿著不放
[00:24:54.000 --> 00:24:56.000]  有時候我經常輔導
[00:24:56.000 --> 00:24:58.000]  我發現有些人很有趣
[00:24:58.000 --> 00:25:00.000]  其實他不是一個壞人
[00:25:00.000 --> 00:25:02.000]  他其實樣子也很好
[00:25:02.000 --> 00:25:04.000]  他總是拿著一樣東西不放
[00:25:04.000 --> 00:25:06.000]  你明白嗎
[00:25:06.000 --> 00:25:08.000]  譬如那個人不肯寬恕
[00:25:08.000 --> 00:25:10.000]  他總是拿著一樣東西不放
[00:25:10.000 --> 00:25:12.000]  他覺得他的期望
[00:25:12.000 --> 00:25:14.000]  他應該這樣做
[00:25:14.000 --> 00:25:16.000]  他做不到
[00:25:16.000 --> 00:25:18.000]  他總是覺得頂不住
[00:25:18.000 --> 00:25:20.000]  是拿著一樣東西頂不住
[00:25:20.000 --> 00:25:22.000]  你會發覺好像domino effect
[00:25:22.000 --> 00:25:24.000]  你明白嗎
[00:25:24.000 --> 00:25:26.000]  我們說有神就有魔鬼
[00:25:26.000 --> 00:25:28.000]  什麼叫魔鬼留地步
[00:25:28.000 --> 00:25:30.000]  但有一樣東西
[00:25:30.000 --> 00:25:32.000]  神提醒你
[00:25:32.000 --> 00:25:34.000]  你不肯放
[00:25:34.000 --> 00:25:36.000]  你硬要站在那裡
[00:25:36.000 --> 00:25:38.000]  魔鬼
[00:25:38.000 --> 00:25:40.000]  就可以在他的心裡
[00:25:40.000 --> 00:25:42.000]  繼續散播
[00:25:42.000 --> 00:25:44.000]  像snowball effect
[00:25:44.000 --> 00:25:46.000]  將一件
[00:25:46.000 --> 00:25:48.000]  本來不是很大的事
[00:25:48.000 --> 00:25:50.000]  越滾越大
[00:25:50.000 --> 00:25:52.000]  你跟那個人的距離越來越遠
[00:25:52.000 --> 00:25:54.000]  你更加忍受不到他
[00:25:54.000 --> 00:25:56.000]  你發覺其實不單是一個人
[00:25:56.000 --> 00:25:58.000]  總之類似那類的人
[00:25:58.000 --> 00:26:00.000]  你也接受不了
[00:26:00.000 --> 00:26:02.000]  所以在人際裡
[00:26:02.000 --> 00:26:04.000]  在教會裡
[00:26:04.000 --> 00:26:06.000]  在家庭裡
[00:26:06.000 --> 00:26:08.000]  為什麼大家頂不住
[00:26:08.000 --> 00:26:10.000]  你要知道
[00:26:10.000 --> 00:26:12.000]  當你有一點不肯放的時候
[00:26:12.000 --> 00:26:14.000]  你是被魔鬼留地步
[00:26:14.000 --> 00:26:16.000]  在你的心裡
[00:26:16.000 --> 00:26:18.000]  不斷不斷不斷
[00:26:18.000 --> 00:26:20.000]  去刺透
[00:26:20.000 --> 00:26:22.000]  你的心
[00:26:24.000 --> 00:26:26.000]  所以我提醒大家
[00:26:26.000 --> 00:26:28.000]  我們能不能從神的角度
[00:26:28.000 --> 00:26:30.000]  去看問題
[00:26:30.000 --> 00:26:32.000]  從人的角度
[00:26:32.000 --> 00:26:34.000]  我們沒有辦法
[00:26:34.000 --> 00:26:36.000]  尊重我們不喜歡的人
[00:26:36.000 --> 00:26:38.000]  這是正常的
[00:26:38.000 --> 00:26:40.000]  唯有你能夠從神的角度去看
[00:26:40.000 --> 00:26:42.000]  你才能看到
[00:26:42.000 --> 00:26:44.000]  神會出手的
[00:26:44.000 --> 00:26:46.000]  所以聖經經常說
[00:26:46.000 --> 00:26:48.000]  「身冤在我,我必報應」
[00:26:48.000 --> 00:26:50.000]  是說神,不是說人
[00:26:50.000 --> 00:26:52.000]  中國的武俠小說
[00:26:52.000 --> 00:26:54.000]  君子報仇
[00:26:54.000 --> 00:26:56.000]  十年未晚
[00:26:56.000 --> 00:26:58.000]  但是聖經從來
[00:26:58.000 --> 00:27:00.000]  沒有這個教導
[00:27:00.000 --> 00:27:02.000]  所以有時候我們需要用神的角度
[00:27:02.000 --> 00:27:04.000]  去蓋過了我們
[00:27:04.000 --> 00:27:06.000]  從小到大自己覺得
[00:27:06.000 --> 00:27:08.000]  這裡是對的一套道理
[00:27:08.000 --> 00:27:10.000]  所以說
[00:27:10.000 --> 00:27:12.000]  基督徒要更新的時候
[00:27:12.000 --> 00:27:14.000]  不只是說看看聖經其一套
[00:27:14.000 --> 00:27:16.000]  是你要安靜
[00:27:16.000 --> 00:27:18.000]  讓神去反省
[00:27:18.000 --> 00:27:20.000]  例如夢
[00:27:20.000 --> 00:27:22.000]  不斷發生的時候
[00:27:22.000 --> 00:27:24.000]  神會提醒你一些事情
[00:27:24.000 --> 00:27:26.000]  在你生命裡有些事情
[00:27:26.000 --> 00:27:28.000]  你要處理
[00:27:28.000 --> 00:27:30.000]  不要覺得睡醒了
[00:27:30.000 --> 00:27:32.000]  我們繼續人生
[00:27:32.000 --> 00:27:34.000]  聖靈在提醒你的時候
[00:27:34.000 --> 00:27:36.000]  你要敏感,要去面對
[00:27:36.000 --> 00:27:38.000]  從神的角度去看
[00:27:38.000 --> 00:27:40.000]  你就能看到那條出路
[00:27:40.000 --> 00:27:44.000]  最後幾幅圖畫
[00:27:44.000 --> 00:27:46.000]  如果你忘了我說什麼
[00:27:46.000 --> 00:27:48.000]  圖畫很好
[00:27:48.000 --> 00:27:50.000]  希望這些圖畫對你有提醒
[00:27:50.000 --> 00:27:52.000]  謙卑
[00:27:52.000 --> 00:27:54.000]  尊重神
[00:27:54.000 --> 00:27:56.000]  你也能謙卑
[00:27:56.000 --> 00:27:58.000]  尊重一些你不喜歡的人
[00:27:58.000 --> 00:28:02.000]  從某個角度
[00:28:02.000 --> 00:28:04.000]  雖然蘇羅後來
[00:28:04.000 --> 00:28:06.000]  繼續追殺大衛
[00:28:06.000 --> 00:28:08.000]  但是在那一刻在山洞外
[00:28:08.000 --> 00:28:10.000]  他們兩個是怎樣
[00:28:10.000 --> 00:28:12.000]  在那一刻他們做了朋友
[00:28:12.000 --> 00:28:14.000]  他仍然
[00:28:14.000 --> 00:28:16.000]  蘇羅說我疑大衛
[00:28:16.000 --> 00:28:18.000]  我虧待你
[00:28:18.000 --> 00:28:20.000]  大衛可以平平安安的
[00:28:20.000 --> 00:28:22.000]  離開那個洞
[00:28:22.000 --> 00:28:24.000]  上回他的山寨
[00:28:24.000 --> 00:28:26.000]  在那一刻他們仍然是朋友
[00:28:26.000 --> 00:28:28.000]  你說他沒有改
[00:28:28.000 --> 00:28:30.000]  我早晚都是壞人
[00:28:30.000 --> 00:28:32.000]  這與你無關
[00:28:32.000 --> 00:28:34.000]  神高納蘇羅
[00:28:34.000 --> 00:28:36.000]  神會去處理蘇羅
[00:28:36.000 --> 00:28:38.000]  不是我們要去憎他
[00:28:38.000 --> 00:28:40.000]  罵他,疏遠他
[00:28:40.000 --> 00:28:42.000]  恐嚇他
[00:28:42.000 --> 00:28:44.000]  踩壞他
[00:28:44.000 --> 00:28:46.000]  我們的責任
[00:28:46.000 --> 00:28:48.000]  是從神的角度
[00:28:48.000 --> 00:28:50.000]  與他和好
[00:28:50.000 --> 00:28:54.000]  你發覺教會好
[00:28:54.000 --> 00:28:56.000]  家庭好,公司好
[00:28:56.000 --> 00:28:58.000]  大家可以
[00:28:58.000 --> 00:29:00.000]  攜手合作
[00:29:00.000 --> 00:29:02.000]  是不是一件好事
[00:29:02.000 --> 00:29:06.000]  我們低頭
[00:29:14.000 --> 00:29:16.000]  多謝你
[00:29:16.000 --> 00:29:18.000]  一個簡單的故事
[00:29:18.000 --> 00:29:20.000]  你讓我看到
[00:29:20.000 --> 00:29:22.000]  無論是用大衛
[00:29:22.000 --> 00:29:24.000]  作為一個角色
[00:29:24.000 --> 00:29:26.000]  是一個正面的教材
[00:29:26.000 --> 00:29:28.000]  或者蘇羅
[00:29:28.000 --> 00:29:30.000]  作為一個角色
[00:29:30.000 --> 00:29:32.000]  好像是一個反面的教材
[00:29:32.000 --> 00:29:34.000]  幫助我
[00:29:34.000 --> 00:29:36.000]  我也要學習這份謙卑
[00:29:36.000 --> 00:29:38.000]  尊重
[00:29:38.000 --> 00:29:40.000]  這份勇氣
[00:29:40.000 --> 00:29:42.000]  去排除萬難
[00:29:42.000 --> 00:29:44.000]  去跟隨神的意思
[00:29:44.000 --> 00:29:46.000]  向神交代為主
[00:29:46.000 --> 00:29:50.000]  並且你給我今早最後一刻
[00:29:50.000 --> 00:29:52.000]  我就想通了那個夢
[00:29:52.000 --> 00:29:56.000]  當我要自己伸冤
[00:29:56.000 --> 00:29:58.000]  自己要去據理力爭的時候
[00:29:58.000 --> 00:30:00.000]  結果我的人生
[00:30:00.000 --> 00:30:02.000]  就好像在西環那邊
[00:30:02.000 --> 00:30:04.000]  在那裡兜兜轉轉
[00:30:04.000 --> 00:30:06.000]  走多遠都走不到
[00:30:06.000 --> 00:30:08.000]  是一種人生的兜轉
[00:30:10.000 --> 00:30:12.000]  主啊
[00:30:12.000 --> 00:30:14.000]  多謝你
[00:30:14.000 --> 00:30:16.000]  讓我一直預備這個講章
[00:30:16.000 --> 00:30:18.000]  你也給我一個提醒
[00:30:18.000 --> 00:30:20.000]  有些事我要放下的
[00:30:20.000 --> 00:30:22.000]  我要放下
[00:30:22.000 --> 00:30:24.000]  有些事我要交給神你去做的
[00:30:24.000 --> 00:30:26.000]  不是我自己去
[00:30:26.000 --> 00:30:28.000]  力爭
[00:30:28.000 --> 00:30:30.000]  或者我自己去逃避
[00:30:30.000 --> 00:30:32.000]  主啊
[00:30:32.000 --> 00:30:34.000]  今日也願你的聖靈提醒
[00:30:34.000 --> 00:30:36.000]  我們每一位
[00:30:36.000 --> 00:30:38.000]  在我們生命當中
[00:30:38.000 --> 00:30:40.000]  我們覺得很難尊重
[00:30:40.000 --> 00:30:42.000]  很難接受的人
[00:30:42.000 --> 00:30:44.000]  我們選擇怎樣去面對呢?
[00:30:44.000 --> 00:30:46.000]  求主幫助
[00:30:46.000 --> 00:30:48.000]  讓這件事
[00:30:48.000 --> 00:30:50.000]  不會讓我們從聽過就過去
[00:30:50.000 --> 00:30:52.000]  我們真的去
[00:30:52.000 --> 00:30:54.000]  回應你
[00:30:54.000 --> 00:30:56.000]  用我們的行動
[00:30:56.000 --> 00:30:58.000]  心智
[00:30:58.000 --> 00:31:00.000]  向神你交代
[00:31:00.000 --> 00:31:02.000]  感謝主
[00:31:02.000 --> 00:31:04.000]  奉主基督得勝的命求
[00:31:04.000 --> 00:31:06.000]  領命
