
[00:00:00.000 --> 00:00:02.960]  各位內賓 主禮弟 兄姊妹 平安
[00:23:15.140 --> 00:23:19.540]  接著來到這個地方 去行了這個割禮
[00:23:19.540 --> 00:23:23.540]  將過去的事情完全滾去了
[00:23:23.540 --> 00:23:27.500]  抛了它 神已經接納了它 再次接納他們
[00:23:27.500 --> 00:23:30.500]  說可以進去見到這個流瀨漁民之地
[00:23:30.500 --> 00:23:35.020]  就帶領他們去進攻這個耶利哥城
[00:23:35.020 --> 00:23:39.140]  在那個時候就來到正月十四
[00:23:39.140 --> 00:23:44.300]  在吉格那裡安營 是如意節的時候
[00:23:44.300 --> 00:23:51.740]  當日他們在抗野食的馬拉就停止了
[00:23:51.740 --> 00:23:59.940]  他們就是當地出產的穀物所做的毛烤餅
[00:23:59.940 --> 00:24:07.500]  來揭去真是有個新的一頁
[00:24:07.500 --> 00:24:11.420]  不止這麼簡單 約斯亞
[00:24:11.420 --> 00:24:15.420]  在這個吉格邁向耶利哥的時候
[00:24:15.420 --> 00:24:19.420]  就遇見了一個神 他怎麼樣呢?
[00:24:19.420 --> 00:24:24.220]  他在這個情況之下就舉目觀看
[00:24:24.220 --> 00:24:29.940]  就不料突然間有個人 有一個人形象出現了
[00:24:29.940 --> 00:24:33.980]  就手拿著拔出一把刀
[00:24:33.980 --> 00:24:36.980]  真是很有權威 站在那裡
[00:24:36.980 --> 00:24:39.140]  就對著約斯亞 約斯亞就問他
[00:24:39.140 --> 00:24:42.260]  你究竟是幫我還是害我 是我的敵人
[00:24:42.260 --> 00:24:46.060]  他怎麼回答這個人 他怎麼回答
[00:24:46.060 --> 00:24:49.340]  拿著一把刀說 不是 兩樣都不是
[00:24:49.340 --> 00:25:01.340]  我不是敵人 也不是幫助我們 也不是你的敵人
[00:25:01.340 --> 00:25:10.380]  因為他是耶和華軍隊的元帥 他就知道了
[00:25:10.380 --> 00:25:13.060]  他就知道 約斯亞就知道了
[00:25:13.060 --> 00:25:17.860]  就認了他是那個神 他遇見了神
[00:25:17.860 --> 00:25:22.140]  他是僕人 他這樣說
[00:25:22.140 --> 00:25:27.500]  我主有什麼話吩咐僕人 不是相反的
[00:25:27.500 --> 00:25:32.180]  開始約斯亞問的問題就好像 他這個人拿著一把刀
[00:25:32.180 --> 00:25:36.340]  是他的僕人 這個關係調轉了 誤解了
[00:25:36.340 --> 00:25:40.980]  其實這個人拿著一把刀 拔出一把刀的那個人
[00:25:40.980 --> 00:25:45.260]  是耶和華的元帥 他就下拜了
[00:25:45.260 --> 00:25:49.660]  這個人 耶和華的元帥 是不是天使呢?
[00:25:49.660 --> 00:25:53.340]  我相信不是 因為天使清楚知道
[00:25:53.340 --> 00:25:56.740]  他不能夠被下拜 只有耶和華神
[00:25:56.740 --> 00:26:01.180]  才可以配得人去下拜 服下敬拜
[00:26:01.180 --> 00:26:06.220]  所以這個人很可能真的是 我相信這個是神
[00:26:06.220 --> 00:26:12.180]  他遇見了神 好像摩西遇見神一樣
[00:26:12.180 --> 00:26:17.500]  在曠野遇見神一樣 這個耶和華的元帥
[00:26:17.500 --> 00:26:24.100]  就叫他脫下他的鞋 因為這個地是聖潔的地
[00:26:24.100 --> 00:26:28.980]  這個經歷跟摩西遇見神的經歷有一個對比
[00:26:28.980 --> 00:26:32.100]  有相似的地方 但是有不同的地方
[00:26:32.100 --> 00:26:37.780]  但是因為約斯亞是完全全全的遵從耶和華神
[00:26:37.780 --> 00:26:44.060]  他遇見的神的時候 他是沒有跟神在那裡吵架
[00:26:44.060 --> 00:26:48.300]  也不會好像同亞國那樣 有摔角那樣
[00:26:48.300 --> 00:26:54.680]  這個是完全信服的心 在耶和華面前
[00:26:54.680 --> 00:27:00.180]  是呼服敬拜 自稱為僕人
[00:27:00.180 --> 00:27:06.540]  我們看完這個故事的時候 我們看到有幾點
[00:27:06.540 --> 00:27:13.300]  有幾個重點 我們今天的主題就問
[00:27:13.300 --> 00:27:22.020]  我們在亂世當中 過得性生活的要訣是什麼呢?
[00:27:22.020 --> 00:27:29.380]  我們在這個困境當中 眼前見到這個約旦河
[00:27:29.380 --> 00:27:37.180]  我們人身上的約旦河 這個河水洶湧的約旦河
[00:27:37.180 --> 00:27:44.060]  我們怎麼可以渡過呢?我們這個時代
[00:27:44.060 --> 00:27:51.580]  無論家庭上 職場上 都遇到很多的困難
[00:27:51.580 --> 00:27:56.740]  或者身體上有軟弱的地方 好像是搞不定
[00:27:56.740 --> 00:28:00.420]  沒有可能的事情 但是我們看到約斯亞
[00:28:00.420 --> 00:28:09.340]  帶著以色列人民 成功的能夠過這條約旦河
[00:28:09.340 --> 00:28:12.020]  我們首先要回應的第一點就是
[00:28:12.020 --> 00:28:17.220]  我們要認定耶和華是掌管一切的主宰
[00:28:17.220 --> 00:28:23.660]  神的能力可以令到約旦河能夠截住
[00:28:23.660 --> 00:28:26.940]  子民可以走過乾頂 我們清楚的看到
[00:28:26.940 --> 00:28:34.220]  約旦河的神是掌管勝過大自然的能力
[00:28:34.220 --> 00:28:36.220]  是主宰萬物的神
[00:28:36.220 --> 00:28:39.580]  我們當中有一幫舞蹈的朋友
[00:28:39.580 --> 00:28:42.540]  今天不是一件偶然的事情
[00:28:42.540 --> 00:28:47.220]  你們來到我們一起去聽這個訊息
[00:28:47.220 --> 00:28:49.420]  我們不認識神的時候
[00:28:49.420 --> 00:28:51.500]  我們不認識耶和華神的時候
[00:28:51.500 --> 00:28:53.980]  我們往往用自己的方法
[00:28:53.980 --> 00:28:58.900]  在新春期間 我們可能會留意一些星相學
[00:28:58.900 --> 00:29:01.260]  怎樣去趨吉避凶
[00:29:01.260 --> 00:29:05.300]  又或者去一些寺廟去求籤
[00:29:05.300 --> 00:29:09.140]  去能夠明白到接下來怎樣去面對一些
[00:29:09.140 --> 00:29:11.660]  極難處理的事情
[00:29:11.660 --> 00:29:15.260]  無論在事業上 健康上的決定
[00:29:15.260 --> 00:29:18.900]  或者因為政治因素
[00:29:18.900 --> 00:29:24.380]  而導致心裏面非常不安的情況之下
[00:29:24.380 --> 00:29:27.140]  我們都在尋求一些幫助
[00:29:27.140 --> 00:29:29.780]  其實我們不用到處去找
[00:29:29.780 --> 00:29:33.020]  耶和華神就是掌管一切的主宰
[00:29:33.020 --> 00:29:38.860]  我們看到祂連這條約旦河 祂都可以截住
[00:29:38.860 --> 00:29:45.380]  使這幫異先聯盟可以走過這個河床
[00:29:45.380 --> 00:29:47.900]  不用濕腳就可以走過去
[00:29:47.900 --> 00:29:49.540]  這個是很大的神蹟
[00:29:49.540 --> 00:29:53.220]  祂是控制大自然能力的神
[00:29:53.220 --> 00:29:55.900]  掌管宇宙萬物的神
[00:29:55.900 --> 00:29:59.860]  這個主是值得我們去跟從
[00:29:59.860 --> 00:30:02.140]  求神憐憫大家
[00:30:02.140 --> 00:30:04.700]  能夠接納主耶穌基督
[00:30:04.700 --> 00:30:07.740]  為我們的個人救主
[00:30:07.740 --> 00:30:12.500]  我們看到當中有一幫主內的弟兄姊妹
[00:30:12.500 --> 00:30:15.060]  我們真是在困難的時候
[00:30:15.060 --> 00:30:18.380]  無論家庭上是多麼不和
[00:30:18.380 --> 00:30:20.740]  這個疫情當中我們都知道
[00:30:20.740 --> 00:30:26.340]  我們都經歷到很多家庭上有困難的地方
[00:30:26.340 --> 00:30:30.180]  工作上又有很多不明朗的
[00:30:30.180 --> 00:30:31.900]  無論是找工作也好
[00:30:31.900 --> 00:30:35.460]  我們千萬不要對神有失望
[00:30:35.460 --> 00:30:40.100]  因為祂會 如果我們能夠聽從祂的吩咐
[00:30:40.100 --> 00:30:45.980]  一一這樣做 自建的話
[00:30:45.980 --> 00:30:49.620]  神會繼續去保守我們
[00:30:49.620 --> 00:30:52.780]  第二點 我們要高舉十字架的大能
[00:30:52.780 --> 00:30:56.660]  當祭司們高舉這個藥櫃
[00:30:56.660 --> 00:30:59.180]  抬這個藥櫃過了大河的時候
[00:30:59.180 --> 00:31:03.180]  個個都見到這個藥櫃帶著我們走
[00:31:03.180 --> 00:31:04.740]  過了河的時候
[00:31:04.740 --> 00:31:07.540]  他們就納石為標記
[00:31:07.540 --> 00:31:12.980]  使到未信主的、不認識神的
[00:31:12.980 --> 00:31:15.380]  都知道神的大能是甚麼
[00:31:15.380 --> 00:31:17.460]  我們是高舉十字架
[00:31:17.460 --> 00:31:21.740]  因為我們知道三一真神 主耶穌基督
[00:31:21.740 --> 00:31:23.660]  是我們生命的救主
[00:31:23.660 --> 00:31:25.540]  祂來到我們當中
[00:31:25.540 --> 00:31:29.580]  在逾越節的時候 之後的期間
[00:31:29.580 --> 00:31:33.780]  祂為我們釘死十字架上
[00:31:33.780 --> 00:31:37.580]  在猶太人、伊斯蘭人的新年期間
[00:31:37.580 --> 00:31:43.300]  我們來這個復活節只有40多天
[00:31:43.300 --> 00:31:46.940]  我們在迎接復活節的時候
[00:31:46.940 --> 00:31:49.060]  我們要藉著這個機會
[00:31:49.060 --> 00:31:52.500]  去和這幫未信主、未認識神的
[00:31:52.500 --> 00:31:56.980]  未認識主耶穌基督的朋友去傳福音
[00:31:56.980 --> 00:31:59.180]  和我們子女一樣
[00:31:59.180 --> 00:32:02.260]  我們都要學習當時的伊斯蘭文
[00:32:02.260 --> 00:32:04.620]  他怎樣去教導子女
[00:32:04.620 --> 00:32:07.180]  提醒我們的兒女
[00:32:07.180 --> 00:32:10.820]  神在我們生命上的作為
[00:32:10.820 --> 00:32:15.700]  生命上的作為要和人去分享
[00:32:15.700 --> 00:32:17.740]  和未信主的朋友分享
[00:32:17.740 --> 00:32:22.100]  我們都要和我們的兒女在家庭裏面去分享
[00:32:22.100 --> 00:32:24.420]  使到他們能夠成長之後
[00:32:24.420 --> 00:32:26.060]  都能夠有個榜樣
[00:32:26.060 --> 00:32:29.940]  見到我們基督徒的父母
[00:32:29.940 --> 00:32:31.660]  是怎樣去經歷神
[00:32:31.660 --> 00:32:35.100]  這幫第二代的家人
[00:32:35.100 --> 00:32:38.660]  我們的兒女都需要我們去幫助
[00:32:38.660 --> 00:32:40.340]  需要我們去鼓勵
[00:32:40.340 --> 00:32:44.060]  藉著我們所傳的福音
[00:32:44.060 --> 00:32:46.820]  使到他們能夠更加去認識神
[00:32:46.820 --> 00:32:51.100]  藉著他們未聽到怎會信呢?
[00:32:51.100 --> 00:32:52.860]  所以我們有這個責任
[00:32:52.860 --> 00:32:55.340]  高舉十字架的大禮
[00:32:55.340 --> 00:33:02.700]  第三 我們要決志毀身 俗行生去
[00:33:02.700 --> 00:33:06.300]  決志毀身 去跟隨神
[00:33:06.300 --> 00:33:09.380]  我們往往在生命當中遇見困難的時候
[00:33:09.380 --> 00:33:11.740]  我們有跌倒的時候
[00:33:11.740 --> 00:33:14.300]  我們有身體軟弱的時候
[00:33:14.300 --> 00:33:18.100]  在那一刻 我們真的要立身決志
[00:33:18.100 --> 00:33:20.580]  去繼續去求神
[00:33:20.580 --> 00:33:26.220]  讓我們健康的身體去跟隨著
[00:33:26.220 --> 00:33:28.940]  我自己在過去的一個月裡面
[00:33:28.940 --> 00:33:33.860]  都經歷過患這個肺炎的時候
[00:33:33.860 --> 00:33:39.540]  當時我在地庫basement那裡隔離
[00:33:39.540 --> 00:33:42.740]  很難的 患病的時候
[00:33:42.740 --> 00:33:46.740]  確診的時候是1月4號的時候
[00:33:46.740 --> 00:33:50.140]  我就在樓下basement那裡
[00:33:50.140 --> 00:33:53.140]  自己一個人在那裡隔離
[00:33:53.140 --> 00:33:55.620]  神真的保守我們的家人
[00:33:55.620 --> 00:33:57.220]  同一個通風系統
[00:33:57.220 --> 00:34:00.780]  你幻想一下 我們家裡的抽風系統
[00:34:00.780 --> 00:34:05.300]  將空氣抽來抽去 我自己有病
[00:34:05.300 --> 00:34:08.620]  神真的保守家人 他們居然沒事
[00:34:08.620 --> 00:34:12.740]  這個真的是很大的恩典
[00:34:12.740 --> 00:34:16.900]  我在當時在那裡看
[00:34:16.900 --> 00:34:19.180]  這個心靈記和約書亞記
[00:34:19.180 --> 00:34:22.740]  我在那裡看到第五章的時候
[00:34:22.740 --> 00:34:27.060]  我都在那裡跪下在那裡祈禱
[00:34:27.060 --> 00:34:32.300]  當時我還沒退燒 還要吃退燒藥
[00:34:32.300 --> 00:34:34.620]  我在那裡跪下這樣祈禱
[00:34:34.620 --> 00:34:40.260]  看到第五章的時候 就跟神說
[00:34:40.260 --> 00:34:45.020]  我再次在那裡毀身
[00:34:45.020 --> 00:34:48.260]  是為神在T4C的工作上面
[00:34:48.260 --> 00:34:52.220]  我求神給我多一點的年月
[00:34:52.220 --> 00:34:57.420]  繼續可以在T4C裡面在教會裡面侍奉
[00:34:57.420 --> 00:35:04.380]  能夠完成神給我要做的事情
[00:35:04.380 --> 00:35:10.260]  我清楚知道神是帶領我來到T4C
[00:35:10.260 --> 00:35:17.580]  我就清楚知道神如何在T4C完成什麼事情
[00:35:17.580 --> 00:35:20.100]  是帶弟兄姊妹繼續成長
[00:35:20.100 --> 00:35:23.420]  帶弟兄姊妹去到社區裡面
[00:35:23.420 --> 00:35:26.900]  T4C雙城地區裡面
[00:35:26.900 --> 00:35:29.340]  去將這個福音傳開去
[00:35:29.340 --> 00:35:31.860]  藉著福音中心
[00:35:31.860 --> 00:35:37.380]  我們學習怎樣去做這個基督徒
[00:35:37.380 --> 00:35:42.860]  學習怎樣去使萬民成為主的門徒
[00:35:42.860 --> 00:35:47.660]  神在雙城地區設立這間教會
[00:35:47.660 --> 00:35:50.780]  絕對不是偶然
[00:35:50.780 --> 00:35:55.180]  神給了T4C這個責任
[00:35:55.180 --> 00:35:58.660]  雙城地區的華人 講粵語的
[00:35:58.660 --> 00:36:00.700]  給了我們粵語部
[00:36:00.700 --> 00:36:06.060]  去將他們洗到成為主的門徒
[00:36:06.060 --> 00:36:09.900]  我在這裡鼓勵大家再次在那裡立志
[00:36:09.900 --> 00:36:12.540]  再次在那裡毀身
[00:36:12.540 --> 00:36:13.700]  在這個疫情裡面
[00:36:13.700 --> 00:36:17.300]  我們好像不能夠做什麼
[00:36:17.300 --> 00:36:19.900]  但是我們都有成長的機會
[00:36:19.900 --> 00:36:21.900]  我們接下來有主日學
[00:36:21.900 --> 00:36:23.740]  有新一季的主日學
[00:36:23.740 --> 00:36:26.180]  又有門徒訓練
[00:36:26.180 --> 00:36:32.220]  願神感動大家在主裡面更加去認識主
[00:36:32.220 --> 00:36:36.060]  在疫情期間繼續去操練自己
[00:36:36.060 --> 00:36:40.460]  等到疫情有進展的時候
[00:36:40.460 --> 00:36:42.740]  我們再次回來教會
[00:36:42.740 --> 00:36:45.980]  再次去在教會裡面
[00:36:45.980 --> 00:36:50.340]  去變成一個有進步的
[00:36:50.340 --> 00:36:53.540]  宿靈生命上有進一步的弟兄姊妹
[00:36:53.540 --> 00:36:55.860]  我期望見到大家的時候
[00:36:55.860 --> 00:37:02.940]  你的生命是和一年之前已經更成熟
[00:37:02.940 --> 00:37:08.580]  願神祝福聽他話與有行動的弟兄姊妹
[00:37:08.580 --> 00:37:13.060]  我們一起低頭祈禱和領受神的祝福
[00:37:13.060 --> 00:37:15.860]  我們的天父上帝 我們再次感謝祢
[00:37:15.860 --> 00:37:20.140]  感謝祢賜下祢寶貴的話語「聖經」
[00:37:20.140 --> 00:37:25.140]  這個是一個很寶貴的禮物
[00:37:25.140 --> 00:37:29.700]  我們從聖經裡面學習怎樣去跟隨著祢
[00:37:29.700 --> 00:37:31.620]  求祢幫助我們眾人
[00:37:31.620 --> 00:37:34.580]  聖靈 求聖靈去激勵我們
[00:37:34.580 --> 00:37:40.580]  能夠好像約書亞成為一個得勝者
[00:37:40.580 --> 00:37:45.780]  聽從神的教訓 一切的教訓
[00:37:45.780 --> 00:37:48.460]  去緊緊的跟隨著祢
[00:37:48.460 --> 00:37:52.140]  去繼續去領受神所應許給我們
[00:37:52.140 --> 00:37:59.220]  每一個基督徒所承受的產業
[00:37:59.220 --> 00:38:00.820]  我們知道
[00:38:00.820 --> 00:38:05.300]  祢差派祢的獨身來自主耶穌基督來到當中
[00:38:05.300 --> 00:38:06.820]  來救贖我們
[00:38:06.820 --> 00:38:11.700]  求聖靈幫助我們把十字架的大輪廣傳出去
[00:38:11.700 --> 00:38:15.740]  使我們身邊未信主的朋友、親人
[00:38:15.740 --> 00:38:18.220]  能夠認識主耶穌基督
[00:38:18.220 --> 00:38:23.300]  能夠從祢支取力量
[00:38:23.300 --> 00:38:28.500]  基督徒的弟兄姊妹也是一樣
[00:38:28.500 --> 00:38:34.060]  我們在困境當中 在疫情當中 我們被隔離
[00:38:34.060 --> 00:38:38.220]  我們心情上都有孤單的情況
[00:38:38.220 --> 00:38:42.060]  但是我知道我們從神能夠支取力量
[00:38:42.060 --> 00:38:46.180]  去面對我們家庭上所遇到的困難
[00:38:46.180 --> 00:38:51.060]  無論是婚姻也好 教養兒女也好
[00:38:51.060 --> 00:38:56.820]  或者是職場上 工作上遇到的種種的壓力
[00:38:56.820 --> 00:39:04.180]  找工作的 或者是職場上遇到各樣的爭吵也好
[00:39:04.180 --> 00:39:10.100]  我們教會侍奉上都求祢幫助我們
[00:39:10.100 --> 00:39:14.300]  能夠和祢連在一起
[00:39:14.300 --> 00:39:17.900]  弟兄姊妹能夠彼此建立 繼續去成長
[00:39:17.900 --> 00:39:22.380]  我們期望有一天可以再次回到教會裏面
[00:39:22.380 --> 00:39:24.020]  一同去敬拜
[00:39:24.020 --> 00:39:26.780]  我們今天將最好的都獻上給祢
[00:39:26.780 --> 00:39:29.940]  求神預納我們今天的崇拜
[00:39:29.940 --> 00:39:31.540]  願主耶穌的恩惠
[00:39:31.540 --> 00:39:33.020]  父神的慈愛
[00:39:33.020 --> 00:39:34.580]  聖靈的交通
[00:39:34.580 --> 00:39:37.540]  上上與眾弟兄姊妹同在
[00:39:37.540 --> 00:39:38.700]  從今時
[00:39:38.700 --> 00:39:41.580]  直到永遠
[00:39:41.580 --> 00:39:43.580]  阿門
